Date,Cumulative_Returns,Cumulative_Returns_Pct
2014-09-17,0.0,0.0
2014-09-18,-1.3963000297508188e-05,-0.0013963000297508188
2014-09-19,-0.0002616956654739681,-0.026169566547396807
2014-09-22,-0.0002616956654739681,-0.026169566547396807
2014-09-23,-0.0002616956654739681,-0.026169566547396807
2014-09-24,-0.0002616956654739681,-0.026169566547396807
2014-09-25,-0.0002616956654739681,-0.026169566547396807
2014-09-26,-0.0002616956654739681,-0.026169566547396807
2014-09-29,-0.0002616956654739681,-0.026169566547396807
2014-09-30,-0.0002616956654739681,-0.026169566547396807
2014-10-01,-0.0002616956654739681,-0.026169566547396807
2014-10-02,-0.00027507316585717405,-0.027507316585717406
2014-10-03,3.0011057678479e-05,0.0030011057678479
2014-10-06,5.012187466866299e-06,0.0005012187466866298
2014-10-07,-7.998743125113107e-05,-0.007998743125113107
2014-10-08,7.002419804387032e-05,0.007002419804387032
2014-10-09,-8.696441111784765e-05,-0.008696441111784765
2014-10-10,0.0011071388445776653,0.11071388445776653
2014-10-13,0.001054197950181182,0.1054197950181182
2014-10-14,0.000892368805009072,0.08923688050090721
2014-10-15,0.0008044469280237522,0.08044469280237522
2014-10-16,0.0008434151576237679,0.08434151576237679
2014-10-17,0.0008813832598376817,0.08813832598376817
2014-10-20,0.0013389803301570194,0.13389803301570194
2014-10-21,0.0014847850157367149,0.14847850157367148
2014-10-22,0.0012161838173889723,0.12161838173889723
2014-10-23,0.0017765023773185068,0.17765023773185068
2014-10-24,0.0020999280299132954,0.20999280299132955
2014-10-27,0.0017706199607914611,0.1770619960791461
2014-10-28,0.002160928543950194,0.21609285439501938
2014-10-29,0.002349520949303673,0.23495209493036728
2014-10-30,0.002349520949303673,0.23495209493036728
2014-10-31,0.002437313897730909,0.24373138977309092
2014-11-03,0.002272776978041196,0.2272776978041196
2014-11-04,0.002272776978041196,0.2272776978041196
2014-11-05,0.002272776978041196,0.2272776978041196
2014-11-06,0.002272776978041196,0.2272776978041196
2014-11-07,0.002272776978041196,0.2272776978041196
2014-11-10,0.002272776978041196,0.2272776978041196
2014-11-11,0.002272776978041196,0.2272776978041196
2014-11-12,0.0018501769638604344,0.18501769638604343
2014-11-13,-0.0009706226188818529,-0.09706226188818529
2014-11-14,-0.023926685395291542,-2.3926685395291543
2014-11-17,-0.03485395040324192,-3.485395040324192
2014-11-18,-0.04702164360256904,-4.702164360256904
2014-11-19,-0.041992230560659156,-4.199223056065915
2014-11-20,-0.04199431606424622,-4.199431606424622
2014-11-21,-0.04213889996344229,-4.213889996344229
2014-11-24,-0.04215704500153802,-4.215704500153802
2014-11-25,-0.0424513106944098,-4.24513106944098
2014-11-26,-0.04215904683598223,-4.2159046835982235
2014-11-28,-0.04238131145278559,-4.238131145278559
2014-12-01,-0.042450327945662295,-4.24503279456623
2014-12-02,-0.042450327945662295,-4.24503279456623
2014-12-03,-0.042450327945662295,-4.24503279456623
2014-12-04,-0.042450327945662295,-4.24503279456623
2014-12-05,-0.042450327945662295,-4.24503279456623
2014-12-08,-0.042450327945662295,-4.24503279456623
2014-12-09,-0.042450327945662295,-4.24503279456623
2014-12-10,-0.042450327945662295,-4.24503279456623
2014-12-11,-0.042450327945662295,-4.24503279456623
2014-12-12,-0.042450327945662295,-4.24503279456623
2014-12-15,-0.042450327945662295,-4.24503279456623
2014-12-16,-0.042450327945662295,-4.24503279456623
2014-12-17,-0.042450327945662295,-4.24503279456623
2014-12-18,-0.042450327945662295,-4.24503279456623
2014-12-19,-0.042467452579333875,-4.246745257933387
2014-12-22,-0.04235993835076915,-4.235993835076915
2014-12-23,-0.04246326648884183,-4.246326648884183
2014-12-24,-0.04252276320734219,-4.252276320734219
2014-12-26,-0.04249666663763654,-4.249666663763654
2014-12-29,-0.04271483121376882,-4.271483121376882
2014-12-30,-0.04299873047847903,-4.299873047847903
2014-12-31,-0.04299873047847903,-4.299873047847903
2015-01-02,-0.04301576633606878,-4.301576633606878
2015-01-05,-0.04303038778197317,-4.303038778197317
2015-01-06,-0.04357013554768385,-4.357013554768385
2015-01-07,-0.04357013554768385,-4.357013554768385
2015-01-08,-0.04358710695074707,-4.358710695074707
2015-01-09,-0.04389533875868464,-4.389533875868464
2015-01-12,-0.04389533875868464,-4.389533875868464
2015-01-13,-0.04389533875868464,-4.389533875868464
2015-01-14,-0.04389533875868464,-4.389533875868464
2015-01-15,-0.04389533875868464,-4.389533875868464
2015-01-16,-0.04389533875868464,-4.389533875868464
2015-01-20,-0.043912061672570404,-4.391206167257041
2015-01-21,-0.04402495713258758,-4.402495713258759
2015-01-22,-0.04353568790393695,-4.353568790393695
2015-01-23,-0.04336536305736645,-4.336536305736645
2015-01-26,-0.04304253248698389,-4.304253248698389
2015-01-27,-0.04375796093381302,-4.375796093381302
2015-01-28,-0.04401089259480864,-4.401089259480864
2015-01-29,-0.04371294404380474,-4.371294404380474
2015-01-30,-0.04375909653358155,-4.375909653358155
2015-02-02,-0.043776342898300104,-4.37763428983001
2015-02-03,-0.04351609027755846,-4.351609027755846
2015-02-04,-0.043363532491254145,-4.336353249125414
2015-02-05,-0.04281398896608158,-4.281398896608158
2015-02-06,-0.042715835833270994,-4.271583583327099
2015-02-09,-0.04269808624389956,-4.269808624389956
2015-02-10,-0.04243707054942369,-4.2437070549423686
2015-02-11,-0.04241306461408622,-4.241306461408622
2015-02-12,-0.042341044555238565,-4.234104455523856
2015-02-13,-0.042081165144766466,-4.208116514476647
2015-02-17,-0.042246026325349295,-4.224602632534929
2015-02-18,-0.042246026325349295,-4.224602632534929
2015-02-19,-0.04226894536808453,-4.226894536808453
2015-02-20,-0.04226894536808453,-4.226894536808453
2015-02-23,-0.04226894536808453,-4.226894536808453
2015-02-24,-0.04226894536808453,-4.226894536808453
2015-02-25,-0.04226894536808453,-4.226894536808453
2015-02-26,-0.04226894536808453,-4.226894536808453
2015-02-27,-0.04226894536808453,-4.226894536808453
2015-03-02,-0.04255663870495992,-4.255663870495992
2015-03-03,-0.03625976032906287,-3.625976032906287
2015-03-04,-0.04519161246472459,-4.519161246472459
2015-03-05,-0.04196139835848142,-4.196139835848142
2015-03-06,-0.04556623169323629,-4.556623169323629
2015-03-09,-0.02788637294643452,-2.788637294643452
2015-03-10,-0.025671038593349186,-2.5671038593349187
