Metric Type,Short Window,Long Window,Ticker,Strategy Type,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
Median Max Drawdown [%],25,30,BLDR,EMA,0,true,false,1,49,1.1940071169772979,39.58333333333333,3.705997229466801,12.598941664654696,1.1575527501449927,3.690394562492267,57 days 00:59:59.999999998,0.006584487587402594,0.20445062586926288,0.4047287899860918,2.5758615086289853,0,5033,5034 days 00:00:00,1000.0,33536.497221322104,3253.6497221322106,693.6835864834718,100.0,648.0491164220205,80.36034835049617,1539 days 00:00:00,48,-33.53649722132104,135.25763515833674,-46.27038616056495,45.77156182529406,-9.134843957833152,118 days 06:18:56.842105262,16 days 22:20:41.379310344,678.5423691363214,0.7362824024214273,0.3609518561367819,1.1846071799253348,2.8571417081276884,89.77356806352529,1.1021924850464844,1.0747734138972806,-0.0339078055641753,,,0.0010805882081553096,0.272308228455138,32.53649722132208,0.19224853608684178,0.44510503388061856,0,49,7289.861111111111,,,,
Most Win Rate [%],14,46,BLDR,EMA,0,true,false,1,48,1.1824155118144348,42.5531914893617,3.3951258799498065,13.113293872770171,1.1710510865936008,3.967095171452907,58 days 02:33:11.489361702,0.006447310762665041,0.20027816411682894,0.3963838664812239,2.626306422362872,0,5033,5034 days 00:00:00,1000.0,35455.923929381875,3445.5923929381875,693.6835864834718,100.0,715.0356031117243,80.44506949226916,1622 days 00:00:00,47,-35.45592392938124,147.8731301843591,-47.12977045614682,43.609211007323964,-9.476274375047453,114 days 13:12:00,16 days 07:06:40,733.8591458151332,0.7449199866299222,0.3670562652594131,1.1871658664739657,2.896144236277872,91.5117492090924,1.0978990023048087,1.081306990881459,-0.033907805564175296,,,0.0010876142563682697,0.27407879260480394,34.45592392938169,0.1955749132814142,0.44280444058394786,0,48,7289.861111111111,,,,
Most Total Return [%],19,37,BLDR,EMA,0,true,false,1,47,1.1427387407919358,41.30434782608695,3.755408627975715,13.553782250425032,1.2127607970264604,4.950797073032253,59 days 11:28:41.739130434,0.006310133937927486,0.196105702364395,0.38803894297635605,2.6579739879136715,0,5033,5034 days 00:00:00,1000.0,42279.7025605636,4127.97025605636,693.6835864834718,100.0,771.658892183844,79.83776699163629,1621 days 00:00:00,46,-42.27970256056142,135.2576351583367,-37.541262248176146,45.48779441482198,-8.918300383780219,117 days 22:44:12.631578948,18 days 08:00:00,898.3039622418298,0.7683279806610976,0.3906866809928121,1.1934708426510492,2.907271133214488,90.88581076640872,1.1054691302364743,1.079605761940864,-0.03374621363976018,,,0.0011237905223416926,0.2831952116301065,41.27970256056371,0.20615606536662878,0.44359374971804527,0,47,7289.861111111111,,,,
Most Expectancy,19,37,BLDR,EMA,0,true,false,1,47,1.1427387407919358,41.30434782608695,3.755408627975715,13.553782250425032,1.2127607970264604,4.950797073032253,59 days 11:28:41.739130434,0.006310133937927486,0.196105702364395,0.38803894297635605,2.6579739879136715,0,5033,5034 days 00:00:00,1000.0,42279.7025605636,4127.97025605636,693.6835864834718,100.0,771.658892183844,79.83776699163629,1621 days 00:00:00,46,-42.27970256056142,135.2576351583367,-37.541262248176146,45.48779441482198,-8.918300383780219,117 days 22:44:12.631578948,18 days 08:00:00,898.3039622418298,0.7683279806610976,0.3906866809928121,1.1934708426510492,2.907271133214488,90.88581076640872,1.1054691302364743,1.079605761940864,-0.03374621363976018,,,0.0011237905223416926,0.2831952116301065,41.27970256056371,0.20615606536662878,0.44359374971804527,0,47,7289.861111111111,,,,
Most Sharpe Ratio,19,37,BLDR,EMA,0,true,false,1,47,1.1427387407919358,41.30434782608695,3.755408627975715,13.553782250425032,1.2127607970264604,4.950797073032253,59 days 11:28:41.739130434,0.006310133937927486,0.196105702364395,0.38803894297635605,2.6579739879136715,0,5033,5034 days 00:00:00,1000.0,42279.7025605636,4127.97025605636,693.6835864834718,100.0,771.658892183844,79.83776699163629,1621 days 00:00:00,46,-42.27970256056142,135.2576351583367,-37.541262248176146,45.48779441482198,-8.918300383780219,117 days 22:44:12.631578948,18 days 08:00:00,898.3039622418298,0.7683279806610976,0.3906866809928121,1.1934708426510492,2.907271133214488,90.88581076640872,1.1054691302364743,1.079605761940864,-0.03374621363976018,,,0.0011237905223416926,0.2831952116301065,41.27970256056371,0.20615606536662878,0.44359374971804527,0,47,7289.861111111111,,,,
Most Omega Ratio,19,37,BLDR,EMA,0,true,false,1,47,1.1427387407919358,41.30434782608695,3.755408627975715,13.553782250425032,1.2127607970264604,4.950797073032253,59 days 11:28:41.739130434,0.006310133937927486,0.196105702364395,0.38803894297635605,2.6579739879136715,0,5033,5034 days 00:00:00,1000.0,42279.7025605636,4127.97025605636,693.6835864834718,100.0,771.658892183844,79.83776699163629,1621 days 00:00:00,46,-42.27970256056142,135.2576351583367,-37.541262248176146,45.48779441482198,-8.918300383780219,117 days 22:44:12.631578948,18 days 08:00:00,898.3039622418298,0.7683279806610976,0.3906866809928121,1.1934708426510492,2.907271133214488,90.88581076640872,1.1054691302364743,1.079605761940864,-0.03374621363976018,,,0.0011237905223416926,0.2831952116301065,41.27970256056371,0.20615606536662878,0.44359374971804527,0,47,7289.861111111111,,,,
Most Sortino Ratio,19,37,BLDR,EMA,0,true,false,1,47,1.1427387407919358,41.30434782608695,3.755408627975715,13.553782250425032,1.2127607970264604,4.950797073032253,59 days 11:28:41.739130434,0.006310133937927486,0.196105702364395,0.38803894297635605,2.6579739879136715,0,5033,5034 days 00:00:00,1000.0,42279.7025605636,4127.97025605636,693.6835864834718,100.0,771.658892183844,79.83776699163629,1621 days 00:00:00,46,-42.27970256056142,135.2576351583367,-37.541262248176146,45.48779441482198,-8.918300383780219,117 days 22:44:12.631578948,18 days 08:00:00,898.3039622418298,0.7683279806610976,0.3906866809928121,1.1934708426510492,2.907271133214488,90.88581076640872,1.1054691302364743,1.079605761940864,-0.03374621363976018,,,0.0011237905223416926,0.2831952116301065,41.27970256056371,0.20615606536662878,0.44359374971804527,0,47,7289.861111111111,,,,
Most Best Trade [%],26,27,BLDR,EMA,0,true,false,1,54,1.1368107016869573,35.84905660377358,2.9899748989884114,10.997637754061882,1.0472263530639936,1.8156742632485396,51 days 23:32:49.811320753,0.007270371711090365,0.22531293463143257,0.44645340751043117,2.47791003638112,0,5033,5034 days 00:00:00,1000.0,20531.87021299454,1953.187021299454,693.6835864834718,100.0,456.9513828659824,85.43013725253759,2395 days 00:00:00,53,-20.531870212991635,172.83995443700977,-46.270386160564954,47.58728741322556,-9.449519408411934,117 days 18:56:50.526315788,15 days 04:56:28.235294117,368.91324685297235,0.6686726549816704,0.2867533056760091,1.1655378239232064,2.8145371996046737,87.16789932421378,1.09371196362542,1.0656716417910448,-0.03453664724217091,,,0.000989393865319178,0.24932725406043285,19.5318702129944,0.16332119132277256,0.44874782073814046,0,54,7289.861111111111,,,,
Least Max Drawdown [%],10,55,BLDR,EMA,0,true,false,1,54,1.124810192697046,35.84905660377358,2.3998229161881457,10.954521004559263,1.173120175321836,3.7392863150711366,51 days 11:19:14.716981131,0.007270371711090365,0.22531293463143257,0.44645340751043117,2.4681952750189162,0,5033,5034 days 00:00:00,1000.0,33875.651284105836,3287.5651284105834,693.6835864834718,100.0,906.7321488270154,71.8370712417798,979 days 00:00:00,53,-33.87565128409915,137.1557457717606,-27.149768240517535,44.13727613475037,-7.588783332900473,117 days 10:06:18.947368420,14 days 14:49:24.705882353,620.9344704790553,0.7394057150989446,0.40508849997702817,1.184672320340548,3.122392491023809,92.86476336177937,1.110211983821972,1.0670685757347398,-0.03417426933465235,,,0.001070987671964026,0.26988889333493454,32.87565128410582,0.192849233865646,0.4392870203392256,0,54,7289.861111111111,,,,
Most Calmar Ratio,10,55,BLDR,EMA,0,true,false,1,54,1.124810192697046,35.84905660377358,2.3998229161881457,10.954521004559263,1.173120175321836,3.7392863150711366,51 days 11:19:14.716981131,0.007270371711090365,0.22531293463143257,0.44645340751043117,2.4681952750189162,0,5033,5034 days 00:00:00,1000.0,33875.651284105836,3287.5651284105834,693.6835864834718,100.0,906.7321488270154,71.8370712417798,979 days 00:00:00,53,-33.87565128409915,137.1557457717606,-27.149768240517535,44.13727613475037,-7.588783332900473,117 days 10:06:18.947368420,14 days 14:49:24.705882353,620.9344704790553,0.7394057150989446,0.40508849997702817,1.184672320340548,3.122392491023809,92.86476336177937,1.110211983821972,1.0670685757347398,-0.03417426933465235,,,0.001070987671964026,0.26988889333493454,32.87565128410582,0.192849233865646,0.4392870203392256,0,54,7289.861111111111,,,,
