Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%]
Most Total Return [%],ETHFI-USD,SMA,3,4,0,true,false,1,70,1.0278438352286192,44.927536231884055,1.057567137471356,2.002925194727416,1.2692589363756632,1.3840104029377134,2 days 21:13:02.608695651,0.1564625850340136,4.761904761904762,9.455782312925171,9.537739022511504,0,441,442 days 00:00:00,1000.0,1242.4621926070722,24.24621926070722,-63.1394854806576,100.0,167.43263945901384,75.27510414852426,253 days 00:00:00,69,-1.2424621926070358,140.00029087253287,-28.53716825083322,14.750476749062738,-8.396393178546138,3 days 06:11:36.774193548,2 days 13:53:41.052631578,3.531951518835932,0.6908243094755502,0.2608433227601882,1.177427930568582,2.795844643752703,19.62720747932758,2.0218459413803958,0.5823529411764706,-0.08127028988672046,0.002231538500087151,0.562347702021962,0.24246219260707114,0.13175966643733195,0.9796782696600956,200,138,441,,
Least Total Return [%],ETHFI-USD,SMA,3,4,0,true,false,1,70,1.0278438352286192,44.927536231884055,1.057567137471356,2.002925194727416,1.2692589363756632,1.3840104029377134,2 days 21:13:02.608695651,0.1564625850340136,4.761904761904762,9.455782312925171,9.537739022511504,0,441,442 days 00:00:00,1000.0,1242.4621926070722,24.24621926070722,-63.1394854806576,100.0,167.43263945901384,75.27510414852426,253 days 00:00:00,69,-1.2424621926070358,140.00029087253287,-28.53716825083322,14.750476749062738,-8.396393178546138,3 days 06:11:36.774193548,2 days 13:53:41.052631578,3.531951518835932,0.6908243094755502,0.2608433227601882,1.177427930568582,2.795844643752703,19.62720747932758,2.0218459413803958,0.5823529411764706,-0.08127028988672046,0.002231538500087151,0.562347702021962,0.24246219260707114,0.13175966643733195,0.9796782696600956,200,138,441,,
Mean Total Return [%],ETHFI-USD,SMA,3,4,0,true,false,1,70,1.0278438352286192,44.927536231884055,1.057567137471356,2.002925194727416,1.2692589363756632,1.3840104029377134,2 days 21:13:02.608695651,0.1564625850340136,4.761904761904762,9.455782312925171,9.537739022511504,0,441,442 days 00:00:00,1000.0,1242.4621926070722,24.24621926070722,-63.1394854806576,100.0,167.43263945901384,75.27510414852426,253 days 00:00:00,69,-1.2424621926070358,140.00029087253287,-28.53716825083322,14.750476749062738,-8.396393178546138,3 days 06:11:36.774193548,2 days 13:53:41.052631578,3.531951518835932,0.6908243094755502,0.2608433227601882,1.177427930568582,2.795844643752703,19.62720747932758,2.0218459413803958,0.5823529411764706,-0.08127028988672046,0.002231538500087151,0.562347702021962,0.24246219260707114,0.13175966643733195,0.9796782696600956,200,138,441,,
Median Total Return [%],ETHFI-USD,SMA,3,4,0,true,false,1,70,1.0278438352286192,44.927536231884055,1.057567137471356,2.002925194727416,1.2692589363756632,1.3840104029377134,2 days 21:13:02.608695651,0.1564625850340136,4.761904761904762,9.455782312925171,9.537739022511504,0,441,442 days 00:00:00,1000.0,1242.4621926070722,24.24621926070722,-63.1394854806576,100.0,167.43263945901384,75.27510414852426,253 days 00:00:00,69,-1.2424621926070358,140.00029087253287,-28.53716825083322,14.750476749062738,-8.396393178546138,3 days 06:11:36.774193548,2 days 13:53:41.052631578,3.531951518835932,0.6908243094755502,0.2608433227601882,1.177427930568582,2.795844643752703,19.62720747932758,2.0218459413803958,0.5823529411764706,-0.08127028988672046,0.002231538500087151,0.562347702021962,0.24246219260707114,0.13175966643733195,0.9796782696600956,200,138,441,,
Most Total Fees Paid,ETHFI-USD,SMA,3,4,0,true,false,1,70,1.0278438352286192,44.927536231884055,1.057567137471356,2.002925194727416,1.2692589363756632,1.3840104029377134,2 days 21:13:02.608695651,0.1564625850340136,4.761904761904762,9.455782312925171,9.537739022511504,0,441,442 days 00:00:00,1000.0,1242.4621926070722,24.24621926070722,-63.1394854806576,100.0,167.43263945901384,75.27510414852426,253 days 00:00:00,69,-1.2424621926070358,140.00029087253287,-28.53716825083322,14.750476749062738,-8.396393178546138,3 days 06:11:36.774193548,2 days 13:53:41.052631578,3.531951518835932,0.6908243094755502,0.2608433227601882,1.177427930568582,2.795844643752703,19.62720747932758,2.0218459413803958,0.5823529411764706,-0.08127028988672046,0.002231538500087151,0.562347702021962,0.24246219260707114,0.13175966643733195,0.9796782696600956,200,138,441,,
Least Total Fees Paid,ETHFI-USD,SMA,3,4,0,true,false,1,70,1.0278438352286192,44.927536231884055,1.057567137471356,2.002925194727416,1.2692589363756632,1.3840104029377134,2 days 21:13:02.608695651,0.1564625850340136,4.761904761904762,9.455782312925171,9.537739022511504,0,441,442 days 00:00:00,1000.0,1242.4621926070722,24.24621926070722,-63.1394854806576,100.0,167.43263945901384,75.27510414852426,253 days 00:00:00,69,-1.2424621926070358,140.00029087253287,-28.53716825083322,14.750476749062738,-8.396393178546138,3 days 06:11:36.774193548,2 days 13:53:41.052631578,3.531951518835932,0.6908243094755502,0.2608433227601882,1.177427930568582,2.795844643752703,19.62720747932758,2.0218459413803958,0.5823529411764706,-0.08127028988672046,0.002231538500087151,0.562347702021962,0.24246219260707114,0.13175966643733195,0.9796782696600956,200,138,441,,
Mean Total Fees Paid,ETHFI-USD,SMA,3,4,0,true,false,1,70,1.0278438352286192,44.927536231884055,1.057567137471356,2.002925194727416,1.2692589363756632,1.3840104029377134,2 days 21:13:02.608695651,0.1564625850340136,4.761904761904762,9.455782312925171,9.537739022511504,0,441,442 days 00:00:00,1000.0,1242.4621926070722,24.24621926070722,-63.1394854806576,100.0,167.43263945901384,75.27510414852426,253 days 00:00:00,69,-1.2424621926070358,140.00029087253287,-28.53716825083322,14.750476749062738,-8.396393178546138,3 days 06:11:36.774193548,2 days 13:53:41.052631578,3.531951518835932,0.6908243094755502,0.2608433227601882,1.177427930568582,2.795844643752703,19.62720747932758,2.0218459413803958,0.5823529411764706,-0.08127028988672046,0.002231538500087151,0.562347702021962,0.24246219260707114,0.13175966643733195,0.9796782696600956,200,138,441,,
Median Total Fees Paid,ETHFI-USD,SMA,3,4,0,true,false,1,70,1.0278438352286192,44.927536231884055,1.057567137471356,2.002925194727416,1.2692589363756632,1.3840104029377134,2 days 21:13:02.608695651,0.1564625850340136,4.761904761904762,9.455782312925171,9.537739022511504,0,441,442 days 00:00:00,1000.0,1242.4621926070722,24.24621926070722,-63.1394854806576,100.0,167.43263945901384,75.27510414852426,253 days 00:00:00,69,-1.2424621926070358,140.00029087253287,-28.53716825083322,14.750476749062738,-8.396393178546138,3 days 06:11:36.774193548,2 days 13:53:41.052631578,3.531951518835932,0.6908243094755502,0.2608433227601882,1.177427930568582,2.795844643752703,19.62720747932758,2.0218459413803958,0.5823529411764706,-0.08127028988672046,0.002231538500087151,0.562347702021962,0.24246219260707114,0.13175966643733195,0.9796782696600956,200,138,441,,
Most Max Drawdown [%],ETHFI-USD,SMA,3,4,0,true,false,1,70,1.0278438352286192,44.927536231884055,1.057567137471356,2.002925194727416,1.2692589363756632,1.3840104029377134,2 days 21:13:02.608695651,0.1564625850340136,4.761904761904762,9.455782312925171,9.537739022511504,0,441,442 days 00:00:00,1000.0,1242.4621926070722,24.24621926070722,-63.1394854806576,100.0,167.43263945901384,75.27510414852426,253 days 00:00:00,69,-1.2424621926070358,140.00029087253287,-28.53716825083322,14.750476749062738,-8.396393178546138,3 days 06:11:36.774193548,2 days 13:53:41.052631578,3.531951518835932,0.6908243094755502,0.2608433227601882,1.177427930568582,2.795844643752703,19.62720747932758,2.0218459413803958,0.5823529411764706,-0.08127028988672046,0.002231538500087151,0.562347702021962,0.24246219260707114,0.13175966643733195,0.9796782696600956,200,138,441,,
Least Max Drawdown [%],ETHFI-USD,SMA,3,4,0,true,false,1,70,1.0278438352286192,44.927536231884055,1.057567137471356,2.002925194727416,1.2692589363756632,1.3840104029377134,2 days 21:13:02.608695651,0.1564625850340136,4.761904761904762,9.455782312925171,9.537739022511504,0,441,442 days 00:00:00,1000.0,1242.4621926070722,24.24621926070722,-63.1394854806576,100.0,167.43263945901384,75.27510414852426,253 days 00:00:00,69,-1.2424621926070358,140.00029087253287,-28.53716825083322,14.750476749062738,-8.396393178546138,3 days 06:11:36.774193548,2 days 13:53:41.052631578,3.531951518835932,0.6908243094755502,0.2608433227601882,1.177427930568582,2.795844643752703,19.62720747932758,2.0218459413803958,0.5823529411764706,-0.08127028988672046,0.002231538500087151,0.562347702021962,0.24246219260707114,0.13175966643733195,0.9796782696600956,200,138,441,,
