Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%]
Most Total Return [%],MSFT,SMA,60,85,0,true,false,1,63,1.5689858472242963,61.29032258064516,3.0553549630851595,13.628219959490277,1.1884107653536746,-0.9467510299206866,104 days 17:48:23.225806451,0.004332099934425139,0.13389333063455117,0.2656613703066491,1.8247277609964212,0,9881,9882 days 00:00:00,1000.0,253970.0038053139,25297.00038053139,475070.22845422087,100.0,7126.565195152116,63.54375862317904,4184 days 00:00:00,62,-253.9700038052979,185.13186671304288,-30.41181684552885,28.71761083768315,-10.263315597648441,141 days 23:22:06.315789474,45 days 19:00:00,4084.257642082567,0.8125665854111312,0.35713678610828503,1.1650203729010382,-0.49116367534284067,22.469165069272687,1.1133203806689567,1.0464376590330788,-0.024156155892386746,0.00069519965731229,0.17519031364269708,252.97000380531236,0.15165962614975892,0.259476058813596,6495,124,14311.765873015873,,
Mean Total Fees Paid,MSFT,SMA,60,85,0,true,false,1,63,1.5689858472242963,61.29032258064516,3.0553549630851595,13.628219959490277,1.1884107653536746,-0.9467510299206866,104 days 17:48:23.225806451,0.004332099934425139,0.13389333063455117,0.2656613703066491,1.8247277609964212,0,9881,9882 days 00:00:00,1000.0,253970.0038053139,25297.00038053139,475070.22845422087,100.0,7126.565195152116,63.54375862317904,4184 days 00:00:00,62,-253.9700038052979,185.13186671304288,-30.41181684552885,28.71761083768315,-10.263315597648441,141 days 23:22:06.315789474,45 days 19:00:00,4084.257642082567,0.8125665854111312,0.35713678610828503,1.1650203729010382,-0.49116367534284067,22.469165069272687,1.1133203806689567,1.0464376590330788,-0.024156155892386746,0.00069519965731229,0.17519031364269708,252.97000380531236,0.15165962614975892,0.259476058813596,6495,124,14311.765873015873,,
Most Expectancy,MSFT,SMA,60,85,0,true,false,1,63,1.5689858472242963,61.29032258064516,3.0553549630851595,13.628219959490277,1.1884107653536746,-0.9467510299206866,104 days 17:48:23.225806451,0.004332099934425139,0.13389333063455117,0.2656613703066491,1.8247277609964212,0,9881,9882 days 00:00:00,1000.0,253970.0038053139,25297.00038053139,475070.22845422087,100.0,7126.565195152116,63.54375862317904,4184 days 00:00:00,62,-253.9700038052979,185.13186671304288,-30.41181684552885,28.71761083768315,-10.263315597648441,141 days 23:22:06.315789474,45 days 19:00:00,4084.257642082567,0.8125665854111312,0.35713678610828503,1.1650203729010382,-0.49116367534284067,22.469165069272687,1.1133203806689567,1.0464376590330788,-0.024156155892386746,0.00069519965731229,0.17519031364269708,252.97000380531236,0.15165962614975892,0.259476058813596,6495,124,14311.765873015873,,
Most Sharpe Ratio,MSFT,SMA,60,85,0,true,false,1,63,1.5689858472242963,61.29032258064516,3.0553549630851595,13.628219959490277,1.1884107653536746,-0.9467510299206866,104 days 17:48:23.225806451,0.004332099934425139,0.13389333063455117,0.2656613703066491,1.8247277609964212,0,9881,9882 days 00:00:00,1000.0,253970.0038053139,25297.00038053139,475070.22845422087,100.0,7126.565195152116,63.54375862317904,4184 days 00:00:00,62,-253.9700038052979,185.13186671304288,-30.41181684552885,28.71761083768315,-10.263315597648441,141 days 23:22:06.315789474,45 days 19:00:00,4084.257642082567,0.8125665854111312,0.35713678610828503,1.1650203729010382,-0.49116367534284067,22.469165069272687,1.1133203806689567,1.0464376590330788,-0.024156155892386746,0.00069519965731229,0.17519031364269708,252.97000380531236,0.15165962614975892,0.259476058813596,6495,124,14311.765873015873,,
Most Calmar Ratio,MSFT,SMA,60,85,0,true,false,1,63,1.5689858472242963,61.29032258064516,3.0553549630851595,13.628219959490277,1.1884107653536746,-0.9467510299206866,104 days 17:48:23.225806451,0.004332099934425139,0.13389333063455117,0.2656613703066491,1.8247277609964212,0,9881,9882 days 00:00:00,1000.0,253970.0038053139,25297.00038053139,475070.22845422087,100.0,7126.565195152116,63.54375862317904,4184 days 00:00:00,62,-253.9700038052979,185.13186671304288,-30.41181684552885,28.71761083768315,-10.263315597648441,141 days 23:22:06.315789474,45 days 19:00:00,4084.257642082567,0.8125665854111312,0.35713678610828503,1.1650203729010382,-0.49116367534284067,22.469165069272687,1.1133203806689567,1.0464376590330788,-0.024156155892386746,0.00069519965731229,0.17519031364269708,252.97000380531236,0.15165962614975892,0.259476058813596,6495,124,14311.765873015873,,
Most Omega Ratio,MSFT,SMA,60,85,0,true,false,1,63,1.5689858472242963,61.29032258064516,3.0553549630851595,13.628219959490277,1.1884107653536746,-0.9467510299206866,104 days 17:48:23.225806451,0.004332099934425139,0.13389333063455117,0.2656613703066491,1.8247277609964212,0,9881,9882 days 00:00:00,1000.0,253970.0038053139,25297.00038053139,475070.22845422087,100.0,7126.565195152116,63.54375862317904,4184 days 00:00:00,62,-253.9700038052979,185.13186671304288,-30.41181684552885,28.71761083768315,-10.263315597648441,141 days 23:22:06.315789474,45 days 19:00:00,4084.257642082567,0.8125665854111312,0.35713678610828503,1.1650203729010382,-0.49116367534284067,22.469165069272687,1.1133203806689567,1.0464376590330788,-0.024156155892386746,0.00069519965731229,0.17519031364269708,252.97000380531236,0.15165962614975892,0.259476058813596,6495,124,14311.765873015873,,
Most Sortino Ratio,MSFT,SMA,60,85,0,true,false,1,63,1.5689858472242963,61.29032258064516,3.0553549630851595,13.628219959490277,1.1884107653536746,-0.9467510299206866,104 days 17:48:23.225806451,0.004332099934425139,0.13389333063455117,0.2656613703066491,1.8247277609964212,0,9881,9882 days 00:00:00,1000.0,253970.0038053139,25297.00038053139,475070.22845422087,100.0,7126.565195152116,63.54375862317904,4184 days 00:00:00,62,-253.9700038052979,185.13186671304288,-30.41181684552885,28.71761083768315,-10.263315597648441,141 days 23:22:06.315789474,45 days 19:00:00,4084.257642082567,0.8125665854111312,0.35713678610828503,1.1650203729010382,-0.49116367534284067,22.469165069272687,1.1133203806689567,1.0464376590330788,-0.024156155892386746,0.00069519965731229,0.17519031364269708,252.97000380531236,0.15165962614975892,0.259476058813596,6495,124,14311.765873015873,,
Median Avg Losing Trade [%],MSFT,SMA,61,82,0,true,false,1,70,1.4111909474588413,53.62318840579711,2.61242608672805,11.971725505829049,1.1399513538824275,-0.9600276303421514,93 days 17:02:36.521739130,0.004821207991537654,0.1487703673717235,0.2954154437809938,1.78103800157562,0,9881,9882 days 00:00:00,1000.0,190896.82785210665,18989.682785210665,475070.22845422087,100.0,6117.095578860794,62.91112273702576,4349 days 00:00:00,69,-190.89682785209152,195.31803211189944,-29.558382660314102,29.909593496961527,-8.768934358917884,135 days 16:12:58.378378378,45 days 04:30:00,2754.8945605791123,0.7804224549095984,0.3402714493121596,1.1583002303070187,-0.4952925257276284,22.73642781914555,1.1129322898298786,1.040764331210191,-0.024156155892386788,0.0006653638770763438,0.16767169702323864,189.89682785210718,0.14330589925462123,0.25856882683786814,6467,138,14311.765873015873,,
Mean Avg Losing Trade [%],MSFT,SMA,62,77,0,true,false,1,79,1.3852289724582836,53.84615384615385,2.29007659144579,10.595529289768738,1.136992572397371,-0.9600346008664207,82 days 12:55:23.076923077,0.005450061207825175,0.16789798603380224,0.3336706811051513,1.7789680287143341,0,9881,9882 days 00:00:00,1000.0,190863.71296653617,18986.37129665362,475070.22845422087,100.0,7711.46565100271,67.99287137411959,4689 days 00:00:00,78,-190.86371296652942,205.6550466185536,-23.617884049818926,26.773120646040056,-8.278327292547798,119 days 13:08:34.285714286,39 days 08:40:00,2436.5971369167,0.7790221344545363,0.31482831256117444,1.158406290839775,-0.494722226333682,22.541162162473732,1.1118568355943743,1.0418664109939275,-0.024337435466618106,0.0006661417429352249,0.1678677192196767,189.86371296653658,0.14330084124800457,0.25933644554950597,6439,156,14311.765873015873,,
Median Calmar Ratio,MSFT,SMA,63,78,0,true,false,1,79,1.398757214699995,53.84615384615385,2.431932455387435,10.642199399220328,1.1338589100777672,-0.9603319869907734,82 days 12:55:23.076923076,0.005450061207825175,0.16789798603380224,0.3336706811051513,1.786803846099233,0,9881,9882 days 00:00:00,1000.0,189450.92002618287,18845.092002618287,475070.22845422087,100.0,7199.833151905647,70.16491799671964,4640 days 00:00:00,78,-189.4509200261673,208.54744605328492,-29.6464121083024,27.141253788447422,-8.60669738821128,117 days 08:00:00,41 days 22:40:00,2418.466294182167,0.7784908858243212,0.30460762879925574,1.1583314594995653,-0.5214177557940649,22.60100337784055,1.112154492392868,1.0415202810603643,-0.02415615589238687,0.00066525289454844,0.16764372942620687,188.45092002618128,0.14308424918020846,0.25916714411117225,6439,156,14311.765873015873,,
