Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%]
Most Total Return [%],HRL,SMA,21,23,0,true,false,1,516,0.8734338921117889,47.96116504854369,1.1336561446170565,0.6753108736940945,0.7873933741169306,-0.8677537102380596,12 days 13:42:03.495145631,0.031203303539764495,0.9509433962264151,1.900043878894252,0.6421824157392898,0,11395,11396 days 00:00:00,1000.0,16573.419172151116,1557.3419172151116,11776.07265972088,100.0,17199.26472428997,63.07119590678275,2078 days 00:00:00,515,-16.573419172149443,31.4111003369406,-16.142042681357818,4.1015674884646875,-2.4824704093220866,16 days 22:55:52.226720648,8 days 12:42:59.104477612,30.271830274414043,0.5249303617760264,0.1491935446903937,1.10953012066238,0.5084527439470511,11.070626680837016,1.227381765603212,0.9039812646370023,-0.016613755281422275,0.0003097438016050371,0.07805543800446935,15.573419172150924,0.06405698516073532,0.17895656456584286,6475,1030,16504.6626984127,,
Most Total Fees Paid,HRL,SMA,21,23,0,true,false,1,516,0.8734338921117889,47.96116504854369,1.1336561446170565,0.6753108736940945,0.7873933741169306,-0.8677537102380596,12 days 13:42:03.495145631,0.031203303539764495,0.9509433962264151,1.900043878894252,0.6421824157392898,0,11395,11396 days 00:00:00,1000.0,16573.419172151116,1557.3419172151116,11776.07265972088,100.0,17199.26472428997,63.07119590678275,2078 days 00:00:00,515,-16.573419172149443,31.4111003369406,-16.142042681357818,4.1015674884646875,-2.4824704093220866,16 days 22:55:52.226720648,8 days 12:42:59.104477612,30.271830274414043,0.5249303617760264,0.1491935446903937,1.10953012066238,0.5084527439470511,11.070626680837016,1.227381765603212,0.9039812646370023,-0.016613755281422275,0.0003097438016050371,0.07805543800446935,15.573419172150924,0.06405698516073532,0.17895656456584286,6475,1030,16504.6626984127,,
Most Sharpe Ratio,HRL,SMA,21,23,0,true,false,1,516,0.8734338921117889,47.96116504854369,1.1336561446170565,0.6753108736940945,0.7873933741169306,-0.8677537102380596,12 days 13:42:03.495145631,0.031203303539764495,0.9509433962264151,1.900043878894252,0.6421824157392898,0,11395,11396 days 00:00:00,1000.0,16573.419172151116,1557.3419172151116,11776.07265972088,100.0,17199.26472428997,63.07119590678275,2078 days 00:00:00,515,-16.573419172149443,31.4111003369406,-16.142042681357818,4.1015674884646875,-2.4824704093220866,16 days 22:55:52.226720648,8 days 12:42:59.104477612,30.271830274414043,0.5249303617760264,0.1491935446903937,1.10953012066238,0.5084527439470511,11.070626680837016,1.227381765603212,0.9039812646370023,-0.016613755281422275,0.0003097438016050371,0.07805543800446935,15.573419172150924,0.06405698516073532,0.17895656456584286,6475,1030,16504.6626984127,,
Most Omega Ratio,HRL,SMA,21,23,0,true,false,1,516,0.8734338921117889,47.96116504854369,1.1336561446170565,0.6753108736940945,0.7873933741169306,-0.8677537102380596,12 days 13:42:03.495145631,0.031203303539764495,0.9509433962264151,1.900043878894252,0.6421824157392898,0,11395,11396 days 00:00:00,1000.0,16573.419172151116,1557.3419172151116,11776.07265972088,100.0,17199.26472428997,63.07119590678275,2078 days 00:00:00,515,-16.573419172149443,31.4111003369406,-16.142042681357818,4.1015674884646875,-2.4824704093220866,16 days 22:55:52.226720648,8 days 12:42:59.104477612,30.271830274414043,0.5249303617760264,0.1491935446903937,1.10953012066238,0.5084527439470511,11.070626680837016,1.227381765603212,0.9039812646370023,-0.016613755281422275,0.0003097438016050371,0.07805543800446935,15.573419172150924,0.06405698516073532,0.17895656456584286,6475,1030,16504.6626984127,,
Most Sortino Ratio,HRL,SMA,21,23,0,true,false,1,516,0.8734338921117889,47.96116504854369,1.1336561446170565,0.6753108736940945,0.7873933741169306,-0.8677537102380596,12 days 13:42:03.495145631,0.031203303539764495,0.9509433962264151,1.900043878894252,0.6421824157392898,0,11395,11396 days 00:00:00,1000.0,16573.419172151116,1557.3419172151116,11776.07265972088,100.0,17199.26472428997,63.07119590678275,2078 days 00:00:00,515,-16.573419172149443,31.4111003369406,-16.142042681357818,4.1015674884646875,-2.4824704093220866,16 days 22:55:52.226720648,8 days 12:42:59.104477612,30.271830274414043,0.5249303617760264,0.1491935446903937,1.10953012066238,0.5084527439470511,11.070626680837016,1.227381765603212,0.9039812646370023,-0.016613755281422275,0.0003097438016050371,0.07805543800446935,15.573419172150924,0.06405698516073532,0.17895656456584286,6475,1030,16504.6626984127,,
Most Calmar Ratio,HRL,SMA,17,32,0,true,false,1,200,0.9382127844927154,48.24120603015075,1.2647034894175455,1.6644819903635233,0.7550121627055624,-0.8829181790850326,32 days 23:59:59.999999999,0.012057198843520649,0.36858271171566476,0.7353225098727513,0.6134992856100744,0,11395,11396 days 00:00:00,1000.0,14787.64030227084,1378.764030227084,11776.07265972088,100.0,5341.170310852847,50.49085777601966,2373 days 00:00:00,199,-14.78764030226921,35.78874830684244,-14.678260869565213,7.254812859315823,-3.5459234797279406,46 days 03:30:00,20 days 17:56:30.291262136,69.3589343847895,0.5033648721585521,0.1784685118876831,1.1047302429202572,0.6040821760780353,11.129992919499799,1.1082687766900228,0.9968071519795657,-0.017045454545454565,0.0003016990071848239,0.07602814981057562,13.78764030227083,0.0613778004118688,0.18177647571696867,6568,398,16504.6626984127,,
Mean Total Trades,HRL,SMA,16,36,0,true,false,1,175,0.9739749726871522,50.57471264367817,1.2691397217070073,1.8606875850163636,0.7388537850295176,-0.8908751312032223,37 days 23:10:20.689655172,0.010542475370716547,0.3225098727512067,0.643176831943835,0.6000901162733775,0,11395,11396 days 00:00:00,1000.0,13850.623839333619,1285.0623839333618,11776.07265972088,100.0,4538.4588269549095,52.36756671022364,2206 days 00:00:00,174,-13.850623839332911,35.78874830684244,-14.678260869565191,7.522155265136475,-3.93244213417631,53 days 13:05:27.272727273,22 days 00:33:29.302325581,73.9337612826032,0.49376616837490117,0.16771277022857614,1.102199213612258,0.5782420966582489,11.056032062112674,1.0962337928445411,1.0054417413572345,-0.017045454545454516,0.00029598261829006116,0.07458761980909541,12.850623839333524,0.05984251409014463,0.18179903785431722,6607,348,16504.6626984127,,
Mean Max Drawdown [%],HRL,SMA,12,45,0,true,false,1,168,0.9484974837397128,48.50299401197605,1.2765319056262503,1.9154002675599675,0.7199513421722784,-0.8953559209935703,40 days 04:27:18.323353293,0.0101183527983314,0.30960947784115844,0.6173760421237385,0.5930260766960567,0,11395,11396 days 00:00:00,1000.0,13322.962777892873,1232.2962777892874,11776.07265972088,100.0,3869.5264267916364,56.603102559516074,2206 days 00:00:00,167,-13.322962777891007,36.12727272727275,-13.737850467289705,8.17422770700623,-3.9795418556394186,58 days 09:28:53.333333333,23 days 00:50:13.953488372,73.8699744950344,0.4827557543244491,0.15277367814494505,1.0987624453364817,0.5215148399290706,10.701818441999357,1.0911918929414288,1.0069378744875435,-0.01753913066620203,0.0002952948879487281,0.07441431176307949,12.322962777892853,0.0589326100026879,0.1855133517677516,6712,334,16504.6626984127,,
Least Win Rate [%],HRL,SMA,15,35,0,true,false,1,176,0.9030873060173615,44.0,1.2575848787575066,1.816481919919765,0.7253013538352256,-0.8980238713088526,37 days 12:53:29.142857142,0.010603064309628712,0.32435278630978504,0.6468626590609917,0.5891809720073236,0,11395,11396 days 00:00:00,1000.0,13008.783010239986,1200.8783010239986,11776.07265972088,100.0,4476.936650939075,54.15119483076003,2206 days 00:00:00,175,-13.008783010238403,37.49793575534049,-16.992794125298765,8.535414998100585,-3.4626797843651644,56 days 13:05:27.272727273,22 days 14:26:56.326530612,68.69595310428679,0.4842689140482331,0.15815813023956596,1.1004975631747784,0.5970295578337764,11.086258273699151,1.0973250846134188,1.002891101831031,-0.017045541243119737,0.0002906173633262952,0.07323557555822639,12.008783010239991,0.058373945595310506,0.18200430849664487,6570,350,16504.6626984127,,
Most Expectancy,HRL,SMA,24,74,0,true,false,1,86,0.9990195975426948,45.88235294117647,1.5549753343889616,3.5643386505816035,0.6799289757873612,-0.9101972051334216,81 days 15:48:42.352941176,0.005150059807533945,0.15849056603773587,0.3151382185168934,0.564914050280858,0,11395,11396 days 00:00:00,1000.0,11575.242373948367,1057.5242373948367,11776.07265972088,100.0,1255.4389692532934,50.46493795273198,2336 days 00:00:00,85,-11.575242373946821,34.532228611831165,-14.533437515424632,13.602537413216956,-4.946308126435324,125 days 04:18:27.692307692,44 days 18:15:39.130434782,124.55079548614486,0.45967106846160494,0.16168110034140684,1.091752900699956,0.3868819263297908,9.444779704850237,1.069458647622571,1.0208462974486618,-0.017964161584871914,0.000284772580456127,0.071762690274944,10.575242373948358,0.055644925721135996,0.18788742002838232,6942,170,16504.6626984127,,
