Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%]
Most Total Return [%],PWR,SMA,66,78,0,true,false,1,62,1.463774409994554,59.01639344262295,2.5259878387403036,8.564530344858316,0.9220802198435442,-0.49808924556242096,68 days 22:49:10.819672130,0.006132964685182858,0.18960244648318042,0.3761467889908257,1.6238559063645734,0,6867,6868 days 00:00:00,1000.0,23621.452227979855,2262.1452227979853,4507.066650390574,100.0,766.9578342327342,78.62362324963314,1728 days 00:00:00,61,-23.621452227976988,127.10056655499386,-47.20534950394358,22.234960306445586,-11.120888799827354,84 days 21:20:00,46 days 00:00:00,371.2307160689807,0.6229185786499845,0.23275330313327258,1.134572966865574,0.010766126876518593,25.88279031917125,1.0907731732609973,1.0401548137397194,-0.028738250481765044,0.0006778642765138324,0.17082179768148575,22.621452227979965,0.12302450881927429,0.33003360692583267,4207,122,9946.25,,
Most Win Rate [%],PWR,SMA,66,78,0,true,false,1,62,1.463774409994554,59.01639344262295,2.5259878387403036,8.564530344858316,0.9220802198435442,-0.49808924556242096,68 days 22:49:10.819672130,0.006132964685182858,0.18960244648318042,0.3761467889908257,1.6238559063645734,0,6867,6868 days 00:00:00,1000.0,23621.452227979855,2262.1452227979853,4507.066650390574,100.0,766.9578342327342,78.62362324963314,1728 days 00:00:00,61,-23.621452227976988,127.10056655499386,-47.20534950394358,22.234960306445586,-11.120888799827354,84 days 21:20:00,46 days 00:00:00,371.2307160689807,0.6229185786499845,0.23275330313327258,1.134572966865574,0.010766126876518593,25.88279031917125,1.0907731732609973,1.0401548137397194,-0.028738250481765044,0.0006778642765138324,0.17082179768148575,22.621452227979965,0.12302450881927429,0.33003360692583267,4207,122,9946.25,,
Median Avg Winning Trade [%],PWR,SMA,66,78,0,true,false,1,62,1.463774409994554,59.01639344262295,2.5259878387403036,8.564530344858316,0.9220802198435442,-0.49808924556242096,68 days 22:49:10.819672130,0.006132964685182858,0.18960244648318042,0.3761467889908257,1.6238559063645734,0,6867,6868 days 00:00:00,1000.0,23621.452227979855,2262.1452227979853,4507.066650390574,100.0,766.9578342327342,78.62362324963314,1728 days 00:00:00,61,-23.621452227976988,127.10056655499386,-47.20534950394358,22.234960306445586,-11.120888799827354,84 days 21:20:00,46 days 00:00:00,371.2307160689807,0.6229185786499845,0.23275330313327258,1.134572966865574,0.010766126876518593,25.88279031917125,1.0907731732609973,1.0401548137397194,-0.028738250481765044,0.0006778642765138324,0.17082179768148575,22.621452227979965,0.12302450881927429,0.33003360692583267,4207,122,9946.25,,
Least Avg Losing Trade [%],PWR,SMA,66,78,0,true,false,1,62,1.463774409994554,59.01639344262295,2.5259878387403036,8.564530344858316,0.9220802198435442,-0.49808924556242096,68 days 22:49:10.819672130,0.006132964685182858,0.18960244648318042,0.3761467889908257,1.6238559063645734,0,6867,6868 days 00:00:00,1000.0,23621.452227979855,2262.1452227979853,4507.066650390574,100.0,766.9578342327342,78.62362324963314,1728 days 00:00:00,61,-23.621452227976988,127.10056655499386,-47.20534950394358,22.234960306445586,-11.120888799827354,84 days 21:20:00,46 days 00:00:00,371.2307160689807,0.6229185786499845,0.23275330313327258,1.134572966865574,0.010766126876518593,25.88279031917125,1.0907731732609973,1.0401548137397194,-0.028738250481765044,0.0006778642765138324,0.17082179768148575,22.621452227979965,0.12302450881927429,0.33003360692583267,4207,122,9946.25,,
Most Profit Factor,PWR,SMA,66,78,0,true,false,1,62,1.463774409994554,59.01639344262295,2.5259878387403036,8.564530344858316,0.9220802198435442,-0.49808924556242096,68 days 22:49:10.819672130,0.006132964685182858,0.18960244648318042,0.3761467889908257,1.6238559063645734,0,6867,6868 days 00:00:00,1000.0,23621.452227979855,2262.1452227979853,4507.066650390574,100.0,766.9578342327342,78.62362324963314,1728 days 00:00:00,61,-23.621452227976988,127.10056655499386,-47.20534950394358,22.234960306445586,-11.120888799827354,84 days 21:20:00,46 days 00:00:00,371.2307160689807,0.6229185786499845,0.23275330313327258,1.134572966865574,0.010766126876518593,25.88279031917125,1.0907731732609973,1.0401548137397194,-0.028738250481765044,0.0006778642765138324,0.17082179768148575,22.621452227979965,0.12302450881927429,0.33003360692583267,4207,122,9946.25,,
Most Expectancy,PWR,SMA,66,78,0,true,false,1,62,1.463774409994554,59.01639344262295,2.5259878387403036,8.564530344858316,0.9220802198435442,-0.49808924556242096,68 days 22:49:10.819672130,0.006132964685182858,0.18960244648318042,0.3761467889908257,1.6238559063645734,0,6867,6868 days 00:00:00,1000.0,23621.452227979855,2262.1452227979853,4507.066650390574,100.0,766.9578342327342,78.62362324963314,1728 days 00:00:00,61,-23.621452227976988,127.10056655499386,-47.20534950394358,22.234960306445586,-11.120888799827354,84 days 21:20:00,46 days 00:00:00,371.2307160689807,0.6229185786499845,0.23275330313327258,1.134572966865574,0.010766126876518593,25.88279031917125,1.0907731732609973,1.0401548137397194,-0.028738250481765044,0.0006778642765138324,0.17082179768148575,22.621452227979965,0.12302450881927429,0.33003360692583267,4207,122,9946.25,,
Most Sharpe Ratio,PWR,SMA,66,78,0,true,false,1,62,1.463774409994554,59.01639344262295,2.5259878387403036,8.564530344858316,0.9220802198435442,-0.49808924556242096,68 days 22:49:10.819672130,0.006132964685182858,0.18960244648318042,0.3761467889908257,1.6238559063645734,0,6867,6868 days 00:00:00,1000.0,23621.452227979855,2262.1452227979853,4507.066650390574,100.0,766.9578342327342,78.62362324963314,1728 days 00:00:00,61,-23.621452227976988,127.10056655499386,-47.20534950394358,22.234960306445586,-11.120888799827354,84 days 21:20:00,46 days 00:00:00,371.2307160689807,0.6229185786499845,0.23275330313327258,1.134572966865574,0.010766126876518593,25.88279031917125,1.0907731732609973,1.0401548137397194,-0.028738250481765044,0.0006778642765138324,0.17082179768148575,22.621452227979965,0.12302450881927429,0.33003360692583267,4207,122,9946.25,,
Most Omega Ratio,PWR,SMA,66,78,0,true,false,1,62,1.463774409994554,59.01639344262295,2.5259878387403036,8.564530344858316,0.9220802198435442,-0.49808924556242096,68 days 22:49:10.819672130,0.006132964685182858,0.18960244648318042,0.3761467889908257,1.6238559063645734,0,6867,6868 days 00:00:00,1000.0,23621.452227979855,2262.1452227979853,4507.066650390574,100.0,766.9578342327342,78.62362324963314,1728 days 00:00:00,61,-23.621452227976988,127.10056655499386,-47.20534950394358,22.234960306445586,-11.120888799827354,84 days 21:20:00,46 days 00:00:00,371.2307160689807,0.6229185786499845,0.23275330313327258,1.134572966865574,0.010766126876518593,25.88279031917125,1.0907731732609973,1.0401548137397194,-0.028738250481765044,0.0006778642765138324,0.17082179768148575,22.621452227979965,0.12302450881927429,0.33003360692583267,4207,122,9946.25,,
Most Sortino Ratio,PWR,SMA,66,78,0,true,false,1,62,1.463774409994554,59.01639344262295,2.5259878387403036,8.564530344858316,0.9220802198435442,-0.49808924556242096,68 days 22:49:10.819672130,0.006132964685182858,0.18960244648318042,0.3761467889908257,1.6238559063645734,0,6867,6868 days 00:00:00,1000.0,23621.452227979855,2262.1452227979853,4507.066650390574,100.0,766.9578342327342,78.62362324963314,1728 days 00:00:00,61,-23.621452227976988,127.10056655499386,-47.20534950394358,22.234960306445586,-11.120888799827354,84 days 21:20:00,46 days 00:00:00,371.2307160689807,0.6229185786499845,0.23275330313327258,1.134572966865574,0.010766126876518593,25.88279031917125,1.0907731732609973,1.0401548137397194,-0.028738250481765044,0.0006778642765138324,0.17082179768148575,22.621452227979965,0.12302450881927429,0.33003360692583267,4207,122,9946.25,,
Mean Total Fees Paid,PWR,SMA,67,77,0,true,false,1,66,1.4538831758818913,58.46153846153847,2.521654004846947,8.106611325319324,0.919332083064612,-0.5052891766008781,64 days 22:53:32.307692307,0.006535126303883373,0.2018348623853211,0.40061162079510704,1.6361967812571114,0,6867,6868 days 00:00:00,1000.0,23296.94653729443,2229.694653729443,4507.066650390574,100.0,769.2789930660462,78.95818477507848,1744 days 00:00:00,65,-23.29694653729166,127.1005665549938,-46.4419196714696,21.687848708419207,-11.007722769413846,82 days 12:37:53.684210526,40 days 05:20:00,343.3883612897189,0.6210752268904606,0.23066603310224787,1.1338737574453401,0.010976468354990564,25.87909380427824,1.0933970400956476,1.0370192307692307,-0.028738250481765017,0.0006758315304741718,0.17030954567949128,22.29694653729438,0.12245465254501853,0.3300205209912258,4223,130,9946.25,,
