Ticker,Use SMA,SMA_FAST,SMA_SLOW,EMA_FAST,EMA_SLOW,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Sharpe Ratio,Calmar Ratio,Omega Ratio,Beats BNH [%],Avg Trade Duration,Current
MU,true,25,56,,,90,49.43820224719101,2.8486897089867713,8.67953969182758,20175.312550889896,15112.593671078572,0.18431831480397892,1,3718.6796100235906,1.1993975283249083,0,0,10254,10255 days 00:00:00,1000.0,1794808.0090201814,179380.80090201812,6560.530990659203,100.0,48228.23655422062,68.05091855849835,976 days 00:00:00,89,1,-1794.8080090200529,254.68504672897194,-29.203228284913163,39.07916313187425,-9.823239989420331,95 days 22:54:32.727272727,30 days 01:04:00,0.7893528768688957,0.44911149635150016,1.1658989416310048,26.34242108716781,62 days 15:06:04.044943820,1
LRCX,false,,,41,87,43,40.476190476190474,4.9046868206519365,4.088387033972549,7092.875859181785,2768.110413362956,0.0879003212304098,1,623.4660664694978,1.0038670295576084,0,0,10273,10274 days 00:00:00,1000.0,298602.1839017333,29760.218390173333,37367.0383675636,100.0,4221.839231558795,74.44543452829225,1349 days 00:00:00,42,1,-298.60218390170485,436.10476365149714,-20.180051394456946,81.5999773434084,-9.56522899772166,273 days 16:56:28.235294116,67 days 19:12:00,0.6649238519927448,0.30146006223813726,1.1369678782655226,-0.20357032052059423,151 days 03:25:42.857142857,1
CTAS,true,16,50,,,116,49.56521739130435,3.947489299055408,11.002678913126674,560.6148055762901,421.01507138140363,0.2330654420206659,1,130.65993746496773,1.0227574215735644,0,0,10452,10453 days 00:00:00,1000.0,65405.29734392944,6440.529734392943,86258.03419222277,100.0,2076.1510940148564,65.74474596697144,4056 days 00:00:00,115,1,-65.40529734392476,60.015868214970844,-14.34515781299181,14.51131506739681,-5.048585616975891,92 days 18:56:50.526315789,26 days 00:24:49.655172413,0.6863916327578097,0.2390640851373372,1.1395368993206785,-0.9253341466136307,59 days 02:42:46.956521738,1
CTAS,false,,,13,72,91,40.0,3.4560273388486618,8.610792192881744,502.76249242735435,304.7045408650632,0.1828358208955224,1,91.92299301843418,0.9412751662123868,0,0,10452,10453 days 00:00:00,1000.0,46202.42189656534,4520.242189656534,86258.03419222277,100.0,1560.7001121164062,64.19545212527645,4392 days 00:00:00,90,1,-46.20242189655983,74.177259397982,-12.153859182504503,20.929910626452585,-4.632756282784734,162 days 00:00:00,26 days 09:20:00,0.636606053966341,0.22308881053207005,1.123805972349441,-0.9475962763122638,80 days 15:12:00,1
QQQ,true,27,53,,,62,57.377049180327866,2.160129792048947,9.352959214964734,68.41127946342684,54.96774061570108,0.19963201471941122,1,13.657081548816581,0.7570973919695874,0,0,6522,6523 days 00:00:00,1000.0,5167.920127141898,416.79201271418975,934.0073248164,100.0,305.7714624277597,39.18789150695011,2034 days 00:00:00,61,1,-5.16792012714177,42.7429859719439,-16.071807052508202,9.75782819372903,-5.2879608173287105,96 days 15:46:17.142857143,30 days 22:09:13.846153846,0.5404330128765783,0.24564110889783217,1.1074337317337373,-0.553759374642892,68 days 15:20:39.344262294,1
GEN,true,7,33,,,169,38.69047619047619,1.070620134072172,18.71866295264624,61.83531184695141,36.24905546583551,0.3954317548746518,1,24.451645876861345,0.6489926918962972,0,0,8975,8976 days 00:00:00,1000.0,11376.955434853007,1037.6955434853007,3774.7826617696896,100.0,6611.769280530508,80.62874876044803,5079 days 00:00:00,168,1,-11.37695543485097,116.92413793103447,-28.71312658786772,17.417054185554594,-6.702554080029523,52 days 11:26:46.153846154,14 days 18:10:29.126213592,0.45197354653345867,0.12890164082495825,1.1022731311040226,-0.7250979363673327,29 days 08:25:42.857142856,1
INTC,true,28,37,,,191,48.94736842105264,1.0713258705632336,16.785935153282093,40.55465617434436,30.076419650829553,0.35435992578849723,1,14.370944952318688,0.5330518192066502,0,0,11319,11320 days 00:00:00,1000.0,8696.687985140294,769.6687985140294,6341.980643564077,100.0,5378.606770050965,76.62732530985483,4489 days 00:00:00,190,1,-8.696687985138851,125.81743949467746,-39.144067796610166,13.489969833650198,-7.827283202853412,43 days 18:03:52.258064516,23 days 02:43:17.938144329,0.37737481794001543,0.09426270226139573,1.076415857205077,-0.8786390495696168,33 days 05:10:44.210526315,1
GEN,false,,,9,22,181,37.22222222222222,1.0602246911154913,20.055710306406684,26.494135624549358,14.94197884549501,0.4235097493036212,1,11.220524736369038,0.5453396917655368,0,0,8975,8976 days 00:00:00,1000.0,5763.181231187715,476.31812311877144,3774.7826617696896,100.0,3471.7776898043603,81.95717569472635,5079 days 00:00:00,180,1,-5.7631812311874455,120.36896551724139,-29.44608627614993,17.343402639348522,-6.842500778344918,55 days 00:00:00,11 days 11:02:39.292035398,0.382837442700298,0.09007166189641427,1.0860554298136877,-0.8738157489322936,27 days 15:59:59.999999999,1
INTC,false,,,7,12,370,35.230352303523034,1.1153200240823993,32.60005300821627,22.598830937980665,12.06310266049719,0.686456400742115,2,15.513112146665762,0.5622897326178921,0,0,11319,11320 days 00:00:00,1000.0,9329.638977137767,832.9638977137768,6341.980643564077,100.0,5207.809434343541,69.65248743792536,6260 days 00:00:00,369,1,-9.32963897713671,101.55000000000001,-15.867649745941156,11.30815569159563,-4.293439131405895,33 days 14:12:55.384615384,7 days 12:33:08.284518828,0.3849813651419396,0.10719304387088484,1.078201731783151,-0.8686587133375945,16 days 16:58:32.195121950,1
DG,true,53,56,,,76,56.00000000000001,1.2913896036509627,19.566918862509784,14.048508673954778,11.9199467536586,0.41638403339420815,1,5.84957470483481,0.557367341773786,0,0,3833,3834 days 00:00:00,1000.0,2051.586563982624,105.15865639826238,226.1328585408525,100.0,317.2057452297335,48.31417913767019,1087 days 00:00:00,75,1,-2.051586563982255,38.129923807718555,-21.78302799143445,5.988090108721019,-4.591884524322321,39 days 04:00:00,20 days 11:38:10.909090909,0.3967915078281252,0.14655538297591134,1.0834076028937907,-0.5349695878926648,30 days 22:43:11.999999999,1
