Date,Drawdown,Drawdown_Pct,Peak_Value,Current_Value
2014-11-28,-0.004432689741176381,-0.4432689741176381,10002.438933542251,9958.101225094795
2014-12-01,-0.0044393006074677525,-0.44393006074677527,10002.438933542251,9958.035100308418
2014-12-02,-0.0044393006074677525,-0.44393006074677527,10002.438933542251,9958.035100308418
2014-12-03,-0.0044393006074677525,-0.44393006074677527,10002.438933542251,9958.035100308418
2014-12-04,-0.0044393006074677525,-0.44393006074677527,10002.438933542251,9958.035100308418
2014-12-05,-0.0044393006074677525,-0.44393006074677527,10002.438933542251,9958.035100308418
2014-12-08,-0.0044393006074677525,-0.44393006074677527,10002.438933542251,9958.035100308418
2014-12-09,-0.0044393006074677525,-0.44393006074677527,10002.438933542251,9958.035100308418
2014-12-10,-0.0044393006074677525,-0.44393006074677527,10002.438933542251,9958.035100308418
2014-12-11,-0.0044393006074677525,-0.44393006074677527,10002.438933542251,9958.035100308418
2014-12-12,-0.0044393006074677525,-0.44393006074677527,10002.438933542251,9958.035100308418
2014-12-15,-0.0044393006074677525,-0.44393006074677527,10002.438933542251,9958.035100308418
2014-12-16,-0.0044393006074677525,-0.44393006074677527,10002.438933542251,9958.035100308418
2014-12-17,-0.0044393006074677525,-0.44393006074677527,10002.438933542251,9958.035100308418
2014-12-18,-0.0044393006074677525,-0.44393006074677527,10002.438933542251,9958.035100308418
2014-12-19,-0.0044409408074475845,-0.4440940807447584,10002.438933542251,9958.01869430828
2014-12-22,-0.00443064325486531,-0.443064325486531,10002.438933542251,9958.12169494915
2014-12-23,-0.004440540933965768,-0.4440540933965768,10002.438933542251,9958.022694018364
2014-12-24,-0.004446239464786269,-0.44462394647862685,10002.438933542251,9957.96569481182
2014-12-26,-0.004443740112508652,-0.44437401125086523,10002.438933542251,9957.990694430351
2014-12-29,-0.004464634979768296,-0.4464634979768296,10002.438933542251,9957.781694796562
2014-12-30,-0.004491819701485875,-0.44918197014858746,10002.438933542251,9957.509781277657
2014-12-31,-0.004491819701485875,-0.44918197014858746,10002.438933542251,9957.509781277657
2015-01-02,-0.004493450503771476,-0.4493450503771476,10002.438933542251,9957.493469277382
2015-01-05,-0.00449485015630201,-0.44948501563020105,10002.438933542251,9957.479469338417
2015-01-06,-0.004546517295459019,-0.45465172954590194,10002.438933542251,9956.962671934129
2015-01-07,-0.004546517295459019,-0.45465172954590194,10002.438933542251,9956.962671934129
2015-01-08,-0.00454814099937069,-0.45481409993706906,10002.438933542251,9956.946430934906
2015-01-09,-0.004577629940064759,-0.4577629940064759,10002.438933542251,9956.651469606399
2015-01-12,-0.004577629940064759,-0.4577629940064759,10002.438933542251,9956.651469606399
2015-01-13,-0.004577629940064759,-0.4577629940064759,10002.438933542251,9956.651469606399
2015-01-14,-0.004577629940064759,-0.4577629940064759,10002.438933542251,9956.651469606399
2015-01-15,-0.004577629940064759,-0.4577629940064759,10002.438933542251,9956.651469606399
2015-01-16,-0.004577629940064759,-0.4577629940064759,10002.438933542251,9956.651469606399
2015-01-20,-0.004579229349993753,-0.4579229349993753,10002.438933542251,9956.635471606254
2015-01-21,-0.004590026696756209,-0.45900266967562087,10002.438933542251,9956.527471804618
2015-01-22,-0.004543238162337509,-0.45432381623375084,10002.438933542251,9956.995471262931
2015-01-23,-0.004526942126151282,-0.4526942126151282,10002.438933542251,9957.158471369743
2015-01-26,-0.004496049659092814,-0.44960496590928145,10002.438933542251,9957.467471385002
2015-01-27,-0.004564532903078969,-0.4564532903078969,10002.438933542251,9956.78247191906
2015-01-28,-0.004588727060268217,-0.45887270602682173,10002.438933542251,9956.540471339225
2015-01-29,-0.004560234024789002,-0.4560234024789002,10002.438933542251,9956.825471186638
2015-01-30,-0.00456464893579934,-0.45646489357993403,10002.438933542251,9956.78131130886
2015-02-02,-0.004566298633394133,-0.4566298633394133,10002.438933542251,9956.764810309409
2015-02-03,-0.004541404649939617,-0.45414046499396166,10002.438933542251,9957.013810858725
2015-02-04,-0.004526808219067376,-0.45268082190673753,10002.438933542251,9957.159810767173
2015-02-05,-0.004474220947097276,-0.44742209470972755,10002.438933542251,9957.685811743735
2015-02-06,-0.004464823252865354,-0.4464823252865354,10002.438933542251,9957.779811606406
2015-02-09,-0.0044631236475513696,-0.44631236475513697,10002.438933542251,9957.79681180477
2015-02-10,-0.0044381297433984885,-0.44381297433984884,10002.438933542251,9958.04681180477
2015-02-11,-0.004435830423205957,-0.4435830423205957,10002.438933542251,9958.069810614585
2015-02-12,-0.004428932081251652,-0.4428932081251652,10002.438933542251,9958.138810858725
2015-02-13,-0.004404038097797137,-0.44040380977971366,10002.438933542251,9958.387811408042
2015-02-17,-0.004419834339803182,-0.4419834339803182,10002.438933542251,9958.229810461997
2015-02-18,-0.004419834339803182,-0.4419834339803182,10002.438933542251,9958.229810461997
2015-02-19,-0.004422029975299834,-0.4422029975299834,10002.438933542251,9958.207848752021
2015-02-20,-0.004422029975299834,-0.4422029975299834,10002.438933542251,9958.207848752021
2015-02-23,-0.004422029975299834,-0.4422029975299834,10002.438933542251,9958.207848752021
2015-02-24,-0.004422029975299834,-0.4422029975299834,10002.438933542251,9958.207848752021
2015-02-25,-0.004422029975299834,-0.4422029975299834,10002.438933542251,9958.207848752021
2015-02-26,-0.004422029975299834,-0.4422029975299834,10002.438933542251,9958.207848752021
2015-02-27,-0.004422029975299834,-0.4422029975299834,10002.438933542251,9958.207848752021
2015-03-02,-0.004449590254873492,-0.44495902548734917,10002.438933542251,9957.932178738594
2015-03-03,-0.0038465390928566654,-0.38465390928566656,10002.438933542251,9963.96416116047
2015-03-04,-0.004707327687395315,-0.4707327687395315,10002.438933542251,9955.354175808907
2015-03-05,-0.0043988030809808095,-0.43988030809808093,10002.438933542251,9958.440174344063
2015-03-06,-0.004744220544941291,-0.4744220544941291,10002.438933542251,9954.98515725422
2015-03-09,-0.003056231965583117,-0.3056231965583117,10002.438933542251,9971.869159939766
2015-03-10,-0.0028409829497157155,-0.2840982949715716,10002.438933542251,9974.022175076485
2015-03-11,-0.002379196772584453,-0.23791967725844532,10002.438933542251,9978.641163113594
2015-03-12,-0.002581646786020051,-0.2581646786020051,10002.438933542251,9976.61616921711
2015-03-13,-0.0034831267501493953,-0.3483126750149395,10002.438933542251,9967.599170926094
2015-03-16,-0.0029593404535753166,-0.29593404535753165,10002.438933542251,9972.838311371803
2015-03-17,-0.003452518319880161,-0.34525183198801607,10002.438933542251,9967.905329880714
2015-03-18,-0.006339613630256297,-0.6339613630256297,10002.438933542251,9939.02733534336
2015-03-19,-0.005897514390503404,-0.5897514390503404,10002.438933542251,9943.449405991554
2015-03-20,-0.0058877168227896666,-0.5887716822789667,10002.438933542251,9943.547405564308
2015-03-23,-0.005891815859682903,-0.5891815859682903,10002.438933542251,9943.506405198097
2015-03-24,-0.005910311295363295,-0.5910311295363295,10002.438933542251,9943.321405732155
2015-03-25,-0.005965697872394463,-0.5965697872394463,10002.438933542251,9942.767404877663
2015-03-26,-0.0059415990172409705,-0.594159901724097,10002.438933542251,9943.008452204704
2015-03-27,-0.0059415990172409705,-0.594159901724097,10002.438933542251,9943.008452204704
2015-03-30,-0.005943307700464805,-0.5943307700464805,10002.438933542251,9942.9913612051
2015-03-31,-0.0059621948918330055,-0.5962194891833006,10002.438933542251,9942.802443226814
2015-04-01,-0.0059621948918330055,-0.5962194891833006,10002.438933542251,9942.802443226814
2015-04-02,-0.0059621948918330055,-0.5962194891833006,10002.438933542251,9942.802443226814
2015-04-06,-0.0059621948918330055,-0.5962194891833006,10002.438933542251,9942.802443226814
2015-04-07,-0.0059638972766205035,-0.5963897276620503,10002.438933542251,9942.785415226936
2015-04-08,-0.005946001555818657,-0.5946001555818657,10002.438933542251,9942.964416081428
2015-04-09,-0.005926806293872998,-0.5926806293872998,10002.438933542251,9943.156415516853
2015-04-10,-0.005906811094275351,-0.5906811094275352,10002.438933542251,9943.356416279792
2015-04-13,-0.005947101446254096,-0.5947101446254096,10002.438933542251,9942.953414494514
2015-04-14,-0.0059554993614373,-0.59554993614373,10002.438933542251,9942.869414860725
2015-04-15,-0.00593280477747695,-0.593280477747695,10002.438933542251,9943.09641605091
2015-04-16,-0.005933204841647122,-0.5933204841647122,10002.438933542251,9943.092414433479
2015-04-17,-0.005961904197160024,-0.5961904197160024,10002.438933542251,9942.805350882529
2015-04-20,-0.005961904197160024,-0.5961904197160024,10002.438933542251,9942.805350882529
2015-04-21,-0.005963657669455623,-0.5963657669455623,10002.438933542251,9942.78781188297
2015-04-22,-0.005954359895922066,-0.5954359895922066,10002.438933542251,9942.880812294958
2015-04-23,-0.005951260638077547,-0.5951260638077547,10002.438933542251,9942.911812432287
2015-04-24,-0.00596665681591342,-0.596665681591342,10002.438933542251,9942.757813103673
2015-04-27,-0.005983688249942886,-0.5983688249942886,10002.438933542251,9942.587457224843
2015-04-28,-0.005983688249942886,-0.5983688249942886,10002.438933542251,9942.587457224843
2015-04-29,-0.005985558493876051,-0.5985558493876051,10002.438933542251,9942.56875022411
2015-04-30,-0.006035046508001633,-0.6035046508001632,10002.438933542251,9942.073749384877
2015-05-01,-0.006029447897879497,-0.6029447897879496,10002.438933542251,9942.129749140737
2015-05-04,-0.006043244581788106,-0.6043244581788106,10002.438933542251,9941.991748652455
2015-05-05,-0.006066238927843551,-0.6066238927843551,10002.438933542251,9941.76174911022
2015-05-06,-0.006064532859147664,-0.6064532859147663,10002.438933542251,9941.778813958166
2015-05-07,-0.006064532859147664,-0.6064532859147663,10002.438933542251,9941.778813958166
2015-05-08,-0.006064532859147664,-0.6064532859147663,10002.438933542251,9941.778813958166
2015-05-11,-0.006064532859147664,-0.6064532859147663,10002.438933542251,9941.778813958166
2015-05-12,-0.006064532859147664,-0.6064532859147663,10002.438933542251,9941.778813958166
2015-05-13,-0.006064532859147664,-0.6064532859147663,10002.438933542251,9941.778813958166
2015-05-14,-0.006064532859147664,-0.6064532859147663,10002.438933542251,9941.778813958166
2015-05-15,-0.006064532859147664,-0.6064532859147663,10002.438933542251,9941.778813958166
2015-05-18,-0.006064532859147664,-0.6064532859147663,10002.438933542251,9941.778813958166
2015-05-19,-0.006064532859147664,-0.6064532859147663,10002.438933542251,9941.778813958166
2015-05-20,-0.006064532859147664,-0.6064532859147663,10002.438933542251,9941.778813958166
2015-05-21,-0.006064532859147664,-0.6064532859147663,10002.438933542251,9941.778813958166
2015-05-22,-0.006064532859147664,-0.6064532859147663,10002.438933542251,9941.778813958166
2015-05-26,-0.006064532859147664,-0.6064532859147663,10002.438933542251,9941.778813958166
2015-05-27,-0.006064532859147664,-0.6064532859147663,10002.438933542251,9941.778813958166
2015-05-28,-0.006064532859147664,-0.6064532859147663,10002.438933542251,9941.778813958166
2015-05-29,-0.006064532859147664,-0.6064532859147663,10002.438933542251,9941.778813958166
2015-06-01,-0.006066293829690698,-0.6066293829690698,10002.438933542251,9941.761199957846
2015-06-02,-0.006068893293355035,-0.6068893293355035,10002.438933542251,9941.735198981283
2015-06-03,-0.00604969784072102,-0.604969784072102,10002.438933542251,9941.927200324057
2015-06-04,-0.006078790781767138,-0.6078790781767138,10002.438933542251,9941.636199957846
2015-06-05,-0.0060234043954243265,-0.6023404395424327,10002.438933542251,9942.19019890499
2015-06-08,-0.006058995614254577,-0.6058995614254578,10002.438933542251,9941.83419991207
2015-06-09,-0.00605989547260493,-0.605989547260493,10002.438933542251,9941.825199133871
2015-06-10,-0.006010107505695898,-0.6010107505695899,10002.438933542251,9942.323200232504
2015-06-11,-0.006021304916628526,-0.6021304916628526,10002.438933542251,9942.211198813437
2015-06-12,-0.006040200225790733,-0.6040200225790733,10002.438933542251,9942.022199637411
2015-06-15,-0.006088529299017764,-0.6088529299017764,10002.438933542251,9941.538791033743
2015-06-16,-0.006113612681774611,-0.6113612681774611,10002.438933542251,9941.287896029471
2015-06-17,-0.006274674168991226,-0.6274674168991226,10002.438933542251,9939.676888339041
2015-06-18,-0.006302366694753387,-0.6302366694753387,10002.438933542251,9939.39989554119
2015-06-19,-0.006742359481093142,-0.6742359481093142,10002.438933542251,9934.998894564627
2015-06-22,-0.006505803107017121,-0.6505803107017121,10002.438933542251,9937.365035250663
2015-06-23,-0.0067751374425766755,-0.6775137442576675,10002.438933542251,9934.671035006522
2015-06-24,-0.0071987769232963635,-0.7198776923296364,10002.438933542251,9930.433606970786
2015-06-25,-0.0069704329566691765,-0.6970432956669177,10002.438933542251,9932.717603552817
2015-06-26,-0.006890952524523836,-0.6890952524523837,10002.438933542251,9933.512601721763
2015-06-29,-0.005544280846726062,-0.5544280846726062,10002.438933542251,9946.982602942466
2015-06-30,-0.004943627781469998,-0.4943627781469998,10002.438933542251,9952.990598547934
2015-07-01,-0.005388618128234853,-0.5388618128234853,10002.438933542251,9948.539609778403
2015-07-02,-0.005709439845329068,-0.5709439845329068,10002.438933542251,9945.330610144614
2015-07-06,-0.004349696556072887,-0.4349696556072887,10002.438933542251,9958.931359360693
2015-07-07,-0.00462063019487135,-0.46206301948713496,10002.438933542251,9956.221362183569
2015-07-08,-0.004176738213035089,-0.4176738213035089,10002.438933542251,9960.661364624975
2015-07-09,-0.004310206332434485,-0.43102063324344847,10002.438933542251,9959.326357911108
2015-07-10,-0.0027313898877045365,-0.2731389887704537,10002.438933542251,9975.118372986792
2015-07-13,-0.0020015706323527334,-0.20015706323527332,10002.438933542251,9982.418345520971
2015-07-14,-0.0024244670634775626,-0.24244670634775625,10002.438933542251,9978.188349793432
2015-07-15,-0.0025662303170364627,-0.25662303170364625,10002.438933542251,9976.77037150669
2015-07-16,-0.0033057521773008853,-0.3305752177300885,10002.438933542251,9969.373349259375
2015-07-17,-0.003174184648742338,-0.3174184648742338,10002.438933542251,9970.689345429419
2015-07-20,-0.003239568444195618,-0.3239568444195618,10002.438933542251,9970.035348008154
2015-07-21,-0.0035792835635684857,-0.35792835635684855,10002.438933542251,9966.637368271826
2015-07-22,-0.0034182251273655612,-0.3418225127365561,10002.438933542251,9968.248345444677
2015-07-23,-0.0035762820806062162,-0.3576282080606216,10002.438933542251,9966.667390421866
2015-07-24,-0.0023536798745341383,-0.23536798745341383,10002.438933542251,9978.896394328116
2015-07-27,-0.0018192124492668982,-0.18192124492668982,10002.438933542251,9984.24237211132
2015-07-28,-0.0017409507334803563,-0.17409507334803564,10002.438933542251,9985.025180144308
2015-07-29,-0.0021998394010473866,-0.21998394010473865,10002.438933542251,9980.435174269674
2015-07-30,-0.002383295710129256,-0.2383295710129256,10002.438933542251,9978.60016374111
2015-07-31,-0.0027000176275768124,-0.27000176275768123,10002.438933542251,9975.432172102926
2015-08-03,-0.0030457337095022557,-0.3045733709502256,10002.438933542251,9971.974168105124
2015-08-04,-0.002533159023659821,-0.2533159023659821,10002.438933542251,9977.101165099142
2015-08-05,-0.0028527809296202333,-0.28527809296202333,10002.438933542251,9973.90416650295
2015-08-06,-0.0032152916977819497,-0.32152916977819496,10002.438933542251,9970.278174681662
2015-08-07,-0.003088822985165357,-0.3088822985165357,10002.438933542251,9971.543170256613
2015-08-10,-0.004567561413636793,-0.45675614136367926,10002.438933542251,9956.752179427145
2015-08-11,-0.00401265232783649,-0.401265232783649,10002.438933542251,9962.30262367153
2015-08-12,-0.004413552475759391,-0.44135524757593914,10002.438933542251,9958.292644423484
2015-08-13,-0.004669500101273054,-0.4669500101273054,10002.438933542251,9955.732543929098
2015-08-14,-0.004669500101273054,-0.4669500101273054,10002.438933542251,9955.732543929098
2015-08-17,-0.004669500101273054,-0.4669500101273054,10002.438933542251,9955.732543929098
2015-08-18,-0.004669500101273054,-0.4669500101273054,10002.438933542251,9955.732543929098
2015-08-19,-0.004669500101273054,-0.4669500101273054,10002.438933542251,9955.732543929098
2015-08-20,-0.004669500101273054,-0.4669500101273054,10002.438933542251,9955.732543929098
2015-08-21,-0.004669500101273054,-0.4669500101273054,10002.438933542251,9955.732543929098
2015-08-24,-0.004669500101273054,-0.4669500101273054,10002.438933542251,9955.732543929098
2015-08-25,-0.004669500101273054,-0.4669500101273054,10002.438933542251,9955.732543929098
2015-08-26,-0.004669500101273054,-0.4669500101273054,10002.438933542251,9955.732543929098
2015-08-27,-0.004669500101273054,-0.4669500101273054,10002.438933542251,9955.732543929098
2015-08-28,-0.004669500101273054,-0.4669500101273054,10002.438933542251,9955.732543929098
2015-08-31,-0.004669500101273054,-0.4669500101273054,10002.438933542251,9955.732543929098
2015-09-01,-0.004669500101273054,-0.4669500101273054,10002.438933542251,9955.732543929098
2015-09-02,-0.004669500101273054,-0.4669500101273054,10002.438933542251,9955.732543929098
2015-09-03,-0.004669500101273054,-0.4669500101273054,10002.438933542251,9955.732543929098
2015-09-04,-0.004669500101273054,-0.4669500101273054,10002.438933542251,9955.732543929098
2015-09-08,-0.004671512110557271,-0.4671512110557271,10002.438933542251,9955.712418929099
2015-09-09,-0.004700605051603388,-0.4700605051603388,10002.438933542251,9955.421418562888
2015-09-10,-0.004699905225338121,-0.4699905225338121,10002.438933542251,9955.42841853237
2015-09-11,-0.004672611810304353,-0.46726118103043535,10002.438933542251,9955.701419249534
2015-09-14,-0.004674511447703424,-0.4674511447703424,10002.438933542251,9955.682418242453
2015-09-15,-0.004604528439800015,-0.4604528439800015,10002.438933542251,9956.382419005393
2015-09-16,-0.004585333177854356,-0.4585333177854356,10002.438933542251,9956.574418440818
2015-09-17,-0.004585033225070905,-0.4585033225070905,10002.438933542251,9956.577418700217
2015-09-18,-0.004617225423961542,-0.4617225423961542,10002.438933542251,9956.255418196677
2015-09-21,-0.004599029750376245,-0.45990297503762445,10002.438933542251,9956.437419310569
2015-09-22,-0.004613326228465035,-0.4613326228465035,10002.438933542251,9956.29441966152
2015-09-23,-0.004601229340558766,-0.4601229340558766,10002.438933542251,9956.41541804409
2015-09-24,-0.004634173207204438,-0.4634173207204438,10002.438933542251,9956.085899029731
2015-09-25,-0.004634173207204438,-0.4634173207204438,10002.438933542251,9956.085899029731
2015-09-28,-0.004634173207204438,-0.4634173207204438,10002.438933542251,9956.085899029731
2015-09-29,-0.004634173207204438,-0.4634173207204438,10002.438933542251,9956.085899029731
2015-09-30,-0.004634173207204438,-0.4634173207204438,10002.438933542251,9956.085899029731
2015-10-01,-0.004634173207204438,-0.4634173207204438,10002.438933542251,9956.085899029731
2015-10-02,-0.004634173207204438,-0.4634173207204438,10002.438933542251,9956.085899029731
2015-10-05,-0.004634173207204438,-0.4634173207204438,10002.438933542251,9956.085899029731
2015-10-06,-0.004658773507708658,-0.4658773507708658,10002.438933542251,9955.83983602619
2015-10-07,-0.004970094318591525,-0.49700943185915253,10002.438933542251,9952.725868626594
2015-10-08,-0.005037077417283713,-0.5037077417283713,10002.438933542251,9952.055874272346
2015-10-09,-0.0048172310958497395,-0.48172310958497394,10002.438933542251,9954.254873677253
2015-10-12,-0.004670966834343874,-0.46709668343438737,10002.438933542251,9955.717873021125
2015-10-13,-0.004318353173217549,-0.43183531732175495,10002.438933542251,9959.244869633674
2015-10-14,-0.004098574043876738,-0.4098574043876738,10002.438933542251,9961.443196953773
2015-10-15,-0.0038655299906592785,-0.3865529990659278,10002.438933542251,9963.774205864906
2015-10-16,-0.003012870977319412,-0.3012870977319412,10002.438933542251,9972.302875576972
2015-10-19,-0.0029498841344967604,-0.294988413449676,10002.438933542251,9972.932897625922
2015-10-20,-0.00241558532369185,-0.24155853236918498,10002.438933542251,9978.277188853262
2015-10-21,-0.002734608468215494,-0.2734608468215494,10002.438933542251,9975.086179331778
2015-10-22,-0.0019596967560243962,-0.1959696756024396,10002.438933542251,9982.837186411856
2015-10-23,-0.0017124578616117118,-0.17124578616117117,10002.438933542251,9985.310178355216
2015-10-26,-0.0008322739730423174,-0.08322739730423175,10002.438933542251,9994.114163950919
2015-10-27,0.0,0.0,10002.602170542716,10002.602170542716
2015-10-28,0.0,0.0,10013.43218763256,10013.43218763256
2015-10-29,0.0,0.0,10022.669187144278,10022.669187144278
2015-10-30,0.0,0.0,10036.829190806387,10036.829190806387
2015-11-02,0.0,0.0,10070.003171519278,10070.003171519278
2015-11-03,0.0,0.0,10112.23116834545,10112.23116834545
2015-11-04,0.0,0.0,10120.359141438483,10120.359141438483
2015-11-05,-0.002523624438599527,-0.25236244385995266,10120.359141438483,10094.819155781744
2015-11-06,-0.0036906781534190246,-0.36906781534190247,10120.359141438483,10083.008153050421
2015-11-09,-0.0031464298812879103,-0.31464298812879105,10120.359141438483,10088.516141026495
2015-11-10,-0.0074426201685903965,-0.7442620168590397,10120.359141438483,10045.037152379035
2015-11-11,-0.009981560148578393,-0.9981560148578393,10120.359141438483,10019.342167943
2015-11-12,-0.007327998991555591,-0.7327998991555591,10120.359141438483,10046.197159855841
2015-11-13,-0.007504279056119844,-0.7504279056119844,10120.359141438483,10044.413142292975
2015-11-16,-0.008070561511780566,-0.8070561511780566,10120.359141438483,10038.682160466193
2015-11-17,-0.007637969461758051,-0.7637969461758051,10120.359141438483,10043.060147374152
2015-11-18,-0.00765921359373346,-0.7659213593733459,10120.359141438483,10042.845149128912
2015-11-19,-0.008511259505826489,-0.8511259505826488,10120.359141438483,10034.222138493536
2015-11-20,-0.008916974725686488,-0.8916974725686487,10120.359141438483,10030.116154759406
2015-11-23,-0.00881114965698603,-0.881114965698603,10120.359141438483,10031.187142460822
2015-11-24,-0.00911133664287789,-0.911133664287789,10120.359141438483,10028.14914235401
2015-11-25,-0.008284290434640167,-0.8284290434640167,10120.359141438483,10036.51914700794
2015-11-27,-0.005334593002139249,-0.533459300213925,10120.359141438483,10066.371144383429
2015-11-30,-0.0034512584200606894,-0.34512584200606894,10120.359141438483,10085.431166737555
2015-12-01,-0.004879172947702991,-0.4879172947702991,10120.359141438483,10070.980158894537
2015-12-02,-0.005215227746449312,-0.5215227746449312,10120.359141438483,10067.57916364002
2015-12-03,-0.005057330327040952,-0.5057330327040952,10120.359141438483,10069.17714223194
2015-12-04,-0.004813957131981176,-0.4813957131981176,10120.359141438483,10071.640166371344
2015-12-07,-0.0016478643526252352,-0.1647864352625235,10120.359141438483,10103.682162373541
2015-12-08,0.0,0.0,10123.885140507697,10123.885140507697
2015-12-09,0.0,0.0,10125.571887980459,10125.571887980459
2015-12-10,-0.0002058139923408958,-0.020581399234089578,10125.571887980459,10123.487903605459
2015-12-11,0.0,0.0,10159.946887980459,10159.946887980459
2015-12-14,-0.0007651129017345487,-0.07651129017345487,10159.946887980459,10152.173381535527
2015-12-15,0.0,0.0,10173.680389134404,10173.680389134404
2015-12-16,-0.0010387611245314314,-0.10387611245314314,10173.680389134404,10163.112365452764
2015-12-17,-0.0009617966082318056,-0.09617966082318057,10173.680389134404,10163.8953778429
2015-12-18,-0.00019894642416190374,-0.019894642416190374,10173.680389134404,10171.65637180042
2015-12-21,-0.0026379840870497436,-0.26379840870497434,10173.680389134404,10146.842382161138
2015-12-22,-0.0028434176500707633,-0.2843417650070763,10173.680389134404,10144.75236674976
2015-12-23,-0.0022674205749755715,-0.22674205749755716,10173.680389134404,10150.612376896855
2015-12-24,-0.001028932364869331,-0.10289323648693309,10173.680389134404,10163.212360112188
2015-12-28,-0.004255492599579182,-0.4255492599579182,10173.680389134404,10130.386367527959
2015-12-29,-0.0031617872724495713,-0.3161787272449571,10173.680389134404,10141.51337596607
2015-12-30,-0.0038041315686629124,-0.38041315686629124,10173.680389134404,10134.978370396611
2015-12-31,-0.003412533693504602,-0.3412533693504602,10173.680389134404,10138.962362019536
2016-01-04,-0.003246329892746352,-0.32463298927463524,10173.680389134404,10140.65326636791
