Short Window,Long Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Trades,Total Closed Trades,Total Open Trades,Open Trade PnL,Win Rate [%],Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Profit Factor,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Sortino Ratio
9,45,0,3689,3690 days 00:00:00,1000.0,424921.840199897,42392.184019989705,14413.7783657075,100.0,10352.697439581956,59.98994590573362,753 days 00:00:00,44,43,1,29864.655193500803,51.162790697674424,351.74955764759017,-17.35403497446299,58.136023296889796,-8.731221928000085,73 days 18:32:43.636363636,18 days 12:34:17.142857143,2.384115527915891,9164.120581544099,1.4406454941044846,1.3662698757823735,1.3531209599684355,2.235900759131819
13,44,0,3689,3690 days 00:00:00,1000.0,420020.5199918404,41902.05199918404,14413.7783657075,100.0,11461.160976496132,58.866741060724536,784 days 00:00:00,42,41,1,18466.013659337943,46.34146341463415,342.5276290917101,-19.746453521129137,64.77784058408402,-7.330516748390649,83 days 12:37:53.684210526,20 days 00:00:00,2.5920492964113064,9769.622105670791,1.432659614119518,1.3887936661077844,1.3515588616114078,2.230863251873141
9,42,0,3689,3690 days 00:00:00,1000.0,419013.1850397572,41801.31850397572,14413.7783657075,100.0,10116.16143946295,60.374762263131345,756 days 00:00:00,43,42,1,21292.9677909576,50.0,351.74955764759005,-17.52588944785418,61.51968567394055,-8.8561894687702,76 days 19:25:42.857142857,18 days 21:42:51.428571428,2.5758210179343966,9445.71945830475,1.434948447958845,1.3533898922953038,1.3512712273229432,2.2236353236497584
11,45,0,3689,3690 days 00:00:00,1000.0,412970.9241221271,41197.09241221272,14413.7783657075,100.0,10534.476070044846,62.62496673177185,731 days 00:00:00,42,41,1,20985.91858177475,48.78048780487805,339.1130932089328,-19.441474778304208,62.24960665367381,-8.39661216420208,81 days 06:00:00,18 days 22:51:25.714285714,2.4649608246731063,9536.219647325668,1.4326652552037338,1.3005947561898927,1.3512924946090858,2.2267116718096953
12,45,0,3689,3690 days 00:00:00,1000.0,412278.3073294814,41127.83073294815,14413.7783657075,100.0,9858.349136749732,63.32973860483128,754 days 00:00:00,42,41,1,19380.70061175368,48.78048780487805,339.1130932089328,-20.107723431988735,62.19198923902181,-8.361361553116685,81 days 08:24:00,18 days 20:34:17.142857143,2.837024090297654,9558.478212627508,1.428065639681304,1.2856452639075053,1.3504413078794284,2.2229457333332623
10,43,0,3689,3690 days 00:00:00,1000.0,408681.9121053249,40768.19121053249,14413.7783657075,100.0,10816.841559883096,63.101157160560106,755 days 00:00:00,42,41,1,20767.9641164036,53.65853658536586,351.7495576475901,-19.899438176256584,58.957803573076504,-10.094477166643008,73 days 14:10:54.545454546,20 days 13:53:41.052631578,2.2285439276039183,9436.925560705402,1.4313154062929736,1.2878118673491017,1.3509134927710544,2.2180759671015315
10,44,0,3689,3690 days 00:00:00,1000.0,398594.8971485523,39759.48971485523,14413.7783657075,100.0,10500.937383463362,63.99187202345039,755 days 00:00:00,43,42,1,20255.372884790937,52.38095238095239,351.74955764759017,-19.4414747783042,58.587805798738046,-9.718273245486,73 days 19:38:10.909090909,19 days 13:12:00,2.2313857412083613,8984.274387232415,1.4262467780386257,1.2628928958658825,1.3492492199062522,2.210610886315859
13,43,0,3689,3690 days 00:00:00,1000.0,391302.80788089754,39030.28078808975,14413.7783657075,100.0,10132.582918420097,59.99858276472884,840 days 00:00:00,41,40,1,17203.45233467716,50.0,342.52762909171,-19.746453521129144,61.144561907923276,-8.363012960780948,81 days 02:24:00,20 days 06:00:00,2.4725370128902564,9327.483888655508,1.420396350834175,1.3414474553737203,1.348384514162439,2.2087231497688773
11,46,0,3689,3690 days 00:00:00,1000.0,388782.5343527848,38778.25343527848,14413.7783657075,100.0,9756.479671687812,64.49194316679753,731 days 00:00:00,42,41,1,19756.738635504385,48.78048780487805,339.11309320893287,-20.10772343198873,61.946025204754854,-8.580925421477389,81 days 13:12:00,18 days 13:42:51.428571428,2.513397438212744,8976.238919933669,1.4216067344809162,1.2461963762976798,1.3482867064659445,2.207195244745559
11,42,0,3689,3690 days 00:00:00,1000.0,388092.4655711791,38709.24655711791,14413.7783657075,100.0,10194.272720876315,61.49680134475369,754 days 00:00:00,42,41,1,19721.671451785893,53.65853658536586,342.52762909171,-19.44147477830421,58.18451023235869,-10.109092830234609,73 days 19:38:10.909090909,20 days 17:41:03.157894736,2.2516379768903216,8960.263271204713,1.4211898838319115,1.3063757973940147,1.347483055100885,2.2007116392228463
10,42,0,3689,3690 days 00:00:00,1000.0,386582.80322913674,38558.28032291368,14413.7783657075,100.0,10284.18758486708,62.90084244912509,756 days 00:00:00,42,41,1,19644.955031463003,51.21951219512195,351.7495576475901,-19.89943817625658,62.05966333290538,-10.063055526467938,76 days 17:08:34.285714285,20 days 09:36:00,2.197526553280915,8925.313370674972,1.4187214289409371,1.276110424700341,1.3458125730409494,2.195320812573399
12,46,0,3689,3690 days 00:00:00,1000.0,380572.3066885018,37957.23066885018,14413.7783657075,100.0,9363.771866100447,60.74642584056189,755 days 00:00:00,42,41,1,17890.24017496966,48.78048780487805,339.1130932089328,-20.10772343198874,61.42092034727325,-8.279178773017316,81 days 14:24:00,18 days 14:51:25.714285714,2.7039297956699713,8821.513817403222,1.412389838766898,1.3167724602932942,1.3457362746563775,2.1967275223000224
11,47,0,3689,3690 days 00:00:00,1000.0,376787.3040162915,37578.73040162915,14413.7783657075,100.0,9848.68818872444,63.798812180526554,754 days 00:00:00,43,42,1,19147.177737854305,50.0,339.11309320893287,-23.07363260212541,59.20106459343214,-8.770891778477473,77 days 19:25:42.857142857,18 days 04:34:17.142857142,2.3885653752517615,8491.43157805803,1.4171835809764213,1.250984942110696,1.347484621744097,2.2016467282585017
13,45,0,3689,3690 days 00:00:00,1000.0,374463.379120359,37346.3379120359,14413.7783657075,100.0,9454.929846035577,61.275413274908,755 days 00:00:00,41,40,1,16463.11440663121,47.5,339.11309320893287,-19.746453521129144,63.9049125558118,-7.915341390652368,83 days 21:28:25.263157894,20 days 12:34:17.142857143,2.6324006146440238,8925.006617843193,1.4092105923594314,1.300706798330499,1.3445331267899199,2.1926503301975626
10,45,0,3689,3690 days 00:00:00,1000.0,372646.9795484042,37164.69795484042,14413.7783657075,100.0,9564.589793584795,64.74899648793145,755 days 00:00:00,44,43,1,26190.636724808486,48.837209302325576,348.263881592142,-19.441474778304197,60.72774279479059,-8.98089993309456,77 days 10:17:08.571428572,17 days 18:32:43.636363636,2.2517463483528357,8033.868437758041,1.4095659445452022,1.2295933461303832,1.3442063705768732,2.187321481122724
14,38,0,3689,3690 days 00:00:00,1000.0,366593.68415985594,36559.3684159856,14413.7783657075,100.0,10741.637717950262,52.756130335870274,755 days 00:00:00,48,47,1,16117.126799553516,53.191489361702125,247.33671759751158,-19.300627309354315,45.81443924730166,-7.45636947693174,63 days 04:48:00,20 days 15:16:21.818181818,2.4229322811119354,7435.671433197919,1.4226438986438028,1.503601495844152,1.3471603655345497,2.2195222353517026
13,46,0,3689,3690 days 00:00:00,1000.0,359108.7621243286,35810.87621243286,14413.7783657075,100.0,8879.085213330553,62.25103746095804,756 days 00:00:00,40,39,1,16881.26511159615,51.28205128205128,329.92871174898147,-22.435239397855618,60.27195677210335,-8.773143347608576,81 days 13:12:00,20 days 16:25:15.789473684,2.702298725933248,8749.42300032647,1.4013068013726835,1.2683909923107555,1.3425958809359146,2.180034366917755
13,38,0,3689,3690 days 00:00:00,1000.0,358800.70187094895,35780.0701870949,14413.7783657075,100.0,11326.875386807269,55.0150208792465,790 days 00:00:00,51,50,1,16866.783574646455,48.0,247.33671759751167,-19.300627309354322,48.7389886902516,-6.912246423836741,66 days 15:00:00,16 days 10:09:13.846153846,2.2857260226741696,6818.678365926053,1.413157313658699,1.4349438126408987,1.3467770310668004,2.200001994660498
8,46,0,3689,3690 days 00:00:00,1000.0,356950.53645545273,35595.053645545275,14413.7783657075,100.0,9100.136825563866,61.64484803204392,752 days 00:00:00,51,50,1,32306.87054167781,46.0,357.66254549610403,-19.792472298596223,54.69525614538961,-7.277285934451762,71 days 17:44:20.869565217,13 days 09:46:40,2.5241085059629937,6472.8733182755,1.4035026413784328,1.2791333121556911,1.3427099391728348,2.179053130078495
11,36,0,3689,3690 days 00:00:00,1000.0,356427.51726201223,35542.751726201226,14413.7783657075,100.0,10337.46414452862,56.86020362672907,731 days 00:00:00,51,50,1,18112.555680439807,52.0,222.4912061437157,-18.251507913216162,44.49957554989628,-7.489034348980721,61 days 08:18:27.692307692,18 days 00:00:00,2.6104605827082956,6746.299231631448,1.418306366505701,1.3863129993389751,1.3457016815580054,2.196293852365771
12,36,0,3689,3690 days 00:00:00,1000.0,355418.45216001366,35441.84521600137,14413.7783657075,100.0,9746.990965908366,58.03484803396937,752 days 00:00:00,51,50,1,16707.788139096112,50.0,222.4912061437157,-19.5983078926457,45.9544443467323,-7.117252669171781,63 days 17:16:48,17 days 10:33:36,2.721505165918164,6754.213280418349,1.4177827670796281,1.357389573932734,1.3459302502721981,2.203001715053851
8,42,0,3689,3690 days 00:00:00,1000.0,354481.77290337475,35348.17729033747,14413.7783657075,100.0,8975.271026641993,57.757354495441504,755 days 00:00:00,44,43,1,24913.936914044898,48.837209302325576,357.6625454961039,-19.246545884130263,60.15561159752695,-8.248540878997348,76 days 19:25:42.857142857,18 days 01:05:27.272727272,2.4840666462412844,7641.112464868133,1.4079477799159907,1.3631032543105877,1.3429745204316434,2.1750670166897326
14,42,0,3689,3690 days 00:00:00,1000.0,353834.9048616898,35283.49048616898,14413.7783657075,100.0,9375.337021824062,58.186298805292004,840 days 00:00:00,43,42,1,15556.192793755443,45.23809523809524,237.79694442180258,-23.80799913258921,61.17146250675303,-7.641448770956104,80 days 20:12:37.894736842,21 days 06:15:39.130434782,2.4880189814109386,8030.445525427009,1.4044910221118667,1.3524996688865425,1.3439015913092998,2.1897660176548817
11,44,0,3689,3690 days 00:00:00,1000.0,347747.87543532683,34674.78754353268,14413.7783657075,100.0,9332.894090070804,62.157408076271246,755 days 00:00:00,44,43,1,17671.482844426006,51.162790697674424,342.52762909171,-19.441474778304197,56.475973880675355,-9.108874032457559,73 days 20:43:38.181818181,18 days 20:34:17.142857143,2.23142012215939,7652.939362579094,1.3975573464503908,1.2611608026850523,1.3411650319248585,2.166303520885404
10,46,0,3689,3690 days 00:00:00,1000.0,345497.90648144676,34449.79064814468,14413.7783657075,100.0,9014.524280237445,64.96745209108245,755 days 00:00:00,44,43,1,24282.526504852634,48.837209302325576,348.26388159214207,-20.406948160053858,60.15482229077492,-8.906419148501401,78 days 03:25:42.857142857,17 days 09:49:05.454545454,2.2343337037930016,7446.869301781261,1.3947711346029898,1.2048492041300551,1.3394394344921796,2.160840690544309
10,47,0,3689,3690 days 00:00:00,1000.0,344049.37492872105,34304.93749287211,14413.7783657075,100.0,8909.406632838785,67.07057336864443,755 days 00:00:00,45,44,1,24180.719792967255,47.72727272727273,348.263881592142,-23.07363260212541,60.359123334226126,-8.76156291408856,79 days 19:25:42.857142857,14 days 20:52:10.434782608,2.2654492433146634,7247.014889448951,1.3953868062862904,1.1659645264128378,1.3401067076905242,2.1602814975845273
9,47,0,3689,3690 days 00:00:00,1000.0,343882.46632018156,34288.246632018156,14413.7783657075,100.0,8321.047063596954,65.20481648344918,736 days 00:00:00,47,46,1,24168.989004922798,47.82608695652174,348.26388159214207,-17.965639334742423,56.721245393809724,-8.152566551608183,74 days 14:10:54.545454546,15 days 12:00:00,2.3880733010649418,6928.553854679539,1.3983582880117769,1.1991960144877163,1.3417823437436027,2.169759134200327
34,35,0,3689,3690 days 00:00:00,1000.0,341533.8642801741,34053.38642801741,14413.7783657075,100.0,30327.41608591468,63.907244671384774,714 days 00:00:00,147,146,1,15351.91939208383,47.94520547945205,335.1306717861672,-20.842529240085668,18.87379050368031,-4.320030953214671,19 days 07:53:08.571428571,9 days 14:50:31.578947368,1.8925669210561036,2227.2735951239065,1.3836061209996076,1.221654971582454,1.3360136928741482,2.1978764829928936
13,42,0,3689,3690 days 00:00:00,1000.0,338233.20563864807,33723.32056386481,14413.7783657075,100.0,10021.708117221675,56.98866156994289,841 days 00:00:00,45,44,1,14870.271089341724,50.0,242.13236206460675,-19.300627309354315,52.24219136621784,-8.094207635266587,71 days 13:05:27.272727273,20 days 10:54:32.727272727,2.379604788521145,7326.430330666052,1.3927094466479577,1.3669671734098998,1.3404823317503949,2.1646512864694083
14,41,0,3689,3690 days 00:00:00,1000.0,333463.82916336996,33246.382916336996,14413.7783657075,100.0,8563.667381407971,57.426008978691925,755 days 00:00:00,44,43,1,14660.587593066972,48.837209302325576,229.2690274645442,-19.300627309354304,53.76441010474675,-7.722826381278919,73 days 14:51:25.714285714,21 days 18:32:43.636363636,2.701053787843982,7390.77305977449,1.3890727252141768,1.3522078793354728,1.3401368945276901,2.1703019149963017
13,37,0,3689,3690 days 00:00:00,1000.0,331383.2988277598,33038.32988277598,14413.7783657075,100.0,9220.169130125621,56.645387546557465,759 days 00:00:00,49,48,1,15577.924882629071,52.083333333333336,245.68787521219267,-19.598307892645707,45.63640981622494,-7.279988741875801,63 days 21:07:12,18 days 16:41:44.347826087,2.684284470040937,6558.445290523557,1.407957591185651,1.3689014695913984,1.3424733190222273,2.194062937278921
7,43,0,3689,3690 days 00:00:00,1000.0,331333.67386466457,33033.36738646645,14413.7783657075,100.0,8755.538757825458,60.055352615232124,755 days 00:00:00,50,49,1,29988.3401603463,42.857142857142854,357.662545496104,-19.24654588413027,61.34752790446719,-7.586482760385469,76 days 21:42:51.428571428,14 days 07:42:51.428571428,2.2944366897070334,6129.496606210579,1.3890398051792032,1.2911309453209756,1.3384610229682508,2.1429121820745762
26,29,0,3689,3690 days 00:00:00,1000.0,329995.73679383256,32899.573679383255,14413.7783657075,100.0,20051.711928951572,67.84663217033571,556 days 00:00:00,107,107,0,0.0,48.598130841121495,217.4623172719583,-22.782194768525876,24.51805707975504,-5.4289980904309925,28 days 20:46:09.230769231,10 days 12:39:16.363636363,2.186715719160521,3074.7265120918923,1.3775755955340243,1.1418146856080382,1.331708159004527,2.149205542360774
10,39,0,3689,3690 days 00:00:00,1000.0,329681.2992448445,32868.12992448445,14413.7783657075,100.0,8646.99335040913,54.46869213615945,755 days 00:00:00,47,46,1,16753.39473013353,50.0,313.8981833188271,-17.525889447854183,53.45346552902267,-8.425269616664924,70 days 06:15:39.130434783,17 days 03:07:49.565217391,2.5450844223711444,6781.041402493717,1.3947259429038867,1.4219461481658282,1.339847323098653,2.154020600591833
12,37,0,3689,3690 days 00:00:00,1000.0,326746.4180156071,32574.641801560712,14413.7783657075,100.0,8490.64533336017,57.444166957458044,753 days 00:00:00,51,50,1,15359.950768553477,50.0,245.6878752121927,-19.5983078926457,46.69874575927416,-7.3035996477704686,62 days 00:00:00,18 days 20:09:36,2.780378582272726,6207.729344941074,1.3971938482558763,1.345561485273801,1.3417475901935076,2.1608876698844055
13,41,0,3689,3690 days 00:00:00,1000.0,326636.37315521605,32563.637315521606,14413.7783657075,100.0,8476.94969119864,58.641263984371484,839 days 00:00:00,43,42,1,15354.777693824202,52.38095238095239,233.4950268890329,-19.300627309354308,51.35447531301677,-8.513545192948078,73 days 00:00:00,20 days 13:12:00,2.472993462370254,7387.657034795048,1.391671996861602,1.3179925889719015,1.3407628801832439,2.1633639702792906
7,42,0,3689,3690 days 00:00:00,1000.0,324105.5419755363,32310.554197553633,14413.7783657075,100.0,8910.018565474018,59.57493820263507,784 days 00:00:00,50,49,1,29334.136573711876,42.857142857142854,367.25692907461206,-19.246545884130253,61.15628035876516,-7.424869724629459,76 days 22:51:25.714285714,14 days 05:08:34.285714285,2.226385598801001,5995.334804118869,1.3843134306652387,1.2950478822503464,1.336787187515591,2.1350597493883203
12,47,0,3689,3690 days 00:00:00,1000.0,322465.7908869511,32146.579088695107,14413.7783657075,100.0,7983.851168388979,67.71148736795809,755 days 00:00:00,41,40,1,15158.72370582394,52.5,339.113093208933,-22.784420515170055,56.145623779986785,-9.105758187060927,77 days 20:34:17.142857143,20 days 00:00:00,2.671159400765676,7657.676679528183,1.3766735256806955,1.1381161816809255,1.3372414092173306,2.1247705087242266
9,40,0,3689,3690 days 00:00:00,1000.0,321269.6887141253,32026.968871412533,14413.7783657075,100.0,7973.484316738464,56.8834366268263,756 days 00:00:00,45,44,1,22579.70188836858,56.81818181818182,223.3900699701511,-17.52588944785418,45.143209595834044,-9.156609893032682,66 days 01:55:12,19 days 01:15:47.368421052,2.558328395501566,6765.681518767199,1.3861560496280705,1.3536183830990187,1.3362914954699314,2.1374059778672128
11,43,0,3689,3690 days 00:00:00,1000.0,320406.24212207965,31940.624212207968,14413.7783657075,100.0,8580.62725670873,62.620947874523644,756 days 00:00:00,42,41,1,16282.064710875158,53.65853658536586,342.5276290917101,-19.441474778304197,56.427316238461266,-10.118777092142462,73 days 21:49:05.454545454,20 days 16:25:15.789473684,2.223588811540774,7393.272619785478,1.383515942462469,1.228843645586127,1.3367231533936559,2.138623242468176
7,47,0,3689,3690 days 00:00:00,1000.0,317767.99319841625,31676.799319841626,14413.7783657075,100.0,9902.910669358242,56.205441176964186,964 days 00:00:00,53,52,1,28760.53786189278,42.30769230769231,357.662545496104,-19.792472298596234,57.47965742869208,-7.082644003312684,74 days 08:43:38.181818181,12 days 16:00:00,2.06598554642062,5538.604910317761,1.3786517575818604,1.3665348258595105,1.3365093487815736,2.128611797093308
14,43,0,3689,3690 days 00:00:00,1000.0,316966.32321786653,31596.632321786656,14413.7783657075,100.0,8062.076757467398,61.158038008399295,790 days 00:00:00,40,39,1,13935.282148131577,51.28205128205128,333.27184629937364,-23.807999132589206,59.34661564690812,-8.878428446475635,79 days 18:00:00,22 days 20:12:37.894736842,2.50718426519992,7744.385668454742,1.3778336084214895,1.2551501568698038,1.3353099738654597,2.1383244805665256
7,46,0,3689,3690 days 00:00:00,1000.0,316784.5902817565,31578.45902817565,14413.7783657075,100.0,10286.711542036213,59.3692931063159,965 days 00:00:00,54,53,1,28671.53205443744,41.509433962264154,357.66254549610403,-19.24654588413025,57.654533924763584,-6.953292546531585,74 days 00:00:00,12 days 14:42:34.838709677,2.1375861219582437,5417.227513723,1.3777030665049703,1.2927978346942166,1.3361065372298884,2.128986035816228
12,40,0,3689,3690 days 00:00:00,1000.0,316242.76977805985,31524.27697780599,14413.7783657075,100.0,9288.740428771767,59.802060468227346,755 days 00:00:00,44,43,1,14866.187070090498,53.48837209302325,250.02692796413243,-19.5983078926457,50.59872738339397,-9.486138917424153,69 days 17:44:20.869565217,20 days 10:48:00,2.175042649459625,6985.501923441145,1.3885547082529717,1.2829418636841305,1.3400816373615945,2.151725397295807
14,46,0,3689,3690 days 00:00:00,1000.0,315627.530775514,31462.7530775514,14413.7783657075,100.0,8547.077641093329,66.12163249569149,790 days 00:00:00,40,39,1,13876.422739243717,53.84615384615385,329.92871174898147,-26.360877797296784,57.88312808023844,-10.294924540749104,77 days 18:17:08.571428571,21 days 10:39:59.999999999,2.477089111448479,7711.566872724879,1.3722849060252347,1.1598099762032013,1.3344871503418887,2.135943157858082
6,40,0,3689,3690 days 00:00:00,1000.0,315153.37052892265,31415.337052892268,14413.7783657075,100.0,10123.378112758726,66.68260591653507,825 days 00:00:00,54,53,1,28523.893656402943,43.39622641509434,386.6132553251301,-23.262488855774304,58.999384599000614,-8.12215684667765,70 days 10:26:05.217391305,13 days 03:12:00,2.0153423836594886,5389.235412689052,1.3843943028178762,1.1496589609570038,1.3355879414325853,2.1425364223859065
12,41,0,3689,3690 days 00:00:00,1000.0,313624.7628322085,31262.47628322085,14413.7783657075,100.0,9218.714251075533,59.154518464984896,790 days 00:00:00,44,43,1,14743.117755224754,51.162790697674424,236.7628310138412,-18.169826524434786,51.51940441803175,-8.58247634136525,72 days 21:49:05.454545454,19 days 10:17:08.571428571,2.3495317099295225,6927.4801180693885,1.3846229720072591,1.2945302051642635,1.339098141786092,2.147660693954115
10,35,0,3689,3690 days 00:00:00,1000.0,312042.3630502459,31104.23630502459,14413.7783657075,100.0,9853.967067305557,50.37449847153977,962 days 00:00:00,56,55,1,15857.037971759215,50.90909090909091,227.45783591841806,-17.858532736465808,39.98094891049753,-7.11774228569458,59 days 20:34:17.142857143,13 days 03:33:20,2.514470249771565,5367.005910517938,1.3948267409824138,1.5184068451470594,1.3375096481403856,2.172375291326278
13,47,0,3689,3690 days 00:00:00,1000.0,309836.0308806916,30883.60308806916,14413.7783657075,100.0,7926.864841451675,68.76145532937126,755 days 00:00:00,40,39,1,14565.014085094328,51.28205128205128,329.92871174898147,-22.43523939785563,58.00045849411228,-8.835134541171508,81 days 20:24:00,20 days 12:37:53.684210526,2.6328152309021178,7545.4106870665955,1.3648674403511252,1.1105808051714166,1.332968138632142,2.1119282611708194
15,43,0,3689,3690 days 00:00:00,1000.0,309676.3887429337,30867.638874293367,14413.7783657075,100.0,7984.9120429694785,65.6772225198987,756 days 00:00:00,41,40,1,12429.174594460172,50.0,333.2718462993736,-26.360877797296794,59.77624691923935,-8.62890618124281,79 days 13:12:00,22 days 03:36:00,2.6770105736715277,7406.180353711838,1.3690792249578039,1.1625973016033593,1.3329528339115504,2.1291221506914035
6,42,0,3689,3690 days 00:00:00,1000.0,308399.5330593245,30739.95330593245,14413.7783657075,100.0,9878.626626201205,60.67467782363154,825 days 00:00:00,52,51,1,27912.61749764846,41.17647058823529,386.6132553251302,-16.18818989416211,62.24845186957649,-7.422510783185008,76 days 14:51:25.714285714,13 days 15:12:00,2.039662477568817,5480.135599248548,1.372554071246874,1.2572642101891898,1.333859598648302,2.112686112760135
14,40,0,3689,3690 days 00:00:00,1000.0,308268.17376307445,30726.817376307445,14413.7783657075,100.0,8147.986151574511,60.71823184607654,755 days 00:00:00,45,44,1,13552.871911016817,50.0,233.49502688903289,-19.300627309354308,51.146336203130694,-7.881677398893706,72 days 01:05:27.272727273,20 days 06:32:43.636363636,2.6438497637013465,6675.347769364947,1.3749193896696394,1.2562400109456373,1.3355157311405625,2.1417070579958866
