Ticker,Allocation [%],Strategy Type,Short Window,Long Window,Stop Loss [%],Signal Entry,Total Trades,Total Return [%],Annual Returns,Sharpe Ratio,Sortino Ratio,Max Drawdown [%],Winning Trades,Losing Trades,Win Rate [%],Profit Factor,Expectancy per Trade,Score,Beats BNH [%],Has Open Trade
BTC-USD,,EMA,2,4,,true,379,28479.79086671998,0.4411787877468311,1.3434208641695773,2.2298999145145952,65.77435362236908,125,254,33.06878306878307,1.291528935686145,754.1896999361575,1.0291023561304367,0.23046746207113653,true
BTC-USD,,SMA,0,0,,true,416,15237.510562734704,0.4046800522989224,1.204218248481546,1.9740689409939944,66.80481648330357,161,255,38.795180722891565,1.29165992287974,367.53850779029995,0.9946920049723426,-0.34166437393612575,true
