Ticker,Allocation [%],Strategy Type,Short Window,Long Window,Signal Window,Stop Loss [%],Signal Entry,Signal Exit,Total Open Trades,Total Trades,Metric Type,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period
MU,,SMA,29,67,0,,true,false,1,78,Most Total Return [%],1.3879305516443554,44.15584415584416,1.8758735447233446,14.507681685117923,1.0170931115799722,5.0477018779947915,72 days 14:38:57.662337662,0.005146335318065483,0.158567279767667,0.31510164569215876,2.3004436205443524,0,10330,10331 days 00:00:00,1000.0,415315.7403909616,41431.57403909616,6850.796364458599,100.0,17713.722758473097,65.42808947645511,2246 days 00:00:00,77,-415.31574039091356,247.7,-34.44224989370056,46.269177339847246,-10.606059065133175,118 days 16:14:07.058823530,36 days 04:27:54.418604651,5386.117612095487,0.6806466483916855,0.3628352621632347,1.1421868935796005,0.17663592119903937,9.219767557839244,1.1318146914947869,1.0091642228739002,-0.03885558641813143,0.0009098302046578991,0.22927721157379055,414.3157403909596,0.1584280615831155,0.40540149208746784,5592,154,14962.103174603175
MU,,SMA,29,67,0,,true,false,1,78,Least Win Rate [%],1.3879305516443554,44.15584415584416,1.8758735447233446,14.507681685117923,1.0170931115799722,5.0477018779947915,72 days 14:38:57.662337662,0.005146335318065483,0.158567279767667,0.31510164569215876,2.3004436205443524,0,10330,10331 days 00:00:00,1000.0,415315.7403909616,41431.57403909616,6850.796364458599,100.0,17713.722758473097,65.42808947645511,2246 days 00:00:00,77,-415.31574039091356,247.7,-34.44224989370056,46.269177339847246,-10.606059065133175,118 days 16:14:07.058823530,36 days 04:27:54.418604651,5386.117612095487,0.6806466483916855,0.3628352621632347,1.1421868935796005,0.17663592119903937,9.219767557839244,1.1318146914947869,1.0091642228739002,-0.03885558641813143,0.0009098302046578991,0.22927721157379055,414.3157403909596,0.1584280615831155,0.40540149208746784,5592,154,14962.103174603175
MU,,SMA,29,67,0,,true,false,1,78,Most Avg Winning Trade [%],1.3879305516443554,44.15584415584416,1.8758735447233446,14.507681685117923,1.0170931115799722,5.0477018779947915,72 days 14:38:57.662337662,0.005146335318065483,0.158567279767667,0.31510164569215876,2.3004436205443524,0,10330,10331 days 00:00:00,1000.0,415315.7403909616,41431.57403909616,6850.796364458599,100.0,17713.722758473097,65.42808947645511,2246 days 00:00:00,77,-415.31574039091356,247.7,-34.44224989370056,46.269177339847246,-10.606059065133175,118 days 16:14:07.058823530,36 days 04:27:54.418604651,5386.117612095487,0.6806466483916855,0.3628352621632347,1.1421868935796005,0.17663592119903937,9.219767557839244,1.1318146914947869,1.0091642228739002,-0.03885558641813143,0.0009098302046578991,0.22927721157379055,414.3157403909596,0.1584280615831155,0.40540149208746784,5592,154,14962.103174603175
MU,,SMA,29,67,0,,true,false,1,78,Mean Profit Factor,1.3879305516443554,44.15584415584416,1.8758735447233446,14.507681685117923,1.0170931115799722,5.0477018779947915,72 days 14:38:57.662337662,0.005146335318065483,0.158567279767667,0.31510164569215876,2.3004436205443524,0,10330,10331 days 00:00:00,1000.0,415315.7403909616,41431.57403909616,6850.796364458599,100.0,17713.722758473097,65.42808947645511,2246 days 00:00:00,77,-415.31574039091356,247.7,-34.44224989370056,46.269177339847246,-10.606059065133175,118 days 16:14:07.058823530,36 days 04:27:54.418604651,5386.117612095487,0.6806466483916855,0.3628352621632347,1.1421868935796005,0.17663592119903937,9.219767557839244,1.1318146914947869,1.0091642228739002,-0.03885558641813143,0.0009098302046578991,0.22927721157379055,414.3157403909596,0.1584280615831155,0.40540149208746784,5592,154,14962.103174603175
MU,,SMA,29,67,0,,true,false,1,78,Most Expectancy,1.3879305516443554,44.15584415584416,1.8758735447233446,14.507681685117923,1.0170931115799722,5.0477018779947915,72 days 14:38:57.662337662,0.005146335318065483,0.158567279767667,0.31510164569215876,2.3004436205443524,0,10330,10331 days 00:00:00,1000.0,415315.7403909616,41431.57403909616,6850.796364458599,100.0,17713.722758473097,65.42808947645511,2246 days 00:00:00,77,-415.31574039091356,247.7,-34.44224989370056,46.269177339847246,-10.606059065133175,118 days 16:14:07.058823530,36 days 04:27:54.418604651,5386.117612095487,0.6806466483916855,0.3628352621632347,1.1421868935796005,0.17663592119903937,9.219767557839244,1.1318146914947869,1.0091642228739002,-0.03885558641813143,0.0009098302046578991,0.22927721157379055,414.3157403909596,0.1584280615831155,0.40540149208746784,5592,154,14962.103174603175
MU,,SMA,29,67,0,,true,false,1,78,Mean Calmar Ratio,1.3879305516443554,44.15584415584416,1.8758735447233446,14.507681685117923,1.0170931115799722,5.0477018779947915,72 days 14:38:57.662337662,0.005146335318065483,0.158567279767667,0.31510164569215876,2.3004436205443524,0,10330,10331 days 00:00:00,1000.0,415315.7403909616,41431.57403909616,6850.796364458599,100.0,17713.722758473097,65.42808947645511,2246 days 00:00:00,77,-415.31574039091356,247.7,-34.44224989370056,46.269177339847246,-10.606059065133175,118 days 16:14:07.058823530,36 days 04:27:54.418604651,5386.117612095487,0.6806466483916855,0.3628352621632347,1.1421868935796005,0.17663592119903937,9.219767557839244,1.1318146914947869,1.0091642228739002,-0.03885558641813143,0.0009098302046578991,0.22927721157379055,414.3157403909596,0.1584280615831155,0.40540149208746784,5592,154,14962.103174603175
MU,,SMA,29,67,0,,true,false,1,78,Mean Omega Ratio,1.3879305516443554,44.15584415584416,1.8758735447233446,14.507681685117923,1.0170931115799722,5.0477018779947915,72 days 14:38:57.662337662,0.005146335318065483,0.158567279767667,0.31510164569215876,2.3004436205443524,0,10330,10331 days 00:00:00,1000.0,415315.7403909616,41431.57403909616,6850.796364458599,100.0,17713.722758473097,65.42808947645511,2246 days 00:00:00,77,-415.31574039091356,247.7,-34.44224989370056,46.269177339847246,-10.606059065133175,118 days 16:14:07.058823530,36 days 04:27:54.418604651,5386.117612095487,0.6806466483916855,0.3628352621632347,1.1421868935796005,0.17663592119903937,9.219767557839244,1.1318146914947869,1.0091642228739002,-0.03885558641813143,0.0009098302046578991,0.22927721157379055,414.3157403909596,0.1584280615831155,0.40540149208746784,5592,154,14962.103174603175
MU,,SMA,29,67,0,,true,false,1,78,Mean Sortino Ratio,1.3879305516443554,44.15584415584416,1.8758735447233446,14.507681685117923,1.0170931115799722,5.0477018779947915,72 days 14:38:57.662337662,0.005146335318065483,0.158567279767667,0.31510164569215876,2.3004436205443524,0,10330,10331 days 00:00:00,1000.0,415315.7403909616,41431.57403909616,6850.796364458599,100.0,17713.722758473097,65.42808947645511,2246 days 00:00:00,77,-415.31574039091356,247.7,-34.44224989370056,46.269177339847246,-10.606059065133175,118 days 16:14:07.058823530,36 days 04:27:54.418604651,5386.117612095487,0.6806466483916855,0.3628352621632347,1.1421868935796005,0.17663592119903937,9.219767557839244,1.1318146914947869,1.0091642228739002,-0.03885558641813143,0.0009098302046578991,0.22927721157379055,414.3157403909596,0.1584280615831155,0.40540149208746784,5592,154,14962.103174603175
MU,,SMA,29,67,0,,true,false,1,78,Median Sortino Ratio,1.3879305516443554,44.15584415584416,1.8758735447233446,14.507681685117923,1.0170931115799722,5.0477018779947915,72 days 14:38:57.662337662,0.005146335318065483,0.158567279767667,0.31510164569215876,2.3004436205443524,0,10330,10331 days 00:00:00,1000.0,415315.7403909616,41431.57403909616,6850.796364458599,100.0,17713.722758473097,65.42808947645511,2246 days 00:00:00,77,-415.31574039091356,247.7,-34.44224989370056,46.269177339847246,-10.606059065133175,118 days 16:14:07.058823530,36 days 04:27:54.418604651,5386.117612095487,0.6806466483916855,0.3628352621632347,1.1421868935796005,0.17663592119903937,9.219767557839244,1.1318146914947869,1.0091642228739002,-0.03885558641813143,0.0009098302046578991,0.22927721157379055,414.3157403909596,0.1584280615831155,0.40540149208746784,5592,154,14962.103174603175
MSFT,,SMA,60,85,0,,true,false,1,63,Mean Total Fees Paid,1.5689858472242963,61.29032258064516,3.0553549630851595,13.628219959490277,1.1884107653536746,-0.9467510299206866,104 days 17:48:23.225806451,0.004332099934425139,0.13389333063455117,0.2656613703066491,1.8247277609964212,0,9881,9882 days 00:00:00,1000.0,253970.0038053139,25297.00038053139,475070.22845422087,100.0,7126.565195152116,63.54375862317904,4184 days 00:00:00,62,-253.9700038052979,185.13186671304288,-30.41181684552885,28.71761083768315,-10.263315597648441,141 days 23:22:06.315789474,45 days 19:00:00,4084.257642082567,0.8125665854111312,0.35713678610828503,1.1650203729010382,-0.49116367534284067,22.469165069272687,1.1133203806689567,1.0464376590330788,-0.024156155892386746,0.00069519965731229,0.17519031364269708,252.97000380531236,0.15165962614975892,0.259476058813596,6495,124,14311.765873015873
