Ticker,Allocation [%],Strategy Type,Short Window,Long Window,Signal Window,Stop Loss [%],Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Metric Type
NDAQ,,SMA,57,63,0,,true,false,1,87,1.3850436319627673,54.65116279069767,2.1434207797820997,5.657403299523328,1.1212643486002072,0.14783043987899383,40 days 04:11:09.767441860,0.010295707034117118,0.31680249696549334,0.6299635859198891,1.7922794916298113,0,5767,5768 days 00:00:00,1000.0,19135.720950088158,1813.5720950088157,1580.0000000000048,100.0,1372.2907365441313,46.70908736055092,1613 days 00:00:00,86,-19.13572095008567,281.4492058781435,-25.463181367864575,14.82606112277692,-5.392004846448948,53 days 20:56:10.212765958,23 days 16:00:00,211.10298454695646,0.7404462438297551,0.4396490433694643,1.172427073407799,1.2181400833523714,30.116954914757706,1.087986342359042,1.0776119402985074,-0.022316660948754827,0.0006518229084343558,0.16425937292545764,18.13572095008817,0.13763495944388637,0.2669824954395698,3456,172,8352.996031746032,"Most Avg Losing Trade Duration, Most Avg Losing Trade [%], Most Avg Winning Trade Duration, Most Avg Winning Trade [%], Most Best Trade [%], Most Calmar Ratio, Most Expectancy, Most Max Drawdown Duration, Most Max Drawdown [%], Most Omega Ratio, Most Profit Factor, Most Sharpe Ratio, Most Sortino Ratio, Most Total Fees Paid, Most Total Return [%], Most Total Trades, Most Win Rate [%], Most Worst Trade [%], Mean Avg Losing Trade [%], Mean Avg Winning Trade [%], Mean Best Trade [%], Mean Calmar Ratio, Mean Expectancy, Mean Max Drawdown [%], Mean Omega Ratio, Mean Profit Factor, Mean Sharpe Ratio, Mean Sortino Ratio, Mean Total Fees Paid, Mean Total Return [%], Mean Total Trades, Mean Win Rate [%], Mean Worst Trade [%], Median Avg Losing Trade [%], Median Avg Winning Trade [%], Median Best Trade [%], Median Calmar Ratio, Median Expectancy, Median Max Drawdown [%], Median Omega Ratio, Median Profit Factor, Median Sharpe Ratio, Median Sortino Ratio, Median Total Fees Paid, Median Total Return [%], Median Total Trades, Median Win Rate [%], Median Worst Trade [%], Least Avg Losing Trade Duration, Least Avg Losing Trade [%], Least Avg Winning Trade Duration, Least Avg Winning Trade [%], Least Best Trade [%], Least Calmar Ratio, Least Expectancy, Least Max Drawdown Duration, Least Max Drawdown [%], Least Omega Ratio, Least Profit Factor, Least Sharpe Ratio, Least Sortino Ratio, Least Total Fees Paid, Least Total Return [%], Least Total Trades, Least Win Rate [%], Least Worst Trade [%]"
