Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%]
Most Win Rate [%],GOOGL,EMA,7,72,0,true,false,1,55,1.4069057202065967,46.2962962962963,3.655814861011836,8.244438862628314,1.5757047252063863,-0.5452754004230085,65 days 11:06:39.999999999,0.007138079988669714,0.22113727742676623,0.4382538770821367,1.8231527639930505,0,5223,5224 days 00:00:00,1000.0,31488.506497568094,3048.850649756809,6704.828928527309,100.0,1147.819104119184,24.231732137899648,487 days 00:00:00,54,-31.48850649756423,103.9170330509241,-10.9770035845713,22.11441812679393,-3.7124398133765277,120 days 01:55:12,18 days 09:06:12.413793103,565.1850926678826,1.028644747616354,1.1247742217960546,1.2117489999813247,0.8976551903397569,15.453957852610776,1.1082912411782255,0.5594029850746268,-0.02016932568865186,None,None,0.0007592112049525444,0.1913212236480412,30.488506497568103,0.18105250103414705,0.22384319643512815,3536,3535,7565.059523809524,,
Median Avg Winning Trade [%],GOOGL,EMA,7,72,0,true,false,1,55,1.4069057202065967,46.2962962962963,3.655814861011836,8.244438862628314,1.5757047252063863,-0.5452754004230085,65 days 11:06:39.999999999,0.007138079988669714,0.22113727742676623,0.4382538770821367,1.8231527639930505,0,5223,5224 days 00:00:00,1000.0,31488.506497568094,3048.850649756809,6704.828928527309,100.0,1147.819104119184,24.231732137899648,487 days 00:00:00,54,-31.48850649756423,103.9170330509241,-10.9770035845713,22.11441812679393,-3.7124398133765277,120 days 01:55:12,18 days 09:06:12.413793103,565.1850926678826,1.028644747616354,1.1247742217960546,1.2117489999813247,0.8976551903397569,15.453957852610776,1.1082912411782255,0.5594029850746268,-0.02016932568865186,None,None,0.0007592112049525444,0.1913212236480412,30.488506497568103,0.18105250103414705,0.22384319643512815,3536,3535,7565.059523809524,,
Least Max Drawdown Duration,GOOGL,EMA,7,72,0,true,false,1,55,1.4069057202065967,46.2962962962963,3.655814861011836,8.244438862628314,1.5757047252063863,-0.5452754004230085,65 days 11:06:39.999999999,0.007138079988669714,0.22113727742676623,0.4382538770821367,1.8231527639930505,0,5223,5224 days 00:00:00,1000.0,31488.506497568094,3048.850649756809,6704.828928527309,100.0,1147.819104119184,24.231732137899648,487 days 00:00:00,54,-31.48850649756423,103.9170330509241,-10.9770035845713,22.11441812679393,-3.7124398133765277,120 days 01:55:12,18 days 09:06:12.413793103,565.1850926678826,1.028644747616354,1.1247742217960546,1.2117489999813247,0.8976551903397569,15.453957852610776,1.1082912411782255,0.5594029850746268,-0.02016932568865186,None,None,0.0007592112049525444,0.1913212236480412,30.488506497568103,0.18105250103414705,0.22384319643512815,3536,3535,7565.059523809524,,
Mean Worst Trade [%],GOOGL,EMA,7,74,0,true,false,1,56,1.3824204992719706,45.45454545454545,3.5230281086222344,8.047265844050296,1.5598188787514995,-0.5610026059104924,64 days 10:54:32.727272726,0.007270266655126561,0.22515795519816198,0.4462952326249282,1.8119059223823757,0,5223,5224 days 00:00:00,1000.0,30434.024274394338,2943.4024274394337,6704.828928527309,100.0,1151.1942547004583,24.231732137899648,507 days 00:00:00,55,-30.43402427438923,103.9170330509241,-10.977003584571312,22.184391547648175,-3.7336722422812705,120 days 09:36:00,17 days 20:00:00,535.7174236121583,1.0181307299468485,1.11229099857685,1.208917603411072,0.8972509039644657,15.318647449894742,1.110322511022003,0.5603345280764636,-0.020223181207226288,None,None,0.0007531254283020158,0.18978760793210797,29.434024274394517,0.17911352527401525,0.22434193840190314,3546,3545,7565.059523809524,,
Most Total Return [%],GOOGL,EMA,7,70,0,true,false,1,55,1.3795455808435944,44.44444444444444,3.55327962970004,8.397540410007156,1.609602749816548,-0.5068783882239711,65 days 06:40:00,0.007138079988669714,0.22113727742676623,0.4382538770821367,1.8570092233502327,0,5223,5224 days 00:00:00,1000.0,34062.96047917931,3306.296047917931,6704.828928527309,100.0,1331.4074485705219,24.187513895814376,496 days 00:00:00,54,-34.06296047917567,103.9170330509241,-9.195956526701732,23.059688604187848,-3.3321781453373958,121 days 21:00:00,20 days 00:00:00,612.9078414751568,1.0438340858547637,1.1557987786523163,1.2166770907882787,1.0109515303116459,16.25239418962527,1.1137675724025478,0.5566150178784268,-0.02019787556257564,None,None,0.0007754516401376129,0.19541381331467844,33.06296047917931,0.18553836597214945,0.22530454208754827,3526,3525,7565.059523809524,,
Most Total Fees Paid,GOOGL,EMA,7,70,0,true,false,1,55,1.3795455808435944,44.44444444444444,3.55327962970004,8.397540410007156,1.609602749816548,-0.5068783882239711,65 days 06:40:00,0.007138079988669714,0.22113727742676623,0.4382538770821367,1.8570092233502327,0,5223,5224 days 00:00:00,1000.0,34062.96047917931,3306.296047917931,6704.828928527309,100.0,1331.4074485705219,24.187513895814376,496 days 00:00:00,54,-34.06296047917567,103.9170330509241,-9.195956526701732,23.059688604187848,-3.3321781453373958,121 days 21:00:00,20 days 00:00:00,612.9078414751568,1.0438340858547637,1.1557987786523163,1.2166770907882787,1.0109515303116459,16.25239418962527,1.1137675724025478,0.5566150178784268,-0.02019787556257564,None,None,0.0007754516401376129,0.19541381331467844,33.06296047917931,0.18553836597214945,0.22530454208754827,3526,3525,7565.059523809524,,
Least Max Drawdown [%],GOOGL,EMA,7,70,0,true,false,1,55,1.3795455808435944,44.44444444444444,3.55327962970004,8.397540410007156,1.609602749816548,-0.5068783882239711,65 days 06:40:00,0.007138079988669714,0.22113727742676623,0.4382538770821367,1.8570092233502327,0,5223,5224 days 00:00:00,1000.0,34062.96047917931,3306.296047917931,6704.828928527309,100.0,1331.4074485705219,24.187513895814376,496 days 00:00:00,54,-34.06296047917567,103.9170330509241,-9.195956526701732,23.059688604187848,-3.3321781453373958,121 days 21:00:00,20 days 00:00:00,612.9078414751568,1.0438340858547637,1.1557987786523163,1.2166770907882787,1.0109515303116459,16.25239418962527,1.1137675724025478,0.5566150178784268,-0.02019787556257564,None,None,0.0007754516401376129,0.19541381331467844,33.06296047917931,0.18553836597214945,0.22530454208754827,3526,3525,7565.059523809524,,
Mean Total Trades,GOOGL,EMA,7,70,0,true,false,1,55,1.3795455808435944,44.44444444444444,3.55327962970004,8.397540410007156,1.609602749816548,-0.5068783882239711,65 days 06:40:00,0.007138079988669714,0.22113727742676623,0.4382538770821367,1.8570092233502327,0,5223,5224 days 00:00:00,1000.0,34062.96047917931,3306.296047917931,6704.828928527309,100.0,1331.4074485705219,24.187513895814376,496 days 00:00:00,54,-34.06296047917567,103.9170330509241,-9.195956526701732,23.059688604187848,-3.3321781453373958,121 days 21:00:00,20 days 00:00:00,612.9078414751568,1.0438340858547637,1.1557987786523163,1.2166770907882787,1.0109515303116459,16.25239418962527,1.1137675724025478,0.5566150178784268,-0.02019787556257564,None,None,0.0007754516401376129,0.19541381331467844,33.06296047917931,0.18553836597214945,0.22530454208754827,3526,3525,7565.059523809524,,
Median Total Trades,GOOGL,EMA,7,70,0,true,false,1,55,1.3795455808435944,44.44444444444444,3.55327962970004,8.397540410007156,1.609602749816548,-0.5068783882239711,65 days 06:40:00,0.007138079988669714,0.22113727742676623,0.4382538770821367,1.8570092233502327,0,5223,5224 days 00:00:00,1000.0,34062.96047917931,3306.296047917931,6704.828928527309,100.0,1331.4074485705219,24.187513895814376,496 days 00:00:00,54,-34.06296047917567,103.9170330509241,-9.195956526701732,23.059688604187848,-3.3321781453373958,121 days 21:00:00,20 days 00:00:00,612.9078414751568,1.0438340858547637,1.1557987786523163,1.2166770907882787,1.0109515303116459,16.25239418962527,1.1137675724025478,0.5566150178784268,-0.02019787556257564,None,None,0.0007754516401376129,0.19541381331467844,33.06296047917931,0.18553836597214945,0.22530454208754827,3526,3525,7565.059523809524,,
Least Win Rate [%],GOOGL,EMA,7,70,0,true,false,1,55,1.3795455808435944,44.44444444444444,3.55327962970004,8.397540410007156,1.609602749816548,-0.5068783882239711,65 days 06:40:00,0.007138079988669714,0.22113727742676623,0.4382538770821367,1.8570092233502327,0,5223,5224 days 00:00:00,1000.0,34062.96047917931,3306.296047917931,6704.828928527309,100.0,1331.4074485705219,24.187513895814376,496 days 00:00:00,54,-34.06296047917567,103.9170330509241,-9.195956526701732,23.059688604187848,-3.3321781453373958,121 days 21:00:00,20 days 00:00:00,612.9078414751568,1.0438340858547637,1.1557987786523163,1.2166770907882787,1.0109515303116459,16.25239418962527,1.1137675724025478,0.5566150178784268,-0.02019787556257564,None,None,0.0007754516401376129,0.19541381331467844,33.06296047917931,0.18553836597214945,0.22530454208754827,3526,3525,7565.059523809524,,
