Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%]
J,SMA,16,17,0,true,false,1,718,0.7632415281894204,44.07252440725244,1.0550222546258567,0.4218358683256882,0.42748981466700636,-0.9898943495441704,8 days 12:27:06.778242676,0.043407984701354485,1.3221676604700106,2.642493861802876,0.5577377431265106,0,11404,11405 days 00:00:00,1000.0,3626.5570566327933,262.6557056632793,25990.974733522973,100.0,4872.3316871836305,73.13027726307972,4389 days 00:00:00,717,-3.626557056632464,66.4,-30.1699619902503,5.359603122310034,-3.4692724914225743,11 days 14:21:15.949367088,6 days 02:12:52.069825436,3.66831745284442,0.2869464544034219,0.05755665282085531,1.0628713753064458,0.6166809175265291,15.32800844134269,1.344120017656406,0.7907563025210084,-0.02232879455854523,,,0.00023937205403592006,0.06032175761705186,2.626557056632773,0.028874376224237386,0.25299928058255167,6109,1434,16517.698412698413,1.3157894736842106,
J,SMA,45,87,0,true,false,1,65,1.0172320748994745,45.3125,1.6233398381257709,6.439987647475484,0.6393595996973364,-0.9507394971011701,100 days 22:29:59.999999999,0.0038746318282938453,0.119694843914416,0.23754822869168712,0.7708333162753451,0,11404,11405 days 00:00:00,1000.0,13803.284862041235,1280.3284862041235,25990.974733522973,100.0,727.2503065664662,64.96156373484055,4389 days 00:00:00,64,-13.803284862040528,90.52551298646479,-22.12927130753671,24.697922693250476,-8.688015676166653,145 days 16:33:06.206896550,63 days 20:34:17.142857143,200.26700229536374,0.4227923248392876,0.13490385834228324,1.0929838204370552,1.2873080716431953,29.02972228835872,1.083192658143826,1.0090391697355205,-0.022954666153606633,,,0.00036398105692784876,0.0917232263458179,12.803284862041286,0.05971373785343426,0.2610949005206224,6461,128,16517.698412698413,1.3157894736842106,
J,SMA,46,84,0,true,false,1,67,1.0464597974185392,46.96969696969697,1.5619214777067183,6.505146925695199,0.648466182360888,-0.9476597844334957,97 days 21:05:27.272727273,0.003995714072928028,0.12337776218870572,0.24491406524026657,0.8025904704010123,0,11404,11405 days 00:00:00,1000.0,14603.732203361567,1360.3732203361567,25990.974733522973,100.0,815.9515043828509,64.07674876130572,4389 days 00:00:00,66,-14.603732203360778,95.51569761225713,-22.60751921096079,24.084211840634705,-9.064881998965506,140 days 15:29:01.935483872,60 days 00:00:00,206.33842326613524,0.42867559717805426,0.13983165934334593,1.0943718728366774,1.2886609294656013,29.14933494467001,1.0889145662899538,1.0050116939525557,-0.02292905292614688,,,0.00036860721584069256,0.09288901839185452,13.603732203361474,0.061034475083286965,0.26078449922342284,6461,132,16517.698412698413,1.3157894736842106,
J,SMA,46,87,0,true,false,1,65,1.0133559093059947,45.3125,1.5974266393561194,6.430188243864596,0.6412601861291957,-0.9503450897995521,100 days 21:45:00,0.0038746318282938453,0.119694843914416,0.23754822869168712,0.7696603781896856,0,11404,11405 days 00:00:00,1000.0,13905.795164151923,1290.5795164151923,25990.974733522973,100.0,768.0303559246842,60.92061939345042,4389 days 00:00:00,64,-13.905795164149822,93.58365025088018,-22.129271307536705,24.70212407832932,-8.709415733263318,146 days 10:45:31.034482758,63 days 04:06:51.428571429,201.87032748931375,0.4236477066892747,0.14427501790851008,1.0931619916538315,1.3035223336926998,29.125730233676187,1.0826438437580268,1.009715242881072,-0.02296568666106359,,,0.00036430809265281645,0.09180563934850974,12.90579516415186,0.059887001200718215,0.26080184623760067,6459,128,16517.698412698413,1.3157894736842106,
J,SMA,48,78,0,true,false,1,77,1.0946752591107163,46.05263157894737,1.5032862411929708,7.486306500283478,0.7883520156430068,-0.8663304805445252,86 days 00:56:50.526315787,0.0046011252960989416,0.14179235356015432,0.2817432479831638,1.0615010181478763,0,11404,11405 days 00:00:00,1000.0,35742.011028094006,3474.2011028094007,25990.974733522973,100.0,2438.4187041987248,58.32417769977592,1810 days 00:00:00,76,-35.74201102808729,109.74584905228704,-31.219937407390972,25.69545745470108,-8.05809065592667,134 days 12:20:34.285714284,44 days 15:48:17.560975609,457.6020136726589,0.5173929795147741,0.20791066030408165,1.1141272099837982,1.2853096987820456,27.864862960903444,1.0974062143364103,1.0152368333885393,-0.0229984343256243,,,0.0004503857355879584,0.11349720536816552,34.74201102809403,0.08222703366945949,0.26400417712021806,6540,152,16517.698412698413,1.3157894736842106,
J,SMA,49,50,0,true,false,1,409,0.874901066935072,46.568627450980394,1.2158478571853057,1.1324412490235325,0.6401511389337741,-0.9507513162072928,16 days 00:21:10.588235292,0.024700777905373263,0.7531567870922483,1.504472115047352,0.8529058126852964,0,11404,11405 days 00:00:00,1000.0,13800.212961155139,1280.021296115514,25990.974733522973,100.0,6039.17088136907,66.17317870078215,2416 days 00:00:00,408,-13.800212961154102,121.8020164924976,-26.377703447795852,6.804371438120787,-3.8109841451437996,22 days 19:34:44.210526315,10 days 02:05:30.275229357,31.406895034598847,0.4241827058101248,0.1324220935120901,1.0902371872871497,0.7581267006918173,14.208527496757458,1.2282691951731644,0.887620719929763,-0.02309654657048521,,,0.0003627559850603333,0.09141450823520399,12.800212961155012,0.05970852631642143,0.2593631852129522,6535,816,16517.698412698413,1.3157894736842106,
J,SMA,49,76,0,true,false,1,83,1.1040736143136225,47.5609756097561,1.4404854639970002,6.413441676219033,0.7422997641787669,-0.9005825554665513,79 days 19:54:08.780487805,0.004964372030001489,0.1528411083830235,0.30384075762890217,0.9802375343431933,0,11404,11405 days 00:00:00,1000.0,26839.562889402878,2583.956288940288,25990.974733522973,100.0,2094.5900813092317,64.56423927373689,3338 days 00:00:00,82,-26.83956288939953,100.76846637834768,-28.477254514298128,22.777651821065724,-8.428516362130292,118 days 10:27:41.538461538,44 days 19:32:05.581395349,315.4439323450274,0.4882880351871769,0.17196841700183788,1.1072636083670735,1.2715905280677533,27.72033358704818,1.098576348935625,1.0079077429983527,-0.023096546570485252,,,0.0004257032916180165,0.10727722948774016,25.83956288940271,0.07539895653582662,0.26440984904379977,6547,164,16517.698412698413,1.3157894736842106,
J,SMA,49,77,0,true,false,1,78,1.0710051165504166,45.45454545454545,1.4518506433700713,6.9497838784083426,0.7585541884536312,-0.8896786317106885,85 days 03:07:00.779220778,0.004661666418416033,0.1436338126972992,0.28542616625745354,0.9982239558780134,0,11404,11405 days 00:00:00,1000.0,29673.598957751765,2867.3598957751765,25990.974733522973,100.0,2223.783742708304,59.562785926561354,3348 days 00:00:00,77,-29.673598957750073,105.15904401846478,-28.47725451429814,25.13096971893721,-8.20120432203238,131 days 21:56:34.285714286,46 days 03:25:42.857142857,372.76977346376,0.49858837474286405,0.19241051305394619,1.1096011822598886,1.276828006688699,27.82757326682253,1.0972883754071379,1.0112211221122112,-0.0230695652174841,,,0.000434189089487474,0.10941565055084344,28.67359895775184,0.07778680519565029,0.2641091579591523,6556,154,16517.698412698413,1.3157894736842106,
J,SMA,49,78,0,true,false,1,76,1.1165472908323175,46.666666666666664,1.5797237903617707,7.665165237562128,0.8097192022642539,-0.8459084436586869,87 days 09:16:48,0.00454058417378185,0.13995089442300948,0.27806032970887407,1.0727467308969798,0,11404,11405 days 00:00:00,1000.0,41049.89747516301,4004.9897475163007,25990.974733522973,100.0,2586.1014633901727,57.51143689911705,1794 days 00:00:00,75,-41.04989747516083,108.62962987467917,-22.53381458799636,25.710447964401023,-8.1244571484219,131 days 11:39:25.714285716,48 days 19:12:00,534.5459649685084,0.5300501718679271,0.2195073083721223,1.1171102346784805,1.3198242077229452,27.841195827211738,1.0982131194529523,1.0172071475843814,-0.023033517284600805,,,0.00046403037713176867,0.11693565503720571,40.049897475163334,0.08554305536024853,0.2655070974241616,6555,150,16517.698412698413,1.3157894736842106,
J,SMA,51,76,0,true,false,1,84,1.0715232182681615,45.78313253012048,1.4337265809205793,6.118083473076473,0.7207305168612492,-0.9135265444092676,78 days 14:44:49.156626505,0.00502491315231858,0.15468256752016837,0.30752367590319185,0.9463608599181776,0,11404,11405 days 00:00:00,1000.0,23475.293993791474,2247.5293993791474,25990.974733522973,100.0,1828.9649913303274,65.30351155321956,4389 days 00:00:00,83,-23.47529399378982,100.25055086438428,-31.21993740739098,22.907892822103015,-8.059977754990387,118 days 06:18:56.842105262,45 days 03:12:00,271.06950949138854,0.4752801073283249,0.16274502334109517,1.1042469304677067,1.2519514709433903,27.825875156619972,1.0952075810041553,1.008253549026081,-0.023147577413057827,,,0.00041327033660804507,0.10414412482522736,22.475293993791396,0.07222131162985579,0.2637128541593684,6526,166,16517.698412698413,1.3157894736842106,
