Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period
Most Total Return [%],EDV,SMA,73,85,0,true,false,1,35,0.915628537556973,52.94117647058824,1.7703366577787094,2.4629284108450804,0.5462247990948407,3.795769688951621,62 days 23:59:59.999999999,0.005414987912973408,0.16955017301038064,0.3342560553633218,0.41758993817096524,0,4335,4336 days 00:00:00,1000.0,1936.682869258022,93.6682869258022,-33.503577671638126,100.0,111.31668199891752,32.990911012325036,1287 days 00:00:00,34,-1.9366828692577656,39.970162466152885,-11.333241227615872,8.728810774755097,-4.586189248553689,74 days 12:00:00,50 days 01:30:00,27.60645741550826,0.37503067033242987,0.17343372956407255,1.0804157914435761,0.21435339347716867,10.473609710241615,1.0128294595391523,0.34783960211377063,-0.01663849671834083,None,None,0.0002091316368776907,0.05270117249317806,0.9366828692580131,0.03916207834614149,0.16912182370922957,2143,2142,6278.869047619048
Median Total Fees Paid,EDV,SMA,73,85,0,true,false,1,35,0.915628537556973,52.94117647058824,1.7703366577787094,2.4629284108450804,0.5462247990948407,3.795769688951621,62 days 23:59:59.999999999,0.005414987912973408,0.16955017301038064,0.3342560553633218,0.41758993817096524,0,4335,4336 days 00:00:00,1000.0,1936.682869258022,93.6682869258022,-33.503577671638126,100.0,111.31668199891752,32.990911012325036,1287 days 00:00:00,34,-1.9366828692577656,39.970162466152885,-11.333241227615872,8.728810774755097,-4.586189248553689,74 days 12:00:00,50 days 01:30:00,27.60645741550826,0.37503067033242987,0.17343372956407255,1.0804157914435761,0.21435339347716867,10.473609710241615,1.0128294595391523,0.34783960211377063,-0.01663849671834083,None,None,0.0002091316368776907,0.05270117249317806,0.9366828692580131,0.03916207834614149,0.16912182370922957,2143,2142,6278.869047619048
Least Max Drawdown [%],EDV,SMA,73,85,0,true,false,1,35,0.915628537556973,52.94117647058824,1.7703366577787094,2.4629284108450804,0.5462247990948407,3.795769688951621,62 days 23:59:59.999999999,0.005414987912973408,0.16955017301038064,0.3342560553633218,0.41758993817096524,0,4335,4336 days 00:00:00,1000.0,1936.682869258022,93.6682869258022,-33.503577671638126,100.0,111.31668199891752,32.990911012325036,1287 days 00:00:00,34,-1.9366828692577656,39.970162466152885,-11.333241227615872,8.728810774755097,-4.586189248553689,74 days 12:00:00,50 days 01:30:00,27.60645741550826,0.37503067033242987,0.17343372956407255,1.0804157914435761,0.21435339347716867,10.473609710241615,1.0128294595391523,0.34783960211377063,-0.01663849671834083,None,None,0.0002091316368776907,0.05270117249317806,0.9366828692580131,0.03916207834614149,0.16912182370922957,2143,2142,6278.869047619048
Most Win Rate [%],EDV,SMA,73,85,0,true,false,1,35,0.915628537556973,52.94117647058824,1.7703366577787094,2.4629284108450804,0.5462247990948407,3.795769688951621,62 days 23:59:59.999999999,0.005414987912973408,0.16955017301038064,0.3342560553633218,0.41758993817096524,0,4335,4336 days 00:00:00,1000.0,1936.682869258022,93.6682869258022,-33.503577671638126,100.0,111.31668199891752,32.990911012325036,1287 days 00:00:00,34,-1.9366828692577656,39.970162466152885,-11.333241227615872,8.728810774755097,-4.586189248553689,74 days 12:00:00,50 days 01:30:00,27.60645741550826,0.37503067033242987,0.17343372956407255,1.0804157914435761,0.21435339347716867,10.473609710241615,1.0128294595391523,0.34783960211377063,-0.01663849671834083,None,None,0.0002091316368776907,0.05270117249317806,0.9366828692580131,0.03916207834614149,0.16912182370922957,2143,2142,6278.869047619048
Mean Best Trade [%],EDV,SMA,73,85,0,true,false,1,35,0.915628537556973,52.94117647058824,1.7703366577787094,2.4629284108450804,0.5462247990948407,3.795769688951621,62 days 23:59:59.999999999,0.005414987912973408,0.16955017301038064,0.3342560553633218,0.41758993817096524,0,4335,4336 days 00:00:00,1000.0,1936.682869258022,93.6682869258022,-33.503577671638126,100.0,111.31668199891752,32.990911012325036,1287 days 00:00:00,34,-1.9366828692577656,39.970162466152885,-11.333241227615872,8.728810774755097,-4.586189248553689,74 days 12:00:00,50 days 01:30:00,27.60645741550826,0.37503067033242987,0.17343372956407255,1.0804157914435761,0.21435339347716867,10.473609710241615,1.0128294595391523,0.34783960211377063,-0.01663849671834083,None,None,0.0002091316368776907,0.05270117249317806,0.9366828692580131,0.03916207834614149,0.16912182370922957,2143,2142,6278.869047619048
Median Avg Winning Trade [%],EDV,SMA,73,85,0,true,false,1,35,0.915628537556973,52.94117647058824,1.7703366577787094,2.4629284108450804,0.5462247990948407,3.795769688951621,62 days 23:59:59.999999999,0.005414987912973408,0.16955017301038064,0.3342560553633218,0.41758993817096524,0,4335,4336 days 00:00:00,1000.0,1936.682869258022,93.6682869258022,-33.503577671638126,100.0,111.31668199891752,32.990911012325036,1287 days 00:00:00,34,-1.9366828692577656,39.970162466152885,-11.333241227615872,8.728810774755097,-4.586189248553689,74 days 12:00:00,50 days 01:30:00,27.60645741550826,0.37503067033242987,0.17343372956407255,1.0804157914435761,0.21435339347716867,10.473609710241615,1.0128294595391523,0.34783960211377063,-0.01663849671834083,None,None,0.0002091316368776907,0.05270117249317806,0.9366828692580131,0.03916207834614149,0.16912182370922957,2143,2142,6278.869047619048
Least Avg Losing Trade [%],EDV,SMA,73,85,0,true,false,1,35,0.915628537556973,52.94117647058824,1.7703366577787094,2.4629284108450804,0.5462247990948407,3.795769688951621,62 days 23:59:59.999999999,0.005414987912973408,0.16955017301038064,0.3342560553633218,0.41758993817096524,0,4335,4336 days 00:00:00,1000.0,1936.682869258022,93.6682869258022,-33.503577671638126,100.0,111.31668199891752,32.990911012325036,1287 days 00:00:00,34,-1.9366828692577656,39.970162466152885,-11.333241227615872,8.728810774755097,-4.586189248553689,74 days 12:00:00,50 days 01:30:00,27.60645741550826,0.37503067033242987,0.17343372956407255,1.0804157914435761,0.21435339347716867,10.473609710241615,1.0128294595391523,0.34783960211377063,-0.01663849671834083,None,None,0.0002091316368776907,0.05270117249317806,0.9366828692580131,0.03916207834614149,0.16912182370922957,2143,2142,6278.869047619048
Most Profit Factor,EDV,SMA,73,85,0,true,false,1,35,0.915628537556973,52.94117647058824,1.7703366577787094,2.4629284108450804,0.5462247990948407,3.795769688951621,62 days 23:59:59.999999999,0.005414987912973408,0.16955017301038064,0.3342560553633218,0.41758993817096524,0,4335,4336 days 00:00:00,1000.0,1936.682869258022,93.6682869258022,-33.503577671638126,100.0,111.31668199891752,32.990911012325036,1287 days 00:00:00,34,-1.9366828692577656,39.970162466152885,-11.333241227615872,8.728810774755097,-4.586189248553689,74 days 12:00:00,50 days 01:30:00,27.60645741550826,0.37503067033242987,0.17343372956407255,1.0804157914435761,0.21435339347716867,10.473609710241615,1.0128294595391523,0.34783960211377063,-0.01663849671834083,None,None,0.0002091316368776907,0.05270117249317806,0.9366828692580131,0.03916207834614149,0.16912182370922957,2143,2142,6278.869047619048
Most Expectancy,EDV,SMA,73,85,0,true,false,1,35,0.915628537556973,52.94117647058824,1.7703366577787094,2.4629284108450804,0.5462247990948407,3.795769688951621,62 days 23:59:59.999999999,0.005414987912973408,0.16955017301038064,0.3342560553633218,0.41758993817096524,0,4335,4336 days 00:00:00,1000.0,1936.682869258022,93.6682869258022,-33.503577671638126,100.0,111.31668199891752,32.990911012325036,1287 days 00:00:00,34,-1.9366828692577656,39.970162466152885,-11.333241227615872,8.728810774755097,-4.586189248553689,74 days 12:00:00,50 days 01:30:00,27.60645741550826,0.37503067033242987,0.17343372956407255,1.0804157914435761,0.21435339347716867,10.473609710241615,1.0128294595391523,0.34783960211377063,-0.01663849671834083,None,None,0.0002091316368776907,0.05270117249317806,0.9366828692580131,0.03916207834614149,0.16912182370922957,2143,2142,6278.869047619048
Most Sharpe Ratio,EDV,SMA,73,85,0,true,false,1,35,0.915628537556973,52.94117647058824,1.7703366577787094,2.4629284108450804,0.5462247990948407,3.795769688951621,62 days 23:59:59.999999999,0.005414987912973408,0.16955017301038064,0.3342560553633218,0.41758993817096524,0,4335,4336 days 00:00:00,1000.0,1936.682869258022,93.6682869258022,-33.503577671638126,100.0,111.31668199891752,32.990911012325036,1287 days 00:00:00,34,-1.9366828692577656,39.970162466152885,-11.333241227615872,8.728810774755097,-4.586189248553689,74 days 12:00:00,50 days 01:30:00,27.60645741550826,0.37503067033242987,0.17343372956407255,1.0804157914435761,0.21435339347716867,10.473609710241615,1.0128294595391523,0.34783960211377063,-0.01663849671834083,None,None,0.0002091316368776907,0.05270117249317806,0.9366828692580131,0.03916207834614149,0.16912182370922957,2143,2142,6278.869047619048
