Stop Loss [%],Score,Total Return [%],Win Rate [%],Total Trades,Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day
0.01,1.0849919722055146,14493.382755563613,10.85972850678733,221.0,4.7875627524657665,5.113180139654942,0.8799736232781441,-0.9215709990577589,30.0,0.013378414898536452
0.02,1.0849919722055146,14493.382755563613,10.85972850678733,221.0,4.7875627524657665,5.113180139654942,0.8799736232781441,-0.9215709990577589,30.0,0.013378414898536452
0.03,1.0849919722055146,14493.382755563613,10.85972850678733,221.0,4.7875627524657665,5.113180139654942,0.8799736232781441,-0.9215709990577589,30.0,0.013378414898536452
0.04,1.0849919722055146,14493.382755563613,10.85972850678733,221.0,4.7875627524657665,5.113180139654942,0.8799736232781441,-0.9215709990577589,30.0,0.013378414898536452
0.05,1.0861712586576053,14679.0828931426,10.909090909090908,220.0,4.817007369728208,5.142089234499931,0.881456977994918,-0.9205661076179351,30.0,0.013317879084515925
0.06,1.0875056475650162,14977.753504533712,10.95890410958904,219.0,4.881299944270868,5.174533268001708,0.8837712116987233,-0.9189498915793971,30.0,0.013257343270495398
0.07,1.0875056475650162,14977.753504533712,10.95890410958904,219.0,4.881299944270868,5.174533268001708,0.8837712116987233,-0.9189498915793971,30.0,0.013257343270495398
0.08,1.0875056475650162,14977.753504533712,10.95890410958904,219.0,4.881299944270868,5.174533268001708,0.8837712116987233,-0.9189498915793971,30.0,0.013257343270495398
0.09,1.0915646419350138,15192.003498390492,11.162790697674419,215.0,4.92902736932252,5.277435556654846,0.8853214898540701,-0.9177905064135276,31.0,0.013015200014413291
0.1,1.0915646419350138,15192.003498390492,11.162790697674419,215.0,4.92902736932252,5.277435556654846,0.8853214898540701,-0.9177905064135276,31.0,0.013015200014413291
0.11,1.092753724908783,15364.05791168547,11.214953271028037,214.0,4.964586575316239,5.307224946310114,0.8866074792720137,-0.9168594569842804,31.0,0.012954664200392764
0.12,1.092753724908783,15364.05791168547,11.214953271028037,214.0,4.964586575316239,5.307224946310114,0.8866074792720137,-0.9168594569842804,31.0,0.012954664200392764
0.13,1.092753724908783,15364.05791168547,11.214953271028037,214.0,4.964586575316239,5.307224946310114,0.8866074792720137,-0.9168594569842804,31.0,0.012954664200392764
0.14,1.092753724908783,15364.05791168547,11.214953271028037,214.0,4.964586575316239,5.307224946310114,0.8866074792720137,-0.9168594569842804,31.0,0.012954664200392764
0.15,1.0920230400828592,15006.762572239828,11.214953271028037,214.0,4.897693422546365,5.28279432359177,0.8839191325433599,-0.9187929128921694,31.0,0.012954664200392764
0.16,1.0920230400828592,15006.762572239828,11.214953271028037,214.0,4.897693422546365,5.28279432359177,0.8839191325433599,-0.9187929128921694,31.0,0.012954664200392764
0.17,1.0938628158401646,14930.943749957027,11.320754716981133,212.0,4.880531722831478,5.330318774691415,0.8833212005128109,-0.9192031963011255,31.0,0.01283359257235171
0.18,1.094959695358043,15015.163388776049,11.374407582938389,211.0,4.899593582105157,5.358222002707823,0.8839587575589372,-0.9187474529978751,31.0,0.012773056758331182
0.19,1.097495493530074,15425.999717867538,11.483253588516746,209.0,4.98035985093189,5.422220894070033,0.8870293250901642,-0.9165242671906104,32.0,0.012651985130290129
0.2,1.097495493530074,15425.999717867538,11.483253588516746,209.0,4.98035985093189,5.422220894070033,0.8870293250901642,-0.9165242671906104,32.0,0.012651985130290129
0.21,1.097495493530074,15425.999717867538,11.483253588516746,209.0,4.98035985093189,5.422220894070033,0.8870293250901642,-0.9165242671906104,32.0,0.012651985130290129
0.22,1.0967611659860215,15057.797313862753,11.483253588516746,209.0,4.890720712683233,5.39744154176069,0.884272574946815,-0.9185167452185257,32.0,0.012651985130290129
0.23,1.0966417196033758,14969.552757812384,11.483253588516746,209.0,4.866426719495339,5.394665028929346,0.883604557291325,-0.9189942688226661,32.0,0.012651985130290129
0.24,1.1001391554135724,15311.274513365193,11.650485436893204,206.0,4.942903754288571,5.4840679608161365,0.8861774198096558,-0.917145087279596,32.0,0.012470377688228548
0.25,1.1001391554135724,15311.274513365193,11.650485436893204,206.0,4.942903754288571,5.4840679608161365,0.8861774198096558,-0.917145087279596,32.0,0.012470377688228548
0.26,1.1001391554135724,15311.274513365193,11.650485436893204,206.0,4.942903754288571,5.4840679608161365,0.8861774198096558,-0.917145087279596,32.0,0.012470377688228548
0.27,1.1001391554135724,15311.274513365193,11.650485436893204,206.0,4.942903754288571,5.4840679608161365,0.8861774198096558,-0.917145087279596,32.0,0.012470377688228548
0.28,1.1001391554135724,15311.274513365193,11.650485436893204,206.0,4.942903754288571,5.4840679608161365,0.8861774198096558,-0.917145087279596,32.0,0.012470377688228548
0.29,1.1026829801488898,16290.52385131856,11.707317073170733,205.0,5.017186587345746,5.554105263565306,0.8933936179996487,-0.911846010553043,32.0,0.012409841874208022
0.3,1.1026829801488898,16290.52385131856,11.707317073170733,205.0,5.017186587345746,5.554105263565306,0.8933936179996487,-0.911846010553043,32.0,0.012409841874208022
0.31,1.1011203430569811,15869.017101615429,11.650485436893204,206.0,4.938633082500873,5.514611201042673,0.890411700808185,-0.9141269379132851,32.0,0.012470377688228548
0.32,1.1011203430569811,15869.017101615429,11.650485436893204,206.0,4.938633082500873,5.514611201042673,0.890411700808185,-0.9141269379132851,32.0,0.012470377688228548
0.33,1.1011203430569811,15869.017101615429,11.650485436893204,206.0,4.938633082500873,5.514611201042673,0.890411700808185,-0.9141269379132851,32.0,0.012470377688228548
0.34,1.1091529334116579,17831.465862899277,11.940298507462686,201.0,4.99288952824323,5.733349185706829,0.9038028265873499,-0.9035074091018526,33.0,0.012167698618125914
0.35,1.1077720558779136,17553.33202162733,11.881188118811881,202.0,4.938916198409711,5.697272261812134,0.9020307395273278,-0.9050124931575959,33.0,0.012228234432146441
0.36,1.1077720558779136,17553.33202162733,11.881188118811881,202.0,4.938916198409711,5.697272261812134,0.9020307395273278,-0.9050124931575959,33.0,0.012228234432146441
0.37,1.111390239503732,18473.70109641585,12.0,200.0,5.155627556141074,5.805426493888831,0.9078781900804179,-0.9000320390944416,33.0,0.012107162804105386
0.38,1.111390239503732,18473.70109641585,12.0,200.0,5.155627556141074,5.805426493888831,0.9078781900804179,-0.9000320390944416,33.0,0.012107162804105386
0.39,1.111390239503732,18473.70109641585,12.0,200.0,5.155627556141074,5.805426493888831,0.9078781900804179,-0.9000320390944416,33.0,0.012107162804105386
0.4,1.111390239503732,18473.70109641585,12.0,200.0,5.155627556141074,5.805426493888831,0.9078781900804179,-0.9000320390944416,33.0,0.012107162804105386
0.41,1.1132484557226328,18840.95544821637,12.562814070351758,199.0,5.237196218710527,5.844416669704009,0.9101255730899781,-0.8980446913241393,33.0,0.012046626990084859
0.42,1.1132484557226328,18840.95544821637,12.562814070351758,199.0,5.237196218710527,5.844416669704009,0.9101255730899781,-0.8980446913241393,33.0,0.012046626990084859
0.43,1.1174354905340205,20415.17640582395,12.690355329949238,197.0,5.25919956168401,5.943143551109165,0.9193134932771182,-0.8895260053106822,34.0,0.011925555362043806
0.44,1.1174354905340205,20415.17640582395,12.690355329949238,197.0,5.25919956168401,5.943143551109165,0.9193134932771182,-0.8895260053106822,34.0,0.011925555362043806
0.45,1.1198850200653019,20333.244910951646,12.82051282051282,195.0,5.248559036456138,6.002350309126098,0.9187644435465306,-0.8899693666292173,34.0,0.011804483734002752
0.46,1.1198850200653019,20333.244910951646,12.82051282051282,195.0,5.248559036456138,6.002350309126098,0.9187644435465306,-0.8899693666292173,34.0,0.011804483734002752
0.47,1.1198850200653019,20333.244910951646,12.82051282051282,195.0,5.248559036456138,6.002350309126098,0.9187644435465306,-0.8899693666292173,34.0,0.011804483734002752
