Stop Loss [%],Score,Total Return [%],Win Rate [%],Total Trades,Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day
0.57,0.6876834274134199,895.4461759479491,18.681318681318682,273.0,1.368985650898714,1.2487007134238053,0.7964581607967437,-0.9086723181403252,16.0,0.02480028839221341
0.58,0.6885866901462319,900.2521532644131,18.75,272.0,1.3703634013740003,1.2550622459741618,0.7977266811708013,-0.9081821504684178,16.0,0.024709444844989187
0.59,0.6785462899261971,824.279112844255,18.478260869565215,276.0,1.3370301043295807,1.2085911964202407,0.7774877261736647,-0.9159307364267633,16.0,0.025072819033886088
0.6,0.6785462899261971,824.279112844255,18.478260869565215,276.0,1.3370301043295807,1.2085911964202407,0.7774877261736647,-0.9159307364267633,16.0,0.025072819033886088
0.61,0.6853484054834537,885.7320208141624,18.681318681318682,273.0,1.355479149568273,1.2458256636771685,0.7944801135212719,-0.90966307704178,16.0,0.02480028839221341
0.62,0.6862980782702033,869.3885534345428,19.11764705882353,272.0,1.3614036998431878,1.2445880666495144,0.7896872676590745,-0.9113299678381472,16.0,0.024709444844989187
0.63,0.6921676944656284,919.3789228219119,19.475655430711612,267.0,1.3697143467972814,1.2866244844113397,0.8031320713767154,-0.9062313871818346,16.0,0.02425522710886806
0.64,0.6921676944656284,919.3789228219119,19.475655430711612,267.0,1.3697143467972814,1.2866244844113397,0.8031320713767154,-0.9062313871818346,16.0,0.02425522710886806
0.65,0.6921676944656284,919.3789228219119,19.475655430711612,267.0,1.3697143467972814,1.2866244844113397,0.8031320713767154,-0.9062313871818346,16.0,0.02425522710886806
0.66,0.6849776634206717,835.4428401838024,19.18819188191882,271.0,1.3581451667334974,1.236292570262166,0.7809527939394024,-0.9147921338326374,16.0,0.024618601297764962
0.67,0.6822861104971873,805.9780247616507,19.25925925925926,270.0,1.3450224567634077,1.2297712117681219,0.7724089599479598,-0.9177972874211037,16.0,0.024527757750540738
0.68,0.6822861104971873,805.9780247616507,19.25925925925926,270.0,1.3450224567634077,1.2297712117681219,0.7724089599479598,-0.9177972874211037,16.0,0.024527757750540738
0.69,0.6846804926909861,838.3700153420298,19.33085501858736,269.0,1.348158198661719,1.247750514086631,0.7817206967429828,-0.914493587556179,16.0,0.024436914203316513
0.7,0.6798637617206191,773.0320361868542,19.402985074626866,268.0,1.332210070678264,1.2244226332398394,0.7619678014840802,-0.9211574902383486,16.0,0.02434607065609229
0.71,0.681628369153192,782.7240849868064,19.475655430711612,267.0,1.3375795623296547,1.233117875766996,0.7648629242937259,-0.920168985989689,16.0,0.02425522710886806
0.72,0.681628369153192,782.7240849868064,19.475655430711612,267.0,1.3375795623296547,1.233117875766996,0.7648629242937259,-0.920168985989689,16.0,0.02425522710886806
0.73,0.6806972926829418,772.8441515964032,19.475655430711612,267.0,1.3343167729405496,1.2289503839459741,0.7618923699204981,-0.9211766528240674,16.0,0.02425522710886806
0.74,0.6799800205445945,757.8382381809805,19.622641509433965,265.0,1.3273025729404186,1.2321025521164535,0.7564755871714821,-0.9227071248091273,17.0,0.024073540014419612
0.75,0.6838265499490513,783.563258721169,19.771863117870723,263.0,1.3379478535343325,1.252607844827518,0.7642418745594998,-0.9200833976049313,17.0,0.023891852919971163
0.76,0.6831951338833446,784.0842947098204,19.923371647509576,261.0,1.3262583017511962,1.2632351529392285,0.7638191599775387,-0.9200302564890417,17.0,0.023710165825522714
0.77,0.684193014921673,789.1267032137205,20.0,260.0,1.3276430060695164,1.2702922698828956,0.7653184009698571,-0.9195159749029227,17.0,0.023619322278298487
0.78,0.6794854329339712,738.6265731265985,20.0,260.0,1.3118137983093259,1.248334107539603,0.7494539674415333,-0.9246665466942271,17.0,0.023619322278298487
0.79,0.6794854329339712,738.6265731265985,20.0,260.0,1.3118137983093259,1.248334107539603,0.7494539674415333,-0.9246665466942271,17.0,0.023619322278298487
0.8,0.696873687624945,905.4595949190448,21.115537848605577,251.0,1.3416073633137728,1.364665716809886,0.7972435019353493,-0.9076510369436618,18.0,0.022801730353280463
0.81,0.6964629457454774,900.2730167034796,21.115537848605577,251.0,1.3402596725063272,1.362629135253966,0.7958881603286618,-0.9081800225800235,18.0,0.022801730353280463
0.82,0.696206101355063,890.8798150162598,21.2,250.0,1.336826009469193,1.364461541048112,0.793424916630745,-0.9091380470357379,18.0,0.02271088680605624
0.83,0.6977311999399606,894.0829470571854,21.370967741935484,248.0,1.3375357805068133,1.3770689554153135,0.7941357203970589,-0.9088113555696891,18.0,0.02252919971160779
0.84,0.7018130360935753,934.8536339735195,21.544715447154474,246.0,1.3449433245073776,1.4044026338911175,0.8049839047999068,-0.9046531019259639,18.0,0.022347512617159337
0.85,0.7082318792064156,980.5694011197425,21.810699588477366,243.0,1.3620190142198558,1.4408128137768144,0.8163053546744751,-0.8999904933292147,18.0,0.022074981975486664
0.86,0.7096153040670572,992.7748983063003,21.90082644628099,242.0,1.363524935101863,1.4514564817524893,0.8192391718060537,-0.898745639317958,18.0,0.02198413842826244
0.87,0.7122769700374975,1000.6365464172748,22.083333333333332,240.0,1.3712828397816375,1.4705371516962022,0.821121286466948,-0.8979438199380142,18.0,0.021802451333813987
0.88,0.7122769700374975,1000.6365464172748,22.083333333333332,240.0,1.3712828397816375,1.4705371516962022,0.821121286466948,-0.8979438199380142,18.0,0.021802451333813987
0.89,0.7122769700374975,1000.6365464172748,22.083333333333332,240.0,1.3712828397816375,1.4705371516962022,0.821121286466948,-0.8979438199380142,18.0,0.021802451333813987
0.9,0.7122769700374975,1000.6365464172748,22.083333333333332,240.0,1.3712828397816375,1.4705371516962022,0.821121286466948,-0.8979438199380142,18.0,0.021802451333813987
0.91,0.7131245983722928,1000.9838736971586,22.083333333333332,240.0,1.3768825998314007,1.47041124543853,0.8212666548340903,-0.8979083955918387,18.0,0.021802451333813987
0.92,0.7156651104445408,1017.3099999797454,22.268907563025213,238.0,1.3800143175159125,1.4895562537598757,0.8251337176821932,-0.8962432734357709,19.0,0.02162076423936554
0.93,0.7156651104445408,1017.3099999797454,22.268907563025213,238.0,1.3800143175159125,1.4895562537598757,0.8251337176821932,-0.8962432734357709,19.0,0.02162076423936554
0.94,0.7156651104445408,1017.3099999797454,22.268907563025213,238.0,1.3800143175159125,1.4895562537598757,0.8251337176821932,-0.8962432734357709,19.0,0.02162076423936554
0.95,0.7148399133140083,1005.4943341149589,22.268907563025213,238.0,1.3774484364080803,1.4850768540176125,0.8223725546854067,-0.8974483680601542,19.0,0.02162076423936554
0.96,0.7148399133140083,1005.4943341149589,22.268907563025213,238.0,1.3774484364080803,1.4850768540176125,0.8223725546854067,-0.8974483680601542,19.0,0.02162076423936554
0.97,0.7148399133140083,1005.4943341149589,22.268907563025213,238.0,1.3774484364080803,1.4850768540176125,0.8223725546854067,-0.8974483680601542,19.0,0.02162076423936554
0.98,0.7136159948504038,983.8205314609903,22.268907563025213,238.0,1.3747235971506606,1.4768918539674551,0.8171976148102715,-0.8996589064561394,19.0,0.02162076423936554
0.99,0.7136159948504038,983.8205314609903,22.268907563025213,238.0,1.3747235971506606,1.4768918539674551,0.8171976148102715,-0.8996589064561394,19.0,0.02162076423936554
1.0,0.7149954515339325,991.0265036114658,22.362869198312236,237.0,1.377223201782257,1.4859492606980889,0.8189360207995036,-0.8989239602921764,19.0,0.021529920692141314
1.01,0.7149954515339325,991.0265036114658,22.362869198312236,237.0,1.377223201782257,1.4859492606980889,0.8189360207995036,-0.8989239602921764,19.0,0.021529920692141314
1.02,0.70797301950861,930.2851893927448,21.75732217573222,239.0,1.3585692200924495,1.4496707803670532,0.8038623724788639,-0.9051190433353679,19.0,0.021711607786589763
1.03,0.7150436635189779,985.9708581338726,21.940928270042196,237.0,1.3817311532405825,1.483743706249287,0.8177075008680709,-0.899439591933893,19.0,0.021529920692141314
1.04,0.7165860606196649,999.0779693763965,22.033898305084744,236.0,1.3838461614561632,1.495090290911076,0.8208456023612559,-0.8981027811709352,19.0,0.02143907714491709
1.05,0.7243419869295985,1069.1529156140107,22.5531914893617,235.0,1.410378675366504,1.5274851997032706,0.8373663773294733,-0.8909557492574339,19.0,0.021348233597692865
1.06,0.7262334374741275,1073.2568313301879,22.746781115879827,233.0,1.4118969371898784,1.5422179509493992,0.8381657038205207,-0.8905371857312576,19.0,0.021166546503244413
1.07,0.7262334374741275,1073.2568313301879,22.746781115879827,233.0,1.4118969371898784,1.5422179509493992,0.8381657038205207,-0.8905371857312576,19.0,0.021166546503244413
1.08,0.732010589289943,1155.7735891820223,23.043478260869566,230.0,1.4154289836619167,1.591523031705247,0.8564385670157695,-0.8821211978007644,19.0,0.02089401586157174
1.09,0.7386735326238532,1261.3651288548933,23.348017621145374,227.0,1.4202303381582468,1.6463794904057198,0.879022692985304,-0.8713517838467562,20.0,0.020621485219899066
1.1,0.7386735326238532,1261.3651288548933,23.348017621145374,227.0,1.4202303381582468,1.6463794904057198,0.879022692985304,-0.8713517838467562,20.0,0.020621485219899066
1.11,0.7386735326238532,1261.3651288548933,23.348017621145374,227.0,1.4202303381582468,1.6463794904057198,0.879022692985304,-0.8713517838467562,20.0,0.020621485219899066
1.12,0.7368180064089042,1242.5190228972199,23.348017621145374,227.0,1.411678308558422,1.6410565087389666,0.8752886692009719,-0.8732739218997485,20.0,0.020621485219899066
1.13,0.7413385064107105,1305.2475947411413,23.555555555555554,225.0,1.4175000234210284,1.6756963785777619,0.8873304674948748,-0.8668761559516069,20.0,0.020439798125450614
1.14,0.7413385064107105,1305.2475947411413,23.555555555555554,225.0,1.4175000234210284,1.6756963785777619,0.8873304674948748,-0.8668761559516069,20.0,0.020439798125450614
1.15,0.7413385064107105,1305.2475947411413,23.555555555555554,225.0,1.4175000234210284,1.6756963785777619,0.8873304674948748,-0.8668761559516069,20.0,0.020439798125450614
1.16,0.7412143691068055,1301.9643785080139,23.555555555555554,225.0,1.4173396167457983,1.6746830649755904,0.8867163776157385,-0.8672110153051558,20.0,0.020439798125450614
1.17,0.7427752070823809,1316.5170969978808,23.660714285714285,224.0,1.419044265897345,1.6867606116586857,0.8894228736686689,-0.8657267652406234,20.0,0.02034895457822639
1.18,0.7436237268878326,1313.639836248132,23.766816143497756,223.0,1.4194677480952695,1.6935009487234893,0.8888896700546589,-0.866020220683774,20.0,0.020258111031002165
1.19,0.7436237268878326,1313.639836248132,23.766816143497756,223.0,1.4194677480952695,1.6935009487234893,0.8888896700546589,-0.866020220683774,20.0,0.020258111031002165
1.2,0.744828375879832,1320.1975364385903,23.873873873873876,222.0,1.4204065932327221,1.7027691265839537,0.8901050397746328,-0.8653513925924694,20.0,0.02016726748377794
1.21,0.7530822140031189,1423.085749405647,24.31192660550459,218.0,1.4305485818077381,1.766840123622419,0.9085677325338258,-0.8548576943296806,20.0,0.01980389329488104
1.22,0.744109825053656,1320.8787976181156,24.200913242009133,219.0,1.3971727832714795,1.7277551554915425,0.8900215909739218,-0.8652819099078165,20.0,0.019894736842105264
1.23,0.744109825053656,1320.8787976181156,24.200913242009133,219.0,1.3971727832714795,1.7277551554915425,0.8900215909739218,-0.8652819099078165,20.0,0.019894736842105264
1.24,0.743301842193776,1303.8727497709604,24.200913242009133,219.0,1.3952821009309122,1.7223626447711866,0.886813440904234,-0.8670163781195225,20.0,0.019894736842105264
1.25,0.743301842193776,1303.8727497709604,24.200913242009133,219.0,1.3952821009309122,1.7223626447711866,0.886813440904234,-0.8670163781195225,20.0,0.019894736842105264
1.26,0.743301842193776,1303.8727497709604,24.200913242009133,219.0,1.3952821009309122,1.7223626447711866,0.886813440904234,-0.8670163781195225,20.0,0.019894736842105264
1.27,0.7501314753384197,1361.5970395065194,24.42396313364055,217.0,1.4166604404904408,1.7567429849687062,0.8974152215775937,-0.8611290051984601,21.0,0.019713049747656815
1.28,0.7501314753384197,1361.5970395065194,24.42396313364055,217.0,1.4166604404904408,1.7567429849687062,0.8974152215775937,-0.8611290051984601,21.0,0.019713049747656815
1.29,0.7562576955233202,1438.1988538636779,24.766355140186917,214.0,1.4231938116142873,1.8050700361694267,0.9109551288576511,-0.8533162897953501,21.0,0.01944051910598414
1.3,0.7562576955233202,1438.1988538636779,24.766355140186917,214.0,1.4231938116142873,1.8050700361694267,0.9109551288576511,-0.8533162897953501,21.0,0.01944051910598414
1.31,0.7529562977566367,1390.8506285937417,24.651162790697676,215.0,1.4170957548823289,1.7813149714258476,0.9027666370098805,-0.8581453948495933,21.0,0.019531362653208366
1.32,0.7529562977566367,1390.8506285937417,24.651162790697676,215.0,1.4170957548823289,1.7813149714258476,0.9027666370098805,-0.8581453948495933,21.0,0.019531362653208366
1.33,0.7529562977566367,1390.8506285937417,24.651162790697676,215.0,1.4170957548823289,1.7813149714258476,0.9027666370098805,-0.8581453948495933,21.0,0.019531362653208366
1.34,0.755044213908103,1412.6790995409278,24.766355140186917,214.0,1.4202481456979346,1.7963927001764826,0.9065669479354725,-0.8559190816398269,21.0,0.01944051910598414
1.35,0.755044213908103,1412.6790995409278,24.766355140186917,214.0,1.4202481456979346,1.7963927001764826,0.9065669479354725,-0.8559190816398269,21.0,0.01944051910598414
1.36,0.7546076163352369,1406.336876295966,24.766355140186917,214.0,1.418550214030297,1.7944823383414872,0.905481948686602,-0.8565659329664136,21.0,0.01944051910598414
1.37,0.7569478850192357,1422.7745707237664,24.88262910798122,213.0,1.4243491421821588,1.8079919814514331,0.9083420961006816,-0.8548894318348749,21.0,0.019349675558759914
1.38,0.7537447940280637,1380.5561409877198,24.88262910798122,213.0,1.4112235444110859,1.7951171888802804,0.9009001141743181,-0.8591953425898871,21.0,0.019349675558759914
1.39,0.7537447940280637,1380.5561409877198,24.88262910798122,213.0,1.4112235444110859,1.7951171888802804,0.9009001141743181,-0.8591953425898871,21.0,0.019349675558759914
1.4,0.7537447940280637,1380.5561409877198,24.88262910798122,213.0,1.4112235444110859,1.7951171888802804,0.9009001141743181,-0.8591953425898871,21.0,0.019349675558759914
1.41,0.7530710937494263,1364.9088906590614,24.88262910798122,213.0,1.409851629730379,1.7902021988922259,0.8980818079684182,-0.8607912253334608,21.0,0.019349675558759914
1.42,0.7514489702832089,1321.6781719818425,24.88262910798122,213.0,1.4079200165820474,1.7765567840631722,0.8898446300694756,-0.8652003807109332,21.0,0.019349675558759914
1.43,0.7530104936649256,1334.5951852546427,25.0,212.0,1.4089831823699464,1.7892958717459235,0.8922205834192619,-0.8638829582790304,21.0,0.01925883201153569
1.44,0.755050804644334,1344.2981105069225,25.118483412322274,211.0,1.4139242534679377,1.8006088163193328,0.8940057952890204,-0.8628933447273165,21.0,0.019167988464311465
1.45,0.755050804644334,1344.2981105069225,25.118483412322274,211.0,1.4139242534679377,1.8006088163193328,0.8940057952890204,-0.8628933447273165,21.0,0.019167988464311465
1.46,0.7567058297254267,1358.846719957445,25.238095238095237,210.0,1.4152235934605486,1.8136438370683305,0.8966418374609153,-0.8614095137488758,21.0,0.01907714491708724
1.47,0.7567058297254267,1358.846719957445,25.238095238095237,210.0,1.4152235934605486,1.8136438370683305,0.8966418374609153,-0.8614095137488758,21.0,0.01907714491708724
1.48,0.7567058297254267,1358.846719957445,25.238095238095237,210.0,1.4152235934605486,1.8136438370683305,0.8966418374609153,-0.8614095137488758,21.0,0.01907714491708724
1.49,0.7567058297254267,1358.846719957445,25.238095238095237,210.0,1.4152235934605486,1.8136438370683305,0.8966418374609153,-0.8614095137488758,21.0,0.01907714491708724
1.5,0.7567058297254267,1358.846719957445,25.238095238095237,210.0,1.4152235934605486,1.8136438370683305,0.8966418374609153,-0.8614095137488758,21.0,0.01907714491708724
1.51,0.7567058297254267,1358.846719957445,25.238095238095237,210.0,1.4152235934605486,1.8136438370683305,0.8966418374609153,-0.8614095137488758,21.0,0.01907714491708724
1.52,0.759384307104123,1380.5160591582992,25.358851674641148,209.0,1.4217770443651963,1.8293511629180677,0.900509052255503,-0.8591994305860883,21.0,0.018986301369863016
1.53,0.759384307104123,1380.5160591582992,25.358851674641148,209.0,1.4217770443651963,1.8293511629180677,0.900509052255503,-0.8591994305860883,21.0,0.018986301369863016
1.54,0.759384307104123,1380.5160591582992,25.358851674641148,209.0,1.4217770443651963,1.8293511629180677,0.900509052255503,-0.8591994305860883,21.0,0.018986301369863016
1.55,0.759384307104123,1380.5160591582992,25.358851674641148,209.0,1.4217770443651963,1.8293511629180677,0.900509052255503,-0.8591994305860883,21.0,0.018986301369863016
1.56,0.7560464168906997,1341.0176860241804,25.358851674641148,209.0,1.407561651440547,1.8167976213053558,0.8931272665623444,-0.8632279193467317,21.0,0.018986301369863016
1.57,0.7486186151165148,1269.9870634024908,24.761904761904763,210.0,1.3851582402191343,1.7842975913976415,0.8798489533101033,-0.8704724218967828,21.0,0.01907714491708724
1.58,0.7511687223885828,1277.5537634660473,25.0,208.0,1.386839812455179,1.8042080782143106,0.8813278801131068,-0.8697006846392077,22.0,0.01889545782263879
1.59,0.7511687223885828,1277.5537634660473,25.0,208.0,1.386839812455179,1.8042080782143106,0.8813278801131068,-0.8697006846392077,22.0,0.01889545782263879
1.6,0.7511687223885828,1277.5537634660473,25.0,208.0,1.386839812455179,1.8042080782143106,0.8813278801131068,-0.8697006846392077,22.0,0.01889545782263879
1.61,0.7505337277372104,1261.0649990798233,25.0,208.0,1.38612569846042,1.798551544604671,0.8781375834731472,-0.8713823944600465,22.0,0.01889545782263879
1.62,0.7492223337505899,1245.2783425711107,25.0,208.0,1.380786457106291,1.7930707128595147,0.8750515277259617,-0.8729924954152818,22.0,0.01889545782263879
1.63,0.7503742697075977,1247.979090609886,25.120772946859905,207.0,1.3809114086829277,1.8027201520885328,0.8755776523866043,-0.8727170427255573,22.0,0.018804614275414567
1.64,0.7539908502402698,1275.1862985577661,25.365853658536587,205.0,1.3848731797264615,1.830253030227306,0.8808103836560518,-0.8699421453632189,22.0,0.018622927180966115
1.65,0.7548506309469588,1272.644405358567,25.49019607843137,204.0,1.3838540750546768,1.838432172784628,0.88032758773346,-0.8702013962480327,22.0,0.01853208363374189
1.66,0.756208513830064,1275.6663196240618,25.615763546798032,203.0,1.384861523447113,1.848649352540364,0.880913005762116,-0.8698931874108525,22.0,0.018441240086517666
1.67,0.756208513830064,1275.6663196240618,25.615763546798032,203.0,1.384861523447113,1.848649352540364,0.880913005762116,-0.8698931874108525,22.0,0.018441240086517666
1.68,0.7578731373546342,1286.7744837255498,25.742574257425744,202.0,1.3860837232147778,1.861859926497838,0.8830135175683058,-0.868760251781269,22.0,0.01835039653929344
