Metric Type,Short Window,Long Window,Signal Window,Ticker,Strategy Type,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%]
Least Max Drawdown Duration,3,4,9,COIN,MACD,true,false,1,120,1.297000862627122,50.42016806722689,1.5419035806285608,1.0846099977817956,2.1787776274633597,9.922347075590226,0 days 23:59:59.999999999,0.07839590086792847,2.404580152671756,4.78912213740458,2.6080316740554625,0,1048,1049 days 00:00:00,1000.0,2813.1159357412807,181.3115935741281,-20.32106485413022,100.0,360.14215463967605,24.486559134410577,179,119,-2.813115935740825,30.883542362844967,-13.565375216674525,5.805204433779589,-3.7159945134024013,1 days 00:00:00,1 days 00:00:00,15.259907997285897,1.02691521096104,1.7689751930260014,1.5724031925259563,5.476235496164713,63.40083602511331,4.691002857702432,0.33519553072625696,-0.006091913688055156,,,0.001229557461849586,0.30984848038609564,1.813115935741279,0.28205837712336845,0.363129009958848,120,0,1517.936507936508,,
Most Win Rate [%],2,6,3,COIN,MACD,true,false,1,166,1.2439207263784273,52.72727272727272,1.3974525789649905,0.7373378381963958,1.832774571621359,8.779357168735777,0 days 23:59:59.999999999,0.10870019868242184,3.3263358778625953,6.63263358778626,2.4526333052983165,0,1048,1049 days 00:00:00,1000.0,2580.848215493226,158.08482154932258,-20.32106485413022,100.0,472.0981837398168,32.28375805345117,290 days 00:00:00,165,-2.580848215493006,23.763839977796973,-13.56537521667452,4.6488067171543,-3.6254543729489574,1 days 00:00:00,1 days 00:00:00,9.59653978005283,0.9565390625751423,1.2105976013812991,1.4169763797447752,3.6553073664156766,36.07054626113522,3.974048697215236,0.3565573770491803,-0.017842220207247343,,,0.0011589830955099027,0.29206374006849545,1.5808482154932242,0.25579051390623375,0.3674693270092256,166,0,1517.936507936508,,
Least Avg Winning Trade [%],2,6,3,COIN,MACD,true,false,1,166,1.2439207263784273,52.72727272727272,1.3974525789649905,0.7373378381963958,1.832774571621359,8.779357168735777,0 days 23:59:59.999999999,0.10870019868242184,3.3263358778625953,6.63263358778626,2.4526333052983165,0,1048,1049 days 00:00:00,1000.0,2580.848215493226,158.08482154932258,-20.32106485413022,100.0,472.0981837398168,32.28375805345117,290 days 00:00:00,165,-2.580848215493006,23.763839977796973,-13.56537521667452,4.6488067171543,-3.6254543729489574,1 days 00:00:00,1 days 00:00:00,9.59653978005283,0.9565390625751423,1.2105976013812991,1.4169763797447752,3.6553073664156766,36.07054626113522,3.974048697215236,0.3565573770491803,-0.017842220207247343,,,0.0011589830955099027,0.29206374006849545,1.5808482154932242,0.25579051390623375,0.3674693270092256,166,0,1517.936507936508,,
Mean Worst Trade [%],2,5,5,COIN,MACD,true,false,1,152,1.2475839257656318,51.65562913907284,1.5077871693037947,0.8081251595212795,1.8598869158049665,8.64059882580654,0 days 23:59:59.999999999,0.09947715152148907,3.045801526717557,6.0715648854961835,2.4613888446487824,0,1048,1049 days 00:00:00,1000.0,2552.651042636059,155.26510426360593,-20.32106485413022,100.0,360.03809573028497,41.563903094428746,350 days 00:00:00,151,-2.5526510426357163,30.883542362844963,-13.565375216674521,4.990437664825683,-3.6606471064204116,1 days 00:00:00,1 days 00:00:00,10.299362209792676,0.9259165341501213,0.9275359894710085,1.4432451510231072,4.8742700884913015,54.611243526735876,4.163207166412808,0.3466666666666667,-0.014345058791988536,,,0.0011624602850609923,0.29293999183537006,1.55265104263606,0.2524807597540255,0.3807614636353801,152,0,1517.936507936508,,
Median Worst Trade [%],2,5,5,COIN,MACD,true,false,1,152,1.2475839257656318,51.65562913907284,1.5077871693037947,0.8081251595212795,1.8598869158049665,8.64059882580654,0 days 23:59:59.999999999,0.09947715152148907,3.045801526717557,6.0715648854961835,2.4613888446487824,0,1048,1049 days 00:00:00,1000.0,2552.651042636059,155.26510426360593,-20.32106485413022,100.0,360.03809573028497,41.563903094428746,350 days 00:00:00,151,-2.5526510426357163,30.883542362844963,-13.565375216674521,4.990437664825683,-3.6606471064204116,1 days 00:00:00,1 days 00:00:00,10.299362209792676,0.9259165341501213,0.9275359894710085,1.4432451510231072,4.8742700884913015,54.611243526735876,4.163207166412808,0.3466666666666667,-0.014345058791988536,,,0.0011624602850609923,0.29293999183537006,1.55265104263606,0.2524807597540255,0.3807614636353801,152,0,1517.936507936508,,
Most Total Trades,2,6,2,COIN,MACD,true,false,1,188,1.1547851917933152,50.80213903743316,1.2899112666108563,0.6473143155973662,1.6273440116724818,8.095007201711908,0 days 23:59:59.999999999,0.12319355850674474,3.767175572519084,7.5143129770992365,2.438546677460307,0,1048,1049 days 00:00:00,1000.0,2441.781014865087,144.17810148650867,-20.32106485413022,100.0,528.4698525016873,27.562058204381877,291 days 00:00:00,187,-2.441781014864773,23.763839977796973,-13.565375216674507,4.958009938799604,-3.8039474692310318,1 days 00:00:00,1 days 00:00:00,7.723116555507765,0.8764283539706237,1.3216629116483558,1.3364440190484606,3.062751459479783,27.417834556355825,3.938992898248101,0.33928571428571436,-0.028270943089535403,,,0.0011531607076786339,0.2905964983350157,1.4417810148650854,0.23919118159259978,0.39904338819994367,188,0,1517.936507936508,,
Mean Total Fees Paid,4,14,2,COIN,MACD,true,false,1,131,1.2180496289754572,48.46153846153846,1.44762002732,0.8868510913337524,1.8817716100037394,8.03610470105038,0 days 23:59:59.999999999,0.08564258078008993,2.625,5.229961832061068,2.3279841147511,0,1048,1049 days 00:00:00,1000.0,2429.811399504953,142.9811399504953,-20.32106485413022,100.0,337.27996075058246,30.025534242973816,313 days 00:00:00,130,-2.429811399504615,30.883542362844977,-13.56537521667453,5.68728114093765,-3.6269861194878232,1 days 00:00:00,1 days 00:00:00,11.017240083880449,0.9024243410233129,1.2054632703350459,1.4619328238198799,5.276334430504932,59.57402545194272,4.594646017719625,0.31818181818181823,-0.011998555230618149,,,0.001098224297297184,0.27675252291889035,1.429811399504954,0.23772918227824968,0.36908547093584915,131,0,1517.936507936508,,
Most Best Trade [%],2,21,3,COIN,MACD,true,false,1,140,1.207864504952857,49.64028776978417,1.4089404278154491,0.8030010840874746,1.7547514595371176,7.521602352015634,0 days 23:59:59.999999999,0.09157168252640385,2.8053435114503817,5.590648854961832,2.2526938809324193,0,1048,1049 days 00:00:00,1000.0,2325.2590434815793,132.5259043481579,-20.32106485413022,100.0,340.46377828076515,30.025534242973862,211 days 00:00:00,139,-2.32525904348131,30.88354236284499,-13.56537521667452,5.403190530954496,-3.731471370681447,1 days 00:00:00,1 days 00:00:00,9.550966205216252,0.8629460654878803,1.1365750862437747,1.4158676626223847,5.038533357950182,56.66804481753947,4.30916245145943,0.32857142857142857,-0.01434505879198854,,,0.0010632138865790776,0.26792989941792755,1.3252590434815743,0.2247204421689255,0.3736660919604995,140,0,1517.936507936508,,
Least Best Trade [%],2,4,3,COIN,MACD,true,false,1,184,1.166249878186439,51.91256830601093,1.27660276488603,0.6254998438311985,1.5485606578563813,7.47309425571344,0 days 23:59:59.999999999,0.12055840217504966,3.687022900763359,7.354007633587786,2.3062322486295335,0,1048,1049 days 00:00:00,1000.0,2315.401681772506,131.54016817725062,-20.32106485413022,100.0,508.4512595338123,29.567182693237427,183 days 00:00:00,183,-2.315401681772073,23.76383997779695,-13.565375216674514,4.773308986448824,-3.8522486624037384,1 days 00:00:00,1 days 00:00:00,7.200639800296596,0.8463587253365191,1.1474937429971015,1.3281456678278574,3.054656175770587,28.88160226728373,3.80269075420187,0.3492647058823529,-0.02558043885067647,,,0.0010904180461343295,0.27478534762585105,1.3154016817725043,0.22347118471153382,0.39073764723985527,184,0,1517.936507936508,,
Median Sortino Ratio,2,4,3,COIN,MACD,true,false,1,184,1.166249878186439,51.91256830601093,1.27660276488603,0.6254998438311985,1.5485606578563813,7.47309425571344,0 days 23:59:59.999999999,0.12055840217504966,3.687022900763359,7.354007633587786,2.3062322486295335,0,1048,1049 days 00:00:00,1000.0,2315.401681772506,131.54016817725062,-20.32106485413022,100.0,508.4512595338123,29.567182693237427,183 days 00:00:00,183,-2.315401681772073,23.76383997779695,-13.565375216674514,4.773308986448824,-3.8522486624037384,1 days 00:00:00,1 days 00:00:00,7.200639800296596,0.8463587253365191,1.1474937429971015,1.3281456678278574,3.054656175770587,28.88160226728373,3.80269075420187,0.3492647058823529,-0.02558043885067647,,,0.0010904180461343295,0.27478534762585105,1.3154016817725043,0.22347118471153382,0.39073764723985527,184,0,1517.936507936508,,
Most Avg Winning Trade Duration,2,4,3,COIN,MACD,true,false,1,184,1.166249878186439,51.91256830601093,1.27660276488603,0.6254998438311985,1.5485606578563813,7.47309425571344,0 days 23:59:59.999999999,0.12055840217504966,3.687022900763359,7.354007633587786,2.3062322486295335,0,1048,1049 days 00:00:00,1000.0,2315.401681772506,131.54016817725062,-20.32106485413022,100.0,508.4512595338123,29.567182693237427,183,183,-2.315401681772073,23.76383997779695,-13.565375216674514,4.773308986448824,-3.8522486624037384,1,1 days 00:00:00,7.200639800296596,0.8463587253365191,1.1474937429971015,1.3281456678278574,3.054656175770587,28.88160226728373,3.80269075420187,0.3492647058823529,-0.02558043885067647,,,0.0010904180461343295,0.27478534762585105,1.3154016817725043,0.22347118471153382,0.39073764723985527,184,0,1517.936507936508,,
Least Avg Winning Trade Duration,2,4,3,COIN,MACD,true,false,1,184,1.166249878186439,51.91256830601093,1.27660276488603,0.6254998438311985,1.5485606578563813,7.47309425571344,0 days 23:59:59.999999999,0.12055840217504966,3.687022900763359,7.354007633587786,2.3062322486295335,0,1048,1049 days 00:00:00,1000.0,2315.401681772506,131.54016817725062,-20.32106485413022,100.0,508.4512595338123,29.567182693237427,183,183,-2.315401681772073,23.76383997779695,-13.565375216674514,4.773308986448824,-3.8522486624037384,1,1 days 00:00:00,7.200639800296596,0.8463587253365191,1.1474937429971015,1.3281456678278574,3.054656175770587,28.88160226728373,3.80269075420187,0.3492647058823529,-0.02558043885067647,,,0.0010904180461343295,0.27478534762585105,1.3154016817725043,0.22347118471153382,0.39073764723985527,184,0,1517.936507936508,,
Mean Avg Winning Trade Duration,2,4,3,COIN,MACD,true,false,1,184,1.166249878186439,51.91256830601093,1.27660276488603,0.6254998438311985,1.5485606578563813,7.47309425571344,0 days 23:59:59.999999999,0.12055840217504966,3.687022900763359,7.354007633587786,2.3062322486295335,0,1048,1049 days 00:00:00,1000.0,2315.401681772506,131.54016817725062,-20.32106485413022,100.0,508.4512595338123,29.567182693237427,183,183,-2.315401681772073,23.76383997779695,-13.565375216674514,4.773308986448824,-3.8522486624037384,1,1 days 00:00:00,7.200639800296596,0.8463587253365191,1.1474937429971015,1.3281456678278574,3.054656175770587,28.88160226728373,3.80269075420187,0.3492647058823529,-0.02558043885067647,,,0.0010904180461343295,0.27478534762585105,1.3154016817725043,0.22347118471153382,0.39073764723985527,184,0,1517.936507936508,,
Median Avg Winning Trade Duration,2,4,3,COIN,MACD,true,false,1,184,1.166249878186439,51.91256830601093,1.27660276488603,0.6254998438311985,1.5485606578563813,7.47309425571344,0 days 23:59:59.999999999,0.12055840217504966,3.687022900763359,7.354007633587786,2.3062322486295335,0,1048,1049 days 00:00:00,1000.0,2315.401681772506,131.54016817725062,-20.32106485413022,100.0,508.4512595338123,29.567182693237427,183,183,-2.315401681772073,23.76383997779695,-13.565375216674514,4.773308986448824,-3.8522486624037384,1,1 days 00:00:00,7.200639800296596,0.8463587253365191,1.1474937429971015,1.3281456678278574,3.054656175770587,28.88160226728373,3.80269075420187,0.3492647058823529,-0.02558043885067647,,,0.0010904180461343295,0.27478534762585105,1.3154016817725043,0.22347118471153382,0.39073764723985527,184,0,1517.936507936508,,
Most Avg Losing Trade Duration,2,4,3,COIN,MACD,true,false,1,184,1.166249878186439,51.91256830601093,1.27660276488603,0.6254998438311985,1.5485606578563813,7.47309425571344,0 days 23:59:59.999999999,0.12055840217504966,3.687022900763359,7.354007633587786,2.3062322486295335,0,1048,1049 days 00:00:00,1000.0,2315.401681772506,131.54016817725062,-20.32106485413022,100.0,508.4512595338123,29.567182693237427,183,183,-2.315401681772073,23.76383997779695,-13.565375216674514,4.773308986448824,-3.8522486624037384,1,1,7.200639800296596,0.8463587253365191,1.1474937429971015,1.3281456678278574,3.054656175770587,28.88160226728373,3.80269075420187,0.3492647058823529,-0.02558043885067647,,,0.0010904180461343295,0.27478534762585105,1.3154016817725043,0.22347118471153382,0.39073764723985527,184,0,1517.936507936508,,
Least Avg Losing Trade Duration,2,4,3,COIN,MACD,true,false,1,184,1.166249878186439,51.91256830601093,1.27660276488603,0.6254998438311985,1.5485606578563813,7.47309425571344,0 days 23:59:59.999999999,0.12055840217504966,3.687022900763359,7.354007633587786,2.3062322486295335,0,1048,1049 days 00:00:00,1000.0,2315.401681772506,131.54016817725062,-20.32106485413022,100.0,508.4512595338123,29.567182693237427,183,183,-2.315401681772073,23.76383997779695,-13.565375216674514,4.773308986448824,-3.8522486624037384,1,1,7.200639800296596,0.8463587253365191,1.1474937429971015,1.3281456678278574,3.054656175770587,28.88160226728373,3.80269075420187,0.3492647058823529,-0.02558043885067647,,,0.0010904180461343295,0.27478534762585105,1.3154016817725043,0.22347118471153382,0.39073764723985527,184,0,1517.936507936508,,
Mean Avg Losing Trade Duration,2,4,3,COIN,MACD,true,false,1,184,1.166249878186439,51.91256830601093,1.27660276488603,0.6254998438311985,1.5485606578563813,7.47309425571344,0 days 23:59:59.999999999,0.12055840217504966,3.687022900763359,7.354007633587786,2.3062322486295335,0,1048,1049 days 00:00:00,1000.0,2315.401681772506,131.54016817725062,-20.32106485413022,100.0,508.4512595338123,29.567182693237427,183,183,-2.315401681772073,23.76383997779695,-13.565375216674514,4.773308986448824,-3.8522486624037384,1,1,7.200639800296596,0.8463587253365191,1.1474937429971015,1.3281456678278574,3.054656175770587,28.88160226728373,3.80269075420187,0.3492647058823529,-0.02558043885067647,,,0.0010904180461343295,0.27478534762585105,1.3154016817725043,0.22347118471153382,0.39073764723985527,184,0,1517.936507936508,,
Median Avg Losing Trade Duration,2,4,3,COIN,MACD,true,false,1,184,1.166249878186439,51.91256830601093,1.27660276488603,0.6254998438311985,1.5485606578563813,7.47309425571344,0 days 23:59:59.999999999,0.12055840217504966,3.687022900763359,7.354007633587786,2.3062322486295335,0,1048,1049 days 00:00:00,1000.0,2315.401681772506,131.54016817725062,-20.32106485413022,100.0,508.4512595338123,29.567182693237427,183,183,-2.315401681772073,23.76383997779695,-13.565375216674514,4.773308986448824,-3.8522486624037384,1,1,7.200639800296596,0.8463587253365191,1.1474937429971015,1.3281456678278574,3.054656175770587,28.88160226728373,3.80269075420187,0.3492647058823529,-0.02558043885067647,,,0.0010904180461343295,0.27478534762585105,1.3154016817725043,0.22347118471153382,0.39073764723985527,184,0,1517.936507936508,,
Most Avg Winning Trade [%],3,13,3,COIN,MACD,true,false,1,127,1.1845432428316036,47.61904761904761,1.4031336671812438,0.8396884800343778,1.7071198157408556,6.971345556176554,0 days 23:59:59.999999999,0.08300742444839486,2.5448473282442747,5.069656488549619,2.1368789849729826,0,1048,1049 days 00:00:00,1000.0,2213.4410031348607,121.34410031348605,-20.32106485413022,100.0,312.0476903308069,29.29717873666072,353 days 00:00:00,126,-2.2134410031344487,30.883542362844956,-13.56537521667453,5.807265437429643,-3.6762905721431345,1 days 00:00:00,1 days 00:00:00,9.648051143952348,0.8308300549414397,1.0869945427082053,1.4250256404488584,5.26599584156548,60.52159207555379,4.583832476777163,0.31088082901554404,-0.010245404607637728,,,0.0010077543927265876,0.2539541069671001,1.2134410031348581,0.21030619447825738,0.3678656221300152,127,0,1517.936507936508,,
Mean Avg Losing Trade [%],2,4,4,COIN,MACD,true,false,1,167,1.1733109344509192,51.80722891566265,1.2865777040255397,0.6327688065820227,1.5311851387103403,6.776485419791966,0 days 23:59:59.999999999,0.1093589877653456,3.3463740458015265,6.672709923664122,2.117481111338887,0,1048,1049 days 00:00:00,1000.0,2173.8433484453017,117.38433484453017,-20.32106485413022,100.0,453.6767186878574,32.28375805345122,370 days 00:00:00,166,-2.173843348445189,23.76383997779696,-13.565375216674525,4.69915266640037,-3.7385938427227012,1 days 00:00:00,1 days 00:00:00,7.084440914420174,0.8180010326550694,0.9608651207478233,1.3410209707688552,3.5210829713794167,34.8655386541197,3.8515369741849725,0.3481781376518219,-0.019594651032395095,,,0.0010005367512802578,0.252135261322625,1.1738433484453017,0.20506905118153917,0.3709589864311782,167,0,1517.936507936508,,
Median Win Rate [%],2,5,9,COIN,MACD,true,false,1,137,1.1832785394829113,49.26470588235294,1.3647109464265939,0.7690509862768915,1.6017289535612727,6.70653623465056,0 days 23:59:59.999999999,0.08959531527763254,2.7452290076335877,5.470419847328245,2.111221075876543,0,1048,1049 days 00:00:00,1000.0,2159.6289291677813,115.9628929167781,-20.32106485413022,100.0,328.37628788540957,37.147623392326075,628 days 00:00:00,136,-2.159628929167411,30.883542362844963,-13.565375216674505,5.494230149848917,-3.819166462408989,1 days 00:00:00,1 days 00:00:00,8.542562927183454,0.8038794617313539,0.8270139493749745,1.3866119808340496,4.900723529876031,55.72524702895977,4.263314448534542,0.3252427184466019,-0.013164382050350287,,,0.000996230890823104,0.25105018448742217,1.1596289291677775,0.20317138654830735,0.37585105501928945,137,0,1517.936507936508,,
