Ticker,Use SMA,SMA_FAST,SMA_SLOW,EMA_FAST,EMA_SLOW,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Sharpe Ratio,Calmar Ratio,Omega Ratio,Beats BNH [%],Avg Trade Duration,Current
CDNS,true,54,56,,,220,51.141552511415526,1.336160313013483,23.08178752107926,45.31697501368538,35.11485541395297,0.4869308600337268,1,22.066233617540732,0.6326556250520537,0,0,9488,9489 days 00:00:00,1000.0,10913.504023973124,991.3504023973123,15045.50018310515,100.0,1810.4270541382411,77.13108404411152,5800 days 00:00:00,219,1,-10.913504023972564,98.2829720815316,-36.16400548767172,9.94540240495093,-6.500087932757169,34 days 09:25:42.857142857,19 days 07:51:01.682242990,0.43213548118223777,0.12484091180266367,1.0867954763441323,-0.9341098407940922,27 days 00:46:01.643835615,1
SPY,true,22,60,,,72,52.112676056338024,2.060554195824769,8.807840218335194,43.85616151150033,34.628211180655406,0.18756978042426498,1,8.226090584963218,0.7188893325083249,0,0,8061,8062 days 00:00:00,1000.0,4109.677789526997,310.96777895269975,1279.960187366646,100.0,296.0891827281358,33.20947686426627,2671 days 00:00:00,71,1,-4.1096777895263585,38.171965414033934,-10.463954129912112,8.209128795559957,-4.016178121905348,114 days 19:27:34.054054054,34 days 12:00:00,0.5205383663088058,0.19897797339566042,1.097553156308759,-0.7570488660335005,76 days 08:27:02.535211267,1
HAS,true,24,34,,,205,50.98039215686274,1.1127035455221135,18.02757158006363,40.783979559095826,31.502776843033015,0.3804347826086957,1,15.51564439748211,0.576880219253608,0,0,11316,11317 days 00:00:00,1000.0,9310.62120884666,831.062120884666,56520.78787607012,100.0,4255.416900304592,84.23107676462269,6482 days 00:00:00,204,1,-9.310621208845987,115.43761834959687,-27.887640449438184,10.12222799598463,-6.474759678951311,43 days 01:50:46.153846154,21 days 03:07:12,0.3913952474440684,0.08858062131036468,1.082187881582507,-0.9852963457850785,32 days 07:38:49.411764705,1
PDD,true,49,50,,,50,51.02040816326531,1.3860942258222868,29.84165651644336,48.33142470028211,27.738420971236287,0.6394640682095006,2,30.906209461203545,1.1665855107063776,0,0,1642,1643 days 00:00:00,1000.0,3364.8749353784497,236.48749353784498,322.1722771527502,100.0,341.1877438075299,67.07520584182127,998 days 00:00:00,49,1,-3.364874935377884,97.39733834395635,-19.655104536929358,13.84836172107962,-6.391168683179458,24 days 16:19:12,9 days 09:00:00,0.7639781003651968,0.4612563405942163,1.170804959273382,-0.26595951821850844,17 days 04:24:29.387755102,1
IWM,false,,,19,28,73,50.0,1.7365563149334102,11.592336177749154,35.823387939825,27.138930257443178,0.24682015778457575,1,8.841934263685674,0.714769146245723,0,0,6211,6212 days 00:00:00,1000.0,3575.708223443957,257.5708223443957,400.123021509744,100.0,361.0603283925357,33.86791060838779,997 days 00:00:00,72,1,-3.5757082234435984,53.83268724026544,-10.427856530753935,7.9036363264126965,-3.5827224828107602,86 days 02:00:00,22 days 22:00:00,0.5029911994445909,0.22953902196287548,1.092263402264293,-0.35627092544555516,54 days 12:00:00,1
CPAY,true,32,42,,,53,50.0,1.4051501352302256,14.619061006466124,41.78800871466309,24.94233761664923,0.3129041326960922,1,13.075640623958398,0.8422944910867621,0,0,3557,3558 days 00:00:00,1000.0,3169.806646515969,216.9806646515969,1329.5412396072297,100.0,293.47832338194326,51.4068095019232,1354 days 00:00:00,52,1,-3.1698066465155534,118.76068251122113,-32.480294293941476,14.123120892654795,-6.607642254486088,58 days 10:09:13.846153846,27 days 02:46:09.230769231,0.5782318340105586,0.24439984569726125,1.1188400985959261,-0.8368003502353211,42 days 18:27:41.538461538,1
STE,true,51,53,,,242,51.037344398340245,1.177498553318368,29.28311057108141,20.894555815891522,16.157615776151495,0.6174969623329283,2,12.902324745608835,0.5824848874419961,0,0,8230,8231 days 00:00:00,1000.0,6029.558393236652,502.9558393236652,10830.424360795494,100.0,2242.012666670334,69.1744612389856,6521 days 00:00:00,241,1,-6.029558393235675,81.03736263736265,-29.78710801393727,6.7761460322174045,-4.609162176200853,26 days 13:27:48.292682927,14 days 19:31:31.525423728,0.40610475121368034,0.11988898156667478,1.084738706804081,-0.9535608372702098,20 days 19:25:08.713692945,1
FUTU,true,71,72,,,54,52.83018867924528,1.1613703679387102,35.61827956989248,24.751728631098473,15.910202058557326,0.7620967741935485,2,18.86321254547424,1.0160171590621023,0,0,1488,1489 days 00:00:00,1000.0,2309.5320853628564,130.95320853628564,534.2036918899845,100.0,338.33263310584607,66.53333358258872,999 days 00:00:00,53,1,-2.3095320853626617,180.77531100163915,-41.88634024675379,14.63401448796661,-8.211005043147136,15 days 12:00:00,12 days 00:57:35.999999999,0.6388161400347662,0.3423140558665281,1.1526666175599407,-0.7548627788906137,13 days 20:49:48.679245281,1
CMS,true,18,35,,,194,52.331606217616574,1.3866400027848462,14.730575484658832,16.09879031240707,12.764781139528292,0.31094489390932684,1,5.005836645759914,0.4058625176877291,0,0,13102,13103 days 00:00:00,1000.0,4102.963566727832,310.2963566727832,133.60684386685432,100.0,683.4026063534924,69.43970957451133,2836 days 00:00:00,193,1,-4.10296356672734,47.81711215171465,-45.34711520844661,7.393558781164355,-5.5956918234358675,53 days 12:07:07.722772277,20 days 21:07:49.565217391,0.2919319533731494,0.057759955413761346,1.0649377378687457,1.322458548470829,37 days 22:52:50.984455958,1
EWN,true,27,38,,,108,50.467289719626166,1.437762603088778,14.718019257221458,13.391330223626422,10.239759729196074,0.3119669876203576,1,4.177652950094185,0.4677662082610618,0,0,7270,7271 days 00:00:00,1000.0,2430.4418920359913,143.04418920359913,183.19391170835297,100.0,303.87944210106684,48.95570341243111,2233 days 00:00:00,107,1,-2.43044189203556,30.76679340596991,-18.19343701261331,6.658893625242625,-4.456471403595058,55 days 17:46:40,24 days 00:54:20.377358490,0.3321749791922635,0.09312379937390249,1.064684667571003,-0.21916515745715778,40 days 00:53:49.906542055,1
SBAC,true,31,32,,,298,51.178451178451176,1.110898680576831,46.03937374050535,8.956115943767571,6.944850645100861,0.9700821578049915,2,8.688168280281733,0.6035910700125464,0,0,6451,6452 days 00:00:00,1000.0,3656.310125173803,265.63101251738027,2209.859154929575,100.0,2260.8027829597722,96.48435407533084,2656 days 00:00:00,297,1,-3.6563101251736043,431.7205658286401,-30.170004962086484,9.157822378625598,-5.622255087805352,16 days 17:31:34.736842105,9 days 03:38:28.965517241,0.38217196543493837,0.07887190703136601,1.089361836565266,-0.8797973110979349,13 days 00:43:38.181818181,1
IWM,true,53,55,,,174,50.86705202312138,1.1675532377223208,27.853807760425052,2.924008760777923,2.2535712992508077,0.5883110610207696,2,1.7202266964872854,0.3084156969967413,0,0,6211,6212 days 00:00:00,1000.0,1504.349166448133,50.43491664481331,400.123021509744,100.0,374.4802419841784,55.00910903477968,1670 days 00:00:00,173,1,-1.504349166448037,49.514114389895276,-22.59137839676203,4.040467754310083,-3.3175557519788144,26 days 19:54:32.727272727,16 days 05:38:49.411764705,0.22194342319914298,0.04414596944267073,1.040638696313851,-0.873951475087556,21 days 14:58:57.572254333,1
ABNB,true,24,25,,,63,54.83870967741935,0.8993002970658089,59.443911792905084,-2.373631744973366,-1.8526969542950975,1.2684563758389262,3,-3.0108483208051426,0.08817873220161519,0,0,1043,1044 days 00:00:00,1000.0,851.98284896269,-14.801715103730997,-8.3891913664634,100.0,121.0398805006527,44.06661832827174,1001 days 00:00:00,62,1,-0.8519828489626207,18.673997120238294,-17.397249931056884,4.116466068713106,-5.121191090049236,8 days 17:38:49.411764705,8 days 09:25:42.857142857,0.059185481053475604,-0.12359773052961723,1.0120970464432577,-0.7643792419496207,8 days 13:56:07.741935482,1
