Ticker,Use SMA,SMA_FAST,SMA_SLOW,EMA_FAST,EMA_SLOW,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Sharpe Ratio,Calmar Ratio,Omega Ratio,Beats BNH [%],Avg Trade Duration,Current
AMAT,true,52,55,,,225,55.80357142857143,2.0253375552581505,19.794980558501237,6097.156778486065,5155.198845446146,0.4175503711558855,1,2545.8700758524797,1.1657419595505156,0,0,11316,11317 days 00:00:00,1000.0,1365397.720660219,136439.7720660219,191341.68014860456,100.0,111393.27927659014,70.10553022561096,2247 days 00:00:00,224,1,-1365.397720660083,120.60911126647851,-59.72377540588377,14.688636172233252,-7.384355685556837,35 days 21:18:43.200000,19 days 20:21:49.090909090,0.7666706334911515,0.3739716971026349,1.160551727100977,-0.28693125324259394,28 days 19:10:42.857142856,1
AAPL,true,3,17,,,419,42.10526315789473,2.3642463034477688,37.56290438533429,4557.962168954817,2907.7908573874424,0.7907081236520488,2,3604.0177142912858,1.3508890103374687,0,0,11128,11129 days 00:00:00,1000.0,1904323.8627603536,190332.38627603537,181609.1143823354,100.0,170242.43735164733,61.29594464884427,1227 days 00:00:00,418,1,-1904.323862760095,96.0103191744761,-21.173225022898553,11.874709738409859,-4.4060911010103405,26 days 01:13:38.181818181,6 days 20:13:53.057851239,0.8712568975518218,0.4585142777892287,1.1914352810572213,0.048033227425663065,14 days 22:20:05.741626792,1
AAPL,false,,,6,9,413,38.10679611650485,2.476371522868273,37.02372393961179,4449.5866355030175,2569.0831927551253,0.7793853342918763,2,3467.9425673721844,1.3526913183686915,0,0,11128,11129 days 00:00:00,1000.0,1832397.2965307126,183139.72965307126,181609.1143823354,100.0,148017.47763573882,69.44459572714659,1294 days 00:00:00,412,1,-1832.3972965304274,113.97046224460794,-17.96747727056652,13.381111493182985,-4.129991034841828,29 days 21:42:25.222929936,6 days 04:19:45.882352941,0.8690667522624627,0.40238412097377413,1.1901223696105696,0.008428075187424345,15 days 05:18:03.495145630,1
AMAT,false,,,35,44,91,35.55555555555556,2.1368908322449522,7.953340402969246,1084.2871764760548,584.1277718389521,0.16887592788971367,1,183.1100030263115,0.8534770341265495,0,0,11316,11317 days 00:00:00,1000.0,98487.35852432059,9748.735852432059,191341.68014860456,100.0,3186.9019836035845,80.93678415972161,4992 days 00:00:00,90,1,-98.487358524304,172.35454545454544,-19.29852941176469,47.39016822330199,-9.880998814307302,161 days 17:15:00,26 days 09:31:02.068965517,0.5650593688830898,0.1971349371934132,1.1132007359721343,-0.9490506415284911,74 days 12:15:59.999999999,1
CDNS,true,8,76,,,100,47.474747474747474,1.959180050086134,10.434232715008433,721.8520708658115,519.2385572496654,0.22133220910623946,1,159.76911349264378,0.9344945967539964,0,0,9488,9489 days 00:00:00,1000.0,72390.96405166369,7139.096405166369,15045.50018310515,100.0,3873.477174603165,69.15416980438465,3663 days 00:00:00,99,1,-72.39096405165037,406.56493129218586,-28.58648290265311,26.057632758444516,-7.968059065706407,107 days 14:17:52.340425532,20 days 10:09:13.846153846,0.6300493608409593,0.25892067542278885,1.1264562153583393,-0.5254995634387096,61 days 19:23:38.181818181,1
SBAC,true,5,8,,,430,46.386946386946384,1.1972515933253496,66.5013176251744,610.0283586792198,428.7477692207555,1.3997829793830412,3,853.9073134201448,1.5736321508834146,0,0,6451,6452 days 00:00:00,1000.0,262439.7261472384,26143.97261472384,2209.859154929575,100.0,175505.18544003397,50.63355036434305,1887 days 00:00:00,429,1,-262.4397261472186,91.01303897580046,-17.829412794896896,7.566044417430194,-3.2962742483967453,11 days 19:10:33.165829145,5 days 03:39:07.826086956,0.8947331698389782,0.7315372333229373,1.2531652643584685,10.830605835853376,8 days 05:39:01.258741257,1
HAS,true,14,38,,,166,44.24242424242424,1.2589881511097347,14.581124072110285,384.02248014945826,257.4255376575799,0.3080593849416755,1,118.3017290386189,0.90175633338675,0,0,11316,11317 days 00:00:00,1000.0,64299.40981484596,6329.940981484596,56520.78787607012,100.0,14368.427459391482,62.04835090377111,5060 days 00:00:00,165,1,-64.29940981484106,104.24091546862624,-19.81262646606004,15.152512186342781,-5.47111397942468,65 days 10:31:13.972602740,21 days 10:26:05.217391304,0.5927203672377886,0.2316225654258113,1.1262918419929577,-0.8880068516496287,40 days 21:40:21.818181818,1
DLTR,true,17,41,,,89,45.45454545454545,1.8534271576169359,11.685035187890055,373.7089084095423,257.3752812737894,0.24817421325189218,1,92.74491432976158,0.9520408176453191,0,0,7531,7532 days 00:00:00,1000.0,33852.5314086311,3285.2531408631094,6276.1846607603,100.0,2237.843708315355,64.06788184385555,1178 days 00:00:00,88,1,-33.85253140862915,72.3301382534074,-42.96817306661954,20.797042476772933,-6.831417016154605,82 days 07:48:00,26 days 15:30:00,0.66336021572638,0.2904839647722563,1.1453174641764883,-0.47655250467644267,51 days 22:54:32.727272726,1
CDNS,false,,,21,33,110,45.87155963302752,1.9445767972946566,11.488195615514334,350.178267614744,243.38217098606063,0.2434654300168634,1,85.25630250738392,0.8392195800818464,0,0,9488,9489 days 00:00:00,1000.0,39130.300869137965,3813.030086913797,15045.50018310515,100.0,2385.266086449613,62.10108993045698,2833 days 00:00:00,109,1,-39.13030086913204,397.61607142857133,-21.504322766570596,22.474914406393275,-6.942294231336983,96 days 12:57:36.000000001,21 days 15:03:03.050847457,0.5660677606883769,0.2439272689321335,1.1128005683695819,-0.7465667448400609,55 days 23:46:47.339449541,1
FAST,true,72,76,,,146,58.620689655172406,1.4191965527454617,15.363424454333545,227.5465126545123,202.10505303692312,0.3248569612205976,1,73.92006863728912,0.8491985229223495,0,0,9438,9439 days 00:00:00,1000.0,33960.28405085345,3296.028405085345,118108.73659034762,100.0,6195.991595939608,57.70331803515793,2896 days 00:00:00,145,1,-33.96028405085235,85.42945285991462,-27.14916355409043,9.421527557984566,-5.716671456076201,51 days 05:21:52.941176471,27 days 04:48:00,0.579594483929941,0.25309634462654207,1.1184439844158036,-0.9720932718422227,41 days 06:47:10.344827586,1
