Short Window,Long Window,Signal Window,Signal
3,24,7,1
3,24,8,1
3,24,9,1
3,25,6,1
3,25,7,1
3,25,8,1
3,26,6,1
3,26,7,1
3,26,8,1
3,27,6,1
3,27,7,1
3,27,8,1
3,28,5,1
3,28,6,1
3,28,7,1
3,28,8,1
3,29,5,1
3,29,6,1
3,29,7,1
3,29,8,1
3,30,5,1
3,30,6,1
3,30,7,1
3,31,5,1
3,31,6,1
3,31,7,1
3,32,5,1
3,32,6,1
3,32,7,1
3,33,5,1
3,33,6,1
3,33,7,1
3,34,5,1
3,34,6,1
3,34,7,1
3,35,5,1
3,35,6,1
3,35,7,1
3,36,5,1
3,36,6,1
3,36,7,1
4,6,18,1
4,7,16,1
4,7,17,1
4,7,18,1
4,8,14,1
4,8,15,1
4,8,16,1
4,8,17,1
4,8,18,1
4,9,13,1
4,9,14,1
4,9,15,1
4,9,16,1
4,9,17,1
4,9,18,1
4,10,12,1
4,10,13,1
4,10,14,1
4,10,15,1
4,10,16,1
4,10,17,1
4,11,11,1
4,11,12,1
4,11,13,1
4,11,14,1
4,11,15,1
4,11,16,1
4,12,10,1
4,12,11,1
4,12,12,1
4,12,13,1
4,12,14,1
4,13,9,1
4,13,10,1
4,13,11,1
4,13,12,1
4,13,13,1
4,14,8,1
4,14,9,1
4,14,10,1
4,14,11,1
4,14,12,1
4,15,8,1
4,15,9,1
4,15,10,1
4,15,11,1
4,16,7,1
4,16,8,1
4,16,9,1
4,16,10,1
4,16,11,1
4,17,7,1
4,17,8,1
4,17,9,1
4,17,10,1
4,18,6,1
4,18,7,1
4,18,8,1
4,18,9,1
4,19,6,1
4,19,7,1
4,19,8,1
4,19,9,1
4,20,6,1
4,20,7,1
4,20,8,1
4,20,9,1
4,21,6,1
4,21,7,1
4,21,8,1
4,22,5,1
4,22,6,1
4,22,7,1
4,22,8,1
4,23,5,1
4,23,6,1
4,23,7,1
4,24,5,1
4,24,6,1
4,24,7,1
4,25,5,1
4,25,6,1
4,25,7,1
4,26,5,1
4,26,6,1
4,26,7,1
4,27,4,1
4,27,5,1
4,27,6,1
4,28,4,1
4,28,5,1
4,28,6,1
4,29,4,1
4,29,5,1
4,29,6,1
4,30,4,1
4,30,5,1
4,30,6,1
4,31,4,1
4,31,5,1
4,31,6,1
4,32,4,1
4,32,5,1
4,32,6,1
4,33,4,1
4,33,5,1
4,33,6,1
4,34,4,1
4,34,5,1
4,35,4,1
4,35,5,1
4,36,4,1
4,36,5,1
5,6,16,1
5,6,17,1
5,6,18,1
5,7,14,1
5,7,15,1
5,7,16,1
5,7,17,1
5,7,18,1
5,8,12,1
5,8,13,1
5,8,14,1
5,8,15,1
5,8,16,1
5,8,17,1
5,8,18,1
5,9,11,1
5,9,12,1
5,9,13,1
5,9,14,1
5,9,15,1
5,9,16,1
5,10,10,1
5,10,11,1
5,10,12,1
5,10,13,1
5,10,14,1
5,10,15,1
5,11,9,1
5,11,10,1
5,11,11,1
5,11,12,1
5,11,13,1
5,12,8,1
5,12,9,1
5,12,10,1
5,12,11,1
5,12,12,1
5,13,8,1
5,13,9,1
5,13,10,1
5,13,11,1
5,14,7,1
5,14,8,1
5,14,9,1
5,14,10,1
5,15,7,1
5,15,8,1
5,15,9,1
5,15,10,1
5,16,6,1
5,16,7,1
5,16,8,1
5,16,9,1
5,17,6,1
5,17,7,1
5,17,8,1
5,18,5,1
5,18,6,1
5,18,7,1
5,18,8,1
5,19,5,1
5,19,6,1
5,19,7,1
5,19,8,1
5,20,5,1
5,20,6,1
5,20,7,1
5,21,5,1
5,21,6,1
5,21,7,1
5,22,4,1
5,22,5,1
5,22,6,1
5,23,4,1
5,23,5,1
5,23,6,1
5,24,4,1
5,24,5,1
5,24,6,1
5,25,4,1
5,25,5,1
5,25,6,1
5,26,4,1
5,26,5,1
5,27,4,1
5,27,5,1
5,28,3,1
5,28,4,1
5,28,5,1
5,29,3,1
5,29,4,1
5,29,5,1
5,30,3,1
5,30,4,1
5,30,5,1
5,31,3,1
5,31,4,1
5,31,5,1
5,32,3,1
5,32,4,1
5,32,5,1
5,33,3,1
5,33,4,1
5,34,3,1
5,34,4,1
5,35,3,1
5,35,4,1
5,36,3,1
5,36,4,1
6,7,12,1
6,7,13,1
6,7,14,1
6,7,15,1
6,7,16,1
6,7,17,1
6,7,18,1
6,8,11,1
6,8,12,1
6,8,13,1
6,8,14,1
6,8,15,1
6,8,16,1
6,9,10,1
6,9,11,1
6,9,12,1
6,9,13,1
6,9,14,1
6,10,9,1
6,10,10,1
6,10,11,1
6,10,12,1
6,10,13,1
6,11,8,1
6,11,9,1
6,11,10,1
6,11,11,1
6,11,12,1
6,12,7,1
6,12,8,1
6,12,9,1
6,12,10,1
6,12,11,1
6,13,7,1
6,13,8,1
6,13,9,1
6,13,10,1
6,14,6,1
6,14,7,1
6,14,8,1
6,14,9,1
6,15,6,1
6,15,7,1
6,15,8,1
6,16,5,1
6,16,6,1
6,16,7,1
6,16,8,1
6,17,5,1
6,17,6,1
6,17,7,1
6,18,4,1
6,18,5,1
6,18,6,1
6,18,7,1
6,19,4,1
6,19,5,1
6,19,6,1
6,20,4,1
6,20,5,1
6,20,6,1
6,21,4,1
6,21,5,1
6,21,6,1
6,22,4,1
6,22,5,1
6,23,3,1
6,23,4,1
6,23,5,1
6,24,3,1
6,24,4,1
6,24,5,1
6,25,3,1
6,25,4,1
6,25,5,1
6,26,3,1
6,26,4,1
6,27,3,1
6,27,4,1
6,28,3,1
6,28,4,1
6,29,3,1
6,29,4,1
6,30,3,1
6,30,4,1
6,31,3,1
6,31,4,1
6,32,3,1
6,32,4,1
6,33,3,1
6,33,4,1
6,34,2,1
6,34,3,1
6,35,2,1
6,35,3,1
6,36,2,1
6,36,3,1
7,8,10,1
7,8,11,1
7,8,12,1
7,8,13,1
7,8,14,1
7,9,9,1
7,9,10,1
7,9,11,1
7,9,12,1
7,10,8,1
7,10,9,1
7,10,10,1
7,10,11,1
7,11,7,1
7,11,8,1
7,11,9,1
7,11,10,1
7,12,6,1
7,12,7,1
7,12,8,1
7,12,9,1
7,13,6,1
7,13,7,1
7,13,8,1
7,14,5,1
7,14,6,1
7,14,7,1
7,14,8,1
7,15,5,1
7,15,6,1
7,15,7,1
7,16,4,1
7,16,5,1
7,16,6,1
7,16,7,1
7,17,4,1
7,17,5,1
7,17,6,1
7,18,4,1
7,18,5,1
7,18,6,1
7,19,4,1
7,19,5,1
7,20,3,1
7,20,4,1
7,20,5,1
7,21,3,1
7,21,4,1
7,21,5,1
7,22,3,1
7,22,4,1
7,23,3,1
7,23,4,1
7,24,3,1
7,24,4,1
7,25,3,1
7,25,4,1
7,26,3,1
7,26,4,1
7,27,2,1
7,27,3,1
7,28,2,1
7,28,3,1
7,29,2,1
7,29,3,1
7,30,2,1
7,30,3,1
7,31,2,1
7,31,3,1
7,32,2,1
7,32,3,1
7,33,2,1
7,33,3,1
7,34,2,1
7,34,3,1
7,35,2,1
7,35,3,1
7,36,2,1
7,36,3,1
8,9,8,1
8,9,9,1
8,9,10,1
8,9,11,1
8,10,7,1
8,10,8,1
8,10,9,1
8,10,10,1
8,11,6,1
8,11,7,1
8,11,8,1
8,11,9,1
8,12,5,1
8,12,6,1
8,12,7,1
8,12,8,1
8,13,5,1
8,13,6,1
8,13,7,1
8,14,4,1
8,14,5,1
8,14,6,1
8,14,7,1
8,15,4,1
8,15,5,1
8,15,6,1
8,16,4,1
8,16,5,1
8,16,6,1
8,17,3,1
8,17,4,1
8,17,5,1
8,18,3,1
8,18,4,1
8,18,5,1
8,19,3,1
8,19,4,1
8,19,5,1
8,20,3,1
8,20,4,1
8,21,3,1
8,21,4,1
8,22,3,1
8,22,4,1
8,23,2,1
8,23,3,1
8,24,2,1
8,24,3,1
8,25,2,1
8,25,3,1
8,26,2,1
8,26,3,1
8,27,2,1
8,27,3,1
8,28,2,1
8,28,3,1
8,29,2,1
8,29,3,1
8,30,2,1
8,31,2,1
8,32,2,1
8,33,2,1
8,34,2,1
8,35,2,1
8,36,2,1
9,10,6,1
9,10,7,1
9,10,8,1
9,10,9,1
9,11,5,1
9,11,6,1
9,11,7,1
9,11,8,1
9,12,5,1
9,12,6,1
9,12,7,1
9,13,4,1
9,13,5,1
9,13,6,1
9,14,4,1
9,14,5,1
9,14,6,1
9,15,4,1
9,15,5,1
9,16,3,1
9,16,4,1
9,16,5,1
9,17,3,1
9,17,4,1
9,18,3,1
9,18,4,1
9,19,3,1
9,19,4,1
9,20,2,1
9,20,3,1
9,20,4,1
9,21,2,1
9,21,3,1
9,22,2,1
9,22,3,1
9,23,2,1
9,23,3,1
9,24,2,1
9,24,3,1
9,25,2,1
9,26,2,1
9,27,2,1
9,28,2,1
9,29,2,1
9,30,2,1
9,31,2,1
9,32,2,1
9,33,2,1
9,34,2,1
9,35,2,1
10,11,5,1
10,11,6,1
10,11,7,1
10,12,4,1
10,12,5,1
10,12,6,1
10,13,4,1
10,13,5,1
10,13,6,1
10,14,3,1
10,14,4,1
10,14,5,1
10,15,3,1
10,15,4,1
10,15,5,1
10,16,3,1
10,16,4,1
10,17,3,1
10,17,4,1
10,18,2,1
10,18,3,1
10,19,2,1
10,19,3,1
10,20,2,1
10,20,3,1
10,21,2,1
10,21,3,1
10,22,2,1
10,23,2,1
10,24,2,1
10,25,2,1
10,26,2,1
10,27,2,1
10,28,2,1
10,29,2,1
11,12,4,1
11,12,5,1
11,12,6,1
11,13,3,1
11,13,4,1
11,13,5,1
11,14,3,1
11,14,4,1
11,15,3,1
11,15,4,1
11,16,2,1
11,16,3,1
11,16,4,1
11,17,2,1
11,17,3,1
11,18,2,1
11,18,3,1
11,19,2,1
11,19,3,1
11,20,2,1
11,21,2,1
11,22,2,1
11,23,2,1
11,24,2,1
11,25,2,1
12,13,3,1
12,13,4,1
12,14,3,1
12,14,4,1
12,15,2,1
12,15,3,1
12,16,2,1
12,16,3,1
12,17,2,1
12,17,3,1
12,18,2,1
12,19,2,1
12,20,2,1
12,21,2,1
12,22,2,1
13,14,2,1
13,14,3,1
13,15,2,1
13,15,3,1
13,16,2,1
13,16,3,1
13,17,2,1
13,18,2,1
13,19,2,1
13,20,2,1
14,15,2,1
14,15,3,1
14,16,2,1
14,17,2,1
14,18,2,1
15,16,2,1
15,17,2,1
