Ticker,Use SMA,Short Window,Long Window,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy per Trade,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Beats BNH [%],Avg Trade Duration,Signal Entry
LINK-USD,false,88,89,64,31.746031746031743,1.188035098032533,0.08677187948350072,1.6260317906366555,0.7697191908339197,2.6444763271162124,5.247632711621233,4.300002577477021,1.1612382873385931,0,0,17425,726 days 02:00:00,1000.0,1844.547628224459,84.4547628224459,107.36424839387473,100.0,228.46894054410748,56.05712937453028,267 days 15:00:00,63,1,92.1221271143354,67.71432763723968,-19.851064828843093,14.528788403462558,-4.375250354863764,11 days 08:48:00,2 days 22:01:23.720930232,11.943261922382916,0.8058596161188593,0.6428901236007707,1.0371391456902168,-0.03071339559272041,26.787253337352038,1.060748817299428,0.3280999923786297,-0.00919419687317088,None,None,0.00005727150881895997,0.3463780853370699,0.8445476282244782,0.23674954811490134,0.5172936847728934,-0.21338095235746882,5 days 14:23:48.571428570,false
LINK-USD,false,87,89,66,29.230769230769234,1.1888063071205162,0.08952654232424678,1.6065353871240746,0.7224656178782821,2.727116212338594,5.412912482065997,4.381208699921723,1.176757959965726,0,0,17425,726 days 02:00:00,1000.0,1869.0317182214435,86.90317182214436,107.36424839387473,100.0,236.39029032387762,56.06481915831735,379 days 08:00:00,65,1,93.34493449348224,67.71432763723966,-19.851064828843082,15.616188759921338,-4.180060571205231,11 days 09:25:15.789473684,2 days 22:58:41.739130434,11.93364282658402,0.8166414341626924,0.6589398005940454,1.037676229772258,-0.032320448749726886,26.85795019650719,1.0615558082816638,0.3277964035355075,-0.009178110988051463,None,None,0.00005799833570992705,0.3507739343736388,0.8690317182214347,0.24242261041922308,0.5169422927934577,-0.19057625678770834,5 days 10:09:13.846153844,false
LINK-USD,false,87,88,67,27.27272727272727,1.1643352124520385,0.0909038737446198,1.4953903747018487,0.6274365208539224,2.768436154949785,5.495552367288378,4.139892779088504,1.1125351610397076,0,0,17425,726 days 02:00:00,1000.0,1769.0508021203204,76.90508021203203,107.36424839387473,100.0,238.66374122654906,57.73391064330915,379 days 10:00:00,66,1,88.35159383849395,65.51653130539617,-19.85106482884308,16.430566623845948,-4.105300718727188,11 days 16:36:39.999999999,2 days 22:49:59.999999999,10.31362436790647,0.7723030688427789,0.5752332131326482,1.0356175734812165,-0.03131534504245199,26.92072275118918,1.0614236005800755,0.32698751142247945,-0.009175309852834164,None,None,0.000054818013680279514,0.3315393467383305,0.7690508021203171,0.2189408538489579,0.5166464846005036,-0.28369935651298644,5 days 08:02:43.636363634,false
LINK-USD,false,86,89,67,27.27272727272727,1.162767960785797,0.0909038737446198,1.489621719858766,0.6250161062344473,2.768436154949785,5.495552367288378,4.123922626455488,1.1078620547504388,0,0,17425,726 days 02:00:00,1000.0,1761.9808884341542,76.1980888434154,107.36424839387473,100.0,238.29863650973468,57.73391064330917,379 days 10:00:00,66,1,87.99850158036088,65.51653130539617,-19.8510648288431,16.430566623845948,-4.113232619136427,11 days 16:36:39.999999999,2 days 22:48:45,10.21185434626959,0.7690669084285768,0.5705931938977911,1.0354679649902025,-0.03122444401869965,26.92192987690641,1.061517473543417,0.3268864691997259,-0.00917530985283416,None,None,0.00005458775542556034,0.3301467448137889,0.7619808884341586,0.21724792767885392,0.5166412239736172,-0.29028433595626413,5 days 08:01:49.090909090,false
LINK-USD,false,85,89,67,28.78787878787879,1.147571664554956,0.0909038737446198,1.4110301918447128,0.6249317865978914,2.768436154949785,5.495552367288378,3.906346998828634,1.0511258516757602,0,0,17425,726 days 02:00:00,1000.0,1679.0632351202908,67.90632351202908,107.36424839387473,100.0,229.07508433344134,57.63706613367654,384 days 19:00:00,66,1,83.8573503941725,65.51653130539619,-19.851064828843086,15.48708502720348,-4.279289847981173,11 days 11:09:28.421052631,2 days 20:31:54.893617021,9.01827098069878,0.7301257442701152,0.5163329596133425,1.0336480244178379,-0.033131090604341266,26.94817121248721,1.0603865307591058,0.326684430909783,-0.00917811098805137,None,None,0.00005181052918778302,0.3133500805277117,0.6790632351202772,0.19705328210662665,0.5165094961385275,-0.36751456348011635,5 days 08:00:54.545454544,false
LINK-USD,false,86,88,67,28.78787878787879,1.147571664554956,0.0909038737446198,1.4110301918447128,0.6249317865978914,2.768436154949785,5.495552367288378,3.906346998828634,1.0511258516757602,0,0,17425,726 days 02:00:00,1000.0,1679.0632351202908,67.90632351202908,107.36424839387473,100.0,229.07508433344134,57.63706613367654,384 days 19:00:00,66,1,83.8573503941725,65.51653130539619,-19.851064828843086,15.48708502720348,-4.279289847981173,11 days 11:09:28.421052631,2 days 20:31:54.893617021,9.01827098069878,0.7301257442701152,0.5163329596133425,1.0336480244178379,-0.033131090604341266,26.94817121248721,1.0603865307591058,0.326684430909783,-0.00917811098805137,None,None,0.00005181052918778302,0.3133500805277117,0.6790632351202772,0.19705328210662665,0.5165094961385275,-0.36751456348011635,5 days 08:00:54.545454544,false
LINK-USD,false,85,87,69,29.411764705882355,1.1304548398218788,0.09365853658536585,1.2837864674448594,0.5808988540474477,2.8510760401721664,5.660832137733142,3.6601728380293035,0.9891532257822873,0,0,17425,726 days 02:00:00,1000.0,1593.0062763151748,59.30062763151748,107.36424839387473,100.0,224.08572035414227,58.63585035189782,384 days 19:00:00,68,1,79.55941306969726,63.6430355098612,-19.851064828843086,14.636303037923023,-4.279762103587709,11 days 03:21:00,2 days 16:34:59.999999999,7.550689165374699,0.6875450003249375,0.44977529915437986,1.0316522208294194,-0.0353620441331506,26.893599288826923,1.058339099531838,0.326684430909783,-0.0092072333842334,None,None,0.00004881566891233226,0.29523716558178553,0.5930062763151744,0.1753931026167126,0.5167923315725339,-0.44766876759600494,5 days 04:13:14.117647057,false
LINK-USD,false,83,89,69,29.411764705882355,1.1300155314506983,0.09365853658536585,1.2803578820549526,0.5793474579434175,2.8510760401721664,5.660832137733142,3.650397680372456,0.98693470853569,0,0,17425,726 days 02:00:00,1000.0,1589.9974813229535,58.99974813229535,107.36424839387473,100.0,223.19847748054167,58.63585035189786,384 days 19:00:00,68,1,79.40914500912095,63.6430355098612,-19.851064828843082,14.651698408939815,-4.2910340041470745,11 days 03:21:00,2 days 16:34:59.999999999,7.508652004615186,0.6860172749499623,0.44772802249774524,1.0315832557569264,-0.0358480498496429,26.896849429202152,1.0587554953607827,0.32658343483556634,-0.009207233384233451,None,None,0.00004870749995936568,0.29458295975424365,0.5899974813229414,0.17462212759169993,0.5167955092231402,-0.4504711855677522,5 days 04:13:14.117647057,false
LINK-USD,false,84,88,69,29.411764705882355,1.1296846073677385,0.09365853658536585,1.2799041066436398,0.5791421297030045,2.8510760401721664,5.660832137733142,3.649103932169643,0.9860356797287161,0,0,17425,726 days 02:00:00,1000.0,1588.7529857632962,58.87529857632963,107.36424839387473,100.0,223.52944574107298,58.63585035189784,384 days 19:00:00,68,1,79.34699124502936,63.64303550986122,-19.85106482884307,14.636303037923023,-4.28526211472277,11 days 03:21:00,2 days 16:36:15,7.4912646252686415,0.6853835250853071,0.44688066624332856,1.0315498285212537,-0.03530161381746037,26.892668226082176,1.0584744569981581,0.326684430909783,-0.009207233384233425,None,None,0.000048662584074084314,0.29431130848006193,0.5887529857633047,0.17430295898121329,0.5167963652765984,-0.4516303196168182,5 days 04:14:07.058823529,false
LINK-USD,false,80,89,67,28.78787878787879,1.126161616112802,0.0909038737446198,1.3041800909626136,0.57760889809533,2.768436154949785,5.495552367288378,3.6105393163865984,0.9847129403590861,0,0,17425,726 days 02:00:00,1000.0,1586.762012563108,58.67620125631081,107.36424839387473,100.0,219.26734858514573,58.819383135824424,384 days 19:00:00,66,1,84.38536038560073,62.43841642763911,-20.535912646070663,15.404105954739489,-4.395789939074847,11 days 08:00:00,2 days 21:43:24.255319148,7.611767457234976,0.6843919625686763,0.4441341995480225,1.0315328255387584,-0.03521054954505383,26.935261295904965,1.0579823851679588,0.32658343483556634,-0.009194196873170824,None,None,0.00004857502725582416,0.2937817648432245,0.5867620125631197,0.173792005895822,0.5166139114082384,-0.45348472946923396,5 days 07:57:16.363636362,false
