Ticker,Use SMA,Short Window,Long Window,Signal Entry,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy per Trade,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Beats BNH [%],Avg Trade Duration
DXC,false,87,89,false,37,45.94594594594595,1.4524599242466583,0.0033951183703431823,13.038555178950535,4.082804163605805,0.07129748577720682,0.14259497155441364,0.9296162024265521,0.6274170898547221,0,0,10898,10899 days 00:00:00,1000.0,12467.090853611091,1146.7090853611091,1471.6152926357997,100.0,520.5041174198162,61.14300692083858,3870 days 00:00:00,37,0,0.0,167.3633606555283,-31.63359585143899,42.47346686787303,-11.98111975663359,298 days 01:24:42.352941176,75 days 03:36:00,309.9213744219213,0.42524915375435096,0.14420156710492274,1.0923214106916428,0.7352591968228344,62.717217856086016,1.1031468466671728,0.4025221979153262,-0.02212491722283161,None,None,0.0003685584093349884,0.09287671915241708,11.467090853611062,0.06007260119998947,0.2628509611732031,-0.22078202700160404,177 days 13:37:17.837837838
DXC,false,87,88,false,37,45.94594594594595,1.4401467666149779,0.0033951183703431823,12.942232138747883,4.052642224327022,0.07129748577720682,0.14259497155441364,0.9227486118376862,0.619719828587865,0,0,10898,10899 days 00:00:00,1000.0,11883.207410730069,1088.320741073007,1471.6152926357997,100.0,501.67519524041967,61.7089403756398,3880 days 00:00:00,37,0,0.0,164.693171589202,-31.633595851438983,42.51416893848144,-12.193914141025644,297 days 22:35:17.647058824,75 days 06:00:00,294.1407408305422,0.42015899331418094,0.1400487378234639,1.091148291456518,0.7346299870550071,62.68698415095482,1.1026634477142985,0.4023417395779722,-0.022226123440812998,None,None,0.0003641903091795691,0.09177595791325142,10.883207410730115,0.05889758509050269,0.2628823474056561,-0.2604583911847482,177 days 13:37:17.837837838
DXC,false,86,89,false,37,45.94594594594595,1.439653105352706,0.0033951183703431823,12.918124904661635,4.045093449608544,0.07129748577720682,0.14259497155441364,0.9210298266582941,0.6183628144390926,0,0,10898,10899 days 00:00:00,1000.0,11780.76558509406,1078.076558509406,1471.6152926357997,100.0,497.70672594353715,61.70894037563981,3880 days 00:00:00,37,0,0.0,164.69317158920197,-31.633595851438972,42.46170025252902,-12.193914141025644,297 days 21:10:35.294117648,75 days 06:00:00,291.3720428403799,0.41924303116687883,0.13953833119360537,1.0909467649467912,0.7347838390581775,62.689245801334685,1.1028124687242076,0.4021613276727132,-0.022226123440812942,None,None,0.0003633934238641403,0.09157514281376335,10.780765585094196,0.05868562859327864,0.26288022279018447,-0.267419573645181,177 days 12:58:22.702702704
DXC,false,88,89,false,37,45.94594594594595,1.4443500245092011,0.0033951183703431823,12.70552117140934,3.978520167875462,0.07129748577720682,0.14259497155441364,0.9058717150105575,0.6105607935285543,0,0,10898,10899 days 00:00:00,1000.0,11222.81068325608,1022.281068325608,1471.6152926357997,100.0,473.55993456366963,61.882987917846,3960 days 00:00:00,37,0,0.0,163.3779608431321,-31.09506553825999,42.07921425640067,-12.262117950833291,298 days 14:07:03.529411764,75 days 04:48:00,276.2921806285426,0.4140565613057164,0.13629634138003544,1.0896701341992872,0.7339321302145972,62.55950646149625,1.1018510523394958,0.4030638516992791,-0.022264833856881803,None,None,0.00035908006639870865,0.09048817673247458,10.222810683256096,0.057498613488105255,0.26301367429519235,-0.30533402755375855,177 days 20:06:29.189189189
DXC,false,85,89,false,37,43.24324324324324,1.4260597919786462,0.0033951183703431823,12.763858462943457,3.7616823615232144,0.07129748577720682,0.14259497155441364,0.910031017223992,0.6085395117701423,0,0,10898,10899 days 00:00:00,1000.0,11082.848330783876,1008.2848330783875,1471.6152926357997,100.0,479.88920302741286,63.21981596344367,3870 days 00:00:00,37,0,0.0,164.69317158920194,-31.63359585143898,45.04789111830716,-11.833499750666986,299 days 04:30:00,84 days 20:34:17.142857143,272.50941434551044,0.4127884181896257,0.13269354776792205,1.0894834314413138,0.7335985687930988,62.71090758494008,1.1013332192433043,0.4021613276727132,-0.022226123440813015,None,None,0.00035776923846544056,0.09015784809329103,10.082848330783726,0.05719180839995763,0.26285860308806136,-0.3148448251903827,177 days 12:58:22.702702702
DXC,false,86,88,false,37,43.24324324324324,1.4260597919786462,0.0033951183703431823,12.763858462943457,3.7616823615232144,0.07129748577720682,0.14259497155441364,0.910031017223992,0.6085395117701423,0,0,10898,10899 days 00:00:00,1000.0,11082.848330783876,1008.2848330783875,1471.6152926357997,100.0,479.88920302741286,63.21981596344367,3870 days 00:00:00,37,0,0.0,164.69317158920194,-31.63359585143898,45.04789111830716,-11.833499750666986,299 days 04:30:00,84 days 20:34:17.142857143,272.50941434551044,0.4127884181896257,0.13269354776792205,1.0894834314413138,0.7335985687930988,62.71090758494008,1.1013332192433043,0.4021613276727132,-0.022226123440813015,None,None,0.00035776923846544056,0.09015784809329103,10.082848330783726,0.05719180839995763,0.26285860308806136,-0.3148448251903827,177 days 12:58:22.702702702
DXC,false,84,89,false,37,43.24324324324324,1.4194720471621705,0.0033951183703431823,12.666171890974583,3.732892802644932,0.07129748577720682,0.14259497155441364,0.9030662102484172,0.6066362803261481,0,0,10898,10899 days 00:00:00,1000.0,10946.65611589713,994.6656115897131,1471.6152926357997,100.0,476.73078402740754,63.16270256833629,3863 days 00:00:00,37,0,0.0,163.79835663508337,-31.52727912426242,44.90457505004211,-11.896420992124487,298 days 22:30:00,84 days 22:51:25.714285714,268.82854367289565,0.4114998893399951,0.13210309946494242,1.089225501861965,0.7344014633451424,62.76767893844653,1.1014287325166339,0.4018006430868166,-0.022226123440812973,None,None,0.00035657354585740355,0.0898565335560657,9.946656115897056,0.05688961241990764,0.26280044703784744,-0.32409943239433553,177 days 11:40:32.432432430
DXC,false,85,88,false,37,43.24324324324324,1.4186314707620193,0.0033951183703431823,12.641910772924966,3.725742721805111,0.07129748577720682,0.14259497155441364,0.9013364535293354,0.6058277464649416,0,0,10898,10899 days 00:00:00,1000.0,10890.24776986411,989.0247769864111,1471.6152926357997,100.0,475.5065330210725,63.16270256833631,3863 days 00:00:00,37,0,0.0,163.79835663508337,-31.52727912426243,44.84847121455238,-11.89642099212449,298 days 21:00:00,84 days 22:51:25.714285714,267.30399378011145,0.410953027969912,0.1318063458462914,1.0891065807854021,0.7344938650863476,62.76878165847642,1.1016611235033948,0.4016203703703704,-0.022226123440812973,None,None,0.00035609829932964734,0.08973677143107113,9.890247769864054,0.056763371298443,0.26279942909373377,-0.32793252289803554,177 days 11:01:37.297297296
DXC,false,86,87,false,37,43.24324324324324,1.4186314707620193,0.0033951183703431823,12.641910772924966,3.725742721805111,0.07129748577720682,0.14259497155441364,0.9013364535293354,0.6058277464649416,0,0,10898,10899 days 00:00:00,1000.0,10890.24776986411,989.0247769864111,1471.6152926357997,100.0,475.5065330210725,63.16270256833631,3863 days 00:00:00,37,0,0.0,163.79835663508337,-31.52727912426243,44.84847121455238,-11.89642099212449,298 days 21:00:00,84 days 22:51:25.714285714,267.30399378011145,0.410953027969912,0.1318063458462914,1.0891065807854021,0.7344938650863476,62.76878165847642,1.1016611235033948,0.4016203703703704,-0.022226123440812973,None,None,0.00035609829932964734,0.08973677143107113,9.890247769864054,0.056763371298443,0.26279942909373377,-0.32793252289803554,177 days 11:01:37.297297296
DXC,false,84,88,false,37,43.24324324324324,1.408792664930242,0.0033951183703431823,12.604236144122963,3.71463949725488,0.07129748577720682,0.14259497155441364,0.8986503472181631,0.6019517313562851,0,0,10898,10899 days 00:00:00,1000.0,10629.529078074474,962.9529078074474,1471.6152926357997,100.0,471.95906901112556,63.16270256833629,3872 days 00:00:00,37,0,0.0,159.408416042504,-31.527279124262442,45.05404631671709,-12.119428749282084,298 days 21:00:00,85 days 01:08:34.285714286,260.25754265066143,0.4083816135749667,0.13041516165520303,1.0885183792136601,0.73423884166896,62.75399887541818,1.10141056232215,0.4018006430868166,-0.02222612344081297,None,None,0.00035389176077917463,0.08918072371635201,9.629529078074382,0.05617146135688467,0.26281549912841073,-0.3456490207554793,177 days 12:19:27.567567567
