Short Window,Long Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Trades,Total Closed Trades,Total Open Trades,Open Trade PnL,Win Rate [%],Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Profit Factor,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Sortino Ratio,Current
35,48,0,3690,3691 days 00:00:00,1000.0,385084.51378224575,38408.45137822457,14711.422214223716,100.0,5490.596008737723,61.8203461634278,790 days 00:00:00,20,19,1,25760.641498526616,47.368421052631575,1843.873867581704,-19.736816870530568,286.2093073564374,-13.567781458827186,200 days 08:00:00,28 days 07:12:00,2.8251707521233147,18859.151172827318,1.378467336774993,1.2968293910207738,1.3341978209811702,2.141073064881938,0
36,47,0,3690,3691 days 00:00:00,1000.0,382531.7512975119,38153.17512975119,14711.422214223716,100.0,5454.258663084311,61.820346163427786,790 days 00:00:00,20,19,1,25589.871714631154,47.368421052631575,1830.9870768049884,-19.736816870530564,284.77744171458016,-13.567781458827183,200 days 05:20:00,28 days 07:12:00,2.8251211640893215,18733.783135941085,1.3772212086674283,1.2949131243267693,1.3338946435429102,2.1391307271221076,0
34,49,0,3690,3691 days 00:00:00,1000.0,381904.73409896495,38090.4734098965,14711.422214223716,100.0,5446.4663346208445,61.8203461634278,790 days 00:00:00,20,19,1,25547.92672674643,47.368421052631575,1843.873867581704,-19.736816870530568,285.96809909824157,-13.567781458827183,200 days 10:40:00.000000002,28 days 07:12:00,2.8243758303689295,18702.98986169571,1.376890798908559,1.294440682657193,1.3336831456604714,2.1385956699426436,0
19,47,0,3690,3691 days 00:00:00,1000.0,380343.89983928663,37934.38998392866,14711.422214223716,100.0,7390.047424654732,56.65322219828454,753 days 00:00:00,28,27,1,24028.842229776434,59.25925925925925,357.25024661009684,-23.218800566451186,77.6693064380518,-11.065859160670803,115 days 18:00:00,19 days 15:16:21.818181818,2.5076715786500614,13159.816948500375,1.3911247647721345,1.411215039903457,1.3369042437740026,2.145126298715649,0
36,48,0,3690,3691 days 00:00:00,1000.0,377416.72926212085,37641.672926212086,14711.422214223716,100.0,4920.742087692301,63.407289508972674,755 days 00:00:00,19,18,1,25247.696830430767,50.0,1750.7211372728734,-19.736816870530557,274.6789620408986,-14.106812134346248,200 days 13:19:59.999999998,31 days 10:40:00,3.0049582602655525,19509.390690649445,1.3761104100469355,1.2587267094686168,1.333520573296622,2.1411002869673226,0
37,47,0,3690,3691 days 00:00:00,1000.0,377416.72926212085,37641.672926212086,14711.422214223716,100.0,4920.742087692301,63.407289508972674,755 days 00:00:00,19,18,1,25247.696830430767,50.0,1750.7211372728734,-19.736816870530557,274.6789620408986,-14.106812134346248,200 days 13:19:59.999999998,31 days 10:40:00,3.0049582602655525,19509.390690649445,1.3761104100469355,1.2587267094686168,1.333520573296622,2.1411002869673226,0
35,39,0,3690,3691 days 00:00:00,1000.0,376917.038536855,37591.7038536855,14711.422214223716,100.0,6107.213814080731,61.81618961607911,827 days 00:00:00,22,21,1,18759.702014536946,42.857142857142854,1772.0011567324082,-25.078831073845915,282.49164247682455,-12.379829991255354,195 days 08:00:00,25 days 02:00:00,2.432408651074393,17007.492215348473,1.372258611938591,1.2907442698993161,1.3345605449635805,2.122398732945848,0
36,38,0,3690,3691 days 00:00:00,1000.0,376917.038536855,37591.7038536855,14711.422214223716,100.0,6107.213814080731,61.81618961607911,827 days 00:00:00,22,21,1,18759.702014536946,42.857142857142854,1772.0011567324082,-25.078831073845915,282.49164247682455,-12.379829991255354,195 days 08:00:00,25 days 02:00:00,2.432408651074393,17007.492215348473,1.372258611938591,1.2907442698993161,1.3345605449635805,2.122398732945848,0
3,11,0,3690,3691 days 00:00:00,1000.0,375798.8111905066,37479.88111905066,14711.422214223716,100.0,38418.502784118464,63.502534354229645,1086 days 00:00:00,167,166,1,24862.46678385639,33.13253012048193,133.51513503712488,-14.593281657701688,22.165502830810922,-3.5443337491747178,25 days 17:27:16.363636363,5 days 07:08:06.486486486,1.6128019769301705,2108.050267509941,1.4739085745624834,1.255636108353628,1.361286175733355,2.3809359126630856,0
20,46,0,3690,3691 days 00:00:00,1000.0,375347.63436394586,37434.76343639458,14711.422214223716,100.0,6411.633606198948,59.18424762196256,753 days 00:00:00,27,26,1,23713.195061790408,57.692307692307686,357.2502466100967,-22.694287346400298,84.90338261995069,-11.610754556800758,123 days 12:48:00,19 days 17:27:16.363636363,2.604038970755889,13485.93997315983,1.3875743031169752,1.3468908990138444,1.3355019822890197,2.138302558377746,0
38,46,0,3690,3691 days 00:00:00,1000.0,374262.5001224851,37326.25001224851,14711.422214223716,100.0,4977.791412596195,63.407289508972674,755 days 00:00:00,19,18,1,13765.815401898057,50.0,1750.7211372728734,-19.736816870530557,275.24656656092196,-14.106812134346248,200 days 16:00:00,31 days 10:40:00,3.027811178083127,19972.03804003261,1.3746048329184701,1.2563741402191884,1.3331274854399755,2.138576782901738,0
18,50,0,3690,3691 days 00:00:00,1000.0,372642.950277051,37164.2950277051,14711.422214223716,100.0,6082.113245720582,61.018750571212244,753 days 00:00:00,26,25,1,23542.322261588182,56.00000000000001,339.5679051969341,-22.694287346400294,87.0863057840837,-10.463373563156118,132 days 20:34:17.142857144,19 days 06:32:43.636363636,2.847205013288693,13924.02512061852,1.3855993690087114,1.3042916402844111,1.3347631392137147,2.133947995951444,0
6,8,0,3690,3691 days 00:00:00,1000.0,372071.7266466261,37107.172664662605,14711.422214223716,100.0,30514.835280324718,62.25944160704394,1101 days 00:00:00,144,143,1,24615.88666461833,37.06293706293706,133.51513503712488,-15.076216164114753,22.804667774799587,-4.222578529402924,27 days 08:09:03.396226415,6 days 09:52:00,1.691180647873104,2422.7681117622924,1.4660051384738098,1.277862480765369,1.3585993330475603,2.362405533392097,0
37,46,0,3690,3691 days 00:00:00,1000.0,365130.71632593096,36413.0716325931,14711.422214223716,100.0,5207.805560407571,63.407289508972674,790 days 00:00:00,20,19,1,24425.810820040817,47.368421052631575,1750.7211372728725,-19.736816870530568,275.8045636740825,-13.567781458827186,200 days 10:40:00.000000002,28 days 07:12:00,2.824213682869056,17879.20555294159,1.3681795492921822,1.2494610717534949,1.3311215889487777,2.124218848245433,0
9,19,0,3690,3691 days 00:00:00,1000.0,364114.1558384053,36311.41558384053,14711.422214223716,100.0,12737.085494119037,68.03645724884058,839 days 00:00:00,70,69,1,25927.740618337528,40.57971014492754,250.6183473809531,-23.262488855774315,44.26282125257113,-6.097719394636419,59 days 06:00:00,9 days 22:14:38.048780487,2.2260957462130135,4886.759640870548,1.4196385068563648,1.1637221771444284,1.343954029221736,2.2076351350606096,0
36,42,0,3690,3691 days 00:00:00,1000.0,363267.1557794886,36226.71557794886,14711.422214223716,100.0,5447.784244659543,63.16031430982388,790 days 00:00:00,21,20,1,18080.327757391206,45.0,1742.4554061530039,-22.39814464204612,274.2041395231406,-12.1547418878655,196 days 00:00:00,26 days 19:38:10.909090909,2.7191915149322328,17209.34140110487,1.36776414713966,1.2529113421875004,1.3325104004727082,2.122428433932226,0
5,9,0,3690,3691 days 00:00:00,1000.0,360830.1193946148,35983.01193946148,14711.422214223716,100.0,29939.230410593067,61.38816190858732,1101 days 00:00:00,146,145,1,23872.153372820932,35.172413793103445,133.51513503712488,-15.076216164114733,23.694584655606082,-4.064229183400754,27 days 11:17:38.823529411,6 days 14:33:11.489361702,1.694713011112865,2316.9514898054745,1.4607107807723227,1.2871386073612734,1.3569310278358075,2.3512058641002773,0
6,9,0,3690,3691 days 00:00:00,1000.0,360183.07149328856,35918.30714932885,14711.422214223716,100.0,26717.766150217743,55.78962544177168,1084 days 00:00:00,136,135,1,23829.3453423662,34.81481481481482,127.76816270679083,-15.07621616411475,24.823119569236948,-4.102734855072509,30 days 13:16:35.744680851,6 days 18:16:21.818181818,1.8053049345299743,2484.101675192017,1.4554133839732268,1.4157345951544504,1.3560949177943404,2.3331719718378454,0
7,8,0,3690,3691 days 00:00:00,1000.0,357832.31853510265,35683.23185351027,14711.422214223716,100.0,25895.66031245947,55.755155011835555,1085 days 00:00:00,134,133,1,25480.425276170776,34.58646616541353,127.76816270679083,-15.076216164114745,25.24586487022343,-4.101893640517429,30 days 21:54:46.956521739,7 days 00:00:00,1.8148110791406837,2491.3676184882092,1.453707013469903,1.4145318922777252,1.3554805230248437,2.329722926397713,0
35,43,0,3690,3691 days 00:00:00,1000.0,354569.09671950486,35356.90967195048,14711.422214223716,100.0,5350.999665501091,63.3232694407177,790 days 00:00:00,21,20,1,17647.412873247056,45.0,1742.4554061530039,-22.398144642046123,274.55858856685273,-12.415290605191014,196 days 02:40:00,26 days 19:38:10.909090909,2.660919009893091,16796.084192312886,1.3632895917950347,1.2429155071037497,1.3313108778952902,2.115243072291964,0
31,44,0,3690,3691 days 00:00:00,1000.0,354452.2037236753,35345.22037236753,14711.422214223716,100.0,5918.330928345901,61.853216969191436,839 days 00:00:00,22,21,1,17641.59494106262,42.857142857142854,1766.2220256375695,-25.556328852726374,281.12878312128475,-12.5184480636811,195 days 16:00:00,25 days 06:00:00,2.357886947032625,15990.981370600603,1.3605050615761032,1.2723614144597741,1.3308498036184389,2.1036254859388284,0
32,42,0,3690,3691 days 00:00:00,1000.0,352085.9359061685,35108.593590616845,14711.422214223716,100.0,6316.453667308133,61.81618961607911,827 days 00:00:00,24,23,1,17523.82239537104,43.47826086956522,1766.2220256375685,-25.078831073845908,253.5188296629074,-11.770582388650572,175 days 00:00:00,23 days 18:27:41.538461538,2.42217819787561,14502.700587425972,1.360784323136082,1.2712093519309322,1.3313694064067312,2.1017326948992205,0
12,16,0,3690,3691 days 00:00:00,1000.0,350771.0063633001,34977.10063633001,14711.422214223716,100.0,11049.337664182953,69.73385582105722,827 days 00:00:00,62,61,1,24977.605302050186,47.540983606557376,210.71025640845198,-23.262488855774325,41.22943329570804,-7.409199549001541,59 days 12:24:49.655172414,10 days 07:30:00,2.289860382647097,5324.481984610652,1.411303374807191,1.1259273211288783,1.3429785425739595,2.1895579689183595,0
13,15,0,3690,3691 days 00:00:00,1000.0,349055.1754973177,34805.51754973177,14711.422214223716,100.0,11038.616987435897,69.73385582105725,827 days 00:00:00,62,61,1,24855.424889877788,47.540983606557376,210.71025640845193,-23.26248885577434,41.24786462564435,-7.439240591980886,59 days 12:24:49.655172414,10 days 09:00:00,2.2759559511816083,5298.356567335078,1.4100747523411492,1.1246862681164342,1.342338089475815,2.187561921943683,0
37,41,0,3690,3691 days 00:00:00,1000.0,348859.52868208283,34785.95286820828,14711.422214223716,100.0,5231.864114615953,63.160314309823896,790 days 00:00:00,21,20,1,17363.239476815972,45.0,1742.4554061530032,-22.39814464204613,273.6806964179557,-12.212022269127809,195 days 21:20:00,26 days 17:27:16.363636363,2.7188589514804606,16524.814460263347,1.3603172243983461,1.241583714633117,1.3306398732982765,2.110488777140103,0
38,40,0,3690,3691 days 00:00:00,1000.0,348859.52868208283,34785.95286820828,14711.422214223716,100.0,5231.864114615953,63.160314309823896,790 days 00:00:00,21,20,1,17363.239476815972,45.0,1742.4554061530032,-22.39814464204613,273.6806964179557,-12.212022269127809,195 days 21:20:00,26 days 17:27:16.363636363,2.7188589514804606,16524.814460263347,1.3603172243983461,1.241583714633117,1.3306398732982765,2.110488777140103,0
33,41,0,3690,3691 days 00:00:00,1000.0,347055.27161872294,34605.52716187229,14711.422214223716,100.0,6145.504997172102,61.81618961607911,827 days 00:00:00,23,22,1,17273.43901303847,45.45454545454545,1772.0011567324082,-25.078831073845908,253.3922691509253,-12.379829991255354,175 days 14:24:00,25 days 02:00:00,2.4350876349346398,14944.628754803842,1.3582873481483664,1.267100963041026,1.3307886043372752,2.097360557113874,0
22,43,0,3690,3691 days 00:00:00,1000.0,345128.24767134915,34412.824767134916,14711.422214223716,100.0,5936.352715303641,59.76604568976115,753 days 00:00:00,28,27,1,20509.25159706158,55.55555555555556,357.25024661009684,-22.694287346400284,84.97124283650432,-11.16639277432686,123 days 03:12:00,18 days 10:00:00,2.592225753103841,11985.888743492134,1.3717896368670905,1.308923659079005,1.3313299997486652,2.113459598314965,0
33,45,0,3690,3691 days 00:00:00,1000.0,344847.9181041774,34384.79181041774,14711.422214223716,100.0,5293.294438716644,63.3232694407177,790 days 00:00:00,21,20,1,17163.57586030237,45.0,1745.3955757971648,-22.398144642046123,274.57467311919333,-12.609861937599629,196 days 00:00:00,26 days 19:38:10.909090909,2.635960139578233,16334.217112193755,1.3583102129930997,1.235167906643201,1.330275007039086,2.1073834406059704,0
31,43,0,3690,3691 days 00:00:00,1000.0,344686.7775863845,34368.67775863845,14711.422214223716,100.0,6246.164108154641,61.81618961607912,827 days 00:00:00,24,23,1,17155.555665439286,43.47826086956522,1766.222025637569,-25.078831073845908,253.17405878167642,-11.800415832852993,174 days 21:36:00,23 days 18:27:41.538461538,2.4106544968848937,14197.009648736745,1.3568471098059467,1.2651480751052453,1.3303787979933723,2.095466537166744,0
26,49,0,3690,3691 days 00:00:00,1000.0,343420.820994586,34242.0820994586,14711.422214223716,100.0,6037.815700158651,61.308881969868025,827 days 00:00:00,23,22,1,22026.235865169496,45.45454545454545,1772.563440890323,-25.078831073845926,252.97228722569147,-12.254603151439492,175 days 14:24:00,25 days 20:00:00,2.5165774846259286,14563.390233155294,1.3563995539770395,1.2745592353037802,1.3298863989699719,2.093917786914686,0
10,18,0,3690,3691 days 00:00:00,1000.0,342536.40608602477,34153.64060860248,14711.422214223716,100.0,11178.100281176805,69.20729923736275,827 days 00:00:00,66,65,1,24391.23815136013,43.07692307692308,251.60065872879875,-23.262488855774315,44.07115228263876,-6.711229002301354,59 days 21:25:42.857142857,10 days 10:22:42.162162162,2.278547298122723,4879.1564297640725,1.4066395338521627,1.128441399008125,1.340540776922463,2.1856961032057267,0
3,13,0,3690,3691 days 00:00:00,1000.0,342414.7161344143,34141.471613441434,14711.422214223716,100.0,31208.264652843787,62.283709571266755,1101 days 00:00:00,147,146,1,22653.80904007115,33.56164383561644,133.51513503712488,-14.593281657701679,24.450271497256207,-3.9276617111470133,29 days 18:07:20.816326530,5 days 20:02:28.453608247,1.6441618154727655,2183.293884207833,1.4497752513876432,1.2537808732687967,1.3542638767855093,2.329084833087939,0
34,40,0,3690,3691 days 00:00:00,1000.0,342344.2078757344,34134.42078757344,14711.422214223716,100.0,6114.5188726310635,61.81618961607911,827 days 00:00:00,23,22,1,17038.962608540955,45.45454545454545,1772.0011567324082,-25.078831073845908,253.08780539066618,-12.379829991255352,175 days 16:48:00,25 days 02:00:00,2.4236155845395246,14741.147512145157,1.3556848916974846,1.2632046316806442,1.3299515293614053,2.0932542531358487,0
27,48,0,3690,3691 days 00:00:00,1000.0,342056.2139766166,34105.621397661664,14711.422214223716,100.0,6040.608765246427,61.79864202546101,827 days 00:00:00,23,22,1,21938.7130529125,45.45454545454545,1760.6188622778466,-25.078831073845915,252.12606388588887,-12.564781478753066,175 days 21:36:00,25 days 14:00:00,2.4671404880781105,14505.34095107746,1.355514372423444,1.26332349565338,1.3295219148421045,2.0927300342966206,0
36,37,0,3690,3691 days 00:00:00,1000.0,341557.94203196507,34055.79420319651,14711.422214223716,100.0,6213.673711549286,61.84898607584975,827 days 00:00:00,24,23,1,16999.82902893267,43.47826086956522,1772.0011567324082,-25.078831073845908,253.31468299950163,-11.715211860783395,174 days 16:48:00,23 days 16:36:55.384615384,2.410459284751985,14067.744043610095,1.3551574324636915,1.2618801548682443,1.3300730548780295,2.0927583909969947,0
5,12,0,3690,3691 days 00:00:00,1000.0,341344.0260076612,34034.402600766116,14711.422214223716,100.0,22583.201597170493,52.082442067979905,824 days 00:00:00,116,115,1,22582.97327125148,35.65217391304348,127.76816270679083,-15.07621616411475,27.480958266690365,-4.389099284934704,36 days 08:11:42.439024390,7 days 08:06:29.189189189,1.8588842751190693,2763.1395890122594,1.438381789290483,1.4982972159158752,1.350332869463648,2.2862709346627463,0
4,9,0,3690,3691 days 00:00:00,1000.0,340838.4834926673,33983.84834926673,14711.422214223716,100.0,35534.98417270406,62.32228884882952,1086 days 00:00:00,168,167,1,22549.527093103505,33.532934131736525,133.51513503712485,-15.076216164114745,21.7833474604635,-3.6353095518385787,25 days 01:17:08.571428571,5 days 07:47:01.621621621,1.5893966431246942,1899.9338706560684,1.4530943055791758,1.2517012333956021,1.356386280603366,2.347842707468686,0
35,38,0,3690,3691 days 00:00:00,1000.0,340503.56090710574,33950.35609071057,14711.422214223716,100.0,6194.531990158212,61.84898607584975,827 days 00:00:00,24,23,1,16947.350966946164,43.47826086956522,1766.222025637569,-25.078831073845905,252.73676989001768,-11.715211860783393,174 days 19:12:00,23 days 16:36:55.384615384,2.4104409062607326,14024.183040876498,1.3545745097560453,1.2610001470845391,1.3298859177596543,2.091857787689832,0
12,15,0,3690,3691 days 00:00:00,1000.0,339635.5416489994,33863.554164899935,14711.422214223716,100.0,11312.809463471813,69.42496003347752,825 days 00:00:00,69,68,1,24184.674194737803,42.64705882352941,251.60065872879875,-23.262488855774315,42.75310099648394,-6.930760732452182,57 days 18:12:24.827586207,10 days 00:00:00,2.1961023010911362,4624.277462562669,1.4052262608234025,1.1227469038605495,1.3401217307807987,2.1841279977485035,0
34,39,0,3690,3691 days 00:00:00,1000.0,339507.6377373898,33850.76377373898,14711.422214223716,100.0,6176.442579458321,61.84898607584975,827 days 00:00:00,24,23,1,16897.78244129452,43.47826086956522,1766.222025637569,-25.078831073845908,252.73676989001768,-11.737275778118773,174 days 19:12:00,23 days 20:18:27.692307692,2.410395725692806,13983.037186786749,1.354027708393041,1.2601666715150612,1.329707501954831,2.091032440927748,0
21,44,0,3690,3691 days 00:00:00,1000.0,338705.74493580114,33770.57449358011,14711.422214223716,100.0,6531.188644889539,59.20299612074571,752 days 00:00:00,29,28,1,20127.594270039175,57.14285714285714,357.25024661009684,-23.218800566451186,78.01067037362046,-11.106773653234082,115 days 07:30:00,18 days 14:00:00,2.5539796892252036,11342.076809491495,1.3685140957071371,1.3157851868520647,1.3304560020439722,2.107930273228331,0
28,47,0,3690,3691 days 00:00:00,1000.0,338477.7077942809,33747.77077942809,14711.422214223716,100.0,5951.532093952494,61.81618961607912,827 days 00:00:00,24,23,1,21709.195748199243,43.47826086956522,1766.2220256375685,-25.078831073845897,252.68638022186113,-11.699930994034709,175 days 02:24:00,24 days 01:50:46.153846153,2.484476127411048,13729.065741133983,1.3535729542008434,1.2599705360514524,1.32912398062439,2.089771614172427,0
32,43,0,3690,3691 days 00:00:00,1000.0,337811.7691157041,33681.176911570416,14711.422214223716,100.0,5640.471373066104,61.853216969191415,839 days 00:00:00,22,21,1,16813.37662583409,42.857142857142854,1772.0011567324086,-25.556328852726377,281.77090879848913,-12.890130403549756,195 days 13:19:59.999999998,25 days 00:00:00,2.3574174517046496,15238.018689993803,1.3519326957674829,1.2586562364418568,1.3286882609188266,2.0892922665958364,0
22,50,0,3690,3691 days 00:00:00,1000.0,337365.04259712656,33636.50425971265,14711.422214223716,100.0,5926.737736182058,70.03007619562318,756 days 00:00:00,24,23,1,20047.923012278683,47.82608695652174,854.6449690782118,-26.758029778639,153.20443009990313,-12.130847629145192,159 days 17:27:16.363636362,26 days 00:00:00,2.557485687583507,13752.918242819478,1.34897881227467,1.1113605686774257,1.3278645011419787,2.0855763857513696,0
32,46,0,3690,3691 days 00:00:00,1000.0,337041.85776094807,33604.185776094804,14711.422214223716,100.0,5176.719658814362,63.32326944071771,790 days 00:00:00,22,21,1,16775.057032618322,42.857142857142854,1741.0175655777052,-22.398144642046105,274.08822753925335,-11.728477361822137,196 days 02:40:00,24 days 16:00:00,2.6355377668215816,15203.180987063319,1.3539399855655427,1.2288028166450424,1.3288993953363308,2.1004365975309613,0
30,45,0,3690,3691 days 00:00:00,1000.0,336595.0087459674,33559.50087459674,14711.422214223716,100.0,6058.261415106112,61.853216969191415,827 days 00:00:00,23,22,1,16752.816715759574,45.45454545454545,1766.2220256375685,-25.078831073845915,252.485747757492,-12.47865658210773,175 days 16:48:00,25 days 08:00:00,2.3897215894382184,14492.82691046399,1.3524876827766794,1.257630392633548,1.3289431124944,2.088301510098998,0
11,16,0,3690,3691 days 00:00:00,1000.0,336561.37575214985,33556.13757521498,14711.422214223716,100.0,11237.606058041634,69.94992532080518,827 days 00:00:00,69,68,1,23965.769835450512,42.64705882352941,251.60065872879875,-23.262488855774325,42.807127199110504,-6.978055068676493,57 days 15:43:26.896551724,10 days 01:50:46.153846153,2.178934416399444,4582.288322304403,1.4032403260165907,1.1120344783126366,1.3394384318024075,2.180618060559109,0
34,44,0,3690,3691 days 00:00:00,1000.0,336197.8823401998,33519.78823401998,14711.422214223716,100.0,5160.625158195346,63.3232694407177,790 days 00:00:00,21,20,1,16733.05116453051,45.0,1745.3955757971648,-22.398144642046127,274.1605614876429,-12.609861937599634,196 days 02:40:00,26 days 19:38:10.909090909,2.6357831691599287,15923.241558783468,1.3534255556940429,1.2281066991678418,1.3287566871474776,2.099489122159238,0
