Ticker,Use SMA,Short Window,Long Window,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Sharpe Ratio,Calmar Ratio,Omega Ratio,Beats BNH [%],Avg Trade Duration,Current
FET-USD,false,6,79,18,33.33333333333333,2.668622580772461,8.283479061205707,12476.497327260044,1718.5258026528982,0.24850437183617122,1,3100.4641310264265,2.5345345682388096,0,0,2173,2174 days 00:00:00,1000.0,225576.95189068076,22457.695189068076,86.23655404704502,100.0,3185.6207311023336,67.51785211859709,648 days 00:00:00,18,0,0.0,621.53347983965,-29.743273880317638,260.0209120199378,-12.889678462581317,116 days 12:00:00,14 days 20:00:00,1.4030831238559007,2.197520357271159,1.3745778969586415,259.4196728085474,48 days 17:19:59.999999999,0
FET-USD,false,6,18,56,28.57142857142857,1.8418236978927807,25.77082374597331,4267.980028228245,1567.6694318561044,0.7731247123791993,2,3299.680831764129,2.530041431178049,0,0,2173,2174 days 00:00:00,1000.0,240006.88158078177,23900.688158078177,86.23655404704502,100.0,7690.352974912112,80.67430080206208,507 days 00:00:00,56,0,0.0,952.7087931840792,-30.987109040560068,152.75764575511616,-9.822650969680765,43 days 00:00:00,6 days 14:24:00,1.3980146346216669,1.871364450549612,1.3570211785236683,276.15263465930616,16 days 23:59:59.999999999,0
FET-USD,false,8,13,59,30.508474576271187,1.9967505351569133,27.15140358950759,3738.1582231024036,1544.6934806208278,0.8145421076852278,2,3044.887277906698,2.484042570750472,0,0,2173,2174 days 00:00:00,1000.0,221551.33516304175,22055.133516304177,86.23655404704502,100.0,6072.921090096004,77.08053244551529,488 days 00:00:00,59,0,0.0,952.7087931840792,-28.830135780572373,139.01465327778953,-10.466057333335648,38 days 16:00:00,6 days 16:58:32.195121951,1.3836559574566663,1.9151670512136696,1.3486006154459047,254.75156335992205,16 days 10:58:58.983050846,0
FET-USD,false,13,17,40,32.5,2.2249935508997623,18.40773124712379,5154.692680766819,1538.3609928826595,0.5522319374137137,2,2846.58592587215,2.454834047892853,0,0,2173,2174 days 00:00:00,1000.0,207187.70723067274,20618.770723067275,86.23655404704502,100.0,4385.998423234199,73.50242959045954,488 days 00:00:00,40,0,0.0,967.525402715258,-32.18056396040107,168.90857033852396,-12.02060467867364,52 days 20:18:27.692307692,9 days 16:00:00,1.3745127705489633,1.9706973361987405,1.3516800436853362,238.0954850981061,23 days 16:48:00,0
FET-USD,false,9,11,61,31.147540983606557,1.9706848664532757,28.07179015186378,3510.32456514474,1531.133304356062,0.8421537045559134,2,2956.232836730269,2.4672659688800986,0,0,2173,2174 days 00:00:00,1000.0,215129.79847382914,21412.979847382914,86.23655404704502,100.0,6158.07678451351,76.6506171363485,488 days 00:00:00,61,0,0.0,568.9830770481018,-28.83013578057237,104.91362194032898,-10.36929254618466,36 days 12:37:53.684210526,6 days 18:17:08.571428571,1.3760305093708212,1.9099950783917965,1.3453787121288465,247.3051425698364,16 days 00:47:12.786885244,0
FET-USD,false,11,22,35,31.428571428571427,2.147694591389742,16.106764841233318,6051.039506430044,1528.040279401526,0.4832029452369995,1,2923.880111252437,2.478465999345534,0,0,2173,2174 days 00:00:00,1000.0,212786.3827250516,21178.63827250516,86.23655404704502,100.0,4342.428079948234,74.89249231907586,505 days 00:00:00,35,0,0.0,952.3819092315341,-28.738615304732708,197.5478155323728,-12.033514607534228,61 days 08:43:38.181818182,10 days 19:00:00,1.3837711036771447,1.9487882421676959,1.3572899636687696,244.58771516950318,26 days 16:27:25.714285714,0
FET-USD,false,14,19,33,30.303030303030305,1.9318532175435013,15.186378278877129,6448.062306607564,1480.2714202496704,0.4555913483663139,1,2937.681400617344,2.4753879101298746,0,0,2173,2174 days 00:00:00,1000.0,213786.05611804966,21278.605611804967,86.23655404704502,100.0,4810.69384951583,74.60966088053499,505 days 00:00:00,33,0,0.0,952.3819092315342,-28.738615304732722,217.1827373358445,-12.475602308291753,65 days 14:24:00,12 days 08:20:52.173913043,1.3841316661275422,1.9587708222767979,1.356092675121103,245.74693750166261,28 days 11:38:10.909090908,0
FET-USD,false,12,18,40,30.0,2.2597250502197483,18.40773124712379,5342.284461072114,1471.703708284329,0.5522319374137137,2,2950.180098153031,2.4739754666723663,0,0,2173,2174 days 00:00:00,1000.0,214691.37844288454,21369.137844288452,86.23655404704502,100.0,4213.686533533474,72.32466515645164,488 days 00:00:00,40,0,0.0,967.5254027152578,-32.18056396040107,187.96358513732375,-11.980791755188317,55 days 08:00:00,10 days 01:42:51.428571428,1.381017039976761,2.0230708537467565,1.3540192497111607,246.79675023460294,23 days 15:35:59.999999999,0
FET-USD,false,4,21,67,23.88059701492537,1.7135974524863118,30.832949838932354,4066.9884745210184,1471.5471640057958,0.9249884951679705,2,3761.917548912677,2.5960702462468044,0,0,2173,2174 days 00:00:00,1000.0,273488.2277929081,27248.82277929081,86.23655404704502,100.0,11696.231752842992,77.98072917267022,505 days 00:00:00,67,0,0.0,952.7087931840792,-18.168329905239418,152.31974492647285,-7.818755233981284,42 days 22:30:00,5 days 04:42:21.176470588,1.4207972202769785,2.0073473818226244,1.3626695635439283,314.97763941756807,14 days 05:00:53.731343282,0
FET-USD,false,12,21,35,31.428571428571427,1.9435975382708892,16.106764841233318,5771.556643538034,1457.4637988732409,0.4832029452369995,1,2788.8331687597497,2.459886439589182,0,0,2173,2174 days 00:00:00,1000.0,203004.4825238312,20200.44825238312,86.23655404704502,100.0,4534.637957894314,74.56758474167657,505 days 00:00:00,35,0,0.0,952.3819092315339,-28.73861530473272,197.667672309707,-12.24747229335293,61 days 10:54:32.727272727,10 days 23:00:00,1.3754352831756738,1.931321427771622,1.353865772961645,233.24461326878946,26 days 19:53:08.571428570,0
