Ticker,Use SMA,Short Window,Long Window,Signal Entry,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy per Trade,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Beats BNH [%],Total Period,Maturity,Score,Avg Trade Duration
MSTR,false,6,23,false,149,38.513513513513516,2.349062902129188,0.021945432977461446,12.824228282136914,8.09682113515512,0.006269837453111474,0.9248220640569395,0.08040582679059345,1.5206000600487055,0,0,6744,6745 days 00:00:00,1000.0,1623203.7130109477,162220.37130109477,2858.9586607803085,100.0,53358.460759941634,90.58898487833793,2310 days 00:00:00,148,1,52808.03496498405,669.0262975778547,-51.12041681384669,44.80751909335054,-7.209261566645249,48 days 18:31:34.736842105,8 days 22:25:03.296703296,10604.02485166192,0.9560051274898994,0.5429524054870786,1.2625130098222748,0.5442073497678844,41.71288479656462,1.3151465746859594,0.37037789516456726,-0.037738178121967114,None,None,0.001652907549579474,0.41653270249402746,1622.203713010933,0.31808304282661437,0.5243666279968915,55.74106923141702,9768.095238095239,1.169385985683498,8.598277293516473,24 days 06:38:55.135135133
MSTR,false,7,21,false,149,38.513513513513516,2.1062536276622135,0.021945432977461446,12.554584076238841,7.926576122569937,0.006269837453111474,0.9248220640569395,0.0787152014494392,1.4374371165881465,0,0,6744,6745 days 00:00:00,1000.0,940985.4891417465,93998.54891417465,2858.9586607803085,100.0,34548.17456257355,92.15522730852808,2310 days 00:00:00,148,1,30613.282987114973,669.0262975778546,-59.27191805015896,44.70778626915127,-7.585333780860151,47 days 20:37:53.684210526,9 days 14:14:30.329670329,6144.406798342102,0.9084551909152202,0.48665872189175285,1.2476372951486958,0.5190672037904693,41.212223622117364,1.3051257936635048,0.37037789516456726,-0.037908323419225766,None,None,0.0015758613685280631,0.3971170648690719,939.9854891417375,0.29150489321738116,0.5260913981563342,31.87859674351472,9768.095238095239,1.169385985683498,7.134645638239043,24 days 07:56:45.405405404
MSTR,false,11,14,false,147,39.726027397260275,2.290959374803261,0.021648873072360617,11.662731339968769,7.595311225221072,0.0061856785611234,0.9123665480427046,0.0721419072137868,1.3553331395045451,0,0,6744,6745 days 00:00:00,1000.0,547528.7471479402,54652.874714794016,2858.9586607803085,100.0,16629.833243672554,92.83855898075262,1899 days 00:00:00,146,1,17812.870308242855,669.0262975778547,-59.271918050158945,41.89738075371323,-8.264651228180995,46 days 07:02:04.137931034,10 days 03:32:43.636363636,3621.341622189708,0.8645966754753315,0.43802030254568664,1.2342314723628494,0.40511055740923474,41.54992108502455,1.2824595596153374,0.3687094155844156,-0.03809244692741353,None,None,0.001488805354972414,0.37517894945304836,546.5287471479372,0.265638401352462,0.5222411193202308,18.11635710740825,9768.095238095239,1.1615112430049424,6.870571618781679,24 days 12:09:51.780821917
MSTR,false,10,15,false,150,38.92617449664429,2.2472111434185127,0.022093712930011864,11.360349868385846,7.249425595405205,0.006311916899105511,0.9310498220640568,0.07170558431401569,1.347712936733019,0,0,6744,6745 days 00:00:00,1000.0,518031.5826107904,51703.158261079036,2858.9586607803085,100.0,16482.509993208543,93.09616477281187,1908 days 00:00:00,149,1,16853.23272008315,669.0262975778546,-59.271918050158945,41.79688602434525,-8.03876108815971,46 days 04:08:16.551724137,9 days 19:46:48.791208791,3356.9016771188417,0.8597993719869687,0.432287011486688,1.2328657209421623,0.4056648400188777,41.533888406884756,1.2859360996582208,0.36732211635921347,-0.038092446927413516,None,None,0.001480690292512052,0.3731339537130371,517.0315826107853,0.26302249481544404,0.5222925224624791,17.084612054854777,9768.095238095239,1.1733035376474437,6.593099221932864,23 days 23:21:20.536912750
MSTR,false,9,17,false,150,38.92617449664429,2.1783577301922814,0.022093712930011864,11.380208968833172,7.262098362771745,0.006311916899105511,0.9310498220640568,0.0718309333057302,1.3539139414192731,0,0,6744,6745 days 00:00:00,1000.0,545964.2425802724,54496.42425802724,2858.9586607803085,100.0,18610.68820860843,93.60262372770211,1678 days 00:00:00,149,1,17761.971945178462,669.0262975778547,-59.271918050158945,41.738398348464536,-7.968966679723081,46 days 08:16:33.103448276,9 days 19:15:09.890109890,3538.2702727187516,0.8638945753964532,0.43421212160913425,1.2336637651954672,0.40256749704711525,41.23454274877785,1.2880401295016088,0.36815415821501013,-0.03812569027855278,None,None,0.0014905041305459392,0.3756070408975767,544.9642425802739,0.26550310186855963,0.5232619309903452,18.061634225642592,9768.095238095239,1.1733035376474437,6.431719952580997,24 days 00:38:39.463087247
MSTR,false,12,13,false,147,39.04109589041096,2.2546200340234672,0.021648873072360617,11.415712674883387,7.306261199959051,0.0061856785611234,0.9123665480427046,0.07061392915297084,1.339607694155917,0,0,6744,6745 days 00:00:00,1000.0,488426.58731671085,48742.65873167109,2858.9586607803085,100.0,15136.029452605619,92.83855898075261,2383 days 00:00:00,146,1,15890.087050752481,640.8249999999999,-59.271918050158945,42.09542799199169,-8.233093764163504,46 days 17:15:47.368421052,10 days 05:55:57.303370786,3229.702056616152,0.8548288376211993,0.42868363868224274,1.2315607894933511,0.40636702654190127,41.60980664175446,1.2804160935393722,0.36815415821501013,-0.03809244692741352,None,None,0.001471490570530195,0.3708156237736091,487.42658731670963,0.26024868353785413,0.5220655324808741,16.049095322829025,9768.095238095239,1.1615112430049424,6.428801858961969,24 days 11:40:16.438356163
MSTR,false,9,18,false,144,39.16083916083916,2.236992818524933,0.021204033214709372,10.371701934890446,6.658435267154247,0.00605944022314129,0.8936832740213523,0.06284670788670751,1.401053833516284,0,0,6744,6745 days 00:00:00,1000.0,741992.8261369286,74099.28261369286,2858.9586607803085,100.0,23836.237022877012,93.12812697293774,1908 days 00:00:00,143,1,24139.411949547357,536.7401354382232,-31.834999999999997,38.0259748721892,-7.428749610957031,48 days 04:17:08.571428571,10 days 05:14:28.965517241,5012.960938373294,0.8890784824865333,0.4617055176277456,1.242023575242698,0.4740525004790268,41.34996683275935,1.2960543365005068,0.368431730574153,-0.03790832341922564,None,None,0.0015384163750192755,0.3876809265048574,740.9928261369283,0.2800915383999494,0.5247838930560975,24.91827703918902,9768.095238095239,1.149597992255452,5.89444855922041,25 days 02:00:50.349650348
MSTR,false,7,22,false,140,38.84892086330935,2.0787831660746394,0.02061091340450771,10.857096122808757,6.914532263612135,0.005891122439165143,0.8687722419928825,0.06396048259325154,1.467907169153647,0,0,6744,6745 days 00:00:00,1000.0,1132125.7142704735,113112.57142704735,2858.9586607803085,100.0,41187.28922735894,91.7613586137487,1665 days 00:00:00,139,1,36831.688977013575,509.1158013125182,-31.835,39.31870511965816,-7.224396651660278,50 days 13:46:40,10 days 04:48:00,7872.618887003313,0.9236281163876079,0.5046233367324648,1.2528420181420925,0.5804034220972895,41.45305907370251,1.3023234363023974,0.37037789516456726,-0.03785600704403434,None,None,0.001603566645295237,0.40409879461439974,1131.1257142704794,0.3004587559428109,0.5265463079471895,38.56425567768616,9768.095238095239,1.1335189067790647,5.713082466548049,25 days 21:14:14.676258992
MSTR,false,8,20,false,142,38.297872340425535,2.0709355864188668,0.02090747330960854,10.58190103483856,6.643676966414166,0.005975281331153217,0.8812277580071174,0.06322983570158175,1.4403819204029797,0,0,6744,6745 days 00:00:00,1000.0,939393.0396875484,93839.30396875483,2858.9586607803085,100.0,35127.185934777364,92.62556641839554,1665 days 00:00:00,141,1,30561.47548705619,509.1158013125182,-31.83499999999999,39.21936635612199,-7.193077440440811,50 days 11:06:40,10 days 01:22:45.517241379,6438.521731918384,0.9074514388802533,0.4840442143927099,1.2476231172160994,0.5770764505804357,41.30582668538589,1.3010339861199751,0.3700995328052001,-0.038047957338869356,None,None,0.0015768947621535912,0.397377480062705,938.3930396875475,0.2914231688864175,0.527018693005908,31.822896411920432,9768.095238095239,1.1415867588193576,5.4814205801612585,25 days 12:45:57.446808510
MSTR,false,8,85,false,66,38.46153846153847,2.6729113228273604,0.009638196915776987,27.649593597078418,12.732360286000379,0.0027772434356064246,0.40791814946619215,0.07678965231467147,1.3091046004827849,0,0,6744,6745 days 00:00:00,1000.0,361759.4873008983,36075.948730089825,2858.9586607803085,100.0,9372.18139684954,84.69631187374591,2382 days 00:00:00,65,1,-34275.12937698106,835.7507772020724,-35.55979381443297,86.31434904956895,-9.015878560728174,120 days 15:21:36,16 days 04:12:00,6077.455641198145,0.8345465656947781,0.4432969012647291,1.2178005847783278,0.37073329449120285,38.91180637134252,1.2230639044316116,0.3782182263996731,-0.03871441149771562,None,None,0.001394321844874253,0.35136910490831175,360.7594873008987,0.24619254203682273,0.5067096320305289,11.618562564400094,9768.095238095239,0.7782815199146405,5.34648338703514,56 days 08:29:32.307692308
