Ticker,Use SMA,Short Window,Long Window,Signal Entry,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy per Trade,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Beats BNH [%],Total Period,Maturity,Score,Avg Trade Duration
IP,false,45,83,false,92,25.274725274725274,0.8247995983834433,0.005717516964061322,0.4423338433303785,0.18327649786702765,0.12138728323699421,0.24145513948228198,0.05369370352565288,0.049787991831610624,0,0,15916,15917 days 00:00:00,1000.0,388.9423062995518,-61.105769370044825,534.7133890197202,100.0,111.5675266715052,92.50263982231371,9568 days 00:00:00,91,1,-16.48608680369506,84.45819722762569,-29.78077678712839,23.387336501721993,-7.318475879360903,212 days 06:15:39.130434784,57 days 08:07:03.529411765,-6.533753921942331,0.03510447824289256,-0.023158204702398776,1.0068304105265131,-0.4285102965937341,19.8555723605213,1.0541360776716169,0.35027146250424157,-0.020119643430967546,None,None,0.000023595571993888056,0.00594608414245979,-0.6110576937004467,-0.014839457370918185,0.2038518653848987,-1.1142776123150178,23052.93650793651,1.6939402783069726,0.028822241571239603,96 days 11:52:05.274725275
IP,false,42,71,false,103,23.300970873786408,0.8247631379722286,0.006471475245036442,0.4590641976242491,0.17535477865640584,0.13590098014576527,0.27180196029153053,0.06238727440696474,0.06448423797201752,0,0,15916,15917 days 00:00:00,1000.0,430.8445353358578,-56.91554646641423,534.7133890197202,100.0,121.94020757520859,91.57498898443245,9568 days 00:00:00,103,0,0.0,81.74981284316732,-34.86409793036555,23.035265375010646,-6.399528565126049,200 days 00:00:00,50 days 20:03:02.278481012,-5.525781210331466,0.04542150513129309,-0.020882617617378422,1.0088273755322097,-0.41101627586087375,19.76282470893058,1.05573262329846,0.35279619241883403,-0.020278306039754262,None,None,0.00003064688298581237,0.007723014512424717,-0.5691554646641406,-0.013242317488684319,0.2046310305569549,-1.1064412218492534,23052.93650793651,1.792349889556222,0.03641244064994673,85 days 14:12:48.932038834
IP,false,43,70,false,103,22.330097087378643,0.8242487290347834,0.006471475245036442,0.44303988913666537,0.16218235636070832,0.13590098014576527,0.27180196029153053,0.060209555177344005,0.06253593879430752,0,0,15916,15917 days 00:00:00,1000.0,424.4004552335566,-57.559954476644336,534.7133890197202,100.0,122.26769406787888,91.8898965981551,9568 days 00:00:00,103,0,0.0,80.91667089383765,-34.864097930365546,23.968710037008726,-6.320590278376553,204 days 00:00:00,51 days 13:30:00,-5.588345094819825,0.04404954113096506,-0.021179870489190452,1.0085579063078458,-0.4105422949701916,19.74936374901569,1.055693592606019,0.35279619241883403,-0.020311171642635396,None,None,0.000029725796936276604,0.007490900827941705,-0.5755995447664419,-0.013477717586488636,0.20466275721565103,-1.1076463684258362,23052.93650793651,1.792349889556222,0.033819838530147105,85 days 14:26:47.766990291
IP,false,47,80,false,91,24.444444444444443,0.8187839751974286,0.005654687107313395,0.3925789491760945,0.15731761169169542,0.12006785624528776,0.23881628549886905,0.047136112834601444,0.043414022914423235,0,0,15916,15917 days 00:00:00,1000.0,370.1391498563785,-62.986085014362146,534.7133890197202,100.0,108.93850957242987,93.0652910632857,9568 days 00:00:00,90,1,-15.689077930438486,84.45819722762566,-29.96295761841973,24.382565988946645,-7.368887446043789,219 days 01:05:27.272727272,58 days 08:07:03.529411765,-6.824130802368703,0.03061824096204718,-0.02421233179626758,1.0059502187911895,-0.4281587363757468,19.80004402354618,1.0546763131864976,0.35027146250424157,-0.020172173688036962,None,None,0.000020593946678368872,0.005189674562948956,-0.629860850143619,-0.015612026257872613,0.2039886716896189,-1.1177941048564977,23052.93650793651,1.6847089274103173,0.023997974031356378,97 days 14:56:00
IP,false,44,68,false,102,22.54901960784314,0.8135635493572505,0.006408645388288514,0.4129229515496693,0.15263947100035993,0.13458155315405881,0.26916310630811763,0.05557181215251267,0.05546183106462977,0,0,15916,15917 days 00:00:00,1000.0,402.34810380765225,-59.76518961923477,534.7133890197202,100.0,116.67439621464816,91.95431401368626,9568 days 00:00:00,102,0,0.0,81.59832827001868,-34.86409793036554,24.178976487833033,-6.506307824836627,201 days 15:39:07.826086956,52 days 20:21:15.949367089,-5.859332315611233,0.03907193245341957,-0.022469018520591758,1.0075886785530666,-0.41014681034328127,19.75356588315624,1.0559509909100475,0.3522215614646165,-0.020311171642635358,None,None,0.000026365495796253383,0.006644104940655852,-0.5976518961923463,-0.014310779488190817,0.20465282958239406,-1.1117705126643662,23052.93650793651,1.7836279405238973,0.029750055633282323,86 days 09:38:49.411764705
IP,false,39,76,false,102,22.54901960784314,0.827731002584957,0.006408645388288514,0.4108578711152129,0.1518761015051414,0.13458155315405881,0.26916310630811763,0.05529389042025547,0.05607786822419097,0,0,15916,15917 days 00:00:00,1000.0,406.80627025841727,-59.31937297415827,534.7133890197202,100.0,126.99123722386595,91.41666356692824,9568 days 00:00:00,102,0,0.0,80.84093634159261,-34.864097930365546,23.96287870063205,-6.446059585579563,204 days 01:02:36.521739130,52 days 03:38:44.050632911,-5.815624801388072,0.03956193966863117,-0.022330425360025895,1.0076776474830968,-0.44449915730039513,19.704567112009826,1.055303598509546,0.3523364485981309,-0.02022472586687042,None,None,0.000026622986877977115,0.006708992693250233,-0.5931937297415826,-0.014138800060500056,0.20409196373610608,-1.1109367638669143,23052.93650793651,1.7836279405238973,0.03060432560922602,86 days 09:38:49.411764705
IP,false,41,73,false,102,22.54901960784314,0.8281938556769795,0.006408645388288514,0.40797715116303657,0.1508112259201196,0.13458155315405881,0.26916310630811763,0.054906198654889694,0.05564037432070726,0,0,15916,15917 days 00:00:00,1000.0,405.64780782520415,-59.435219217479585,534.7133890197202,100.0,126.66428528713385,91.90371310066668,9568 days 00:00:00,102,0,0.0,80.9166708938376,-34.864097930365546,24.021176882211414,-6.466751884458644,204 days 01:02:36.521739130,52 days 03:56:57.721518987,-5.826982276223486,0.039259319220685235,-0.022281785099570368,1.007618059627599,-0.4464646013510972,19.71233543251597,1.054743880159842,0.35245135525533183,-0.020224725866870352,None,None,0.00002641445567539419,0.006656442830199336,-0.5943521921747931,-0.014183310175578168,0.20405423082291788,-1.1111534149658027,23052.93650793651,1.7836279405238973,0.03038254455231272,86 days 09:52:56.470588234
IP,false,50,64,false,96,26.041666666666668,0.8171046332757929,0.006031666247800955,0.3527687627369769,0.15060141851817663,0.12666499120382005,0.2533299824076401,0.04468345222906166,0.04600655989257053,0,0,15916,15917 days 00:00:00,1000.0,373.3506025754166,-62.66493974245834,534.7133890197202,100.0,114.76785224686297,93.22543431283435,9568 days 00:00:00,96,0,0.0,78.92870967110505,-34.86409793036555,21.790073913000274,-7.195578121158551,203 days 04:48:00,52 days 16:33:48.169014085,-6.52759788983942,0.032463098889507845,-0.023963008619528853,1.0063004179528905,-0.4259435648213309,19.680663432933407,1.053099449438407,0.3526812271607037,-0.020317859149997664,None,None,0.00002194016296104727,0.0055289210661839125,-0.6266493974245836,-0.015477379913777845,0.20497296194093118,-1.1171935115695173,23052.93650793651,1.7303732695489231,0.02777001867095295,91 days 21:15:00
IP,false,38,78,false,102,22.54901960784314,0.826376767711178,0.006408645388288514,0.40571026583995984,0.1499732580250575,0.13458155315405881,0.26916310630811763,0.054601117707287886,0.055353267862554845,0,0,15916,15917 days 00:00:00,1000.0,404.4564245636884,-59.554357543631156,534.7133890197202,100.0,125.89857059377643,91.35973754984799,9568 days 00:00:00,102,0,0.0,80.84093634159257,-34.86409793036555,23.962878700632057,-6.452705860745081,204 days 01:02:36.521739130,52 days 03:38:44.050632911,-5.838662504277561,0.0390501318818353,-0.022486768807732323,1.007577389935745,-0.4440574135725697,19.692692827352985,1.055198602481536,0.3523364485981309,-0.020206560668165795,None,None,0.00002628228573813824,0.006623136006010836,-0.5955435754363098,-0.014229215840340426,0.2041208321962263,-1.1113762227888309,23052.93650793651,1.7836279405238973,0.030159453004486192,86 days 09:38:49.411764705
IP,false,51,63,false,96,26.041666666666668,0.8177336359015994,0.006031666247800955,0.34831674449886396,0.14870079597799865,0.12666499120382005,0.2533299824076401,0.044119537378091836,0.04469950654894851,0,0,15916,15917 days 00:00:00,1000.0,369.7320112382572,-63.02679887617428,534.7133890197202,100.0,114.35116157631893,93.18877518392257,9568 days 00:00:00,96,0,0.0,78.9287096711051,-34.864097930365546,21.941301894756204,-7.254847040803019,203 days 04:48:00,52 days 16:54:05.070422536,-6.5652915496015005,0.03154418960500301,-0.02420671975600831,1.0061214851022031,-0.4263919041274788,19.68553658525861,1.0526585424714188,0.35279619241883403,-0.020314103270435452,None,None,0.000021317725961063436,0.005372066942187986,-0.630267988761748,-0.015629178388610443,0.20495957089633726,-1.1178702463233998,23052.93650793651,1.7303732695489231,0.027001838106121105,91 days 21:30:00
