Ticker,Strategy Type,Short Window,Long Window,Signal Entry,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Total Period
STRF_MSTR,EMA,2,41,false,3,NaN,100.0,inf,NaN,7.3098045093356445,-0.7368986385106071,1 days 01:30:00,0.5345117101193106,24.387096774193548,40.64516129032258,NaN,0,0,62,2 days 15:00:00,1000.0,1049.0524853948205,4.905248539482045,18.64394966150642,100.0,5.227194329063483,11.450759521829163,1 days 10:00:00,2,1,-12.299886159915786,5.279492155938764,0.8187002036889278,3.049096179813846,NaN,1 days 01:30:00,NaT,30.676185777368143,4.510306265264129,6798.478017173226,1.1489560290246807,0.7713901332863125,3.0943521571341455,1.3130926045996354,0.7999999999999999,-0.021637898776281923,None,None,0.0009496164713591553,5.743280418780171,0.04905248539482088,98.2048339843191,1.5324988254523793,3.741732804232804
STRF_MSTR,EMA,2,42,false,3,NaN,100.0,inf,NaN,7.3098045093356445,-0.7368986385106071,1 days 01:30:00,0.5345117101193106,24.387096774193548,40.64516129032258,NaN,0,0,62,2 days 15:00:00,1000.0,1049.0524853948205,4.905248539482045,18.64394966150642,100.0,5.227194329063483,11.450759521829163,1 days 10:00:00,2,1,-12.299886159915786,5.279492155938764,0.8187002036889278,3.049096179813846,NaN,1 days 01:30:00,NaT,30.676185777368143,4.510306265264129,6798.478017173226,1.1489560290246807,0.7713901332863125,3.0943521571341455,1.3130926045996354,0.7999999999999999,-0.021637898776281923,None,None,0.0009496164713591553,5.743280418780171,0.04905248539482088,98.2048339843191,1.5324988254523793,3.741732804232804
STRF_MSTR,EMA,2,43,false,3,NaN,100.0,inf,NaN,7.3098045093356445,-0.7368986385106071,1 days 01:30:00,0.5345117101193106,24.387096774193548,40.64516129032258,NaN,0,0,62,2 days 15:00:00,1000.0,1049.0524853948205,4.905248539482045,18.64394966150642,100.0,5.227194329063483,11.450759521829163,1 days 10:00:00,2,1,-12.299886159915786,5.279492155938764,0.8187002036889278,3.049096179813846,NaN,1 days 01:30:00,NaT,30.676185777368143,4.510306265264129,6798.478017173226,1.1489560290246807,0.7713901332863125,3.0943521571341455,1.3130926045996354,0.7999999999999999,-0.021637898776281923,None,None,0.0009496164713591553,5.743280418780171,0.04905248539482088,98.2048339843191,1.5324988254523793,3.741732804232804
STRF_MSTR,EMA,2,44,false,3,NaN,100.0,inf,NaN,7.3098045093356445,-0.7368986385106071,1 days 01:30:00,0.5345117101193106,24.387096774193548,40.64516129032258,NaN,0,0,62,2 days 15:00:00,1000.0,1049.0524853948205,4.905248539482045,18.64394966150642,100.0,5.227194329063483,11.450759521829163,1 days 10:00:00,2,1,-12.299886159915786,5.279492155938764,0.8187002036889278,3.049096179813846,NaN,1 days 01:30:00,NaT,30.676185777368143,4.510306265264129,6798.478017173226,1.1489560290246807,0.7713901332863125,3.0943521571341455,1.3130926045996354,0.7999999999999999,-0.021637898776281923,None,None,0.0009496164713591553,5.743280418780171,0.04905248539482088,98.2048339843191,1.5324988254523793,3.741732804232804
STRF_MSTR,EMA,2,45,false,3,NaN,100.0,inf,NaN,7.3098045093356445,-0.7368986385106071,1 days 01:30:00,0.5345117101193106,24.387096774193548,40.64516129032258,NaN,0,0,62,2 days 15:00:00,1000.0,1049.0524853948205,4.905248539482045,18.64394966150642,100.0,5.227194329063483,11.450759521829163,1 days 10:00:00,2,1,-12.299886159915786,5.279492155938764,0.8187002036889278,3.049096179813846,NaN,1 days 01:30:00,NaT,30.676185777368143,4.510306265264129,6798.478017173226,1.1489560290246807,0.7713901332863125,3.0943521571341455,1.3130926045996354,0.7999999999999999,-0.021637898776281923,None,None,0.0009496164713591553,5.743280418780171,0.04905248539482088,98.2048339843191,1.5324988254523793,3.741732804232804
STRF_MSTR,EMA,2,46,false,3,NaN,100.0,inf,NaN,7.3098045093356445,-0.7368986385106071,1 days 01:30:00,0.5345117101193106,24.387096774193548,40.64516129032258,NaN,0,0,62,2 days 15:00:00,1000.0,1049.0524853948205,4.905248539482045,18.64394966150642,100.0,5.227194329063483,11.450759521829163,1 days 10:00:00,2,1,-12.299886159915786,5.279492155938764,0.8187002036889278,3.049096179813846,NaN,1 days 01:30:00,NaT,30.676185777368143,4.510306265264129,6798.478017173226,1.1489560290246807,0.7713901332863125,3.0943521571341455,1.3130926045996354,0.7999999999999999,-0.021637898776281923,None,None,0.0009496164713591553,5.743280418780171,0.04905248539482088,98.2048339843191,1.5324988254523793,3.741732804232804
STRF_MSTR,EMA,2,47,false,3,NaN,100.0,inf,NaN,7.3098045093356445,-0.7368986385106071,1 days 01:30:00,0.5345117101193106,24.387096774193548,40.64516129032258,NaN,0,0,62,2 days 15:00:00,1000.0,1049.0524853948205,4.905248539482045,18.64394966150642,100.0,5.227194329063483,11.450759521829163,1 days 10:00:00,2,1,-12.299886159915786,5.279492155938764,0.8187002036889278,3.049096179813846,NaN,1 days 01:30:00,NaT,30.676185777368143,4.510306265264129,6798.478017173226,1.1489560290246807,0.7713901332863125,3.0943521571341455,1.3130926045996354,0.7999999999999999,-0.021637898776281923,None,None,0.0009496164713591553,5.743280418780171,0.04905248539482088,98.2048339843191,1.5324988254523793,3.741732804232804
STRF_MSTR,EMA,2,48,false,3,NaN,100.0,inf,NaN,7.3098045093356445,-0.7368986385106071,1 days 01:30:00,0.5345117101193106,24.387096774193548,40.64516129032258,NaN,0,0,62,2 days 15:00:00,1000.0,1049.0524853948205,4.905248539482045,18.64394966150642,100.0,5.227194329063483,11.450759521829163,1 days 10:00:00,2,1,-12.299886159915786,5.279492155938764,0.8187002036889278,3.049096179813846,NaN,1 days 01:30:00,NaT,30.676185777368143,4.510306265264129,6798.478017173226,1.1489560290246807,0.7713901332863125,3.0943521571341455,1.3130926045996354,0.7999999999999999,-0.021637898776281923,None,None,0.0009496164713591553,5.743280418780171,0.04905248539482088,98.2048339843191,1.5324988254523793,3.741732804232804
STRF_MSTR,EMA,2,49,false,3,NaN,100.0,inf,NaN,7.3098045093356445,-0.7368986385106071,1 days 01:30:00,0.5345117101193106,24.387096774193548,40.64516129032258,NaN,0,0,62,2 days 15:00:00,1000.0,1049.0524853948205,4.905248539482045,18.64394966150642,100.0,5.227194329063483,11.450759521829163,1 days 10:00:00,2,1,-12.299886159915786,5.279492155938764,0.8187002036889278,3.049096179813846,NaN,1 days 01:30:00,NaT,30.676185777368143,4.510306265264129,6798.478017173226,1.1489560290246807,0.7713901332863125,3.0943521571341455,1.3130926045996354,0.7999999999999999,-0.021637898776281923,None,None,0.0009496164713591553,5.743280418780171,0.04905248539482088,98.2048339843191,1.5324988254523793,3.741732804232804
STRF_MSTR,EMA,2,50,false,3,NaN,100.0,inf,NaN,8.422288262955409,-0.6856672650918745,1 days 02:00:00,0.5345117101193106,24.387096774193548,40.64516129032258,NaN,0,0,62,2 days 15:00:00,1000.0,1058.6040368659073,5.860403686590734,18.64394966150642,100.0,5.2465214305852275,11.369749986496213,0 days 17:00:00,2,1,-12.411875786155179,5.279492155938764,1.7375580995623845,3.5085251277505747,NaN,1 days 02:00:00,NaT,35.507956326031234,5.189807850010959,24167.499264020003,1.171625740927651,0.7467948873570656,3.0379576458980884,1.2928284037822357,0.8529411764705881,-0.021637898776281736,None,None,0.0010941392004153955,6.617353884112312,0.05860403686590776,235.8211010421463,1.5345436406270663,3.741732804232804
