Ticker,Use SMA,Short Window,Long Window,Signal Entry,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy per Trade,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Profit Factor Adjusted,Beats BNH [%],Total Period,Maturity,Score,Avg Trade Duration
LNC,false,61,86,false,38,43.24324324324324,3.168268751013857,0.0032596247026693685,8.593735360863018,2.5326904729012396,0.07030217601973394,0.13875429477579068,0.6041582960064037,0.5590843179352664,0,0,11351,11352 days 00:00:00,1000.0,9487.963805733723,848.7963805733724,291.01370197452644,100.0,125.82048523856847,66.69698783513284,3535 days 00:00:00,37,1,2173.2225488090044,110.58571845880665,-30.3473372781065,31.70472222448669,-9.014635582850254,304 days 01:30:00,79 days 19:25:42.857142857,170.668682619587,0.4088806836361236,0.11248784751982942,1.0857392618359976,-4.041790181068708,151.89688616660018,1.0324317441001891,0.4241625893865262,-0.020789167752735798,None,None,0.00031007330297052623,0.07813847234857262,8.487963805733726,0.051216094530625034,0.22999292896902881,2.170850810879865,1.9166887153913832,16440.93253968254,0.9193821677891929,0.7910278758749175,176 days 18:48:38.918918918
LNC,false,60,87,false,38,43.24324324324324,3.1424827730195553,0.0032596247026693685,8.527316444486338,2.513115916592032,0.07030217601973394,0.13875429477579068,0.5994889016562504,0.5552361175498542,0,0,11351,11352 days 00:00:00,1000.0,9263.017990574564,826.3017990574564,291.01370197452644,100.0,123.42546206587443,66.78626418111709,3563 days 00:00:00,37,1,2121.698604602062,110.58571845880662,-30.3473372781065,31.56508564301705,-9.025269611537059,304 days 01:30:00,79 days 18:17:08.571428571,165.9816050262838,0.4061022572396395,0.11109614321863519,1.0851485233598523,-4.042482081668419,151.93862220730853,1.0324807643095386,0.4238053430327355,-0.02078916775273569,None,None,0.0003079442555768334,0.07760195240536201,8.26301799057451,0.05065632501886719,0.22997647147185066,2.153182640772658,1.839391387591041,16440.93253968254,0.9193821677891929,0.7791894759696314,176 days 18:09:43.783783783
LNC,false,61,87,false,36,42.857142857142854,3.2300524029475692,0.0030834287727953486,9.418040200302094,2.6021477805218534,0.06660206149237953,0.13135406572108185,0.6272608925582225,0.5730482877785137,0,0,11351,11352 days 00:00:00,1000.0,10256.344184176443,925.6344184176444,291.01370197452644,100.0,130.567802476346,66.418616356379,3535 days 00:00:00,35,1,2349.220433991175,110.58571845880661,-30.3473372781065,34.49733996265472,-9.391434621462373,324 days 14:24:00,83 days 16:48:00,197.34639286243623,0.4182233069172927,0.11701697703547101,1.0876435345654316,-4.035758491631769,153.15203690057916,1.035498446492157,0.4238053430327355,-0.020765887063388944,None,None,0.0003163807443557336,0.07972794757764486,9.256344184176397,0.05303487099025017,0.2294291068326632,2.0935524833919428,2.180724523062728,16440.93253968254,0.8948608909262643,0.7542650416658198,186 days 22:37:42.857142857
LNC,false,60,88,false,37,41.66666666666667,3.192459119108971,0.0031715267377323583,9.082903331428,2.5095514822512435,0.06845211875605674,0.13505418024843627,0.6217439774926928,0.5687243472951552,0,0,11351,11352 days 00:00:00,1000.0,9987.385350754297,898.7385350754297,291.01370197452644,100.0,128.73399886130778,67.15839876162245,3538 days 00:00:00,36,1,2287.6152873588544,110.58571845880665,-30.3473372781065,34.49733996265472,-9.070265690876806,324 days 14:24:00,79 days 18:17:08.571428571,186.10472398320678,0.4151126507737934,0.1143574377837451,1.0869512712299831,-4.034312274067278,153.07901068489255,1.0348547901828677,0.4239839438033116,-0.020777992512855222,None,None,0.0003140633304032959,0.07914395926163056,8.987385350754321,0.052413868045365186,0.22945523230371578,2.1283060794059807,2.088303158846107,16440.93253968254,0.9072043828592604,0.750066846082947,181 days 18:40:00.000000001
LNC,false,62,86,false,36,42.857142857142854,3.2113058980878666,0.0030834287727953486,9.31602603720226,2.5739618817099634,0.06660206149237953,0.13135406572108185,0.6204665389943537,0.5691338388297266,0,0,11351,11352 days 00:00:00,1000.0,10010.316989808081,901.0316989808082,291.01370197452644,100.0,127.8939419047417,66.71538477880574,3536 days 00:00:00,35,1,2292.8677900130824,110.58571845880665,-30.3473372781065,34.2265796426945,-9.366889166916922,324 days 14:24:00,83 days 15:36:00,191.9271199941428,0.41539546332400684,0.11523583503864118,1.0870288902903336,-4.035445985485917,153.15054414021816,1.035219638858498,0.42362678705793827,-0.02076588706338899,None,None,0.00031424096586369314,0.07918872339765068,9.010316989808109,0.0524674490632262,0.22942870535689536,2.0814019709828764,2.0961830761483493,16440.93253968254,0.8948608909262643,0.7447650315746549,186 days 21:56:34.285714286
LNC,false,64,88,false,34,45.45454545454545,3.254964750873005,0.0029072328429213287,9.84269189916893,2.7194764871529555,0.0629019469650251,0.12395383666637301,0.6191244838346063,0.5697904691975485,0,0,11351,11352 days 00:00:00,1000.0,10057.841874651393,905.7841874651393,291.01370197452644,100.0,119.38401356432799,66.1455192691043,3535 days 00:00:00,33,1,2374.2964058326306,113.16293263457244,-29.932142857142846,34.105874917974425,-10.376627283168984,324 days 08:00:00,92 days 08:00:00,202.5316808732959,0.4162936953105729,0.1164765802327839,1.0872784566075142,-4.073384647590724,154.5167163978507,1.034075329282414,0.4225563909774435,-0.020722280922810907,None,None,0.0003141654567631575,0.0791696951043157,9.057841874651263,0.05257811246412669,0.2288786591781117,1.989145125533503,2.112513882746408,16440.93253968254,0.8696484679282425,0.7344679865048059,197 days 18:54:32.727272727
LNC,false,67,83,false,34,45.45454545454545,3.242767122987679,0.0029072328429213287,9.880308611771042,2.729869758271609,0.0629019469650251,0.12395383666637301,0.6214906482957029,0.5718266627986016,0,0,11351,11352 days 00:00:00,1000.0,10188.779393182938,918.8779393182939,291.01370197452644,100.0,121.21689780942417,65.25322379622745,3517 days 00:00:00,33,1,2405.2060665245135,113.16293263457247,-30.3473372781065,34.186403507532745,-10.374770468030379,324 days 12:48:00.000000004,92 days 09:20:00,205.56282808055826,0.4177735151978307,0.11875589984321225,1.0875648378318228,-4.071255331590441,154.38284421427122,1.0340569056800513,0.422913010779644,-0.020730760965593033,None,None,0.0003153504633759699,0.07946831677074442,9.188779393182962,0.052880380651254555,0.22892818850154079,1.9816910196035817,2.157507475021663,16440.93253968254,0.8696484679282425,0.7343304939532481,197 days 21:49:05.454545455
LNC,false,62,89,false,34,45.45454545454545,3.227506055770108,0.0029072328429213287,9.875587610294161,2.728565373999124,0.0629019469650251,0.12395383666637301,0.6211936881111824,0.5704089840655074,0,0,11351,11352 days 00:00:00,1000.0,10103.38828143929,910.3388281439288,291.01370197452644,100.0,120.44424133664995,65.34432845081207,3517 days 00:00:00,33,1,2385.0482819590234,113.07144064884878,-30.583211678832097,34.23185810249779,-10.421304466542194,324 days 17:36:00,92 days 04:00:00,203.58606059031104,0.41680314060324036,0.11814417358506087,1.0873784408492793,-4.075086426771936,154.4722911979154,1.0329289722556416,0.42309138773975186,-0.020730760965593033,None,None,0.0003146036135135236,0.07928011060540795,9.10338828143925,0.05268369014080099,0.2289177277911693,1.9723648118595107,2.128164831989988,16440.93253968254,0.8696484679282425,0.7290626055527906,197 days 21:05:27.272727272
LNC,false,65,87,false,35,44.11764705882353,3.2064409990916136,0.0029953308078583384,9.543844271094295,2.6369066875375653,0.06475200422870232,0.12765395119372744,0.6179830445999742,0.5655182514053538,0,0,11351,11352 days 00:00:00,1000.0,9802.287705007619,880.2287705007618,291.01370197452644,100.0,117.51851264073163,66.41308271593678,3536 days 00:00:00,34,1,2313.969214965775,116.85021515384446,-29.932142857142846,34.35169375259257,-10.04130005640434,324 days 09:36:00,87 days 13:53:41.052631579,190.83289676593648,0.4132438938608178,0.11466586908589638,1.0865787127816053,-4.070027376379137,154.30603410876498,1.0340698689679688,0.42273467853114427,-0.020730760965592978,None,None,0.0003119686918013624,0.07861611033394332,8.802287705007558,0.051976920318024256,0.22895559943730148,2.018870258687312,2.0246987153127645,16440.93253968254,0.8823447375825638,0.7285776470769915,192 days 01:24:42.352941175
LNC,false,66,86,false,35,44.11764705882353,3.2064409990916136,0.0029953308078583384,9.543844271094295,2.6369066875375653,0.06475200422870232,0.12765395119372744,0.6179830445999742,0.5655182514053538,0,0,11351,11352 days 00:00:00,1000.0,9802.287705007619,880.2287705007618,291.01370197452644,100.0,117.51851264073163,66.41308271593678,3536 days 00:00:00,34,1,2313.969214965775,116.85021515384446,-29.932142857142846,34.35169375259257,-10.04130005640434,324 days 09:36:00,87 days 13:53:41.052631579,190.83289676593648,0.4132438938608178,0.11466586908589638,1.0865787127816053,-4.070027376379137,154.30603410876498,1.0340698689679688,0.42273467853114427,-0.020730760965592978,None,None,0.0003119686918013624,0.07861611033394332,8.802287705007558,0.051976920318024256,0.22895559943730148,2.018870258687312,2.0246987153127645,16440.93253968254,0.8823447375825638,0.7285776470769915,192 days 01:24:42.352941175
