Ticker,Use SMA,Short Window,Long Window,Signal Entry,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy per Trade,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Beats BNH [%],Total Period,Score,Avg Trade Duration
JJSF,false,69,82,false,34,47.05882352941176,2.5145209145578997,0.0034458295327860545,11.779005085512518,3.471432701569355,0.07236242018850715,0.1447248403770143,0.8523573154004194,0.6643834615444373,0,0,9867,9868 days 00:00:00,1000.0,13983.593185409409,1298.3593185409409,2999.130293251862,100.0,551.7130620972515,69.33672068434106,1339 days 00:00:00,34,0,0.0,120.19607956101532,-28.171999999999986,33.40480755119892,-7.443930439542059,319 days 03:00:00,83 days 18:39:59.999999999,381.87038780615876,0.45655484103715,0.1478140480190636,1.0952691105698633,-0.6393907697975734,35.983600175019916,1.079344357750599,0.45696146463900783,-0.025641025641025644,None,None,0.0004375073791010084,0.11025185953345412,12.983593185409338,0.06968466409188334,0.29062912395472273,-0.5670880583406829,14291.488095238095,0.23717241054454233,194 days 12:42:21.176470587
JJSF,false,70,81,false,34,47.05882352941176,2.5145209145578997,0.0034458295327860545,11.779005085512518,3.471432701569355,0.07236242018850715,0.1447248403770143,0.8523573154004194,0.6643834615444373,0,0,9867,9868 days 00:00:00,1000.0,13983.593185409409,1298.3593185409409,2999.130293251862,100.0,551.7130620972515,69.33672068434106,1339 days 00:00:00,34,0,0.0,120.19607956101532,-28.171999999999986,33.40480755119892,-7.443930439542059,319 days 03:00:00,83 days 17:20:00.000000001,381.87038780615876,0.45655484103715,0.1478140480190636,1.0952691105698633,-0.6393907697975734,35.983600175019916,1.079344357750599,0.45696146463900783,-0.025641025641025644,None,None,0.0004375073791010084,0.11025185953345412,12.983593185409338,0.06968466409188334,0.29062912395472273,-0.5670880583406829,14291.488095238095,0.23717241054454233,194 days 12:00:00
JJSF,false,64,88,false,35,48.57142857142857,2.4533745530564675,0.0035471774602209385,10.49364530600156,3.285908458316938,0.07449072666463971,0.14898145332927942,0.7816792642050419,0.6464798324821031,0,0,9867,9868 days 00:00:00,1000.0,12493.520475442414,1149.3520475442415,2999.130293251862,100.0,506.5696874199643,68.51903323592347,1275 days 00:00:00,35,0,0.0,119.87230782152172,-28.171999999999986,29.51882470901764,-7.474579685735849,300 days 11:17:38.823529416,83 days 20:00:00,328.38629929835463,0.44463057528225225,0.14288613978881914,1.092611035596085,-0.6417237736576904,35.95652997794377,1.0781370283394067,0.45696146463900783,-0.02573261760857801,None,None,0.0004261400614399432,0.10738729548286569,11.493520475442393,0.06661119784248504,0.29066968693578626,-0.6167715520294934,14291.488095238095,0.21566889008978948,189 days 01:22:17.142857145
JJSF,false,66,83,false,36,50.0,2.405503074963082,0.0036485253876558225,10.04446273852947,3.3302694657124787,0.07661903314077227,0.15323806628154454,0.7695970234446416,0.6377319127574136,0,0,9867,9868 days 00:00:00,1000.0,11819.354466857605,1081.9354466857606,2999.130293251862,100.0,484.8825272807603,68.51903323592347,1235 days 00:00:00,36,0,0.0,119.65198634778487,-28.17199999999999,27.84889127960769,-7.759965802548752,291 days 08:00:00,74 days 16:00:00,300.5376240793778,0.4389397399399159,0.13960183576390375,1.0916248966796631,-0.6494619330113853,36.22612005538677,1.077102956133314,0.4541703507220748,-0.02564102564102562,None,None,0.0004199041832059244,0.10581585416789295,10.819354466857437,0.06510131989273837,0.2901295750106526,-0.639250268946251,14291.488095238095,0.2136229642197253,183 days 00:00:00
JJSF,false,68,77,false,36,52.77777777777778,2.2405014861901003,0.0036485253876558225,10.089533064113528,3.53105780471831,0.07661903314077227,0.15323806628154454,0.7730502682142321,0.6337805071987666,0,0,9867,9868 days 00:00:00,1000.0,11533.388105618065,1053.3388105618067,2999.130293251862,100.0,479.9823590339167,66.38473040446067,1233 days 00:00:00,36,0,0.0,127.79876277863804,-26.70408163265306,26.368805975487238,-8.104948425068855,279 days 00:00:00,73 days 12:42:21.176470588,292.5941140449462,0.43688711954123854,0.14259558845675546,1.0914277818105094,-0.692774823481915,36.78456494128065,1.0782437047857079,0.4501102130786187,-0.02531645569620257,None,None,0.0004156779620721969,0.10475084644219362,10.533388105618052,0.0644353489586218,0.2885588921461948,-0.6487852451986323,14291.488095238095,0.21353601496417265,181 days 23:20:00
JJSF,false,68,83,false,36,47.22222222222222,2.479937142992609,0.0036485253876558225,10.299116072201148,3.224994901960205,0.07661903314077227,0.15323806628154454,0.7891083156566401,0.6502714042173388,0,0,9867,9868 days 00:00:00,1000.0,12784.48901121019,1178.448901121019,2999.130293251862,100.0,515.5556711827934,69.33672068434106,1339 days 00:00:00,36,0,0.0,119.8723078215217,-28.171999999999986,29.787898102706166,-7.1382152182507115,300 days 01:24:42.352941176,79 days 12:37:53.684210526,327.34691697806056,0.4471372720954601,0.14255005408157645,1.0932401968980774,-0.6424182405035216,36.069347486952644,1.0787484904406575,0.4565313653136531,-0.025641025641025644,None,None,0.0004282181435161895,0.10791097216607975,11.784489011210086,0.06723847221637147,0.2904496744289538,-0.6070697882740986,14291.488095238095,0.21297024168717632,183 days 16:00:00
JJSF,false,71,80,false,34,47.05882352941176,2.317514578488007,0.0034458295327860545,11.55244035765833,3.40466100059925,0.07236242018850715,0.1447248403770143,0.8359625433635399,0.6511052566612778,0,0,9867,9868 days 00:00:00,1000.0,12858.2729701343,1185.8272970134299,2999.130293251862,100.0,526.2315263720062,69.33672068434106,1339 days 00:00:00,34,0,0.0,120.19607956101532,-28.171999999999986,33.40480755119892,-7.8718860365999666,319 days 03:00:00,83 days 21:20:00,348.7727344157148,0.4476398076400364,0.14288742626437884,1.0932802174525043,-0.6390100007681185,35.91765524914863,1.0784441046470161,0.45696146463900783,-0.025732617608578073,None,None,0.0004291530183097207,0.10814656061404962,11.858272970134209,0.06739532532550707,0.29075699619383444,-0.6046096097653447,14291.488095238095,0.21010137978213697,194 days 14:07:03.529411764
JJSF,false,72,79,false,34,47.05882352941176,2.317514578488007,0.0034458295327860545,11.55244035765833,3.40466100059925,0.07236242018850715,0.1447248403770143,0.8359625433635399,0.6511052566612778,0,0,9867,9868 days 00:00:00,1000.0,12858.2729701343,1185.8272970134299,2999.130293251862,100.0,526.2315263720062,69.33672068434106,1339 days 00:00:00,34,0,0.0,120.19607956101532,-28.171999999999986,33.40480755119892,-7.8718860365999666,319 days 03:00:00,83 days 21:20:00,348.7727344157148,0.4476398076400364,0.14288742626437884,1.0932802174525043,-0.6390100007681185,35.91765524914863,1.0784441046470161,0.45696146463900783,-0.025732617608578073,None,None,0.0004291530183097207,0.10814656061404962,11.858272970134209,0.06739532532550707,0.29075699619383444,-0.6046096097653447,14291.488095238095,0.21010137978213697,194 days 14:07:03.529411764
JJSF,false,73,78,false,34,47.05882352941176,2.317514578488007,0.0034458295327860545,11.55244035765833,3.40466100059925,0.07236242018850715,0.1447248403770143,0.8359625433635399,0.6511052566612778,0,0,9867,9868 days 00:00:00,1000.0,12858.2729701343,1185.8272970134299,2999.130293251862,100.0,526.2315263720062,69.33672068434106,1339 days 00:00:00,34,0,0.0,120.19607956101532,-28.171999999999986,33.40480755119892,-7.8718860365999666,319 days 03:00:00,83 days 21:20:00,348.7727344157148,0.4476398076400364,0.14288742626437884,1.0932802174525043,-0.6390100007681185,35.91765524914863,1.0784441046470161,0.45696146463900783,-0.025732617608578073,None,None,0.0004291530183097207,0.10814656061404962,11.858272970134209,0.06739532532550707,0.29075699619383444,-0.6046096097653447,14291.488095238095,0.21010137978213697,194 days 14:07:03.529411764
JJSF,false,64,87,false,37,48.64864864864865,2.3917270681779126,0.0037498733150907065,9.884799114991107,3.27733254871689,0.07874733961690483,0.15749467923380966,0.7784016329530851,0.645131693476422,0,0,9867,9868 days 00:00:00,1000.0,12386.15999893342,1138.615999893342,2999.130293251862,100.0,526.0977768378069,68.51903323592347,1275 days 00:00:00,37,0,0.0,119.87230782152176,-28.171999999999986,28.26911519402288,-7.531921380933733,289 days 02:39:59.999999996,73 days 17:41:03.157894737,307.7340540252276,0.4438039643835631,0.1423747171480006,1.092524632464193,-0.6452170698898282,36.08107778751963,1.0783819187753423,0.45588669223959877,-0.02564102564102563,None,None,0.00042497626616500045,0.10709401907358011,11.38615999893336,0.06637614689588234,0.290415774192524,-0.620351272348766,14291.488095238095,0.20938500355829343,178 days 12:19:27.567567566
