Ticker,Use SMA,Short Window,Long Window,Signal Entry,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy per Trade,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Profit Factor Adjusted,Beats BNH [%],Total Period,Maturity,Score,Avg Trade Duration
VZ,false,32,48,false,89,36.36363636363637,0.9703810452265303,0.008445297504798464,0.26134561000732237,0.15404419819919538,0.1793666026871401,0.35671785028790787,0.04687667419421166,0.1068014124048991,0,0,10420,10421 days 00:00:00,1000.0,885.448718144886,-11.455128185511398,474.38238844679563,100.0,294.9912026044131,71.82748185490823,4380 days 00:00:00,88,1,38.97615814989206,43.89754468879975,-12.12683689000425,10.154273716970112,-5.391756165399986,130 days 04:30:00,28 days 09:51:25.714285714,-1.744630000056894,0.07573337266501495,-0.0059199533515097375,1.015136704417491,-0.1984225689352145,19.216231178664213,1.01047847033439,0.37335266209804957,-0.016205938021524362,None,None,0.00004041040758731685,0.010183422712003846,-0.11455128185511176,-0.0029376692444559316,0.1618276157491243,0.9703810452265303,-1.0241474567026345,15092.460317460316,1.3480812821373453,0.08328616224301766,65 days 10:05:27.272727272
VZ,false,28,54,false,89,36.36363636363637,0.9692948927809591,0.008445297504798464,0.24793070122764327,0.14613708674313108,0.1793666026871401,0.35671785028790787,0.04447048758104273,0.10589512055977379,0,0,10420,10421 days 00:00:00,1000.0,881.3546108390173,-11.864538916098274,474.38238844679563,100.0,294.49752668007585,71.87546700339745,6411 days 00:00:00,88,1,38.795941531395556,43.89754468879977,-12.12683689000425,9.95882400969646,-5.301151189325966,131 days 16:30:00,27 days 21:25:42.857142857,-1.7891060305951783,0.07506834548512369,-0.006140864464563841,1.0149742832407205,-0.19523014734375546,19.105537773396176,1.013186727264602,0.37443946188340804,-0.01626261188353131,None,None,0.00004011236195191254,0.01010831521188196,-0.11864538916099132,-0.0030494046741367242,0.1620571115829575,0.9692948927809591,-1.025010496184196,15092.460317460316,1.3480812821373453,0.08248698375932259,65 days 15:16:21.818181818
VZ,false,36,42,false,90,33.70786516853933,0.9733426151130747,0.00854126679462572,0.2699631602016441,0.1491783902385214,0.18138195777351246,0.36074856046065257,0.048966446524098595,0.1086193498718788,0,0,10420,10421 days 00:00:00,1000.0,893.8642576269331,-10.613574237306693,474.38238844679563,100.0,313.28215346778757,73.82005319082772,4380 days 00:00:00,89,1,39.34659789535385,43.89754468879977,-11.261082724215182,10.908510071824887,-5.139467472827125,133 days 16:48:00,29 days 03:15:15.254237288,-1.634633036723855,0.0768332965488469,-0.0053131749815846915,1.0153608126919424,-0.15839524551320314,19.29827623625936,1.0131981698534096,0.3704629142556549,-0.016170475616078487,None,None,0.00004079782799389491,0.010281052654461519,-0.106135742373068,-0.0027095688815335084,0.16104019143691034,0.9733426151130747,-1.0223734575645973,15092.460317460316,1.355633617320392,0.07919844968334375,64 days 09:10:06.741573034
VZ,false,36,44,false,88,35.63218390804598,0.9657565583320856,0.008349328214971209,0.2188172882024153,0.12494632407947827,0.17735124760076776,0.3526871401151631,0.038807519059315114,0.10360604010070897,0,0,10420,10421 days 00:00:00,1000.0,873.8545380855381,-12.614546191446186,474.38238844679563,100.0,278.63211648891314,70.84746849680182,4380 days 00:00:00,87,1,38.46579929301981,43.89754468879975,-11.260359267785574,10.08155205299264,-5.240910885163604,133 days 04:38:42.580645160,29 days 06:00:00,-1.8920834621549503,0.07352685581148749,-0.006650542397521385,1.0146863214628252,-0.20587473709578247,19.143592078979484,1.0082552109746812,0.3746207624323967,-0.01626261188353152,None,None,0.00003928414624670919,0.009899604854170716,-0.12614546191446496,-0.003255415075302137,0.16203843010490174,0.9657565583320856,-1.0265915145643334,15092.460317460316,1.3404863975770016,0.07834797185256168,66 days 06:53:47.586206896
VZ,false,27,56,false,89,37.5,0.9627538920972835,0.008445297504798464,0.21233675911243965,0.12906820870713775,0.1793666026871401,0.35671785028790787,0.03808612310759594,0.09743791603094898,0,0,10420,10421 days 00:00:00,1000.0,852.6791620530845,-14.73208379469155,474.38238844679563,100.0,282.96531880145346,71.51629748166165,6411 days 00:00:00,88,1,37.53369019600348,43.89754468879975,-12.126836890004265,9.639749319600558,-5.444110777180431,131 days 03:38:10.909090910,26 days 09:36:00,-2.1006196379877338,0.06909362024746844,-0.00778356782439468,1.013773728929522,-0.196055375616037,19.127011437191843,1.013416640613592,0.37443946188340804,-0.01626261188353139,None,None,0.00003690939646232197,0.009301167908505137,-0.14732083794690698,-0.0038465056979454237,0.1620114457826517,0.9627538920972835,-1.031055292425435,15092.460317460316,1.3480812821373453,0.07774290794200094,65 days 16:21:49.090909091
VZ,false,23,64,false,93,35.869565217391305,0.9626126540554236,0.008829174664107486,0.201176127382503,0.11829672493981823,0.18742802303262956,0.3728406909788867,0.03770604383666299,0.09915815526439611,0,0,10420,10421 days 00:00:00,1000.0,858.6915148923413,-14.130848510765873,474.38238844679563,100.0,285.8616122895319,69.86817880505008,6411 days 00:00:00,92,1,37.798345178628324,43.50624712126182,-12.126836890004249,9.65444381428801,-5.086244782242611,129 days 05:05:27.272727274,26 days 00:24:24.406779661,-1.9468133726770347,0.07030823033816169,-0.007616853844567796,1.0140039628015094,-0.19650847527706758,19.149374688174202,1.0136481719373691,0.37643640206049395,-0.016205938021524313,None,None,0.00003754388879899503,0.009461059977346748,-0.14130848510766003,-0.0036772331780059453,0.16194956679356046,0.9626126540554236,-1.029787886006967,15092.460317460316,1.3780423026487527,0.07734617334187427,63 days 00:46:57.391304347
VZ,false,37,41,false,90,33.70786516853933,0.9707220316241745,0.00854126679462572,0.25042269908910164,0.1383805668202809,0.18138195777351246,0.36074856046065257,0.04542215943170845,0.10436776425240248,0,0,10420,10421 days 00:00:00,1000.0,879.043056414388,-12.095694358561197,474.38238844679563,100.0,312.9298787208106,74.25414400056948,4380 days 00:00:00,89,1,38.69419028484663,43.89754468879977,-11.261082724215182,10.865901645996425,-5.1472784603553015,133 days 18:24:00.000000002,29 days 04:04:04.067796610,-1.7938329648366462,0.0738316249403892,-0.006067469714492265,1.014748851190026,-0.15800754608204468,19.28369189111697,1.0133084695701686,0.3706431671708536,-0.01617047561607854,None,None,0.000039210490637073123,0.009881043640542427,-0.12095694358560838,-0.0031127150039393925,0.1610669936058568,0.9707220316241745,-1.0254977727949903,15092.460317460316,1.355633617320392,0.07589357480492517,64 days 10:14:49.887640449
VZ,false,38,40,false,90,33.70786516853933,0.9703665070884316,0.00854126679462572,0.24811308675039134,0.13710430286446385,0.18138195777351246,0.36074856046065257,0.04500323742401532,0.10386063632760782,0,0,10420,10421 days 00:00:00,1000.0,877.2954563762138,-12.27045436237862,474.38238844679563,100.0,312.43911592894995,74.25414400056945,4380 days 00:00:00,89,1,38.617263485953686,43.89754468879977,-11.261082724215179,10.859049796058242,-5.147278460355297,133 days 19:12:00,29 days 04:04:04.067796610,-1.812604574266743,0.07347293302982211,-0.0061609135224847626,1.0146757259167845,-0.157946970332183,19.283014258914413,1.0135955175499483,0.3706431671708536,-0.016170475616078466,None,None,0.00003902028902991755,0.009833112835539223,-0.12270454362378447,-0.0031606873228088306,0.16106820078396167,0.9703665070884316,-1.0258661675922542,15092.460317460316,1.355633617320392,0.07549714354719783,64 days 10:31:00.674157303
VZ,false,35,45,false,88,35.63218390804598,0.9632338973092528,0.008349328214971209,0.20227776551873333,0.11550213172003564,0.17735124760076776,0.3526871401151631,0.035874214076642916,0.09991009628869359,0,0,10420,10421 days 00:00:00,1000.0,861.1676549712058,-13.883234502879418,474.38238844679563,100.0,277.91063348688016,71.18353427598662,4380 days 00:00:00,87,1,37.907341245071734,43.89754468879975,-11.260359267785574,10.071113666470419,-5.260827822508094,133 days 03:52:15.483870968,29 days 06:00:00,-2.0314906468260148,0.07090917600809128,-0.0073351711099108605,1.0141581318504742,-0.2056055367268475,19.137307900932832,1.008085328665742,0.37443946188340804,-0.016262611883531432,None,None,0.00003788830496776196,0.009547852851876015,-0.1388323450287935,-0.003607855631250767,0.16205015109243956,0.9632338973092528,-1.029265914673467,15092.460317460316,1.3404863975770016,0.07535570766074036,66 days 06:37:14.482758620
VZ,false,30,51,false,88,35.63218390804598,0.9651113818989372,0.008349328214971209,0.22227578636489076,0.1269211526489522,0.17735124760076776,0.3526871401151631,0.0394208880232551,0.09937194471185322,0,0,10420,10421 days 00:00:00,1000.0,859.6722455935471,-14.032775440645286,474.38238844679563,100.0,287.22506234277046,72.46629888156767,4380 days 00:00:00,87,1,37.84151551038144,43.89754468879975,-12.126836890004261,10.298865201614909,-5.3558362113628,133 days 09:17:25.161290322,29 days 02:34:17.142857143,-2.0479226427222272,0.07049112361191907,-0.007288889622513029,1.0140694273224904,-0.19911790123825607,19.169988734388568,1.0101361538032578,0.3738958470665787,-0.016274859382726062,None,None,0.00003763431998099566,0.009483848635210906,-0.14032775440645118,-0.003649731328459138,0.16191845177713757,0.9651113818989372,-1.0295811475771495,15092.460317460316,1.3404863975770016,0.07509590303569566,66 days 06:20:41.379310345
