Ticker,Use SMA,Short Window,Long Window,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Sharpe Ratio,Calmar Ratio,Omega Ratio,Beats BNH [%],Avg Trade Duration,Current
MAR,false,39,81,30,48.275862068965516,2.8658851679297976,4.2880378530238055,496.9637134620313,159.7220383027649,0.09315392577258613,1,46.29412087551083,1.0831731869762282,0,0,6763,6764 days 00:00:00,1000.0,18667.342919170806,1766.7342919170806,1711.5151052209224,100.0,379.70066727281613,34.27627800172169,949 days 00:00:00,29,1,3255.3952287719003,102.12454927330734,-11.533655868856183,33.4310000620086,-6.270721574985212,254 days 01:42:51.428571428,52 days 09:36:00,0.7241793636793284,0.49915047299351345,1.1406198782993713,0.03226333587574765,149 days 18:12:24.827586207,0
MAR,false,40,79,30,48.275862068965516,2.8318049568878347,4.2880378530238055,479.4791938078469,154.1025875415486,0.09315392577258613,1,44.66536922947561,1.0723254957112636,0,0,6763,6764 days 00:00:00,1000.0,18053.189770533776,1705.3189770533777,1711.5151052209224,100.0,373.76085363930076,36.348312294790134,949 days 00:00:00,29,1,3148.2931501062194,102.12454927330734,-11.533655868856163,33.13298154770843,-6.278683155895429,254 days 01:42:51.428571428,52 days 06:24:00,0.7172516980859085,0.464885541128021,1.1391698560642713,-0.0036202591193285794,149 days 16:33:06.206896551,0
MAR,false,42,46,39,55.26315789473685,2.2343728015544877,5.618808221203608,311.3074532532959,150.07935074194708,0.12110010350436197,1,37.69936481065346,1.0348350038780292,0,0,6763,6764 days 00:00:00,1000.0,15748.818842937191,1474.8818842937192,1711.5151052209224,100.0,465.0786823488054,44.09101859157759,711 days 00:00:00,38,1,2919.135619311961,81.68256359401084,-15.295463179816931,21.709189358220556,-7.08944808449435,167 days 01:08:34.285714284,39 days 15:31:45.882352941,0.6953518229290859,0.36378296304444696,1.137325509125675,-0.13825949896986656,110 days 01:15:47.368421052,0
MAR,false,43,45,39,55.26315789473685,2.234270536757746,5.618808221203608,311.08504732457925,149.97213025289633,0.12110010350436197,1,37.67243142966589,1.0346336124455529,0,0,6763,6764 days 00:00:00,1000.0,15738.444466301693,1473.8444466301694,1711.5151052209224,100.0,464.79570898256765,44.09101859157759,711 days 00:00:00,38,1,2917.212667967682,81.68256359401084,-15.295463179816938,21.705300812771654,-7.089448084494348,167 days 02:17:08.571428572,39 days 15:31:45.882352941,0.6952151057610156,0.36368938055438127,1.137289913793197,-0.13886565059563086,110 days 01:53:41.052631579,0
MAR,false,39,80,30,48.275862068965516,2.816078424957279,4.2880378530238055,464.0990410451851,149.15947141029824,0.09315392577258613,1,43.232647620651576,1.0622787648207004,0,0,6763,6764 days 00:00:00,1000.0,17512.95363980047,1651.2953639800471,1711.5151052209224,100.0,363.0572311861778,36.3483122947901,950 days 00:00:00,29,1,3054.0814494900987,102.12454927330737,-12.963917201308172,33.185556955767446,-6.492775664279186,254 days 05:08:34.285714288,52 days 08:00:00,0.7109150941904915,0.4596172997287626,1.1378126225849117,-0.03518504806482679,149 days 19:02:04.137931035,0
MAR,false,41,47,39,55.26315789473685,2.194216131035232,5.618808221203608,306.8654114362328,147.9378705271095,0.12110010350436197,1,37.16143308683642,1.0307522972759278,0,0,6763,6764 days 00:00:00,1000.0,15541.614767457575,1454.1614767457577,1711.5151052209224,100.0,464.4542109070168,44.98649748494633,711 days 00:00:00,38,1,2880.7291328807314,81.68256359401086,-15.295463179816938,21.72640441940568,-7.1767495745400005,167 days 00:00:00,39 days 14:07:03.529411764,0.692674872901302,0.3546988678979156,1.1367978710080913,-0.15036596971310134,110 days 00:00:00,0
MAR,false,40,48,39,55.26315789473685,2.202832559651479,5.618808221203608,304.9359961453823,147.00771164033586,0.12110010350436197,1,36.92778069541152,1.0290446856510693,0,0,6763,6764 days 00:00:00,1000.0,15451.615004280828,1445.161500428083,1711.5151052209224,100.0,457.970545213214,44.986497484946334,711 days 00:00:00,38,1,2864.0471507562943,81.68256359401087,-15.295463179816931,21.780184371868145,-7.2668429425436205,166 days 22:51:25.714285716,39 days 12:42:21.176470588,0.691550870926644,0.3538911857647099,1.1366109024774922,-0.15562445460185317,109 days 22:44:12.631578949,0
MAR,false,40,80,30,48.275862068965516,2.8712753243923905,4.2880378530238055,436.9176160040722,140.42347621802136,0.09315392577258613,1,40.70059116997864,1.0443445098236148,0,0,6763,6764 days 00:00:00,1000.0,16558.191478550838,1555.8191478550837,1711.5151052209224,100.0,336.7550604362864,34.27627800172169,950 days 00:00:00,29,1,2887.5806144327416,97.73302516681774,-10.48016891457673,32.40964052779341,-6.340158210950599,254 days 01:42:51.428571428,52 days 09:36:00,0.6996296379173503,0.4771170590810848,1.1356011916651898,-0.09096966593569238,149 days 18:12:24.827586207,0
MAR,false,40,78,31,46.666666666666664,2.83571964558473,4.435901227266006,433.82350354901234,139.42904154467797,0.09625905663167234,1,41.759441196274885,1.0521510473723519,0,0,6763,6764 days 00:00:00,1000.0,16974.967174104466,1597.4967174104463,1711.5151052209224,100.0,354.4023840560124,36.348312294790105,950 days 00:00:00,30,1,2960.2620676340957,102.12454927330737,-12.963917201308165,33.1482084935113,-6.255389021990024,254 days 06:51:25.714285712,48 days 22:30:00,0.7044566790955809,0.454215936627681,1.1364728693752042,-0.06661839411330148,144 days 18:23:59.999999998,0
MAR,false,58,80,24,60.86956521739131,3.3439000659980613,3.4008576075706047,422.0601980085265,135.64836483285976,0.0745231406180689,1,31.453251485479427,0.9344298914541385,0,0,6763,6764 days 00:00:00,1000.0,12849.637646445239,1184.9637646445237,1711.5151052209224,100.0,206.02167785952005,44.64055613433789,1032 days 00:00:00,23,1,2142.2530922491333,81.07340623170238,-28.900554632439214,29.457995708346736,-9.938307337583248,277 days 13:42:51.428571428,52 days 02:40:00,0.6423374675268464,0.3309228163248511,1.1256143438732635,-0.30765217261020394,189 days 08:20:52.173913043,0
