Ticker,Use SMA,Short Window,Long Window,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Sharpe Ratio,Calmar Ratio,Omega Ratio,Beats BNH [%],Avg Trade Duration,Current
LCID,false,18,57,6,60.0,2.177819590273175,4.537205081669692,237.4143740035836,16.350852204103553,0.11433756805807622,1,27.1453821456003,1.1145247426135572,0,0,1102,1103 days 00:00:00,1000.0,1932.2593447368015,93.22593447368016,-71.38523937851302,100.0,23.74059417042801,68.94160028115127,998 days 00:00:00,5,1,-254.812525281116,140.34757500798025,-24.533551408972833,59.68522531158283,-19.510524866799496,78 days 16:00:00,32 days 12:00:00,0.6552662907785305,0.35327118054220175,1.2190903129560908,2.3059553387410956,60 days 04:48:00,0
LCID,false,19,56,6,60.0,2.138720070147484,4.537205081669692,229.53304126710862,15.80806069332704,0.11433756805807622,1,26.24424972745525,1.1005291656037097,0,0,1102,1103 days 00:00:00,1000.0,1897.4438934528227,89.74438934528227,-71.38523937851302,100.0,23.661780764249855,69.50121056603112,998 days 00:00:00,5,1,-250.22131288271976,140.34757500798025,-24.533551408972833,59.038623968522344,-19.510524866799496,79 days 00:00:00,32 days 12:00:00,0.6471464494681266,0.3396934530133713,1.2158186443948709,2.257184119947006,60 days 09:36:00,0
LCID,false,17,59,6,60.0,2.007497604716682,4.537205081669692,219.68783881250116,15.130016447141951,0.11433756805807622,1,25.11857322175603,1.082449961592346,0,0,1102,1103 days 00:00:00,1000.0,1853.953131433226,85.3953131433226,-71.38523937851302,100.0,23.398509698292912,70.20026448680073,998 days 00:00:00,5,1,-244.48606262927956,140.34757500798025,-27.595936620399353,59.68522531158283,-21.041717472512754,78 days 16:00:00,32 days 00:00:00,0.6367246278239309,0.3228516448472997,1.2127851377156953,2.1962600936381618,60 days 00:00:00,0
LCID,false,20,57,6,60.0,2.089123273765184,4.537205081669692,192.16872257905115,13.234760508199116,0.11433756805807622,1,21.97210439651583,1.0003473735857886,0,0,1102,1103 days 00:00:00,1000.0,1679.8920337470643,67.98920337470643,-71.38523937851302,100.0,22.520125372774707,73.0253867097423,998 days 00:00:00,5,1,-280.95157914819174,147.47385378636247,-21.607141100220087,55.24641485123409,-18.31404684077269,79 days 16:00:00,32 days 00:00:00,0.594173776422638,0.2564437346921826,1.1954025307598217,1.9524266356270175,60 days 14:24:00,0
LCID,false,21,55,6,60.0,2.089123273765184,4.537205081669692,192.16872257905115,13.234760508199116,0.11433756805807622,1,21.97210439651583,1.0003473735857886,0,0,1102,1103 days 00:00:00,1000.0,1679.8920337470643,67.98920337470643,-71.38523937851302,100.0,22.520125372774707,73.0253867097423,998 days 00:00:00,5,1,-280.95157914819174,147.47385378636247,-21.607141100220087,55.24641485123409,-18.31404684077269,79 days 16:00:00,32 days 00:00:00,0.594173776422638,0.2564437346921826,1.1954025307598217,1.9524266356270175,60 days 14:24:00,0
LCID,false,21,53,6,60.0,1.8687146192462631,4.537205081669692,189.7933792740591,13.071169371491674,0.11433756805807622,1,21.700513419720007,1.0010000245186599,0,0,1102,1103 days 00:00:00,1000.0,1669.7170247121041,66.97170247121042,-71.38523937851302,100.0,22.361815334690938,73.16160539622636,998 days 00:00:00,5,1,-279.2498716581915,132.4607260511677,-28.754680170653174,56.40967431625148,-21.887816375989246,79 days 08:00:00,33 days 00:00:00,0.5901974748544853,0.2527070069041027,1.1942594062973722,1.9381729760139872,60 days 19:12:00,0
LCID,false,29,43,6,60.0,1.9522040558995049,4.537205081669692,176.77489222355175,12.174579354239102,0.11433756805807622,1,20.212011270569437,0.9697402336048773,0,0,1102,1103 days 00:00:00,1000.0,1613.951096864102,61.39510968641021,-71.38523937851302,100.0,22.512717101973564,74.08422337107682,998 days 00:00:00,5,1,-269.9233642536569,147.47385378636247,-26.7654921070318,54.68644587657585,-19.03274563642428,79 days 16:00:00,32 days 12:00:00,0.5764756955397131,0.23168223547731445,1.1889838296400626,1.8600532858182186,60 days 19:12:00,0
LCID,false,18,61,6,60.0,1.9003919585471332,4.537205081669692,173.77842534819834,11.968211112134872,0.11433756805807622,1,19.869402535274947,0.9638335922560191,0,0,1102,1103 days 00:00:00,1000.0,1601.1154459223608,60.11154459223608,-71.38523937851302,100.0,22.097754238732954,74.26428100817232,998 days 00:00:00,5,1,-267.7766808186309,147.22326723025472,-24.788121214797243,55.162885999198174,-20.144060639617344,80 days 00:00:00,32 days 00:00:00,0.5727754477755482,0.22695739719026858,1.1880930816043267,1.842072466459077,60 days 19:12:00,0
LCID,false,19,59,6,60.0,1.9003919585471332,4.537205081669692,173.77842534819834,11.968211112134872,0.11433756805807622,1,19.869402535274947,0.9638335922560191,0,0,1102,1103 days 00:00:00,1000.0,1601.1154459223608,60.11154459223608,-71.38523937851302,100.0,22.097754238732954,74.26428100817232,998 days 00:00:00,5,1,-267.7766808186309,147.22326723025472,-24.788121214797243,55.162885999198174,-20.144060639617344,80 days 00:00:00,32 days 00:00:00,0.5727754477755482,0.22695739719026858,1.1880930816043267,1.842072466459077,60 days 19:12:00,0
LCID,false,18,58,6,60.0,1.92360336282784,4.537205081669692,168.97930764368428,11.637693363890103,0.11433756805807622,1,19.32068308811635,0.9766526529580849,0,0,1102,1103 days 00:00:00,1000.0,1629.9503573313827,62.99503573313827,-71.38523937851302,100.0,21.723395278372696,73.80079964018805,998 days 00:00:00,5,1,-214.9461808870385,140.34757500798025,-24.53355140897284,52.87098859177336,-19.5105248667995,79 days 08:00:00,32 days 12:00:00,0.5806751759047641,0.23776267720984903,1.1908322538409566,1.8824658470235485,60 days 14:24:00,0
