Ticker,Strategy Type,Short Window,Long Window,Signal Entry,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy per Trade,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Beats BNH [%],Total Period,Score,Avg Trade Duration
BTC-USD,EMA,9,68,false,37,45.94594594594595,3.552764570136907,0.009600415153087702,30.139339806588215,9.437627126763672,0.28801245459263103,0.5760249091852621,8.680505237496865,2.1182199846801577,0,0,3854,3855 days 00:00:00,1000.0,400013.5320800135,39901.35320800135,16849.363178946536,100.0,8387.32195967463,62.20582456546341,790 days 00:00:00,37,0,0.0,356.40503953331216,-13.656126064287688,73.574013186903,-6.780132566679363,116 days 14:07:03.529411766,13 days 00:00:00,10784.14951567604,1.3671061576214398,1.2273428994906737,1.3258291862907576,0.4760874291044704,10.403210812466256,1.1640627233303027,0.4591218773656321,-0.037241963141836906,None,None,0.0019091371913757514,0.48110257222668934,399.013532080012,0.4794377999303192,0.423527486928552,1.368122331048008,3854,6.510241752299389,60 days 14:16:12.972972974
BTC-USD,EMA,11,69,false,35,45.714285714285715,3.2146476476234103,0.00908147379346134,34.952334896174456,10.300927580379286,0.27244421380384015,0.5448884276076803,9.522561401396777,2.1331964375883543,0,0,3854,3855 days 00:00:00,1000.0,436142.6269885641,43514.26269885641,16849.363178946536,100.0,8310.860689902374,65.2732663950388,790 days 00:00:00,35,0,0.0,399.6455709396332,-14.077820412504888,86.34857414891167,-8.328708685077931,125 days 15:00:00,12 days 21:28:25.263157894,12432.646485387544,1.3626377764298232,1.1918755430703611,1.3256065711126892,0.6489156126584513,11.150600088881898,1.1656195711508137,0.4618885096700796,-0.038458864628350624,None,None,0.0019471368738313833,0.4906784922055086,435.1426269885641,0.4878241128784535,0.43337390684091687,1.5825464284150488,3854,6.462016936919705,64 days 10:17:08.571428570
BTC-USD,EMA,5,86,false,39,43.58974358974359,3.5152696296108896,0.010119356512714063,30.780956845558933,9.638538706474522,0.3035806953814219,0.6071613907628438,9.344504283680319,2.0943186614447167,0,0,3854,3855 days 00:00:00,1000.0,388061.04421199916,38706.10442119992,16849.363178946536,100.0,8515.179679162407,66.72724144659786,790 days 00:00:00,39,0,0.0,399.96009695380104,-13.451918910389574,80.10659330952043,-7.334307694774952,120 days 00:00:00,10 days 22:54:32.727272727,9924.64215928203,1.344878966351374,1.1365985818001194,1.3178124397657838,0.6018505491142375,11.054117412391781,1.1586924612203209,0.47081266692102247,-0.038458864628350534,None,None,0.0019142140914890358,0.482381951055237,387.06104421199933,0.4765069294740276,0.4316721299727562,1.297185003974727,3854,6.365699733873488,58 days 11:41:32.307692307
BTC-USD,EMA,9,75,false,34,47.05882352941176,3.077685151772441,0.008822003113648157,35.46037120392939,10.45065277699153,0.26466009340944474,0.5293201868188895,9.384945155165537,2.1048374468921067,0,0,3854,3855 days 00:00:00,1000.0,395838.2600582435,39483.826005824354,16849.363178946536,100.0,7668.883177709336,62.697015365777006,824 days 00:00:00,34,0,0.0,399.64557093963316,-13.65612606428769,85.1087286009309,-8.671502037849717,125 days 22:30:00,14 days 05:20:00,11612.890001713044,1.3486647522376647,1.2149345100609512,1.3201423910831198,0.6209457506772301,11.12394422517725,1.1607777304955982,0.46633701027006463,-0.03829187053625561,None,None,0.0019190304687397902,0.48359567812242715,394.8382600582465,0.4784233970056453,0.43154348606373116,1.343342332080528,3854,6.26349554604086,66 days 19:03:31.764705881
BTC-USD,EMA,10,72,false,36,44.44444444444444,3.0231632373937916,0.00934094447327452,34.0739097012591,10.042043750601318,0.2802283341982356,0.5604566683964712,9.548474955204938,2.1527430106658207,0,0,3854,3855 days 00:00:00,1000.0,460643.98472764145,45964.398472764144,16849.363178946536,100.0,9867.325331335058,61.82142980605171,790 days 00:00:00,36,0,0.0,399.6455709396331,-14.07782041250489,86.18219779019009,-7.612720769885689,125 days 15:00:00,12 days 15:36:00,12767.888464656708,1.373326786536475,1.273346341880068,1.3282555081914633,0.6557993021837579,11.179854896483608,1.1675181286229126,0.4646656534954407,-0.03829187053625562,None,None,0.0019606147863612928,0.49407492616304577,459.6439847276425,0.49314939896283305,0.4329772574964843,1.7279605754000937,3854,5.910774155750769,62 days 20:40:00
BTC-USD,EMA,5,68,false,42,42.857142857142854,3.404302257045387,0.010897768552153606,26.79514173734742,8.884003523158107,0.3269330565646082,0.6538661131292164,8.760217589272898,2.1563694541472356,0,0,3854,3855 days 00:00:00,1000.0,445128.01596149325,44412.80159614932,16849.363178946536,100.0,11947.66612708756,60.73733099174874,736 days 00:00:00,42,0,0.0,357.96391275742644,-13.451918910389582,70.41813507153536,-5.922103263293529,109 days 14:40:00,11 days 05:00:00,10574.476570511742,1.3906644485883537,1.2865437916303686,1.3325164022047549,0.47297255267457355,10.496914417616086,1.175426669710706,0.4591218773656321,-0.036811849545201544,None,None,0.0019340027781569854,0.4873687000955603,444.1280159614958,0.48980879006721945,0.4217755922033271,1.6358741944409865,3854,5.808006105205852,53 days 09:08:34.285714285
BTC-USD,EMA,8,77,false,34,47.05882352941176,2.7977771691463627,0.008822003113648157,35.336986342801964,10.414289583437675,0.26466009340944474,0.5293201868188895,9.352290106294241,2.096377104993026,0,0,3854,3855 days 00:00:00,1000.0,381263.84630305954,38026.384630305954,16849.363178946536,100.0,8410.71985068633,62.18515426923571,827 days 00:00:00,34,0,0.0,399.6455709396332,-13.624268366977688,84.76973932558771,-8.603238530785362,126 days 07:30:00,13 days 14:40:00,11184.230773619398,1.3434636236388615,1.214890081807793,1.319025416196473,0.623116530925612,11.192504879627242,1.1625125803957457,0.46410938093429543,-0.03829187053625563,None,None,0.0019078280088617925,0.4807726582331717,380.26384630306063,0.47480233034184116,0.4306852627554501,1.2568440258810694,3854,5.651227396944643,66 days 15:31:45.882352940
BTC-USD,EMA,5,67,false,45,42.22222222222222,3.4415486043547885,0.01167618059159315,22.760506188984586,7.965548307067732,0.3502854177477945,0.700570835495589,7.972673418559728,2.1060732557068977,0,0,3854,3855 days 00:00:00,1000.0,377483.7746742512,37648.37746742512,16849.363178946536,100.0,10512.384734004629,60.73733099174874,736 days 00:00:00,45,0,0.0,357.96391275742644,-13.451918910389576,61.4614504970459,-5.520953113060223,102 days 05:03:09.473684211,11 days 07:23:04.615384615,8366.306103872252,1.3631860695346403,1.2411245033758906,1.3250021955777664,0.44916723402345227,10.535958100640517,1.171696156420008,0.45746691871455575,-0.036811849545201655,None,None,0.0018887414543160878,0.47596284648765413,376.4837746742528,0.4738420350074606,0.4202077670974495,1.2344095184835935,3854,5.108074644037885,49 days 16:31:59.999999999
BTC-USD,EMA,5,87,false,38,44.73684210526316,3.7091468228566016,0.009859885832900882,31.481733467607373,9.857975114189083,0.29579657498702644,0.5915931499740529,9.312188934372704,2.0761714818275805,0,0,3854,3855 days 00:00:00,1000.0,367112.3518442846,36611.23518442846,16849.363178946536,100.0,7625.794188896167,69.659040874722,1054 days 00:00:00,38,0,0.0,399.960096953801,-15.439952672392698,80.00456348111503,-7.798652733803582,120 days 11:17:38.823529412,11 days 06:51:25.714285714,9634.535574849599,1.3341692220130739,1.07553264923375,1.3145853424843612,0.5999041551455442,11.020043601160095,1.1570479897008095,0.47137404580152675,-0.0387660257732889,None,None,0.0019003378514422292,0.4788851385634418,366.11235184428307,0.4711603525803221,0.4319829478643723,1.1728557213470594,3854,4.988687390669851,60 days 03:09:28.421052631
BTC-USD,EMA,10,64,false,34,50.0,3.377726022954501,0.008822003113648157,32.03732601309154,10.031949571238831,0.26466009340944474,0.5293201868188895,8.47900169521364,2.0620766745465504,0,0,3854,3855 days 00:00:00,1000.0,346434.3936783489,34543.439367834886,16849.363178946536,100.0,6252.525151220795,62.52573664414537,839 days 00:00:00,34,0,0.0,348.7830377391714,-23.218800566451193,72.07288935531908,-7.998237329136006,116 days 22:35:17.647058824,14 days 04:14:07.058823529,10159.835108186735,1.337527481870188,1.1829214885583244,1.3188000388630186,0.4332696358352322,10.440078374558544,1.1547701832830424,0.4552661381653454,-0.037510213792611984,None,None,0.0018746633219299405,0.472415157126345,345.4343936783476,0.4655955427593146,0.4250766711838139,1.0501332306135636,3854,4.78971011811654,65 days 13:24:42.352941176
BTC-USD,EMA,6,85,false,36,47.22222222222222,3.4151105856259867,0.00934094447327452,32.33181167307383,10.124162800557288,0.2802283341982356,0.5604566683964712,9.06028972675655,2.0591263158946336,0,0,3854,3855 days 00:00:00,1000.0,351219.20488937123,35021.92048893712,16849.363178946536,100.0,7317.864779874617,67.89005399475089,827 days 00:00:00,36,0,0.0,370.8372430705322,-13.451918910389585,76.91220108016816,-7.555905164852668,121 days 09:52:56.470588234,11 days 13:53:41.052631579,9728.31124692698,1.323773849375008,1.092783358080621,1.312034005146681,0.6009927048482196,10.953595402343062,1.1496220287814363,0.4719358533791524,-0.03889257329407244,None,None,0.0018909327901156232,0.47651506310913705,350.2192048893704,0.4669103037010538,0.4332204987242309,1.078530809561835,3854,4.77938049861812,63 days 10:39:59.999999999
BTC-USD,EMA,10,65,false,34,50.0,3.3725922792998606,0.008822003113648157,32.038429960268694,10.032295253722008,0.26466009340944474,0.5293201868188895,8.479293865976665,2.0499793435047957,0,0,3854,3855 days 00:00:00,1000.0,332205.8836294272,33120.58836294271,16849.363178946536,100.0,6023.129036731899,64.35652231274518,839 days 00:00:00,34,0,0.0,348.7830377391714,-22.694287346400277,72.40601935796556,-8.329159437428176,116 days 11:17:38.823529412,14 days 15:31:45.882352941,9741.349518512565,1.3302296836811778,1.138557924818907,1.3169357792863898,0.4337679595564708,10.468306268993873,1.153137796788084,0.4552661381653454,-0.03751021379261203,None,None,0.001863361396603133,0.4695670719439895,331.2058836294271,0.461583102713933,0.4248319410515747,0.9656878429878732,3854,4.754537658282509,65 days 13:24:42.352941176
BTC-USD,EMA,11,66,false,35,45.714285714285715,3.7441412917940684,0.00908147379346134,31.602178703139504,9.313591071103925,0.27244421380384015,0.5448884276076803,8.609830731265303,2.0511801353628147,0,0,3854,3855 days 00:00:00,1000.0,330413.83859138325,32941.383859138325,16849.363178946536,100.0,6027.4283601162015,69.02728359216711,756 days 00:00:00,35,0,0.0,350.2668827330615,-18.406260492024206,78.27897293820276,-7.704595389545343,124 days 16:30:00,12 days 22:44:12.631578947,9411.823959753807,1.3267277987256065,1.0602316647463867,1.3143861910443617,0.4697541283070712,10.237697694238701,1.1568771020349142,0.45746691871455575,-0.03799931368300155,None,None,0.001863710539686371,0.4696550560009655,329.4138385913834,0.46106640265485677,0.42603309279762663,0.9550521589028922,3854,4.741564264553078,64 days 00:41:08.571428571
BTC-USD,EMA,6,62,false,43,48.837209302325576,3.6877782104438834,0.011157239231966787,23.280229394380466,9.005062023982129,0.3347171769590036,0.6694343539180072,7.792292661845043,2.0688364717347203,0,0,3854,3855 days 00:00:00,1000.0,336801.2601866315,33580.12601866315,16849.363178946536,100.0,7276.17440478244,61.880692367701826,961 days 00:00:00,43,0,0.0,357.96391275742644,-15.13388860262149,54.8601602008861,-6.864250011829452,93 days 11:25:42.857142858,11 days 14:10:54.545454545,7809.331632247246,1.3433822865882574,1.1877559695756246,1.320675624550426,0.4331221654648597,10.606547240534807,1.1624582452365653,0.4530719939690916,-0.036811849545201565,None,None,0.0018579954759024807,0.4682148599274251,335.80126018663253,0.4628962754946082,0.4194611442882297,0.9929611381765385,3854,4.670076024302694,51 days 13:57:12.558139534
BTC-USD,EMA,11,68,false,35,45.714285714285715,3.577686761143992,0.00908147379346134,32.03742841318249,9.441865069274634,0.27244421380384015,0.5448884276076803,8.728411996326313,2.0662183732927315,0,0,3854,3855 days 00:00:00,1000.0,350505.0982410989,34950.5098241099,16849.363178946536,100.0,6239.115734380644,65.2037434048387,756 days 00:00:00,35,0,0.0,356.4050395333121,-14.077820412504902,79.57773743879876,-7.996516029441729,125 days 04:30:00,13 days 00:00:00,9985.859949745683,1.3362967478858778,1.1372898741944382,1.3165193861287674,0.4668490889145988,10.20275788774902,1.1583203487832547,0.4602272727272727,-0.03799931368300153,None,None,0.001880229655762441,0.47381787325213515,349.5050982410997,0.4667151496678399,0.42673148732205884,1.0742926277344975,3854,4.6268430429139125,64 days 06:51:25.714285713
BTC-USD,EMA,10,66,false,37,45.94594594594595,3.615151806147559,0.009600415153087702,29.600489980178388,9.268895370473986,0.28801245459263103,0.5760249091852621,8.525309776335758,2.072305059106636,0,0,3854,3855 days 00:00:00,1000.0,342337.5856121322,34133.758561213224,16849.363178946536,100.0,7154.416640570122,65.56012763647277,790 days 00:00:00,37,0,0.0,356.4050395333121,-14.077820412504893,72.67188152732422,-7.010192834895565,116 days 14:07:03.529411766,12 days 15:36:00,9225.34015167925,1.3386285732166112,1.1251839645943145,1.3184619511507527,0.479311453897993,10.433887951669362,1.1643134145734269,0.4552661381653454,-0.03724196314183702,None,None,0.001868266226001789,0.4708030889524508,341.3375856121316,0.46445627264277833,0.42327768628240225,1.0258189107030307,3854,4.612389027642708,60 days 09:43:47.027027028
BTC-USD,EMA,16,47,false,34,52.94117647058824,3.0495273988379203,0.008822003113648157,31.927537915690085,10.58566370385746,0.26466009340944474,0.5293201868188895,8.449945167100127,2.0396055900745718,0,0,3854,3855 days 00:00:00,1000.0,317301.82172430685,31630.182172430686,16849.363178946536,100.0,5777.321475805453,59.21220962256656,1049 days 00:00:00,34,0,0.0,333.2718462993736,-23.894138127564705,68.46636108615644,-9.17863815108457,107 days 01:20:00,16 days 21:00:00,9302.99475659726,1.3252892720302865,1.224784661046466,1.3180219694252855,0.4227626909100438,10.654319329324643,1.1498109372232348,0.4470720720720721,-0.03630093700072265,None,None,0.0018484864808072713,0.4658185931634324,316.3018217243078,0.45720410369216924,0.42301162129921516,0.8772330940051756,3854,4.601368671034714,64 days 14:49:24.705882352
BTC-USD,EMA,15,49,false,34,52.94117647058824,2.9861879451818094,0.008822003113648157,32.10575257345714,10.644751267677814,0.26466009340944474,0.5293201868188895,8.497111475071687,2.0310982065587013,0,0,3854,3855 days 00:00:00,1000.0,310640.04074845416,30964.004074845416,16849.363178946536,100.0,5723.145174924011,59.986591736571015,1050 days 00:00:00,34,0,0.0,333.27184629937364,-23.894138127564712,68.93040467007745,-9.321981035240716,108 days 17:20:00,15 days 06:00:00,9107.060022013358,1.3202752161495237,1.2032014194578786,1.3160487293589134,0.42067022275944027,10.591099565459624,1.1483711041597906,0.44815927873779116,-0.03648411186208841,None,None,0.0018439096092399516,0.4646652215284678,309.64004074845514,0.45518428407135114,0.423566748685457,0.8376958076098258,3854,4.512048754070902,64 days 17:38:49.411764706
BTC-USD,EMA,10,67,false,36,44.44444444444444,3.590981883391256,0.00934094447327452,31.063319812300737,9.154782040832782,0.2802283341982356,0.5604566683964712,8.704822365668084,2.089958497588761,0,0,3854,3855 days 00:00:00,1000.0,364042.8279715392,36304.28279715392,16849.363178946536,100.0,7355.4834908347975,65.56012763647277,756 days 00:00:00,36,0,0.0,356.4050395333121,-14.077820412504893,78.5773078493501,-6.947870617338761,124 days 04:30:00,12 days 19:12:00,10084.522999209423,1.3493176349296698,1.1406562245121,1.3206327717159116,0.4780157390382419,10.388309432210217,1.1656494216467714,0.45746691871455575,-0.03724196314183693,None,None,0.0018848648289925254,0.4749859369061164,363.0428279715405,0.470353097119135,0.4236553712454245,1.1546382739566396,3854,4.502858187791944,62 days 07:20:00
BTC-USD,EMA,14,41,false,36,52.77777777777778,3.353860937776205,0.00934094447327452,27.32075438099072,9.561509177359067,0.2802283341982356,0.5604566683964712,7.656049489224178,2.0066445816461993,0,0,3854,3855 days 00:00:00,1000.0,280234.99921984656,27923.499921984654,16849.363178946536,100.0,4771.844926337851,69.12923146278841,756 days 00:00:00,36,0,0.0,342.5276290917101,-23.06854246445173,60.687700703600036,-9.971715038396175,98 days 18:56:50.526315789,16 days 09:52:56.470588235,7756.52775610685,1.3070820770334681,1.0199000346449791,1.3156001314489603,0.4215860300975145,10.857631608611822,1.1292513426856232,0.44058295964125566,-0.03630093700072269,None,None,0.0018119505945077238,0.45661154981594637,279.23499921984666,0.44541873805683285,0.4204266089511896,0.6572436373663886,3854,4.49256440326208,59 days 21:19:59.999999999
BTC-USD,EMA,6,59,false,45,46.666666666666664,3.76545239867484,0.01167618059159315,22.19281143330521,8.584436177922445,0.3502854177477945,0.700570835495589,7.773818223913345,2.050692961248182,0,0,3854,3855 days 00:00:00,1000.0,312997.9581337819,31199.795813378194,16849.363178946536,100.0,6778.378222380852,59.456591305839815,961 days 00:00:00,45,0,0.0,361.2200091262096,-15.13388860262149,54.955018651066325,-6.474119882235765,91 days 11:25:42.857142858,11 days 16:00:00,6933.287958528488,1.33199884795708,1.2160009208126985,1.3190307665097938,0.4382698476711368,10.739969507839694,1.1527756365073072,0.45088445615355666,-0.036484111862088255,None,None,0.001836946827930315,0.46291060063843936,311.99795813378427,0.4559037820500247,0.41825336032450056,0.8516899114835794,3854,4.429817731178729,48 days 21:52:00
BTC-USD,EMA,16,40,false,35,54.285714285714285,3.385592042115133,0.00908147379346134,27.178786505227556,9.511824343328856,0.27244421380384015,0.5448884276076803,7.404703121559142,1.9417149472980029,0,0,3854,3855 days 00:00:00,1000.0,232973.30950589778,23197.330950589778,16849.363178946536,100.0,3808.288671759211,68.49611597818229,790 days 00:00:00,35,0,0.0,342.52762909170997,-23.06854246445173,58.89168341175459,-10.480278571273296,99 days 06:18:56.842105263,17 days 03:00:00,6627.80884302565,1.2707776334635021,0.9861726439890661,1.3051638143283153,0.3919131020882657,10.808748157334946,1.1215560234990798,0.4411214953271029,-0.03648411186208825,None,None,0.0017658375702887465,0.4449910677127641,231.97330950589597,0.42807157636587667,0.4214323724225413,0.3767482310295915,3854,4.40515411613424,61 days 17:08:34.285714285
