Ticker,Use SMA,Short Window,Long Window,Signal Entry,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy per Trade,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Beats BNH [%],Avg Trade Duration
ES,false,67,86,false,52,36.53846153846153,1.2024848625216804,0.00395828575778336,2.5686273921277225,0.8989486176169963,0.08312400091345055,0.1662480018269011,0.21351458568953893,0.29998674529871716,0,0,13137,13138 days 00:00:00,1000.0,2235.211888369774,123.5211888369774,294.3225737540915,100.0,262.49570661253864,69.73236400204708,1636 days 00:00:00,52,0,0.0,44.22814788219975,-20.136918742958727,18.479872756448724,-6.5923926661177,311 days 08:50:31.578947368,53 days 06:32:43.636363636,23.754074776341838,0.21242067434419415,0.03240620416385849,1.0431134395725887,0.009296940788016801,19.12352461925227,0.9785529260711865,0.34817855310415596,-0.01481573337140647,None,None,0.00011201423264525881,0.02822758662660522,1.2352118883697694,0.015547596245406359,0.15992749231526607,-0.5803203700570375,147 days 13:50:46.153846151
ES,false,73,79,false,52,36.53846153846153,1.199309277147178,0.00395828575778336,2.556082891364996,0.8945583889470422,0.08312400091345055,0.1662480018269011,0.21247183659667926,0.2958368148711404,0,0,13137,13138 days 00:00:00,1000.0,2191.266081387681,119.12660813876809,294.3225737540915,100.0,256.37510419736935,69.34917082892711,1636 days 00:00:00,52,0,0.0,44.22814788219975,-20.565675210824903,18.554407938867275,-6.655073954166617,311 days 03:47:22.105263156,53 days 06:32:43.636363636,22.90896310360928,0.2095480786029731,0.031772041660315525,1.042531543436714,0.006602065846066193,19.090994696382158,0.9782764291405509,0.3479019185390377,-0.014823098965592361,None,None,0.00011055255826373707,0.02785924468246174,1.1912660813876754,0.015160880134428734,0.160004359805712,-0.5952515411261007,147 days 11:59:59.999999997
ES,false,75,77,false,52,36.53846153846153,1.2012309993982113,0.00395828575778336,2.5391967385803484,0.8886487020266461,0.08312400091345055,0.1662480018269011,0.21106819201718355,0.294839914537308,0,0,13137,13138 days 00:00:00,1000.0,2180.4823505898944,118.04823505898945,294.3225737540915,100.0,254.25817341620237,68.91388173228385,1636 days 00:00:00,52,0,0.0,44.228147882199764,-20.56567521082491,18.44187067768781,-6.616888256663339,311 days 03:47:22.105263156,53 days 05:05:27.272727273,22.701583665190284,0.20883702209837585,0.03176947420190434,1.0423906644303451,0.007029025333951201,19.097065796482745,0.9784327711555602,0.3477636438243742,-0.014823098965592281,None,None,0.00011017083719267904,0.027763050972555117,1.180482350589894,0.015064822837744574,0.15999479729152435,-0.5989154567613303,147 days 11:04:36.923076921
ES,false,74,78,false,52,36.53846153846153,1.1978035757798193,0.00395828575778336,2.5366772969593976,0.8877669670699679,0.08312400091345055,0.1662480018269011,0.21085876594958225,0.2941573158251103,0,0,13137,13138 days 00:00:00,1000.0,2173.3048839992553,117.33048839992553,294.3225737540915,100.0,254.4654064176248,69.3491708289271,1636 days 00:00:00,52,0,0.0,44.228147882199764,-20.56567521082491,18.50129789102038,-6.655073954166618,311 days 05:03:09.473684212,53 days 06:32:43.636363636,22.56355546152416,0.20835946611823972,0.03143509275496988,1.0422813763960155,0.006981144773908799,19.087036585843524,0.9783490477937214,0.3479019185390377,-0.014823098965592267,None,None,0.00010993186818266843,0.027702830782032443,1.1733048839992652,0.015000630130026504,0.1600136659409603,-0.6013540962782015,147 days 12:27:41.538461537
ES,false,76,81,false,50,36.0,1.198291523073849,0.0038060439978686153,2.6500438314116685,0.8786293786223989,0.07992692395524092,0.15985384791048185,0.21180985179129574,0.2938531894948805,0,0,13137,13138 days 00:00:00,1000.0,2170.919327495706,117.09193274957062,294.3225737540915,100.0,243.65312213264437,67.89469421830657,2550 days 00:00:00,50,0,0.0,46.75212531331107,-22.065515987610993,19.784306286510596,-6.9879787995814775,326 days 08:00:00,56 days 07:30:00,23.418386549914104,0.20823042913260892,0.0320625929731646,1.0421778245521114,-0.0010164881536524808,19.118138566548136,0.9762172027450111,0.348732163022277,-0.014815733371406384,None,None,0.00010969239944672478,0.027642484660574645,1.1709193274957257,0.014979248513519838,0.15976404398360053,-0.6021646207558591,153 days 12:28:48
ES,false,77,80,false,50,36.0,1.198291523073849,0.0038060439978686153,2.6500438314116685,0.8786293786223989,0.07992692395524092,0.15985384791048185,0.21180985179129574,0.2938531894948805,0,0,13137,13138 days 00:00:00,1000.0,2170.919327495706,117.09193274957062,294.3225737540915,100.0,243.65312213264437,67.89469421830657,2550 days 00:00:00,50,0,0.0,46.75212531331107,-22.065515987610993,19.784306286510596,-6.9879787995814775,326 days 08:00:00,56 days 07:30:00,23.418386549914104,0.20823042913260892,0.0320625929731646,1.0421778245521114,-0.0010164881536524808,19.118138566548136,0.9762172027450111,0.348732163022277,-0.014815733371406384,None,None,0.00010969239944672478,0.027642484660574645,1.1709193274957257,0.014979248513519838,0.15976404398360053,-0.6021646207558591,153 days 12:28:48
ES,false,78,79,false,50,36.0,1.198291523073849,0.0038060439978686153,2.6500438314116685,0.8786293786223989,0.07992692395524092,0.15985384791048185,0.21180985179129574,0.2938531894948805,0,0,13137,13138 days 00:00:00,1000.0,2170.919327495706,117.09193274957062,294.3225737540915,100.0,243.65312213264437,67.89469421830657,2550 days 00:00:00,50,0,0.0,46.75212531331107,-22.065515987610993,19.784306286510596,-6.9879787995814775,326 days 08:00:00,56 days 06:45:00,23.418386549914104,0.20823042913260892,0.0320625929731646,1.0421778245521114,-0.0010164881536524808,19.118138566548136,0.9762172027450111,0.348732163022277,-0.014815733371406384,None,None,0.00010969239944672478,0.027642484660574645,1.1709193274957257,0.014979248513519838,0.15976404398360053,-0.6021646207558591,153 days 12:00:00
ES,false,73,84,false,50,36.0,1.194813495095026,0.0038060439978686153,2.639759990802135,0.8752197427599638,0.07992692395524092,0.15985384791048185,0.21098789604492973,0.2926582784252099,0,0,13137,13138 days 00:00:00,1000.0,2158.3535517206524,115.83535517206525,294.3225737540915,100.0,243.9994650274843,68.28493615032947,2548 days 00:00:00,50,0,0.0,46.75212531331106,-22.065515987610993,19.784306286510596,-7.004047300533873,326 days 08:00:00,56 days 07:30:00,23.16707103441304,0.20739199487165835,0.031638055765443866,1.0420057915428635,-0.000997672582611327,19.12015899176351,0.9760560579009046,0.348732163022277,-0.0148157333714064,None,None,0.00010924815425079131,0.02753053487119941,1.1583535517206491,0.014866240347143567,0.15976028325876063,-0.606434009819286,153 days 12:28:48
ES,false,74,83,false,50,36.0,1.194813495095026,0.0038060439978686153,2.639759990802135,0.8752197427599638,0.07992692395524092,0.15985384791048185,0.21098789604492973,0.2926582784252099,0,0,13137,13138 days 00:00:00,1000.0,2158.3535517206524,115.83535517206525,294.3225737540915,100.0,243.9994650274843,68.28493615032947,2548 days 00:00:00,50,0,0.0,46.75212531331106,-22.065515987610993,19.784306286510596,-7.004047300533873,326 days 08:00:00,56 days 07:30:00,23.16707103441304,0.20739199487165835,0.031638055765443866,1.0420057915428635,-0.000997672582611327,19.12015899176351,0.9760560579009046,0.348732163022277,-0.0148157333714064,None,None,0.00010924815425079131,0.02753053487119941,1.1583535517206491,0.014866240347143567,0.15976028325876063,-0.606434009819286,153 days 12:28:48
ES,false,70,87,false,51,37.254901960784316,1.1805748077526699,0.0038821648778259877,2.493307247927252,0.8725886481970488,0.08152546243434575,0.1630509248686915,0.20326802637817515,0.28261195982263887,0,0,13137,13138 days 00:00:00,1000.0,2055.5816973418805,105.55816973418806,294.3225737540915,100.0,238.71582523539843,69.03202613278833,2550 days 00:00:00,51,0,0.0,46.75212531331104,-22.065515987611,18.60394631236769,-7.072384696584259,308 days 22:44:12.631578948,56 days 08:15:00,20.69768034003684,0.20034460210546104,0.029291167731211355,1.0405610374680365,-0.0013849693460191363,19.137298166887508,0.9755642961765686,0.34831691297208534,-0.014815733371406476,None,None,0.00010551253927197152,0.026589159896536825,1.055581697341895,0.013916993065493655,0.15972508643917277,-0.6413521110943308,150 days 10:49:24.705882353
