Ticker,Use SMA,Short Window,Long Window,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Sharpe Ratio,Calmar Ratio,Omega Ratio,Beats BNH [%],Avg Trade Duration,Current
EXPD,true,62,88,80,58.75,2.040322563502288,7.863953602673744,759.6228463299731,676.1794276043321,0.16514302565614863,1,125.4464152004674,0.9259301778464909,0,0,10173,10174 days 00:00:00,1000.0,61769.82770639785,6076.9827706397855,65290.54509943184,100.0,4288.290360844543,46.560159370484946,2552 days 00:00:00,80,0,0.0,172.35454545454542,-29.639092298397546,17.70145735794993,-7.357482906030197,106 days 16:20:25.531914894,43 days 23:16:21.818181818,0.6199079386318379,0.34242256622845396,1.126620024781356,-0.9069240000771158,80 days 19:29:59.999999999,0
EXPD,true,62,89,75,58.666666666666664,2.0737273693953955,7.372456502506636,726.9588959433648,646.1856852829909,0.15482158655263933,1,112.54892962850678,0.9062730182502046,0,0,10173,10174 days 00:00:00,1000.0,55521.917195752336,5452.191719575234,65290.54509943184,100.0,3487.9136783031963,43.78877528225799,2478 days 00:00:00,75,0,0.0,172.3545454545455,-31.597142857142845,18.9320436926568,-8.040709451848661,107 days 10:21:49.090909092,56 days 00:46:27.096774193,0.6074391270267313,0.35398418050214275,1.123959301319194,-0.9164933956168996,86 days 04:28:48,0
EXPD,true,62,84,91,63.73626373626373,2.1609109595646463,8.945247223041385,668.059810064095,645.1460037249002,0.18785019168386907,1,125.49516337682941,0.9274817024380059,0,0,10173,10174 days 00:00:00,1000.0,61793.442715832636,6079.344271583263,65290.54509943184,100.0,4158.116463007185,42.1839499361779,2433 days 00:00:00,91,0,0.0,161.675,-33.50003871370518,14.897428813223298,-8.3035164378842,86 days 01:14:28.965517241,43 days 02:10:54.545454545,0.6211395621415777,0.37798355087363766,1.1277778292441112,-0.9068878309665672,70 days 11:20:26.373626373,0
EXPD,true,64,87,89,61.79775280898876,2.264378549761269,8.74864838297454,655.7964815310809,614.0416493736711,0.18372161604246534,1,120.48398938185295,0.9193753763768648,0,0,10173,10174 days 00:00:00,1000.0,59365.886856266225,5836.5886856266225,65290.54509943184,100.0,3823.8802285100223,46.3499384336757,2440 days 00:00:00,89,0,0.0,172.35454545454547,-30.09704910480988,15.850795308399535,-8.057434390678653,88 days 17:53:27.272727273,45 days 12:00:00,0.6162749413366907,0.3404158195792209,1.1263473209047106,-0.9106059127437517,72 days 05:23:35.730337079,0
EXPD,true,60,87,81,61.72839506172839,2.3349079997285402,7.962253022707166,651.690561313088,609.512309495967,0.1672073134768505,1,108.96742797538217,0.9038335517319298,0,0,10173,10174 days 00:00:00,1000.0,53786.93546636014,5278.693546636014,65290.54509943184,100.0,3266.293038936686,47.375830553320384,2443 days 00:00:00,81,0,0.0,161.67500000000004,-32.53480253068785,15.747304569810094,-7.318245287379718,99 days 22:04:48,47 days 03:52:15.483870968,0.6055687894956344,0.3244071575440994,1.1236992246129562,-0.9191507202367966,79 days 17:28:53.333333333,0
EXPD,true,64,80,102,59.80392156862745,1.9633909213921683,10.026540843409023,667.3194848511696,604.671547473579,0.2105573577115895,1,140.50902747972134,0.9460969306702937,0,0,10173,10174 days 00:00:00,1000.0,69066.58745481928,6806.658745481928,65290.54509943184,100.0,5711.676942023486,40.02195490007454,2533 days 00:00:00,102,0,0.0,162.13752822875983,-31.721914778380285,14.547826762167226,-7.024396309424251,77 days 11:00:59.016393443,39 days 16:58:32.195121951,0.6349866779589666,0.40999046548822327,1.1311345462669937,-0.8957481709623349,62 days 06:49:24.705882352,0
EXPD,true,67,81,106,62.264150943396224,1.9480496008829198,10.41973852354271,632.9029227439707,597.078229003746,0.21881450899439692,1,138.4883422813407,0.9444614076316356,0,0,10173,10174 days 00:00:00,1000.0,68087.7098108609,6708.77098108609,65290.54509943184,100.0,5540.433475533186,47.52454945902477,2089 days 00:00:00,106,0,0.0,112.65,-34.12830188679245,13.360140553681116,-7.5015779343340565,75 days 14:10:54.545454546,34 days 06:36:00,0.6324927803496886,0.34401213982547896,1.1310027651744983,-0.8972474349713391,59 days 23:59:59.999999999,0
EXPD,true,64,81,102,59.80392156862745,1.9321524142679658,10.026540843409023,635.8832451590346,576.186541216594,0.2105573577115895,1,133.88989591375721,0.9374240984072846,0,0,10173,10174 days 00:00:00,1000.0,65860.09100622154,6486.0091006221555,65290.54509943184,100.0,5520.54854305078,41.92639834546338,2473 days 00:00:00,102,0,0.0,162.13752822875975,-34.128301886792435,14.45616882579972,-6.942336435309058,80 days 22:25:34.426229508,35 days 02:55:36.585365854,0.6277520365064012,0.38663604668844304,1.1296309535977982,-0.9006592900894834,62 days 12:28:14.117647058,0
EXPD,true,61,86,87,60.91954022988506,2.162388258495652,8.552049542907698,619.1556029833347,571.4950706742727,0.17959304040106164,1,111.1960372211297,0.9081526475096355,0,0,10173,10174 days 00:00:00,1000.0,54866.537459550105,5386.65374595501,65290.54509943184,100.0,3718.8274717933577,45.63425972057339,2442 days 00:00:00,87,0,0.0,159.27339449541282,-29.63909229839754,15.51228213907506,-7.428829501581475,91 days 21:16:58.867924529,45 days 21:52:56.470588235,0.6078518621614689,0.3385908204510879,1.1244754641197114,-0.9174971852700632,73 days 22:04:08.275862069,0
EXPD,true,61,87,82,59.756097560975604,2.230886921074121,8.060552442740587,623.2010455110171,564.2433708433081,0.16927160129755234,1,105.49023890395866,0.8980252309443633,0,0,10173,10174 days 00:00:00,1000.0,52102.48573190337,5110.248573190337,65290.54509943184,100.0,3269.3616774477473,47.2646426313269,2451 days 00:00:00,82,0,0.0,162.0229357798165,-29.63909229839754,16.281912249128954,-7.218373168100034,102 days 07:20:48.979591837,43 days 13:49:05.454545454,0.6016185919794789,0.3223856109342249,1.1228462099294259,-0.9217306492784235,78 days 16:05:51.219512195,0
