Ticker,Use SMA,Short Window,Long Window,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy per Trade,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Beats BNH [%],Avg Trade Duration,Signal Entry
NEAR-USD,true,27,85,117,39.6551724137931,1.2940421452368742,0.15977044476327118,1.660623044822933,1.013112202411869,4.834433285509325,9.62754662840746,8.028171322575831,1.9190741539255314,0,0,17425,726 days 02:00:00,1000.0,3785.3076508590543,278.53076508590544,50.02944191977478,100.0,632.8761135983738,56.44378854641745,196 days 19:00:00,116,1,242.18225520481246,74.15633746446512,-18.262145516267765,10.313935760777968,-4.025839597090375,5 days 02:07:49.565217391,1 days 17:21:25.714285714,21.923494790122817,1.2786759272177246,1.6876690102043883,1.0584373851350657,0.9316547473549549,20.969675653490484,1.117487572116346,0.3241641337386018,-0.011294238252872828,None,None,0.00010683235660760682,0.6461220927628061,2.7853076508590564,0.5872311937880026,0.6081353707045215,4.567337039908345,3 days 01:23:16.551724136,false
NEAR-USD,true,41,75,125,41.12903225806452,1.3904889315125244,0.1707890961262554,1.5787116164456125,0.9989366307534272,5.164992826398852,10.288665710186514,8.154034173894125,1.9376206557680145,0,0,17425,726 days 02:00:00,1000.0,3893.788984645256,289.3788984645256,50.02944191977478,100.0,516.4672114416168,40.932686088024624,207 days 12:00:00,124,1,224.8048348341281,59.103624891690686,-15.227416841799124,10.200527072270262,-4.444748496527774,4 days 09:16:28.235294117,1 days 21:54:14.794520547,21.524065724283297,1.2920608279126258,2.395437004707795,1.05861489133673,0.8760576164049655,20.49137850715251,1.119260881877617,0.330533710009926,-0.011386867478972102,None,None,0.00010913051922919243,0.6600213802981558,2.8937889846452465,0.6028730845315728,0.6147820884183797,4.78417202671503,2 days 22:19:21.290322578,false
NEAR-USD,true,33,74,126,41.6,1.3817080660137737,0.17216642754662842,1.548834530086523,0.9912540992553747,5.206312769010043,10.371305595408895,8.063716991073134,1.9653793997051432,0,0,17425,726 days 02:00:00,1000.0,3952.9624917544174,295.29624917544174,50.02944191977478,100.0,582.4007487975655,50.044638408547705,196 days 19:00:00,125,1,213.3705093996491,59.10398710101309,-18.387718598085186,9.519371387438987,-4.128808162822082,4 days 13:55:23.076923076,1 days 16:27:56.712328767,21.916735858838116,1.3083636980213293,1.9894039182918786,1.0594280616224132,0.938366683342056,20.785104729278842,1.11944673982902,0.32830246207790226,-0.011316311144079917,None,None,0.00010932505942456045,0.6611979593997416,2.95296249175444,0.6112856031953824,0.6082038721488852,4.902449394677778,2 days 21:21:35.999999998,false
NEAR-USD,true,44,75,129,39.0625,1.4307256071061325,0.1762984218077475,1.6423860336707943,0.9870108375425446,5.330272596843615,10.61922525107604,8.75436526871411,2.1065897554054063,0,0,17425,726 days 02:00:00,1000.0,4592.622392640656,359.26223926406556,50.02944191977478,100.0,613.1063978598611,42.10762212956524,246 days 20:00:00,128,1,265.1514302661062,61.64453095391544,-14.333819733758421,10.612566420969845,-4.107729599213212,4 days 04:44:24,1 days 23:36:09.230769230,25.995866893551174,1.4014081280336437,2.735537934908202,1.063517516138176,0.8686028423018733,19.742855137027775,1.1221943446147646,0.3326705414499847,-0.011447885419382506,None,None,0.00011886806735525936,0.7189140713646086,3.5926223926406866,0.6973829359485335,0.6173884691474713,6.181016327149204,2 days 20:21:33.749999999,false
NEAR-USD,true,32,73,125,39.516129032258064,1.4002654989954413,0.1707890961262554,1.6085978970338073,0.9779317240031831,5.164992826398852,10.288665710186514,8.308396598739895,1.98144325199945,0,0,17425,726 days 02:00:00,1000.0,4029.9644486924467,302.99644486924467,50.02944191977478,100.0,565.8032972306585,47.76418972068746,196 days 15:00:00,124,1,207.82277057352758,63.58333704865542,-19.719375142169042,10.321280811213018,-4.0836882735632765,4 days 16:09:47.755102040,1 days 18:15:12,22.75920708160423,1.3199802975728503,2.125101903911696,1.0599971672665602,0.9268610070412491,20.620360583554504,1.1142741306506891,0.32921434019832185,-0.011336425774978433,None,None,0.00011060409903160041,0.6689335909431193,3.0299644486924695,0.6221105168468926,0.609904331753686,5.056362678502744,2 days 21:52:44.516129031,false
NEAR-USD,true,34,72,130,41.86046511627907,1.3550323974035923,0.17767575322812051,1.5019433652532883,0.9672622745817241,5.371592539454806,10.701865136298421,8.067827775478207,1.9198674407515695,0,0,17425,726 days 02:00:00,1000.0,3824.525628809758,282.4525628809758,50.02944191977478,100.0,601.6220618346375,48.97786373143555,207 days 09:00:00,129,1,197.22841787514926,59.10398710101309,-22.653566136667575,9.32892546729172,-4.133483748214384,4 days 10:12:13.333333333,1 days 15:16:48,20.36664504600475,1.2831054888704592,1.9656385652710497,1.0583662100976625,0.8557448210206817,21.094451960411025,1.117709264509995,0.32921434019832185,-0.011324356790717248,None,None,0.00010774429279142156,0.6516374828025177,2.8245256288097544,0.5929193982202865,0.6112091630440692,4.645726836887476,2 days 19:17:40.465116278,false
NEAR-USD,true,49,87,110,39.44954128440367,1.3020205766662931,0.15012912482066,1.5766264160083878,0.9568798290523738,4.54519368723099,9.049067431850789,7.166072433162944,1.8097632238255041,0,0,17425,726 days 02:00:00,1000.0,3457.989013182486,245.79890131824857,50.02944191977478,100.0,526.9576748008435,54.83522047906169,246 days 09:00:00,109,1,174.89615069580623,41.48859046708329,-14.360294680266449,10.373165928788582,-4.1544523574696175,5 days 01:11:09.767441860,2 days 04:57:16.363636363,20.945806077859487,1.2111948074707546,1.5789121261988341,1.0548245888390015,0.841348859580187,20.939809365960986,1.1195558048904855,0.3277964035355075,-0.011369401558821438,None,None,0.00010236308749130658,0.6190919531474222,2.4579890131825355,0.5381837426484533,0.6151589127951802,3.913085013268824,3 days 07:52:17.614678898,false
NEAR-USD,true,44,74,126,39.2,1.3714569498133646,0.17216642754662842,1.5802156766498614,0.9529916080719164,5.206312769010043,10.371305595408895,8.227097055132019,1.9722661809080835,0,0,17425,726 days 02:00:00,1000.0,4029.2784197290966,302.9278419729097,50.02944191977478,100.0,575.9955347191914,45.29515255824738,247 days 02:00:00,125,1,217.48984229522603,61.64453095391546,-14.410368516112214,10.648329199261367,-4.266331199770715,4 days 08:36:44.081632653,1 days 23:54:28.421052631,22.49430861947097,1.313086164786174,2.240560420672066,1.0593147731238937,0.8712423956127291,19.748204569777172,1.1189088303949255,0.33318032285211535,-0.011473253358667246,None,None,0.00011133310022965925,0.6733425901889791,3.029278419729067,0.6220146739599393,0.6171475676654755,5.054991428020977,2 days 22:08:09.599999998,false
NEAR-USD,true,33,73,127,39.682539682539684,1.3775538414377244,0.17354375896700144,1.557838903786478,0.9510616018232467,5.247632711621233,10.453945480631276,8.174966390946086,1.969437695280287,0,0,17425,726 days 02:00:00,1000.0,3975.1875508626517,297.5187550862652,50.02944191977478,100.0,594.3888878257458,49.999096152677126,196 days 19:00:00,126,1,204.99795987970083,59.10398710101309,-18.387718598085204,10.025039673801908,-4.012687918592095,4 days 16:27:36,1 days 16:00:00,21.98563167446784,1.311647573777809,2.0024809567574215,1.059608443239074,0.9334137092996077,20.72930161308411,1.1163863486875105,0.32870758673274875,-0.011327842716817162,None,None,0.00010970752284918452,0.6635110981918679,2.9751875508626586,0.6144240256901812,0.6088035736482236,4.946873354361105,2 days 20:45:14.285714284,false
NEAR-USD,true,43,73,127,39.682539682539684,1.356965430997701,0.17354375896700144,1.5454752916511971,0.943513609066665,5.247632711621233,10.453945480631276,8.110086695471187,1.9276702318491714,0,0,17425,726 days 02:00:00,1000.0,3872.159109678121,287.2159109678121,50.02944191977478,100.0,570.5456460632598,45.88885777077264,200 days 10:00:00,126,1,199.68484698070506,61.07859528657434,-14.928835611328207,10.38826844957227,-4.272151785928457,4 days 09:43:12,1 days 21:45:00,21.210113196011186,1.2869229965036222,2.124651973923154,1.0580680163189147,0.8270182903835814,19.63424171083814,1.1221121793320046,0.3321611497591927,-0.011440851593189229,None,None,0.00010898097921759587,0.6591169623080199,2.8721591096781456,0.5997772046295451,0.6163907157485135,4.740937734791846,2 days 21:32:51.428571428,false
