Ticker,Use SMA,Short Window,Long Window,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Sharpe Ratio,Calmar Ratio,Omega Ratio,Beats BNH [%],Avg Trade Duration,Current
SBUX,false,20,79,50,46.93877551020408,2.215271018760062,5.96687773989284,1377.7175898590108,727.4450084195879,0.12786166585484657,1,176.15726611689738,1.1051731483848652,0,0,8212,8213 days 00:00:00,1000.0,78364.49420595303,7736.449420595303,33299.0184887455,100.0,2725.0287545035076,43.2959018314073,1179 days 00:00:00,49,1,9856.332302861483,125.30161871690126,-13.723504511671964,33.38207289951839,-6.721455978843137,192 days 15:39:07.826086956,32 days 00:55:23.076923077,0.7396032487297172,0.4940101525949991,1.1519460972725346,-0.7676673436122422,107 days 10:17:08.571428571,0
SBUX,false,22,64,55,46.2962962962963,2.118572664248287,6.5757428153921085,1263.1201267496444,724.9312022208703,0.14064783244033122,1,177.6551079390939,1.107951577701906,0,0,8212,8213 days 00:00:00,1000.0,77558.83661792544,7655.8836617925435,33299.0184887455,100.0,2970.076128060609,44.48675506599773,1123 days 00:00:00,54,1,8350.349773444657,117.97332963822258,-14.099123057955223,32.104713257636256,-6.96670936806066,175 days 07:40:48,27 days 12:24:49.655172414,0.7404972048161156,0.47953324926634733,1.153557283804677,-0.7700868070817132,95 days 22:40:00,0
SBUX,false,22,63,55,48.148148148148145,2.1322676642412364,6.5757428153921085,1188.4310145362113,709.3481721290516,0.14064783244033122,1,167.15024619938188,1.0962256810645816,0,0,8212,8213 days 00:00:00,1000.0,73038.9973694082,7203.899736940819,33299.0184887455,100.0,2741.944612005578,44.728161067059574,1128 days 00:00:00,54,1,7863.722584452764,115.6840013255244,-14.099123057955222,29.915082877012345,-7.15659074029928,168 days 08:18:27.692307692,28 days 13:42:51.428571428,0.7328123948814468,0.4697161934073674,1.1519649098641682,-0.7836602979942003,95 days 20:53:19.999999999,0
SBUX,false,24,54,57,46.42857142857143,2.2356165903497267,6.819288845591816,1185.0706305811707,707.3424333129118,0.1457622990745251,1,172.73861967920865,1.108157490695485,0,0,8212,8213 days 00:00:00,1000.0,75491.75313951552,7449.175313951552,33299.0184887455,100.0,2716.539344378554,43.43651885823115,1133 days 00:00:00,56,1,8127.7978269699815,120.26765117958765,-14.650976197449808,30.568109791932528,-6.889929388134301,163 days 19:23:04.615384616,29 days 07:12:00,0.7394441266502769,0.48777625977477446,1.1542615035604162,-0.7762944479438862,91 days 18:00:00,0
SBUX,false,23,61,55,48.148148148148145,2.147029703014332,6.5757428153921085,1178.8887900760449,703.6526295219734,0.14064783244033122,1,165.80815301240037,1.0956597876067153,0,0,8212,8213 days 00:00:00,1000.0,72461.54612711773,7146.154612711773,33299.0184887455,100.0,2681.058996320597,44.4867550659977,1176 days 00:00:00,54,1,7801.551463011267,115.68400132552439,-15.052120799547083,30.27788673071318,-7.467897237517507,166 days 20:18:27.692307692,29 days 15:25:42.857142857,0.7322550156967483,0.47130572341794225,1.152085812283269,-0.7853944369223059,95 days 16:53:19.999999999,0
SBUX,false,23,58,55,48.148148148148145,2.2133500784071756,6.5757428153921085,1177.1463864455345,702.6126273550022,0.14064783244033122,1,165.56308771853293,1.0974025009656518,0,0,8212,8213 days 00:00:00,1000.0,72356.10392700916,7135.610392700916,33299.0184887455,100.0,2603.4716911281203,42.77415847398436,1176 days 00:00:00,54,1,7790.19905895026,115.6840013255244,-15.052120799547081,30.020755843727308,-7.329390945979827,166 days 01:50:46.153846152,29 days 15:25:42.857142857,0.7333430765538329,0.4899929009716996,1.1528378396591712,-0.7857110894991505,95 days 07:59:59.999999999,0
SBUX,false,25,57,55,48.148148148148145,2.1999402649383097,6.5757428153921085,1173.9350838803748,700.6958719212521,0.14064783244033122,1,165.11142497343312,1.0948615339446492,0,0,8212,8213 days 00:00:00,1000.0,72161.7707646146,7116.17707646146,33299.0184887455,100.0,2591.4645377157603,44.4867550659977,1179 days 00:00:00,54,1,7769.276235074387,115.68400132552436,-15.052120799547083,30.394780242886522,-7.55596631287202,166 days 12:55:23.076923078,29 days 13:42:51.428571428,0.7317938381229804,0.47080479582003304,1.1521411548210323,-0.7862946897709131,95 days 12:26:40,0
SBUX,false,24,56,55,48.148148148148145,2.224517532979537,6.5757428153921085,1173.6248046536257,700.5106731174074,0.14064783244033122,1,165.0677848727396,1.0964715589510785,0,0,8212,8213 days 00:00:00,1000.0,72142.99410245467,7114.299410245467,33299.0184887455,100.0,2565.6232034128984,42.77415847398436,1179 days 00:00:00,54,1,7767.2546511588735,115.68400132552439,-14.650976197449792,30.13419035379585,-7.419798957984295,165 days 19:23:04.615384616,29 days 19:42:51.428571428,0.732825727604582,0.4896222304422885,1.1526652153917845,-0.7863510778057924,95 days 07:06:40,0
SBUX,false,25,54,55,48.148148148148145,2.2456282280698012,6.5757428153921085,1171.7638364919594,699.399902405669,0.14064783244033122,1,164.80604373456077,1.0961925127315728,0,0,8212,8213 days 00:00:00,1000.0,72030.37692589346,7103.037692589346,33299.0184887455,100.0,2544.7327466457295,42.524218145837196,1179 days 00:00:00,54,1,7755.129755327645,115.68400132552439,-14.650976197449783,30.184712120245745,-7.446230964461558,165 days 18:27:41.538461538,29 days 18:51:25.714285714,0.7326562513629715,0.4923025777210165,1.15266534083489,-0.7866892774935678,95 days 06:13:19.999999999,0
SBUX,false,23,62,54,47.16981132075472,2.1319875743520114,6.453969800292255,1196.3720031624266,686.6230504834863,0.1380905991232343,1,165.20772669096345,1.0935885132665129,0,0,8212,8213 days 00:00:00,1000.0,72178.8289693787,7117.88289693787,33299.0184887455,100.0,2700.5243562878445,44.48675506599773,1128 days 00:00:00,53,1,7771.112801770061,117.97332963822255,-13.72350451167196,31.841796324993442,-7.263153187217088,175 days 00:00:00,28 days 12:51:25.714285714,0.7311237053343725,0.47083335355847294,1.151596149849778,-0.7862434624208641,97 days 14:56:36.226415094,0
