Ticker,Use SMA,Short Window,Long Window,Signal Entry,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy per Trade,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Profit Factor Adjusted,Beats BNH [%],Total Period,Maturity,Score,Avg Trade Duration
MCK,false,7,54,false,100,40.4040404040404,2.3814310859827197,0.012949640287769784,4.705599184596407,3.116806878354964,0.27468933943754087,0.5466317854807063,1.292577931674618,1.1864601744518646,0,0,7645,7646 days 00:00:00,1000.0,35390.256580252826,3439.0256580252826,3948.848470052082,100.0,2000.3913454890696,47.43486994155835,1580 days 00:00:00,99,1,4611.422330063509,124.19338842975209,-13.443227665706047,17.66978840772328,-4.0836816446421516,100 days 19:48:00,12 days 04:52:52.881355932,300.79630555746775,0.799836052139638,0.3912817320006777,1.166626017746634,0.11696908674524588,15.589934438195147,1.0923989121757234,0.4855255488634156,-0.01868047410882466,None,None,0.0005541446290599132,0.13964444652309813,34.390256580253,0.12473120310610897,0.21012070780762665,2.3814310859827197,-0.12910670437047064,11073.11507936508,1.2239846199974092,2.2906677725989235,48 days 00:14:32.727272727
MCK,false,7,55,false,100,39.39393939393939,2.3918472124419474,0.012949640287769784,4.702382702571884,3.0368094949545203,0.27468933943754087,0.5466317854807063,1.291694398351989,1.1907171752166585,0,0,7645,7646 days 00:00:00,1000.0,35649.62029051552,3464.9620290515522,3948.848470052082,100.0,1971.7372267210676,47.51006307013978,1579 days 00:00:00,99,1,4804.932059334951,124.19338842975205,-11.359042553191468,18.058236372865778,-3.9789221831191464,102 days 01:50:46.153846154,12 days 20:00:00,301.4614972846521,0.801969612365836,0.3915324750426733,1.167193500719527,0.12474079996888343,15.659588602121058,1.0942731218199524,0.4849485336958633,-0.018674474146377084,None,None,0.0005548511994529534,0.13982250226214424,34.649620290515365,0.12500191428261287,0.20982890738757268,2.3918472124419474,-0.1225386197192185,11073.11507936508,1.2239846199974092,2.251218195563555,47 days 23:45:27.272727272
MCK,false,9,37,false,106,42.857142857142854,2.237486146804145,0.013734466971877043,3.9791263074568968,2.7956390918900915,0.29117069980379334,0.5795945062132113,1.1586049915499088,1.0694722189271868,0,0,7645,7646 days 00:00:00,1000.0,24719.47909613848,2371.947909613848,3948.848470052082,100.0,1453.142205503024,66.62344542874143,2980 days 00:00:00,105,1,2856.905455992426,91.58455377574374,-15.421961648450164,15.780910972873874,-4.872212191605836,87 days 04:48:00,12 days 17:12:00,198.69117752520037,0.7321038737200166,0.2483617780200938,1.1532010510071464,-0.14800634327315584,17.35437258674963,1.0829980649474606,0.4754920879969125,-0.018674474146377035,None,None,0.0005075218356990148,0.12789550259615173,23.719479096138645,0.1115074049842173,0.2102464783018741,2.237486146804145,-0.39933174757081424,11073.11507936508,1.2601692945749845,2.1186154535049435,44 days 15:18:51.428571428
MCK,false,12,33,false,94,46.236559139784944,2.157380811427954,0.012164813603662524,4.538843585138103,3.4403362270569087,0.25820797907128845,0.5136690647482015,1.1719656294391911,1.0776082301219834,0,0,7645,7646 days 00:00:00,1000.0,26148.07456765424,2514.807456765424,3948.848470052082,100.0,1471.4392917885903,60.097536547845976,2793 days 00:00:00,93,1,3224.9618430648443,92.62945205479456,-15.421961648450166,16.120712244154202,-5.421563461615739,90 days 23:26:30.697674419,15 days 18:43:12,235.732394888058,0.7401006799079121,0.28053935557420356,1.1548804201140368,-0.20827004262334176,17.35620286646867,1.0728550149727665,0.47948916408668735,-0.018725069168025056,None,None,0.0005158947411577205,0.13000547477174557,25.148074567654305,0.11356752918164092,0.21140584971043497,2.157380811427954,-0.3631542268999105,11073.11507936508,1.1866971176297638,2.091140776828073,50 days 13:09:40.645161290
MCK,false,11,35,false,95,45.744680851063826,2.1703009260524726,0.012295618051013734,4.47995581200508,3.359576210607228,0.26095487246566385,0.5191628515369523,1.1690662975735953,1.0765563409966434,0,0,7645,7646 days 00:00:00,1000.0,26045.19329255887,2504.519329255887,3948.848470052082,100.0,1453.9275650972263,60.184357004047506,2803 days 00:00:00,94,1,3342.618557380174,92.62945205479456,-15.421961648450178,16.10701725472964,-5.323252855390136,90 days 13:57:12.558139535,15 days 19:17:38.823529411,230.87845462956074,0.7394216003643936,0.2797692709490782,1.1547543824275968,-0.20840561481011907,17.36608104047865,1.0727710136065987,0.4797754983549448,-0.018725069168025067,None,None,0.0005153568014721555,0.1298699139709832,25.045193292558807,0.11342284968179994,0.21137936135650687,2.1703009260524726,-0.3657595756712198,11073.11507936508,1.1929926372323896,2.0902837741930336,50 days 00:15:19.148936169
MCK,false,7,56,false,98,39.175257731958766,2.308034504585868,0.012688031393067364,4.720271628464834,3.0314402886879117,0.2691955526487901,0.5356442119032048,1.2706761296769955,1.1561355870364252,0,0,7645,7646 days 00:00:00,1000.0,31863.240306263408,3086.3240306263406,3948.848470052082,100.0,1769.6624416141326,50.267208438410336,1746 days 00:00:00,97,1,4294.595667898058,124.19338842975205,-13.207812499999985,18.50023471297376,-4.154958832744306,106 days 00:00:00,12 days 10:10:10.169491525,273.9035529728383,0.7801607502370338,0.35744381141976983,1.1621219157748017,0.11583568762499225,15.591038315345518,1.089634503195488,0.4861030126336248,-0.01870956529240376,None,None,0.0005403603114351166,0.13617079848164937,30.86324030626326,0.12084625632657242,0.21006129991908248,2.308034504585868,-0.21842429406119135,11073.11507936508,1.2116829548154904,2.076452938039814,49 days 01:58:45.773195876
MCK,false,7,53,false,103,39.21568627450981,2.25441635570428,0.013342053629823413,4.405577586223894,2.832258171792925,0.2829300196206671,0.5631131458469588,1.2464701529106976,1.140670213040608,0,0,7645,7646 days 00:00:00,1000.0,30214.49705393646,2921.4497053936457,3948.848470052082,100.0,1842.2828180810357,49.32164612298754,2057 days 00:00:00,102,1,3937.01034888528,124.19338842975209,-13.443227665706047,17.477961108278684,-4.028218234456617,100 days 14:24:00,11 days 15:05:48.387096774,247.81849710834467,0.7715691928909123,0.35823774370250716,1.1601355497402468,0.08863228790986608,15.606577997420029,1.0875980163697176,0.48437196660842546,-0.018725069168025008,None,None,0.0005329528558318201,0.13430411966961867,29.21449705393638,0.11888523916952032,0.2094887075998906,2.25441635570428,-0.2601768015283924,11073.11507936508,1.242208718569431,2.05361385121634,46 days 12:28:14.117647058
MCK,false,18,27,false,89,43.18181818181818,2.1487713972147784,0.011510791366906475,4.983845436116864,3.488416403986754,0.2444735120994114,0.48620013080444735,1.2184181975281125,1.1412749837353868,0,0,7645,7646 days 00:00:00,1000.0,30358.575364759166,2935.8575364759167,3948.848470052082,100.0,1734.6956447823773,55.95772521667535,2344 days 00:00:00,88,1,3350.7898055685437,92.62945205479454,-14.669174876493546,18.1121946427841,-4.993699960950236,99 days 00:00:00,18 days 13:55:11.999999999,295.54301771807536,0.7731254461196986,0.3162315882626551,1.1617041143928508,0.049602260246637296,15.949478083763172,1.0812132701622303,0.47663190421011975,-0.018684415079463588,None,None,0.0005334044498145826,0.13441792135327482,29.35857536475891,0.11906068201338837,0.20924417143688037,2.1487713972147784,-0.2565281856872074,11073.11507936508,1.1547047810983029,2.00457618121293,53 days 07:21:49.090909090
MCK,false,11,36,false,98,44.329896907216494,2.126633568997953,0.012688031393067364,4.299173995711778,3.1242940986244117,0.2691955526487901,0.5356442119032048,1.157318519708939,1.0661088178540559,0,0,7645,7646 days 00:00:00,1000.0,24854.14068342551,2385.4140683425508,3948.848470052082,100.0,1482.277011408432,59.88931664325479,2799 days 00:00:00,97,1,2872.4687056036637,93.0704805491991,-15.421961648450171,16.04444866346754,-5.05354472120485,90 days 15:04:11.162790698,14 days 20:53:20,216.30589667857572,0.7315038337014598,0.2767930635993527,1.1528662314164533,-0.1936233072065104,17.42523547589322,1.0742088260432696,0.4792029406074676,-0.01871023724776749,None,None,0.0005088904450186482,0.12824039214469937,23.854140683425616,0.11170644557467391,0.21098636634036796,2.126633568997953,-0.3959215993134603,11073.11507936508,1.2116829548154904,1.9964116028213512,48 days 10:53:11.752577319
MCK,false,9,38,false,105,42.30769230769231,2.1871708365103175,0.013603662524525833,3.93176663185527,2.7269503751833524,0.28842380640941795,0.5741007194244605,1.1340150978732337,1.0436020453189037,0,0,7645,7646 days 00:00:00,1000.0,22627.200836380685,2162.7200836380684,3948.848470052082,100.0,1350.926776750185,67.04487215361836,3146 days 00:00:00,104,1,2615.0944877066904,91.58455377574371,-15.42196164845017,15.91881494390167,-4.8587354636454245,88 days 16:21:49.090909091,13 days 06:24:00,182.80871489109623,0.7149711213107119,0.23947712711909466,1.149135372440074,-0.14791950263282072,17.282911024429364,1.0811281716390007,0.4763467850936474,-0.01870956529240388,None,None,0.0004961197399871534,0.12502217447676267,21.627200836380684,0.10827229786731807,0.2104479548740165,2.1871708365103175,-0.45231626383234097,11073.11507936508,1.254211013940522,1.9855358844106934,45 days 04:09:13.846153845
