Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%]
Median Win Rate [%],CSCO,SMA,29,68,0,true,false,1,68,1.1804615865135488,50.74626865671642,1.3918402468865778,11.605338594482207,1.161074810123456,-0.8314486599015886,81 days 02:08:57.313432836,0.005205664443683923,0.16070222822417285,0.3190411883862255,1.865003771429281,0,8886,8887 days 00:00:00,1000.0,140132.77825655538,13913.277825655538,82546.23082517195,100.0,15217.889136523247,50.08279726242703,2247 days 00:00:00,67,-140.1327782565495,228.3010230179028,-18.055510956613706,30.12576569263749,-7.4763135672535395,124 days 17:38:49.411764706,36 days 02:54:32.727272727,2078.7001646986873,0.7860297898875493,0.44939648499331974,1.1611638411387073,0.1354631053457866,9.288516859263606,1.072674432136009,1.0824941905499614,-0.026061853090555805,0.0007016354452862796,0.17681213221214245,139.13277825655425,0.15044890672671918,0.27071929943904893,5434,134,12870.595238095239,,
Most Profit Factor,CSCO,SMA,29,68,0,true,false,1,68,1.1804615865135488,50.74626865671642,1.3918402468865778,11.605338594482207,1.161074810123456,-0.8314486599015886,81 days 02:08:57.313432836,0.005205664443683923,0.16070222822417285,0.3190411883862255,1.865003771429281,0,8886,8887 days 00:00:00,1000.0,140132.77825655538,13913.277825655538,82546.23082517195,100.0,15217.889136523247,50.08279726242703,2247 days 00:00:00,67,-140.1327782565495,228.3010230179028,-18.055510956613706,30.12576569263749,-7.4763135672535395,124 days 17:38:49.411764706,36 days 02:54:32.727272727,2078.7001646986873,0.7860297898875493,0.44939648499331974,1.1611638411387073,0.1354631053457866,9.288516859263606,1.072674432136009,1.0824941905499614,-0.026061853090555805,0.0007016354452862796,0.17681213221214245,139.13277825655425,0.15044890672671918,0.27071929943904893,5434,134,12870.595238095239,,
Most Calmar Ratio,CSCO,SMA,29,68,0,true,false,1,68,1.1804615865135488,50.74626865671642,1.3918402468865778,11.605338594482207,1.161074810123456,-0.8314486599015886,81 days 02:08:57.313432836,0.005205664443683923,0.16070222822417285,0.3190411883862255,1.865003771429281,0,8886,8887 days 00:00:00,1000.0,140132.77825655538,13913.277825655538,82546.23082517195,100.0,15217.889136523247,50.08279726242703,2247 days 00:00:00,67,-140.1327782565495,228.3010230179028,-18.055510956613706,30.12576569263749,-7.4763135672535395,124 days 17:38:49.411764706,36 days 02:54:32.727272727,2078.7001646986873,0.7860297898875493,0.44939648499331974,1.1611638411387073,0.1354631053457866,9.288516859263606,1.072674432136009,1.0824941905499614,-0.026061853090555805,0.0007016354452862796,0.17681213221214245,139.13277825655425,0.15044890672671918,0.27071929943904893,5434,134,12870.595238095239,,
Least Max Drawdown Duration,CSCO,SMA,29,68,0,true,false,1,68,1.1804615865135488,50.74626865671642,1.3918402468865778,11.605338594482207,1.161074810123456,-0.8314486599015886,81 days 02:08:57.313432836,0.005205664443683923,0.16070222822417285,0.3190411883862255,1.865003771429281,0,8886,8887 days 00:00:00,1000.0,140132.77825655538,13913.277825655538,82546.23082517195,100.0,15217.889136523247,50.08279726242703,2247 days 00:00:00,67,-140.1327782565495,228.3010230179028,-18.055510956613706,30.12576569263749,-7.4763135672535395,124 days 17:38:49.411764706,36 days 02:54:32.727272727,2078.7001646986873,0.7860297898875493,0.44939648499331974,1.1611638411387073,0.1354631053457866,9.288516859263606,1.072674432136009,1.0824941905499614,-0.026061853090555805,0.0007016354452862796,0.17681213221214245,139.13277825655425,0.15044890672671918,0.27071929943904893,5434,134,12870.595238095239,,
Median Profit Factor,CSCO,SMA,30,68,0,true,false,1,65,1.1763081713376218,51.5625,1.3071601642997785,11.72080641830453,1.1027755700910713,-0.8746110407678788,84 days 22:07:30,0.004972574990981658,0.15361242403781228,0.3048615800135044,1.8004614855937073,0,8886,8887 days 00:00:00,1000.0,104503.85971702752,10350.385971702752,82546.23082517195,100.0,12823.618193106844,54.8255530676342,4419 days 00:00:00,64,-104.50385971702053,228.30102301790282,-19.160156239556812,30.659295018052813,-8.439520155621059,128 days 21:05:27.272727272,38 days 03:05:48.387096774,1618.8806808866339,0.7483849090438953,0.38375924532931666,1.153042038410329,0.12609053532988895,9.301311105447008,1.0691468650062805,1.0784692694240434,-0.026061853090555764,0.0006690871966268661,0.16860997354997026,103.50385971702893,0.14091835787514673,0.27114674831948227,5436,128,12870.595238095239,,
Mean Total Fees Paid,CSCO,SMA,31,65,0,true,false,1,71,1.1762705070274486,52.85714285714286,1.2633791767086673,9.424450786521597,1.039654516763952,-0.9097810839354195,77 days 10:17:08.571428572,0.0054387538963861885,0.16779203241053342,0.3332207967589466,1.5813477518235088,0,8886,8887 days 00:00:00,1000.0,75472.31470263675,7447.231470263675,82546.23082517195,100.0,10741.032563949519,57.59690404365483,4419 days 00:00:00,70,-75.47231470262341,141.93371027833456,-18.775227371138847,25.60642545821216,-8.7189753605254,117 days 06:29:11.351351352,32 days 18:10:54.545454545,1064.9683859619927,0.7078389976264399,0.3373904166781011,1.1443939295629157,0.10922804388871592,9.340833215383194,1.0660954612096742,1.0734441437959024,-0.02606381867038725,0.000632176210733273,0.15930840510478478,74.47231470263618,0.13043760258585535,0.2708634249665711,5421,140,12870.595238095239,,
Median Best Trade [%],CSCO,SMA,29,72,0,true,false,1,59,1.1752079504367525,51.724137931034484,1.3070173905481388,12.759896668821181,1.0687361332989715,-0.8940193748110377,93 days 22:20:41.379310344,0.004506396085577127,0.13943281566509114,0.2765023632680621,1.779148320129354,0,8886,8887 days 00:00:00,1000.0,88483.01149844113,8748.301149844114,82546.23082517195,100.0,9474.554946121076,62.795099513308415,6333 days 00:00:00,58,-88.4830114984361,226.59769820971866,-18.384202734581763,33.64410973495301,-9.616045902034354,141 days 16:00:00,42 days 18:51:25.714285714,1509.8533536196492,0.7272583939019518,0.32192560187504854,1.1482726789522555,0.10586897226145996,9.241582530358942,1.0624397068846496,1.0807885581754928,-0.02615017724877883,0.000650540517495958,0.1639362104089814,87.48301149844173,0.13554724806648077,0.271289078850192,5449,116,12870.595238095239,,
Least Avg Losing Trade [%],CSCO,SMA,29,72,0,true,false,1,59,1.1752079504367525,51.724137931034484,1.3070173905481388,12.759896668821181,1.0687361332989715,-0.8940193748110377,93 days 22:20:41.379310344,0.004506396085577127,0.13943281566509114,0.2765023632680621,1.779148320129354,0,8886,8887 days 00:00:00,1000.0,88483.01149844113,8748.301149844114,82546.23082517195,100.0,9474.554946121076,62.795099513308415,6333 days 00:00:00,58,-88.4830114984361,226.59769820971866,-18.384202734581763,33.64410973495301,-9.616045902034354,141 days 16:00:00,42 days 18:51:25.714285714,1509.8533536196492,0.7272583939019518,0.32192560187504854,1.1482726789522555,0.10586897226145996,9.241582530358942,1.0624397068846496,1.0807885581754928,-0.02615017724877883,0.000650540517495958,0.1639362104089814,87.48301149844173,0.13554724806648077,0.271289078850192,5449,116,12870.595238095239,,
Mean Profit Factor,CSCO,SMA,29,72,0,true,false,1,59,1.1752079504367525,51.724137931034484,1.3070173905481388,12.759896668821181,1.0687361332989715,-0.8940193748110377,93 days 22:20:41.379310344,0.004506396085577127,0.13943281566509114,0.2765023632680621,1.779148320129354,0,8886,8887 days 00:00:00,1000.0,88483.01149844113,8748.301149844114,82546.23082517195,100.0,9474.554946121076,62.795099513308415,6333 days 00:00:00,58,-88.4830114984361,226.59769820971866,-18.384202734581763,33.64410973495301,-9.616045902034354,141 days 16:00:00,42 days 18:51:25.714285714,1509.8533536196492,0.7272583939019518,0.32192560187504854,1.1482726789522555,0.10586897226145996,9.241582530358942,1.0624397068846496,1.0807885581754928,-0.02615017724877883,0.000650540517495958,0.1639362104089814,87.48301149844173,0.13554724806648077,0.271289078850192,5449,116,12870.595238095239,,
Most Total Return [%],CSCO,SMA,87,88,0,true,false,1,228,1.1693709417466247,54.18502202643172,1.3294234283330317,3.8568396750666225,1.1800135505015468,-0.7937227287582903,24 days 16:04:13.744493391,0.017637101921138067,0.5388251181634031,1.075286968264686,2.0781620936550738,0,8886,8887 days 00:00:00,1000.0,171274.11245904776,17027.411245904776,82546.23082517195,100.0,50668.80027119393,61.38522660628709,6333 days 00:00:00,227,-171.27411245903932,231.69460040215378,-29.44827414725582,10.830037123111138,-4.390307306755256,32 days 23:01:27.804878049,14 days 20:46:09.230769230,750.8607337951853,0.7912202146395679,0.3831688058008893,1.1602361647415007,0.18833304742909932,9.457769437823115,1.1480913339870584,1.0105782792665727,-0.027083501534560194,0.0007371189265110603,0.1857539694807872,170.27411245904545,0.1570140156761175,0.28254452140994873,5601,454,12870.595238095239,,
Most Total Fees Paid,CSCO,SMA,87,88,0,true,false,1,228,1.1693709417466247,54.18502202643172,1.3294234283330317,3.8568396750666225,1.1800135505015468,-0.7937227287582903,24 days 16:04:13.744493391,0.017637101921138067,0.5388251181634031,1.075286968264686,2.0781620936550738,0,8886,8887 days 00:00:00,1000.0,171274.11245904776,17027.411245904776,82546.23082517195,100.0,50668.80027119393,61.38522660628709,6333 days 00:00:00,227,-171.27411245903932,231.69460040215378,-29.44827414725582,10.830037123111138,-4.390307306755256,32 days 23:01:27.804878049,14 days 20:46:09.230769230,750.8607337951853,0.7912202146395679,0.3831688058008893,1.1602361647415007,0.18833304742909932,9.457769437823115,1.1480913339870584,1.0105782792665727,-0.027083501534560194,0.0007371189265110603,0.1857539694807872,170.27411245904545,0.1570140156761175,0.28254452140994873,5601,454,12870.595238095239,,
Most Total Trades,CSCO,SMA,87,88,0,true,false,1,228,1.1693709417466247,54.18502202643172,1.3294234283330317,3.8568396750666225,1.1800135505015468,-0.7937227287582903,24 days 16:04:13.744493391,0.017637101921138067,0.5388251181634031,1.075286968264686,2.0781620936550738,0,8886,8887 days 00:00:00,1000.0,171274.11245904776,17027.411245904776,82546.23082517195,100.0,50668.80027119393,61.38522660628709,6333 days 00:00:00,227,-171.27411245903932,231.69460040215378,-29.44827414725582,10.830037123111138,-4.390307306755256,32 days 23:01:27.804878049,14 days 20:46:09.230769230,750.8607337951853,0.7912202146395679,0.3831688058008893,1.1602361647415007,0.18833304742909932,9.457769437823115,1.1480913339870584,1.0105782792665727,-0.027083501534560194,0.0007371189265110603,0.1857539694807872,170.27411245904545,0.1570140156761175,0.28254452140994873,5601,454,12870.595238095239,,
Least Worst Trade [%],CSCO,SMA,87,88,0,true,false,1,228,1.1693709417466247,54.18502202643172,1.3294234283330317,3.8568396750666225,1.1800135505015468,-0.7937227287582903,24 days 16:04:13.744493391,0.017637101921138067,0.5388251181634031,1.075286968264686,2.0781620936550738,0,8886,8887 days 00:00:00,1000.0,171274.11245904776,17027.411245904776,82546.23082517195,100.0,50668.80027119393,61.38522660628709,6333 days 00:00:00,227,-171.27411245903932,231.69460040215378,-29.44827414725582,10.830037123111138,-4.390307306755256,32 days 23:01:27.804878049,14 days 20:46:09.230769230,750.8607337951853,0.7912202146395679,0.3831688058008893,1.1602361647415007,0.18833304742909932,9.457769437823115,1.1480913339870584,1.0105782792665727,-0.027083501534560194,0.0007371189265110603,0.1857539694807872,170.27411245904545,0.1570140156761175,0.28254452140994873,5601,454,12870.595238095239,,
Most Avg Losing Trade [%],CSCO,SMA,87,88,0,true,false,1,228,1.1693709417466247,54.18502202643172,1.3294234283330317,3.8568396750666225,1.1800135505015468,-0.7937227287582903,24 days 16:04:13.744493391,0.017637101921138067,0.5388251181634031,1.075286968264686,2.0781620936550738,0,8886,8887 days 00:00:00,1000.0,171274.11245904776,17027.411245904776,82546.23082517195,100.0,50668.80027119393,61.38522660628709,6333 days 00:00:00,227,-171.27411245903932,231.69460040215378,-29.44827414725582,10.830037123111138,-4.390307306755256,32 days 23:01:27.804878049,14 days 20:46:09.230769230,750.8607337951853,0.7912202146395679,0.3831688058008893,1.1602361647415007,0.18833304742909932,9.457769437823115,1.1480913339870584,1.0105782792665727,-0.027083501534560194,0.0007371189265110603,0.1857539694807872,170.27411245904545,0.1570140156761175,0.28254452140994873,5601,454,12870.595238095239,,
Most Sharpe Ratio,CSCO,SMA,87,88,0,true,false,1,228,1.1693709417466247,54.18502202643172,1.3294234283330317,3.8568396750666225,1.1800135505015468,-0.7937227287582903,24 days 16:04:13.744493391,0.017637101921138067,0.5388251181634031,1.075286968264686,2.0781620936550738,0,8886,8887 days 00:00:00,1000.0,171274.11245904776,17027.411245904776,82546.23082517195,100.0,50668.80027119393,61.38522660628709,6333 days 00:00:00,227,-171.27411245903932,231.69460040215378,-29.44827414725582,10.830037123111138,-4.390307306755256,32 days 23:01:27.804878049,14 days 20:46:09.230769230,750.8607337951853,0.7912202146395679,0.3831688058008893,1.1602361647415007,0.18833304742909932,9.457769437823115,1.1480913339870584,1.0105782792665727,-0.027083501534560194,0.0007371189265110603,0.1857539694807872,170.27411245904545,0.1570140156761175,0.28254452140994873,5601,454,12870.595238095239,,
Most Sortino Ratio,CSCO,SMA,87,88,0,true,false,1,228,1.1693709417466247,54.18502202643172,1.3294234283330317,3.8568396750666225,1.1800135505015468,-0.7937227287582903,24 days 16:04:13.744493391,0.017637101921138067,0.5388251181634031,1.075286968264686,2.0781620936550738,0,8886,8887 days 00:00:00,1000.0,171274.11245904776,17027.411245904776,82546.23082517195,100.0,50668.80027119393,61.38522660628709,6333 days 00:00:00,227,-171.27411245903932,231.69460040215378,-29.44827414725582,10.830037123111138,-4.390307306755256,32 days 23:01:27.804878049,14 days 20:46:09.230769230,750.8607337951853,0.7912202146395679,0.3831688058008893,1.1602361647415007,0.18833304742909932,9.457769437823115,1.1480913339870584,1.0105782792665727,-0.027083501534560194,0.0007371189265110603,0.1857539694807872,170.27411245904545,0.1570140156761175,0.28254452140994873,5601,454,12870.595238095239,,
Mean Worst Trade [%],CSCO,SMA,32,63,0,true,false,1,70,1.1684833575574132,52.17391304347826,1.3136631856417704,9.405863308676345,1.0420308653398151,-0.9097462021587033,78 days 10:26:05.217391304,0.0053610574121521,0.16542876434841322,0.32849426063470627,1.5560003447844053,0,8886,8887 days 00:00:00,1000.0,75501.1082945608,7450.110829456081,82546.23082517195,100.0,9196.109756800959,60.70373371564172,6333 days 00:00:00,69,-75.50110829455662,135.43610056159002,-20.336566390390328,25.85143922685893,-8.534764965704653,117 days 12:00:00,35 days 19:38:10.909090909,1080.8204261283386,0.7087092137682284,0.3201535281714724,1.144713069270831,0.12194696434613782,9.401907632407768,1.0658669833600023,1.0739736638264914,-0.02606185309055579,0.0006315577734587925,0.1591525589116157,74.50110829456058,0.13044982957844709,0.27026618333499614,5413,138,12870.595238095239,,
Mean Sharpe Ratio,CSCO,SMA,32,63,0,true,false,1,70,1.1684833575574132,52.17391304347826,1.3136631856417704,9.405863308676345,1.0420308653398151,-0.9097462021587033,78 days 10:26:05.217391304,0.0053610574121521,0.16542876434841322,0.32849426063470627,1.5560003447844053,0,8886,8887 days 00:00:00,1000.0,75501.1082945608,7450.110829456081,82546.23082517195,100.0,9196.109756800959,60.70373371564172,6333 days 00:00:00,69,-75.50110829455662,135.43610056159002,-20.336566390390328,25.85143922685893,-8.534764965704653,117 days 12:00:00,35 days 19:38:10.909090909,1080.8204261283386,0.7087092137682284,0.3201535281714724,1.144713069270831,0.12194696434613782,9.401907632407768,1.0658669833600023,1.0739736638264914,-0.02606185309055579,0.0006315577734587925,0.1591525589116157,74.50110829456058,0.13044982957844709,0.27026618333499614,5413,138,12870.595238095239,,
Mean Omega Ratio,CSCO,SMA,32,63,0,true,false,1,70,1.1684833575574132,52.17391304347826,1.3136631856417704,9.405863308676345,1.0420308653398151,-0.9097462021587033,78 days 10:26:05.217391304,0.0053610574121521,0.16542876434841322,0.32849426063470627,1.5560003447844053,0,8886,8887 days 00:00:00,1000.0,75501.1082945608,7450.110829456081,82546.23082517195,100.0,9196.109756800959,60.70373371564172,6333 days 00:00:00,69,-75.50110829455662,135.43610056159002,-20.336566390390328,25.85143922685893,-8.534764965704653,117 days 12:00:00,35 days 19:38:10.909090909,1080.8204261283386,0.7087092137682284,0.3201535281714724,1.144713069270831,0.12194696434613782,9.401907632407768,1.0658669833600023,1.0739736638264914,-0.02606185309055579,0.0006315577734587925,0.1591525589116157,74.50110829456058,0.13044982957844709,0.27026618333499614,5413,138,12870.595238095239,,
Mean Sortino Ratio,CSCO,SMA,32,63,0,true,false,1,70,1.1684833575574132,52.17391304347826,1.3136631856417704,9.405863308676345,1.0420308653398151,-0.9097462021587033,78 days 10:26:05.217391304,0.0053610574121521,0.16542876434841322,0.32849426063470627,1.5560003447844053,0,8886,8887 days 00:00:00,1000.0,75501.1082945608,7450.110829456081,82546.23082517195,100.0,9196.109756800959,60.70373371564172,6333 days 00:00:00,69,-75.50110829455662,135.43610056159002,-20.336566390390328,25.85143922685893,-8.534764965704653,117 days 12:00:00,35 days 19:38:10.909090909,1080.8204261283386,0.7087092137682284,0.3201535281714724,1.144713069270831,0.12194696434613782,9.401907632407768,1.0658669833600023,1.0739736638264914,-0.02606185309055579,0.0006315577734587925,0.1591525589116157,74.50110829456058,0.13044982957844709,0.27026618333499614,5413,138,12870.595238095239,,
