Metric Type,Short Window,Long Window,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Trades,Total Closed Trades,Total Open Trades,Open Trade PnL,Win Rate [%],Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Profit Factor,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Sortino Ratio,RSI Window,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Expectancy per Trade,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Beats BNH [%],Total Period,Trades Per Day,Score,Trades per Month,Signals per Month,Expectancy per Month,Avg Trade Duration,Signal Entry
Most Sortino Ratio,26,28,29,0,3718,3719 days 00:00:00,1000.0,1953.2102896361534,95.32102896361535,16990.83034992056,100.0,181.20127788674947,6.309717874461125,503 days 00:00:00,68,68,0,0.0,55.88235294117647,15.091610186296148,-4.1147799010253285,2.867449267716773,-1.2844399518045804,1 days 00:00:00,1 days 00:00:00,2.824771106321367,14.017798377002256,0.8162568577705964,1.0763078787104232,2.658753619134106,2.3900695699420296,14,17.125797243265065,475.40098036530344,6.160526678481466,0.011147362697118,1.0357334355749996,0.0,None,None,0.00018939679168027205,0.04772799150342856,0.9532102896361543,0.04640834936094684,0.070370798259213,-0.994389854586238,5385.1984126984125,0.012627204197277959,0.21222779143525353,0.38407746100053797,0.7681549220010759,0.39780186820901015,0 days 23:59:59.999999999,false
Most Worst Trade [%],22,31,31,0,3718,3719 days 00:00:00,1000.0,1895.6655672428933,89.56655672428934,16990.83034992056,100.0,178.79730109287343,6.309717874461131,503 days 00:00:00,69,69,0,0.0,55.072463768115945,15.091610186296151,-4.1147799010253285,2.86094765228819,-1.3309985390278074,1 days 00:00:00,1 days 00:00:00,2.6603227610184885,12.980660394824522,0.7800722854345004,1.0267070420727822,2.4928094457716905,2.2405492432670817,14,16.998826852631037,471.38449148284957,5.897622347313514,0.011147362697118,0.9776095083636116,0.0,None,None,0.0001813980886904606,0.04571231834999607,0.8956655672428913,0.04429013661307346,0.07052523808042259,-0.9947285356348279,5385.1984126984125,0.012812898376649694,0.17606547794899424,0.3897256589564282,0.7794513179128564,0.3809995098490783,0 days 23:59:59.999999999,false
Most Win Rate [%],11,34,35,0,3718,3719 days 00:00:00,1000.0,1651.239297242042,65.12392972420422,16990.83034992056,100.0,236.17365567654474,26.12367306321658,1499 days 00:00:00,85,85,0,0.0,63.52941176470588,15.091610186296144,-13.158144998370567,2.228948704796721,-2.0932652009711865,1 days 00:00:00,1 days 00:00:00,1.6780574933718455,7.661638791082856,0.5276195261076301,0.1931337921282109,1.7883304882054323,0.9279370791290943,14,6.55074212191631,373.4382990661994,3.739236475338629,0.015010917030567686,0.6526118685754839,0.0,None,None,0.0001491812324211016,0.0375936705701176,0.651239297242042,0.03456751939177982,0.0857511659366276,-0.9961671131791091,5385.1984126984125,0.01578400524659745,0.04542724873998924,0.48009682625067246,0.9601936525013449,0.3133168868766108,0 days 23:59:59.999999999,false
Mean Avg Losing Trade [%],4,6,7,0,3718,3719 days 00:00:00,1000.0,1509.2103069857567,50.92103069857566,16990.83034992056,100.0,1145.8833705606755,47.93303469591571,1081 days 00:00:00,340,339,1,-1.5092103069855511,48.37758112094395,15.971825057631309,-13.80009440252436,2.6601531217834764,-2.1496873550913875,1 days 00:00:00,1 days 00:00:00,1.0761403764984436,1.5065472486511595,0.30405070217614955,0.08599914182645871,1.1526946220562981,0.49245259674310043,14,2.5002696338629535,63.263069308377126,3.4513033095685666,0.04790081713158636,0.1771971233967471,-0.000999000999000982,None,None,0.00016134388509132344,0.04065865904301351,0.5092103069857543,0.02828170935161256,0.16093599976109946,-0.9970030287131426,5385.1984126984125,0.06295032680701806,0.011756282451260173,1.9203873050026898,3.835126412049489,0.34028710625410824,0 days 23:59:59.999999999,true
Least Max Drawdown Duration,19,35,35,0,3718,3719 days 00:00:00,1000.0,1441.8354073728092,44.18354073728093,16990.83034992056,100.0,178.89244187534032,17.09517750116888,1004 days 00:00:00,67,66,1,-1.4418354073727642,54.54545454545454,15.091610186296158,-6.562308128715379,2.644652593637759,-1.835891804813168,1 days 00:00:00,1 days 00:00:00,1.5587606811550563,6.716321860305792,0.4691912985176383,0.21389332398490005,1.679388043786872,0.9594281937082104,14,13.693213112284031,474.16751403382125,4.1984701094671815,0.01032328171692475,0.6080415034327921,0.0,None,None,0.00010765644671486302,0.02712942457214548,0.4418354073728088,0.025104525609445538,0.06958839098213303,-0.99739956554051,5385.1984126984125,0.01225581583853449,0.026344890291587236,0.3784292630446477,0.751210328133405,0.23010069804463112,0 days 23:59:59.999999999,true
Median Total Fees Paid,12,32,34,0,3718,3719 days 00:00:00,1000.0,1422.0758885477624,42.20758885477623,16990.83034992056,100.0,211.41995922417914,26.12367306321654,1499 days 00:00:00,85,85,0,0.0,56.470588235294116,15.091610186296148,-13.158144998370563,2.3156023100171703,-1.913157604970377,1 days 00:00:00,1 days 00:00:00,1.463649090851818,4.965598688797206,0.3898239923892572,0.13460034948806116,1.5334883900205925,0.6867887122373553,14,7.087477381555863,392.51713955948645,3.7867774529079945,0.013351498637602181,0.4748479940814143,0.0,None,None,0.00010855222104170958,0.027355159702510814,0.4220758885477638,0.024146464573329363,0.08445334417804137,-0.9975158607327879,5385.1984126984125,0.01578400524659745,0.018357016578863985,0.48009682625067246,0.9601936525013449,0.22797301490998512,0 days 23:59:59.999999999,false
Least Total Trades,28,30,34,0,3718,3719 days 00:00:00,1000.0,1404.9563738409147,40.49563738409148,16990.83034992056,100.0,152.3391343332375,12.917276705395148,1422 days 00:00:00,63,63,0,0.0,50.79365079365079,15.091610186296172,-8.426581423264002,2.993268768229066,-1.8718706827998186,1 days 00:00:00,1 days 00:00:00,1.5643980138703217,6.427878949855799,0.4245244933668478,0.26269326325775544,1.6168222164567332,0.8232874922225498,14,11.589985120016538,432.90995620537217,4.749415260841653,0.008679142934635205,0.5993112605799323,0.0,None,None,0.00010154047626466626,0.025588200018695897,0.40495637384091543,0.02330631961248253,0.07254093455297804,-0.997616618108115,5385.1984126984125,0.011698733300419286,0.019128615618149884,0.35583647122108664,0.7116729424421733,0.21325680412782425,0 days 23:59:59.999999999,false
Most Total Trades,2,5,2,0,3718,3719 days 00:00:00,1000.0,1391.767006205217,39.17670062052169,16990.83034992056,100.0,1479.4912866352863,64.62777506253119,2882 days 00:00:00,663,662,1,-1.3917670062051002,48.79154078549849,14.536281411780244,-15.61078061537293,2.66133654484681,-2.3237008660200886,1 days 00:00:00,1 days 00:00:00,1.0445721060748296,0.5938954278118231,0.25462612908266435,0.051024714838807904,1.0875618635535225,0.39212231490578725,14,0.9961509396405498,25.15480394927536,3.2139887907999865,0.09899527186761228,0.10857569547539203,-0.012697620471427735,None,None,0.0001931791991689819,0.04868115819058344,0.39176700620520877,0.02265251358642284,0.2300933653687052,-0.9976942444946073,5385.1984126984125,0.12292954674408837,0.010983973056260945,3.744755244755245,7.483862291554599,0.40658940508442265,0 days 23:59:59.999999999,true
Most Avg Winning Trade Duration,2,5,2,0,3718,3719 days 00:00:00,1000.0,1391.767006205217,39.17670062052169,16990.83034992056,100.0,1479.4912866352863,64.62777506253119,2882 days 00:00:00,663,662,1,-1.3917670062051002,48.79154078549849,14.536281411780244,-15.61078061537293,2.66133654484681,-2.3237008660200886,1 days 00:00:00,1 days 00:00:00,1.0445721060748296,0.5938954278118231,0.25462612908266435,0.051024714838807904,1.0875618635535225,0.39212231490578725,14,0.9961509396405498,25.15480394927536,3.2139887907999865,0.09899527186761228,0.10857569547539203,-0.012697620471427735,None,None,0.0001931791991689819,0.04868115819058344,0.39176700620520877,0.02265251358642284,0.2300933653687052,-0.9976942444946073,5385.1984126984125,0.12292954674408837,0.010983973056260945,3.744755244755245,7.483862291554599,0.40658940508442265,0 days 23:59:59.999999999,true
Least Avg Winning Trade Duration,2,5,2,0,3718,3719 days 00:00:00,1000.0,1391.767006205217,39.17670062052169,16990.83034992056,100.0,1479.4912866352863,64.62777506253119,2882 days 00:00:00,663,662,1,-1.3917670062051002,48.79154078549849,14.536281411780244,-15.61078061537293,2.66133654484681,-2.3237008660200886,1 days 00:00:00,1 days 00:00:00,1.0445721060748296,0.5938954278118231,0.25462612908266435,0.051024714838807904,1.0875618635535225,0.39212231490578725,14,0.9961509396405498,25.15480394927536,3.2139887907999865,0.09899527186761228,0.10857569547539203,-0.012697620471427735,None,None,0.0001931791991689819,0.04868115819058344,0.39176700620520877,0.02265251358642284,0.2300933653687052,-0.9976942444946073,5385.1984126984125,0.12292954674408837,0.010983973056260945,3.744755244755245,7.483862291554599,0.40658940508442265,0 days 23:59:59.999999999,true
Most Avg Losing Trade Duration,2,5,2,0,3718,3719 days 00:00:00,1000.0,1391.767006205217,39.17670062052169,16990.83034992056,100.0,1479.4912866352863,64.62777506253119,2882 days 00:00:00,663,662,1,-1.3917670062051002,48.79154078549849,14.536281411780244,-15.61078061537293,2.66133654484681,-2.3237008660200886,1 days 00:00:00,1 days 00:00:00,1.0445721060748296,0.5938954278118231,0.25462612908266435,0.051024714838807904,1.0875618635535225,0.39212231490578725,14,0.9961509396405498,25.15480394927536,3.2139887907999865,0.09899527186761228,0.10857569547539203,-0.012697620471427735,None,None,0.0001931791991689819,0.04868115819058344,0.39176700620520877,0.02265251358642284,0.2300933653687052,-0.9976942444946073,5385.1984126984125,0.12292954674408837,0.010983973056260945,3.744755244755245,7.483862291554599,0.40658940508442265,0 days 23:59:59.999999999,true
Least Avg Losing Trade Duration,2,5,2,0,3718,3719 days 00:00:00,1000.0,1391.767006205217,39.17670062052169,16990.83034992056,100.0,1479.4912866352863,64.62777506253119,2882 days 00:00:00,663,662,1,-1.3917670062051002,48.79154078549849,14.536281411780244,-15.61078061537293,2.66133654484681,-2.3237008660200886,1 days 00:00:00,1 days 00:00:00,1.0445721060748296,0.5938954278118231,0.25462612908266435,0.051024714838807904,1.0875618635535225,0.39212231490578725,14,0.9961509396405498,25.15480394927536,3.2139887907999865,0.09899527186761228,0.10857569547539203,-0.012697620471427735,None,None,0.0001931791991689819,0.04868115819058344,0.39176700620520877,0.02265251358642284,0.2300933653687052,-0.9976942444946073,5385.1984126984125,0.12292954674408837,0.010983973056260945,3.744755244755245,7.483862291554599,0.40658940508442265,0 days 23:59:59.999999999,true
Most Avg Winning Trade [%],16,32,35,0,3718,3719 days 00:00:00,1000.0,1360.6954406403042,36.06954406403041,16990.83034992056,100.0,177.6209329165968,24.363582773896226,2497 days 00:00:00,74,74,0,0.0,41.891891891891895,15.091610186296148,-14.08763524897141,3.978997098927733,-2.000908287229772,1 days 00:00:00,1 days 00:00:00,1.344569005710756,4.874262711355463,0.3207461231107616,0.12596532011083209,1.4182694719240208,0.5697400685013745,14,5.9649979647846925,291.79097048671383,4.942454220341287,0.008952794357026587,0.5041872123767506,0.0,None,None,0.00010034215198513622,0.02528622230025433,0.36069544064030157,0.021089148321707496,0.09487869394620731,-0.9978771170495385,5385.1984126984125,0.013741369273508369,0.008594731630989475,0.4179666487358795,0.835933297471759,0.2107334394925956,0 days 23:59:59.999999999,false
Mean Win Rate [%],3,7,19,0,3718,3719 days 00:00:00,1000.0,1327.9361200189353,32.79361200189353,16990.83034992056,100.0,802.08088789953,49.25356119958194,1081 days 00:00:00,284,283,1,-1.327936120018876,47.349823321554766,16.065467574239428,-10.63989141505532,2.792969435124354,-2.210833062073244,1 days 00:00:00,1 days 00:00:00,1.0670385217456506,1.1634772301729832,0.2427610948700631,0.057310424065030174,1.1305350517091763,0.3926435293945923,14,3.16685987561384,79.04749192219766,3.5483946878463217,0.03824678950307091,0.15845857970936428,-0.000999000999000942,None,None,0.00012038760335068965,0.030337676044373794,0.32793612001893324,0.019404401765231505,0.15040053592899866,-0.99806992293334,5385.1984126984125,0.05255145276220092,0.006740778918707036,1.604088219472835,3.2025282409897797,0.25418154098618845,0 days 23:59:59.999999999,true
Most Max Drawdown Duration,2,5,15,0,3718,3719 days 00:00:00,1000.0,1298.9315865082126,29.89315865082126,16990.83034992056,100.0,1759.0709292748575,66.08500027993027,998 days 00:00:00,400,399,1,-1.2989315865081608,47.86967418546366,14.163226574466464,-15.610780615372915,2.6623248380887308,-2.206660725197176,1 days 00:00:00,1 days 00:00:00,1.0289791456222994,0.7524574388338969,0.22659886879542399,0.03934515070524473,1.103349431420763,0.3452149458952049,14,0.8188748402569326,50.22738682961165,3.3266817027761766,0.05653409090909091,0.12410680008505004,-0.0024626732571321553,None,None,0.00013298890366736948,0.03351320372417711,0.2989315865082107,0.01788009879529917,0.17799359343585677,-0.9982406299141842,5385.1984126984125,0.07409197756932215,0.006399890678717429,2.2592791823561056,4.5129101667563205,0.2803919098209845,0 days 23:59:59.999999999,true
Mean Worst Trade [%],2,25,3,0,3718,3719 days 00:00:00,1000.0,1184.77849087836,18.477849087835992,16990.83034992056,100.0,1776.3274897879487,72.61764704272342,1052 days 00:00:00,462,461,1,-1.184778490878216,45.98698481561822,14.163226574466453,-11.74262138640846,2.6785909338600837,-2.112390565424873,1 days 00:00:00,1 days 00:00:00,1.0177406941690956,0.4033910398465146,0.184801530242838,0.023107650890553166,1.0763557788270837,0.2903537922050783,14,1.6495236887260991,36.60070412166639,3.3987630673774274,0.06348298541607092,0.09083736917037832,-0.0057885080417376875,None,None,0.00011245544779160564,0.02833877284348462,0.1847784908783583,0.011555382070081333,0.18455322502847618,-0.9989124811026131,5385.1984126984125,0.0856050166903697,0.004257814338153416,2.609467455621302,5.213286713286713,0.23703715860436003,0 days 23:59:59.999999999,true
Most Max Drawdown [%],2,6,17,0,3718,3719 days 00:00:00,1000.0,1169.5267600917693,16.952676009176933,16990.83034992056,100.0,1776.3695625813336,78.2885246676125,1081 days 00:00:00,358,357,1,-1.169526760091685,48.17927170868347,15.9718250576313,-15.61078061537293,2.766908646363411,-2.3592552087053758,1 days 00:00:00,1 days 00:00:00,1.015258672822484,0.47814085952903085,0.17887483279172295,0.01978334733446649,1.0867616955573387,0.268955784320736,14,0.8584325514799038,62.1355107746063,3.3282076926443556,0.049675416313858314,0.11049320326053857,-0.0009990009990010246,None,None,0.00010589362140300301,0.02668519259355676,0.16952676009176448,0.01066768286881481,0.17954249771439512,-0.9990022455842333,5385.1984126984125,0.06629282203570928,0.003954904180800027,2.0220548682087145,4.038461538461538,0.22342331955694703,0 days 23:59:59.999999999,true
Mean Calmar Ratio,5,20,7,0,3718,3719 days 00:00:00,1000.0,1101.3004812066029,10.130048120660286,16990.83034992056,100.0,506.6607407258987,30.176923387566422,1531 days 00:00:00,234,233,1,-1.1013004812064082,49.35622317596567,10.394565035911203,-12.43000632562153,2.509853844498675,-2.2553006058654015,1 days 00:00:00,1 days 00:00:00,1.0347262015166372,0.4394926252695637,0.13897398280355258,0.03153115579940832,1.0807566923073302,0.20433782381524768,14,0.41975409638447536,68.94088772467276,3.12518810192203,0.0333425951653237,0.0965996593357521,-0.0009990009990009203,None,None,0.000060314862190391855,0.015199345271978748,0.10130048120660073,0.006559715946876876,0.1316247436921276,-0.9994037932277566,5385.1984126984125,0.043266743793614185,0.001808495185910223,1.3216783216783217,2.637708445400753,0.12767367562557444,0 days 23:59:59.999999999,true
Mean Expectancy,6,28,6,0,3718,3719 days 00:00:00,1000.0,1095.332546656835,9.5332546656835,16990.83034992056,100.0,543.5241982330891,36.57923201992893,2633 days 00:00:00,223,222,1,-1.095332546656664,50.45045045045045,13.434879171293588,-12.430006325621527,2.5760904251360017,-2.4161941301898913,1 days 00:00:00,1 days 00:00:00,1.0287930226682487,0.43435981623195197,0.1361687933059085,0.02454100422082007,1.0817830153505905,0.20125847146131418,14,0.9209099452289232,78.69672407744261,3.068160448709865,0.03219539272828199,0.10243591574028876,-0.0009990009990009066,None,None,0.00006093856148594171,0.01535651749445731,0.09533254665683266,0.00618917896025839,0.13572545674180836,-0.9994389176709232,5385.1984126984125,0.0412241078205251,0.0018436109410267048,1.2595481441635288,2.5134480903711673,0.12902296756637233,0 days 23:59:59.999999999,true
Mean Total Return [%],16,27,28,0,3718,3719 days 00:00:00,1000.0,1054.611997433761,5.461199743376096,16990.83034992056,100.0,191.17247709326307,32.29452415246294,1643 days 00:00:00,88,88,0,0.0,48.86363636363637,15.091610186296148,-13.158144998370581,2.601571053713445,-2.2345153168211986,1 days 00:00:00,1 days 00:00:00,1.0486572519232946,0.620590879929102,0.1018577533817264,0.01620175452789272,1.1079024041366377,0.15682821097508703,14,3.7710602844286014,313.1838447257976,3.323707212409912,0.01197278911564626,0.1285723415082296,0.0,None,None,0.00003044677940714012,0.00767258841059931,0.054611997433761106,0.003609503986146345,0.09065546092419184,-0.9996785795849348,5385.1984126984125,0.016341087784712653,0.0006945687412423623,0.49704142011834324,0.9940828402366865,0.06390577921119105,0 days 23:59:59.999999999,false
Mean Profit Factor,4,9,30,0,3718,3719 days 00:00:00,1000.0,1014.1187469152593,1.4118746915259293,16990.83034992056,100.0,418.2333423187596,36.653472564675226,1531 days 00:00:00,220,219,1,-1.0141187469151873,50.68493150684932,10.394565035911201,-9.075728457756876,2.3938592179697276,-2.336512194377817,1 days 00:00:00,1 days 00:00:00,1.0060704423801896,0.06909984320628482,0.08536939356304124,0.0037566313397859588,1.0504489191410054,0.12378063518033378,14,0.5428650072500707,71.20799109353219,2.9595256504494407,0.03190899001109878,0.06107331599011667,-0.0009990009990009105,None,None,0.000035754327033647596,0.009010090412479195,0.014118746915260827,0.0009504490897038753,0.12702029424571004,-0.9999169037261599,5385.1984126984125,0.0406670252824099,0.00065629023502301,1.2426035502958581,2.479558902635826,0.07588991927765978,0 days 23:59:59.999999999,true
Mean Omega Ratio,17,24,29,0,3718,3719 days 00:00:00,1000.0,1010.1798209580878,1.0179820958087817,16990.83034992056,100.0,188.09382008390347,30.428205689657702,1624 days 00:00:00,88,88,0,0.0,51.13636363636363,15.091610186296164,-13.158144998370583,2.527142160850993,-2.4765853804810756,1 days 00:00:00,1 days 00:00:00,1.008664495148572,0.11567978361462217,0.06399093477380953,0.0032684748948618087,1.0651520645489936,0.09690249801916492,14,3.3411532892824316,295.20683438570353,3.0102123563341108,0.012523822488429079,0.08213893042736853,0.0,None,None,0.000019459578075826002,0.0049038136751081525,0.010179820958089003,0.0006865344547182239,0.09222776151670631,-0.9999400863833702,5385.1984126984125,0.016341087784712653,0.00028043075159836045,0.49704142011834324,0.9940828402366865,0.04082645062662105,0 days 23:59:59.999999999,false
