Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,RSI Window
Median Win Rate [%],PENDLE-USD,MACD,2,5,13,false,false,0,165,1.330269479279805,47.27272727272727,1.174679364619254,1.3475947858236816,2.1831062791164784,0.644275898820977,0 days 23:59:59.999999999,0.11371467953135768,3.4114403859407303,6.822880771881461,4.597239276242056,0,1451,1452 days 00:00:00,1000.0,4134.796839011607,313.4796839011607,190.6490778864668,100.0,1481.4447119042545,55.531313236382715,727 days 00:00:00,165,0.0,75.31126410927541,-17.337970063498005,7.870004715655113,-4.50008308230105,1 days 00:00:00,1 days 00:00:00,18.998768721282374,0.7896737426364416,0.7721248894703969,1.556844018299921,11.325689812419272,189.09266790203097,4.946428463206083,0.05753823743627094,-0.011601733009918805,None,None,0.0015314712340040698,0.38593075096902557,3.1347968390116057,0.2793457029687727,0.5881767439013231,165,165,1451,14
Least Max Drawdown [%],PENDLE-USD,MACD,10,30,12,false,true,0,42,1.2448024854577098,52.38095238095239,2.209173543689311,2.955541499995914,3.8870311669937396,-0.013883988010617517,0 days 23:59:59.999999999,0.028945554789800137,0.8683666436940042,1.7367332873880084,2.5664936526497946,0,1451,1452 days 00:00:00,1000.0,2880.0210837485583,188.00210837485582,190.6490778864668,100.0,198.47101370570965,13.208439397215683,350 days 00:00:00,42,0.0,45.43099536930024,-7.1361941016044,8.536630371642207,-3.1836562588150095,1 days 00:00:00,1 days 00:00:00,44.7624067559181,0.9425087194322991,2.3061995815607426,2.8846053820421886,17.662303785957178,397.53810653099424,8.129342440300714,0.015384615384615385,0.0,None,None,0.0008549375950690374,0.21544427395739743,1.8800210837485598,0.2015167416060144,0.2751032627052542,42,42,1451,14
Mean Max Drawdown [%],PENDLE-USD,MACD,5,34,12,false,false,0,60,1.1758695674113138,51.66666666666667,1.5540200906252737,2.055489138168258,1.6815018920539633,-0.23601074554795098,0 days 23:59:59.999999999,0.04135079255685734,1.2405237767057202,2.4810475534114405,2.5498831486580733,0,1451,1452 days 00:00:00,1000.0,2456.538468764524,145.6538468764524,190.6490778864668,100.0,204.86927301598868,40.876963490927004,659 days 00:00:00,60,0.0,45.43099536930024,-17.5810432845609,9.086368235632616,-5.460278172914333,1 days 00:00:00,1 days 00:00:00,24.275641146075422,0.7073956052941728,0.6201126714479973,1.7639603481155732,10.747350424866143,197.89281673619277,5.064273257493094,0.021815622800844477,-0.0009990009990008479,None,None,0.0008494169579620485,0.21405307340643623,1.4565384687645255,0.1688051246330764,0.3641709275456729,60,60,1451,14
Most Avg Winning Trade [%],PENDLE-USD,MACD,6,31,13,false,false,0,50,1.1709209829324885,48.0,1.9112963152826263,3.1470008321720906,2.38999854536995,0.2664912168338209,1 days 00:00:00,0.03445899379738112,1.0337698139214335,2.067539627842867,3.2532744646851386,0,1451,1452 days 00:00:00,1000.0,3414.5538264067727,241.45538264067724,190.6490778864668,100.0,225.75167279744053,30.163860948757986,624 days 00:00:00,50,0.0,45.43099536930024,-17.581043284560906,11.81597174954286,-4.855126168477849,1 days 00:00:00,1 days 00:00:00,48.29107652813544,0.8832258776018408,1.1989785253184608,2.2233315258329513,11.22125929578156,192.84672247994433,7.040549831804346,0.01680672268907563,-0.0009990009990007915,None,None,0.0010837123733718975,0.27309551808971816,2.4145538264067725,0.2375481144224425,0.3721250874009533,50,50,1451,14
Most Worst Trade [%],PENDLE-USD,MACD,9,31,13,false,true,0,42,1.1644853377267608,50.0,2.0228730705147173,2.5129157892611125,3.1602283386662178,-0.2607540763268583,1 days 00:00:00,0.028945554789800137,0.8683666436940042,1.7367332873880084,2.1821322498063416,0,1451,1452 days 00:00:00,1000.0,2409.365536796139,140.9365536796139,190.6490778864668,100.0,167.59972639856048,18.767045637873096,514 days 00:00:00,42,0.0,45.43099536930024,-7.136194101604387,8.291536645024397,-3.2657050665021723,1 days 00:00:00,1 days 00:00:00,33.556322304669976,0.8167867008816364,1.318206558705364,2.493395784890292,18.347183190488078,426.9613055668234,7.480187354670878,0.014675052410901468,0.0,None,None,0.0007269053646912023,0.18318015190218298,1.4093655367961375,0.16487850861061437,0.2699081004892776,42,42,1451,14
Mean Worst Trade [%],PENDLE-USD,MACD,6,26,18,false,false,0,47,1.15196327600586,48.93617021276596,1.783799800087192,2.822471791370102,2.5407379952417437,-0.07349896304384171,0 days 23:59:59.999999999,0.03239145416953825,0.9717436250861474,1.9434872501722948,2.7427189702493755,0,1451,1452 days 00:00:00,1000.0,2766.3656835654688,176.6365683565469,190.6490778864668,100.0,213.5052870008959,26.35800385308798,1155 days 00:00:00,47,0.0,57.9138226060276,-17.33797006349799,9.932856091842233,-3.991646496582355,1 days 00:00:00,1 days 00:00:00,37.58224858649933,0.7598416973110246,1.105832037210497,2.3523738426728844,17.532361006937037,400.9583118028769,7.261675775207601,0.01609517144856543,0.0,None,None,0.0009136423519221082,0.23023787268437126,1.7663656835654686,0.19315001919404917,0.36466980378735003,47,47,1451,14
Median Total Trades,PENDLE-USD,MACD,4,23,17,false,false,0,65,1.0254230088006868,52.307692307692314,1.423664180050812,1.6816482456770951,1.4460264804046636,-0.4041621504630711,0 days 23:59:59.999999999,0.044796691936595454,1.3439007580978635,2.687801516195727,2.2599683522193903,0,1451,1452 days 00:00:00,1000.0,2135.9593658407084,113.59593658407086,190.6490778864668,100.0,208.05025534219072,43.2238472242545,659 days 00:00:00,65,0.0,45.43099536930024,-17.5810432845609,8.184812318019882,-5.45085428527951,1 days 00:00:00,1 days 00:00:00,17.47629793601091,0.6277809075153777,0.48627392403592384,1.634180171942098,10.673396055230365,198.7487867756262,4.614155779601218,0.023977433004231313,-0.0009990009990008568,None,None,0.0007528486878478281,0.1897178693376527,1.1359593658407081,0.14078049903065226,0.3637025088817471,65,65,1451,14
Most Total Trades,PENDLE-USD,MACD,2,4,2,false,false,0,273,1.024562744606179,48.35164835164835,1.0384750112811711,0.5355502925326769,0.9050745296150878,-0.7599880473455933,0 days 23:59:59.999999999,0.1881461061337009,5.644383184011027,11.288766368022054,3.022851065363628,0,1451,1452 days 00:00:00,1000.0,1457.5805745529296,45.75805745529296,190.6490778864668,100.0,856.7378296456483,61.89536389394661,729 days 00:00:00,273,0.0,75.31126410927541,-34.3230919190931,6.670672311907041,-5.207968193690133,1 days 00:00:00,1 days 00:00:00,1.676119320706718,0.468782174644257,0.16050281559563756,1.195595142319572,6.364171888268163,105.56907816363423,3.639922988839603,0.10250569476082004,-0.039088419318044285,None,None,0.001007110899371166,0.2537919466415338,0.4575805745529302,0.06757658862356686,0.6515577417061782,273,273,1451,14
Least Worst Trade [%],PENDLE-USD,MACD,2,4,2,false,false,0,273,1.024562744606179,48.35164835164835,1.0384750112811711,0.5355502925326769,0.9050745296150878,-0.7599880473455933,0 days 23:59:59.999999999,0.1881461061337009,5.644383184011027,11.288766368022054,3.022851065363628,0,1451,1452 days 00:00:00,1000.0,1457.5805745529296,45.75805745529296,190.6490778864668,100.0,856.7378296456483,61.89536389394661,729 days 00:00:00,273,0.0,75.31126410927541,-34.3230919190931,6.670672311907041,-5.207968193690133,1 days 00:00:00,1 days 00:00:00,1.676119320706718,0.468782174644257,0.16050281559563756,1.195595142319572,6.364171888268163,105.56907816363423,3.639922988839603,0.10250569476082004,-0.039088419318044285,None,None,0.001007110899371166,0.2537919466415338,0.4575805745529302,0.06757658862356686,0.6515577417061782,273,273,1451,14
Most Avg Winning Trade Duration,PENDLE-USD,MACD,2,4,2,false,false,0,273,1.024562744606179,48.35164835164835,1.0384750112811711,0.5355502925326769,0.9050745296150878,-0.7599880473455933,0 days 23:59:59.999999999,0.1881461061337009,5.644383184011027,11.288766368022054,3.022851065363628,0,1451,1452 days 00:00:00,1000.0,1457.5805745529296,45.75805745529296,190.6490778864668,100.0,856.7378296456483,61.89536389394661,729 days 00:00:00,273,0.0,75.31126410927541,-34.3230919190931,6.670672311907041,-5.207968193690133,1 days 00:00:00,1 days 00:00:00,1.676119320706718,0.468782174644257,0.16050281559563756,1.195595142319572,6.364171888268163,105.56907816363423,3.639922988839603,0.10250569476082004,-0.039088419318044285,None,None,0.001007110899371166,0.2537919466415338,0.4575805745529302,0.06757658862356686,0.6515577417061782,273,273,1451,14
Least Avg Winning Trade Duration,PENDLE-USD,MACD,2,4,2,false,false,0,273,1.024562744606179,48.35164835164835,1.0384750112811711,0.5355502925326769,0.9050745296150878,-0.7599880473455933,0 days 23:59:59.999999999,0.1881461061337009,5.644383184011027,11.288766368022054,3.022851065363628,0,1451,1452 days 00:00:00,1000.0,1457.5805745529296,45.75805745529296,190.6490778864668,100.0,856.7378296456483,61.89536389394661,729 days 00:00:00,273,0.0,75.31126410927541,-34.3230919190931,6.670672311907041,-5.207968193690133,1 days 00:00:00,1 days 00:00:00,1.676119320706718,0.468782174644257,0.16050281559563756,1.195595142319572,6.364171888268163,105.56907816363423,3.639922988839603,0.10250569476082004,-0.039088419318044285,None,None,0.001007110899371166,0.2537919466415338,0.4575805745529302,0.06757658862356686,0.6515577417061782,273,273,1451,14
Most Avg Losing Trade Duration,PENDLE-USD,MACD,2,4,2,false,false,0,273,1.024562744606179,48.35164835164835,1.0384750112811711,0.5355502925326769,0.9050745296150878,-0.7599880473455933,0 days 23:59:59.999999999,0.1881461061337009,5.644383184011027,11.288766368022054,3.022851065363628,0,1451,1452 days 00:00:00,1000.0,1457.5805745529296,45.75805745529296,190.6490778864668,100.0,856.7378296456483,61.89536389394661,729 days 00:00:00,273,0.0,75.31126410927541,-34.3230919190931,6.670672311907041,-5.207968193690133,1 days 00:00:00,1 days 00:00:00,1.676119320706718,0.468782174644257,0.16050281559563756,1.195595142319572,6.364171888268163,105.56907816363423,3.639922988839603,0.10250569476082004,-0.039088419318044285,None,None,0.001007110899371166,0.2537919466415338,0.4575805745529302,0.06757658862356686,0.6515577417061782,273,273,1451,14
Least Avg Losing Trade Duration,PENDLE-USD,MACD,2,4,2,false,false,0,273,1.024562744606179,48.35164835164835,1.0384750112811711,0.5355502925326769,0.9050745296150878,-0.7599880473455933,0 days 23:59:59.999999999,0.1881461061337009,5.644383184011027,11.288766368022054,3.022851065363628,0,1451,1452 days 00:00:00,1000.0,1457.5805745529296,45.75805745529296,190.6490778864668,100.0,856.7378296456483,61.89536389394661,729 days 00:00:00,273,0.0,75.31126410927541,-34.3230919190931,6.670672311907041,-5.207968193690133,1 days 00:00:00,1 days 00:00:00,1.676119320706718,0.468782174644257,0.16050281559563756,1.195595142319572,6.364171888268163,105.56907816363423,3.639922988839603,0.10250569476082004,-0.039088419318044285,None,None,0.001007110899371166,0.2537919466415338,0.4575805745529302,0.06757658862356686,0.6515577417061782,273,273,1451,14
Least Max Drawdown Duration,PENDLE-USD,MACD,3,12,12,false,false,0,100,0.9928162661740402,48.0,1.1437893812119393,1.213257006188866,1.3485291759564093,-0.48161156410447203,1 days 00:00:00,0.06891798759476224,2.067539627842867,4.135079255685734,2.5084569390534788,0,1451,1452 days 00:00:00,1000.0,1988.3027729049022,98.83027729049022,190.6490778864668,100.0,560.6488697755191,50.116438789248186,1001 days 00:00:00,100,0.0,75.31126410927538,-20.336516245282024,7.754525414113019,-4.824836908818043,1 days 00:00:00,1 days 00:00:00,9.883027729049019,0.5325837172332628,0.3763019825021444,1.4745579040671586,14.51426328627005,328.9013693898909,4.669433362879333,0.03418803418803419,-0.0009990009990009433,None,None,0.0008356452522649897,0.2105826035707774,0.988302772904901,0.1266856191721646,0.47586171793713844,100,100,1451,14
Mean Expectancy,PENDLE-USD,MACD,5,19,13,false,false,0,71,0.8774832228091995,47.88732394366197,1.2973168197278206,1.178520909896815,1.2121823997567176,-0.6220925546967527,0 days 23:59:59.999999999,0.04893177119228118,1.4679531357684354,2.935906271536871,1.7300134652516994,0,1451,1452 days 00:00:00,1000.0,1720.4770597349448,72.04770597349449,190.6490778864668,100.0,190.87775513153687,46.719209744703974,923 days 00:00:00,71,0.0,45.43099536930024,-17.581043284560902,7.630020171183009,-4.749883816690499,1 days 00:00:00,1 days 00:00:00,10.147564221618929,0.5097037022573814,0.31280007499031465,1.4671359139105407,12.029037770931144,236.21078335573566,4.660314079480536,0.023977433004231313,-0.0009990009990008904,None,None,0.0005763228478634068,0.1452333576615785,0.7204770597349461,0.09874709688998351,0.3429215291705531,71,71,1451,14
Most Best Trade [%],PENDLE-USD,MACD,2,5,2,false,false,0,261,0.8678575838286754,45.97701149425287,0.9700238843481842,0.2782573433227218,0.46304324861546614,-1.1329352556529106,0 days 23:59:59.999999999,0.17987594762232942,5.396278428669882,10.792556857339765,1.5015540993913932,0,1451,1452 days 00:00:00,1000.0,746.5601609117083,-25.34398390882917,190.6490778864668,100.0,607.8915986431169,67.83679675292572,460 days 00:00:00,261,0.0,75.31126410927546,-34.3230919190931,6.5207956065692905,-5.034541178589252,1 days 00:00:00,1 days 00:00:00,-0.9710338662386562,0.2396461332918729,-0.10442440246304899,1.1006282638174565,6.900650291596392,118.31208759453678,3.57033070945664,0.09255079006772009,-0.039861824987153,None,None,0.0005003528962348791,0.12608892985118952,-0.25343983908829193,-0.04946103186969242,0.6332171876975576,261,261,1451,14
Most Avg Losing Trade [%],PENDLE-USD,MACD,11,23,16,false,true,0,42,0.8596799649390625,42.857142857142854,1.5008146442670296,1.551547192717471,1.774864627082678,-0.6567805978436223,0 days 23:59:59.999999999,0.028945554789800137,0.8683666436940042,1.7367332873880084,1.3473118282729246,0,1451,1452 days 00:00:00,1000.0,1654.3446253385782,65.43446253385783,190.6490778864668,100.0,142.0466282730613,25.43438619780096,550 days 00:00:00,42,0.0,45.43099536930024,-10.08494000204469,7.746565302117478,-3.0947163893325342,1 days 00:00:00,1 days 00:00:00,15.579633936632831,0.5495842639547621,0.5303847241915113,1.8567114068283261,20.22477125910075,544.9594087368482,6.807941825037196,0.012552301255230125,0.0,None,None,0.0004488235392446941,0.1131035318896629,0.6543446253385778,0.09129798356453644,0.2476783463928652,42,42,1451,14
Median Expectancy,PENDLE-USD,MACD,5,9,11,false,false,0,91,0.8507917622727671,47.25274725274725,1.1475753937462008,0.9169435195785036,0.9774460334919072,-0.6776432789386967,0 days 23:59:59.999999999,0.06271536871123363,1.8814610613370089,3.7629221226740177,1.7251935275322638,0,1451,1452 days 00:00:00,1000.0,1614.5701162084247,61.45701162084247,190.6490778864668,100.0,339.87013438949464,36.552613701448884,672 days 00:00:00,91,0.0,45.43099536930024,-20.336516245282024,7.202705554748603,-4.714051636928042,1 days 00:00:00,1 days 00:00:00,6.753517760532134,0.4700210869925177,0.35012123422496266,1.3619404978189713,8.806312742206323,161.83866874761617,4.402551841786907,0.0305180979418027,-0.0009990009990009222,None,None,0.0005747310688067141,0.14483222933929196,0.6145701162084245,0.08669845719598257,0.37084637224832845,91,91,1451,14
Mean Sortino Ratio,PENDLE-USD,MACD,3,27,18,false,false,0,64,0.8471359172008547,50.0,1.243997077576011,1.217124770994218,1.0304173903385816,-0.6811573455917782,1 days 00:00:00,0.04410751206064783,1.323225361819435,2.64645072363887,1.6105303654782208,0,1451,1452 days 00:00:00,1000.0,1607.870580538009,60.78705805380091,190.6490778864668,100.0,178.80132648559064,37.19208015725919,698 days 00:00:00,64,0.0,45.43099536930024,-17.581043284560906,7.819754162184592,-5.385504620196156,1 days 00:00:00,1 days 00:00:00,9.497977820906378,0.4697259614625453,0.34093298296523983,1.4438129551731755,11.083367865856044,226.11561454007915,4.331438865519523,0.022535211267605635,-0.0009990009990008713,None,None,0.0005365177613637985,0.13520247586367723,0.60787058053801,0.08591452830127122,0.34640666737448955,64,64,1451,14
Mean Calmar Ratio,PENDLE-USD,MACD,18,25,6,false,false,0,47,0.8439510085971359,48.93617021276596,1.464220997655467,1.5043419986136666,1.1425617599085662,-0.657905772952028,0 days 23:59:59.999999999,0.03239145416953825,0.9717436250861474,1.9434872501722948,1.4618347471021844,0,1451,1452 days 00:00:00,1000.0,1652.1994893697947,65.21994893697946,190.6490778864668,100.0,120.38156565704585,37.638124673072966,1155 days 00:00:00,47,0.0,45.43099536930024,-17.58104328456091,7.746406348093136,-4.477636336304157,1 days 00:00:00,1 days 00:00:00,13.876584880208398,0.5206520438072451,0.3574301227550169,1.644220901204798,13.222226233032014,344.20922265227375,5.075638434153942,0.01609517144856543,0.0,None,None,0.0004869749947626567,0.12271769868018949,0.6521994893697938,0.09105226445119108,0.28366502154365536,47,47,1451,14
Mean Total Return [%],PENDLE-USD,MACD,10,35,5,false,false,0,69,0.8231005875707362,46.3768115942029,1.2590022722384295,1.2261051213819063,1.1066908332418688,-0.6562139195144703,0 days 23:59:59.999999999,0.04755341144038594,1.4266023432115782,2.8532046864231564,1.7491644391871441,0,1451,1452 days 00:00:00,1000.0,1655.424992347689,65.54249923476891,190.6490778864668,100.0,175.66455472804574,49.90536151573819,1012 days 00:00:00,69,0.0,45.43099536930024,-17.581043284560895,8.859371708231295,-5.375638953731079,1 days 00:00:00,1 days 00:00:00,9.498912932575202,0.47980680615198484,0.27068506564097833,1.4186620544565793,10.567449535817742,188.21912276464235,4.699318055387418,0.022535211267605635,-0.000999000999000877,None,None,0.0005827007333487921,0.1468405848038956,0.6554249923476878,0.09142163678748338,0.36832047586921757,69,69,1451,14
Median Sharpe Ratio,PENDLE-USD,MACD,5,11,16,false,false,0,72,0.8057296335063038,48.61111111111111,1.1749490787631223,0.907594049644918,0.9415120420950515,-0.756618539836279,0 days 23:59:59.999999999,0.04962095106822881,1.4886285320468642,2.9772570640937284,1.351070397817383,0,1451,1452 days 00:00:00,1000.0,1464.0045095487524,46.40045095487524,190.6490778864668,100.0,216.61698837113994,29.71218978374372,645 days 00:00:00,72,0.0,45.43099536930024,-17.58104328456089,6.86252691837593,-4.725450555911443,1 days 00:00:00,1 days 00:00:00,6.4445070770659925,0.4154932909971106,0.33844608996117576,1.3664684765501085,11.824542731006886,239.96228108186475,4.255573255541766,0.024700070571630206,-0.0009990009990008865,None,None,0.00045009617342718346,0.11342423570365023,0.46400450954874994,0.06839169070299045,0.3285398146192681,72,72,1451,14
