Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,RSI Window
Most Total Return [%],SPY,MACD,18,28,18,false,false,0,224,0.6646672249514919,45.982142857142854,0.9790142966769617,-0.0009904248329870025,-0.004720960474012916,-1.001197439066991,0 days 23:59:59.999999999,0.01904347430051971,0.5792390099741411,1.1584780199482823,-0.0005736926997131954,0,8121,8122 days 00:00:00,1000.0,985.8399676511416,-1.416003234885841,1182.5263380156505,100.0,424.533584199388,18.342367299997683,6690 days 00:00:00,224,0.0,6.509904816241627,-3.0542857142857085,0.6866933743349896,-0.586374154703248,1 days 00:00:00,1 days 00:00:00,-0.06321443012882844,-0.002682530350631934,-0.0034929525564103723,0.9975621720425067,11.44766972914037,474.4656054803867,2.85509173377683,0.014489133150137397,0.0,None,None,-2.4560150235349954e-7,-0.00006189157859308189,-0.014160032348857432,-0.0004423834081628275,0.027767263229413516,224,224,11762.559523809523,14
Most Profit Factor,SPY,MACD,18,28,18,false,false,0,224,0.6646672249514919,45.982142857142854,0.9790142966769617,-0.0009904248329870025,-0.004720960474012916,-1.001197439066991,0 days 23:59:59.999999999,0.01904347430051971,0.5792390099741411,1.1584780199482823,-0.0005736926997131954,0,8121,8122 days 00:00:00,1000.0,985.8399676511416,-1.416003234885841,1182.5263380156505,100.0,424.533584199388,18.342367299997683,6690 days 00:00:00,224,0.0,6.509904816241627,-3.0542857142857085,0.6866933743349896,-0.586374154703248,1 days 00:00:00,1 days 00:00:00,-0.06321443012882844,-0.002682530350631934,-0.0034929525564103723,0.9975621720425067,11.44766972914037,474.4656054803867,2.85509173377683,0.014489133150137397,0.0,None,None,-2.4560150235349954e-7,-0.00006189157859308189,-0.014160032348857432,-0.0004423834081628275,0.027767263229413516,224,224,11762.559523809523,14
Most Expectancy,SPY,MACD,18,28,18,false,false,0,224,0.6646672249514919,45.982142857142854,0.9790142966769617,-0.0009904248329870025,-0.004720960474012916,-1.001197439066991,0 days 23:59:59.999999999,0.01904347430051971,0.5792390099741411,1.1584780199482823,-0.0005736926997131954,0,8121,8122 days 00:00:00,1000.0,985.8399676511416,-1.416003234885841,1182.5263380156505,100.0,424.533584199388,18.342367299997683,6690 days 00:00:00,224,0.0,6.509904816241627,-3.0542857142857085,0.6866933743349896,-0.586374154703248,1 days 00:00:00,1 days 00:00:00,-0.06321443012882844,-0.002682530350631934,-0.0034929525564103723,0.9975621720425067,11.44766972914037,474.4656054803867,2.85509173377683,0.014489133150137397,0.0,None,None,-2.4560150235349954e-7,-0.00006189157859308189,-0.014160032348857432,-0.0004423834081628275,0.027767263229413516,224,224,11762.559523809523,14
Most Sharpe Ratio,SPY,MACD,18,28,18,false,false,0,224,0.6646672249514919,45.982142857142854,0.9790142966769617,-0.0009904248329870025,-0.004720960474012916,-1.001197439066991,0 days 23:59:59.999999999,0.01904347430051971,0.5792390099741411,1.1584780199482823,-0.0005736926997131954,0,8121,8122 days 00:00:00,1000.0,985.8399676511416,-1.416003234885841,1182.5263380156505,100.0,424.533584199388,18.342367299997683,6690 days 00:00:00,224,0.0,6.509904816241627,-3.0542857142857085,0.6866933743349896,-0.586374154703248,1 days 00:00:00,1 days 00:00:00,-0.06321443012882844,-0.002682530350631934,-0.0034929525564103723,0.9975621720425067,11.44766972914037,474.4656054803867,2.85509173377683,0.014489133150137397,0.0,None,None,-2.4560150235349954e-7,-0.00006189157859308189,-0.014160032348857432,-0.0004423834081628275,0.027767263229413516,224,224,11762.559523809523,14
Most Calmar Ratio,SPY,MACD,18,28,18,false,false,0,224,0.6646672249514919,45.982142857142854,0.9790142966769617,-0.0009904248329870025,-0.004720960474012916,-1.001197439066991,0 days 23:59:59.999999999,0.01904347430051971,0.5792390099741411,1.1584780199482823,-0.0005736926997131954,0,8121,8122 days 00:00:00,1000.0,985.8399676511416,-1.416003234885841,1182.5263380156505,100.0,424.533584199388,18.342367299997683,6690 days 00:00:00,224,0.0,6.509904816241627,-3.0542857142857085,0.6866933743349896,-0.586374154703248,1 days 00:00:00,1 days 00:00:00,-0.06321443012882844,-0.002682530350631934,-0.0034929525564103723,0.9975621720425067,11.44766972914037,474.4656054803867,2.85509173377683,0.014489133150137397,0.0,None,None,-2.4560150235349954e-7,-0.00006189157859308189,-0.014160032348857432,-0.0004423834081628275,0.027767263229413516,224,224,11762.559523809523,14
Most Omega Ratio,SPY,MACD,18,28,18,false,false,0,224,0.6646672249514919,45.982142857142854,0.9790142966769617,-0.0009904248329870025,-0.004720960474012916,-1.001197439066991,0 days 23:59:59.999999999,0.01904347430051971,0.5792390099741411,1.1584780199482823,-0.0005736926997131954,0,8121,8122 days 00:00:00,1000.0,985.8399676511416,-1.416003234885841,1182.5263380156505,100.0,424.533584199388,18.342367299997683,6690 days 00:00:00,224,0.0,6.509904816241627,-3.0542857142857085,0.6866933743349896,-0.586374154703248,1 days 00:00:00,1 days 00:00:00,-0.06321443012882844,-0.002682530350631934,-0.0034929525564103723,0.9975621720425067,11.44766972914037,474.4656054803867,2.85509173377683,0.014489133150137397,0.0,None,None,-2.4560150235349954e-7,-0.00006189157859308189,-0.014160032348857432,-0.0004423834081628275,0.027767263229413516,224,224,11762.559523809523,14
Most Sortino Ratio,SPY,MACD,18,28,18,false,false,0,224,0.6646672249514919,45.982142857142854,0.9790142966769617,-0.0009904248329870025,-0.004720960474012916,-1.001197439066991,0 days 23:59:59.999999999,0.01904347430051971,0.5792390099741411,1.1584780199482823,-0.0005736926997131954,0,8121,8122 days 00:00:00,1000.0,985.8399676511416,-1.416003234885841,1182.5263380156505,100.0,424.533584199388,18.342367299997683,6690 days 00:00:00,224,0.0,6.509904816241627,-3.0542857142857085,0.6866933743349896,-0.586374154703248,1 days 00:00:00,1 days 00:00:00,-0.06321443012882844,-0.002682530350631934,-0.0034929525564103723,0.9975621720425067,11.44766972914037,474.4656054803867,2.85509173377683,0.014489133150137397,0.0,None,None,-2.4560150235349954e-7,-0.00006189157859308189,-0.014160032348857432,-0.0004423834081628275,0.027767263229413516,224,224,11762.559523809523,14
Least Max Drawdown Duration,SPY,MACD,13,19,14,false,false,0,308,0.6279768720710729,45.77922077922078,0.9286734883298631,-0.01975831136672973,-0.12767816855323239,-1.0060775452719124,0 days 23:59:59.999999999,0.0261847771632146,0.796453638714444,1.592907277428888,-0.01573657898288485,0,8121,8122 days 00:00:00,1000.0,928.1314264548114,-7.18685735451886,1182.5263380156505,100.0,600.6136063972823,14.39849644644645,3272 days 00:00:00,308,0.0,5.170633934120589,-2.766175141846808,0.6882484602274282,-0.6175364837905398,1 days 00:00:00,1 days 00:00:00,-0.23333952449736284,-0.07631130145705961,-0.02323907105529811,0.9486580460007326,6.5626236304755015,215.04945230607612,2.7499075004325,0.019839276745354094,-0.0009990009990008327,None,None,-7.4548025981084385e-6,-0.0018786102547233266,-0.07186857354518938,-0.002311366418713323,0.02962743064745335,308,308,11762.559523809523,14
Most Win Rate [%],SPY,MACD,17,21,9,false,false,0,332,0.6125254198900061,47.59036144578313,0.849140912239073,-0.0467549603489717,-0.27569030444311804,-1.0132128144473833,0 days 23:59:59.999999999,0.028225149409698856,0.8585149612116734,1.7170299224233467,-0.04013983297045076,0,8121,8122 days 00:00:00,1000.0,843.7549891665556,-15.624501083344445,1182.5263380156505,100.0,589.6430943443437,20.0566209072953,6988 days 00:00:00,332,0.0,5.170633934120585,-3.710170194558167,0.6328060598386267,-0.6638276108641471,1 days 00:00:00,1 days 00:00:00,-0.4706175025103758,-0.1894553646221252,-0.03792198511275932,0.8825708211888852,1.3692967829833491,173.40167078542933,2.46615503749351,0.022020888385554296,-0.0009990009990008435,None,None,-0.000019071016994203056,-0.0048058962825391705,-0.15624501083344577,-0.005257378239630128,0.030529075188173965,332,332,11762.559523809523,14
Least Max Drawdown [%],SPY,MACD,18,34,18,false,false,0,220,0.6120026245619762,44.09090909090909,0.9287604804430298,-0.01818017937723343,-0.09600545772273889,-1.0041550691396943,0 days 23:59:59.999999999,0.018703412259439,0.5688954562246029,1.1377909124492058,-0.01034262144105633,0,8121,8122 days 00:00:00,1000.0,950.8652130603546,-4.913478693964544,1182.5263380156505,100.0,424.5477782607908,12.166833335488194,4672 days 00:00:00,220,0.0,5.170633934120588,-2.8747295334942535,0.6951806984829735,-0.580749326958047,1 days 00:00:00,1 days 00:00:00,-0.22333994063474982,-0.057668779734508534,-0.018588502902098663,0.9512591258373526,7.505603208178154,310.655273811069,2.888685969285907,0.01360289529514539,0.0,None,None,-4.897391579676549e-6,-0.0012341426780784904,-0.04913478693964568,-0.0015620028212538495,0.025755546585525143,220,220,11762.559523809523,14
