Metric Type,Short Window,Long Window,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Trades,Total Closed Trades,Total Open Trades,Open Trade PnL,Win Rate [%],Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Profit Factor,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Sortino Ratio,RSI Window,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Expectancy per Trade,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Expectancy Adjusted,Beats BNH [%],Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Avg Trade Duration,Signal Entry
Median Worst Trade [%],14,33,34,0,3478,144 days 23:00:00,1000.0,843.7850440840642,-15.621495591593579,51.31647366819059,100.0,132.9428433028019,15.708059644217801,143 days 12:00:00,72,72,0,0.0,11.11111111111111,0.24207299257260734,-1.469117445838928,0.0770330831047825,-0.2746336993796363,0 days 01:00:00,0 days 01:00:00,0.033862511550521425,-2.169652165499109,-10.617628691751664,-2.215358966825684,0.09376395247800702,-10.813543393237602,14,-15.901984812893232,395.2636084594796,0.7004718802768761,0.004910456383593299,0.0001,0.0,None,None,-0.00004872980537012313,-0.2947178628785047,-0.15621495591593726,-0.25568093082725074,0.03340604697867777,0.000017094017094017092,-1.3044148296822047,0.49683726279470963,10.433582518688903,20.867165037377806,0.0010433582518688904,0 days 01:00:00,false
Most Profit Factor,4,9,23,0,3478,144 days 23:00:00,1000.0,838.3721875128997,-16.16278124871003,51.31647366819059,100.0,342.1693551208566,17.670460096895205,134 days 21:00:00,185,185,0,0.0,22.702702702702705,2.3641020644099875,-1.1542194646228383,0.4328634077405876,-0.24939012123920265,0 days 01:00:00,0 days 01:00:00,0.5088250104996676,-0.8736638512816216,-4.809151148967047,-2.0286420984885165,0.5704805995276472,-9.255173048957278,14,10.916595193266962,240.43173893629435,2.889811561541685,0.017846693973083676,0.0001,-0.0009990009990010354,None,None,-0.00005019845557234915,-0.30360025930156764,-0.16162781248710256,-0.2639618923865642,0.07597660321140312,0.00003492723492723494,-1.3149628197996934,1.2765957446808511,26.808510638297875,53.61702127659575,0.0026808510638297875,0 days 00:59:59.999999999,false
Most Expectancy,4,9,23,0,3478,144 days 23:00:00,1000.0,838.3721875128997,-16.16278124871003,51.31647366819059,100.0,342.1693551208566,17.670460096895205,134 days 21:00:00,185,185,0,0.0,22.702702702702705,2.3641020644099875,-1.1542194646228383,0.4328634077405876,-0.24939012123920265,0 days 01:00:00,0 days 01:00:00,0.5088250104996676,-0.8736638512816216,-4.809151148967047,-2.0286420984885165,0.5704805995276472,-9.255173048957278,14,10.916595193266962,240.43173893629435,2.889811561541685,0.017846693973083676,0.0001,-0.0009990009990010354,None,None,-0.00005019845557234915,-0.30360025930156764,-0.16162781248710256,-0.2639618923865642,0.07597660321140312,0.00003492723492723494,-1.3149628197996934,1.2765957446808511,26.808510638297875,53.61702127659575,0.0026808510638297875,0 days 00:59:59.999999999,false
Most Sharpe Ratio,4,9,23,0,3478,144 days 23:00:00,1000.0,838.3721875128997,-16.16278124871003,51.31647366819059,100.0,342.1693551208566,17.670460096895205,134 days 21:00:00,185,185,0,0.0,22.702702702702705,2.3641020644099875,-1.1542194646228383,0.4328634077405876,-0.24939012123920265,0 days 01:00:00,0 days 01:00:00,0.5088250104996676,-0.8736638512816216,-4.809151148967047,-2.0286420984885165,0.5704805995276472,-9.255173048957278,14,10.916595193266962,240.43173893629435,2.889811561541685,0.017846693973083676,0.0001,-0.0009990009990010354,None,None,-0.00005019845557234915,-0.30360025930156764,-0.16162781248710256,-0.2639618923865642,0.07597660321140312,0.00003492723492723494,-1.3149628197996934,1.2765957446808511,26.808510638297875,53.61702127659575,0.0026808510638297875,0 days 00:59:59.999999999,false
Most Omega Ratio,4,9,23,0,3478,144 days 23:00:00,1000.0,838.3721875128997,-16.16278124871003,51.31647366819059,100.0,342.1693551208566,17.670460096895205,134 days 21:00:00,185,185,0,0.0,22.702702702702705,2.3641020644099875,-1.1542194646228383,0.4328634077405876,-0.24939012123920265,0 days 01:00:00,0 days 01:00:00,0.5088250104996676,-0.8736638512816216,-4.809151148967047,-2.0286420984885165,0.5704805995276472,-9.255173048957278,14,10.916595193266962,240.43173893629435,2.889811561541685,0.017846693973083676,0.0001,-0.0009990009990010354,None,None,-0.00005019845557234915,-0.30360025930156764,-0.16162781248710256,-0.2639618923865642,0.07597660321140312,0.00003492723492723494,-1.3149628197996934,1.2765957446808511,26.808510638297875,53.61702127659575,0.0026808510638297875,0 days 00:59:59.999999999,false
Least Avg Winning Trade [%],13,35,35,0,3478,144 days 23:00:00,1000.0,832.0210102210473,-16.797898977895272,51.31647366819059,100.0,134.5336370054359,16.8832561562645,143 days 12:00:00,73,73,0,0.0,12.32876712328767,0.24207299257261064,-1.4691174458389147,0.06907922494842716,-0.29652775422184935,0 days 01:00:00,0 days 01:00:00,0.03174646353215656,-2.301082051766468,-10.255873066567196,-2.1952955513927916,0.092645917079715,-10.404305464274325,14,-16.34718957046641,380.0996084076251,0.6588154103446402,0.005200809014735626,0.0001,0.0,None,None,-0.00005274150772742163,-0.318980638735446,-0.16797898977895365,-0.2736281370744057,0.03743155318430407,0.000018967334035827187,-1.3273393079678375,0.503737780333525,10.578493387004027,21.156986774008054,0.0010578493387004028,0 days 00:59:59.999999999,false
Least Profit Factor,14,33,35,0,3478,144 days 23:00:00,1000.0,830.6398660799377,-16.936013392006224,51.31647366819059,100.0,132.80810703809124,16.93707875079965,143 days 12:00:00,72,72,0,0.0,9.722222222222223,0.24207299257261305,-1.4691174458389185,0.08783614724648095,-0.2944164631324147,0 days 01:00:00,0 days 01:00:00,0.031198241494581568,-2.3522240822230898,-10.36502090009617,-2.203831408300156,0.08194527717666276,-10.499674348446625,14,-16.43064309813937,382.4473844493441,0.6555622174133021,0.004620271440947156,0.0001,0.0,None,None,-0.000053219385644405956,-0.32187084437736724,-0.16936013392006233,-0.2757229960057138,0.03737297058104082,0.000014957264957264961,-1.3300307324605647,0.49683726279470963,10.433582518688903,20.867165037377806,0.0010433582518688904,0 days 01:00:00,false
Least Omega Ratio,14,33,35,0,3478,144 days 23:00:00,1000.0,830.6398660799377,-16.936013392006224,51.31647366819059,100.0,132.80810703809124,16.93707875079965,143 days 12:00:00,72,72,0,0.0,9.722222222222223,0.24207299257261305,-1.4691174458389185,0.08783614724648095,-0.2944164631324147,0 days 01:00:00,0 days 01:00:00,0.031198241494581568,-2.3522240822230898,-10.36502090009617,-2.203831408300156,0.08194527717666276,-10.499674348446625,14,-16.43064309813937,382.4473844493441,0.6555622174133021,0.004620271440947156,0.0001,0.0,None,None,-0.000053219385644405956,-0.32187084437736724,-0.16936013392006233,-0.2757229960057138,0.03737297058104082,0.000014957264957264961,-1.3300307324605647,0.49683726279470963,10.433582518688903,20.867165037377806,0.0010433582518688904,0 days 01:00:00,false
Mean Sortino Ratio,17,33,11,0,3478,144 days 23:00:00,1000.0,829.6642227220385,-17.03357772779615,51.31647366819059,100.0,200.37524730327553,17.84914221246051,142 days 20:00:00,110,110,0,0.0,18.181818181818183,1.788411488252527,-0.8932960933213,0.2728502914385522,-0.2675654287481185,0 days 01:00:00,0 days 01:00:00,0.22436414011355657,-1.5485070661632838,-8.509359459315334,-2.1015945092368327,0.3043005014554042,-11.914820671537802,14,8.430476129777343,358.0790961511248,1.8552514443571415,0.008990719257540603,0.0001,-0.0006080329301027227,None,None,-0.00005350070062538298,-0.3235722373823163,-0.17033577727796034,-0.27720125990600386,0.0457636382422754,0.000027972027972027976,-1.3319319608345324,0.7590569292696953,15.940195514663602,31.880391029327203,0.0015940195514663603,0 days 00:59:59.999999999,false
Most Win Rate [%],3,21,35,0,3478,144 days 23:00:00,1000.0,827.3136613093316,-17.268633869066843,51.31647366819059,100.0,267.63509370942387,19.096261566317875,138 days 20:00:00,146,145,1,-0.8273136613093464,24.137931034482758,1.7884114882525286,-1.7450073659327805,0.3087210421648359,-0.2688743023416178,0 days 01:00:00,0 days 01:00:00,0.3665004572711107,-1.1852346553748894,-6.675738452472968,-1.9876392196495105,0.4433034945310118,-9.54087001015993,14,3.148164164302429,232.69071796795131,2.1367228436394776,0.014581510644502771,0.0001,-0.0009990009990009194,None,None,-0.00005420049257609508,-0.32780457910022304,-0.17268633869066763,-0.28075748580252335,0.05909651416457448,0.00003713527851458886,-1.3365124809768663,1.0005750431282348,21.156986774008054,42.16906267970098,0.0021156986774008056,0 days 00:59:59.999999999,true
Mean Profit Factor,11,22,23,0,3478,144 days 23:00:00,1000.0,821.706592046885,-17.8293407953115,51.31647366819059,100.0,204.63814526822284,18.49290274460428,142 days 21:00:00,113,113,0,0.0,17.699115044247787,1.7884114882525293,-0.7821928077867042,0.2522400339014664,-0.2648760285027932,0 days 01:00:00,0 days 01:00:00,0.20269061180620554,-1.5778177694965916,-9.008088932883398,-2.109448898448119,0.2884573090061356,-12.47276671743939,14,8.698909950962625,360.81451256049513,1.5741527434334823,0.01016260162601626,0.0001,-0.0009042924365355342,None,None,-0.000056273013111358965,-0.340339183297499,-0.17829340795311566,-0.28921046250349425,0.04547005181164459,0.00002722940776038121,-1.3474389318057007,0.7797584818861415,16.37492811960897,32.74985623921794,0.0016374928119608971,0 days 00:59:59.999999999,false
Median Profit Factor,9,20,34,0,3478,144 days 23:00:00,1000.0,820.5994981518614,-17.940050184813856,51.31647366819059,100.0,205.8772554887123,18.602718110144657,142 days 21:00:00,114,114,0,0.0,20.175438596491226,0.8178755855796752,-0.8932960933213111,0.21293577021720841,-0.27067984249870475,0 days 01:00:00,0 days 01:00:00,0.195149939897353,-1.573688612702978,-10.048035661963846,-2.1081075094497854,0.28537873255598545,-12.46454677735657,14,0.07678789651738427,105.96380540367808,1.628337473995917,0.009869375907111755,0.0001,-0.0009406664557940669,None,None,-0.00005669144679792383,-0.3428698702338433,-0.17940050184813816,-0.29087444957324216,0.04106712660898507,0.0000310391363022942,-1.3495963167853893,0.7866589994249569,16.519838987924096,33.03967797584819,0.0016519838987924097,0 days 00:59:59.999999999,false
Median Calmar Ratio,8,24,31,0,3478,144 days 23:00:00,1000.0,817.7540786577591,-18.22459213422409,51.31647366819059,100.0,207.3746529308081,18.884962266006124,142 days 21:00:00,115,115,0,0.0,20.0,0.8178755855796749,-0.8932960933213108,0.21293577021720814,-0.2715045598373018,0 days 01:00:00,0 days 01:00:00,0.19248712810678678,-1.584747142106446,-10.13352526523748,-2.1046287903220775,0.2823756297231528,-12.507450960887663,14,-0.06738504009699274,103.36332358039182,1.5216908935081008,0.01045599767644496,0.0001,-0.0009754438142499748,None,None,-0.000057687290251645084,-0.3488927314419495,-0.18224592134223905,-0.29514357596564356,0.04143597181603359,0.000030769230769230774,-1.3551411628956282,0.7935595169637724,16.66474985623922,33.32949971247844,0.001666474985623922,0 days 01:00:00,false
Mean Calmar Ratio,11,20,26,0,3478,144 days 23:00:00,1000.0,817.5731623831655,-18.242683761683452,51.31647366819059,100.0,206.19043637890357,19.046362667671307,142 days 21:00:00,114,114,0,0.0,18.421052631578945,1.7884114882525288,-0.9580262866776472,0.2571271992476304,-0.27405023327463957,0 days 01:00:00,0 days 01:00:00,0.20932396581830714,-1.6002354176915319,-8.803148553515344,-2.0885560006847133,0.2940211616159101,-11.822519041404885,14,6.393853163365496,314.5781279745892,1.5681128619515206,0.01045599767644496,0.0001,-0.0007386583569979622,None,None,-0.00005770512187109173,-0.3490005770763628,-0.18242683761683454,-0.2954146434694378,0.04771273107288444,0.000028340080971659915,-1.355493712986586,0.7866589994249569,16.519838987924096,33.03967797584819,0.0016519838987924097,0 days 00:59:59.999999999,false
Median Total Fees Paid,8,18,27,0,3478,144 days 23:00:00,1000.0,816.9758775188026,-18.302412248119744,51.31647366819059,100.0,226.2406643650425,18.30346008180883,143 days 15:00:00,125,125,0,0.0,20.8,1.7884114882525308,-0.9580262866776537,0.2331882672228828,-0.2649406326630456,0 days 01:00:00,0 days 01:00:00,0.23077125616250818,-1.4641929798495847,-9.198610240099848,-2.1793754003600383,0.3128204528018655,-12.701788458730046,14,7.621823279091851,345.0503706817014,1.8595438027666427,0.01045599767644496,0.0001,-0.0009990009990008752,None,None,-0.000057929692938658195,-0.35035878289300476,-0.1830241224811976,-0.29630924303389794,0.04583919195138536,0.000032000000000000005,-1.3566576372036416,0.8625646923519265,18.113858539390456,36.22771707878091,0.0018113858539390458,0 days 01:00:00,false
Mean Sharpe Ratio,9,13,32,0,3478,144 days 23:00:00,1000.0,811.0039691220363,-18.89960308779637,51.31647366819059,100.0,227.70989229076065,18.90064326205872,143 days 15:00:00,127,127,0,0.0,20.47244094488189,1.788411488252523,-0.9580262866776545,0.22697461983912895,-0.2653579565603795,0 days 01:00:00,0 days 01:00:00,0.21743528814436752,-1.4881577234485306,-9.515463809765338,-2.168727670661798,0.30125291472415655,-12.976793360359945,14,7.3595038776248,342.0267753225721,1.8242537613851706,0.01045599767644496,0.0001,-0.0009990009990008717,None,None,-0.00006003772976169533,-0.36310818959873337,-0.18899603087796246,-0.30522726751535,0.04592532561354782,0.000031496062992125985,-1.368295047122687,0.8763657274295573,18.403680276020705,36.80736055204141,0.0018403680276020706,0 days 00:59:59.999999999,false
Median Avg Winning Trade [%],6,25,32,0,3478,144 days 23:00:00,1000.0,808.0966821122847,-19.190331788771527,51.31647366819059,100.0,214.43611959913503,19.19136823421725,143 days 14:00:00,120,120,0,0.0,16.666666666666664,1.78841148825253,-0.7821928077866941,0.2519099780520688,-0.26297371863711516,0 days 01:00:00,0 days 01:00:00,0.18524881093196305,-1.599194315730959,-9.754369738432679,-2.1635531123199097,0.26893769511617077,-13.409045374637506,14,8.75010160541003,355.68262357973026,1.5752064999661448,0.01016260162601626,0.0001,-0.0009990009990008502,None,None,-0.0000610726768918721,-0.36936754984204245,-0.19190331788771375,-0.3095513071929642,0.04557279731716824,0.00002564102564102564,-1.373960453963675,0.8280621046578494,17.389304197814837,34.778608395629675,0.0017389304197814837,0 days 00:59:59.999999999,false
Least Win Rate [%],10,34,35,0,3478,144 days 23:00:00,1000.0,807.355845985579,-19.264415401442104,51.31647366819059,100.0,150.54605870626955,19.265450896709226,143 days 12:00:00,84,84,0,0.0,5.952380952380952,1.1722569892277763,-1.741120132658482,0.2831130563023275,-0.28817195105693977,0 days 01:00:00,0 days 01:00:00,0.05919470583824568,-2.29338278588596,-10.067735215584536,-2.162235478123693,0.10203740080682842,-10.881257227703436,14,-10.538498307218703,381.92180288327694,0.8001880379061808,0.005491329479768787,0.0001,0.0,None,None,-0.00006134414269501362,-0.37100937501944237,-0.1926441540144218,-0.3106513271282273,0.0443505756152571,9.157509157509158e-6,-1.375404115372477,0.5796434732604946,12.172512938470387,24.345025876940774,0.0012172512938470389,0 days 00:59:59.999999999,false
Mean Total Trades,4,20,30,0,3478,144 days 23:00:00,1000.0,806.3556488343039,-19.36443511656961,51.31647366819059,100.0,250.64461536829535,20.368010022546606,138 days 20:00:00,137,137,0,0.0,19.708029197080293,1.7884114882525262,-1.7450073659327687,0.3496310139199202,-0.2806857480945639,0 days 01:00:00,0 days 01:00:00,0.3096991701403306,-1.4134624172678532,-7.570429637321001,-2.0541165714617615,0.37249039694399694,-10.401578150460567,14,2.4720943782585185,235.2346781063393,2.1790688221223826,0.011631288165164292,0.0001,-0.0009990009990009274,None,None,-0.00006157432768289178,-0.3724015338261295,-0.19364435116569456,-0.31213527348337644,0.0592020977418377,0.000030320044918585068,-1.3773531915263497,0.9453709028177114,19.85278895917194,39.70557791834388,0.0019852788959171938,0 days 00:59:59.999999999,false
Least Max Drawdown Duration,5,10,19,0,3478,144 days 23:00:00,1000.0,806.2880433573787,-19.37119566426213,51.31647366819059,100.0,322.3694250952684,20.42275757124575,126 days 00:00:00,177,177,0,0.0,21.468926553672315,2.3641020644099746,-1.3211209309895826,0.3967487712652916,-0.2623626962359143,0 days 01:00:00,0 days 01:00:00,0.4139662670480486,-1.0944178341391042,-6.043839138773745,-2.049211248847114,0.47927486684562043,-10.292405862619024,14,9.699746704024456,261.1360104800502,2.5504269699999087,0.016359918200409,0.0001,-0.0009990009990009957,None,None,-0.00006143799698484886,-0.3715770057643659,-0.1937119566426212,-0.3122355275960407,0.0739915450084577,0.000033029117774880484,-1.3774849337761432,1.221391604370328,25.649223691776886,51.29844738355377,0.0025649223691776887,0 days 00:59:59.999999999,false
Median Expectancy,5,26,30,0,3478,144 days 23:00:00,1000.0,802.0102224950434,-19.79897775049566,51.31647366819059,100.0,223.54331110173422,19.941874358833157,143 days 15:00:00,125,125,0,0.0,19.2,1.7884114882525233,-0.9117730729371781,0.23276240739132634,-0.273261084268207,0 days 01:00:00,0 days 01:00:00,0.20032787203355437,-1.5839182200396498,-9.89064567611842,-2.137424573785649,0.27906201355599036,-13.248398686613593,14,7.001833207758167,323.10125132001525,1.7142380832725133,0.01016260162601626,0.0001,-0.0009990009990008908,None,None,-0.00006323824150965711,-0.38246488465040623,-0.19798977750495605,-0.31856660317116914,0.046538575437957495,0.000029538461538461537,-1.3858210889258433,0.8625646923519265,18.113858539390456,36.22771707878091,0.0018113858539390458,0 days 01:00:00,false
Median Max Drawdown [%],6,25,28,0,3478,144 days 23:00:00,1000.0,800.5882099147879,-19.941179008521214,51.31647366819059,100.0,217.80112877902366,20.300245464466744,143 days 15:00:00,122,122,0,0.0,18.0327868852459,1.7884114882525313,-0.9117730729371711,0.22050507126422395,-0.2704520281357701,0 days 01:00:00,0 days 01:00:00,0.17709148132619254,-1.6345228695509175,-10.296629408328837,-2.1122927810261647,0.2571040876348468,-13.750571737656655,14,7.8766126473174625,360.58480847575635,1.5879958353917,0.009869375907111755,0.0001,-0.0009990009990008871,None,None,-0.00006375942349404009,-0.3856169932919544,-0.19941179008521281,-0.32066563903380074,0.04507204298234485,0.000027742749054224466,-1.3885921534176284,0.8418631397354802,17.679125934445086,35.35825186889017,0.0017679125934445086,0 days 00:59:59.999999999,false
Median Total Return [%],13,22,29,0,3478,144 days 23:00:00,1000.0,800.474330578516,-19.952566942148405,51.31647366819059,100.0,176.5188956430254,19.98043735500415,143 days 12:00:00,99,99,0,0.0,18.181818181818183,0.8178755855796711,-2.6262447915556764,0.20946512729819056,-0.32027627528454516,0 days 01:00:00,0 days 01:00:00,0.14162568670022768,-2.01541080223721,-8.218861580914979,-2.147126083694477,0.2161683861779377,-8.879610613273412,14,-16.26992152742407,517.4888834915756,1.210542962596452,0.008698173383589445,0.0001,0.0,None,None,-0.00006370254641216053,-0.38527300070074694,-0.1995256694214842,-0.320833617597429,0.05641610137279922,0.000027972027972027976,-1.3888140691654023,0.6831512363427258,14.346175963197242,28.692351926394483,0.0014346175963197243,0 days 00:59:59.999999999,false
