Metric Type,Short Window,Long Window,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Trades,Total Closed Trades,Total Open Trades,Open Trade PnL,Win Rate [%],Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Profit Factor,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Sortino Ratio,RSI Window,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Expectancy per Trade,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Expectancy Adjusted,Beats BNH [%],Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Avg Trade Duration,Signal Entry
Least Win Rate [%],23,28,32,0,17425,726 days 02:00:00,1000.0,445.3034105928549,-55.4696589407145,224.69007084343679,100.0,467.7724208069342,55.46965894071446,726 days 01:00:00,329,329,0,0.0,19.45288753799392,2.152871544687516,-3.545778463446825,0.39723106085344173,-0.3996138651152318,0 days 01:00:00,0 days 01:00:00,0.24453576938111823,-1.686007870538433,-5.985388589955439,-0.6023903678994594,0.2912499457691158,-7.1021936983437834,14,-9.071787331691686,538.9065609262567,1.7474996746146958,0.005423494114931918,0.0001,0.0,None,None,-0.000046162067731004876,-0.2791881856371175,-0.5546965894071436,-0.2448036391153987,0.056137212876968184,0.00003188997957048184,-1.2468718743667386,0.453142037302726,13.594261119081779,27.188522238163557,0.001359426111908178,0 days 00:59:59.999999999,false
Mean Profit Factor,11,28,32,0,17425,726 days 02:00:00,1000.0,389.27675349070023,-61.07232465092998,224.69007084343679,100.0,572.6798804020431,61.5715574277626,726 days 01:00:00,429,428,1,-0.3892767534906625,26.635514018691588,4.3448650558147595,-2.892214699230548,0.440855597430529,-0.45756856815906194,0 days 01:00:00,0 days 01:00:00,0.3376925831022099,-1.426013948027589,-5.031745824449356,-0.6133760100667808,0.40363367913522447,-6.430972391074177,14,-0.27023958979522983,443.1922312847137,1.8871879302613812,0.00874095513748191,0.0001,0.0,None,None,-0.0000536417623964237,-0.32442537897357054,-0.6107232465092993,-0.27923781963997096,0.07759652765774284,0.00004366477707982228,-1.271806958009662,0.5894978479196556,17.72625538020086,35.41119081779053,0.0017726255380200863,0 days 00:59:59.999999999,true
Median Avg Losing Trade [%],7,27,30,0,17425,726 days 02:00:00,1000.0,363.67087573225444,-63.63291242677456,224.69007084343679,100.0,631.4749073820111,65.06727031921315,726 days 01:00:00,518,518,0,0.0,25.28957528957529,4.3448650558147515,-3.9424379200262676,0.42943491498975983,-0.40453210598397377,0 days 01:00:00,0 days 01:00:00,0.3290179357034067,-1.2284346028334836,-5.292458579077039,-0.6125839724122708,0.41695359771114215,-7.110063845775506,14,0.9082414368913687,523.6668773759109,1.9828459980040947,0.010437202829641655,0.0001,0.0,None,None,-0.000057526800700327755,-0.34792209063558227,-0.6363291242677468,-0.2960591615817729,0.07911716164421265,0.00004145832014684474,-1.2832030458128867,0.7134576757532282,21.403730272596842,42.807460545193685,0.002140373027259684,0 days 00:59:59.999999999,false
Least Avg Losing Trade [%],13,25,31,0,17425,726 days 02:00:00,1000.0,360.8356574162822,-63.91643425837178,224.69007084343679,100.0,545.9524658691131,63.91643425837178,726 days 01:00:00,420,419,1,-0.3608356574162599,27.20763723150358,2.526280795446216,-3.0568283839628054,0.4130430275317314,-0.4855689203668307,0 days 01:00:00,0 days 01:00:00,0.31252573381449655,-1.5245907086546584,-5.475262889541069,-0.6273084997937655,0.37183101830807286,-6.518078325735168,14,-7.138613791479762,290.28255232740304,1.779660184177944,0.008390718129737861,0.0001,0.0,None,None,-0.00005799934438844701,-0.3507800348613275,-0.6391643425837189,-0.29796873748387076,0.07710384794685608,0.00004460268398607144,-1.2844648809733499,0.5771018651362985,17.354375896700144,34.66743185078909,0.0017354375896700145,0 days 00:59:59.999999999,true
Mean Omega Ratio,12,24,18,0,17425,726 days 02:00:00,1000.0,354.6237902978978,-64.53762097021021,224.69007084343679,100.0,642.5568839223507,66.79676643491418,726 days 01:00:00,525,525,0,0.0,26.095238095238095,2.526280795446229,-3.9424379200262596,0.41964233894577374,-0.4133601578924005,0 days 01:00:00,0 days 01:00:00,0.3293225289414217,-1.2292880184801935,-5.676667730917126,-0.6080530658340468,0.41638122273508693,-7.3782993964461765,14,-2.5193850134330873,314.59385022052544,1.934157937866207,0.010788863109048724,0.0001,0.0,None,None,-0.0000590154328441598,-0.3569253378414785,-0.6453762097021016,-0.30218706704268716,0.07567110335631387,0.000042779078844652613,-1.2872295189900926,0.7230989956958394,21.692969870875178,43.385939741750356,0.002169296987087518,0 days 00:59:59.999999999,false
Least Max Drawdown Duration,8,21,31,0,17425,726 days 02:00:00,1000.0,345.3930765020741,-65.4606923497926,224.69007084343679,100.0,663.9527620762283,65.94557455009343,707 days 09:00:00,533,533,0,0.0,26.454033771106943,2.526280795446213,-3.9424379200262702,0.4032622508477169,-0.41416768832804013,0 days 01:00:00,0 days 01:00:00,0.3401431327836113,-1.228155578795359,-5.698298239832952,-0.6277618267752573,0.410866628316181,-7.238868891122185,14,-4.743322829332056,360.97440708527824,1.8467819582046872,0.01125812441968431,0.0001,-1.043305784728711e-6,None,None,-0.00006050758045553579,-0.36594984659508045,-0.6546069234979259,-0.3085454818412996,0.07728986620482095,0.0000433672684772245,-1.2913377173457985,0.7341176470588235,22.023529411764706,44.04705882352941,0.002202352941176471,0 days 00:59:59.999999999,false
Mean Avg Losing Trade [%],27,29,7,0,17425,726 days 02:00:00,1000.0,341.0757377111511,-65.89242622888489,224.69007084343679,100.0,630.3185818990752,66.77645214553611,726 days 01:00:00,528,528,0,0.0,25.37878787878788,2.7528731530147796,-3.9424379200262663,0.4047000015069923,-0.4086298240794143,0 days 01:00:00,0 days 01:00:00,0.31224771028070736,-1.2479626179713035,-5.8303266700033225,-0.6254824240773049,0.3952372329509037,-7.488738342098297,14,-3.419888793718108,386.5968600590169,1.8980073714235655,0.010554395731848758,0.0001,-0.00007918636719455827,None,None,-0.00006124044716665054,-0.37038222446390245,-0.6589242622888498,-0.31155752434057193,0.0764545627324943,0.00004160457029309488,-1.2932591813315972,0.7272309899569585,21.81692969870875,43.6338593974175,0.0021816929698708753,0 days 00:59:59.999999999,false
Median Worst Trade [%],12,21,33,0,17425,726 days 02:00:00,1000.0,338.8820471324352,-66.11179528675648,224.69007084343679,100.0,565.6097784873174,67.36738992500516,726 days 01:00:00,454,454,0,0.0,24.669603524229075,2.5262807954462216,-3.6248254765715027,0.4224613679604592,-0.45230723373457976,0 days 01:00:00,0 days 01:00:00,0.2907251946892578,-1.4562069446422137,-5.751768669395144,-0.6227950333011995,0.35819462541041114,-6.994409044041846,14,-6.1092304622823095,335.8606265013206,1.9004214848163457,0.008332368938780232,0.0001,0.0,None,None,-0.00006159075294404932,-0.3725008738056103,-0.6611179528675649,-0.31309752340015695,0.07794208995323297,0.00004044197299053947,-1.2942354997645755,0.6253084648493544,18.75925394548063,37.51850789096126,0.0018759253945480631,0 days 00:59:59.999999999,false
Mean Worst Trade [%],15,18,32,0,17425,726 days 02:00:00,1000.0,316.6524304304636,-68.33475695695364,224.69007084343679,100.0,531.0898826881257,70.06445570545472,726 days 01:00:00,445,445,0,0.0,23.595505617977526,2.526280795446215,-3.6248254765714845,0.41183221266151593,-0.46289784626586566,0 days 01:00:00,0 days 01:00:00,0.2504485649121629,-1.535612515886597,-6.070566828231254,-0.6265999069688174,0.3257819865021718,-7.164803172129086,14,-7.922219246533922,350.43847666479456,1.7452606419759136,0.008099039685294459,0.0001,0.0,None,None,-0.00006547597260213462,-0.3959986822977102,-0.6833475695695377,-0.32908348894138384,0.07850741148282236,0.00003868115675078283,-1.3041289572807562,0.6129124820659971,18.387374461979913,36.77474892395983,0.0018387374461979913,0 days 00:59:59.999999999,false
Mean Sortino Ratio,14,24,12,0,17425,726 days 02:00:00,1000.0,303.54760698601785,-69.6452393013982,224.69007084343679,100.0,676.3608145748198,69.68880361213894,726 days 01:00:00,572,572,0,0.0,25.0,2.526280795446227,-3.942437920026261,0.39457760446045664,-0.40757534311082155,0 days 01:00:00,0 days 01:00:00,0.311449838297974,-1.2175741136608056,-6.4470480488819595,-0.6469005022766869,0.38308343517006976,-8.11591218644505,14,-3.801109886550844,289.5861029315873,1.8191650564608781,0.011551634062808382,0.0001,-0.000999000999000786,None,None,-0.00006792613445400815,-0.4108172611778413,-0.6964523930139839,-0.3388535007015623,0.07668915240154604,0.00004098360655737705,-1.3099613571706368,0.7878335724533716,23.635007173601146,47.27001434720229,0.0023635007173601146,0 days 01:00:00,false
Median Calmar Ratio,11,15,15,0,17425,726 days 02:00:00,1000.0,301.8811574950562,-69.81188425049439,224.69007084343679,100.0,758.4150666334108,69.82727367208886,726 days 01:00:00,662,662,0,0.0,25.528700906344408,2.659341464914243,-3.942437920026265,0.46680340723426705,-0.40074941668364183,0 days 01:00:00,0 days 01:00:00,0.3608496478552655,-1.0545601850527868,-5.538385538644837,-0.6477911646347392,0.4544501020827835,-7.38985101308601,14,-1.6197682621072378,266.54382296855425,2.13904961842413,0.013493078981039897,0.0001,-0.0009990009990008414,None,None,-0.00006806699916005424,-0.411669210920008,-0.6981188425049447,-0.34011549430134713,0.08945638915479029,0.00004185032935466297,-1.3107030230060281,0.9117934002869441,27.35380200860832,54.70760401721664,0.0027353802008608322,0 days 00:59:59.999999999,false
Mean Total Return [%],10,13,25,0,17425,726 days 02:00:00,1000.0,298.1813429661503,-70.18186570338497,224.69007084343679,100.0,734.6055776166952,70.22465986279563,726 days 01:00:00,620,620,0,0.0,25.483870967741932,3.01147031129388,-3.9851814141364716,0.4482507716524363,-0.41276395959769396,0 days 01:00:00,0 days 01:00:00,0.3606570094247434,-1.1319655758610505,-5.515507902343893,-0.6489449917803608,0.4279834235151407,-7.120545176485899,14,-3.6959984406733106,345.83870592325906,2.040386088851248,0.012492010923246762,0.0001,-0.0009990009990008294,None,None,-0.00006875438388104646,-0.41582651371256896,-0.7018186570338512,-0.34293369509851734,0.09073457886025865,0.00004177683765203596,-1.3123496531908945,0.853945480631277,25.618364418938306,51.23672883787661,0.0025618364418938306,0 days 00:59:59.999999999,false
Median Total Return [%],13,14,21,0,17425,726 days 02:00:00,1000.0,293.72016516948656,-70.62798348305135,224.69007084343679,100.0,665.043193788759,70.67013738659654,726 days 01:00:00,571,571,0,0.0,24.168126094570926,2.5262807954462376,-3.985181414136481,0.4183407434798836,-0.41419820067198143,0 days 01:00:00,0 days 01:00:00,0.3073982960198988,-1.236917399002651,-6.270406212511511,-0.6506684529141534,0.3798639782573965,-7.769050336753659,14,-5.9242467338669815,349.98417894166363,1.8334251195484503,0.011375507835171212,0.0001,-0.0009990009990007724,None,None,-0.00006975769271990194,-0.4218945255699669,-0.7062798348305146,-0.34636236753078775,0.08097563744870176,0.0000396198788435589,-1.31433513380422,0.7864562410329986,23.593687230989957,47.187374461979914,0.0023593687230989958,0 days 00:59:59.999999999,false
Mean Max Drawdown [%],13,28,9,0,17425,726 days 02:00:00,1000.0,292.84950468282227,-70.71504953171778,224.69007084343679,100.0,728.8118923128573,70.75707848048444,726 days 01:00:00,637,637,0,0.0,26.373626373626376,2.6593414649142266,-3.942437920026267,0.43039052162592806,-0.41374185688102005,0 days 01:00:00,0 days 01:00:00,0.34605103667312687,-1.1101263662750058,-5.746249062725328,-0.6510073829239014,0.43061665254267784,-7.446355788661835,14,-2.842287251592378,282.13164363631506,2.007630526743413,0.013080634846811231,0.0001,-0.0009990009990008318,None,None,-0.00006982422063606468,-0.42229688640691915,-0.7071504953171788,-0.34703547894535847,0.08844628485726667,0.00004323545307151865,-1.3147226277790967,0.8773601147776184,26.32080344332855,52.6416068866571,0.0026320803443328554,0 days 00:59:59.999999999,false
