Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,RSI Window
Most Total Return [%],FET-USD,MACD,8,29,10,false,false,0,84,1.3573884364814925,51.19047619047619,1.590621916405644,1.4826314220197812,1.6635604667152497,5.560762060006684,0 days 23:59:59.999999999,0.0375,1.125,2.25,1.6679603497722537,0,2240,2241 days 00:00:00,1000.0,2807.570227886961,180.7570227886961,27.551223643753353,100.0,309.9199473044082,35.17523628113114,873 days 00:00:00,84,0.0,35.87565674213254,-11.334982937418554,6.689909019673067,-3.978659716982444,1 days 00:00:00,1 days 00:00:00,21.518693189130488,0.7380824940231868,0.5205352779211313,1.7439488605715843,10.374988021210585,219.79669022623077,5.069618780731351,0.019563239308462238,-0.0009990009990008164,None,None,0.0005557761314504831,0.14005558512552174,1.8075702278869632,0.12309033317240581,0.22837138687774236,84,84,2240,14
Most Expectancy,FET-USD,MACD,8,29,10,false,false,0,84,1.3573884364814925,51.19047619047619,1.590621916405644,1.4826314220197812,1.6635604667152497,5.560762060006684,0 days 23:59:59.999999999,0.0375,1.125,2.25,1.6679603497722537,0,2240,2241 days 00:00:00,1000.0,2807.570227886961,180.7570227886961,27.551223643753353,100.0,309.9199473044082,35.17523628113114,873 days 00:00:00,84,0.0,35.87565674213254,-11.334982937418554,6.689909019673067,-3.978659716982444,1 days 00:00:00,1 days 00:00:00,21.518693189130488,0.7380824940231868,0.5205352779211313,1.7439488605715843,10.374988021210585,219.79669022623077,5.069618780731351,0.019563239308462238,-0.0009990009990008164,None,None,0.0005557761314504831,0.14005558512552174,1.8075702278869632,0.12309033317240581,0.22837138687774236,84,84,2240,14
Most Sortino Ratio,FET-USD,MACD,8,29,10,false,false,0,84,1.3573884364814925,51.19047619047619,1.590621916405644,1.4826314220197812,1.6635604667152497,5.560762060006684,0 days 23:59:59.999999999,0.0375,1.125,2.25,1.6679603497722537,0,2240,2241 days 00:00:00,1000.0,2807.570227886961,180.7570227886961,27.551223643753353,100.0,309.9199473044082,35.17523628113114,873 days 00:00:00,84,0.0,35.87565674213254,-11.334982937418554,6.689909019673067,-3.978659716982444,1 days 00:00:00,1 days 00:00:00,21.518693189130488,0.7380824940231868,0.5205352779211313,1.7439488605715843,10.374988021210585,219.79669022623077,5.069618780731351,0.019563239308462238,-0.0009990009990008164,None,None,0.0005557761314504831,0.14005558512552174,1.8075702278869632,0.12309033317240581,0.22837138687774236,84,84,2240,14
Most Sharpe Ratio,FET-USD,MACD,12,13,16,false,false,0,77,1.1873554903785555,53.246753246753244,1.4784968321732832,1.3301391961196898,1.503542167353938,4.072893110736299,0 days 23:59:59.999999999,0.034375,1.03125,2.0625,1.37170604599843,0,2240,2241 days 00:00:00,1000.0,2397.644126147514,139.76441261475142,27.551223643753353,100.0,304.80969253807075,34.19587942796917,796 days 00:00:00,77,0.0,18.749216386113098,-11.334982937418545,5.917554598596115,-3.8944172344784604,1 days 00:00:00,1 days 00:00:00,18.151222417500193,0.7387442655767119,0.44763694228776413,1.7098722545135772,6.339893975038816,99.76191257513605,4.7125747502447375,0.01863636363636364,-0.0009990009990007054,None,None,0.00045706564216380427,0.11518054182527868,1.3976441261475139,0.10333327427933225,0.18764247656947347,77,77,2240,14
Most Profit Factor,FET-USD,MACD,18,29,8,false,false,0,66,1.1673565071192091,53.03030303030303,1.6928249855869064,1.3822500614651625,1.4836563951307573,3.0957960594960046,0 days 23:59:59.999999999,0.029464285714285714,0.8839285714285714,1.7678571428571428,1.2218103221879562,0,2240,2241 days 00:00:00,1000.0,2128.4419323437814,112.84419323437814,27.551223643753353,100.0,192.07004871031037,28.179000620964125,859 days 00:00:00,66,0.0,35.87565674213256,-10.873162803297694,5.8704115990676415,-3.6850290938924744,1 days 00:00:00,1 days 00:00:00,17.097605035511823,0.6256102261214433,0.46460832405270186,1.7749565390519386,14.027981651199902,361.8567473019273,4.919165265372513,0.01586582048957389,0.0,None,None,0.00040711779323201347,0.1025936838944674,1.12844193234378,0.08865553317357033,0.19736173183290842,66,66,2240,14
Most Omega Ratio,FET-USD,MACD,18,29,8,false,false,0,66,1.1673565071192091,53.03030303030303,1.6928249855869064,1.3822500614651625,1.4836563951307573,3.0957960594960046,0 days 23:59:59.999999999,0.029464285714285714,0.8839285714285714,1.7678571428571428,1.2218103221879562,0,2240,2241 days 00:00:00,1000.0,2128.4419323437814,112.84419323437814,27.551223643753353,100.0,192.07004871031037,28.179000620964125,859 days 00:00:00,66,0.0,35.87565674213256,-10.873162803297694,5.8704115990676415,-3.6850290938924744,1 days 00:00:00,1 days 00:00:00,17.097605035511823,0.6256102261214433,0.46460832405270186,1.7749565390519386,14.027981651199902,361.8567473019273,4.919165265372513,0.01586582048957389,0.0,None,None,0.00040711779323201347,0.1025936838944674,1.12844193234378,0.08865553317357033,0.19736173183290842,66,66,2240,14
Least Max Drawdown [%],FET-USD,MACD,16,18,18,false,false,0,53,1.1464199087398532,56.60377358490566,1.6441788030972757,1.324733883088402,1.256948211766502,2.025389581512143,0 days 23:59:59.999999999,0.023660714285714285,0.7098214285714285,1.419642857142857,0.9403244973707852,0,2240,2241 days 00:00:00,1000.0,1833.5318496972243,83.35318496972242,27.551223643753353,100.0,145.1591270576124,16.659144934285774,924 days 00:00:00,53,0.0,16.22573330944664,-10.873162803297715,5.4461127737941135,-4.050977713484265,1 days 00:00:00,1 days 00:00:00,15.72701603202309,0.6347521580791868,0.622964948189407,1.729474228218614,6.82245396079918,125.96060263778129,4.184211842464389,0.014027149321266969,0.0,None,None,0.00031332525885310127,0.07895796523098152,0.833531849697223,0.0705494538969238,0.14970555776058392,53,53,2240,14
Most Calmar Ratio,FET-USD,MACD,10,22,13,false,false,0,71,1.1093469589704161,52.112676056338024,1.5006679257138567,1.3016164108103463,1.3351580836456394,3.2778338194765437,0 days 23:59:59.999999999,0.03169642857142857,0.9508928571428571,1.9017857142857142,1.237697747779481,0,2240,2241 days 00:00:00,1000.0,2178.5955627120984,117.85955627120985,27.551223643753353,100.0,246.75870293204284,19.262366994916807,415 days 00:00:00,71,0.0,18.749216386113098,-13.86403586543141,6.110961068249157,-3.9320821869907117,1 days 00:00:00,1 days 00:00:00,16.599937502987288,0.6773600181078923,0.701991228540908,1.6727279662636438,6.073125735560909,108.77964892405488,4.746930715072502,0.016787658802177856,0.0,None,None,0.00041241346753515234,0.10392819381885839,1.1785955627120988,0.09151043609760956,0.18465453714216773,71,71,2240,14
Most Win Rate [%],FET-USD,MACD,15,29,18,false,false,0,48,0.9945283471767621,58.333333333333336,1.286074375832101,0.9603413874785467,0.6961604878661469,0.39350670609641814,1 days 00:00:00,0.02142857142857143,0.6428571428571428,1.2857142857142856,0.6173623205219229,0,2240,2241 days 00:00:00,1000.0,1383.928149087325,38.39281490873249,27.551223643753353,100.0,121.42030599681968,23.39583185136575,1045 days 00:00:00,48,0.0,35.87565674213256,-11.683631132219489,5.412542657616505,-5.272740390714596,1 days 00:00:00,1 days 00:00:00,7.998503105985929,0.3402401785506216,0.2322947659710063,1.4258769185558606,14.824723717311176,463.52881565432773,3.4628439450642343,0.012652507907817443,0.0,None,None,0.00020571700938761908,0.05184068636568001,0.3839281490873243,0.037213568816828024,0.18337127603371858,48,48,2240,14
Least Max Drawdown Duration,FET-USD,MACD,6,35,10,false,false,0,94,0.9872676509110972,50.0,1.3270806504061294,0.8469450389607895,0.8136715975178663,1.6213232414392789,1 days 00:00:00,0.04196428571428571,1.2589285714285714,2.517857142857143,1.0662433079774225,0,2240,2241 days 00:00:00,1000.0,1722.2066286746203,72.22066286746204,27.551223643753353,100.0,194.49329965485353,35.30204940898363,1008 days 00:00:00,94,0.0,35.875656742132534,-17.57426341924321,6.302989800250981,-4.609099722329402,1 days 00:00:00,1 days 00:00:00,7.683049241219379,0.4387637265179363,0.2622427748512506,1.359763406769373,7.26422767180383,172.54275680007308,4.079290220308115,0.021422060164083864,-0.000999000999000845,None,None,0.0003552977432918545,0.08953503130954733,0.7222066286746207,0.06303543068717832,0.2455887311290495,94,94,2240,14
