Metric Type,Short Window,Long Window,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Trades,Total Closed Trades,Total Open Trades,Open Trade PnL,Win Rate [%],Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Profit Factor,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Sortino Ratio,RSI Window,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Expectancy per Trade,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Expectancy Adjusted,Beats BNH [%],Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Avg Trade Duration,Signal Entry
Mean Avg Losing Trade [%],21,24,16,0,3483,145 days 04:00:00,1000.0,816.7488892282475,-18.325111077175247,1270.8649495150526,100.0,162.56441931719797,32.11540553666133,145 days 03:00:00,95,95,0,0.0,40.0,12.050938249161042,-7.078561018964634,1.6682958882758785,-1.415516036885921,0 days 01:00:00,0 days 01:00:00,0.7347326204395204,-1.9289590607552842,-1.1107013620009731,-1.2420269616673132,0.7959080939853908,-1.8063836522932373,14,10.818754409764981,470.960504145701,2.8046285216628055,0.01220220801859384,0.0001,0.0,None,None,-0.0000495972440830185,-0.2999641322140959,-0.18325111077175382,-0.2962937968621602,0.32502606132686046,0.00006557377049180328,-1.014419400805859,0.6546080964685616,13.746770025839794,27.493540051679588,0.0013746770025839794,0 days 01:00:00,false
Least Worst Trade [%],10,26,16,0,3483,145 days 04:00:00,1000.0,799.2819218234629,-20.07180781765371,1270.8649495150526,100.0,200.31961971454245,26.668931100884752,145 days 03:00:00,114,114,0,0.0,45.614035087719294,4.952257239366109,-16.96476780276612,1.1995177921470888,-1.3202196552513192,0 days 01:00:00,0 days 01:00:00,0.7254793634423605,-1.7606848962854151,-1.3149204834620922,-1.6149268707683464,0.7773589988779889,-1.5366731924105732,14,-21.51438058328331,961.3295543310103,2.2266723866166127,0.017226277372262774,0.0001,0.0,None,None,-0.00005587630546080538,-0.3379398954269509,-0.20071807817653686,-0.32221268162597905,0.30930442731571034,0.00007477710670117918,-1.0157938165068703,0.7855297157622739,16.496124031007753,32.992248062015506,0.0016496124031007754,0 days 00:59:59.999999999,false
Median Profit Factor,8,18,30,0,3483,145 days 04:00:00,1000.0,748.297473841163,-25.170252615883705,1270.8649495150526,100.0,202.141143273776,29.757674001802503,145 days 03:00:00,118,118,0,0.0,45.76271186440678,4.9522572393661175,-16.964767802766094,1.0628621958765077,-1.3060245258765244,0 days 01:00:00,0 days 01:00:00,0.6519196391925449,-2.1330722555833646,-1.809244817525587,-1.7394907643876492,0.7067642668438119,-2.0725912453002664,14,-23.383151751982957,1048.3433742685222,2.0731751827418483,0.017523364485981307,0.0001,-0.0006958511469912626,None,None,-0.00007514128262622813,-0.45445447732342775,-0.25170252615883537,-0.3954934028808874,0.3023007405208312,0.00007502083912197833,-1.0198056076890691,0.8130921619293713,17.074935400516797,34.14987080103359,0.0017074935400516798,0 days 00:59:59.999999999,false
Median Omega Ratio,21,27,7,0,3483,145 days 04:00:00,1000.0,738.4573379460514,-26.154266205394855,1270.8649495150526,100.0,205.2025347996691,30.33344465275343,145 days 03:00:00,119,119,0,0.0,47.05882352941176,4.952257239366125,-16.964767802766097,1.0264821489354072,-1.3491746283967638,0 days 01:00:00,0 days 01:00:00,0.6468661817579042,-2.197837496251669,-1.9015713664383451,-1.7585291546173178,0.6974697025667547,-2.1568723703849306,14,-23.71271337734603,1049.1899037516441,1.9799139943830446,0.01811805961426067,0.0001,-0.0006958511469912471,None,None,-0.0000789411972925535,-0.47743636122536354,-0.26154266205395027,-0.4092259938131021,0.3021683854837736,0.00007714561234329798,-1.0205798942014845,0.8199827734711456,17.219638242894057,34.43927648578811,0.0017219638242894058,0 days 00:59:59.999999999,false
Least Total Fees Paid,29,34,35,0,3483,145 days 04:00:00,1000.0,732.15860467261,-26.784139532739005,1270.8649495150526,100.0,90.62402134697479,33.36957809983521,145 days 03:00:00,56,56,0,0.0,46.42857142857143,3.4365297642733603,-11.495218535786545,1.2014096960797167,-2.0210057457925354,0 days 01:00:00,0 days 01:00:00,0.46615869155837303,-4.782882059417681,-2.5142481476722947,-1.628322447918571,0.5355988684666808,-2.8103051524498235,14,-17.737842264447455,597.3797048652449,1.6861445859136257,0.00781024009256581,0.0001,0.0,None,None,-0.0000843511075491072,-0.5101554984570004,-0.26784139532738904,-0.4179459954635675,0.24419715213908724,0.00004789095597715971,-1.0210755198992305,0.3858742463393626,8.103359173126615,16.20671834625323,0.0008103359173126615,0 days 00:59:59.999999999,false
Least Avg Losing Trade [%],29,34,35,0,3483,145 days 04:00:00,1000.0,732.15860467261,-26.784139532739005,1270.8649495150526,100.0,90.62402134697479,33.36957809983521,145 days 03:00:00,56,56,0,0.0,46.42857142857143,3.4365297642733603,-11.495218535786545,1.2014096960797167,-2.0210057457925354,0 days 01:00:00,0 days 01:00:00,0.46615869155837303,-4.782882059417681,-2.5142481476722947,-1.628322447918571,0.5355988684666808,-2.8103051524498235,14,-17.737842264447455,597.3797048652449,1.6861445859136257,0.00781024009256581,0.0001,0.0,None,None,-0.0000843511075491072,-0.5101554984570004,-0.26784139532738904,-0.4179459954635675,0.24419715213908724,0.00004789095597715971,-1.0210755198992305,0.3858742463393626,8.103359173126615,16.20671834625323,0.0008103359173126615,0 days 00:59:59.999999999,false
Mean Sharpe Ratio,6,34,18,0,3483,145 days 04:00:00,1000.0,728.6054269399789,-27.139457306002114,1270.8649495150526,100.0,224.46242526017483,29.08935891931127,145 days 03:00:00,130,130,0,0.0,46.15384615384615,3.6151464045287782,-7.047256605483451,1.0971484203512198,-1.3637467583261433,0 days 01:00:00,0 days 01:00:00,0.6698290026586743,-2.087650562000162,-2.3442441556496574,-1.8869987108141324,0.709466184506346,-2.839260697193545,14,-7.0021229640052605,162.63879165602378,2.0031986386061535,0.019906323185011707,0.0001,-0.0009990009990008646,None,None,-0.00008501831472092448,-0.5141907674321513,-0.27139457306002246,-0.42284076343814836,0.2639779149729441,0.00007566204287515763,-1.0213551072569578,0.8957795004306632,18.811369509043928,37.622739018087856,0.0018811369509043928,0 days 00:59:59.999999999,false
Median Sharpe Ratio,19,29,33,0,3483,145 days 04:00:00,1000.0,711.3876843384292,-28.861231566157088,1270.8649495150526,100.0,133.68168526171254,34.90371018620863,145 days 03:00:00,80,80,0,0.0,45.0,2.977112549322212,-14.000650266467577,1.0692639148110648,-1.5948810521524623,0 days 01:00:00,0 days 01:00:00,0.5139249790556544,-3.607653945769638,-2.375643651013212,-1.6480775754820032,0.57116256134004,-2.595276350010937,14,-24.41894387798577,896.9340823705766,1.8987295958060788,0.01073397156948071,0.0001,0.0,None,None,-0.00009091065830516095,-0.5498276614296134,-0.2886123156615701,-0.446310715208703,0.27854248791840897,0.00006631055442991343,-1.0227099123137908,0.5512489233419466,11.576227390180879,23.152454780361758,0.001157622739018088,0 days 01:00:00,false
Median Total Return [%],9,23,5,0,3483,145 days 04:00:00,1000.0,704.5405795652287,-29.545942043477137,1270.8649495150526,100.0,323.7199416080641,29.54594204347708,145 days 03:00:00,191,191,0,0.0,40.83769633507853,7.907816955835048,-6.7341058551912285,1.2035211320981674,-1.1178091925373081,0 days 01:00:00,0 days 01:00:00,0.7240827357300553,-1.5469079603914757,-2.2535465964835657,-1.981473060182973,0.7587828426827087,-3.1713053549675068,14,0.5063659442571102,136.61448620449278,2.6918724657077022,0.024705882352941175,0.0001,-0.000999000999001031,None,None,-0.0000930502569861596,-0.5627679542522933,-0.2954594204347699,-0.4555291716497263,0.30054463432903866,0.0000669470431722599,-1.0232486874822944,1.3161068044788975,27.638242894056848,55.276485788113696,0.002763824289405685,0 days 00:59:59.999999999,false
Mean Total Return [%],9,34,10,0,3483,145 days 04:00:00,1000.0,701.3150137388938,-29.868498626110622,1270.8649495150526,100.0,224.19620006312823,32.60826792965559,145 days 03:00:00,136,136,0,0.0,47.794117647058826,5.097235728596526,-10.05522689819335,1.233443322142191,-1.584368650232848,0 days 01:00:00,0 days 01:00:00,0.6786018678801333,-2.1962131342728357,-2.05386106911701,-1.8099717477810164,0.7290389563765449,-2.516197045865671,14,-6.908438083251172,186.9711647521762,2.144853741223749,0.02020497803806735,0.0001,-0.0009990009990008832,None,None,-0.00009271748511395983,-0.560755349969229,-0.2986849862611052,-0.4598490906338747,0.3285855982674346,0.00007835101253616202,-1.0235024961838062,0.9371231696813093,19.679586563307495,39.35917312661499,0.0019679586563307494,0 days 00:59:59.999999999,false
