Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,RSI Window
Most Win Rate [%],QQQ,MACD,18,22,7,false,false,0,268,0.8581375216035625,54.1044776119403,1.0720292654672858,0.04959949013029202,0.18156173369322545,-0.9878323784828784,0 days 23:59:59.999999999,0.02812435582707119,0.8554491564067488,1.7108983128134976,0.04242984199016318,0,6579,6580 days 00:00:00,1000.0,1103.6240501538023,10.362405015380215,851.6376845547721,100.0,585.8936596903876,21.64918057309972,5251 days 00:00:00,268,0.0,7.356628479984762,-5.983322806328916,0.9984809065088841,-1.069000553568048,1 days 00:00:00,1 days 00:00:00,0.38665690355896487,0.11891699874844162,0.02533306833801633,1.090882348859528,3.0518666533013814,192.49526696233096,2.540875036163499,0.025081788440567066,-0.000999000999000814,None,None,0.000020242304835397386,0.0051010608185201416,0.10362405015380172,0.0037832841530152095,0.05162531606081922,268,268,9529.107142857143,14
Most Total Return [%],QQQ,MACD,13,15,15,false,false,0,250,0.8565556879988289,51.6,1.1531965234362307,0.08392458424560018,0.34421104417873927,-0.9765324633406985,1 days 00:00:00,0.026235406555103723,0.7979936160510717,1.5959872321021433,0.06697128245772928,0,6579,6580 days 00:00:00,1000.0,1199.8583858273173,19.98583858273174,851.6376845547721,100.0,596.7240753451391,23.585873188106138,5442 days 00:00:00,250,0.0,7.356628479984745,-5.375545722879922,1.0120013653721749,-0.9055126452199217,1 days 00:00:00,1 days 00:00:00,0.7994335433092656,0.2085743618869736,0.04306935628018767,1.170561819581761,5.446721075470969,225.00713706963597,2.8938889428549093,0.022374145431945307,-0.0009990009990008138,None,None,0.00003192419617990145,0.008044897437335165,0.1998583858273113,0.007002410864221265,0.046420065615760224,250,250,9529.107142857143,14
Most Profit Factor,QQQ,MACD,13,15,15,false,false,0,250,0.8565556879988289,51.6,1.1531965234362307,0.08392458424560018,0.34421104417873927,-0.9765324633406985,1 days 00:00:00,0.026235406555103723,0.7979936160510717,1.5959872321021433,0.06697128245772928,0,6579,6580 days 00:00:00,1000.0,1199.8583858273173,19.98583858273174,851.6376845547721,100.0,596.7240753451391,23.585873188106138,5442 days 00:00:00,250,0.0,7.356628479984745,-5.375545722879922,1.0120013653721749,-0.9055126452199217,1 days 00:00:00,1 days 00:00:00,0.7994335433092656,0.2085743618869736,0.04306935628018767,1.170561819581761,5.446721075470969,225.00713706963597,2.8938889428549093,0.022374145431945307,-0.0009990009990008138,None,None,0.00003192419617990145,0.008044897437335165,0.1998583858273113,0.007002410864221265,0.046420065615760224,250,250,9529.107142857143,14
Most Expectancy,QQQ,MACD,13,15,15,false,false,0,250,0.8565556879988289,51.6,1.1531965234362307,0.08392458424560018,0.34421104417873927,-0.9765324633406985,1 days 00:00:00,0.026235406555103723,0.7979936160510717,1.5959872321021433,0.06697128245772928,0,6579,6580 days 00:00:00,1000.0,1199.8583858273173,19.98583858273174,851.6376845547721,100.0,596.7240753451391,23.585873188106138,5442 days 00:00:00,250,0.0,7.356628479984745,-5.375545722879922,1.0120013653721749,-0.9055126452199217,1 days 00:00:00,1 days 00:00:00,0.7994335433092656,0.2085743618869736,0.04306935628018767,1.170561819581761,5.446721075470969,225.00713706963597,2.8938889428549093,0.022374145431945307,-0.0009990009990008138,None,None,0.00003192419617990145,0.008044897437335165,0.1998583858273113,0.007002410864221265,0.046420065615760224,250,250,9529.107142857143,14
Most Sharpe Ratio,QQQ,MACD,13,15,15,false,false,0,250,0.8565556879988289,51.6,1.1531965234362307,0.08392458424560018,0.34421104417873927,-0.9765324633406985,1 days 00:00:00,0.026235406555103723,0.7979936160510717,1.5959872321021433,0.06697128245772928,0,6579,6580 days 00:00:00,1000.0,1199.8583858273173,19.98583858273174,851.6376845547721,100.0,596.7240753451391,23.585873188106138,5442 days 00:00:00,250,0.0,7.356628479984745,-5.375545722879922,1.0120013653721749,-0.9055126452199217,1 days 00:00:00,1 days 00:00:00,0.7994335433092656,0.2085743618869736,0.04306935628018767,1.170561819581761,5.446721075470969,225.00713706963597,2.8938889428549093,0.022374145431945307,-0.0009990009990008138,None,None,0.00003192419617990145,0.008044897437335165,0.1998583858273113,0.007002410864221265,0.046420065615760224,250,250,9529.107142857143,14
Most Calmar Ratio,QQQ,MACD,13,15,15,false,false,0,250,0.8565556879988289,51.6,1.1531965234362307,0.08392458424560018,0.34421104417873927,-0.9765324633406985,1 days 00:00:00,0.026235406555103723,0.7979936160510717,1.5959872321021433,0.06697128245772928,0,6579,6580 days 00:00:00,1000.0,1199.8583858273173,19.98583858273174,851.6376845547721,100.0,596.7240753451391,23.585873188106138,5442 days 00:00:00,250,0.0,7.356628479984745,-5.375545722879922,1.0120013653721749,-0.9055126452199217,1 days 00:00:00,1 days 00:00:00,0.7994335433092656,0.2085743618869736,0.04306935628018767,1.170561819581761,5.446721075470969,225.00713706963597,2.8938889428549093,0.022374145431945307,-0.0009990009990008138,None,None,0.00003192419617990145,0.008044897437335165,0.1998583858273113,0.007002410864221265,0.046420065615760224,250,250,9529.107142857143,14
Most Omega Ratio,QQQ,MACD,13,15,15,false,false,0,250,0.8565556879988289,51.6,1.1531965234362307,0.08392458424560018,0.34421104417873927,-0.9765324633406985,1 days 00:00:00,0.026235406555103723,0.7979936160510717,1.5959872321021433,0.06697128245772928,0,6579,6580 days 00:00:00,1000.0,1199.8583858273173,19.98583858273174,851.6376845547721,100.0,596.7240753451391,23.585873188106138,5442 days 00:00:00,250,0.0,7.356628479984745,-5.375545722879922,1.0120013653721749,-0.9055126452199217,1 days 00:00:00,1 days 00:00:00,0.7994335433092656,0.2085743618869736,0.04306935628018767,1.170561819581761,5.446721075470969,225.00713706963597,2.8938889428549093,0.022374145431945307,-0.0009990009990008138,None,None,0.00003192419617990145,0.008044897437335165,0.1998583858273113,0.007002410864221265,0.046420065615760224,250,250,9529.107142857143,14
Most Sortino Ratio,QQQ,MACD,13,15,15,false,false,0,250,0.8565556879988289,51.6,1.1531965234362307,0.08392458424560018,0.34421104417873927,-0.9765324633406985,1 days 00:00:00,0.026235406555103723,0.7979936160510717,1.5959872321021433,0.06697128245772928,0,6579,6580 days 00:00:00,1000.0,1199.8583858273173,19.98583858273174,851.6376845547721,100.0,596.7240753451391,23.585873188106138,5442 days 00:00:00,250,0.0,7.356628479984745,-5.375545722879922,1.0120013653721749,-0.9055126452199217,1 days 00:00:00,1 days 00:00:00,0.7994335433092656,0.2085743618869736,0.04306935628018767,1.170561819581761,5.446721075470969,225.00713706963597,2.8938889428549093,0.022374145431945307,-0.0009990009990008138,None,None,0.00003192419617990145,0.008044897437335165,0.1998583858273113,0.007002410864221265,0.046420065615760224,250,250,9529.107142857143,14
Least Max Drawdown Duration,QQQ,MACD,8,17,18,false,false,0,273,0.748866479882504,51.28205128205128,0.9692078563073904,-0.0025615593051543373,-0.008603432099954705,-1.004918793357728,0 days 23:59:59.999999999,0.028649063958173265,0.8714090287277702,1.7428180574555403,-0.002232165906133123,0,6579,6580 days 00:00:00,1000.0,958.1097021402122,-4.189029785978778,851.6376845547721,100.0,538.8203882151034,18.23321113675693,1844 days 00:00:00,273,0.0,7.356628479984763,-7.203302112068087,0.9945601973251024,-1.0521634083896347,1 days 00:00:00,1 days 00:00:00,-0.15344431450471685,-0.005887129642361614,-0.013003526452047305,0.99565573774842,1.298490165848813,199.56957412273036,2.4669431973511773,0.02444340650786237,-0.0009990009990008366,None,None,-1.0213266915415395e-6,-0.00025737432626846796,-0.041890297859787706,-0.0016375384639071289,0.05261478316747947,273,273,9529.107142857143,14
Median Avg Winning Trade [%],QQQ,MACD,9,23,14,false,false,0,261,0.7159670775406798,50.57471264367817,0.9361941375574668,-0.02260526168273741,-0.07976438431534205,-1.0102499410089039,0 days 23:59:59.999999999,0.027389764443528287,0.8331053351573188,1.6662106703146375,-0.018832564110515846,0,6579,6580 days 00:00:00,1000.0,912.7076397235419,-8.729236027645811,851.6376845547721,100.0,514.1588315503125,29.167315805734432,5442 days 00:00:00,261,0.0,7.356628479984762,-5.9833228063289186,0.9861476143421054,-1.0548175069174606,1 days 00:00:00,1 days 00:00:00,-0.3344534876492604,-0.054070478946188945,-0.017327271566338273,0.9608038505856883,2.3103690769649523,197.44330896935188,2.474398957672728,0.022691949020826857,-0.0009990009990008247,None,None,-8.926898743344548e-6,-0.002249578483322826,-0.08729236027645837,-0.0034920037079346766,0.05007109566126518,261,261,9529.107142857143,14
