Metric Type,Short Window,Long Window,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Trades,Total Closed Trades,Total Open Trades,Open Trade PnL,Win Rate [%],Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Profit Factor,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Sortino Ratio,RSI Window,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Expectancy per Trade,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Beats BNH [%],Total Period,Trades Per Day,Score,Trades per Month,Signals per Month,Expectancy per Month,Avg Trade Duration,Signal Entry
Most Avg Winning Trade [%],22,33,34,0,8046,8047 days 00:00:00,1000.0,1109.4388063306883,10.94388063306883,55939.47849026008,100.0,344.63586432346864,17.277973927485807,3081 days 00:00:00,159,159,0,0.0,47.79874213836478,9.078637770897855,-11.356994735938088,1.7493401428478759,-1.425048680151112,1 days 00:00:00,1 days 00:00:00,1.085474416418714,0.688294379438295,0.10668904393430864,0.027328379225576092,1.1164432257445764,0.16193036363506372,14,0.5475792052166688,389.30513912816605,3.266630179030428,0.010168214913381874,0.09226924782324708,0.0,None,None,0.00001825114268644246,0.0045992879569835,0.10943880633068415,0.0032575978835940322,0.05188202751599348,-0.9998043621262045,11653.92857142857,0.013643467867978303,0.0008693668147633378,0.41498881431767337,0.8299776286353467,0.03829070575215287,0 days 23:59:59.999999999,false
Most Worst Trade [%],16,35,35,0,8046,8047 days 00:00:00,1000.0,961.0815750092356,-3.891842499076438,55939.47849026008,100.0,347.8411817562082,20.47713187463651,4809 days 00:00:00,171,171,0,0.0,46.783625730994146,9.078637770897847,-4.117647058823517,1.4025782722227713,-1.2455103886711691,1 days 00:00:00,1 days 00:00:00,0.9663755538712467,-0.2275931286009678,-0.009915080538948408,-0.008785074044394818,0.9908040473599251,-0.015910034740227844,14,6.826069024266265,296.12230241635757,2.995725178488244,0.010675709620698318,0.0001,0.0,None,None,-1.3894627490639422e-6,-0.0003501446127641134,-0.038918424990765144,-0.0012423479384978675,0.04250082538780253,-1.000069572377221,11653.92857142857,0.01467316355612761,0.0,0.44630872483221473,0.8926174496644295,0.00004463087248322148,0 days 23:59:59.999999999,false
Median Total Fees Paid,10,25,28,0,8046,8047 days 00:00:00,1000.0,950.7081382749097,-4.929186172509025,55939.47849026008,100.0,430.2149276466781,27.465538688621837,7869 days 00:00:00,250,250,0,0.0,47.199999999999996,7.9721914880645794,-9.15330188679245,1.5422481236492604,-1.3741102241792411,1 days 00:00:00,1 days 00:00:00,0.9687850652618337,-0.19716744690036236,0.003961398080541648,-0.008338315894865752,1.0032464659842601,0.005884521631059969,14,1.4016727731073544,218.80946047385385,3.108419378213523,0.015394321766561515,0.002410915995811558,0.0,None,None,7.800472523021898e-7,0.00019657190758015183,-0.04929186172509081,-0.0015817149815774423,0.059719907614227595,-1.0000881164126936,11653.92857142857,0.021451993503110542,7.240714643773736e-7,0.6524981357196122,1.3049962714392245,0.001573118192643634,1 days 00:00:00,false
Least Max Drawdown [%],15,29,34,0,8046,8047 days 00:00:00,1000.0,907.355757980981,-9.264424201901896,55939.47849026008,100.0,370.33582534549225,14.408164880272977,4060 days 00:00:00,195,195,0,0.0,46.666666666666664,8.664846416382263,-6.24233870967741,1.3752775316444814,-1.2656311165830862,1 days 00:00:00,1 days 00:00:00,0.9267517218686149,-0.4750986770206076,-0.053509327379612046,-0.03053877284410709,0.9541649377610656,-0.08532013767841537,14,6.088591663573252,271.28535359569975,2.9629332277843576,0.011946680080482898,0.0001,0.0,None,None,-8.022741674552803e-6,-0.0020217309019873063,-0.09264424201901822,-0.0030399342992027956,0.04547157731808367,-1.0001656151335683,11653.92857142857,0.016732554932426223,0.0,0.5089485458612975,1.017897091722595,0.00005089485458612975,0 days 23:59:59.999999999,false
Most Avg Losing Trade [%],12,20,25,0,8046,8047 days 00:00:00,1000.0,862.0958750534423,-13.790412494655765,55939.47849026008,100.0,470.40015908330093,33.20132598161778,5631 days 00:00:00,264,264,0,0.0,42.803030303030305,9.978490566037749,-5.245454545454524,1.4270547339453588,-1.1365571590414947,1 days 00:00:00,1 days 00:00:00,0.910979627132703,-0.5223641096460492,-0.0728471800765099,-0.020204299479553357,0.9435591470164859,-0.11858753335321646,14,6.813627960105567,253.1326651328792,3.2081010998560453,0.015138135486312602,0.0001,-0.0007261084657003893,None,None,-0.000012845249724203347,-0.0032370029304992433,-0.13790412494655713,-0.004636165744849707,0.05347816656460867,-1.0002465237944087,11653.92857142857,0.02265330513928473,0.0,0.6890380313199105,1.378076062639821,0.00006890380313199105,0 days 23:59:59.999999999,false
Mean Avg Losing Trade [%],21,34,13,0,8046,8047 days 00:00:00,1000.0,736.4352428867193,-26.356475711328077,55939.47849026008,100.0,369.42265356575047,45.29920766172684,6612 days 00:00:00,223,223,0,0.0,44.39461883408072,7.021690933243175,-11.95796362852571,1.45882419351069,-1.3727466179969878,1 days 00:00:00,1 days 00:00:00,0.8204927740765915,-1.1819047404182976,-0.17806219061823464,-0.0304218876494685,0.8571261349820238,-0.2379052867339148,14,-5.241412724756618,317.71404466837123,2.818626328498575,0.01309328968903437,0.0001,0.0,None,None,-0.00003203020722230711,-0.00807161222002139,-0.26356475711328087,-0.009534885849073138,0.05455502247148269,-1.0004711605546326,11653.92857142857,0.019135178204774603,0.0,0.582028337061894,1.164056674123788,0.00005820283370618941,0 days 23:59:59.999999999,false
Median Expectancy,12,32,21,0,8046,8047 days 00:00:00,1000.0,729.1909521145867,-27.080904788541325,55939.47849026008,100.0,365.7664058013422,37.10806354125791,7869 days 00:00:00,243,243,0,0.0,42.79835390946502,7.972191488064582,-9.153301886792441,1.560696130068247,-1.3574047495576371,1 days 00:00:00,1 days 00:00:00,0.8187823217414555,-1.11444052627742,-0.17338567518190226,-0.03832858323974921,0.8678205911820563,-0.24883076719542094,14,0.2564211988277554,214.20630333132897,3.0373720691371897,0.013603728429273208,0.0001,0.0,None,None,-0.00003273591019900363,-0.008249449370148914,-0.27080904788541527,-0.009841466461950499,0.05726086565912118,-1.0004841107840012,11653.92857142857,0.020851337685023445,0.0,0.634228187919463,1.268456375838926,0.0000634228187919463,0 days 23:59:59.999999999,false
Median Sharpe Ratio,19,22,22,0,8046,8047 days 00:00:00,1000.0,707.4505980794694,-29.254940192053063,55939.47849026008,100.0,355.9174447918323,39.075941599367994,7706 days 00:00:00,219,219,0,0.0,42.465753424657535,7.151948051948071,-6.89186602870811,1.3907732154515973,-1.271391327619831,1 days 00:00:00,1 days 00:00:00,0.7833187839040288,-1.3358420179019674,-0.23849643988037222,-0.0398594200824258,0.8182603256043156,-0.34942601629003944,14,2.2093196420758696,212.95465968978374,2.9150524099653703,0.012073952961891586,0.0001,0.0,None,None,-0.00003831430361777337,-0.009655204511678889,-0.2925494019205316,-0.010779561422646133,0.04872207079633093,-1.0005229748467739,11653.92857142857,0.018791946308724834,0.0,0.5715883668903803,1.1431767337807606,0.00005715883668903803,0 days 23:59:59.999999999,false
Mean Expectancy,24,31,8,0,8046,8047 days 00:00:00,1000.0,702.9064498549585,-29.709355014504148,55939.47849026008,100.0,405.206647029861,38.4528132781198,7889 days 00:00:00,273,273,0,0.0,43.956043956043956,9.978490566037756,-8.762857142857147,1.3787286327742687,-1.2771500702818896,1 days 00:00:00,1 days 00:00:00,0.7990190922801568,-1.0882547624360441,-0.19465543865629126,-0.041253519958991416,0.855948632331378,-0.2895341079262325,14,3.5711991687921096,246.34781295059636,2.7669037184665455,0.016291992927506944,0.0001,-0.0009990009990007286,None,None,-0.000037193055912692934,-0.00937265008999862,-0.29709355014504235,-0.010979166100554938,0.05794847658641193,-1.0005310981763922,11653.92857142857,0.02342557690539671,0.0,0.7125279642058165,1.425055928411633,0.00007125279642058165,0 days 23:59:59.999999999,false
Median Profit Factor,15,18,33,0,8046,8047 days 00:00:00,1000.0,686.8572827390205,-31.314271726097946,55939.47849026008,100.0,353.1731412971585,42.254324258302454,7706 days 00:00:00,227,227,0,0.0,41.85022026431718,7.972191488064577,-7.659501718585767,1.5527240679005498,-1.364879907605268,1 days 00:00:00,1 days 00:00:00,0.7871479493056767,-1.379483335951453,-0.22128457469727508,-0.03998085077862307,0.8281652292604429,-0.3170563442263843,14,0.7792048162650103,216.07477377434006,2.9696833978530996,0.01245596376446905,0.0001,0.0,None,None,-0.00004055260846360872,-0.010219257332829398,-0.313142717260979,-0.011694280875331309,0.05557946422919349,-1.0005597884101038,11653.92857142857,0.01947841010082437,0.0,0.5924683072334078,1.1849366144668156,0.000059246830723340786,0 days 23:59:59.999999999,false
Least Avg Losing Trade [%],28,35,35,0,8046,8047 days 00:00:00,1000.0,673.6351537968362,-32.63648462031638,55939.47849026008,100.0,231.51869460821774,41.179897124689944,7687 days 00:00:00,152,152,0,0.0,50.0,5.816518450419573,-14.02544642857142,1.2356367739806395,-1.6976689259635132,1 days 00:00:00,1 days 00:00:00,0.6898917239366454,-2.147137146073444,-0.2570990054681329,-0.04312792503903584,0.7433451709669258,-0.3018470274284199,14,-17.688877331423896,746.8186444113343,2.153794982545195,0.009787928221859707,0.0001,0.0,None,None,-0.00004361781873432792,-0.010991690321050636,-0.32636484620316386,-0.012295696351225627,0.05145294640482754,-1.0005834248995724,11653.92857142857,0.013042812049891208,0.0,0.3967188665175242,0.7934377330350484,0.00003967188665175242,1 days 00:00:00,false
Least Total Fees Paid,30,34,34,0,8046,8047 days 00:00:00,1000.0,671.6305063935027,-32.836949360649726,55939.47849026008,100.0,224.77069188535353,39.130541265030075,7687 days 00:00:00,150,150,0,0.0,49.333333333333336,5.816518450419587,-14.025446428571417,1.2478804259473608,-1.681960470116263,1 days 00:00:00,1 days 00:00:00,0.6803214191875134,-2.1891299573766467,-0.2620226441125378,-0.04572593899868545,0.7380057450317818,-0.30817302656517565,14,-17.83569128966345,766.9303260094381,2.1373413135335992,0.009661229611041405,0.0001,0.0,None,None,-0.000044079606305140394,-0.011108060788895379,-0.32836949360649903,-0.012387875666046821,0.05102060271963206,-1.0005870085000232,11653.92857142857,0.012871196101866324,0.0,0.3914988814317673,0.7829977628635346,0.000039149888143176733,0 days 23:59:59.999999999,false
Median Calmar Ratio,10,18,34,0,8046,8047 days 00:00:00,1000.0,668.3263147470851,-33.16736852529149,55939.47849026008,100.0,390.55954798157484,37.57306382760574,7946 days 00:00:00,268,268,0,0.0,42.16417910447761,9.97849056603774,-5.592329545454547,1.344177941809491,-1.210991417692284,1 days 00:00:00,1 days 00:00:00,0.7640670073970803,-1.2375883778093852,-0.2523438405839182,-0.04820602173670501,0.8204891511369881,-0.3819882525808317,14,5.332428081258724,249.32331021740953,2.844362390608221,0.015138135486312602,0.0001,-0.0009990009990006913,None,None,-0.00004446972671934656,-0.011206371133275333,-0.33167368525291296,-0.01254039493556236,0.05344639962434902,-1.0005929152258912,11653.92857142857,0.0229965370353345,0.0,0.6994780014914243,1.3989560029828485,0.00006994780014914243,0 days 23:59:59.999999999,false
Median Max Drawdown [%],5,10,30,0,8046,8047 days 00:00:00,1000.0,637.1457552797458,-36.28542447202542,55939.47849026008,100.0,726.3534574923412,48.49011337812301,4734 days 00:00:00,450,450,0,0.0,44.888888888888886,13.065853658536597,-19.07317213334357,1.550918902311892,-1.394616365399107,1 days 00:00:00,1 days 00:00:00,0.8709210531577577,-0.8063427660450122,-0.13831214352701945,-0.041736481016133184,0.9113199571515824,-0.21173791009601833,14,1.5624337591250999,314.835256879507,2.8683480679010747,0.027713920817369092,0.0001,-0.0009990009990009025,None,None,-0.000040430328454109184,-0.010188442770435515,-0.3628542447202564,-0.014016747005164976,0.08865304563719406,-1.000648655036681,11653.92857142857,0.038613588305598974,0.0,1.174496644295302,2.348993288590604,0.0001174496644295302,0 days 23:59:59.999999999,false
Median Total Return [%],25,33,10,0,8046,8047 days 00:00:00,1000.0,606.461559249792,-39.3538440750208,55939.47849026008,100.0,342.29599822059237,49.83220119641004,7706 days 00:00:00,247,247,0,0.0,42.51012145748988,7.972191488064579,-7.374957376218849,1.4560022042431886,-1.3939613660144916,1 days 00:00:00,1 days 00:00:00,0.7299865003456216,-1.5932730394745276,-0.3045097581516832,-0.045009190016177605,0.7842579220773369,-0.4188034258217633,14,-0.503321635418853,181.7868150866014,2.6748796985137697,0.014114681789540012,0.0001,0.0,None,None,-0.00005596819585416632,-0.014103985355249912,-0.3935384407502084,-0.015539572411714664,0.055742545347573315,-1.0007035075252242,11653.92857142857,0.021194569581073214,0.0,0.6446681580909769,1.2893363161819538,0.00006446681580909769,0 days 23:59:59.999999999,false
Mean Total Return [%],13,33,13,0,8046,8047 days 00:00:00,1000.0,602.4917093246116,-39.75082906753883,55939.47849026008,100.0,398.1705586522173,43.35445038335323,7946 days 00:00:00,280,280,0,0.0,41.07142857142857,9.978490566037738,-8.76285714285712,1.4049608786193521,-1.2547844111998583,1 days 00:00:00,1 days 00:00:00,0.7399539992816071,-1.4196724666978184,-0.298743493547242,-0.05240577273254729,0.7925259419072622,-0.4310103484475318,14,2.2892545808852787,226.06442426143028,2.7866234731577917,0.01565063738482898,0.0001,-0.0009990009990008197,None,None,-0.00005646943553967824,-0.014230297755998917,-0.3975082906753913,-0.01574202171004413,0.05732732718970652,-1.0007106042126306,11653.92857142857,0.024026232723483806,0.0,0.7307979120059657,1.4615958240119313,0.00007307979120059657,0 days 23:59:59.999999999,false
Mean Calmar Ratio,4,32,34,0,8046,8047 days 00:00:00,1000.0,586.6581465121828,-41.334185348781716,55939.47849026008,100.0,482.83250763799305,51.96039826514782,7812 days 00:00:00,345,345,0,0.0,41.449275362318836,13.06585365853659,-6.89186602870812,1.502271534265423,-1.2889671628947836,1 days 00:00:00,1 days 00:00:00,0.7736020156942154,-1.198092328950195,-0.24266576956758945,-0.04599666021326537,0.8345481332371485,-0.3945394716511948,14,7.523924999464181,249.26787625922677,2.95386115579991,0.019252691576947433,0.0001,-0.000999000999000876,None,None,-0.00005655781281263264,-0.014252568828783424,-0.41334185348781816,-0.0165625472819515,0.07068557411782178,-1.0007389090221135,11653.92857142857,0.029603751034292546,0.0,0.9004474272930648,1.8008948545861296,0.00009004474272930649,0 days 23:59:59.999999999,false
Least Best Trade [%],12,30,35,0,8046,8047 days 00:00:00,1000.0,570.5313722438324,-42.946862775616765,55939.47849026008,100.0,270.95336711416337,51.31679551310273,8042 days 00:00:00,211,211,0,0.0,42.65402843601896,4.382568807339453,-7.374957376218867,1.3373019907128143,-1.4284937835935263,1 days 00:00:00,1 days 00:00:00,0.6402319561384553,-2.035396340076622,-0.415074892615935,-0.048976906925423294,0.7117896065365591,-0.5445232385150767,14,-2.841814267990059,169.34203198421355,2.4500547509205757,0.011946680080482898,0.0001,0.0,None,None,-0.00006520378989633963,-0.016431355053877585,-0.4294686277561681,-0.01742062154725965,0.04764233929880709,-1.0007677379899615,11653.92857142857,0.018105482516625297,0.0,0.5507084265473526,1.1014168530947053,0.00005507084265473527,0 days 23:59:59.999999999,false
Median Best Trade [%],6,28,29,0,8046,8047 days 00:00:00,1000.0,550.8631612394454,-44.91368387605546,55939.47849026008,100.0,425.7291961713112,50.24606539852683,7889 days 00:00:00,308,308,0,0.0,41.55844155844156,9.978490566037753,-8.76285714285714,1.3559948828182953,-1.2618651928883864,1 days 00:00:00,1 days 00:00:00,0.7212900972233315,-1.4582364894823194,-0.32538456879074257,-0.05310546590931594,0.7772518546003024,-0.48206896643117375,14,3.950655701607985,234.97168332180652,2.692220192021335,0.01744847641926919,0.0001,-0.00099900099900084,None,None,-0.00006653115507443572,-0.0167658510787578,-0.449136838760555,-0.01849951014286877,0.062011867900406484,-1.000802897793977,11653.92857142857,0.026428855995832185,0.0,0.8038777032065623,1.6077554064131245,0.00008038777032065624,0 days 23:59:59.999999999,false
Least Avg Winning Trade [%],14,33,34,0,8046,8047 days 00:00:00,1000.0,549.9931030009399,-45.00068969990602,55939.47849026008,100.0,263.83160782066153,45.82931347568851,8042 days 00:00:00,189,189,0,0.0,44.44444444444444,4.382568807339473,-6.242338709677419,1.126800895891735,-1.4440206120873096,1 days 00:00:00,1 days 00:00:00,0.5967078277028686,-2.3809888730109017,-0.5114996106234724,-0.05837571499845107,0.644276267539104,-0.650135234284078,14,-3.5356804989183748,172.00933449805,2.1231831543902286,0.011056665410227417,0.0001,0.0,None,None,-0.00007077421137738386,-0.017835101267100733,-0.4500068969990616,-0.018548094236254364,0.04196395706223329,-1.0008044531503406,11653.92857142857,0.016217707088351567,0.0,0.4932885906040268,0.9865771812080536,0.00004932885906040268,1 days 00:00:00,false
Mean Max Drawdown [%],17,18,4,0,8046,8047 days 00:00:00,1000.0,548.5766737856442,-45.142332621435585,55939.47849026008,100.0,671.4137265305391,49.75850987923535,7848 days 00:00:00,461,461,0,0.0,45.770065075921906,12.845313818543666,-19.073172133343586,1.5584752018276766,-1.5038275950176836,1 days 00:00:00,1 days 00:00:00,0.8376302884469266,-0.9792263041526192,-0.19744802684859533,-0.05399482168440072,0.8816817516493594,-0.28710508072958907,14,-0.3721792553293058,269.64786733330976,2.7152676953449326,0.028896560542130162,0.0001,-0.0009990009990009114,None,None,-0.000058497051351717386,-0.014741256940632781,-0.45142332621435877,-0.018627347196371935,0.08985202717615319,-1.0008069852247423,11653.92857142857,0.03955747601973584,0.0,1.203206562266965,2.40641312453393,0.0001203206562266965,0 days 23:59:59.999999999,false
Mean Omega Ratio,13,19,7,0,8046,8047 days 00:00:00,1000.0,546.1450410191896,-45.38549589808103,55939.47849026008,100.0,500.42282682345234,54.421725554771974,8006 days 00:00:00,389,389,0,0.0,44.73007712082262,12.84531381854368,-19.07317213334357,1.4329566757892578,-1.395539499607456,1 days 00:00:00,1 days 00:00:00,0.7743277264081238,-1.166722259590772,-0.24558528740971922,-0.04972846580948301,0.8408058205936546,-0.33854652872761204,14,-3.542160189425669,408.72302707546567,2.620289038781288,0.024051921608551793,0.0001,-0.0009990009990008919,None,None,-0.00006296466967740923,-0.015867096758707126,-0.45385495898080985,-0.01876386687140197,0.0777573205075949,-1.0008113321239844,11653.92857142857,0.03337930189084,0.0,1.0152870991797165,2.030574198359433,0.00010152870991797165,0 days 23:59:59.999999999,false
