Metric Type,Short Window,Long Window,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Trades,Total Closed Trades,Total Open Trades,Open Trade PnL,Win Rate [%],Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Profit Factor,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Sortino Ratio,RSI Window,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Expectancy per Trade,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Beats BNH [%],Total Period,Trades Per Day,Score,Trades per Month,Signals per Month,Expectancy per Month,Avg Trade Duration,Signal Entry
Most Worst Trade [%],8,12,12,0,3863,3864 days 00:00:00,1000.0,1438.4514424168576,43.845144241685766,18195.071700965313,100.0,447.5323439509657,19.38671225690652,1073 days 00:00:00,184,184,0,0.0,46.19565217391305,11.23474744228873,-7.470473797081918,2.7032782681321956,-1.8546185974514493,1 days 00:00:00,1 days 00:00:00,1.192500422017409,2.3828882740046726,0.31613467937474754,0.1802250201183885,1.2402530204600248,0.5727532021915462,14,5.646973749689535,104.46973871014877,3.887984187734235,0.023576158940397354,0.2509315850192566,-0.0009990009990009775,None,None,0.00011953880243769385,0.03012377821429885,0.43845144241685463,0.023994239321765143,0.11467888548174911,-0.9975902736212159,3863,0.04763137457934248,0.021060646824196862,1.4289412373802743,2.8578824747605487,0.35856648959521004,0 days 23:59:59.999999999,false
Median Total Trades,4,36,12,0,3863,3864 days 00:00:00,1000.0,1355.906889875298,35.5906889875298,18195.071700965313,100.0,413.43400662892066,28.53787001886686,2045 days 00:00:00,181,181,0,0.0,46.96132596685083,14.163371489343191,-10.213252800060047,2.6411919381246247,-1.9195857333193067,1 days 00:00:00,1 days 00:00:00,1.1670464037432102,1.9663364081508217,0.27699726463244484,0.10224444926579318,1.2086283411190515,0.4695228532410025,14,4.247927262173322,119.50404969686771,3.763229153029777,0.023305084745762712,0.22221593559082709,-0.0009990009990009415,None,None,0.00010413862903732467,0.026242934517405815,0.35590688987529684,0.02005523028233358,0.11402053598810787,-0.9980439379644961,3863,0.04685477608076624,0.015462825849153605,1.4056432824229872,2.8112865648459744,0.3123563371105853,0 days 23:59:59.999999999,false
Most Win Rate [%],6,32,8,0,3863,3864 days 00:00:00,1000.0,1289.9382224178091,28.993822241780915,18195.071700965313,100.0,419.97386199082246,39.07138329865902,2923 days 00:00:00,185,185,0,0.0,50.27027027027027,14.163371489343199,-10.213252800060065,2.601389653844257,-2.2327538136996905,1 days 00:00:00,1 days 00:00:00,1.1233898610061388,1.5672336346908509,0.236508873052126,0.06229861793393877,1.1701004500459278,0.3931826547162542,14,3.946708367226307,106.42112220900275,3.3871328817118953,0.02520562483417352,0.1973831726872668,-0.0009990009990009621,None,None,0.00009455064302698326,0.023826762042799782,0.28993822241780753,0.016742590038003158,0.12124497566313777,-0.9984065013472718,3863,0.04789024074553456,0.012686607942487204,1.4367072223660367,2.8734144447320733,0.2835818297733188,0 days 23:59:59.999999999,false
Mean Total Trades,4,20,14,0,3863,3864 days 00:00:00,1000.0,1159.1057556850735,15.910575568507351,18195.071700965313,100.0,396.55902667707346,38.96110873806408,2946 days 00:00:00,204,204,0,0.0,45.09803921568628,14.163371489343184,-12.954523399156862,2.8627557559861843,-2.1045774385072207,1 days 00:00:00,1 days 00:00:00,1.0692072738031135,0.779930174926827,0.16588743689618057,0.036048441208934204,1.112973142919889,0.2780445478058828,14,3.822466171489667,102.72789149026198,3.7178039029451613,0.024933687002652517,0.13559243351921668,-0.0009990009990010463,None,None,0.00007163880967469039,0.018052980038021978,0.159105755685073,0.009675780646356325,0.13097293710397515,-0.9991255557642202,3863,0.05280869790318406,0.00472079526166136,1.5842609370955214,3.168521874191043,0.2148137957902164,0 days 23:59:59.999999999,false
Mean Worst Trade [%],4,24,10,0,3863,3864 days 00:00:00,1000.0,1092.8547454105756,9.285474541057557,18195.071700965313,100.0,401.42195348263397,37.39924725955724,2858 days 00:00:00,214,214,0,0.0,46.26168224299065,10.391206211880043,-12.954523399156843,2.563329872338473,-2.031795554751547,1 days 00:00:00,1 days 00:00:00,1.0421744365640315,0.43390067948865685,0.12982780986303497,0.022521417260133108,1.0826222511011037,0.20633177217608714,14,2.269712975317702,89.45674860535796,3.4601456260682375,0.02711323763955343,0.09398676899570502,-0.000999000999001014,None,None,0.00005210804137282704,0.013131226425952415,0.09285474541057748,0.00580766720660808,0.12172610372609229,-0.9994896709013482,3863,0.05539735956510484,0.002490601181064441,1.6619207869531452,3.3238415739062903,0.15619856509252555,0 days 23:59:59.999999999,false
Median Best Trade [%],2,36,18,0,3863,3864 days 00:00:00,1000.0,1058.151847631061,5.815184763106094,18195.071700965313,100.0,507.8156677899041,47.10897156719709,2535 days 00:00:00,213,213,0,0.0,40.845070422535215,14.163371489343184,-12.95452339915685,2.7352306769805197,-1.7541369972144127,1 days 00:00:00,1 days 00:00:00,1.0215887040188796,0.2730133691599228,0.10865745599359365,0.011364328253247924,1.0738007966062855,0.18319292674542728,14,3.994417574458875,114.68122918104035,3.953002932561598,0.02411873840445269,0.07954839083703891,-0.0009990009990010161,None,None,0.00004390550199163593,0.011064186501892254,0.05815184763106518,0.003693140709814191,0.12254796870099081,-0.9996803978099852,3863,0.05513849339891276,0.0014301565622118722,1.6541548019673826,3.3083096039347653,0.13158535269186605,0 days 23:59:59.999999999,false
Most Avg Losing Trade [%],2,36,18,0,3863,3864 days 00:00:00,1000.0,1058.151847631061,5.815184763106094,18195.071700965313,100.0,507.8156677899041,47.10897156719709,2535 days 00:00:00,213,213,0,0.0,40.845070422535215,14.163371489343184,-12.95452339915685,2.7352306769805197,-1.7541369972144127,1 days 00:00:00,1 days 00:00:00,1.0215887040188796,0.2730133691599228,0.10865745599359365,0.011364328253247924,1.0738007966062855,0.18319292674542728,14,3.994417574458875,114.68122918104035,3.953002932561598,0.02411873840445269,0.07954839083703891,-0.0009990009990010161,None,None,0.00004390550199163593,0.011064186501892254,0.05815184763106518,0.003693140709814191,0.12254796870099081,-0.9996803978099852,3863,0.05513849339891276,0.0014301565622118722,1.6541548019673826,3.3083096039347653,0.13158535269186605,0 days 23:59:59.999999999,false
Mean Total Fees Paid,4,34,10,0,3863,3864 days 00:00:00,1000.0,1042.7668108635548,4.2766810863554845,18195.071700965313,100.0,385.94442969406884,41.56798454108904,2923 days 00:00:00,207,207,0,0.0,43.96135265700483,14.163371489343188,-12.954523399156855,2.916376540379126,-2.138410915127541,1 days 00:00:00,1 days 00:00:00,1.0182444297914068,0.20660295103166249,0.10309324685571207,0.00953537089807727,1.0674468532621553,0.16880458111066352,14,3.494958397905525,99.57645513653152,3.5359177014308933,0.025477707006369425,0.08374202424978594,-0.0009990009990010315,None,None,0.00004491531661590489,0.011318659787208031,0.04276681086355594,0.002734879214117747,0.13213289500506803,-0.9997649538756076,3863,0.05358529640176029,0.0016018060240598933,1.6075588920528086,3.215117784105617,0.13462023572124532,0 days 23:59:59.999999999,false
Mean Avg Winning Trade [%],8,10,8,0,3863,3864 days 00:00:00,1000.0,1013.1262332026589,1.312623320265891,18195.071700965313,100.0,429.74720942197337,43.50127518282539,2502 days 00:00:00,207,207,0,0.0,45.893719806763286,13.135067242356929,-14.755725112793469,2.7528969417879687,-2.2016726494170458,1 days 00:00:00,1 days 00:00:00,1.0049210414728422,0.06341175460222281,0.08807415618593849,0.0028335216739975703,1.058370335640705,0.13034196036315573,14,0.2609372287388636,108.06609155879605,3.3232828539118193,0.026567481402763018,0.07216363640168089,-0.0009990009990010166,None,None,0.00003871260884013284,0.009755577427713475,0.0131262332026576,0.0008508507291773437,0.13330629278904843,-0.9999278583046091,3863,0.05358529640176029,0.001146381635683145,1.6075588920528086,3.215117784105617,0.11600729538038786,0 days 23:59:59.999999999,false
Median Avg Losing Trade [%],4,20,8,0,3863,3864 days 00:00:00,1000.0,995.0178108939247,-0.4982189106075338,18195.071700965313,100.0,471.840276085576,39.27475366406445,2577 days 00:00:00,242,242,0,0.0,43.80165289256198,13.135067242356923,-14.755725112793483,2.8451426903248658,-2.1109111921432206,1 days 00:00:00,1 days 00:00:00,0.9982987840385772,-0.020587558289562935,0.08123074572484902,-0.0012010031857199342,1.0487515693426954,0.1252360221209428,14,1.3905956169406788,83.11780496664369,3.443246302886199,0.030125299920021328,0.05992232662379249,-0.000999000999001073,None,None,0.000037591560215150195,0.009473073174217849,-0.004982189106073287,-0.00032568444816183373,0.14035135622880682,-1.0000273820800927,3863,0.06264561221848304,0.000827651631588505,1.8793683665544911,3.7587367331089823,0.11261612510710159,0 days 23:59:59.999999999,false
Mean Calmar Ratio,12,16,8,0,3863,3864 days 00:00:00,1000.0,968.139531099222,-3.186046890077796,18195.071700965313,100.0,342.28001562696545,36.00251162744505,2577 days 00:00:00,169,169,0,0.0,44.97041420118343,14.163371489343193,-10.21325280006006,2.625812938312191,-2.0788457514788137,1 days 00:00:00,1 days 00:00:00,0.9840322160712276,-0.18852348461997614,0.04376008287282132,-0.008482486347436714,1.0310877114625399,0.0699144860877815,14,3.6270551484716824,121.57168664552793,3.554539215831386,0.02006335797254488,0.03685874807217049,-0.0009990009990009617,None,None,0.000016164626141510127,0.004073485787660552,-0.03186046890078342,-0.0021094496986254763,0.11202997303658084,-1.000175104937339,3863,0.0437483820864613,0.00029529693871268784,1.3124514625938388,2.6249029251876776,0.048375317816697995,0 days 23:59:59.999999999,false
Median Sharpe Ratio,4,32,14,0,3863,3864 days 00:00:00,1000.0,958.702982453098,-4.1297017546902,18195.071700965313,100.0,326.7073893300632,50.008625340720116,3134 days 00:00:00,168,168,0,0.0,44.047619047619044,14.163371489343193,-10.213252800060056,2.454803127982986,-1.8900708258539716,1 days 00:00:00,1 days 00:00:00,0.976359719454184,-0.24581558063631803,0.03016330010458437,-0.007950427921208387,1.021625847518895,0.04772267210596025,14,3.5260236970446144,140.8301919670512,3.436377850745375,0.020332717190388167,0.02374270143135493,-0.0009990009990009652,None,None,0.000010366348491849666,0.002612319819946116,-0.04129701754690329,-0.0027466970778897704,0.10423021947423293,-1.0002269681495386,3863,0.04348951592026922,0.0001235940935465101,1.3046854776080765,2.609370955216153,0.030976757756673266,0 days 23:59:59.999999999,false
Median Expectancy,10,26,12,0,3863,3864 days 00:00:00,1000.0,958.1060391911194,-4.189396080888059,18195.071700965313,100.0,286.48928076326257,47.56663093605103,2193 days 00:00:00,123,123,0,0.0,43.08943089430895,15.790700753644819,-15.791918172449847,3.1035743935289206,-2.274206888691235,1 days 00:00:00,1 days 00:00:00,0.9777589537746534,-0.3406013073892833,0.0371138816678513,-0.008481785559744751,1.0322607206749987,0.05750491653327815,14,2.7207519186465734,228.697483203928,3.5847599572531776,0.014439485429246522,0.0430484605581003,0.0,None,None,0.000013735114805730291,0.003461248931044033,-0.04189396080887742,-0.0027872054047053396,0.11223869738567568,-1.000230248945964,3863,0.03184053844162568,0.00022103784757144824,0.9552161532487703,1.9104323064975406,0.041120584897589976,0 days 23:59:59.999999999,false
Median Worst Trade [%],2,26,18,0,3863,3864 days 00:00:00,1000.0,949.6001903397955,-5.039980966020448,18195.071700965313,100.0,452.723185788653,40.697158878234426,2502 days 00:00:00,234,234,0,0.0,43.58974358974359,14.163371489343191,-12.954523399156855,2.77179721206872,-2.0750102388355005,1 days 00:00:00,1 days 00:00:00,0.9814235546313127,-0.21538380196668783,0.051004018014516,-0.011974059894934254,1.0311217898779008,0.08165195028795263,14,2.845825735675272,89.3011953730381,3.5213781880735895,0.028206492815327305,0.037700701302236794,-0.0009990009990010732,None,None,0.00002289166855098388,0.005768700474847938,-0.05039980966020596,-0.0033669864614311873,0.1361193169954792,-1.000276997037926,3863,0.060574682888946414,0.00033054394030633847,1.8172404866683922,3.6344809733367844,0.06851124078221649,0 days 23:59:59.999999999,false
Median Profit Factor,6,32,14,0,3863,3864 days 00:00:00,1000.0,943.8423790766008,-5.615762092339923,18195.071700965313,100.0,311.0013534127785,52.91659541788321,2260 days 00:00:00,135,135,0,0.0,42.22222222222222,15.79070075364482,-15.791918172449854,3.081073486650087,-2.1974263602259914,1 days 00:00:00,1 days 00:00:00,0.9722058193237869,-0.41598237721036213,0.028917614473074522,-0.010289100089043747,1.0239142585318268,0.04581488916022487,14,3.4692812326456575,209.45491729530377,3.742583151874952,0.015239096163951655,0.03127357512168638,-0.0009990009990008444,None,None,0.000010961229696981754,0.002762229883639402,-0.056157620923400264,-0.0037622158107196713,0.11495914307335506,-1.0003086419325318,3863,0.034946932435930625,0.0001340552853892884,1.0484079730779186,2.096815946155837,0.03278746550422724,0 days 23:59:59.999999999,false
Median Total Return [%],16,32,6,0,3863,3864 days 00:00:00,1000.0,936.3803787631923,-6.361962123680769,18195.071700965313,100.0,297.09480778079035,43.840482338413814,2260 days 00:00:00,132,132,0,0.0,44.696969696969695,15.790700753644819,-15.79191817244983,2.8466726450177657,-2.263833789505474,1 days 00:00:00,1 days 00:00:00,0.9668539753810665,-0.48196682755156317,0.019210716799700312,-0.014119506878181783,1.0158059985731098,0.02995398385448307,14,3.3576227203061406,224.7051121358349,3.38046914279248,0.016039968445963712,0.020407722895065206,-0.0009990009990008273,None,None,7.00570971877669e-6,0.001765438849131726,-0.06361962123680731,-0.0042777913005920265,0.11060003673866733,-1.0003496530394733,3863,0.034170333937354386,0.00006232549405894402,1.0251100181206316,2.0502200362412633,0.020920161186761124,0 days 23:59:59.999999999,false
Median Calmar Ratio,16,32,6,0,3863,3864 days 00:00:00,1000.0,936.3803787631923,-6.361962123680769,18195.071700965313,100.0,297.09480778079035,43.840482338413814,2260 days 00:00:00,132,132,0,0.0,44.696969696969695,15.790700753644819,-15.79191817244983,2.8466726450177657,-2.263833789505474,1 days 00:00:00,1 days 00:00:00,0.9668539753810665,-0.48196682755156317,0.019210716799700312,-0.014119506878181783,1.0158059985731098,0.02995398385448307,14,3.3576227203061406,224.7051121358349,3.38046914279248,0.016039968445963712,0.020407722895065206,-0.0009990009990008273,None,None,7.00570971877669e-6,0.001765438849131726,-0.06361962123680731,-0.0042777913005920265,0.11060003673866733,-1.0003496530394733,3863,0.034170333937354386,0.00006232549405894402,1.0251100181206316,2.0502200362412633,0.020920161186761124,0 days 23:59:59.999999999,false
Mean Total Return [%],6,28,16,0,3863,3864 days 00:00:00,1000.0,935.8499502979828,-6.415004970201721,18195.071700965313,100.0,302.5191201994809,47.65017655727733,2193 days 00:00:00,131,131,0,0.0,41.98473282442748,15.79070075364482,-15.791918172449854,3.0390721763250776,-2.16093618027023,1 days 00:00:00,1 days 00:00:00,0.9662882936774349,-0.48969503589327523,0.020463152969212618,-0.013102263643636891,1.017262842679793,0.0328506232527937,14,3.931691884018206,224.14047631406206,3.658576890339602,0.014972419227738376,0.0222734350942122,-0.0009990009990008364,None,None,7.585162811668267e-6,0.0019114610285404033,-0.06415004970202065,-0.004314586498708861,0.11241882946413645,-1.0003525682709928,3863,0.03391146777116231,0.0000652855739383464,1.017344033134869,2.034688066269738,0.022659746290513573,0 days 23:59:59.999999999,false
Mean Profit Factor,8,28,18,0,3863,3864 days 00:00:00,1000.0,928.0946652922507,-7.190533470774926,18195.071700965313,100.0,249.64636200135158,41.639530674131194,2147 days 00:00:00,125,125,0,0.0,45.6,14.163371489343199,-15.791918172449861,2.9424799268488346,-2.4321139018189677,1 days 00:00:00,1 days 00:00:00,0.9575014270111422,-0.5752426776619934,0.016345516130853992,-0.01686880784951657,1.0137271789117206,0.023414382056607497,14,-0.07053413725115158,188.96330732396177,3.2101360665537797,0.015772870662460567,0.018700884053550082,0.0,None,None,6.08203421113184e-6,0.0015326726212052237,-0.07190533470774907,-0.004854799444974689,0.11284879415146226,-1.000395191268765,3863,0.03235827077400984,0.000043576222214441344,0.970748123220295,1.94149624644059,0.018153848097544084,1 days 00:00:00,false
Most Avg Winning Trade [%],14,22,18,0,3863,3864 days 00:00:00,1000.0,919.443298142361,-8.055670185763903,18195.071700965313,100.0,198.32524815427996,28.333486107577844,2937 days 00:00:00,100,100,0,0.0,40.0,14.163371489343197,-9.79148307233025,3.734149678713894,-2.4953786771997586,1 days 00:00:00,1 days 00:00:00,0.9466389466506044,-0.805567018576399,-0.002634700926590265,-0.027889818724452883,0.9977442110875473,-0.004170855312186459,14,4.369215075309666,170.3308292721926,3.990976844350191,0.010460251046025104,0.0001,0.0,None,None,-8.973692376808068e-7,-0.00022613704789556334,-0.08055670185763975,-0.005462433064096994,0.10329672583475151,-1.0004427391283837,3863,0.02588661661920787,-2.5261264479940725e-8,0.776598498576236,1.553196997152472,0.0000776598498576236,1 days 00:00:00,false
Mean Sortino Ratio,12,16,16,0,3863,3864 days 00:00:00,1000.0,917.3721389748416,-8.262786102515838,18195.071700965313,100.0,258.1659525006848,54.42251085429708,3302 days 00:00:00,124,124,0,0.0,44.354838709677416,15.790700753644806,-15.791918172449826,3.0711792333030052,-2.429223707076194,1 days 00:00:00,1 days 00:00:00,0.9531545677516459,-0.6663537179448493,0.009005495253305235,-0.014908313727779654,1.0075697338789007,0.01386425477260406,14,2.602030699278205,214.83223870892914,3.300659473051572,0.015239096163951655,0.010471145511354196,0.0,None,None,3.3923645336321533e-6,0.0008548758624753026,-0.08262786102516051,-0.005608694830244398,0.11424616090611085,-1.000454122206184,3863,0.03209940460781776,0.00001349843324466778,0.9629821382345326,1.9259642764690652,0.010083526094288793,0 days 23:59:59.999999999,false
Median Sortino Ratio,18,30,2,0,3863,3864 days 00:00:00,1000.0,915.1755936204819,-8.482440637951811,18195.071700965313,100.0,482.8310976350783,42.33479790262552,2502 days 00:00:00,230,230,0,0.0,42.173913043478265,14.163371489343197,-12.954523399156843,2.8330060116297715,-2.0267876069026918,1 days 00:00:00,1 days 00:00:00,0.9706361755450049,-0.36880176686746324,0.030275207573926682,-0.019695535515826156,1.0188300365604306,0.04763791478308017,14,2.2864837769234536,93.45662365989625,3.621385971536581,0.026840287005049163,0.022777527869695113,-0.0009990009990010562,None,None,0.00001361751664856821,0.003431614195439189,-0.08482440637951982,-0.005764148820923465,0.1364135427781906,-1.000466194405681,3863,0.0595392182241781,0.00010786777050245347,1.7861765467253428,3.5723530934506855,0.04068468607323227,0 days 23:59:59.999999999,false
