Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,RSI Window
Most Total Return [%],MKR-USD,MACD,9,35,12,false,false,0,92,1.4862742036855914,59.78260869565217,2.20507589042093,1.680369409662499,2.4243683854632985,-0.2590420116239818,0 days 23:59:59.999999999,0.03398596231991134,1.0195788695973402,2.0391577391946805,1.7132691432096407,0,2707,2708 days 00:00:00,1000.0,3973.5364549788837,297.35364549788835,401.3097235777268,100.0,361.9746782066024,17.27879203035351,844 days 00:00:00,92,0.0,21.53575017249819,-8.650383126632805,5.022250521085303,-3.287291701911939,1 days 00:00:00,1 days 00:00:00,32.32104842368353,0.9514816772839847,1.1827900563411025,2.2154473440752405,9.823864874752795,152.12721093295002,5.063879643600546,0.021116138763197588,0.0,None,None,0.0005709127640256303,0.14387001653445886,2.9735364549788907,0.1369935385218577,0.18197680085209497,92,92,2707,14
Most Win Rate [%],MKR-USD,MACD,9,35,12,false,false,0,92,1.4862742036855914,59.78260869565217,2.20507589042093,1.680369409662499,2.4243683854632985,-0.2590420116239818,0 days 23:59:59.999999999,0.03398596231991134,1.0195788695973402,2.0391577391946805,1.7132691432096407,0,2707,2708 days 00:00:00,1000.0,3973.5364549788837,297.35364549788835,401.3097235777268,100.0,361.9746782066024,17.27879203035351,844 days 00:00:00,92,0.0,21.53575017249819,-8.650383126632805,5.022250521085303,-3.287291701911939,1 days 00:00:00,1 days 00:00:00,32.32104842368353,0.9514816772839847,1.1827900563411025,2.2154473440752405,9.823864874752795,152.12721093295002,5.063879643600546,0.021116138763197588,0.0,None,None,0.0005709127640256303,0.14387001653445886,2.9735364549788907,0.1369935385218577,0.18197680085209497,92,92,2707,14
Most Profit Factor,MKR-USD,MACD,15,27,18,false,false,0,65,1.4725399701144541,58.46153846153847,3.0215436139462852,2.3029226820294224,3.5285682455821217,-0.26532021111399556,0 days 23:59:59.999999999,0.024011821204285185,0.7203546361285555,1.440709272257111,1.6589210306455018,0,2707,2708 days 00:00:00,1000.0,3948.341429959851,294.83414299598513,401.3097235777268,100.0,285.8787382313215,14.990093458141324,434 days 00:00:00,65,0.0,28.7100927788231,-6.342491634471337,5.69926645199764,-2.477116697925847,1 days 00:00:00,1 days 00:00:00,45.35909892245925,1.056511892230776,1.3564938670184874,3.1180767675572785,15.389651427297622,351.2554303465373,7.5490279635597295,0.014232209737827715,0.0,None,None,0.0005527934558286784,0.13930395086882696,2.948341429959852,0.13632071764554365,0.15868475504644025,65,65,2707,14
Most Expectancy,MKR-USD,MACD,15,27,18,false,false,0,65,1.4725399701144541,58.46153846153847,3.0215436139462852,2.3029226820294224,3.5285682455821217,-0.26532021111399556,0 days 23:59:59.999999999,0.024011821204285185,0.7203546361285555,1.440709272257111,1.6589210306455018,0,2707,2708 days 00:00:00,1000.0,3948.341429959851,294.83414299598513,401.3097235777268,100.0,285.8787382313215,14.990093458141324,434 days 00:00:00,65,0.0,28.7100927788231,-6.342491634471337,5.69926645199764,-2.477116697925847,1 days 00:00:00,1 days 00:00:00,45.35909892245925,1.056511892230776,1.3564938670184874,3.1180767675572785,15.389651427297622,351.2554303465373,7.5490279635597295,0.014232209737827715,0.0,None,None,0.0005527934558286784,0.13930395086882696,2.948341429959852,0.13632071764554365,0.15868475504644025,65,65,2707,14
Most Sharpe Ratio,MKR-USD,MACD,15,27,18,false,false,0,65,1.4725399701144541,58.46153846153847,3.0215436139462852,2.3029226820294224,3.5285682455821217,-0.26532021111399556,0 days 23:59:59.999999999,0.024011821204285185,0.7203546361285555,1.440709272257111,1.6589210306455018,0,2707,2708 days 00:00:00,1000.0,3948.341429959851,294.83414299598513,401.3097235777268,100.0,285.8787382313215,14.990093458141324,434 days 00:00:00,65,0.0,28.7100927788231,-6.342491634471337,5.69926645199764,-2.477116697925847,1 days 00:00:00,1 days 00:00:00,45.35909892245925,1.056511892230776,1.3564938670184874,3.1180767675572785,15.389651427297622,351.2554303465373,7.5490279635597295,0.014232209737827715,0.0,None,None,0.0005527934558286784,0.13930395086882696,2.948341429959852,0.13632071764554365,0.15868475504644025,65,65,2707,14
Most Calmar Ratio,MKR-USD,MACD,15,27,18,false,false,0,65,1.4725399701144541,58.46153846153847,3.0215436139462852,2.3029226820294224,3.5285682455821217,-0.26532021111399556,0 days 23:59:59.999999999,0.024011821204285185,0.7203546361285555,1.440709272257111,1.6589210306455018,0,2707,2708 days 00:00:00,1000.0,3948.341429959851,294.83414299598513,401.3097235777268,100.0,285.8787382313215,14.990093458141324,434 days 00:00:00,65,0.0,28.7100927788231,-6.342491634471337,5.69926645199764,-2.477116697925847,1 days 00:00:00,1 days 00:00:00,45.35909892245925,1.056511892230776,1.3564938670184874,3.1180767675572785,15.389651427297622,351.2554303465373,7.5490279635597295,0.014232209737827715,0.0,None,None,0.0005527934558286784,0.13930395086882696,2.948341429959852,0.13632071764554365,0.15868475504644025,65,65,2707,14
Most Omega Ratio,MKR-USD,MACD,15,27,18,false,false,0,65,1.4725399701144541,58.46153846153847,3.0215436139462852,2.3029226820294224,3.5285682455821217,-0.26532021111399556,0 days 23:59:59.999999999,0.024011821204285185,0.7203546361285555,1.440709272257111,1.6589210306455018,0,2707,2708 days 00:00:00,1000.0,3948.341429959851,294.83414299598513,401.3097235777268,100.0,285.8787382313215,14.990093458141324,434 days 00:00:00,65,0.0,28.7100927788231,-6.342491634471337,5.69926645199764,-2.477116697925847,1 days 00:00:00,1 days 00:00:00,45.35909892245925,1.056511892230776,1.3564938670184874,3.1180767675572785,15.389651427297622,351.2554303465373,7.5490279635597295,0.014232209737827715,0.0,None,None,0.0005527934558286784,0.13930395086882696,2.948341429959852,0.13632071764554365,0.15868475504644025,65,65,2707,14
Most Sortino Ratio,MKR-USD,MACD,15,27,18,false,false,0,65,1.4725399701144541,58.46153846153847,3.0215436139462852,2.3029226820294224,3.5285682455821217,-0.26532021111399556,0 days 23:59:59.999999999,0.024011821204285185,0.7203546361285555,1.440709272257111,1.6589210306455018,0,2707,2708 days 00:00:00,1000.0,3948.341429959851,294.83414299598513,401.3097235777268,100.0,285.8787382313215,14.990093458141324,434 days 00:00:00,65,0.0,28.7100927788231,-6.342491634471337,5.69926645199764,-2.477116697925847,1 days 00:00:00,1 days 00:00:00,45.35909892245925,1.056511892230776,1.3564938670184874,3.1180767675572785,15.389651427297622,351.2554303465373,7.5490279635597295,0.014232209737827715,0.0,None,None,0.0005527934558286784,0.13930395086882696,2.948341429959852,0.13632071764554365,0.15868475504644025,65,65,2707,14
Least Max Drawdown [%],MKR-USD,MACD,14,36,7,false,false,0,97,1.2655452518976351,56.70103092783505,1.7485493183237295,1.289113010970073,1.7790421600123245,-0.5128194983635059,0 days 23:59:59.999999999,0.03583302548947174,1.0749907646841521,2.1499815293683042,1.3857845814270087,0,2707,2708 days 00:00:00,1000.0,2955.1027244419975,195.51027244419973,401.3097235777268,100.0,350.899991952543,14.284747858163138,675 days 00:00:00,97,0.0,21.535750172498176,-8.650383126632807,4.848589641930518,-3.3721063867162235,1 days 00:00:00,1 days 00:00:00,20.155698190123665,0.7693302710639967,1.100811820038322,1.8495679917147665,9.374160078316573,153.4260515470488,4.557863979582817,0.021116138763197588,-0.0009990009990007759,None,None,0.0004617933987215188,0.11637193647782273,1.9551027244419954,0.10608972626625102,0.18204619329082558,97,97,2707,14
Most Worst Trade [%],MKR-USD,MACD,11,36,18,false,false,0,67,1.155514722588375,52.23880597014925,2.4715160577843407,1.5436833002561319,2.35657065832461,-0.6133559722617855,0 days 23:59:59.999999999,0.024750646472109346,0.7425193941632804,1.4850387883265608,1.1462147888861562,0,2707,2708 days 00:00:00,1000.0,2551.6400789460176,155.16400789460178,401.3097235777268,100.0,197.9158376153908,19.990712111634622,1159 days 00:00:00,67,0.0,18.196094655028837,-6.342491634471337,5.136717361728897,-2.3861977044797036,1 days 00:00:00,1 days 00:00:00,23.158807148448023,0.8310242335255263,0.6731912650595261,2.2953207120674364,12.668004103111112,233.66202750544818,6.492478585562179,0.013093901982790871,0.0,None,None,0.00038195522313092385,0.09625271622899281,1.5516400789460163,0.0910826285107158,0.13939444511934318,67,67,2707,14
