Metric Type,Short Window,Long Window,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Trades,Total Closed Trades,Total Open Trades,Open Trade PnL,Win Rate [%],Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Profit Factor,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Sortino Ratio,RSI Window,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Expectancy per Trade,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Beats BNH [%],Total Period,Trades Per Day,Score,Trades per Month,Signals per Month,Expectancy per Month,Avg Trade Duration,Signal Entry
Most Total Return [%],6,31,34,0,5826,5827 days 00:00:00,1000.0,2636.96040658258,163.69604065825803,910.9452392626473,100.0,474.95016210148117,15.700667261631054,1698 days 00:00:00,185,185,0,0.0,54.59459459459459,33.62196075145612,-9.922840033355069,2.72237159075622,-1.9513726980133113,1 days 00:00:00,1 days 00:00:00,1.72796322725758,8.848434630176099,0.5015000267937516,0.39883199167558325,1.6373170109660138,1.1368519033113693,14,20.942330339487704,896.6392917228987,4.132276265771372,0.018350227193289062,0.6002390488284326,0.0,None,None,0.00019060014681953474,0.048031236998522756,1.6369604065825847,0.04282503416262151,0.1152654029657456,-0.8203008988874461,8438.45238095238,0.02192345132119126,0.0944374370823618,0.6668383110195674,1.3336766220391347,0.4002623935287436,0 days 23:59:59.999999999,false
Most Expectancy,6,31,34,0,5826,5827 days 00:00:00,1000.0,2636.96040658258,163.69604065825803,910.9452392626473,100.0,474.95016210148117,15.700667261631054,1698 days 00:00:00,185,185,0,0.0,54.59459459459459,33.62196075145612,-9.922840033355069,2.72237159075622,-1.9513726980133113,1 days 00:00:00,1 days 00:00:00,1.72796322725758,8.848434630176099,0.5015000267937516,0.39883199167558325,1.6373170109660138,1.1368519033113693,14,20.942330339487704,896.6392917228987,4.132276265771372,0.018350227193289062,0.6002390488284326,0.0,None,None,0.00019060014681953474,0.048031236998522756,1.6369604065825847,0.04282503416262151,0.1152654029657456,-0.8203008988874461,8438.45238095238,0.02192345132119126,0.0944374370823618,0.6668383110195674,1.3336766220391347,0.4002623935287436,0 days 23:59:59.999999999,false
Least Max Drawdown [%],28,30,7,0,5826,5827 days 00:00:00,1000.0,2611.927821463513,161.19278214635128,910.9452392626473,100.0,499.4503142831258,14.031708634519966,1661 days 00:00:00,188,188,0,0.0,54.25531914893617,33.621960751456115,-7.990897764931589,2.6097990880870405,-1.8356095439004583,1 days 00:00:00,1 days 00:00:00,1.7213652288867112,8.574084156720803,0.5213152533029338,0.44174652611360116,1.644760801626646,1.2530254829762213,14,23.77074024129369,1088.6376112425685,4.359414551884222,0.017994409503843466,0.5762610968587163,0.0,None,None,0.00018595480938428188,0.04686061196483903,1.6119278214635102,0.04239495434262652,0.1081816710182117,-0.8230488780238572,8438.45238095238,0.02227896674802139,0.10033742817879224,0.6776519052523171,1.3553038105046342,0.39050443020909914,0 days 23:59:59.999999999,false
Most Sharpe Ratio,28,30,7,0,5826,5827 days 00:00:00,1000.0,2611.927821463513,161.19278214635128,910.9452392626473,100.0,499.4503142831258,14.031708634519966,1661 days 00:00:00,188,188,0,0.0,54.25531914893617,33.621960751456115,-7.990897764931589,2.6097990880870405,-1.8356095439004583,1 days 00:00:00,1 days 00:00:00,1.7213652288867112,8.574084156720803,0.5213152533029338,0.44174652611360116,1.644760801626646,1.2530254829762213,14,23.77074024129369,1088.6376112425685,4.359414551884222,0.017994409503843466,0.5762610968587163,0.0,None,None,0.00018595480938428188,0.04686061196483903,1.6119278214635102,0.04239495434262652,0.1081816710182117,-0.8230488780238572,8438.45238095238,0.02227896674802139,0.10033742817879224,0.6776519052523171,1.3553038105046342,0.39050443020909914,0 days 23:59:59.999999999,false
Most Calmar Ratio,28,30,7,0,5826,5827 days 00:00:00,1000.0,2611.927821463513,161.19278214635128,910.9452392626473,100.0,499.4503142831258,14.031708634519966,1661 days 00:00:00,188,188,0,0.0,54.25531914893617,33.621960751456115,-7.990897764931589,2.6097990880870405,-1.8356095439004583,1 days 00:00:00,1 days 00:00:00,1.7213652288867112,8.574084156720803,0.5213152533029338,0.44174652611360116,1.644760801626646,1.2530254829762213,14,23.77074024129369,1088.6376112425685,4.359414551884222,0.017994409503843466,0.5762610968587163,0.0,None,None,0.00018595480938428188,0.04686061196483903,1.6119278214635102,0.04239495434262652,0.1081816710182117,-0.8230488780238572,8438.45238095238,0.02227896674802139,0.10033742817879224,0.6776519052523171,1.3553038105046342,0.39050443020909914,0 days 23:59:59.999999999,false
Most Omega Ratio,28,30,7,0,5826,5827 days 00:00:00,1000.0,2611.927821463513,161.19278214635128,910.9452392626473,100.0,499.4503142831258,14.031708634519966,1661 days 00:00:00,188,188,0,0.0,54.25531914893617,33.621960751456115,-7.990897764931589,2.6097990880870405,-1.8356095439004583,1 days 00:00:00,1 days 00:00:00,1.7213652288867112,8.574084156720803,0.5213152533029338,0.44174652611360116,1.644760801626646,1.2530254829762213,14,23.77074024129369,1088.6376112425685,4.359414551884222,0.017994409503843466,0.5762610968587163,0.0,None,None,0.00018595480938428188,0.04686061196483903,1.6119278214635102,0.04239495434262652,0.1081816710182117,-0.8230488780238572,8438.45238095238,0.02227896674802139,0.10033742817879224,0.6776519052523171,1.3553038105046342,0.39050443020909914,0 days 23:59:59.999999999,false
Most Sortino Ratio,28,30,7,0,5826,5827 days 00:00:00,1000.0,2611.927821463513,161.19278214635128,910.9452392626473,100.0,499.4503142831258,14.031708634519966,1661 days 00:00:00,188,188,0,0.0,54.25531914893617,33.621960751456115,-7.990897764931589,2.6097990880870405,-1.8356095439004583,1 days 00:00:00,1 days 00:00:00,1.7213652288867112,8.574084156720803,0.5213152533029338,0.44174652611360116,1.644760801626646,1.2530254829762213,14,23.77074024129369,1088.6376112425685,4.359414551884222,0.017994409503843466,0.5762610968587163,0.0,None,None,0.00018595480938428188,0.04686061196483903,1.6119278214635102,0.04239495434262652,0.1081816710182117,-0.8230488780238572,8438.45238095238,0.02227896674802139,0.10033742817879224,0.6776519052523171,1.3553038105046342,0.39050443020909914,0 days 23:59:59.999999999,false
Most Profit Factor,8,25,29,0,5826,5827 days 00:00:00,1000.0,2401.481228412012,140.14812284120123,910.9452392626473,100.0,427.7425447388652,15.811395235932634,3837 days 00:00:00,181,181,0,0.0,53.03867403314917,33.621960751456115,-7.349995189579346,2.5730828994478494,-1.742162060440506,1 days 00:00:00,1 days 00:00:00,1.7726837116743417,7.742990212221068,0.49567133116076284,0.3567756872545186,1.6272991444117828,1.2072885526712658,14,25.905629126425552,1257.4894200762546,4.383744633925618,0.017105952173154127,0.5465866475665776,0.0,None,None,0.00016981339476168482,0.042792975479944574,1.4014812284120115,0.038614941924184576,0.10390222456811464,-0.8461508806449856,8438.45238095238,0.021449430752084424,0.08823330561602948,0.6524201853759011,1.3048403707518021,0.3566041619293789,0 days 23:59:59.999999999,false
Most Avg Losing Trade [%],9,20,31,0,5826,5827 days 00:00:00,1000.0,2266.3205982855543,126.63205982855543,910.9452392626473,100.0,410.49401596101205,15.49654271596392,2302 days 00:00:00,180,180,0,0.0,50.0,33.62196075145611,-7.3499951895793485,2.7186876530360324,-1.6830962099581355,1 days 00:00:00,1 days 00:00:00,1.701120279567317,7.035114434919729,0.4656057802667329,0.33933300789056464,1.580390410809208,1.1427809696963003,14,25.84004440442112,1242.8439694111228,4.472168609311161,0.016396302110587825,0.5177957215389485,0.0,None,None,0.00015998148600479507,0.040315334473208356,1.2663205982855512,0.0360162462834428,0.10420728136421836,-0.8609882851673323,8438.45238095238,0.021330925609807715,0.06977561002369259,0.6488156539649845,1.297631307929969,0.3359539696905639,1 days 00:00:00,false
Most Worst Trade [%],12,14,33,0,5826,5827 days 00:00:00,1000.0,1994.2376616246818,99.42376616246817,910.9452392626473,100.0,387.01372555904265,22.958342737786293,4627 days 00:00:00,183,183,0,0.0,48.63387978142077,33.621960751456115,-7.349995189579338,2.7681849052515184,-1.7613898812346478,1 days 00:00:00,1 days 00:00:00,1.5509938660678257,5.432992686473666,0.39775675905695984,0.19246153347141579,1.4630031127498695,0.9223428819267411,14,24.536404760540705,1173.7549437634789,4.357204922755051,0.016041848299912818,0.44151807503458085,0.0,None,None,0.00013869244800001937,0.03495049689600488,0.9942376616246817,0.030301752041336893,0.10575038278464423,-0.89085648414723,8438.45238095238,0.021686441036637843,0.042868481713229496,0.6596292481977343,1.3192584963954685,0.2912382359007714,0 days 23:59:59.999999999,false
Mean Worst Trade [%],11,16,32,0,5826,5827 days 00:00:00,1000.0,1712.54862597787,71.254862597787,910.9452392626473,100.0,405.6964044842011,25.43226628428204,1894 days 00:00:00,182,182,0,0.0,50.0,33.62196075145611,-25.38305624911661,2.767748742487643,-2.0056756156311804,1 days 00:00:00,1 days 00:00:00,1.3133264501846147,3.915102340537734,0.30633369159352086,0.13476256311725185,1.3618631775467518,0.5295571876970145,14,11.146649017240566,991.1117820880709,3.911734658910882,0.016396302110587825,0.38103656342823133,0.0,None,None,0.00011904382420134021,0.029999043698737734,0.7125486259778699,0.02353887965939294,0.11785792967237954,-0.9217792030446711,8438.45238095238,0.021567935894361134,0.01857369267980149,0.6560247167868177,1.3120494335736355,0.24996940360842776,1 days 00:00:00,false
Mean Total Trades,4,21,35,0,5826,5827 days 00:00:00,1000.0,1501.2684990819464,50.126849908194636,910.9452392626473,100.0,476.2410722715539,29.555093362342706,2318 days 00:00:00,239,239,0,0.0,50.627615062761514,41.947940831368676,-14.589873873757792,2.5538094178132935,-2.1129790917602738,1 days 00:00:00,1 days 00:00:00,1.18884836561662,2.097357736744554,0.23149490602518163,0.08721914308843676,1.2281205593683973,0.434444497801884,14,20.366367705301556,1109.546829909574,3.4309399753783785,0.022101385721803195,0.24970463065981718,-0.000999000999000929,None,None,0.00010245972687759352,0.025819851173153566,0.5012684990819463,0.017726978182219133,0.13423274071363764,-0.9449727077461109,8438.45238095238,0.028322729004133577,0.012071601481568009,0.8614830072090628,1.7229660144181256,0.21511629613484765,0 days 23:59:59.999999999,false
Median Win Rate [%],8,23,28,0,5826,5827 days 00:00:00,1000.0,1432.6464749091092,43.26464749091092,910.9452392626473,100.0,393.97308494613264,21.797107468876597,4674 days 00:00:00,191,191,0,0.0,47.12041884816754,33.621960751456115,-14.589873873757785,2.6838893183613344,-1.9099811224528775,1 days 00:00:00,1 days 00:00:00,1.201962602835976,2.2651647901000516,0.23294562577056813,0.10449020231621192,1.2407449647978306,0.4421318144535177,14,19.767989054170936,1071.0697451551493,3.748355841020809,0.016573621772505234,0.2546698706009396,0.0,None,None,0.00008350956959646716,0.021044411538309726,0.43264647490911123,0.015669796166862593,0.10872474262201469,-0.952505764752741,8438.45238095238,0.02263448217485152,0.009179963286874634,0.6884654994850669,1.3769309989701337,0.17533141966707322,0 days 23:59:59.999999999,false
Median Avg Losing Trade [%],10,17,26,0,5826,5827 days 00:00:00,1000.0,848.4066688226636,-15.15933311773364,910.9452392626473,100.0,359.6970261402986,36.72397908504762,4746 days 00:00:00,196,196,0,0.0,48.97959183673469,33.621960751456115,-19.415458800413887,2.577218489008211,-2.476442916246379,1 days 00:00:00,1 days 00:00:00,0.9348235351900879,-0.7734353631496802,-0.000912449097516375,-0.02789671434995379,0.9991774050287696,-0.001435676458297649,14,11.18427657639095,780.7138401499938,2.917598022684009,0.01746114894360049,0.0001,-0.0000421133907162268,None,None,-3.6337096322066733e-7,-0.00009156948273160816,-0.15159333117733587,-0.007084378088175747,0.12077812321411593,-1.016641322073327,8438.45238095238,0.023227007886235065,0.0,0.7064881565396498,1.4129763130792996,0.00007064881565396499,0 days 23:59:59.999999999,false
Median Total Trades,4,35,35,0,5826,5827 days 00:00:00,1000.0,842.4158409186149,-15.758415908138513,910.9452392626473,100.0,364.9905000388704,36.34168038625549,5776 days 00:00:00,212,212,0,0.0,47.16981132075472,33.6219607514561,-19.415458800413898,2.782444712577171,-2.477526798866992,1 days 00:00:00,1 days 00:00:00,0.9343980731325049,-0.743321505100873,0.003210937556418579,-0.02939880991106418,1.0027207246518137,0.005086719298888772,14,10.114024723259059,653.2162793204965,3.085294537390198,0.018172287261925563,0.003591838606669784,-0.0009990009990008823,None,None,1.3431415922316584e-6,0.0003384716812423779,-0.15758415908138446,-0.0073886220423537985,0.1268634859050928,-1.0172989716932863,8438.45238095238,0.02512309016266242,1.2871758893625987e-6,0.7641606591143151,1.5283213182286302,0.002744741757105025,0 days 23:59:59.999999999,false
Most Win Rate [%],9,29,29,0,5826,5827 days 00:00:00,1000.0,833.5149145136954,-16.648508548630456,910.9452392626473,100.0,369.38695109602224,59.36181103650612,2180 days 00:00:00,157,157,0,0.0,59.87261146496815,16.322229225875994,-52.94506863665745,2.3259495437743936,-3.215371534015283,1 days 00:00:00,1 days 00:00:00,0.9346120782012806,-1.0604145572376122,0.05643221867643602,-0.019106661853577046,1.0758968066599095,0.06423247214419572,14,-33.06977626906725,1880.4808551628057,2.5180563560125533,0.016396302110587825,0.10236210491611564,0.0,None,None,0.000027606889973425518,0.00695693627330323,-0.16648508548630436,-0.007844499630198287,0.14836691339341002,-1.0182760805271966,8438.45238095238,0.018605307337443394,0.00047067049117679007,0.5659114315139031,1.1318228630278062,0.05792788532585534,0 days 23:59:59.999999999,false
Median Best Trade [%],10,28,35,0,5826,5827 days 00:00:00,1000.0,829.2175062202163,-17.078249377978374,910.9452392626473,100.0,290.2897807881313,53.16412287671605,4291 days 00:00:00,147,147,0,0.0,53.06122448979592,15.966147708892828,-52.945068636657474,2.784087499027871,-2.948044929447525,1 days 00:00:00,1 days 00:00:00,0.9245881130947194,-1.1617856719712982,0.049327255078736615,-0.021936082710636722,1.0651061665791668,0.0584811621751304,14,-31.141750668184727,1970.7892251631915,2.8491589955992707,0.013920306246737428,0.09349472647819557,0.0,None,None,0.00002361148122014821,0.005950093267477349,-0.17078249377978238,-0.008066269193112707,0.1451720421996475,-1.0187478331757924,8438.45238095238,0.0174202559146763,0.0003098602762234646,0.5298661174047373,1.0597322348094746,0.049539687716819374,0 days 23:59:59.999999999,false
Mean Total Fees Paid,9,11,31,0,5826,5827 days 00:00:00,1000.0,783.3459111213759,-21.665408887862405,910.9452392626473,100.0,379.30980481072606,36.76079568830443,5775 days 00:00:00,225,225,0,0.0,49.77777777777778,13.070838230020282,-19.415458800413905,2.331989979347966,-2.4008212831995945,1 days 00:00:00,1 days 00:00:00,0.9082307600079104,-0.9629070616827686,-0.04783959793972208,-0.0412912023979276,0.9643021067383236,-0.06300484265362466,14,-5.042728961827776,224.5841177192364,2.8421535777550604,0.019954489760196044,0.0001,-0.0009990009990008927,None,None,-0.000017311566487221445,-0.004362514754779804,-0.2166540888786227,-0.010504518381687533,0.10974773087994663,-1.0237834371969485,8438.45238095238,0.02666365701225964,0.0,0.8110195674562306,1.6220391349124612,0.00008110195674562307,1 days 00:00:00,false
