Metric Type,Short Window,Long Window,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Trades,Total Closed Trades,Total Open Trades,Open Trade PnL,Win Rate [%],Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Profit Factor,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Sortino Ratio,RSI Window,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Expectancy per Trade,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Beats BNH [%],Total Period,Trades Per Day,Score,Trades per Month,Signals per Month,Expectancy per Month,Avg Trade Duration,Signal Entry
Most Win Rate [%],22,29,35,0,5757,5758 days 00:00:00,1000.0,1158.327937067503,15.832793706750294,78924.32651473526,100.0,262.5046236081536,27.876412945942104,4121 days 00:00:00,111,111,0,0.0,54.054054054054056,15.595319757269936,-10.420543254590918,2.4186986280370615,-2.4075342585480444,1 days 00:00:00,1 days 00:00:00,1.105368868486224,1.426377811418961,0.14239166241793563,0.03357839839485653,1.1732879371139664,0.22996615158459166,14,7.063483468607151,360.3905836284879,2.9611552698590575,0.01106233538191396,0.2012402747412021,0.0,None,None,0.00003881340640389428,0.009780978413781357,0.15832793706750503,0.006453233481159115,0.08266923177415557,-0.9997993927296447,8338.511904761905,0.013311727712064646,0.0024936599693033655,0.4048983845752996,0.8097967691505992,0.0814818621542022,0 days 23:59:59.999999999,false
Least Total Trades,30,35,35,0,5757,5758 days 00:00:00,1000.0,1096.4550620839018,9.645506208390179,78924.32651473526,100.0,221.58012246608905,18.65158589043671,3292 days 00:00:00,97,97,0,0.0,52.57731958762887,15.595319757269928,-11.298120775846321,2.4058748743121585,-2.333032212410055,1 days 00:00:00,1 days 00:00:00,1.0765508844280005,0.994382083339211,0.10893721509928411,0.031386995762705344,1.1367899698910608,0.18066626770239164,14,8.683355742606562,438.5918864695085,3.0242902972573513,0.009290096406660824,0.15855811153667587,0.0,None,None,0.000026727730338221107,0.006735388045231719,0.09645506208390087,0.0040381315187436595,0.0744102073824689,-0.9998777879187023,8338.511904761905,0.011632771063696132,0.0012664567661244133,0.35383011985409063,0.7076602397081813,0.05610263560886029,0 days 23:59:59.999999999,false
Least Max Drawdown Duration,27,34,35,0,5757,5758 days 00:00:00,1000.0,1040.471750933584,4.047175093358396,78924.32651473526,100.0,250.81832276938303,31.000788462815187,1121 days 00:00:00,103,103,0,0.0,49.51456310679612,15.595319757269928,-11.298120775846316,2.516977182636251,-2.269719706620721,1 days 00:00:00,1 days 00:00:00,1.028124659993443,0.39292962071442084,0.0722543295096719,0.008122749451532312,1.0839688340985454,0.1161953187442963,14,7.250043296078244,423.9842090326181,3.051171533018128,0.009467040673211781,0.10039234534146901,0.0,None,None,0.00001797620924011969,0.004530004728510162,0.04047175093358524,0.001737858220125954,0.07545376964505365,-0.9999487208155953,8338.511904761905,0.012352323912996923,0.00048251464383521997,0.37571651902032305,0.7514330380406461,0.037719062527982884,0 days 23:59:59.999999999,false
Most Best Trade [%],6,10,18,0,5757,5758 days 00:00:00,1000.0,999.6935755180331,-0.030642448196692842,78924.32651473526,100.0,620.9993632379384,40.004861807802556,5028 days 00:00:00,298,298,0,0.0,50.671140939597315,40.7473729432448,-13.615388161473922,2.1815458979023887,-2.117475696649638,1 days 00:00:00,1 days 00:00:00,0.9999082763795698,-0.0010282700737054284,0.07242054529938666,-0.00004856173773063703,1.0556475660242337,0.13612874515214846,14,20.840967546498234,1047.816480617586,2.977467493914512,0.02784719742948947,0.06088759454954329,-0.0009990009990009981,None,None,0.00003156351755042409,0.00795400642270687,-0.0003064244819696027,-0.000013412692745351507,0.13218138819513714,-1.0000003882509938,8338.511904761905,0.035737791515272656,0.0004809304156146547,1.0870244919228764,2.174048983845753,0.06618630652962339,0 days 23:59:59.999999999,false
Mean Total Fees Paid,17,19,26,0,5757,5758 days 00:00:00,1000.0,975.5145299197188,-2.4485470080281178,78924.32651473526,100.0,393.530167831183,52.6538656203151,5015 days 00:00:00,152,152,0,0.0,45.39473684210527,27.890577711586168,-8.72712281793173,3.120067002262875,-2.4700566648589746,1 days 00:00:00,1 days 00:00:00,0.991139653665365,-0.16108861894920068,0.04978779231421929,-0.002982154950043139,1.048494568695162,0.09103893509374285,14,14.856125888379577,592.306594350913,3.378482499128856,0.01266268026732325,0.06756526297923338,0.0,None,None,0.0000178622868843829,0.004501296294864491,-0.0244854700802829,-0.0010843606821708818,0.10880801653645639,-1.0000310239835568,8338.511904761905,0.018228672182286722,0.00030422478839817993,0.5544554455445544,1.1089108910891088,0.03746192798848583,0 days 23:59:59.999999999,false
Median Total Trades,5,28,32,0,5757,5758 days 00:00:00,1000.0,941.0964834241652,-5.890351657583483,78924.32651473526,100.0,499.40573495229705,48.891100849077205,4344 days 00:00:00,208,208,0,0.0,48.55769230769231,12.422963863566148,-13.332934287838704,2.0756810812054125,-1.9370634523162469,1 days 00:00:00,1 days 00:00:00,0.9774041702129725,-0.28318998353768166,0.014680196431033929,-0.007856216535643164,1.011022701865069,0.021561233460857893,14,0.4767997375978319,180.91597855356022,2.956764505454449,0.01875442321302194,0.011432691364943626,-0.0009990009990008077,None,None,4.165993443361186e-6,0.001049830347727019,-0.058903516575829484,-0.002653441458549066,0.08606635646896542,-1.0000746329036647,8338.511904761905,0.024944498775760778,0.000013196673923228346,0.7587285044293902,1.5174570088587804,0.008674308820926482,0 days 23:59:59.999999999,false
Mean Avg Losing Trade [%],11,22,25,0,5757,5758 days 00:00:00,1000.0,924.4939055141467,-7.550609448585329,78924.32651473526,100.0,476.22554978164226,52.3184804782134,4062 days 00:00:00,180,180,0,0.0,47.22222222222222,15.73596994063971,-19.247081443249005,2.588815848765605,-2.27293089381054,1 days 00:00:00,1 days 00:00:00,0.9742939245284378,-0.4194783026991846,0.021331807907221775,-0.00948864743106337,1.0184180153250166,0.031665268567470366,14,0.2683482289848855,281.85054073869196,3.010488418927799,0.016057878948297157,0.022893956850417396,0.0,None,None,7.188076156749328e-6,0.0018113951915008305,-0.07550609448585544,-0.003430057796069974,0.10219548478530267,-1.0000956689753593,8338.511904761905,0.02158658547902375,0.00003723375924999975,0.6565919749869723,1.3131839499739446,0.015031988343682082,1 days 00:00:00,false
Most Worst Trade [%],21,34,35,0,5757,5758 days 00:00:00,1000.0,799.567860893367,-20.0432139106633,78924.32651473526,100.0,215.46533474532853,30.455740668210403,5516 days 00:00:00,110,110,0,0.0,40.0,15.595319757269921,-7.032474355986569,2.707098624901152,-2.049874754620616,1 days 00:00:00,1 days 00:00:00,0.8512244299414177,-1.82211035551485,-0.11393079893677596,-0.04622866403574932,0.8844887707668609,-0.1912536815193854,14,10.426436406728667,398.7663513996016,3.169418095247916,0.00840630472854641,0.0001,0.0,None,None,-0.000028079898051964875,-0.007076134309095148,-0.20043213910663382,-0.009741806675405584,0.07474825980964735,-1.0002539548298446,8338.511904761905,0.01319180223718118,0.0,0.4012506513809275,0.802501302761855,0.000040125065138092754,1 days 00:00:00,false
Median Profit Factor,24,30,34,0,5757,5758 days 00:00:00,1000.0,798.5727398091044,-20.14272601908956,78924.32651473526,100.0,207.0145100775629,30.542293620292828,5606 days 00:00:00,110,110,0,0.0,41.81818181818181,15.595319757269928,-10.420543254590918,2.590528519716751,-2.1127599526571594,1 days 00:00:00,1 days 00:00:00,0.8443633919730966,-1.8311569108263228,-0.11111786168369864,-0.04635247902619742,0.8854987600727559,-0.17942044332261295,14,8.623499600918725,401.08510123560313,3.0106957842473725,0.008759635599159075,0.0001,0.0,None,None,-0.000027859215095691376,-0.007020522204114227,-0.20142726019089774,-0.009795777180741871,0.0760381783136911,-1.0002552156845497,8338.511904761905,0.01319180223718118,0.0,0.4012506513809275,0.802501302761855,0.000040125065138092754,0 days 23:59:59.999999999,false
Median Calmar Ratio,25,30,33,0,5757,5758 days 00:00:00,1000.0,769.1216062979082,-23.087839370209178,78924.32651473526,100.0,198.88974927113566,33.10387390220825,5606 days 00:00:00,108,108,0,0.0,41.66666666666667,15.595319757269923,-10.420543254590918,2.625809034314934,-2.186775674884877,1 days 00:00:00,1 days 00:00:00,0.8214235764729745,-2.137762904649005,-0.13382100247473397,-0.049850962320440825,0.8625397548318121,-0.21108351624514898,14,7.662218582789611,390.07931836108025,2.9396763072839294,0.00858293921877737,0.0001,0.0,None,None,-0.00003403034345742672,-0.008575646551271535,-0.2308783937020935,-0.01142289240195582,0.07712385971706034,-1.0002925313447675,8338.511904761905,0.01295195128741425,0.0,0.3939551849921834,0.7879103699843668,0.000039395518499218344,0 days 23:59:59.999999999,false
Mean Worst Trade [%],13,16,16,0,5757,5758 days 00:00:00,1000.0,755.8345942131014,-24.416540578689865,78924.32651473526,100.0,445.8326795741919,71.94670586465742,4395 days 00:00:00,202,202,0,0.0,44.554455445544555,12.422963863566139,-15.42583739020512,2.4879877801705046,-2.151806815659305,1 days 00:00:00,1 days 00:00:00,0.916491695730263,-1.208739632608415,-0.0923760406064166,-0.024446482552770567,0.9318513424350533,-0.13084151213766382,14,-1.652503112677412,201.07026678528368,2.949261465232593,0.017134781840664193,0.0001,-0.0009990009990008572,None,None,-0.000029634045360051765,-0.007467779430733045,-0.24416540578690316,-0.012176568553561196,0.09729226190145858,-1.0003093664736453,8338.511904761905,0.024224945926459986,0.0,0.7368421052631579,1.4736842105263157,0.00007368421052631579,0 days 23:59:59.999999999,false
Most Avg Losing Trade [%],5,27,29,0,5757,5758 days 00:00:00,1000.0,750.6103182991438,-24.938968170085616,78924.32651473526,100.0,491.5377581672417,62.283509076806475,4344 days 00:00:00,216,216,0,0.0,42.592592592592595,12.422963863566148,-7.636272871897662,2.132078432274112,-1.7540771347142996,1 days 00:00:00,1 days 00:00:00,0.9030949918765259,-1.1545818597261857,-0.13931669101444366,-0.02893266625084548,0.9059473931708715,-0.21563206504536414,14,3.6202545899572924,149.15331800325583,3.2137291736692988,0.01677556065689564,0.0001,-0.000999000999000902,None,None,-0.000037048924129519336,-0.009336328880638872,-0.24938968170085596,-0.012476379080120892,0.08065274494639273,-1.0003159858217534,8338.511904761905,0.0259039025748285,0.0,0.7879103699843668,1.5758207399687336,0.00007879103699843669,1 days 00:00:00,false
Mean Max Drawdown [%],15,19,32,0,5757,5758 days 00:00:00,1000.0,743.1732828730673,-25.68267171269327,78924.32651473526,100.0,330.1035891595822,61.466566606185665,5014 days 00:00:00,145,145,0,0.0,42.06896551724138,27.89057771158615,-14.227157285230685,3.146736037039985,-2.4850207924258565,1 days 00:00:00,1 days 00:00:00,0.8976345773398579,-1.7712187388064162,-0.08108039699731781,-0.03032528219316314,0.9219672679072688,-0.13952007504446692,14,13.36889436535088,614.3441950221613,3.255696914797544,0.011239901650860555,0.0001,0.0,None,None,-0.000029135746422104905,-0.007342208098370436,-0.25682671712693206,-0.01290663563250205,0.10898255486464913,-1.0003254088168607,8338.511904761905,0.017389193858102465,0.0,0.52892131318395,1.0578426263679,0.000052892131318395,0 days 23:59:59.999999999,false
Least Best Trade [%],20,23,26,0,5757,5758 days 00:00:00,1000.0,723.9791933721536,-27.602080662784633,78924.32651473526,100.0,251.23298447155267,46.121798158105,4016 days 00:00:00,133,133,0,0.0,49.62406015037594,12.192892858007658,-14.22715728523068,2.2314737281441475,-2.5568068867673155,1 days 00:00:00,1 days 00:00:00,0.8382280959598486,-2.075344410735685,-0.1491301167119956,-0.043940923390390955,0.8651749474033064,-0.20549186100329087,14,-1.1645572462695872,249.86632508305053,2.4701371686732077,0.012128669361926525,0.0001,0.0,None,None,-0.00004170807336333785,-0.01051043448756114,-0.27602080662784567,-0.014036393830692995,0.08482062605940854,-1.0003497284282512,8338.511904761905,0.015950088159500882,0.0,0.4851485148514851,0.9702970297029702,0.00004851485148514851,0 days 23:59:59.999999999,false
Median Avg Losing Trade [%],26,30,33,0,5757,5758 days 00:00:00,1000.0,716.3490405679462,-28.365095943205382,78924.32651473526,100.0,208.98354718595738,37.69388955469796,5516 days 00:00:00,107,107,0,0.0,41.1214953271028,15.595319757269921,-11.298120775846323,2.63826026450371,-2.2622860498497364,1 days 00:00:00,1 days 00:00:00,0.7980782906358006,-2.6509435460939628,-0.1772329794234029,-0.05551068673616047,0.8204554914067379,-0.2724591288124788,14,6.48600552209104,380.53067193319293,2.8374085744483017,0.00840630472854641,0.0001,0.0,None,None,-0.0000459011465642256,-0.01156708893418485,-0.28365095943205276,-0.014493476650364934,0.07854629388094342,-1.0003593961101196,8338.511904761905,0.012832025812530784,0.0,0.39030745179781134,0.7806149035956227,0.00003903074517978114,0 days 23:59:59.999999999,false
Mean Omega Ratio,6,28,25,0,5757,5758 days 00:00:00,1000.0,681.7574208807024,-31.82425791192976,78924.32651473526,100.0,442.6346966258353,65.50177741943962,4344 days 00:00:00,208,208,0,0.0,41.34615384615385,12.42296386356614,-13.332934287838683,2.3260408371547703,-1.8848679722169626,1 days 00:00:00,1 days 00:00:00,0.8760769692561338,-1.5300123996120067,-0.18338805313029102,-0.036626609449974826,0.8747864792672286,-0.269814164393908,14,0.9761329360939276,175.0575974973081,3.168671024901297,0.015878616796047986,0.0001,-0.0009990009990008782,None,None,-0.00005191664014307271,-0.013082993316054323,-0.318242579119299,-0.016625870388598085,0.08585829133582092,-1.0004032249537915,8338.511904761905,0.024944498775760778,0.0,0.7587285044293902,1.5174570088587804,0.00007587285044293902,0 days 23:59:59.999999999,false
Least Win Rate [%],26,30,34,0,5757,5758 days 00:00:00,1000.0,633.9682535520515,-36.603174644794855,78924.32651473526,100.0,194.81404098374364,44.85914856071796,5516 days 00:00:00,106,106,0,0.0,38.67924528301887,15.595319757269928,-11.29812077584632,2.598068436899715,-2.235953740238512,1 days 00:00:00,1 days 00:00:00,0.7289371783528952,-3.4531296834712073,-0.26333754530145576,-0.06348111985766618,0.7408767298964968,-0.3977690587148162,14,6.448450867314537,396.9433676979784,2.673598633974314,0.008053221288515405,0.0001,0.0,None,None,-0.00006739423027444624,-0.01698334602916045,-0.36603174644794845,-0.019748657484734866,0.07761696148041679,-1.000463775571629,8338.511904761905,0.012712100337647319,0.0,0.3866597186034393,0.7733194372068786,0.00003866597186034393,0 days 23:59:59.999999999,false
Median Total Return [%],12,15,29,0,5757,5758 days 00:00:00,1000.0,630.7985746458546,-36.92014253541454,78924.32651473526,100.0,412.31778601881035,64.47804723830424,4286 days 00:00:00,181,181,0,0.0,43.646408839779006,15.73596994063971,-19.247081443249016,2.7236439646355515,-2.435733318513279,1 days 00:00:00,1 days 00:00:00,0.8736421789781994,-2.039786880409638,-0.16645459461557785,-0.04464422095141629,0.8703569280732841,-0.23313878547369932,14,-1.5055718562961113,268.3298349784219,2.9256576256921267,0.014625550660792953,0.0001,0.0,None,None,-0.000057761103445754897,-0.014555798068330234,-0.36920142535414746,-0.019963665376448447,0.10524134661088358,-1.0004677916703986,8338.511904761905,0.021706510953907215,0.0,0.6602397081813444,1.3204794163626887,0.00006602397081813443,0 days 23:59:59.999999999,false
Median Avg Winning Trade [%],15,32,8,0,5757,5758 days 00:00:00,1000.0,628.2608021752737,-37.17391978247262,78924.32651473526,100.0,402.90916477936537,69.52437195563725,5105 days 00:00:00,209,209,0,0.0,41.62679425837321,12.42296386356615,-7.248344555767964,2.3554136402701595,-1.9943808960547618,1 days 00:00:00,1 days 00:00:00,0.8519485851023471,-1.778656448922133,-0.23869857634033564,-0.04176071366769052,0.84782086376251,-0.3638691820082679,14,3.3890165145733335,124.32534166986902,3.0898360368233733,0.015878616796047986,0.0001,-0.000999000999000918,None,None,-0.00006664224295640795,-0.016793845225014804,-0.3717391978247304,-0.02013655534741765,0.08467329871335529,-1.0004710071206695,8338.511904761905,0.025064424250644243,0.0,0.7623762376237623,1.5247524752475246,0.00007623762376237623,0 days 23:59:59.999999999,false
Mean Total Return [%],23,31,6,0,5757,5758 days 00:00:00,1000.0,619.8382319451035,-38.01617680548965,78924.32651473526,100.0,402.3675418629017,63.48237852631383,4344 days 00:00:00,207,207,0,0.0,41.54589371980676,12.422963863566153,-13.332934287838702,2.2648592545584085,-1.9353581931036332,1 days 00:00:00,1 days 00:00:00,0.8414866691249342,-1.8365302804584402,-0.24124032791361305,-0.04704336018841114,0.8379203715971367,-0.347996790888199,14,0.6271790030026736,174.64278824964293,3.016513337749692,0.015878616796047986,0.0001,-0.0009990009990008587,None,None,-0.00006839139658360187,-0.01723463193906767,-0.3801617680548943,-0.02071518189796373,0.08598016313767412,-1.0004816788243154,8338.511904761905,0.02482457330087731,0.0,0.7550807712350182,1.5101615424700363,0.00007550807712350182,0 days 23:59:59.999999999,false
Median Max Drawdown [%],15,29,23,0,5757,5758 days 00:00:00,1000.0,606.2558730551257,-39.37441269448743,78924.32651473526,100.0,251.11701891926543,62.893141145888535,5591 days 00:00:00,144,144,0,0.0,43.75,15.73596994063971,-14.227157285230662,2.7281847385749907,-2.605184777082025,1 days 00:00:00,1 days 00:00:00,0.8050112614391775,-2.7343342148949716,-0.21036565657068632,-0.04964903700843044,0.8201240305327776,-0.30576995070294094,14,2.3342780694024134,258.05167095655315,2.705185235040953,0.011772974872605868,0.0001,0.0,None,None,-0.00006795752483333459,-0.017125296258000317,-0.39374412694487315,-0.021664313677034364,0.09797367865480354,-1.0004988881683663,8338.511904761905,0.017269268383219,0.0,0.5252735799895779,1.0505471599791558,0.0000525273579989578,1 days 00:00:00,false
Mean Sharpe Ratio,16,20,31,0,5757,5758 days 00:00:00,1000.0,595.0616478605239,-40.49383521394761,78924.32651473526,100.0,259.57184804097454,63.16009140761485,5153 days 00:00:00,142,142,0,0.0,42.95774647887324,15.73596994063971,-14.227157285230671,2.742441848893993,-2.5739023912638532,1 days 00:00:00,1 days 00:00:00,0.8041800072003473,-2.8516785361934875,-0.22333168567113484,-0.051250212246633134,0.8082773002673583,-0.32456658089184154,14,2.410876629119731,266.0193103536776,2.7232727501315637,0.011417530300368876,0.0001,0.0,None,None,-0.0000715230203120069,-0.01802380111862574,-0.4049383521394758,-0.02246197487106727,0.09712749867457911,-1.0005130716599322,8338.511904761905,0.01702941743345207,0.0,0.5179781136008337,1.0359562272016674,0.00005179781136008337,0 days 23:59:59.999999999,false
