Metric Type,Short Window,Long Window,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Trades,Total Closed Trades,Total Open Trades,Open Trade PnL,Win Rate [%],Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Profit Factor,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Sortino Ratio,RSI Window,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Expectancy per Trade,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Expectancy Adjusted,Beats BNH [%],Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Avg Trade Duration,Signal Entry
Most Best Trade [%],12,13,34,0,3483,145 days 04:00:00,1000.0,1158.2427226282252,15.824272262822536,1270.8649495150526,100.0,250.11549489798634,14.929559547515032,60 days 04:00:00,113,113,0,0.0,44.24778761061947,19.44964632074287,-9.153982406321532,1.9779061526136783,-1.2679139494990812,0 days 01:00:00,0 days 01:00:00,1.175552492235924,1.4003780763559757,0.9965616507317836,2.9928557635747133,1.2238067867438758,2.107647695906426,14,17.99617867523254,702.5118370598166,3.9946900774847296,0.015447391431069657,0.16828963550656473,0.0,None,None,0.00005461543491254427,0.33031415035106776,0.15824272262822436,0.29048205340723965,0.398904715219115,0.12207285326168921,-0.9875484234033988,0.7786391042204995,16.351421188630493,32.702842377260986,2.751774711848945,0 days 00:59:59.999999999,false
Mean Best Trade [%],15,21,12,0,3483,145 days 04:00:00,1000.0,1120.5243174252469,12.052431742524675,1270.8649495150526,100.0,247.18090016084025,14.818005675785646,89 days 14:00:00,114,114,0,0.0,51.75438596491229,9.409480430020222,-9.153982406321512,1.3890369366345223,-1.2410977464765467,0 days 01:00:00,0 days 01:00:00,1.1596165867671517,1.0572308546074307,1.0073012533326904,2.2355150766568745,1.184072550661032,1.5250443220435743,14,1.1223453282903033,289.1513528660452,3.0341859110688953,0.01871345029239766,0.12011230881777857,0.0,None,None,0.000039334649301421555,0.23789595897499757,0.1205243174252455,0.21840640940904033,0.2842325768959852,0.10190719327364016,-0.9905163552215963,0.7855297157622739,16.496124031007753,32.992248062015506,1.9813875439087814,0 days 00:59:59.999999999,false
Most Avg Winning Trade [%],16,35,10,0,3483,145 days 04:00:00,1000.0,1094.5539426331534,9.455394263315327,1270.8649495150526,100.0,239.76150209624137,16.494068276117808,62 days 19:00:00,110,110,0,0.0,41.81818181818181,19.44964632074285,-9.153982406321546,2.046600161924637,-1.2625788805457374,0 days 01:00:00,0 days 01:00:00,1.1057044182503017,0.8595812966650307,0.7011112165931781,1.546225893259804,1.1560331515107805,1.447745849852851,14,17.965259287374355,710.2205297319954,3.930512715136653,0.014560279557367502,0.12125962812369184,0.0,None,None,0.00003831672819918225,0.23173957214865426,0.09455394263315342,0.16980427412999477,0.39779511674070744,0.08312880616527309,-0.992559874857731,0.7579672695951766,15.917312661498709,31.834625322997418,1.9301274140618652,0 days 00:59:59.999999999,false
Mean Worst Trade [%],2,33,26,0,3483,145 days 04:00:00,1000.0,1018.0153459176889,1.8015345917688934,1270.8649495150526,100.0,362.8044156792592,18.230947603829783,76 days 10:00:00,176,176,0,0.0,43.18181818181818,19.449646320742854,-9.153982406321507,1.5665333446923895,-1.1295437991216464,0 days 01:00:00,0 days 01:00:00,1.015240596042436,0.10235991998686966,0.32216900931297027,0.25186128202805336,1.0506819349869463,0.6006691497705016,14,15.25234085747855,665.0343225761932,3.51524449853657,0.023802527181898323,0.03467133116168741,-0.0009990009990008832,None,None,0.00001756526033880403,0.10623469452908678,0.018015345917689052,0.03148046939232296,0.39685218304956904,0.02454378882533759,-0.9985824342763908,1.2127476313522825,25.467700258397933,50.935400516795866,0.8829990695855069,0 days 00:59:59.999999999,false
Least Total Trades,27,35,35,0,3483,145 days 04:00:00,1000.0,1004.7282451177379,0.4728245117737856,1270.8649495150526,100.0,109.39461425460499,16.722802563988406,86 days 09:00:00,56,56,0,0.0,53.57142857142857,6.007533177543174,-9.15398240632152,1.2669766648696088,-1.3982011132319943,0 days 01:00:00,0 days 01:00:00,1.0130110806154502,0.08443294853103467,0.1719062915423149,0.07134609073869815,1.042175333128975,0.23609947496556905,14,-6.546511421910827,569.2455160731629,2.723103289788611,0.008977700550246163,0.029572696465293036,0.0,None,None,4.769418506460371e-6,0.028845443127072327,0.004728245117738172,0.008222204094710861,0.2019443027113158,0.01634151582167602,-0.9996279506237432,0.3858742463393626,8.103359173126615,16.20671834625323,0.23963818117612135,0 days 00:59:59.999999999,false
Mean Total Trades,3,27,35,0,3483,145 days 04:00:00,1000.0,952.4262858943906,-4.757371410560938,1270.8649495150526,100.0,274.4019468929485,16.289814003513715,76 days 15:00:00,141,141,0,0.0,45.39007092198582,19.44964632074285,-9.153982406321525,1.399187121187232,-1.1789790112579195,0 days 01:00:00,0 days 01:00:00,0.9469692758026521,-0.3374022276993598,-0.0696560953857736,-0.7080717917177364,0.9874640990960206,-0.132317780441077,14,19.093999266688805,913.1736514625383,3.2317006879506143,0.01930953774136922,0.0001,-0.0009990009990008557,None,None,-3.499776684244989e-6,-0.021166649386313695,-0.04757371410560918,-0.08113306391811637,0.3657119500970042,0.0000744099523311243,-1.003743412242486,0.9715762273901809,20.4031007751938,40.8062015503876,0.00204031007751938,0 days 00:59:59.999999999,false
Median Total Fees Paid,21,34,6,0,3483,145 days 04:00:00,1000.0,935.675787750804,-6.4324212249195964,1270.8649495150526,100.0,229.8098116974127,20.511716662560286,140 days 23:00:00,124,124,0,0.0,45.16129032258064,19.449646320742833,-9.153982406321537,1.4796382467274178,-1.2636725537573623,0 days 01:00:00,0 days 01:00:00,0.9206852097885204,-0.5187436471709352,-0.17624315805218954,-0.7505175748344626,0.9666273713567795,-0.32563715720015834,14,19.234056706923898,945.4218220910503,3.096484291295446,0.017226277372262774,0.0001,-0.0009990009990008247,None,None,-8.776131533804782e-6,-0.05307804351645132,-0.06432421224919671,-0.10900444775190166,0.36245058228767396,0.000074034902168165,-1.0050614514369713,0.8544358311800172,17.94315245478036,35.88630490956072,0.0017943152454780362,0 days 00:59:59.999999999,false
Mean Calmar Ratio,18,35,23,0,3483,145 days 04:00:00,1000.0,929.5857240268733,-7.041427597312667,1270.8649495150526,100.0,170.58668655768034,16.786637392025938,132 days 23:00:00,85,85,0,0.0,44.70588235294118,6.143030589233931,-5.748661397925537,1.0884028143225153,-1.015165334701659,0 days 01:00:00,0 days 01:00:00,0.8537548825697766,-0.8284032467426705,-0.7271378732031373,-0.9991386856843522,0.8772261896048771,-1.0357102615883678,14,0.7913625879716424,294.31538867930277,2.7600531331470517,0.011908219575951206,0.0001,0.0,None,None,-0.000018211745919147168,-0.11014463931900206,-0.07041427597312755,-0.11904745172151499,0.18230255749971774,0.0000699944741204642,-1.0055406576442285,0.5857019810508183,12.299741602067183,24.599483204134366,0.0012299741602067183,0 days 00:59:59.999999999,false
Most Win Rate [%],22,35,16,0,3483,145 days 04:00:00,1000.0,920.9959827871771,-7.900401721282288,1270.8649495150526,100.0,178.89382507229703,14.389435840189302,138 days 06:00:00,89,89,0,0.0,56.17977528089888,9.600690211563565,-9.153982406321528,1.0695756774345242,-1.5327158994526624,0 days 01:00:00,0 days 01:00:00,0.8698375334687108,-0.8876855866609397,-0.5060655261897037,-1.29903309436614,0.9030159037957897,-0.7036125933789805,14,0.839072510953288,434.97350031896775,2.1880769976590284,0.015151515151515152,0.0001,0.0,None,None,-0.00001804892393236632,-0.10915989194295152,-0.07900401721282335,-0.1331304909326021,0.2595986952094236,0.00009209799226376866,-1.0062165548938125,0.6132644272179156,12.878552971576228,25.757105943152457,0.0012878552971576228,0 days 00:59:59.999999999,false
Median Avg Losing Trade [%],13,14,24,0,3483,145 days 04:00:00,1000.0,909.7137372356888,-9.028626276431122,1270.8649495150526,100.0,199.92065918471027,20.465368844590138,143 days 21:00:00,112,112,0,0.0,45.535714285714285,4.28206750547974,-9.153982406321544,1.3645247940955827,-1.2637563668935254,0 days 01:00:00,0 days 01:00:00,0.8707817104480666,-0.8061273461099248,-0.6003497616252648,-1.0346026124201695,0.9091044456106487,-0.822570229275008,14,-4.0743722736316075,223.83237869797767,2.7934300237854486,0.016039661708953046,0.0001,0.0,None,None,-0.000021490198250406135,-0.1299727190184563,-0.09028626276431162,-0.1514815437442093,0.2605517675705305,0.00007464871194379391,-1.007104316064328,0.7717484926787253,16.20671834625323,32.41343669250646,0.001620671834625323,0 days 00:59:59.999999999,false
Mean Total Fees Paid,7,30,12,0,3483,145 days 04:00:00,1000.0,901.962567824761,-9.803743217523902,1270.8649495150526,100.0,248.10895380123858,29.361786447800377,144 days 09:00:00,141,141,0,0.0,43.97163120567376,5.953596303835915,-9.153982406321534,1.5065476428656135,-1.2765902266646567,0 days 01:00:00,0 days 01:00:00,0.889718333254918,-0.6953009374130463,-0.4911558244460268,-0.7782692824396714,0.930607283623287,-0.716353139790434,14,-0.859159862415917,166.68552383023092,3.234968176404761,0.01841566793335282,0.0001,-0.0009990009990008555,None,None,-0.00002132775009975273,-0.12899023260330453,-0.09803743217523986,-0.16399256082340918,0.31607030038468975,0.00007208464132077666,-1.0077142289755217,0.9715762273901809,20.4031007751938,40.8062015503876,0.00204031007751938,0 days 00:59:59.999999999,false
Least Best Trade [%],30,34,35,0,3483,145 days 04:00:00,1000.0,898.942792841934,-10.105720715806603,1270.8649495150526,100.0,110.45714690753596,15.808851532651659,104 days 12:00:00,57,57,0,0.0,45.614035087719294,2.531086230742174,-9.15398240632153,0.9426993997330988,-1.1078128890624326,0 days 01:00:00,0 days 01:00:00,0.7000456727160358,-1.7729334589134398,-1.2314426950805195,-1.486456670993429,0.7355714310308252,-1.4261805051184167,14,-21.809248591854686,963.233029975814,2.059600006886311,0.008685581933989576,0.0001,0.0,None,None,-0.000028204135654938532,-0.17057861244106823,-0.10105720715806676,-0.16884538242576697,0.16670803495032288,0.000047890955977159695,-1.0079518447020377,0.39276485788113696,8.248062015503876,16.496124031007753,0.0008248062015503877,0 days 00:59:59.999999999,false
Median Best Trade [%],17,35,35,0,3483,145 days 04:00:00,1000.0,896.0760164315402,-10.392398356845979,1270.8649495150526,100.0,131.79798034794914,20.825284807325353,136 days 11:00:00,71,71,0,0.0,42.25352112676056,7.909943056157663,-9.153982406321541,1.4909235168162653,-1.3207271641516154,0 days 01:00:00,0 days 01:00:00,0.7964154348603792,-1.4637180784290047,-0.8487878394888564,-1.157780405217314,0.835622218837696,-1.1628882932770994,14,-2.6993505070454344,440.621928762464,2.7600855107063302,0.00956244566792234,0.0001,0.0,None,None,-0.000027023580133855826,-0.16343861264956003,-0.10392398356846033,-0.17344124624642987,0.23174036151370495,0.00005525879535826119,-1.0081774214961325,0.4892334194659776,10.27390180878553,20.54780361757106,0.001027390180878553,0 days 00:59:59.999999999,false
Most Max Drawdown Duration,24,34,35,0,3483,145 days 04:00:00,1000.0,877.9141017387859,-12.20858982612141,1270.8649495150526,100.0,119.9663784860083,15.738910024042758,99 days 16:00:00,62,62,0,0.0,46.774193548387096,9.833440866202983,-9.153982406321534,1.389847944873377,-1.5649676975344313,0 days 01:00:00,0 days 01:00:00,0.7580783914537703,-1.9691273913099065,-0.9769569399486014,-1.7739079857130082,0.7925137663779532,-1.3830639653759884,14,2.0544207119198767,541.6543196761145,2.377541299133859,0.008977700550246163,0.0001,0.0,None,None,-0.00003252626237403701,-0.19671883483817582,-0.12208589826121385,-0.20230595270315066,0.24233530127538647,0.00005341683551298583,-1.0096065202134814,0.4272179155900086,8.97157622739018,17.94315245478036,0.0008971576227390181,0 days 00:59:59.999999999,false
Median Max Drawdown [%],8,18,21,0,3483,145 days 04:00:00,1000.0,872.269942865369,-12.773005713463101,1270.8649495150526,100.0,223.73392408113574,25.320060649551436,141 days 02:00:00,125,125,0,0.0,44.800000000000004,5.95359630383592,-9.153982406321546,1.3335295182475453,-1.246780293099035,0 days 01:00:00,0 days 01:00:00,0.8352794263249939,-1.0218404570770554,-0.837457013267665,-1.1484525756889241,0.8764778418900204,-1.1395366298783771,14,-3.672765627159077,221.26427703385968,2.7755131659850667,0.017523364485981307,0.0001,-0.0009990009990007921,None,None,-0.00003254219199048006,-0.19681517715842342,-0.1277300571346307,-0.21118748678522137,0.28284090839679166,0.00007344262295081968,-1.0100506396988422,0.8613264427217916,18.087855297157624,36.17571059431525,0.0018087855297157624,0 days 00:59:59.999999999,false
Least Calmar Ratio,26,34,11,0,3483,145 days 04:00:00,1000.0,861.0033561342241,-13.899664386577593,1270.8649495150526,100.0,178.7290534884401,14.478212959596734,143 days 16:00:00,97,97,0,0.0,48.45360824742268,9.600690211563562,-9.153982406321527,1.1323306975568297,-1.3271515323965846,0 days 01:00:00,0 days 01:00:00,0.7761273411292888,-1.4329550913997489,-1.0874697235604953,-2.165990580653688,0.815309935842342,-1.491355755080156,14,-0.21540015076526786,455.3910045597773,2.479901054853791,0.013969732246798601,0.0001,0.0,None,None,-0.00003768181264342101,-0.22789960286741026,-0.13899664386577537,-0.22879011322017484,0.2522159546746058,0.00007943214466790604,-1.0109371687305417,0.6683893195521102,14.036175710594316,28.072351421188632,0.0014036175710594317,0 days 00:59:59.999999999,false
Mean Sortino Ratio,13,30,14,0,3483,145 days 04:00:00,1000.0,848.6650278091456,-15.13349721908544,1270.8649495150526,100.0,197.9111044391028,18.780260284329124,138 days 05:00:00,106,106,0,0.0,41.509433962264154,8.833632799619394,-9.153982406321532,1.4067968710242353,-1.2302599658505602,0 days 01:00:00,0 days 01:00:00,0.7874822017690154,-1.4276884168948492,-1.1276946581996796,-1.8000863270707348,0.8222306217664325,-1.6180724271098863,14,0.3235430123298506,317.1601476680006,2.8865543104566243,0.013674716322374164,0.0001,0.0,None,None,-0.00004123555151285603,-0.24939261554975325,-0.1513349721908558,-0.24787364151364977,0.2661572058468154,0.00006804825239715436,-1.0119080294289808,0.7304048234280792,15.338501291989663,30.677002583979327,0.0015338501291989664,0 days 00:59:59.999999999,false
Mean Sharpe Ratio,8,17,31,0,3483,145 days 04:00:00,1000.0,839.7833258938339,-16.021667410616615,1270.8649495150526,100.0,210.15599013541052,22.520776214653218,140 days 23:00:00,118,118,0,0.0,47.45762711864407,4.212827520370612,-9.153982406321525,1.177105414155494,-1.3134019124360752,0 days 01:00:00,0 days 01:00:00,0.7812500570829471,-1.3577684246285289,-1.24882836529408,-1.5778379076401803,0.8222733903089702,-1.6582740085667373,14,-4.736405985800947,226.8240131519775,2.4120019449063146,0.017523364485981307,0.0001,-0.0007082103608758419,None,None,-0.000044492615288578226,-0.2690913372653211,-0.16021667410616625,-0.2614851763395728,0.2593242462529919,0.00007779938871908863,-1.0126069000618283,0.8130921619293713,17.074935400516797,34.14987080103359,0.0017074935400516798,0 days 00:59:59.999999999,false
Median Total Return [%],12,14,30,0,3483,145 days 04:00:00,1000.0,831.4317600148975,-16.856823998510254,1270.8649495150526,100.0,200.42986779561852,18.61845067304507,143 days 21:00:00,109,109,0,0.0,41.284403669724774,8.833632799619394,-9.153982406321532,1.3741665324877683,-1.2229617717696444,0 days 01:00:00,0 days 01:00:00,0.7667571978676027,-1.5464976145422247,-1.2902084611801063,-1.9944723492576846,0.8020401291196446,-1.8363871862894174,14,0.19245196827077812,317.467340509898,2.7662200371677543,0.014264919941775837,0.0001,0.0,None,None,-0.00004713309506434709,-0.2850609589491712,-0.1685682399851013,-0.2741879904195449,0.265903478021721,0.00006767935027823734,-1.0132640561099293,0.7510766580534023,15.772609819121447,31.545219638242894,0.0015772609819121447,0 days 00:59:59.999999999,false
Median Sharpe Ratio,7,15,33,0,3483,145 days 04:00:00,1000.0,830.6934310854094,-16.930656891459055,1270.8649495150526,100.0,233.58924594227966,30.572465903531043,130 days 10:00:00,130,130,0,0.0,45.38461538461539,5.953596303835908,-9.153982406321525,1.2870365136267428,-1.2969684178860217,0 days 01:00:00,0 days 01:00:00,0.7964334844791322,-1.3023582224199304,-1.1707356022708946,-1.2192100516944457,0.8357348119699785,-1.574298481297468,14,-3.547267625299624,211.42107183211107,2.5594378616580595,0.01871345029239766,0.0001,-0.0009990009990008182,None,None,-0.000046316350037148825,-0.2801212850246761,-0.16930656891459284,-0.27530649847344824,0.28796084962184976,0.00007440100882723835,-1.0133221526787086,0.8957795004306632,18.811369509043928,37.622739018087856,0.0018811369509043928,0 days 00:59:59.999999999,false
Median Omega Ratio,4,28,21,0,3483,145 days 04:00:00,1000.0,830.167189672494,-16.983281032750597,1270.8649495150526,100.0,259.3747819523586,22.700685048699263,112 days 22:00:00,144,144,0,0.0,45.83333333333333,4.263437576146039,-9.153982406321534,1.1713575999244736,-1.2027128176953106,0 days 01:00:00,0 days 01:00:00,0.7999189628933969,-1.1793945161632369,-1.274436279656663,-1.6463873825196007,0.8360176929314632,-1.7279696523573564,14,-3.7922222829156644,192.00450274662126,2.6534474601737745,0.02020497803806735,0.0001,-0.0009990009990008563,None,None,-0.000047323801868063466,-0.2862143536980478,-0.16983281032750508,-0.2761032648430307,0.2702834449194813,0.00007513661202185792,-1.0133635608089053,0.9922480620155039,20.837209302325583,41.674418604651166,0.0020837209302325584,0 days 00:59:59.999999999,false
Median Avg Winning Trade [%],3,17,31,0,3483,145 days 04:00:00,1000.0,828.529632425003,-17.147036757499702,1270.8649495150526,100.0,293.21479504731434,27.01881441870131,130 days 10:00:00,164,164,0,0.0,44.51219512195122,5.294915412816011,-9.153982406321525,1.3382505445267856,-1.2479955783225356,0 days 01:00:00,0 days 01:00:00,0.8300565656193633,-1.0455510217987616,-1.039602088959984,-1.3947415946571453,0.8689382258396929,-1.4281212854608352,14,-2.7740403726679506,147.24007756219362,2.832512917996919,0.022600528324038745,0.0001,-0.0009990009990008758,None,None,-0.000045519300403305674,-0.2753007288391927,-0.17147036757499656,-0.278580263568301,0.31870316726338155,0.00007297081167532988,-1.0134924145669788,1.1300602928509906,23.7312661498708,47.4625322997416,0.0023731266149870805,0 days 00:59:59.999999999,false
Mean Total Return [%],18,28,5,0,3483,145 days 04:00:00,1000.0,825.2785592419954,-17.472144075800465,1270.8649495150526,100.0,243.22247319707185,26.589820519073776,143 days 22:00:00,140,140,0,0.0,45.0,5.953596303835906,-9.153982406321544,1.3457815610187285,-1.3178885805587732,0 days 01:00:00,0 days 01:00:00,0.8023247550387127,-1.248010291128609,-1.1808056715383486,-1.4402974597860285,0.8454494758319592,-1.6415612749645918,14,-2.0010548810421236,172.05862675399788,2.7413058761824116,0.01930953774136922,0.0001,-0.0009990009990008563,None,None,-0.00004787369788995285,-0.28954012483843483,-0.174721440758005,-0.28348722472344734,0.2951049462093437,0.00007377049180327869,-1.0137482303548206,0.9646856158484065,20.25839793281654,40.51679586563308,0.002025839793281654,0 days 01:00:00,false
