Metric Type,Short Window,Long Window,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Trades,Total Closed Trades,Total Open Trades,Open Trade PnL,Win Rate [%],Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Profit Factor,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Sortino Ratio,RSI Window,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Expectancy per Trade,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Beats BNH [%],Total Period,Trades Per Day,Score,Trades per Month,Signals per Month,Expectancy per Month,Avg Trade Duration,Signal Entry
Most Total Return [%],2,5,4,0,1004,1005 days 00:00:00,1000.0,2599.193279127577,159.91932791275772,-46.539539218778735,100.0,470.1466746412742,30.492640478688266,371 days 00:00:00,152,152,0,0.0,51.31578947368421,30.883542362844977,-13.56537521667453,4.997701213850495,-3.60750781296341,1 days 00:00:00,1 days 00:00:00,1.3789403761888903,10.521008415312991,0.9694113764543315,1.3599833361289266,1.4472596833707163,1.9737982672684304,14,4.643086929171065,49.101358949847366,4.193342159510023,0.08414239482200647,0.8083231350068838,-0.01693910361201193,None,None,0.001222689565534638,0.3081177705147288,1.5991932791275731,0.2706303508185719,0.3825205719904451,4.436203507752611,1454.2063492063492,0.10452436828030345,0.742524502649104,3.1792828685258963,6.3585657370517925,2.5698878953605306,0 days 23:59:59.999999999,false
Most Total Fees Paid,2,6,2,0,1004,1005 days 00:00:00,1000.0,1966.1868502788611,96.6186850278861,-46.539539218778735,100.0,494.80493132009246,27.562058204381877,291 days 00:00:00,180,180,0,0.0,50.55555555555556,23.763839977796973,-13.565375216674507,4.816150518101085,-3.839714894675464,1 days 00:00:00,1 days 00:00:00,1.201306403838606,5.36770472377145,0.7508459473669965,1.0097967868266131,1.2752236967608495,1.3357499241825697,14,2.5845034917539746,23.663634370464482,3.7696173014139456,0.09956236323851203,0.5363059528949026,-0.028598099557977028,None,None,0.0009607269008862148,0.24210317902332612,0.9661868502788602,0.1847461874120453,0.3880572600531463,3.0760559010627335,1454.2063492063492,0.12377885717404355,0.28190633924485253,3.7649402390438245,7.529880478087649,2.0191598624927605,1 days 00:00:00,false
Most Win Rate [%],30,35,22,0,1004,1005 days 00:00:00,1000.0,1657.6701078840592,65.76701078840593,-46.539539218778735,100.0,49.20469689366853,8.72609578660613,233 days 00:00:00,18,18,0,0.0,72.22222222222221,14.848082942487425,-5.409843787518893,5.362942163221372,-3.185641571378074,1 days 00:00:00,1 days 00:00:00,3.933109211805207,36.537228215781056,1.2351008955813891,2.308989379297435,4.1226378301577915,4.275250358591533,14,11.65028935338095,177.9737576091972,7.293897699509937,0.013104838709677418,2.9883355702770804,0.0,None,None,0.0005352421737988628,0.13488102779731342,0.6576701078840599,0.13511099679100447,0.13143002540318774,2.41314271461177,1454.2063492063492,0.012377885717404356,3.1784432645452623,0.37649402390438247,0.7529880478087649,1.1250904836302156,0 days 23:59:59.999999999,false
Most Profit Factor,30,35,22,0,1004,1005 days 00:00:00,1000.0,1657.6701078840592,65.76701078840593,-46.539539218778735,100.0,49.20469689366853,8.72609578660613,233 days 00:00:00,18,18,0,0.0,72.22222222222221,14.848082942487425,-5.409843787518893,5.362942163221372,-3.185641571378074,1 days 00:00:00,1 days 00:00:00,3.933109211805207,36.537228215781056,1.2351008955813891,2.308989379297435,4.1226378301577915,4.275250358591533,14,11.65028935338095,177.9737576091972,7.293897699509937,0.013104838709677418,2.9883355702770804,0.0,None,None,0.0005352421737988628,0.13488102779731342,0.6576701078840599,0.13511099679100447,0.13143002540318774,2.41314271461177,1454.2063492063492,0.012377885717404356,3.1784432645452623,0.37649402390438247,0.7529880478087649,1.1250904836302156,0 days 23:59:59.999999999,false
Most Expectancy,30,35,22,0,1004,1005 days 00:00:00,1000.0,1657.6701078840592,65.76701078840593,-46.539539218778735,100.0,49.20469689366853,8.72609578660613,233 days 00:00:00,18,18,0,0.0,72.22222222222221,14.848082942487425,-5.409843787518893,5.362942163221372,-3.185641571378074,1 days 00:00:00,1 days 00:00:00,3.933109211805207,36.537228215781056,1.2351008955813891,2.308989379297435,4.1226378301577915,4.275250358591533,14,11.65028935338095,177.9737576091972,7.293897699509937,0.013104838709677418,2.9883355702770804,0.0,None,None,0.0005352421737988628,0.13488102779731342,0.6576701078840599,0.13511099679100447,0.13143002540318774,2.41314271461177,1454.2063492063492,0.012377885717404356,3.1784432645452623,0.37649402390438247,0.7529880478087649,1.1250904836302156,0 days 23:59:59.999999999,false
Most Sharpe Ratio,30,35,22,0,1004,1005 days 00:00:00,1000.0,1657.6701078840592,65.76701078840593,-46.539539218778735,100.0,49.20469689366853,8.72609578660613,233 days 00:00:00,18,18,0,0.0,72.22222222222221,14.848082942487425,-5.409843787518893,5.362942163221372,-3.185641571378074,1 days 00:00:00,1 days 00:00:00,3.933109211805207,36.537228215781056,1.2351008955813891,2.308989379297435,4.1226378301577915,4.275250358591533,14,11.65028935338095,177.9737576091972,7.293897699509937,0.013104838709677418,2.9883355702770804,0.0,None,None,0.0005352421737988628,0.13488102779731342,0.6576701078840599,0.13511099679100447,0.13143002540318774,2.41314271461177,1454.2063492063492,0.012377885717404356,3.1784432645452623,0.37649402390438247,0.7529880478087649,1.1250904836302156,0 days 23:59:59.999999999,false
Most Calmar Ratio,30,35,22,0,1004,1005 days 00:00:00,1000.0,1657.6701078840592,65.76701078840593,-46.539539218778735,100.0,49.20469689366853,8.72609578660613,233 days 00:00:00,18,18,0,0.0,72.22222222222221,14.848082942487425,-5.409843787518893,5.362942163221372,-3.185641571378074,1 days 00:00:00,1 days 00:00:00,3.933109211805207,36.537228215781056,1.2351008955813891,2.308989379297435,4.1226378301577915,4.275250358591533,14,11.65028935338095,177.9737576091972,7.293897699509937,0.013104838709677418,2.9883355702770804,0.0,None,None,0.0005352421737988628,0.13488102779731342,0.6576701078840599,0.13511099679100447,0.13143002540318774,2.41314271461177,1454.2063492063492,0.012377885717404356,3.1784432645452623,0.37649402390438247,0.7529880478087649,1.1250904836302156,0 days 23:59:59.999999999,false
Most Omega Ratio,30,35,22,0,1004,1005 days 00:00:00,1000.0,1657.6701078840592,65.76701078840593,-46.539539218778735,100.0,49.20469689366853,8.72609578660613,233 days 00:00:00,18,18,0,0.0,72.22222222222221,14.848082942487425,-5.409843787518893,5.362942163221372,-3.185641571378074,1 days 00:00:00,1 days 00:00:00,3.933109211805207,36.537228215781056,1.2351008955813891,2.308989379297435,4.1226378301577915,4.275250358591533,14,11.65028935338095,177.9737576091972,7.293897699509937,0.013104838709677418,2.9883355702770804,0.0,None,None,0.0005352421737988628,0.13488102779731342,0.6576701078840599,0.13511099679100447,0.13143002540318774,2.41314271461177,1454.2063492063492,0.012377885717404356,3.1784432645452623,0.37649402390438247,0.7529880478087649,1.1250904836302156,0 days 23:59:59.999999999,false
Most Sortino Ratio,30,35,22,0,1004,1005 days 00:00:00,1000.0,1657.6701078840592,65.76701078840593,-46.539539218778735,100.0,49.20469689366853,8.72609578660613,233 days 00:00:00,18,18,0,0.0,72.22222222222221,14.848082942487425,-5.409843787518893,5.362942163221372,-3.185641571378074,1 days 00:00:00,1 days 00:00:00,3.933109211805207,36.537228215781056,1.2351008955813891,2.308989379297435,4.1226378301577915,4.275250358591533,14,11.65028935338095,177.9737576091972,7.293897699509937,0.013104838709677418,2.9883355702770804,0.0,None,None,0.0005352421737988628,0.13488102779731342,0.6576701078840599,0.13511099679100447,0.13143002540318774,2.41314271461177,1454.2063492063492,0.012377885717404356,3.1784432645452623,0.37649402390438247,0.7529880478087649,1.1250904836302156,0 days 23:59:59.999999999,false
Most Total Trades,2,5,2,0,1004,1005 days 00:00:00,1000.0,1615.2832616939752,61.528326169397516,-46.539539218778735,100.0,485.4038917615456,42.020266525632685,374 days 00:00:00,189,189,0,0.0,50.264550264550266,23.76383997779696,-17.758878710203195,4.810130541635113,-4.0161480969464485,1 days 00:00:00,1 days 00:00:00,1.1227872992761412,3.2554669930898115,0.5954844314559928,0.45272132244854046,1.2053232563002072,0.992023273514463,14,1.8574577605354146,21.855049885926586,3.5406370653818606,0.10561056105610561,0.42034116583264347,-0.030431912946142243,None,None,0.0007906802135447843,0.19925141381328565,0.6152832616939736,0.12776232649977692,0.4026958573166377,2.322065650030561,1454.2063492063492,0.12996780003274574,0.15160739261623946,3.9531872509960158,7.9063745019920315,1.6616873378384083,0 days 23:59:59.999999999,false
