Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,RSI Window
Most Total Return [%],SMLR,MACD,2,10,2,true,false,1,465,0.7509893015528306,45.689655172413794,1.006404539090217,0.1508118900651798,0.34520375255054064,-0.9885040575254075,0 days 23:59:59.999999999,0.11376089663760897,3.4676846590909087,6.927911931818182,0.5229680775875286,0,2816,2817 days 00:00:00,1000.0,1047.9737702204948,4.797377022049465,417.31045824666495,100.0,1003.8883374019512,80.1917984787537,1581 days 00:00:00,464,-1.0479737702203238,34.76500238180161,-23.98806689033947,3.637226449056405,-2.782203532578232,1 days 00:00:00,1 days 00:00:00,0.10565031032480832,0.21738023885812335,0.007594235299606477,1.0967824388239376,2.979828541895785,78.00584630830177,3.620397587414227,0.08304498269896193,-0.009992818999419117,None,None,0.0002482185677554021,0.06255107907436132,0.04797377022049765,0.004200617776271454,0.34630670991256074,465,464,4078.7301587301586,14
Most Sharpe Ratio,SMLR,MACD,2,10,2,true,false,1,465,0.7509893015528306,45.689655172413794,1.006404539090217,0.1508118900651798,0.34520375255054064,-0.9885040575254075,0 days 23:59:59.999999999,0.11376089663760897,3.4676846590909087,6.927911931818182,0.5229680775875286,0,2816,2817 days 00:00:00,1000.0,1047.9737702204948,4.797377022049465,417.31045824666495,100.0,1003.8883374019512,80.1917984787537,1581 days 00:00:00,464,-1.0479737702203238,34.76500238180161,-23.98806689033947,3.637226449056405,-2.782203532578232,1 days 00:00:00,1 days 00:00:00,0.10565031032480832,0.21738023885812335,0.007594235299606477,1.0967824388239376,2.979828541895785,78.00584630830177,3.620397587414227,0.08304498269896193,-0.009992818999419117,None,None,0.0002482185677554021,0.06255107907436132,0.04797377022049765,0.004200617776271454,0.34630670991256074,465,464,4078.7301587301586,14
Most Calmar Ratio,SMLR,MACD,2,10,2,true,false,1,465,0.7509893015528306,45.689655172413794,1.006404539090217,0.1508118900651798,0.34520375255054064,-0.9885040575254075,0 days 23:59:59.999999999,0.11376089663760897,3.4676846590909087,6.927911931818182,0.5229680775875286,0,2816,2817 days 00:00:00,1000.0,1047.9737702204948,4.797377022049465,417.31045824666495,100.0,1003.8883374019512,80.1917984787537,1581 days 00:00:00,464,-1.0479737702203238,34.76500238180161,-23.98806689033947,3.637226449056405,-2.782203532578232,1 days 00:00:00,1 days 00:00:00,0.10565031032480832,0.21738023885812335,0.007594235299606477,1.0967824388239376,2.979828541895785,78.00584630830177,3.620397587414227,0.08304498269896193,-0.009992818999419117,None,None,0.0002482185677554021,0.06255107907436132,0.04797377022049765,0.004200617776271454,0.34630670991256074,465,464,4078.7301587301586,14
Most Omega Ratio,SMLR,MACD,2,10,2,true,false,1,465,0.7509893015528306,45.689655172413794,1.006404539090217,0.1508118900651798,0.34520375255054064,-0.9885040575254075,0 days 23:59:59.999999999,0.11376089663760897,3.4676846590909087,6.927911931818182,0.5229680775875286,0,2816,2817 days 00:00:00,1000.0,1047.9737702204948,4.797377022049465,417.31045824666495,100.0,1003.8883374019512,80.1917984787537,1581 days 00:00:00,464,-1.0479737702203238,34.76500238180161,-23.98806689033947,3.637226449056405,-2.782203532578232,1 days 00:00:00,1 days 00:00:00,0.10565031032480832,0.21738023885812335,0.007594235299606477,1.0967824388239376,2.979828541895785,78.00584630830177,3.620397587414227,0.08304498269896193,-0.009992818999419117,None,None,0.0002482185677554021,0.06255107907436132,0.04797377022049765,0.004200617776271454,0.34630670991256074,465,464,4078.7301587301586,14
Most Sortino Ratio,SMLR,MACD,2,10,2,true,false,1,465,0.7509893015528306,45.689655172413794,1.006404539090217,0.1508118900651798,0.34520375255054064,-0.9885040575254075,0 days 23:59:59.999999999,0.11376089663760897,3.4676846590909087,6.927911931818182,0.5229680775875286,0,2816,2817 days 00:00:00,1000.0,1047.9737702204948,4.797377022049465,417.31045824666495,100.0,1003.8883374019512,80.1917984787537,1581 days 00:00:00,464,-1.0479737702203238,34.76500238180161,-23.98806689033947,3.637226449056405,-2.782203532578232,1 days 00:00:00,1 days 00:00:00,0.10565031032480832,0.21738023885812335,0.007594235299606477,1.0967824388239376,2.979828541895785,78.00584630830177,3.620397587414227,0.08304498269896193,-0.009992818999419117,None,None,0.0002482185677554021,0.06255107907436132,0.04797377022049765,0.004200617776271454,0.34630670991256074,465,464,4078.7301587301586,14
Most Total Fees Paid,SMLR,MACD,2,9,2,true,false,1,472,0.7386287855035015,45.43524416135881,0.9985939943114348,0.13541146737309528,0.31355472925041267,-1.0029527128831686,0 days 23:59:59.999999999,0.11547711706102118,3.5198863636363633,7.032315340909091,0.4766329774865484,0,2816,2817 days 00:00:00,1000.0,987.6780203365413,-1.2321979663458704,417.31045824666495,100.0,1059.7192688070202,77.09308205596723,1581 days 00:00:00,471,-0.9876780203364888,34.765002381801615,-23.98806689033948,3.6280582226962044,-2.772862484530194,1 days 00:00:00,1 days 00:00:00,-0.024064334698785217,0.19867275743649399,-0.0020821490920807147,1.0867979233381881,2.882306342982679,77.81433459589066,3.614350891835739,0.08387841477491342,-0.010904785006015001,None,None,0.00022621921895591275,0.057007243176890016,-0.01232197966345805,-0.0011085183387298247,0.34533284114454726,472,471,4078.7301587301586,14
Least Max Drawdown Duration,SMLR,MACD,2,9,2,true,false,1,472,0.7386287855035015,45.43524416135881,0.9985939943114348,0.13541146737309528,0.31355472925041267,-1.0029527128831686,0 days 23:59:59.999999999,0.11547711706102118,3.5198863636363633,7.032315340909091,0.4766329774865484,0,2816,2817 days 00:00:00,1000.0,987.6780203365413,-1.2321979663458704,417.31045824666495,100.0,1059.7192688070202,77.09308205596723,1581 days 00:00:00,471,-0.9876780203364888,34.765002381801615,-23.98806689033948,3.6280582226962044,-2.772862484530194,1 days 00:00:00,1 days 00:00:00,-0.024064334698785217,0.19867275743649399,-0.0020821490920807147,1.0867979233381881,2.882306342982679,77.81433459589066,3.614350891835739,0.08387841477491342,-0.010904785006015001,None,None,0.00022621921895591275,0.057007243176890016,-0.01232197966345805,-0.0011085183387298247,0.34533284114454726,472,471,4078.7301587301586,14
Most Profit Factor,SMLR,MACD,2,34,5,true,false,1,305,0.7060823778530312,43.42105263157895,1.006719717300618,0.14584817022310292,0.28546170334459237,-0.9925281011020469,0 days 23:59:59.999999999,0.07453300124533002,2.274502840909091,4.541548295454545,0.33173207751384026,0,2816,2817 days 00:00:00,1000.0,1031.1810155307753,3.1181015530775427,417.31045824666495,100.0,595.0060935230675,73.54809745674555,2555 days 00:00:00,304,-1.031181015530592,34.765002381801615,-20.797942447723024,3.796619636527232,-2.6559066760102996,1 days 00:00:00,1 days 00:00:00,0.10596117284968898,0.17165757226330203,0.005420065154706675,1.0941526005246927,5.3484626459504305,143.33344493447282,3.8416913529533736,0.050335570469798654,-0.0010000000000000091,None,None,0.00015714701199251907,0.0396010470221148,0.031181015530775902,0.002750527687124915,0.2776450047627313,305,304,4078.7301587301586,14
Most Expectancy,SMLR,MACD,2,34,5,true,false,1,305,0.7060823778530312,43.42105263157895,1.006719717300618,0.14584817022310292,0.28546170334459237,-0.9925281011020469,0 days 23:59:59.999999999,0.07453300124533002,2.274502840909091,4.541548295454545,0.33173207751384026,0,2816,2817 days 00:00:00,1000.0,1031.1810155307753,3.1181015530775427,417.31045824666495,100.0,595.0060935230675,73.54809745674555,2555 days 00:00:00,304,-1.031181015530592,34.765002381801615,-20.797942447723024,3.796619636527232,-2.6559066760102996,1 days 00:00:00,1 days 00:00:00,0.10596117284968898,0.17165757226330203,0.005420065154706675,1.0941526005246927,5.3484626459504305,143.33344493447282,3.8416913529533736,0.050335570469798654,-0.0010000000000000091,None,None,0.00015714701199251907,0.0396010470221148,0.031181015530775902,0.002750527687124915,0.2776450047627313,305,304,4078.7301587301586,14
Most Win Rate [%],SMLR,MACD,16,20,2,false,false,0,206,0.6394734861698845,47.0873786407767,0.841169042843035,-0.08991666487131389,-0.11374013261338281,-1.0931129700697435,0 days 23:59:59.999999999,0.05050591531755916,1.5362215909090908,3.0724431818181817,-0.13813192195784937,0,2816,2817 days 00:00:00,1000.0,611.4298379148739,-38.857016208512604,417.31045824666495,100.0,265.6062030401027,59.962419074505306,2814 days 00:00:00,206,0.0,15.441484407697411,-28.062521383207127,3.488633775987454,-3.2744982498557222,1 days 00:00:00,1 days 00:00:00,-1.8862629227433292,-0.0872308064091335,-0.10298743706397917,0.9495347137905666,-4.0520262722677,115.92278560264928,3.042386736022839,0.03604266274365576,-0.0009990009990009402,None,None,-0.0000656807012527908,-0.016551536715703283,-0.3885701620851273,-0.04305442548949545,0.22835714056560152,206,206,4078.7301587301586,14
