Metric Type,Short Window,Long Window,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Trades,Total Closed Trades,Total Open Trades,Open Trade PnL,Win Rate [%],Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Profit Factor,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Sortino Ratio,RSI Window,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Expectancy per Trade,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Beats BNH [%],Total Period,Trades Per Day,Score,Trades per Month,Signals per Month,Expectancy per Month,Avg Trade Duration,Signal Entry
Most Total Return [%],3,12,3,0,1004,1005 days 00:00:00,1000.0,2226.6329298224164,122.66329298224163,-46.539539218778735,100.0,372.70019040067484,41.85435639721622,293 days 00:00:00,121,121,0,0.0,61.98347107438017,20.903532806681017,-11.57355743194667,3.720754388156511,-3.97251024902429,1 days 00:00:00,1 days 00:00:00,1.4038099013369854,10.137462229937338,1.0009835509600777,0.8061223338640531,1.5064214176745407,1.7537590118973254,14,3.1883231091939783,43.9717675512818,3.3542983566886444,0.08064516129032258,0.79604221203819,-0.0009990009990011757,None,None,0.0009585392593901442,0.24155189336631636,1.226632929822416,0.2222825066611911,0.29042210372738214,3.6356791459754483,1454.2063492063492,0.08320689843366261,0.8108947315306844,2.530876494023904,5.061752988047808,2.0146845226982477,0 days 23:59:59.999999999,false
Most Total Fees Paid,3,12,3,0,1004,1005 days 00:00:00,1000.0,2226.6329298224164,122.66329298224163,-46.539539218778735,100.0,372.70019040067484,41.85435639721622,293 days 00:00:00,121,121,0,0.0,61.98347107438017,20.903532806681017,-11.57355743194667,3.720754388156511,-3.97251024902429,1 days 00:00:00,1 days 00:00:00,1.4038099013369854,10.137462229937338,1.0009835509600777,0.8061223338640531,1.5064214176745407,1.7537590118973254,14,3.1883231091939783,43.9717675512818,3.3542983566886444,0.08064516129032258,0.79604221203819,-0.0009990009990011757,None,None,0.0009585392593901442,0.24155189336631636,1.226632929822416,0.2222825066611911,0.29042210372738214,3.6356791459754483,1454.2063492063492,0.08320689843366261,0.8108947315306844,2.530876494023904,5.061752988047808,2.0146845226982477,0 days 23:59:59.999999999,false
Most Profit Factor,8,13,19,0,1004,1005 days 00:00:00,1000.0,1804.4491010695049,80.44491010695049,-46.539539218778735,100.0,100.18125997309794,7.858369153770811,288 days 00:00:00,39,39,0,0.0,74.35897435897436,11.084789179367082,-6.170333075135552,3.197426021674739,-3.069364168269767,1 days 00:00:00,1 days 00:00:00,3.0425127103155885,20.6269000274232,1.5031158900162682,3.042395791498595,2.846861534102139,3.6041443752500677,14,6.387471316263302,82.41211820123596,4.810214316241548,0.02971311475409836,1.5905567422017888,0.0,None,None,0.0006172697417887168,0.15555197493075662,0.8044491010695041,0.15951790960576484,0.12454583977934829,2.728528289220597,1454.2063492063492,0.02681875238770944,3.2756092070213416,0.8157370517928286,1.6314741035856573,1.2974760675928934,0 days 23:59:59.999999999,false
Most Expectancy,8,13,19,0,1004,1005 days 00:00:00,1000.0,1804.4491010695049,80.44491010695049,-46.539539218778735,100.0,100.18125997309794,7.858369153770811,288 days 00:00:00,39,39,0,0.0,74.35897435897436,11.084789179367082,-6.170333075135552,3.197426021674739,-3.069364168269767,1 days 00:00:00,1 days 00:00:00,3.0425127103155885,20.6269000274232,1.5031158900162682,3.042395791498595,2.846861534102139,3.6041443752500677,14,6.387471316263302,82.41211820123596,4.810214316241548,0.02971311475409836,1.5905567422017888,0.0,None,None,0.0006172697417887168,0.15555197493075662,0.8044491010695041,0.15951790960576484,0.12454583977934829,2.728528289220597,1454.2063492063492,0.02681875238770944,3.2756092070213416,0.8157370517928286,1.6314741035856573,1.2974760675928934,0 days 23:59:59.999999999,false
Most Sharpe Ratio,8,13,19,0,1004,1005 days 00:00:00,1000.0,1804.4491010695049,80.44491010695049,-46.539539218778735,100.0,100.18125997309794,7.858369153770811,288 days 00:00:00,39,39,0,0.0,74.35897435897436,11.084789179367082,-6.170333075135552,3.197426021674739,-3.069364168269767,1 days 00:00:00,1 days 00:00:00,3.0425127103155885,20.6269000274232,1.5031158900162682,3.042395791498595,2.846861534102139,3.6041443752500677,14,6.387471316263302,82.41211820123596,4.810214316241548,0.02971311475409836,1.5905567422017888,0.0,None,None,0.0006172697417887168,0.15555197493075662,0.8044491010695041,0.15951790960576484,0.12454583977934829,2.728528289220597,1454.2063492063492,0.02681875238770944,3.2756092070213416,0.8157370517928286,1.6314741035856573,1.2974760675928934,0 days 23:59:59.999999999,false
Most Calmar Ratio,8,13,19,0,1004,1005 days 00:00:00,1000.0,1804.4491010695049,80.44491010695049,-46.539539218778735,100.0,100.18125997309794,7.858369153770811,288 days 00:00:00,39,39,0,0.0,74.35897435897436,11.084789179367082,-6.170333075135552,3.197426021674739,-3.069364168269767,1 days 00:00:00,1 days 00:00:00,3.0425127103155885,20.6269000274232,1.5031158900162682,3.042395791498595,2.846861534102139,3.6041443752500677,14,6.387471316263302,82.41211820123596,4.810214316241548,0.02971311475409836,1.5905567422017888,0.0,None,None,0.0006172697417887168,0.15555197493075662,0.8044491010695041,0.15951790960576484,0.12454583977934829,2.728528289220597,1454.2063492063492,0.02681875238770944,3.2756092070213416,0.8157370517928286,1.6314741035856573,1.2974760675928934,0 days 23:59:59.999999999,false
Most Omega Ratio,8,13,19,0,1004,1005 days 00:00:00,1000.0,1804.4491010695049,80.44491010695049,-46.539539218778735,100.0,100.18125997309794,7.858369153770811,288 days 00:00:00,39,39,0,0.0,74.35897435897436,11.084789179367082,-6.170333075135552,3.197426021674739,-3.069364168269767,1 days 00:00:00,1 days 00:00:00,3.0425127103155885,20.6269000274232,1.5031158900162682,3.042395791498595,2.846861534102139,3.6041443752500677,14,6.387471316263302,82.41211820123596,4.810214316241548,0.02971311475409836,1.5905567422017888,0.0,None,None,0.0006172697417887168,0.15555197493075662,0.8044491010695041,0.15951790960576484,0.12454583977934829,2.728528289220597,1454.2063492063492,0.02681875238770944,3.2756092070213416,0.8157370517928286,1.6314741035856573,1.2974760675928934,0 days 23:59:59.999999999,false
Most Sortino Ratio,8,13,19,0,1004,1005 days 00:00:00,1000.0,1804.4491010695049,80.44491010695049,-46.539539218778735,100.0,100.18125997309794,7.858369153770811,288 days 00:00:00,39,39,0,0.0,74.35897435897436,11.084789179367082,-6.170333075135552,3.197426021674739,-3.069364168269767,1 days 00:00:00,1 days 00:00:00,3.0425127103155885,20.6269000274232,1.5031158900162682,3.042395791498595,2.846861534102139,3.6041443752500677,14,6.387471316263302,82.41211820123596,4.810214316241548,0.02971311475409836,1.5905567422017888,0.0,None,None,0.0006172697417887168,0.15555197493075662,0.8044491010695041,0.15951790960576484,0.12454583977934829,2.728528289220597,1454.2063492063492,0.02681875238770944,3.2756092070213416,0.8157370517928286,1.6314741035856573,1.2974760675928934,0 days 23:59:59.999999999,false
Most Worst Trade [%],7,17,17,0,1004,1005 days 00:00:00,1000.0,1774.8274571757206,77.48274571757207,-46.539539218778735,100.0,99.51468203242405,9.370956333482233,288 days 00:00:00,39,39,0,0.0,74.35897435897436,11.084789179367082,-6.170333075135552,3.138241667999966,-3.069364168269769,1 days 00:00:00,1 days 00:00:00,2.980788725899246,19.86737069681334,1.4765103253415508,2.472067107975188,2.7957642058255057,3.504428102590758,14,6.44494254566746,85.06742923661999,4.723877451222407,0.02971311475409836,1.546547863828239,0.0,None,None,0.0006001916695840553,0.15124830073518195,0.7748274571757197,0.1547154378571265,0.12328214370565077,2.6648799497848863,1454.2063492063492,0.02681875238770944,3.096857744789339,0.8157370517928286,1.6314741035856573,1.2615763948957448,0 days 23:59:59.999999999,false
Most Win Rate [%],7,11,25,0,1004,1005 days 00:00:00,1000.0,1728.963031364825,72.89630313648249,-46.539539218778735,100.0,106.03996054237294,13.48955107363497,318 days 00:00:00,42,42,0,0.0,76.19047619047619,9.00832572285924,-8.983736438073377,3.093658284211,-4.087810778960212,1 days 00:00:00,1 days 00:00:00,2.372271216817029,17.356262651543453,1.3462075173657557,1.6308951083946344,2.318765466713997,2.347939363877569,14,1.6577528977264628,58.30919524842989,3.767993883410245,0.0328879753340185,1.383784697741664,-0.0009990009990007557,None,None,0.00057833983193379,0.14574163764731507,0.7289630313648265,0.147159692406291,0.13029201352458497,2.5663305731026402,1454.2063492063492,0.02888173334061016,1.6725665768026245,0.8784860557768924,1.7569721115537849,1.2156355611634937,0 days 23:59:59.999999999,false
Mean Worst Trade [%],4,12,2,0,1004,1005 days 00:00:00,1000.0,1609.90459121926,60.99045912192601,-46.539539218778735,100.0,318.81540436031906,46.288499742853915,336 days 00:00:00,134,134,0,0.0,58.2089552238806,20.903532806681017,-11.573557431946655,3.783600726435074,-4.1056481783878755,1 days 00:00:00,1 days 00:00:00,1.216663387702702,4.551526800143748,0.6562527834129016,0.4078632158107135,1.27436746528673,1.0464677868172334,14,1.8321253831902136,30.317447754264595,3.104228441083062,0.08414239482200647,0.48660118412100584,-0.004220609285350767,None,None,0.0006489347789612129,0.16353156429822566,0.6099045912192576,0.1268195238696037,0.29990008891777614,2.310508443910771,1454.2063492063492,0.09214648256289909,0.2503611163130347,2.802788844621514,5.605577689243028,1.3638403706339746,0 days 23:59:59.999999999,false
