Metric Type,Short Window,Long Window,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Trades,Total Closed Trades,Total Open Trades,Open Trade PnL,Win Rate [%],Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Profit Factor,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Sortino Ratio,RSI Window,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Expectancy per Trade,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Expectancy Adjusted,Beats BNH [%],Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Avg Trade Duration,Signal Entry
Most Win Rate [%],20,25,35,0,270,271 days 00:00:00,1000.0,1091.0879247094622,9.108792470946229,1.7836932307933706,100.0,10.536378031828914,0.0999000999001055,1 days 00:00:00,5,5,0,0.0,100.0,3.925500844575728,0.41377730694877257,1.767973372675708,NaN,1 days 00:00:00,NaT,inf,18.217584941892483,2.0558899865553926,124.70861786904446,18.698413460485128,45.92837983828306,14,10.668523296053783,125.55042661371876,18.698413460485128,0.018796992481203006,NaN,0.0,None,None,0.00032621278095490837,0.08220562080063691,0.09108792470946225,0.08443961914374642,0.04812245820305126,NaN,4.106703503547368,0.018518518518518517,0.3888888888888889,0.7777777777777778,NaN,1 days 00:00:00,false
Most Worst Trade [%],20,25,35,0,270,271 days 00:00:00,1000.0,1091.0879247094622,9.108792470946229,1.7836932307933706,100.0,10.536378031828914,0.0999000999001055,1 days 00:00:00,5,5,0,0.0,100.0,3.925500844575728,0.41377730694877257,1.767973372675708,NaN,1 days 00:00:00,NaT,inf,18.217584941892483,2.0558899865553926,124.70861786904446,18.698413460485128,45.92837983828306,14,10.668523296053783,125.55042661371876,18.698413460485128,0.018796992481203006,NaN,0.0,None,None,0.00032621278095490837,0.08220562080063691,0.09108792470946225,0.08443961914374642,0.04812245820305126,NaN,4.106703503547368,0.018518518518518517,0.3888888888888889,0.7777777777777778,NaN,1 days 00:00:00,false
Most Profit Factor,20,25,35,0,270,271 days 00:00:00,1000.0,1091.0879247094622,9.108792470946229,1.7836932307933706,100.0,10.536378031828914,0.0999000999001055,1 days 00:00:00,5,5,0,0.0,100.0,3.925500844575728,0.41377730694877257,1.767973372675708,NaN,1 days 00:00:00,NaT,inf,18.217584941892483,2.0558899865553926,124.70861786904446,18.698413460485128,45.92837983828306,14,10.668523296053783,125.55042661371876,18.698413460485128,0.018796992481203006,NaN,0.0,None,None,0.00032621278095490837,0.08220562080063691,0.09108792470946225,0.08443961914374642,0.04812245820305126,NaN,4.106703503547368,0.018518518518518517,0.3888888888888889,0.7777777777777778,NaN,1 days 00:00:00,false
Most Calmar Ratio,20,25,35,0,270,271 days 00:00:00,1000.0,1091.0879247094622,9.108792470946229,1.7836932307933706,100.0,10.536378031828914,0.0999000999001055,1 days 00:00:00,5,5,0,0.0,100.0,3.925500844575728,0.41377730694877257,1.767973372675708,NaN,1 days 00:00:00,NaT,inf,18.217584941892483,2.0558899865553926,124.70861786904446,18.698413460485128,45.92837983828306,14,10.668523296053783,125.55042661371876,18.698413460485128,0.018796992481203006,NaN,0.0,None,None,0.00032621278095490837,0.08220562080063691,0.09108792470946225,0.08443961914374642,0.04812245820305126,NaN,4.106703503547368,0.018518518518518517,0.3888888888888889,0.7777777777777778,NaN,1 days 00:00:00,false
Most Omega Ratio,20,25,35,0,270,271 days 00:00:00,1000.0,1091.0879247094622,9.108792470946229,1.7836932307933706,100.0,10.536378031828914,0.0999000999001055,1 days 00:00:00,5,5,0,0.0,100.0,3.925500844575728,0.41377730694877257,1.767973372675708,NaN,1 days 00:00:00,NaT,inf,18.217584941892483,2.0558899865553926,124.70861786904446,18.698413460485128,45.92837983828306,14,10.668523296053783,125.55042661371876,18.698413460485128,0.018796992481203006,NaN,0.0,None,None,0.00032621278095490837,0.08220562080063691,0.09108792470946225,0.08443961914374642,0.04812245820305126,NaN,4.106703503547368,0.018518518518518517,0.3888888888888889,0.7777777777777778,NaN,1 days 00:00:00,false
Most Sortino Ratio,20,25,35,0,270,271 days 00:00:00,1000.0,1091.0879247094622,9.108792470946229,1.7836932307933706,100.0,10.536378031828914,0.0999000999001055,1 days 00:00:00,5,5,0,0.0,100.0,3.925500844575728,0.41377730694877257,1.767973372675708,NaN,1 days 00:00:00,NaT,inf,18.217584941892483,2.0558899865553926,124.70861786904446,18.698413460485128,45.92837983828306,14,10.668523296053783,125.55042661371876,18.698413460485128,0.018796992481203006,NaN,0.0,None,None,0.00032621278095490837,0.08220562080063691,0.09108792470946225,0.08443961914374642,0.04812245820305126,NaN,4.106703503547368,0.018518518518518517,0.3888888888888889,0.7777777777777778,NaN,1 days 00:00:00,false
Least Max Drawdown Duration,20,25,35,0,270,271 days 00:00:00,1000.0,1091.0879247094622,9.108792470946229,1.7836932307933706,100.0,10.536378031828914,0.0999000999001055,1 days 00:00:00,5,5,0,0.0,100.0,3.925500844575728,0.41377730694877257,1.767973372675708,NaN,1 days 00:00:00,NaT,inf,18.217584941892483,2.0558899865553926,124.70861786904446,18.698413460485128,45.92837983828306,14,10.668523296053783,125.55042661371876,18.698413460485128,0.018796992481203006,NaN,0.0,None,None,0.00032621278095490837,0.08220562080063691,0.09108792470946225,0.08443961914374642,0.04812245820305126,NaN,4.106703503547368,0.018518518518518517,0.3888888888888889,0.7777777777777778,NaN,1 days 00:00:00,false
Most Avg Losing Trade Duration,20,25,35,0,270,271 days 00:00:00,1000.0,1091.0879247094622,9.108792470946229,1.7836932307933706,100.0,10.536378031828914,0.0999000999001055,1 days 00:00:00,5,5,0,0.0,100.0,3.925500844575728,0.41377730694877257,1.767973372675708,NaN,1 days 00:00:00,NaT,inf,18.217584941892483,2.0558899865553926,124.70861786904446,18.698413460485128,45.92837983828306,14,10.668523296053783,125.55042661371876,18.698413460485128,0.018796992481203006,NaN,0.0,None,None,0.00032621278095490837,0.08220562080063691,0.09108792470946225,0.08443961914374642,0.04812245820305126,NaN,4.106703503547368,0.018518518518518517,0.3888888888888889,0.7777777777777778,NaN,1 days 00:00:00,false
Median Win Rate [%],2,5,5,0,270,271 days 00:00:00,1000.0,1073.1600890628247,7.31600890628248,1.7836932307933706,100.0,92.33428852951118,28.926975293885892,122 days 00:00:00,38,38,0,0.0,50.0,10.019347063452704,-8.159274933434519,3.666028680146721,-3.107502559261254,1 days 00:00:00,1 days 00:00:00,1.0976886008772877,1.9252655016532891,0.4587639579539939,0.34489460726461707,1.1742042965874437,0.7266018594592415,14,1.1896474210762493,17.191643760351777,3.5226128897623323,0.07539682539682538,0.2792630604427335,-0.008720854493551655,None,None,0.00039172666053948624,0.09871511845595053,0.07316008906282478,0.06786069677471462,0.258964684108441,0.1255857549919985,3.1016071485725076,0.14074074074074075,2.9555555555555553,5.9111111111111105,0.8253774897529679,1 days 00:00:00,false
Mean Omega Ratio,15,28,17,0,270,271 days 00:00:00,1000.0,1067.165378491371,6.716537849137091,1.7836932307933706,100.0,14.58114431302013,4.684926943988545,45 days 00:00:00,7,7,0,0.0,57.14285714285714,7.69817706098518,-2.997203048706037,3.5737272651686713,-2.43374615283509,1 days 00:00:00,1 days 00:00:00,1.87440624099836,9.595054070195857,0.8029725003034067,1.953101152775102,1.9082961283014317,1.9461519358107908,14,8.179498206878904,105.72941551004858,4.770740320753579,0.0149812734082397,0.999095800309916,0.0,None,None,0.00025809483036415856,0.06503989725176795,0.06716537849137127,0.062312718335184814,0.09748220322557677,0.09458895150863109,2.7655229796155227,0.025925925925925925,0.5444444444444444,1.0888888888888888,0.5439521579465098,0 days 23:59:59.999999999,false
Most Avg Losing Trade [%],16,33,35,0,270,271 days 00:00:00,1000.0,1060.88892828904,6.0888928289039885,1.7836932307933706,100.0,9.36638747055845,0.5306701062368103,44 days 00:00:00,5,4,1,-1.0608889282889322,75.0,3.925500844575728,-0.43163197711940365,2.183050555845373,-0.43163197711940365,1 days 00:00:00,1 days 00:00:00,14.76775853947295,15.487454304332243,1.4920450999589085,15.61495430340102,8.240746042545252,17.46700307223259,14,12.365807822248575,161.66190110592808,16.481492085090505,0.011194029850746268,1.5293799226041789,0.0,None,None,0.0002220671288160959,0.055960916461656164,0.06088892828903991,0.056501653631603865,0.04513869814572675,0.09411568754487255,2.413643514359083,0.014814814814814815,0.3888888888888889,0.7,0.594758858790514,1 days 00:00:00,true
Median Avg Losing Trade [%],3,10,22,0,270,271 days 00:00:00,1000.0,1042.2261977869184,4.222619778691831,1.7836932307933706,100.0,36.644366309465674,12.157644392668958,229 days 00:00:00,18,18,0,0.0,61.111111111111114,8.19656248238049,-8.38078860185277,2.5302668840725224,-3.2094698469409195,1 days 00:00:00,1 days 00:00:00,1.1811980131617923,2.3458998770510355,0.3961954684608286,0.4711904610390019,1.2278192667201004,0.5842930360983346,14,0.28091384254798185,48.03401065868058,2.790498333454773,0.0423076923076923,0.298147044233962,-0.0009990009990009047,None,None,0.00019809760140256392,0.04992059555344611,0.04222619778691894,0.0392084230704397,0.1516409217953542,0.07762408252245165,1.3673464168575937,0.06666666666666667,1.4,2.8,0.41740586192754675,0 days 23:59:59.999999999,false
Mean Expectancy,4,8,18,0,270,271 days 00:00:00,1000.0,1032.0308654389746,3.20308654389745,1.7836932307933706,100.0,30.607751656923085,18.407843936760987,229 days 00:00:00,16,16,0,0.0,56.25,8.19656248238049,-9.284423467500638,3.1073239573367593,-3.3385605420334716,1 days 00:00:00,1 days 00:00:00,1.1380560414046903,2.001929089935901,0.3132458971633039,0.23565611396839412,1.1894481860206996,0.4689441263617464,14,0.46202885557643597,49.94574570168699,3.039700919830676,0.03435114503816794,0.2872494888622832,-0.0009990009990008784,None,None,0.00016965277577103078,0.04275249949429976,0.032030865438974265,0.029752090551341537,0.16425639273147002,0.0611892402310189,0.7957608901575223,0.05925925925925926,1.2444444444444445,2.488888888888889,0.35746603058417464,1 days 00:00:00,false
Mean Avg Winning Trade [%],2,16,4,0,270,271 days 00:00:00,1000.0,1031.153131575013,3.1153131575012933,1.7836932307933706,100.0,82.38149614698777,24.94210062307502,65 days 00:00:00,35,35,0,0.0,51.42857142857142,8.058944376499594,-8.159274933434514,3.3657872048688096,-3.2158045430257367,1 days 00:00:00,1 days 00:00:00,1.0467106104178814,0.8900894735717984,0.28629514871053086,0.1691284927652575,1.104825467365743,0.4379982851010202,14,0.7957012839559329,17.284580236342983,3.1917180168343675,0.07114624505928854,0.1690140701771723,-0.01278875516684618,None,None,0.00021841287674160596,0.0550400449388847,0.03115313157501398,0.0289376731354547,0.23137208100100168,0.0720059943950083,0.7465520997215593,0.12962962962962962,2.7222222222222223,5.444444444444445,0.4600938577045246,0 days 23:59:59.999999999,false
Most Best Trade [%],5,17,19,0,270,271 days 00:00:00,1000.0,1002.5901222026433,0.2590122202643329,1.7836932307933706,100.0,26.253457485099748,22.033395643155533,251 days 00:00:00,14,14,0,0.0,57.14285714285714,16.315598811100386,-14.698167022203906,4.097562573677964,-4.915254638224091,1 days 00:00:00,1 days 00:00:00,1.0088950612647114,0.18500872876023067,0.15457425786138151,0.015840078547925827,1.10862850193594,0.22756780410330488,14,1.2459421782652187,87.15014074680492,2.77157125483985,0.030418250950570342,0.2349266257199396,-0.0009990009990008667,None,None,0.000121415917397704,0.030596811184221407,0.002590122202643208,0.0024083084322759074,0.23822380563051593,0.044483148065314004,-0.8547888079672049,0.05185185185185185,1.0888888888888888,2.1777777777777776,0.2558089924506009,0 days 23:59:59.999999999,false
Least Total Trades,23,34,35,0,270,271 days 00:00:00,1000.0,994.1859685505567,-0.5814031449443291,1.7836932307933706,100.0,7.977117879890097,6.49295262508396,208 days 00:00:00,4,4,0,0.0,50.0,3.925500844575728,-5.748385813984736,3.0676871802936687,-3.222950410607424,1 days 00:00:00,1 days 00:00:00,0.9125762787474346,-1.4535078623608229,-0.0489600382590831,-0.12048140502779141,0.9533328111871316,-0.06332742019329198,14,-4.302599942105807,121.58831601814784,2.859998433561395,0.007434944237918215,0.0001,0.0,None,None,-0.000011443795580366549,-0.0028838364862523703,-0.005814031449443258,-0.00540750981563709,0.07088837900991424,4.733727810650888e-6,-1.3259546736552488,0.014814814814814815,0.3111111111111111,0.6222222222222222,0.00003111111111111111,1 days 00:00:00,false
Median Calmar Ratio,23,34,35,0,270,271 days 00:00:00,1000.0,994.1859685505567,-0.5814031449443291,1.7836932307933706,100.0,7.977117879890097,6.49295262508396,208 days 00:00:00,4,4,0,0.0,50.0,3.925500844575728,-5.748385813984736,3.0676871802936687,-3.222950410607424,1 days 00:00:00,1 days 00:00:00,0.9125762787474346,-1.4535078623608229,-0.0489600382590831,-0.12048140502779141,0.9533328111871316,-0.06332742019329198,14,-4.302599942105807,121.58831601814784,2.859998433561395,0.007434944237918215,0.0001,0.0,None,None,-0.000011443795580366549,-0.0028838364862523703,-0.005814031449443258,-0.00540750981563709,0.07088837900991424,4.733727810650888e-6,-1.3259546736552488,0.014814814814814815,0.3111111111111111,0.6222222222222222,0.00003111111111111111,1 days 00:00:00,false
Mean Sharpe Ratio,4,29,9,0,270,271 days 00:00:00,1000.0,993.6394557122177,-0.6360544287782318,1.7836932307933706,100.0,35.2226056693335,11.15224041834691,91 days 00:00:00,17,17,0,0.0,52.94117647058824,5.008587390121775,-8.380788601852764,2.267396496521329,-2.5194803673414463,1 days 00:00:00,1 days 00:00:00,0.9703652462491323,-0.3741496639872164,0.022098225374388488,-0.07673185930781404,1.0119892703318243,0.02911281749985368,14,-2.8651087297822055,55.51205268794637,2.811081306477289,0.03435114503816794,0.014748560585905457,-0.0009990009990009311,None,None,9.314532533532099e-6,0.002347262198450089,-0.006360544287781766,-0.005915923855716154,0.12783517432999578,0.00314170521356566,-1.3565940699877639,0.06296296296296296,1.3222222222222222,2.6444444444444444,0.019500874552474994,0 days 23:59:59.999999999,false
Median Expectancy,12,24,19,0,270,271 days 00:00:00,1000.0,992.9809291145147,-0.7019070885485348,1.7836932307933706,100.0,18.7242676602825,6.9711545865508775,144 days 00:00:00,9,9,0,0.0,44.44444444444444,3.925500844575728,-3.6802007563088197,2.3210240085664053,-1.9448074128251454,1 days 00:00:00,1 days 00:00:00,0.9310422439278545,-0.7798967650539392,-0.06967302752500261,-0.135446777127199,0.9566298581965517,-0.10648566705019197,14,1.5772062425208322,52.22545673144864,3.3482045036879304,0.0149812734082397,0.0001,-0.0004995004995003926,None,None,-0.000016200809186753005,-0.004082603915061757,-0.007019070885485479,-0.00652856893757181,0.07052104303323586,9.467455621301774e-6,-1.3935133443525674,0.03333333333333333,0.7,1.4,0.00007,1 days 00:00:00,false
Median Sharpe Ratio,6,9,13,0,270,271 days 00:00:00,1000.0,991.0646542186415,-0.8935345781358479,1.7836932307933706,100.0,28.333456702852935,14.638690439423247,229 days 00:00:00,14,14,0,0.0,50.0,8.196562482380491,-8.380788601852778,3.497554865549992,-3.448961672944188,1 days 00:00:00,1 days 00:00:00,0.9638657477764134,-0.6382389843827525,0.025140843100579194,-0.08208387640898272,1.013749300334957,0.03635291532560992,14,0.2586503810294497,47.6413322075054,3.0412479010048705,0.026515151515151516,0.02429659630290204,-0.0009990009990009084,None,None,0.000012603356075249042,0.0031760457309627584,-0.00893534578135835,-0.008311493362959221,0.15203832320197078,0.004025471576812172,-1.5009463301816826,0.05185185185185185,1.0888888888888888,2.1777777777777776,0.026456293752048887,1 days 00:00:00,false
Median Sortino Ratio,6,9,13,0,270,271 days 00:00:00,1000.0,991.0646542186415,-0.8935345781358479,1.7836932307933706,100.0,28.333456702852935,14.638690439423247,229 days 00:00:00,14,14,0,0.0,50.0,8.196562482380491,-8.380788601852778,3.497554865549992,-3.448961672944188,1 days 00:00:00,1 days 00:00:00,0.9638657477764134,-0.6382389843827525,0.025140843100579194,-0.08208387640898272,1.013749300334957,0.03635291532560992,14,0.2586503810294497,47.6413322075054,3.0412479010048705,0.026515151515151516,0.02429659630290204,-0.0009990009990009084,None,None,0.000012603356075249042,0.0031760457309627584,-0.00893534578135835,-0.008311493362959221,0.15203832320197078,0.004025471576812172,-1.5009463301816826,0.05185185185185185,1.0888888888888888,2.1777777777777776,0.026456293752048887,1 days 00:00:00,false
Median Total Return [%],4,22,10,0,270,271 days 00:00:00,1000.0,990.8721385029248,-0.9127861497075174,1.7836932307933706,100.0,33.55187613789008,11.924609487615417,91 days 00:00:00,16,16,0,0.0,56.25,5.008587390121785,-8.380788601852764,2.3625474175502243,-3.0339585411548553,1 days 00:00:00,1 days 00:00:00,0.9599122705078322,-0.5704913435672001,0.0022809506256093346,-0.10293403959076303,1.0012113858210352,0.002954468164103595,14,-2.8992135727586508,50.35102760805524,2.5586513193204223,0.03435114503816794,0.001576060616752084,-0.0009990009990008667,None,None,9.8949710208257e-7,0.0002493532697248076,-0.009127861497074896,-0.008490625574666288,0.1315665070509658,0.00033572888877559184,-1.5117394257876497,0.05925925925925926,1.2444444444444445,2.488888888888889,0.0019613198786248157,1 days 00:00:00,false
Least Total Fees Paid,24,34,35,0,270,271 days 00:00:00,1000.0,989.4768117618636,-1.0523188238136412,1.7836932307933706,100.0,7.972404009230743,6.492952625083969,208 days 00:00:00,4,4,0,0.0,50.0,3.925500844575728,-5.748385813984736,2.825381791433337,-3.222950410607424,1 days 00:00:00,1 days 00:00:00,0.8417662024674465,-2.6307970595340926,-0.1278706176172325,-0.2178881021029161,0.8804096769316201,-0.16228418365570202,14,-4.819659869350499,129.55271767912905,2.6412290307948605,0.007434944237918215,0.0001,0.0,None,None,-0.00002932611210142482,-0.0073901802495590545,-0.010523188238136694,-0.009789023532931873,0.06955533235729912,4.733727810650888e-6,-1.5899662596945434,0.014814814814814815,0.3111111111111111,0.6222222222222222,0.00003111111111111111,1 days 00:00:00,false
Mean Win Rate [%],2,7,3,0,270,271 days 00:00:00,1000.0,989.0474250962167,-1.095257490378333,1.7836932307933706,100.0,92.77089486566953,28.476355003810273,134 days 00:00:00,42,42,0,0.0,52.38095238095239,8.480561940304485,-8.159274933434519,3.0230251969520108,-3.2127416888580647,1 days 00:00:00,1 days 00:00:00,0.9852223362048494,-0.26077559294721553,0.10075717330280463,-0.05170442228247736,1.0339487539742884,0.1473303849696424,14,0.3690037485776886,14.70808687166073,2.9138555793820857,0.08835341365461848,0.05361239418530839,-0.011421248321846007,None,None,0.00008324414612467565,0.020977524823418265,-0.010952574903783208,-0.010188607934244809,0.2505673214662751,0.02791651294856295,-1.6140391584550513,0.15555555555555556,3.2666666666666666,6.533333333333333,0.17513382100534072,0 days 23:59:59.999999999,false
