Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,RSI Window
Most Total Return [%],ETR,MACD,9,35,18,false,false,0,434,0.7044650230155716,48.8479262672811,0.9667591308742407,-0.005766184872424529,-0.018068758846912617,-1.0111642337111701,0 days 23:59:59.999999999,0.022459962234044194,0.6831571846188441,1.3663143692376882,-0.00393921062343731,0,13341,13342 days 00:00:00,1000.0,920.812824349659,-7.918717565034103,709.2934248690224,100.0,826.4849848237548,22.568106369035874,7487 days 00:00:00,434,0.0,7.387341772151906,-6.647871537912032,1.1617475336383307,-1.1206891953421547,1 days 00:00:00,1 days 00:00:00,-0.18245893006991043,-0.011924236887396678,-0.00998924894213915,0.9908993642204877,2.7917695194329597,208.81654822913876,2.9545164529509993,0.0166107893934776,0.0,None,None,-1.8431776279986625e-6,-0.00046448076225566297,-0.0791871756503435,-0.0015569953292042804,0.04687953528464304,434,434,19323.27380952381,14
Most Win Rate [%],ETR,MACD,9,35,18,false,false,0,434,0.7044650230155716,48.8479262672811,0.9667591308742407,-0.005766184872424529,-0.018068758846912617,-1.0111642337111701,0 days 23:59:59.999999999,0.022459962234044194,0.6831571846188441,1.3663143692376882,-0.00393921062343731,0,13341,13342 days 00:00:00,1000.0,920.812824349659,-7.918717565034103,709.2934248690224,100.0,826.4849848237548,22.568106369035874,7487 days 00:00:00,434,0.0,7.387341772151906,-6.647871537912032,1.1617475336383307,-1.1206891953421547,1 days 00:00:00,1 days 00:00:00,-0.18245893006991043,-0.011924236887396678,-0.00998924894213915,0.9908993642204877,2.7917695194329597,208.81654822913876,2.9545164529509993,0.0166107893934776,0.0,None,None,-1.8431776279986625e-6,-0.00046448076225566297,-0.0791871756503435,-0.0015569953292042804,0.04687953528464304,434,434,19323.27380952381,14
Most Profit Factor,ETR,MACD,9,35,18,false,false,0,434,0.7044650230155716,48.8479262672811,0.9667591308742407,-0.005766184872424529,-0.018068758846912617,-1.0111642337111701,0 days 23:59:59.999999999,0.022459962234044194,0.6831571846188441,1.3663143692376882,-0.00393921062343731,0,13341,13342 days 00:00:00,1000.0,920.812824349659,-7.918717565034103,709.2934248690224,100.0,826.4849848237548,22.568106369035874,7487 days 00:00:00,434,0.0,7.387341772151906,-6.647871537912032,1.1617475336383307,-1.1206891953421547,1 days 00:00:00,1 days 00:00:00,-0.18245893006991043,-0.011924236887396678,-0.00998924894213915,0.9908993642204877,2.7917695194329597,208.81654822913876,2.9545164529509993,0.0166107893934776,0.0,None,None,-1.8431776279986625e-6,-0.00046448076225566297,-0.0791871756503435,-0.0015569953292042804,0.04687953528464304,434,434,19323.27380952381,14
Most Expectancy,ETR,MACD,9,35,18,false,false,0,434,0.7044650230155716,48.8479262672811,0.9667591308742407,-0.005766184872424529,-0.018068758846912617,-1.0111642337111701,0 days 23:59:59.999999999,0.022459962234044194,0.6831571846188441,1.3663143692376882,-0.00393921062343731,0,13341,13342 days 00:00:00,1000.0,920.812824349659,-7.918717565034103,709.2934248690224,100.0,826.4849848237548,22.568106369035874,7487 days 00:00:00,434,0.0,7.387341772151906,-6.647871537912032,1.1617475336383307,-1.1206891953421547,1 days 00:00:00,1 days 00:00:00,-0.18245893006991043,-0.011924236887396678,-0.00998924894213915,0.9908993642204877,2.7917695194329597,208.81654822913876,2.9545164529509993,0.0166107893934776,0.0,None,None,-1.8431776279986625e-6,-0.00046448076225566297,-0.0791871756503435,-0.0015569953292042804,0.04687953528464304,434,434,19323.27380952381,14
Most Sharpe Ratio,ETR,MACD,9,35,18,false,false,0,434,0.7044650230155716,48.8479262672811,0.9667591308742407,-0.005766184872424529,-0.018068758846912617,-1.0111642337111701,0 days 23:59:59.999999999,0.022459962234044194,0.6831571846188441,1.3663143692376882,-0.00393921062343731,0,13341,13342 days 00:00:00,1000.0,920.812824349659,-7.918717565034103,709.2934248690224,100.0,826.4849848237548,22.568106369035874,7487 days 00:00:00,434,0.0,7.387341772151906,-6.647871537912032,1.1617475336383307,-1.1206891953421547,1 days 00:00:00,1 days 00:00:00,-0.18245893006991043,-0.011924236887396678,-0.00998924894213915,0.9908993642204877,2.7917695194329597,208.81654822913876,2.9545164529509993,0.0166107893934776,0.0,None,None,-1.8431776279986625e-6,-0.00046448076225566297,-0.0791871756503435,-0.0015569953292042804,0.04687953528464304,434,434,19323.27380952381,14
Most Calmar Ratio,ETR,MACD,9,35,18,false,false,0,434,0.7044650230155716,48.8479262672811,0.9667591308742407,-0.005766184872424529,-0.018068758846912617,-1.0111642337111701,0 days 23:59:59.999999999,0.022459962234044194,0.6831571846188441,1.3663143692376882,-0.00393921062343731,0,13341,13342 days 00:00:00,1000.0,920.812824349659,-7.918717565034103,709.2934248690224,100.0,826.4849848237548,22.568106369035874,7487 days 00:00:00,434,0.0,7.387341772151906,-6.647871537912032,1.1617475336383307,-1.1206891953421547,1 days 00:00:00,1 days 00:00:00,-0.18245893006991043,-0.011924236887396678,-0.00998924894213915,0.9908993642204877,2.7917695194329597,208.81654822913876,2.9545164529509993,0.0166107893934776,0.0,None,None,-1.8431776279986625e-6,-0.00046448076225566297,-0.0791871756503435,-0.0015569953292042804,0.04687953528464304,434,434,19323.27380952381,14
Most Omega Ratio,ETR,MACD,9,35,18,false,false,0,434,0.7044650230155716,48.8479262672811,0.9667591308742407,-0.005766184872424529,-0.018068758846912617,-1.0111642337111701,0 days 23:59:59.999999999,0.022459962234044194,0.6831571846188441,1.3663143692376882,-0.00393921062343731,0,13341,13342 days 00:00:00,1000.0,920.812824349659,-7.918717565034103,709.2934248690224,100.0,826.4849848237548,22.568106369035874,7487 days 00:00:00,434,0.0,7.387341772151906,-6.647871537912032,1.1617475336383307,-1.1206891953421547,1 days 00:00:00,1 days 00:00:00,-0.18245893006991043,-0.011924236887396678,-0.00998924894213915,0.9908993642204877,2.7917695194329597,208.81654822913876,2.9545164529509993,0.0166107893934776,0.0,None,None,-1.8431776279986625e-6,-0.00046448076225566297,-0.0791871756503435,-0.0015569953292042804,0.04687953528464304,434,434,19323.27380952381,14
Most Sortino Ratio,ETR,MACD,9,35,18,false,false,0,434,0.7044650230155716,48.8479262672811,0.9667591308742407,-0.005766184872424529,-0.018068758846912617,-1.0111642337111701,0 days 23:59:59.999999999,0.022459962234044194,0.6831571846188441,1.3663143692376882,-0.00393921062343731,0,13341,13342 days 00:00:00,1000.0,920.812824349659,-7.918717565034103,709.2934248690224,100.0,826.4849848237548,22.568106369035874,7487 days 00:00:00,434,0.0,7.387341772151906,-6.647871537912032,1.1617475336383307,-1.1206891953421547,1 days 00:00:00,1 days 00:00:00,-0.18245893006991043,-0.011924236887396678,-0.00998924894213915,0.9908993642204877,2.7917695194329597,208.81654822913876,2.9545164529509993,0.0166107893934776,0.0,None,None,-1.8431776279986625e-6,-0.00046448076225566297,-0.0791871756503435,-0.0015569953292042804,0.04687953528464304,434,434,19323.27380952381,14
Least Max Drawdown [%],ETR,MACD,18,35,9,false,false,0,434,0.6966085778597628,48.61751152073733,0.9588762790570403,-0.010109285472371332,-0.03191780739895759,-1.0135683289335327,0 days 23:59:59.999999999,0.022459962234044194,0.6831571846188441,1.3663143692376882,-0.006906231001813381,0,13341,13342 days 00:00:00,1000.0,903.760735009852,-9.623926499014795,709.2934248690224,100.0,811.2349504011466,22.568106369035856,7487 days 00:00:00,434,0.0,7.387341772151906,-6.647871537912035,1.1592681112367247,-1.1165605442419646,1 days 00:00:00,1 days 00:00:00,-0.22174945850264294,-0.021092756536253074,-0.012249436408118363,0.9839298453100414,2.788051461829616,209.88271302849108,2.9517895359301267,0.016533333333333334,0.0,None,None,-3.255938578663508e-6,-0.000820496521823204,-0.09623926499014979,-0.001909435240954882,0.04681548924967366,434,434,19323.27380952381,14
Most Avg Losing Trade [%],ETR,MACD,10,21,16,false,false,0,490,0.5528917558017648,42.04081632653061,0.8816168777028044,-0.06155143005413416,-0.2119669344516758,-1.0424415852497477,0 days 23:59:59.999999999,0.02535802187714667,0.7713064987632111,1.5426129975264222,-0.047475018008922905,0,13341,13342 days 00:00:00,1000.0,698.9646264133589,-30.103537358664106,709.2934248690224,100.0,941.1289162037908,39.55144515975108,9714 days 00:00:00,490,0.0,8.128086571406664,-9.908150470219427,1.134010185719383,-0.9287545738898543,1 days 00:00:00,1 days 00:00:00,-0.6143579052788599,-0.1475441083386708,-0.02465215361409515,0.8944114206810118,0.023640449400100592,290.7007270682737,3.036185854060654,0.016998246817592808,-0.0009990009990008288,None,None,-0.000022568767559267845,-0.005687329424935497,-0.3010353735866427,-0.006741905830411232,0.04639088676262586,490,490,19323.27380952381,14
Most Max Drawdown Duration,ETR,MACD,10,18,18,false,false,0,496,0.5368481867367447,41.733870967741936,0.8667969484511131,-0.07485032265288344,-0.2569956817824104,-1.049140251341502,0 days 23:59:59.999999999,0.025668528267479077,0.7807510681358218,1.5615021362716437,-0.058439469361549645,0,13341,13342 days 00:00:00,1000.0,651.4514282706151,-34.854857172938495,709.2934248690224,100.0,954.1867761546365,45.82222514407078,9714 days 00:00:00,496,0.0,8.128086571406671,-9.908150470219432,1.131756774432816,-0.9390983126070005,1 days 00:00:00,1 days 00:00:00,-0.7027188946157006,-0.1805411033962079,-0.025436442809957438,0.8734201890803235,-0.22884355812761206,286.4489765607656,2.9945835054182552,0.017075773745997867,-0.0009990009990008336,None,None,-0.000027789094278428903,-0.007002851758164084,-0.3485485717293859,-0.008061708467056006,0.04668152147631544,496,496,19323.27380952381,14
Median Avg Winning Trade [%],ETR,MACD,9,30,15,false,false,0,475,0.5118433976057969,43.15789473684211,0.7747065680543169,-0.12365622341420474,-0.3960511818727535,-1.0670941329688692,0 days 23:59:59.999999999,0.024581755901315647,0.7476950753316842,1.4953901506633684,-0.09245714928091539,0,13341,13342 days 00:00:00,1000.0,524.1057263789319,-47.58942736210681,709.2934248690224,100.0,689.0140981888292,50.44386181529984,13171 days 00:00:00,475,0.0,8.128086571406671,-9.908150470219434,1.1040602916863718,-1.0558113552498278,1 days 00:00:00,1 days 00:00:00,-1.0018826813075123,-0.28244816430321157,-0.0347300484595225,0.8084155510785282,-0.20027297553680917,275.9533160112774,2.6824697831242084,0.016765736930345984,-0.0009990009990008218,None,None,-0.00004398834775468056,-0.011085063634179501,-0.47589427362106884,-0.012128486935051086,0.047233007096159484,475,475,19323.27380952381,14
Most Worst Trade [%],ETR,MACD,13,26,18,false,false,0,406,0.510949682022968,42.610837438423644,0.7785982771295197,-0.11993715237044927,-0.3723253298441914,-1.0581986705088609,0 days 23:59:59.999999999,0.021010932412492953,0.6390825275466606,1.2781650550933212,-0.07664973848365568,0,13341,13342 days 00:00:00,1000.0,587.2006567194624,-41.27993432805376,709.2934248690224,100.0,621.0199928525743,42.398388897197805,13252 days 00:00:00,406,0.0,6.5240384615384714,-6.647871537912015,1.1055653838442994,-1.0298596363410566,1 days 00:00:00,1 days 00:00:00,-1.0167471509372827,-0.2657895830377287,-0.03410299720148447,0.8110526415282762,0.3727561221935146,220.318539404494,2.847695941365945,0.01367573317125057,0.0,None,None,-0.0000364667399354244,-0.00918961846372695,-0.4127993432805387,-0.010005221359308258,0.04161076369763892,406,406,19323.27380952381,14
Mean Avg Losing Trade [%],ETR,MACD,15,25,16,false,false,0,404,0.5063619724940852,42.82178217821782,0.7691844143087949,-0.13110665720615494,-0.39769310340657366,-1.0617133878418905,0 days 23:59:59.999999999,0.02090743028238215,0.6359343377557903,1.2718686755115807,-0.08337522522577157,0,13341,13342 days 00:00:00,1000.0,562.2709977735516,-43.772900222644836,709.2934248690224,100.0,619.3465271203953,44.8438706981725,13252 days 00:00:00,404,0.0,6.52403846153847,-6.647871537912027,1.0997883251817167,-1.0529457565702318,1 days 00:00:00,1 days 00:00:00,-1.0834876292733853,-0.28719543776448675,-0.034850015568831876,0.7971025192333399,-0.02460844253019067,219.20388853988945,2.7612335887254353,0.013752754349973407,0.0,None,None,-0.000039669262382646774,-0.009996654120426987,-0.43772900222644806,-0.010816090482259733,0.04189124726323085,404,404,19323.27380952381,14
Most Avg Winning Trade [%],ETR,MACD,10,15,17,false,false,0,541,0.500004147481931,40.66543438077634,0.851138670368344,-0.10351258812073283,-0.3506968961439598,-1.0661990636924759,0 days 23:59:59.999999999,0.02799732619497214,0.8515853384304024,1.7031706768608048,-0.08814980238660111,0,13341,13342 days 00:00:00,1000.0,530.4543939044122,-46.95456060955878,709.2934248690224,100.0,1035.0535086839268,60.340856658405464,7991 days 00:00:00,541,0.0,8.128086571406655,-9.90815047021942,1.270522207719707,-1.0452186787278879,1 days 00:00:00,1 days 00:00:00,-0.8679216378846402,-0.23942227341610436,-0.028497273620961272,0.8437811419161864,1.4050974191229284,215.42607324700225,3.074550169471434,0.017774048363719583,-0.0009990009990008559,None,None,-0.00004193244207710302,-0.01056697540342996,-0.4695456060955906,-0.011903800976111323,0.05311684951091181,541,541,19323.27380952381,14
Median Expectancy,ETR,MACD,9,25,14,false,false,0,522,0.4796852314067059,40.99616858237548,0.7948294512065615,-0.12818321362641466,-0.4283632744098715,-1.0732428492852921,0 days 23:59:59.999999999,0.027014055958919512,0.8216775354171351,1.6433550708342701,-0.10532526705440053,0,13341,13342 days 00:00:00,1000.0,480.4932858326945,-51.95067141673056,709.2934248690224,100.0,857.0418975270237,57.99287081099528,12242 days 00:00:00,522,0.0,8.128086571406655,-9.908150470219425,1.129843890003903,-1.0022669804344926,1 days 00:00:00,1 days 00:00:00,-0.9952235903588211,-0.3087262421716684,-0.03423104393651339,0.7978516658007428,-0.7053392803508732,258.3135079348715,2.8715630438731625,0.017308425467022496,-0.0009990009990008528,None,None,-0.00005011204441675954,-0.012628235193023404,-0.5195067141673049,-0.013748223847950936,0.049228349687654965,522,522,19323.27380952381,14
Least Max Drawdown Duration,ETR,MACD,13,32,17,false,false,0,396,0.47886574315665864,42.42424242424242,0.7306733664049099,-0.16288200033014255,-0.4739626030022646,-1.070337599153476,0 days 23:59:59.999999999,0.02049342176193894,0.6233415785923093,1.2466831571846186,-0.1015311232100641,0,13341,13342 days 00:00:00,1000.0,501.10003399366525,-49.889996600633474,709.2934248690224,100.0,594.3046280691957,50.25866883987972,10306 days 00:00:00,396,0.0,7.128483726904994,-6.647871537912032,1.0812085136980008,-1.079580273824564,1 days 00:00:00,1 days 00:00:00,-1.2598483990058953,-0.3506845964680906,-0.03725710630967561,0.7550321811352828,-0.7495928130242706,228.4165280343017,2.721627629673695,0.013059984813971148,0.0,None,None,-0.00004831487909696903,-0.012175349532436196,-0.4988999660063358,-0.012965675246059294,0.04178408626462398,396,396,19323.27380952381,14
Median Avg Losing Trade [%],ETR,MACD,8,31,14,false,false,0,525,0.46082243767113285,41.333333333333336,0.7571409808393417,-0.15440680034391802,-0.5071147025662233,-1.08229452108168,1 days 00:00:00,0.027169309154085716,0.8263998201034405,1.652799640206881,-0.1276017520269617,0,13341,13342 days 00:00:00,1000.0,416.2903729401935,-58.37096270598066,709.2934248690224,100.0,775.9210447857208,61.94598649689503,12959 days 00:00:00,525,0.0,8.128086571406662,-9.908150470219407,1.1204612703360726,-1.0526093046866387,1 days 00:00:00,1 days 00:00:00,-1.1118278610662884,-0.36864937051464497,-0.03824297286078074,0.7662723683079111,-0.6959185308359074,245.14151283843674,2.731927573967335,0.017541183648566196,-0.0009990009990008453,None,None,-0.0000607188747025257,-0.015301156425036476,-0.5837096270598088,-0.016416433509009787,0.049952464539291884,525,525,19323.27380952381,14
Mean Total Fees Paid,ETR,MACD,9,23,11,false,false,0,594,0.4463148968594723,40.4040404040404,0.7699875408838172,-0.1516113454598993,-0.5293119759069468,-1.087898152342204,0 days 23:59:59.999999999,0.03074013264290841,0.9350123678884641,1.8700247357769282,-0.14175848311721637,0,13341,13342 days 00:00:00,1000.0,376.5441848553903,-62.34558151446097,709.2934248690224,100.0,854.8614202742331,66.83516225112666,12445 days 00:00:00,594,0.0,8.12808657140667,-9.908150470219432,1.1904383746943172,-1.0614755625136052,1 days 00:00:00,1 days 00:00:00,-1.0495889143848687,-0.38037428880532875,-0.03945005577604358,0.775324051063789,-0.29328287531739444,181.03589262282685,2.8367738809510445,0.019484985099717276,-0.0009990009990008737,None,None,-0.00006745450348061715,-0.016998534877115522,-0.6234558151446106,-0.01827889152709361,0.053783182758248234,594,594,19323.27380952381,14
Mean Calmar Ratio,ETR,MACD,6,19,11,false,false,0,717,0.439155935323548,43.375174337517436,0.7017836781394178,-0.1832456690520552,-0.6824343348125669,-1.1062655572433664,0 days 23:59:59.999999999,0.037105513644722775,1.1286260400269843,2.2572520800539686,-0.20681583381431637,0,13341,13342 days 00:00:00,1000.0,246.2653895723746,-75.37346104276253,709.2934248690224,100.0,769.4046592375921,75.76655121923542,13220 days 00:00:00,717,0.0,7.705360569512597,-9.908150470219425,1.0372740451699856,-1.118175794970909,1 days 00:00:00,1 days 00:00:00,-1.051233766286784,-0.519368228352096,-0.04964110882672483,0.7296255536127956,-2.7179925460369616,163.77241787042263,2.499643100340152,0.024888615762789983,-0.0009990009990009027,None,None,-0.0000984226625233815,-0.024802510955892136,-0.7537346104276261,-0.026121012333707117,0.057473339581671376,717,717,19323.27380952381,14
Median Omega Ratio,ETR,MACD,9,36,10,false,false,0,547,0.43211991650166376,40.40219378427788,0.7241043900412035,-0.16653485762338915,-0.5700305885434264,-1.0878627926619968,0 days 23:59:59.999999999,0.028307832585304546,0.8610299078030133,1.7220598156060265,-0.1433914931054547,0,13341,13342 days 00:00:00,1000.0,376.7949887421546,-62.320501125784546,709.2934248690224,100.0,727.2871405438145,64.44224711083108,13156 days 00:00:00,547,0.0,8.12808657140667,-9.908150470219434,1.095795023001771,-1.0222860957159057,1 days 00:00:00,1 days 00:00:00,-1.1393144629942356,-0.41619629729185703,-0.040887421527037594,0.7445207218535516,-0.6617059536608284,241.3545558341183,2.6634527915681514,0.018240097687552467,-0.0009990009990008609,None,None,-0.00006823558819168676,-0.017195368224305063,-0.6232050112578451,-0.018266545017806446,0.04972324116294294,547,547,19323.27380952381,14
