Metric Type,Short Window,Long Window,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Trades,Total Closed Trades,Total Open Trades,Open Trade PnL,Win Rate [%],Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Profit Factor,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Sortino Ratio,RSI Window,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Expectancy per Trade,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Beats BNH [%],Total Period,Trades Per Day,Score,Trades per Month,Signals per Month,Expectancy per Month,Avg Trade Duration,Signal Entry
Most Total Return [%],27,35,35,0,8046,8047 days 00:00:00,1000.0,727.5088292423104,-27.249117075768957,55939.47849026008,100.0,264.0560497965342,30.53769959090338,7589 days 00:00:00,150,149,1,-0.7275088292423246,41.61073825503356,9.867528735632195,-7.103448275862057,1.3748309553916271,-1.3132782212908038,1 days 00:00:00,1 days 00:00:00,0.7330107130672725,-1.8239171941506536,-0.2656436320938574,-0.04691334101974005,0.7589244168764889,-0.37471686424758693,14,2.967941899156096,462.0933400473874,2.6792331686700277,0.008269640395940359,0.0001,0.0,None,None,-0.00003616341618371381,-0.00911318087829588,-0.2724911707576908,-0.009913076419946765,0.04128732466997297,-1.0004871178246775,11653.92857142857,0.012785388127853882,0.0,0.3914988814317673,0.7803877703206562,0.000039149888143176733,0 days 23:59:59.999999999,true
Least Max Drawdown [%],27,35,35,0,8046,8047 days 00:00:00,1000.0,727.5088292423104,-27.249117075768957,55939.47849026008,100.0,264.0560497965342,30.53769959090338,7589 days 00:00:00,150,149,1,-0.7275088292423246,41.61073825503356,9.867528735632195,-7.103448275862057,1.3748309553916271,-1.3132782212908038,1 days 00:00:00,1 days 00:00:00,0.7330107130672725,-1.8239171941506536,-0.2656436320938574,-0.04691334101974005,0.7589244168764889,-0.37471686424758693,14,2.967941899156096,462.0933400473874,2.6792331686700277,0.008269640395940359,0.0001,0.0,None,None,-0.00003616341618371381,-0.00911318087829588,-0.2724911707576908,-0.009913076419946765,0.04128732466997297,-1.0004871178246775,11653.92857142857,0.012785388127853882,0.0,0.3914988814317673,0.7803877703206562,0.000039149888143176733,0 days 23:59:59.999999999,true
Most Worst Trade [%],27,35,35,0,8046,8047 days 00:00:00,1000.0,727.5088292423104,-27.249117075768957,55939.47849026008,100.0,264.0560497965342,30.53769959090338,7589 days 00:00:00,150,149,1,-0.7275088292423246,41.61073825503356,9.867528735632195,-7.103448275862057,1.3748309553916271,-1.3132782212908038,1 days 00:00:00,1 days 00:00:00,0.7330107130672725,-1.8239171941506536,-0.2656436320938574,-0.04691334101974005,0.7589244168764889,-0.37471686424758693,14,2.967941899156096,462.0933400473874,2.6792331686700277,0.008269640395940359,0.0001,0.0,None,None,-0.00003616341618371381,-0.00911318087829588,-0.2724911707576908,-0.009913076419946765,0.04128732466997297,-1.0004871178246775,11653.92857142857,0.012785388127853882,0.0,0.3914988814317673,0.7803877703206562,0.000039149888143176733,0 days 23:59:59.999999999,true
Most Profit Factor,27,35,35,0,8046,8047 days 00:00:00,1000.0,727.5088292423104,-27.249117075768957,55939.47849026008,100.0,264.0560497965342,30.53769959090338,7589 days 00:00:00,150,149,1,-0.7275088292423246,41.61073825503356,9.867528735632195,-7.103448275862057,1.3748309553916271,-1.3132782212908038,1 days 00:00:00,1 days 00:00:00,0.7330107130672725,-1.8239171941506536,-0.2656436320938574,-0.04691334101974005,0.7589244168764889,-0.37471686424758693,14,2.967941899156096,462.0933400473874,2.6792331686700277,0.008269640395940359,0.0001,0.0,None,None,-0.00003616341618371381,-0.00911318087829588,-0.2724911707576908,-0.009913076419946765,0.04128732466997297,-1.0004871178246775,11653.92857142857,0.012785388127853882,0.0,0.3914988814317673,0.7803877703206562,0.000039149888143176733,0 days 23:59:59.999999999,true
Most Sharpe Ratio,20,22,31,0,8046,8047 days 00:00:00,1000.0,652.4327962329676,-34.75672037670325,55939.47849026008,100.0,258.19460042432144,52.094732122513655,7837 days 00:00:00,192,192,0,0.0,42.70833333333333,7.291542402447399,-13.905621560127186,1.5468247110469484,-1.4962247771755781,1 days 00:00:00,1 days 00:00:00,0.7053233672030006,-1.810245852953292,-0.2574165902922605,-0.036824890953761645,0.7818705546848385,-0.33160345343842795,14,-8.141711979868957,462.1527825559629,2.669144307372379,0.010929648241206031,0.0001,0.0,None,None,-0.000046881966402737546,-0.01181425553348986,-0.347567203767033,-0.013284389248131467,0.05523520733201638,-1.0006213272149607,11653.92857142857,0.016475131010388895,0.0,0.5011185682326622,1.0022371364653244,0.00005011185682326622,0 days 23:59:59.999999999,false
Most Calmar Ratio,20,22,31,0,8046,8047 days 00:00:00,1000.0,652.4327962329676,-34.75672037670325,55939.47849026008,100.0,258.19460042432144,52.094732122513655,7837 days 00:00:00,192,192,0,0.0,42.70833333333333,7.291542402447399,-13.905621560127186,1.5468247110469484,-1.4962247771755781,1 days 00:00:00,1 days 00:00:00,0.7053233672030006,-1.810245852953292,-0.2574165902922605,-0.036824890953761645,0.7818705546848385,-0.33160345343842795,14,-8.141711979868957,462.1527825559629,2.669144307372379,0.010929648241206031,0.0001,0.0,None,None,-0.000046881966402737546,-0.01181425553348986,-0.347567203767033,-0.013284389248131467,0.05523520733201638,-1.0006213272149607,11653.92857142857,0.016475131010388895,0.0,0.5011185682326622,1.0022371364653244,0.00005011185682326622,0 days 23:59:59.999999999,false
Most Omega Ratio,20,22,31,0,8046,8047 days 00:00:00,1000.0,652.4327962329676,-34.75672037670325,55939.47849026008,100.0,258.19460042432144,52.094732122513655,7837 days 00:00:00,192,192,0,0.0,42.70833333333333,7.291542402447399,-13.905621560127186,1.5468247110469484,-1.4962247771755781,1 days 00:00:00,1 days 00:00:00,0.7053233672030006,-1.810245852953292,-0.2574165902922605,-0.036824890953761645,0.7818705546848385,-0.33160345343842795,14,-8.141711979868957,462.1527825559629,2.669144307372379,0.010929648241206031,0.0001,0.0,None,None,-0.000046881966402737546,-0.01181425553348986,-0.347567203767033,-0.013284389248131467,0.05523520733201638,-1.0006213272149607,11653.92857142857,0.016475131010388895,0.0,0.5011185682326622,1.0022371364653244,0.00005011185682326622,0 days 23:59:59.999999999,false
Most Sortino Ratio,20,22,31,0,8046,8047 days 00:00:00,1000.0,652.4327962329676,-34.75672037670325,55939.47849026008,100.0,258.19460042432144,52.094732122513655,7837 days 00:00:00,192,192,0,0.0,42.70833333333333,7.291542402447399,-13.905621560127186,1.5468247110469484,-1.4962247771755781,1 days 00:00:00,1 days 00:00:00,0.7053233672030006,-1.810245852953292,-0.2574165902922605,-0.036824890953761645,0.7818705546848385,-0.33160345343842795,14,-8.141711979868957,462.1527825559629,2.669144307372379,0.010929648241206031,0.0001,0.0,None,None,-0.000046881966402737546,-0.01181425553348986,-0.347567203767033,-0.013284389248131467,0.05523520733201638,-1.0006213272149607,11653.92857142857,0.016475131010388895,0.0,0.5011185682326622,1.0022371364653244,0.00005011185682326622,0 days 23:59:59.999999999,false
Median Best Trade [%],21,30,35,0,8046,8047 days 00:00:00,1000.0,578.0637261749172,-42.19362738250828,55939.47849026008,100.0,274.731169089432,45.18253199062116,5814 days 00:00:00,167,167,0,0.0,38.92215568862276,6.930410958904108,-13.905621560127177,1.4036346515501665,-1.3931621559774534,1 days 00:00:00,1 days 00:00:00,0.649229090911323,-2.52656451392265,-0.38973063148092596,-0.05434232550622306,0.658036071261545,-0.49569029953204397,14,-10.24440050990746,662.4480630389153,2.52723998383057,0.008648784156430184,0.0001,0.0,None,None,-0.00006319075959022824,-0.015924071416737517,-0.4219362738250846,-0.017016954442128918,0.04917402269306083,-1.0007542728055616,11653.92857142857,0.01432993166007784,0.0,0.43586875466070096,0.8717375093214019,0.0000435868754660701,0 days 23:59:59.999999999,false
Median Avg Losing Trade [%],22,30,31,0,8046,8047 days 00:00:00,1000.0,567.751960850943,-43.2248039149057,55939.47849026008,100.0,268.517360812497,44.34205740074081,7903 days 00:00:00,170,170,0,0.0,40.588235294117645,6.220026178010467,-13.90562156012719,1.4745199834722496,-1.5247116646454903,1 days 00:00:00,1 days 00:00:00,0.6561176496657332,-2.5426355244062178,-0.38130504055337855,-0.05716761665041054,0.6753253110846966,-0.47903493116042034,14,-10.614252594803867,565.2611084056934,2.55862688284202,0.00890170511534604,0.0001,0.0,None,None,-0.00006491489530586152,-0.016358553617077103,-0.43224803914905474,-0.0175708784012516,0.05163194878593434,-1.0007727065943675,11653.92857142857,0.014587355582115168,0.0,0.44369873228933626,0.8873974645786725,0.00004436987322893363,0 days 23:59:59.999999999,false
Most Avg Losing Trade [%],22,35,35,0,8046,8047 days 00:00:00,1000.0,542.6279046260125,-45.73720953739875,55939.47849026008,100.0,227.00447333355294,46.59566909536545,7837 days 00:00:00,149,149,0,0.0,32.88590604026846,6.930410958904118,-7.85792520761091,1.4054801540100235,-1.273113558207704,1 days 00:00:00,1 days 00:00:00,0.5355287150265051,-3.0696113783489047,-0.537995108724017,-0.05869250824200933,0.5583447352835335,-0.6778814885792432,14,-5.357004502663435,377.76985435124067,2.7041401885300553,0.006378189094547274,0.0001,0.0,None,None,-0.00007260835486441508,-0.0182973054258326,-0.45737209537398615,-0.01896237556632474,0.0409312466444477,-1.0008176195197345,11653.92857142857,0.012785388127853882,0.0,0.38888888888888884,0.7777777777777777,0.000038888888888888884,0 days 23:59:59.999999999,false
Mean Best Trade [%],15,33,34,0,8046,8047 days 00:00:00,1000.0,506.7755701253133,-49.32244298746867,55939.47849026008,100.0,270.34357192515216,52.487117116080086,7990 days 00:00:00,190,190,0,0.0,37.368421052631575,7.291542402447407,-13.905621560127182,1.6960932560870734,-1.5399573479399318,1 days 00:00:00,1 days 00:00:00,0.6302431219369732,-2.5959180519720304,-0.42103862375264556,-0.05784126295040672,0.6703184367526169,-0.5367789638280882,14,-7.598049869453495,421.1752202905858,2.681273747010468,0.009534562790114163,0.0001,0.0,None,None,-0.00007805806164246213,-0.01967063153390046,-0.4932244298746843,-0.021060162855200737,0.05622669128213531,-1.0008817108117312,11653.92857142857,0.01630351506236401,0.0,0.49589858314690527,0.9917971662938105,0.00004958985831469053,0 days 23:59:59.999999999,false
Most Avg Winning Trade [%],18,23,25,0,8046,8047 days 00:00:00,1000.0,505.6913444876245,-49.430865551237545,55939.47849026008,100.0,323.70457924728646,57.7140904239461,7662 days 00:00:00,210,210,0,0.0,39.04761904761905,12.43160305832101,-13.905621560127182,1.7510278333718754,-1.5998517129384469,1 days 00:00:00,1 days 00:00:00,0.6993383296591094,-2.3538507405351172,-0.35130504334601087,-0.052765977922465984,0.7128731850448549,-0.4556804069639173,14,-5.25782480081267,446.5462713997814,2.8095590234120738,0.010675709620698318,0.0001,0.0,None,None,-0.00007602306188473861,-0.01915781159495413,-0.4943086555123736,-0.021125819240827015,0.06563079654061975,-1.000883649023647,11653.92857142857,0.018019674542612853,0.0,0.5480984340044742,1.0961968680089484,0.000054809843400447426,0 days 23:59:59.999999999,false
Least Max Drawdown Duration,18,24,24,0,8046,8047 days 00:00:00,1000.0,500.97248452644624,-49.90275154735538,55939.47849026008,100.0,318.52143641245766,55.999303874288685,5261 days 00:00:00,210,210,0,0.0,39.04761904761905,12.431603058321015,-13.90562156012718,1.729007018661111,-1.593584674112114,1 days 00:00:00,1 days 00:00:00,0.6906071394716907,-2.3763215022550224,-0.35881666294398923,-0.05511785761282224,0.7070602401661424,-0.4642452849436248,14,-5.380207651278106,454.57040921153697,2.7866491818312653,0.010675709620698318,0.0001,0.0,None,None,-0.00007727014258128686,-0.01947207593048429,-0.49902751547355584,-0.021413172060192442,0.06531092178835009,-1.0008920846760494,11653.92857142857,0.018019674542612853,0.0,0.5480984340044742,1.0961968680089484,0.000054809843400447426,0 days 23:59:59.999999999,false
