Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,RSI Window
Most Total Return [%],ADA-USD,MACD,4,13,4,false,false,0,235,1.5500023622281387,59.148936170212764,2.3072091933733083,1.2498403111959948,2.8016173611622452,-0.4136354848709023,0 days 23:59:59.999999999,0.08646063281824871,2.5938189845474615,5.187637969094923,3.2418595268328785,0,2718,2719 days 00:00:00,1000.0,11951.855005425996,1095.1855005425996,1867.7554188310264,100.0,1498.231988260179,29.968803993302245,400 days 00:00:00,235,0.0,71.05629374128839,-13.521741580151984,4.199945051492315,-3.0216655106913843,1 days 00:00:00,1 days 00:00:00,46.60363832096162,1.0291653565897019,1.318694103434382,1.965989877352216,18.299326560018304,597.9941983468586,4.5411597167009,0.05510283275126115,-0.000999000999000944,None,None,0.0010803087519475384,0.2722378054907797,10.951855005425942,0.2585136361890612,0.3183533603486696,235,235,2718,14
Most Win Rate [%],ADA-USD,MACD,4,13,4,false,false,0,235,1.5500023622281387,59.148936170212764,2.3072091933733083,1.2498403111959948,2.8016173611622452,-0.4136354848709023,0 days 23:59:59.999999999,0.08646063281824871,2.5938189845474615,5.187637969094923,3.2418595268328785,0,2718,2719 days 00:00:00,1000.0,11951.855005425996,1095.1855005425996,1867.7554188310264,100.0,1498.231988260179,29.968803993302245,400 days 00:00:00,235,0.0,71.05629374128839,-13.521741580151984,4.199945051492315,-3.0216655106913843,1 days 00:00:00,1 days 00:00:00,46.60363832096162,1.0291653565897019,1.318694103434382,1.965989877352216,18.299326560018304,597.9941983468586,4.5411597167009,0.05510283275126115,-0.000999000999000944,None,None,0.0010803087519475384,0.2722378054907797,10.951855005425942,0.2585136361890612,0.3183533603486696,235,235,2718,14
Most Profit Factor,ADA-USD,MACD,4,13,4,false,false,0,235,1.5500023622281387,59.148936170212764,2.3072091933733083,1.2498403111959948,2.8016173611622452,-0.4136354848709023,0 days 23:59:59.999999999,0.08646063281824871,2.5938189845474615,5.187637969094923,3.2418595268328785,0,2718,2719 days 00:00:00,1000.0,11951.855005425996,1095.1855005425996,1867.7554188310264,100.0,1498.231988260179,29.968803993302245,400 days 00:00:00,235,0.0,71.05629374128839,-13.521741580151984,4.199945051492315,-3.0216655106913843,1 days 00:00:00,1 days 00:00:00,46.60363832096162,1.0291653565897019,1.318694103434382,1.965989877352216,18.299326560018304,597.9941983468586,4.5411597167009,0.05510283275126115,-0.000999000999000944,None,None,0.0010803087519475384,0.2722378054907797,10.951855005425942,0.2585136361890612,0.3183533603486696,235,235,2718,14
Most Expectancy,ADA-USD,MACD,4,13,4,false,false,0,235,1.5500023622281387,59.148936170212764,2.3072091933733083,1.2498403111959948,2.8016173611622452,-0.4136354848709023,0 days 23:59:59.999999999,0.08646063281824871,2.5938189845474615,5.187637969094923,3.2418595268328785,0,2718,2719 days 00:00:00,1000.0,11951.855005425996,1095.1855005425996,1867.7554188310264,100.0,1498.231988260179,29.968803993302245,400 days 00:00:00,235,0.0,71.05629374128839,-13.521741580151984,4.199945051492315,-3.0216655106913843,1 days 00:00:00,1 days 00:00:00,46.60363832096162,1.0291653565897019,1.318694103434382,1.965989877352216,18.299326560018304,597.9941983468586,4.5411597167009,0.05510283275126115,-0.000999000999000944,None,None,0.0010803087519475384,0.2722378054907797,10.951855005425942,0.2585136361890612,0.3183533603486696,235,235,2718,14
Most Sharpe Ratio,ADA-USD,MACD,4,13,4,false,false,0,235,1.5500023622281387,59.148936170212764,2.3072091933733083,1.2498403111959948,2.8016173611622452,-0.4136354848709023,0 days 23:59:59.999999999,0.08646063281824871,2.5938189845474615,5.187637969094923,3.2418595268328785,0,2718,2719 days 00:00:00,1000.0,11951.855005425996,1095.1855005425996,1867.7554188310264,100.0,1498.231988260179,29.968803993302245,400 days 00:00:00,235,0.0,71.05629374128839,-13.521741580151984,4.199945051492315,-3.0216655106913843,1 days 00:00:00,1 days 00:00:00,46.60363832096162,1.0291653565897019,1.318694103434382,1.965989877352216,18.299326560018304,597.9941983468586,4.5411597167009,0.05510283275126115,-0.000999000999000944,None,None,0.0010803087519475384,0.2722378054907797,10.951855005425942,0.2585136361890612,0.3183533603486696,235,235,2718,14
Most Calmar Ratio,ADA-USD,MACD,4,13,4,false,false,0,235,1.5500023622281387,59.148936170212764,2.3072091933733083,1.2498403111959948,2.8016173611622452,-0.4136354848709023,0 days 23:59:59.999999999,0.08646063281824871,2.5938189845474615,5.187637969094923,3.2418595268328785,0,2718,2719 days 00:00:00,1000.0,11951.855005425996,1095.1855005425996,1867.7554188310264,100.0,1498.231988260179,29.968803993302245,400 days 00:00:00,235,0.0,71.05629374128839,-13.521741580151984,4.199945051492315,-3.0216655106913843,1 days 00:00:00,1 days 00:00:00,46.60363832096162,1.0291653565897019,1.318694103434382,1.965989877352216,18.299326560018304,597.9941983468586,4.5411597167009,0.05510283275126115,-0.000999000999000944,None,None,0.0010803087519475384,0.2722378054907797,10.951855005425942,0.2585136361890612,0.3183533603486696,235,235,2718,14
Most Omega Ratio,ADA-USD,MACD,4,13,4,false,false,0,235,1.5500023622281387,59.148936170212764,2.3072091933733083,1.2498403111959948,2.8016173611622452,-0.4136354848709023,0 days 23:59:59.999999999,0.08646063281824871,2.5938189845474615,5.187637969094923,3.2418595268328785,0,2718,2719 days 00:00:00,1000.0,11951.855005425996,1095.1855005425996,1867.7554188310264,100.0,1498.231988260179,29.968803993302245,400 days 00:00:00,235,0.0,71.05629374128839,-13.521741580151984,4.199945051492315,-3.0216655106913843,1 days 00:00:00,1 days 00:00:00,46.60363832096162,1.0291653565897019,1.318694103434382,1.965989877352216,18.299326560018304,597.9941983468586,4.5411597167009,0.05510283275126115,-0.000999000999000944,None,None,0.0010803087519475384,0.2722378054907797,10.951855005425942,0.2585136361890612,0.3183533603486696,235,235,2718,14
Most Sortino Ratio,ADA-USD,MACD,4,13,4,false,false,0,235,1.5500023622281387,59.148936170212764,2.3072091933733083,1.2498403111959948,2.8016173611622452,-0.4136354848709023,0 days 23:59:59.999999999,0.08646063281824871,2.5938189845474615,5.187637969094923,3.2418595268328785,0,2718,2719 days 00:00:00,1000.0,11951.855005425996,1095.1855005425996,1867.7554188310264,100.0,1498.231988260179,29.968803993302245,400 days 00:00:00,235,0.0,71.05629374128839,-13.521741580151984,4.199945051492315,-3.0216655106913843,1 days 00:00:00,1 days 00:00:00,46.60363832096162,1.0291653565897019,1.318694103434382,1.965989877352216,18.299326560018304,597.9941983468586,4.5411597167009,0.05510283275126115,-0.000999000999000944,None,None,0.0010803087519475384,0.2722378054907797,10.951855005425942,0.2585136361890612,0.3183533603486696,235,235,2718,14
Median Worst Trade [%],ADA-USD,MACD,2,9,12,false,false,0,240,1.3499222331956138,55.00000000000001,1.2785259150020478,0.9025183133475938,1.627187608076106,-0.7814090613533128,1 days 00:00:00,0.08830022075055188,2.6490066225165565,5.298013245033113,2.3907769890002486,0,2718,2719 days 00:00:00,1000.0,5082.744101647105,408.2744101647105,1867.7554188310264,100.0,1810.1812584080085,43.50378746849545,1232 days 00:00:00,240,0.0,79.01115631288879,-24.45533724265584,4.436480326245221,-3.4167685913050616,1 days 00:00:00,1 days 00:00:00,17.01143375686297,0.696283922910626,0.5606509442885949,1.566632684008164,18.223100546145385,646.6734179488781,4.003616859131978,0.05224458204334365,-0.0009990009990009506,None,None,0.0007967207474343467,0.20077362835345539,4.082744101647107,0.1626312316765537,0.34702955385854795,240,240,2718,14
Most Worst Trade [%],ADA-USD,MACD,5,32,2,false,false,0,262,1.276905581143313,50.38167938931297,1.495342337273618,0.814704281726027,1.9229733080152847,-0.7698197523980393,0 days 23:59:59.999999999,0.0963944076526858,2.891832229580574,5.783664459161148,2.355988099472617,0,2718,2719 days 00:00:00,1000.0,5299.204047664294,429.92040476642944,1867.7554188310264,100.0,1177.2899024812546,56.60151824391119,1376 days 00:00:00,262,0.0,71.05629374128839,-11.982726945898454,4.361094552012061,-2.7862458388720994,1 days 00:00:00,1 days 00:00:00,16.409175754443858,0.7398433755193838,0.44325309687598435,1.5682730105643359,17.840665351659066,574.6855303996526,4.430085073637947,0.0530596436870643,-0.0009990009990009747,None,None,0.0007851367989643002,0.19785447333900363,4.299204047664265,0.16713384400015774,0.32184906076326564,262,262,2718,14
