Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,RSI Window
Most Calmar Ratio,AAPL,MACD,6,24,18,false,false,0,440,1.0327365255872372,53.86363636363637,1.31254662314424,0.3395177386133813,0.8061080894555815,-0.9982717754419062,0 days 23:59:59.999999999,0.027166948839009858,0.8263280271865499,1.6526560543730997,0.28055302314323405,0,11182,11183 days 00:00:00,1000.0,3816.2576686718435,281.6257668671843,162956.69769778932,100.0,2433.6880602026913,18.721118484507592,3084 days 00:00:00,440,0.0,12.643808726569606,-12.543429385293978,2.082197463721739,-1.6950393788776577,1 days 00:00:00,1 days 00:00:00,6.400585610617796,0.4828612093390938,0.2386698383618338,1.40606562101134,2.8939310536024494,136.13192797204235,3.685859261663484,0.022212065813528335,-0.0009990009990008316,None,None,0.00013362403740842677,0.03367325742692355,2.81625766867183,0.03063940292725631,0.08392840593249226,440,440,16196.150793650793,14
Most Omega Ratio,AAPL,MACD,17,18,8,false,false,0,421,1.0194869004034763,53.20665083135392,1.299997637243227,0.35172090795341215,0.8069253630278551,-0.9983002870288634,0 days 23:59:59.999999999,0.02599383059368898,0.7906456805580397,1.5812913611160795,0.2780866166353172,0,11182,11183 days 00:00:00,1000.0,3769.7961281052185,276.9796128105218,162956.69769778932,100.0,2447.0276951036967,21.820845848740518,3181 days 00:00:00,421,0.0,12.643808726569608,-12.543429385293969,2.1290337153134105,-1.6691829948315604,1 days 00:00:00,1 days 00:00:00,6.579088190273676,0.47977398496563173,0.20285225700579712,1.4212168399020617,3.208433382869406,144.99152145459243,3.670972858810875,0.021465107782243333,-0.0009990009990008197,None,None,0.00013244796583246332,0.03337688738978076,2.7697961281052135,0.03035495541868194,0.08372502772203635,421,421,16196.150793650793,14
Most Win Rate [%],AAPL,MACD,8,35,8,false,false,0,496,0.9915303277988036,54.63709677419355,1.2016474360834548,0.25383143233719807,0.620332262021351,-0.9987896277065796,0 days 23:59:59.999999999,0.030624560509429292,0.9314970488284743,1.8629940976569486,0.23644323012200455,0,11182,11183 days 00:00:00,1000.0,2972.3827192069293,197.23827192069294,162956.69769778932,100.0,2458.5601782191557,29.04568547903993,3084 days 00:00:00,496,0.0,12.643808726569631,-12.543429385293967,1.9518269982634382,-1.7913098937339624,1 days 00:00:00,1 days 00:00:00,3.97657806291722,0.38892633989653796,0.12461477961570877,1.2927336680460377,2.1448067768143013,122.37610306662891,3.3368396124654236,0.025398863011186504,-0.0009990009990008511,None,None,0.00011262625493052026,0.028381816242491104,1.9723827192069248,0.02485172939949054,0.0878251679850678,496,496,16196.150793650793,14
Most Expectancy,AAPL,MACD,12,19,7,false,false,0,507,0.9831304066628307,51.28205128205128,1.2383198137223657,0.3310304227050398,0.8333142397362202,-0.9978768381850174,0 days 23:59:59.999999999,0.03130373423040454,0.9521552495081381,1.9043104990162762,0.3151923547255016,0,11182,11183 days 00:00:00,1000.0,4459.83438047597,345.98343804759696,162956.69769778932,100.0,3666.66309215047,25.54011071889022,3445 days 00:00:00,507,0.0,12.643808726569612,-12.543429385293967,2.217608175252618,-1.6548408957660947,1 days 00:00:00,1 days 00:00:00,6.824130927960471,0.4982534053193482,0.19580553993170083,1.3857941134143317,2.7598912548055776,112.58211723222533,3.8379799795304144,0.024647242074399854,-0.000999000999000866,None,None,0.0001501234674614189,0.037831113800277566,3.4598343804759812,0.03426512466100884,0.09137870814391039,507,507,16196.150793650793,14
Most Sharpe Ratio,AAPL,MACD,12,20,7,false,false,0,497,0.9813083771602465,50.905432595573444,1.2550094539220298,0.3315416314572369,0.848117641418077,-0.9979314123852386,0 days 23:59:59.999999999,0.0306863035749725,0.9333750670720801,1.8667501341441601,0.30945269249858537,0,11182,11183 days 00:00:00,1000.0,4370.902066000437,337.0902066000437,162956.69769778932,100.0,3422.754648061948,32.80041919820663,3084 days 00:00:00,497,0.0,12.643808726569624,-12.543429385293967,2.193639415414776,-1.5992400871544739,1 days 00:00:00,1 days 00:00:00,6.782499126761429,0.5036262300105939,0.15036052737951217,1.3962842246150011,2.908680160851011,119.00676770248451,3.8809268752607236,0.024084249084249085,-0.0009990009990008546,None,None,0.0001473896460555279,0.03714219080599303,3.3709020660004283,0.0337957897181318,0.08875755647889981,497,497,16196.150793650793,14
Most Sortino Ratio,AAPL,MACD,12,20,7,false,false,0,497,0.9813083771602465,50.905432595573444,1.2550094539220298,0.3315416314572369,0.848117641418077,-0.9979314123852386,0 days 23:59:59.999999999,0.0306863035749725,0.9333750670720801,1.8667501341441601,0.30945269249858537,0,11182,11183 days 00:00:00,1000.0,4370.902066000437,337.0902066000437,162956.69769778932,100.0,3422.754648061948,32.80041919820663,3084 days 00:00:00,497,0.0,12.643808726569624,-12.543429385293967,2.193639415414776,-1.5992400871544739,1 days 00:00:00,1 days 00:00:00,6.782499126761429,0.5036262300105939,0.15036052737951217,1.3962842246150011,2.908680160851011,119.00676770248451,3.8809268752607236,0.024084249084249085,-0.0009990009990008546,None,None,0.0001473896460555279,0.03714219080599303,3.3709020660004283,0.0337957897181318,0.08875755647889981,497,497,16196.150793650793,14
Most Avg Losing Trade [%],AAPL,MACD,7,20,12,false,false,0,497,0.9756461635706973,50.70422535211267,1.2537264125991157,0.32845823999945034,0.840153932227059,-0.9979720882077296,0 days 23:59:59.999999999,0.0306863035749725,0.9333750670720801,1.8667501341441601,0.30657473178986433,0,11182,11183 days 00:00:00,1000.0,4304.618088907648,330.46180889076476,162956.69769778932,100.0,3370.89605522514,32.80041919820661,3084 days 00:00:00,497,0.0,12.643808726569608,-12.543429385293978,2.1985641021579676,-1.5950792182207387,1 days 00:00:00,1 days 00:00:00,6.6491309635968925,0.49900327939609884,0.14876536162565773,1.3921474337830386,2.909821154547569,119.06676828619419,3.889511150874763,0.02399047706254006,-0.0009990009990008559,None,None,0.00014601931112347033,0.036796866403114525,3.304618088907632,0.03343986865860815,0.08874698303550149,497,497,16196.150793650793,14
Most Total Return [%],AAPL,MACD,8,10,11,false,false,0,585,0.951230097580933,49.914529914529915,1.1989918036952838,0.2927539168216845,0.8220831775207437,-0.9978633384650822,0 days 23:59:59.999999999,0.03611969334277447,1.09864067250939,2.19728134501878,0.3216313600567335,0,11182,11183 days 00:00:00,1000.0,4481.83307828101,348.183307828101,162956.69769778932,100.0,4379.376358378508,37.00434500156064,3149 days 00:00:00,585,0.0,13.691040115076165,-12.543429385293967,2.2205876222019048,-1.628500151338808,1 days 00:00:00,1 days 00:00:00,5.9518514158649545,0.4702813806990799,0.13559920063735195,1.3380335668574435,4.404310016972477,121.0799525020706,3.828630701205985,0.02784926470588235,-0.0009990009990008923,None,None,0.00015319635419755624,0.03860548125778417,3.48183307828098,0.0343798098950614,0.09879554197255028,585,585,16196.150793650793,14
Most Profit Factor,AAPL,MACD,15,35,8,false,false,0,372,0.926803882617891,50.806451612903224,1.3268860003559237,0.27675126713973197,0.6037584510264367,-0.9991353697529382,0 days 23:59:59.999999999,0.02296842038207197,0.6986227866213558,1.3972455732427116,0.1933447414501508,0,11182,11183 days 00:00:00,1000.0,2408.9728979082142,140.89728979082145,162956.69769778932,100.0,1183.9220560642807,25.40908664929314,2717 days 00:00:00,372,0.0,23.584944248754823,-12.543429385293974,2.116652806439906,-1.6234749127932349,1 days 00:00:00,1 days 00:00:00,3.787561553516708,0.33347430097281694,0.11457228438638843,1.3255695565886376,10.812308467997443,492.6174968636818,3.6806423728628768,0.017931913344256326,0.0,None,None,0.00009209392310931143,0.02320766862354648,1.4089728979082077,0.020009644413137906,0.08375587992969401,372,372,16196.150793650793,14
Most Worst Trade [%],AAPL,MACD,18,35,18,false,false,0,265,0.9165017681449876,52.075471698113205,1.246177154103896,0.25100987538775044,0.4957030874473784,-0.9995172142450066,0 days 23:59:59.999999999,0.016361912368949117,0.4976748345555357,0.9953496691110714,0.12492129820540433,0,11182,11183 days 00:00:00,1000.0,1786.73172329262,78.673172329262,162956.69769778932,100.0,807.183141525757,18.961666872214046,4029 days 00:00:00,265,0.0,12.643808726569613,-7.216243629480782,2.0051968583672943,-1.655114562810494,1 days 00:00:00,1 days 00:00:00,2.968798955821214,0.2893336848697843,0.10085477832644624,1.296954565751417,6.2994659134078175,236.89785265195184,3.6129448617360915,0.012677714389205832,0.0,None,None,0.000059504686134514315,0.014995180905897607,0.7867317232926201,0.013164482371859298,0.06237332173023461,265,265,16196.150793650793,14
