Metric Type,Short Window,Long Window,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Trades,Total Closed Trades,Total Open Trades,Open Trade PnL,Win Rate [%],Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Profit Factor,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Sortino Ratio,RSI Window,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Expectancy per Trade,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Beats BNH [%],Total Period,Trades Per Day,Score,Trades per Month,Signals per Month,Expectancy per Month,Avg Trade Duration,Signal Entry
Least Max Drawdown [%],16,35,35,0,6749,6750 days 00:00:00,1000.0,2196.561490214091,119.6561490214091,2710.508737056198,100.0,435.86522311783256,19.0151580866883,2938 days 00:00:00,121,121,0,0.0,51.2396694214876,19.53830668396868,-9.774741681640677,3.369524853364416,-2.020645070843557,1 days 00:00:00,1 days 00:00:00,1.544256951424937,9.88893793565364,0.4337579116948657,0.2286006296647582,1.7133803198198254,0.8903411870463915,14,14.035684544230513,466.71788114995115,4.295866598968546,0.010327795240233499,0.7412601795770573,0.0,None,None,0.0001328956587272767,0.03348970599927373,1.196561490214084,0.029813116344744595,0.09292018963208705,-0.9558547266844954,9775.337301587302,0.012378089498799415,0.049081647595301196,0.3765002222551489,0.7530004445102978,0.27908462235965364,0 days 23:59:59.999999999,false
Most Worst Trade [%],23,30,31,0,6749,6750 days 00:00:00,1000.0,2116.563159153956,111.65631591539562,2710.508737056198,100.0,444.7817157580363,34.35024986196582,5742 days 00:00:00,118,117,1,-2.116563159153884,43.58974358974359,76.15453605791981,-7.79532626644593,4.684554228850314,-2.0523414071981043,1 days 00:00:00,1 days 00:00:00,1.4360789986875842,9.561365147975312,0.2748688466799819,0.12045775993472044,1.7334489917905547,1.0407899922972788,14,55.938372450061806,3924.7459176156176,5.290008130119448,0.008667065152420802,0.8842541264640269,0.0,None,None,0.00015314003112308026,0.03859128784301622,1.116563159153956,0.028387760885201674,0.16897012036624295,-0.9588061405636116,9775.337301587302,0.01196889645751679,0.04965343653006939,0.367165506000889,0.7312194399170246,0.3246676137765385,0 days 23:59:59.999999999,true
Most Avg Losing Trade [%],12,35,35,0,6749,6750 days 00:00:00,1000.0,1855.1844542929769,85.51844542929769,2710.508737056198,100.0,457.6685352456071,21.519908000198395,4728 days 00:00:00,137,137,0,0.0,48.9051094890511,17.169996085424735,-7.79532626644594,2.8225959765352067,-1.6961132552506408,1 days 00:00:00,1 days 00:00:00,1.4182186867041968,6.242222294109325,0.3858703735072149,0.15790744288939462,1.560349573940984,0.8168639759358984,14,14.436021673162594,440.9588600562354,4.377647415778873,0.01078167115902965,0.5137664420460879,0.0,None,None,0.00010429583536888944,0.026282550512960138,0.8551844542929725,0.023339610982383352,0.08197326514384497,-0.9684493009521982,9775.337301587302,0.014014861663929916,0.03047252467491255,0.4262853756112016,0.8525707512224032,0.21901112072404721,0 days 23:59:59.999999999,false
Least Max Drawdown Duration,8,17,34,0,6749,6750 days 00:00:00,1000.0,1779.1649618383944,77.91649618383944,2710.508737056198,100.0,569.2225909301407,25.826324441397215,2575 days 00:00:00,211,211,0,0.0,47.867298578199055,19.461170212765964,-16.866230111981384,3.372117264903815,-2.3767747056656434,1 days 00:00:00,1 days 00:00:00,1.2141430832935909,3.6927249376227174,0.2757340367163153,0.12252939818042784,1.291425421796994,0.4935020727107802,14,7.546116663357187,253.99794158318852,3.948781578186963,0.015648510382184774,0.3750645788249505,0.0,None,None,0.00011727363711576786,0.029552956553173502,0.7791649618383902,0.021742375171450057,0.12899020063275743,-0.9712539217754146,9775.337301587302,0.021584932927658486,0.017208324702648763,0.6565417098829456,1.3130834197658912,0.2462455398982598,0 days 23:59:59.999999999,false
Most Win Rate [%],30,35,35,0,6749,6750 days 00:00:00,1000.0,1715.5988566905562,71.55988566905562,2710.508737056198,100.0,315.11086207798866,32.66495477234435,5346 days 00:00:00,102,102,0,0.0,51.9607843137255,39.47321512030158,-11.572298584804697,3.468061306323242,-2.3569307148961536,1 days 00:00:00,1 days 00:00:00,1.3891455471304357,7.015675065593687,0.27870489568153956,0.09066983515096516,1.5650773676186092,0.7082677940448373,14,32.108052672362845,1700.504493339609,4.2399368686395045,0.008215085884988796,0.6697808255413757,0.0,None,None,0.00010122642076357048,0.025509058032419762,0.715598856690554,0.02035552695572962,0.11015291288358028,-0.9735990942619964,9775.337301587302,0.010434422552706945,0.027257043814031,0.31738035264483627,0.6347607052896725,0.2125752746050714,0 days 23:59:59.999999999,false
Least Worst Trade [%],28,30,33,0,6749,6750 days 00:00:00,1000.0,1711.7887966251649,71.1788796625165,2710.508737056198,100.0,397.5837945619406,47.18849706223149,5739 days 00:00:00,108,107,1,-1.7117887966248873,46.728971962616825,39.473215120301596,-30.93845625339861,4.273140282671801,-2.424331268047372,1 days 00:00:00,1 days 00:00:00,1.259141995922356,6.668229770297103,0.26121031608252254,0.0625014275926827,1.5249992082454003,0.4825585553825465,14,14.105370285443515,1227.6669549892354,4.329908466268187,0.008365700627427546,0.7053283350924291,0.0,None,None,0.0001116754386158209,0.028142210531186866,0.7117887966251659,0.02027083755994674,0.12966239666562868,-0.9737396604964197,9775.337301587302,0.010945913854310227,0.016248596479183447,0.33604978515335604,0.6689879982219588,0.2370254354703851,0 days 23:59:59.999999999,true
Least Total Trades,28,32,35,0,6749,6750 days 00:00:00,1000.0,1608.4420447715065,60.844204477150654,2710.508737056198,100.0,304.1920725275501,30.210510438610022,5797 days 00:00:00,100,100,0,0.0,47.0,39.473215120301575,-9.607622150929778,3.5595838486743006,-2.0186046337690526,1 days 00:00:00,1 days 00:00:00,1.368633535645975,6.084420447715068,0.25970337537016686,0.08617084478017681,1.5393068327403225,0.6821198766408205,14,35.71696303850494,2036.0282351141523,4.617920498220967,0.00746268656716418,0.6031439529793232,0.0,None,None,0.00008936945971544036,0.022521103848290973,0.608442044771508,0.017901612237174014,0.10436580825474157,-0.97755247801074,9775.337301587302,0.010229826032065632,0.019926026837199993,0.3111572084753296,0.6223144169506593,0.1876725887178217,1 days 00:00:00,false
Mean Best Trade [%],10,12,11,0,6749,6750 days 00:00:00,1000.0,1181.1044268538562,18.110442685385614,2710.508737056198,100.0,912.5256409349425,57.56251982344973,4519 days 00:00:00,305,305,0,0.0,44.26229508196721,25.504608806355623,-17.811549560706595,3.2272254877985214,-2.288529992404642,1 days 00:00:00,1 days 00:00:00,1.0304299914426382,0.5937850060782068,0.1364975584289941,0.01570684311048984,1.1157622652746462,0.254392302229964,14,9.41175919476141,263.0506358371616,3.578134161053185,0.021953065859197575,0.15286997424266002,-0.000999000999000869,None,None,0.00006911972099923095,0.0174181696918062,0.1811044268538522,0.006233479451719148,0.15357615704106295,-0.9933184341235309,9775.337301587302,0.03120096939780018,0.0039768414781061875,0.9490294858497554,1.8980589716995109,0.145078113057377,0 days 23:59:59.999999999,false
Median Avg Losing Trade [%],18,29,35,0,6749,6750 days 00:00:00,1000.0,1139.2583789389955,13.925837893899566,2710.508737056198,100.0,303.2851802478661,40.39394828266533,5806 days 00:00:00,130,129,1,-1.1392583789388482,44.96124031007752,19.53830668396868,-23.89557552824774,3.423413814238062,-2.401849627053847,1 days 00:00:00,1 days 00:00:00,1.0644393703107746,1.088353777658405,0.11920526347034148,0.017514883467986384,1.1581449784343825,0.18444220278986434,14,1.9607002189736527,517.990005903938,3.5287229811672596,0.009572240502542627,0.21726106748049978,0.0,None,None,0.00004139209587847645,0.010430808161376065,0.13925837893899584,0.0048792920530629225,0.10530977575959813,-0.9948622789133587,9775.337301587302,0.013196475581364666,0.001844603588917535,0.4045043710179285,0.8058971699511038,0.08788305144788329,0 days 23:59:59.999999999,true
Median Avg Winning Trade [%],16,25,27,0,6749,6750 days 00:00:00,1000.0,1122.4326715009233,12.243267150092322,2710.508737056198,100.0,311.6177153954584,36.68414680996654,6269 days 00:00:00,145,145,0,0.0,44.827586206896555,17.169996085424742,-13.769926004228314,3.0870416815370736,-2.223331906048477,1 days 00:00:00,1 days 00:00:00,1.06211639857512,0.8443632517304991,0.11065452830766488,0.017078250151194442,1.123627295578462,0.18093492989481302,14,6.4091799827317795,319.7321404391097,3.7398341330447287,0.010025437677689661,0.15718039183470078,0.0,None,None,0.00003378613678595152,0.008514106470059783,0.1224326715009243,0.004321248482219486,0.09260107904816411,-0.995483037194195,9775.337301587302,0.014833247746495167,0.0014509001874540382,0.45117795228922797,0.9023559045784559,0.07091632732799878,0 days 23:59:59.999999999,false
Median Max Drawdown [%],10,18,32,0,6749,6750 days 00:00:00,1000.0,1116.1990388825166,11.619903888251656,2710.508737056198,100.0,484.1026194030352,57.63708163277346,6151 days 00:00:00,188,188,0,0.0,44.680851063829785,40.53303571428571,-13.508376419924382,3.4754179455129734,-2.493492614691821,1 days 00:00:00,1 days 00:00:00,1.0340648091607758,0.618079994055929,0.11030855451847134,0.010344073590034298,1.1218523809527414,0.21609228132861197,14,19.866251375748444,936.546487952082,3.7829905869336637,0.012905162064825929,0.17346742284649141,0.0,None,None,0.00004834171365025449,0.01218211183986413,0.11619903888251559,0.004112456440125811,0.13291057917264198,-0.9957130173648245,9775.337301587302,0.01923207294028339,0.00240288265348014,0.5849755519336197,1.1699511038672394,0.10147420142212892,0 days 23:59:59.999999999,false
Mean Expectancy,5,16,18,0,6749,6750 days 00:00:00,1000.0,1070.8511939548862,7.085119395488619,2710.508737056198,100.0,1072.3107466041076,57.646649094223335,5413 days 00:00:00,320,320,0,0.0,47.1875,25.374400000000037,-11.663934426229508,2.847436814538529,-2.348058893041645,1 days 00:00:00,1 days 00:00:00,1.0102946740651786,0.22140998110900867,0.10393692716905481,0.006433049285626239,1.0804947244548277,0.18686238360626045,14,8.668500382399568,229.11799151037835,3.3523041451034485,0.023657870791628753,0.1035656439727497,-0.000999000999000887,None,None,0.00004914514681962586,0.012384576998545716,0.07085119395488482,0.0025588784038161894,0.1434027455968107,-0.9973860555036678,9775.337301587302,0.03273544330261002,0.0022262601554464993,0.9957030671210549,1.9914061342421099,0.10312062935203407,1 days 00:00:00,false
Least Avg Losing Trade [%],14,15,21,0,6749,6750 days 00:00:00,1000.0,1036.5290714423918,3.652907144239168,2710.508737056198,100.0,422.04703641172017,42.851315779293856,5444 days 00:00:00,208,208,0,0.0,48.55769230769231,40.53303571428573,-17.235578947368406,3.5279780088963415,-3.014605323144037,1 days 00:00:00,1 days 00:00:00,1.0107518257549306,0.17562053578073744,0.09797354079968908,0.004531801425970653,1.1015289406228803,0.17202031475763493,14,12.659731054040451,567.6783122450254,3.304586821868643,0.015648510382184774,0.16232216020249313,0.0,None,None,0.00005005005710058867,0.012612614389348345,0.03652907144238915,0.0013403315834144003,0.1549324811919026,-0.998652316779393,9775.337301587302,0.021278038146696515,0.002172560715765574,0.6472069936286857,1.2944139872573714,0.10505603730396947,0 days 23:59:59.999999999,false
Mean Max Drawdown [%],10,28,35,0,6749,6750 days 00:00:00,1000.0,1026.8555124320042,2.685551243200416,2710.508737056198,100.0,445.25022851390275,57.41056492378305,4861 days 00:00:00,157,157,0,0.0,40.12738853503185,40.53303571428573,-13.508376419924392,3.9025659849689873,-2.379056742112613,1 days 00:00:00,1 days 00:00:00,1.0086517318207053,0.1710542193121256,0.07868024292789008,0.002497897148641074,1.0966805711304626,0.160763212974181,14,22.5536655233807,1090.2491594572716,4.120860327884162,0.009874326750448833,0.14159441588828425,0.0,None,None,0.0000329570483113256,0.008305176174454051,0.02685551243200246,0.0009898689282772377,0.12703673376212216,-0.9990092076788075,9775.337301587302,0.016060826870343044,0.0010177816484184911,0.48851681730626756,0.9770336346125351,0.06917125339808462,0 days 23:59:59.999999999,false
Mean Total Return [%],21,25,5,0,6749,6750 days 00:00:00,1000.0,985.0436262884747,-1.4956373711525317,2710.508737056198,100.0,578.372851914816,33.66609935489653,5413 days 00:00:00,260,260,0,0.0,45.38461538461539,19.84166954817105,-11.3828337648739,2.8696436349651204,-2.25495865184576,1 days 00:00:00,1 days 00:00:00,0.9958923711190927,-0.05752451427508731,0.0669161044678433,-0.0024194342505299065,1.0554806647985322,0.11127234780278226,14,6.608712740539125,216.63774337267387,3.3353189007633706,0.018867924528301886,0.0708223860145627,-0.0009990009990008305,None,None,0.00002731821391075558,0.006884189905510406,-0.014956373711528803,-0.0005624307738089085,0.12381360062218053,-1.0005517921232665,9775.337301587302,0.026597547683370644,0.0006877890168924589,0.809008742035857,1.618017484071714,0.05729592941761925,0 days 23:59:59.999999999,false
Mean Calmar Ratio,9,12,27,0,6749,6750 days 00:00:00,1000.0,966.9577068367164,-3.3042293163283603,2710.508737056198,100.0,456.5417051216711,55.95041110325694,6280 days 00:00:00,245,245,0,0.0,45.30612244897959,25.374400000000037,-13.394339622641501,3.1940100855353335,-2.485445269490585,1 days 00:00:00,1 days 00:00:00,0.9904995252069848,-0.1348665027072844,0.069663624249794,-0.0032444220310483074,1.0624404655986628,0.11738576684291976,14,7.575694538282424,265.5999493261911,3.387096527079504,0.017639077340569877,0.0876957280925863,-0.000999000999000806,None,None,0.000031866561343939806,0.008030373458672831,-0.033042293163281666,-0.0012536329936800872,0.13873174210514042,-1.0012190439643878,9775.337301587302,0.0250630737785608,0.0008399859156679152,0.7623351607645577,1.5246703215291153,0.06685353697382672,0 days 23:59:59.999999999,false
Mean Omega Ratio,13,21,6,0,6749,6750 days 00:00:00,1000.0,963.017356073649,-3.698264392635099,2710.508737056198,100.0,897.4956795790238,57.419127387436895,6061 days 00:00:00,303,303,0,0.0,46.864686468646866,25.37440000000002,-12.253491881112238,2.782023827027391,-2.3205030495157635,1 days 00:00:00,1 days 00:00:00,0.9935257150503004,-0.12205493045001603,0.06886731980916257,-0.003545237184142403,1.0553391407888002,0.11966246067904357,14,8.203075510168986,244.95012478208164,3.265846800549125,0.022417449257800665,0.07078017315462581,-0.0009990009990008702,None,None,0.000031817277327586294,0.008017953886551746,-0.036982643926353864,-0.0014058743566278675,0.14011884044435924,-1.0013644170712586,9775.337301587302,0.030996372877158868,0.0008986928439470925,0.9428063416802488,1.8856126833604976,0.06673199611540732,0 days 23:59:59.999999999,false
Mean Profit Factor,7,10,19,0,6749,6750 days 00:00:00,1000.0,936.0329037698505,-6.396709623014954,2710.508737056198,100.0,679.3553485058953,61.77846324035302,6204 days 00:00:00,312,312,0,0.0,43.91025641025641,25.374400000000037,-14.743914081145581,3.0309664456850105,-2.2643801544940603,1 days 00:00:00,1 days 00:00:00,0.9863468159226653,-0.20502274432740641,0.06046069660869743,-0.005775745199052836,1.046313412296075,0.1075583381980265,14,8.302981009016015,229.58079217628472,3.395180256226048,0.0222626079054975,0.06082011545636501,-0.000999000999000876,None,None,0.000028158584968228886,0.007095963411993679,-0.06396709623015129,-0.002464864136834777,0.1412486750450418,-1.002359966428281,9775.337301587302,0.03191705722004477,0.0006476660110193403,0.9708104904430285,1.941620980886057,0.05904480611499533,0 days 23:59:59.999999999,false
Median Omega Ratio,13,35,23,0,6749,6750 days 00:00:00,1000.0,920.6857800192719,-7.931421998072813,2710.508737056198,100.0,296.1047396733665,40.20705291195125,6269 days 00:00:00,153,153,0,0.0,42.48366013071895,17.169996085424735,-13.769926004228312,3.01727720098744,-2.1946041020533102,1 days 00:00:00,1 days 00:00:00,0.9593307640987037,-0.5183935946452767,0.014606290874090445,-0.011088905101358404,1.0150813753080419,0.02360079469242207,14,6.402816523761613,317.16723189174195,3.552784813578146,0.010176593834181383,0.019593837147008575,0.0,None,None,4.463913775965911e-6,0.0011249062715434095,-0.07931421998073074,-0.00308034099729404,0.09268779589817554,-1.0029261746658995,9775.337301587302,0.01565163382906042,0.000020828608338774406,0.4760705289672544,0.9521410579345088,0.00932804841507461,0 days 23:59:59.999999999,false
Median Expectancy,11,35,17,0,6749,6750 days 00:00:00,1000.0,889.1462803517638,-11.085371964823617,2710.508737056198,100.0,539.4716122257466,61.72792008496811,4704 days 00:00:00,178,178,0,0.0,44.38202247191011,40.53303571428571,-13.508376419924387,3.3969644390609846,-2.610097926704763,1 days 00:00:00,1 days 00:00:00,0.9699340704558748,-0.6227737058889673,0.03371441575100912,-0.010259884020079746,1.0374616701291326,0.06402731848987811,14,19.34226824839974,932.5304284741916,3.579242761945508,0.01199400299850075,0.055957842371046285,0.0,None,None,0.000014782634310856842,0.0037252238463359242,-0.11085371964823776,-0.0043768181457611854,0.1329789496032782,-1.0040897754038833,9775.337301587302,0.018209090337076825,0.0002020423234307176,0.5538598310860868,1.1077196621721737,0.030992801123569568,0 days 23:59:59.999999999,false
Mean Sortino Ratio,7,18,10,0,6749,6750 days 00:00:00,1000.0,876.2339676491002,-12.376603235089977,2710.508737056198,100.0,691.0385920820289,57.51960704613389,6384 days 00:00:00,317,317,0,0.0,44.164037854889585,25.374400000000037,-17.81154956070659,3.1409440719812753,-2.3947279754069775,1 days 00:00:00,1 days 00:00:00,0.9752696955985166,-0.39042912413535014,0.047688573415467915,-0.012376513293008085,1.0362657710347678,0.08033732680344861,14,6.27392860456174,206.69668489657298,3.3436842212055256,0.022727272727272728,0.05004832312411178,-0.0009990009990008776,None,None,0.000023551091499276626,0.00593487505781771,-0.12376603235090489,-0.0049204146983299335,0.14977640818681642,-1.004566155078523,9775.337301587302,0.03242854852164805,0.0004031972453912113,0.986368350866795,1.97273670173359,0.04936608194357862,0 days 23:59:59.999999999,false
Mean Total Trades,4,28,30,0,6749,6750 days 00:00:00,1000.0,869.8994201004667,-13.010057989953328,2710.508737056198,100.0,422.13734989837894,61.26744141831985,6701 days 00:00:00,265,265,0,0.0,43.77358490566038,25.37440000000002,-21.012500000000003,3.3332005499800172,-2.500998038060495,1 days 00:00:00,1 days 00:00:00,0.9612085339556309,-0.4909455845265409,0.0430763230801928,-0.012255105051612867,1.0365015326531937,0.07029986072609684,14,5.64835947584048,251.74198963199314,3.6189714529925086,0.017792521109770806,0.05283983444025786,-0.000999000999000844,None,None,0.00002078374763428358,0.005237504403839462,-0.13010057989953816,-0.00518991909277422,0.1463295164261825,-1.0047998583483937,9775.337301587302,0.027109038984973927,0.0003030612637304992,0.8245666024596235,1.649133204919247,0.04356996275893243,0 days 23:59:59.999999999,false
