Metric Type,Short Window,Long Window,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Trades,Total Closed Trades,Total Open Trades,Open Trade PnL,Win Rate [%],Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Profit Factor,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Sortino Ratio,RSI Window,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Expectancy per Trade,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Beats BNH [%],Total Period,Trades Per Day,Score,Trades per Month,Signals per Month,Expectancy per Month,Avg Trade Duration,Signal Entry
Least Total Trades,18,36,18,0,3863,3864 days 00:00:00,1000.0,1540.7368221333993,54.073682213339936,18195.071700965313,100.0,180.88230304261495,23.117504888367943,1287 days 00:00:00,76,76,0,0.0,52.63157894736842,9.255112875718368,-11.251098556239203,2.7172816822399795,-1.711492630471363,1 days 00:00:00,1 days 00:00:00,1.7398201834971956,7.1149581859657935,0.5184513146444928,0.18028406565821958,1.717054546663794,0.9273663951435188,14,4.065604416512148,246.6955761131246,4.4970476222147004,0.01098901098901099,0.6194412183240804,0.0,None,None,0.00012185591356165253,0.03070769021753644,0.5407368221333981,0.02859204343632671,0.0712828955267353,-0.997028113815541,3863,0.01967382863059798,0.08413715456343673,0.5902148589179393,1.1804297178358787,0.3656034112811036,0 days 23:59:59.999999999,false
Most Avg Losing Trade [%],14,26,18,0,3863,3864 days 00:00:00,1000.0,1523.216861675989,52.321686167598926,18195.071700965313,100.0,219.9369769478681,18.290492273978852,2416 days 00:00:00,93,93,0,0.0,44.086021505376344,13.00274138979573,-6.257032309172541,2.911283422742752,-1.4022921258150192,1 days 00:00:00,1 days 00:00:00,1.598599422314115,5.625987759956892,0.47516912382762533,0.22171338285175257,1.6022606752370292,1.0145731683702577,14,10.850476205276047,272.6654649298279,5.17093217917405,0.011518324607329843,0.4993917181728156,0.0,None,None,0.0001202192559507307,0.030295252499584136,0.5232168616759882,0.027825158353769863,0.07673129460393403,-0.9971244034083789,3863,0.024074553455863318,0.05854296789558043,0.7222366036758995,1.444473207351799,0.3606789784370063,0 days 23:59:59.999999999,false
Least Max Drawdown Duration,2,4,16,0,3863,3864 days 00:00:00,1000.0,1453.4137381972837,45.34137381972837,18195.071700965313,100.0,1192.1023074376792,35.83822368579035,1012 days 00:00:00,448,448,0,0.0,44.86607142857143,12.116179576641018,-13.559872067489737,2.7450569319942084,-1.9841274066257673,1 days 00:00:00,1 days 00:00:00,1.066994049443682,1.0120842370474978,0.2698479541573932,0.1003170199889138,1.120858399342414,0.44802942996855755,14,2.3634859383193985,42.544899156972605,3.616354458255727,0.05805038335158817,0.13767181672828444,-0.004753571659772236,None,None,0.00015973532385876502,0.04025330161240878,0.4534137381972807,0.024685531359263546,0.1795264897997922,-0.9975080409374083,3863,0.11597204245405125,0.007628475803586159,3.4791612736215374,6.958322547243075,0.47898245323016897,0 days 23:59:59.999999999,false
Median Worst Trade [%],2,6,12,0,3863,3864 days 00:00:00,1000.0,1374.6624519874993,37.466245198749924,18195.071700965313,100.0,995.4454228346071,47.09661790331472,1553 days 00:00:00,385,385,0,0.0,46.493506493506494,13.248336646797707,-10.261100422514364,2.5953928985595858,-1.9998663346238423,1 days 00:00:00,1 days 00:00:00,1.067939748415458,0.9731492259415582,0.24873651672108654,0.0647919238899648,1.1223089959276715,0.40719673260960726,14,2.6290324132505396,52.22640029027077,3.402182767759808,0.052001089028042465,0.13663081534975174,-0.0009990009990010346,None,None,0.00013623531430671942,0.03433129920529329,0.3746624519874995,0.02096954429405473,0.16611041086362707,-0.9979408575127098,3863,0.0996634739839503,0.007395582758255805,2.989904219518509,5.979808439037018,0.408513051330477,0 days 23:59:59.999999999,false
Mean Win Rate [%],18,24,18,0,3863,3864 days 00:00:00,1000.0,1235.805341212099,23.58053412120988,18195.071700965313,100.0,188.62284181231277,12.245982162660535,1028 days 00:00:00,89,89,0,0.0,41.57303370786517,18.5277272927634,-6.2570323091725655,2.7337463281891208,-1.455629652037016,1 days 00:00:00,1 days 00:00:00,1.2895205614884395,2.6494982158662808,0.259958797181078,0.16496050788358033,1.320383955391731,0.5815990378097018,14,18.413999197592567,649.6108499718798,4.705983841011552,0.010196078431372548,0.2860210363716027,0.0,None,None,0.000065902596651045,0.01660745435606334,0.23580534121209973,0.013903783224962885,0.07688554735653103,-0.9987040153230086,3863,0.023039088791095005,0.01319437972938235,0.69117266373285,1.3823453274657,0.19768992159259102,0 days 23:59:59.999999999,false
Mean Best Trade [%],4,8,6,0,3863,3864 days 00:00:00,1000.0,1212.0542754079022,21.205427540790218,18195.071700965313,100.0,767.8171590968238,43.10665312019507,1598 days 00:00:00,328,328,0,0.0,46.34146341463415,13.248336646797712,-10.261100422514376,2.522951318019191,-1.9725815055125888,1 days 00:00:00,1 days 00:00:00,1.0512573782501016,0.6465069372192094,0.1894956045399773,0.04252841124214053,1.100170066946211,0.30744052449658765,14,2.7887714566037984,64.88166094571329,3.3548395868606757,0.04376012965964344,0.11071419319726039,-0.0009990009990009604,None,None,0.00009406579348206192,0.023704579957479602,0.21205427540790112,0.01262137708189659,0.15054948880811458,-0.9988345510317684,3863,0.08490810251100181,0.004424875543591163,2.547243075330054,5.094486150660108,0.2820159619624753,0 days 23:59:59.999999999,false
Mean Total Fees Paid,6,20,10,0,3863,3864 days 00:00:00,1000.0,1108.6065459505294,10.86065459505295,18195.071700965313,100.0,421.5052088802839,35.717366489919776,1255 days 00:00:00,188,188,0,0.0,43.61702127659575,23.712150899557354,-8.87335807182966,2.9140411617312605,-2.0360170864310976,1 days 00:00:00,1 days 00:00:00,1.043322658990367,0.5776943933538785,0.13756300934259935,0.027401090406045187,1.103256583017242,0.24575747497561304,14,8.473051018578865,234.76719541621284,3.6648408332411844,0.023034154090548053,0.12305087287376093,-0.0009990009990008873,None,None,0.00005991807794784759,0.015099355642857592,0.10860654595053076,0.006746822911791073,0.1321000275870636,-0.9994030991043318,3863,0.0486668392441108,0.0034562900687844108,1.4600051773233238,2.9200103546466476,0.1796549114698451,0 days 23:59:59.999999999,false
Most Worst Trade [%],16,26,18,0,3863,3864 days 00:00:00,1000.0,1085.829199718306,8.58291997183061,18195.071700965313,100.0,178.63316353362163,16.39585784693167,1142 days 00:00:00,90,90,0,0.0,41.11111111111111,18.527727292763423,-6.257032309172539,2.5469962300772675,-1.546198370519746,1 days 00:00:00,1 days 00:00:00,1.1043049350940648,0.953657774647839,0.12924716614077972,0.0476259178188371,1.1434531055371453,0.262932326192278,14,17.899277831502292,693.7199795538088,4.134022766172756,0.010196078431372548,0.1365594097256928,0.0,None,None,0.00003183058458670625,0.008021307315849975,0.08582919971830516,0.005384702272022146,0.07469134633436844,-0.9995282832564284,3863,0.023297954957287082,0.0024117993671599527,0.6989386487186124,1.3978772974372249,0.09544664930348708,1 days 00:00:00,false
Mean Avg Losing Trade [%],6,10,18,0,3863,3864 days 00:00:00,1000.0,1048.714505433438,4.871450543343803,18195.071700965313,100.0,427.801884608257,38.57775282569182,1255 days 00:00:00,192,192,0,0.0,42.70833333333333,23.712150899557354,-8.87335807182965,2.730889511761529,-1.888158260338686,1 days 00:00:00,1 days 00:00:00,1.0204041539775213,0.25372138246582665,0.10203752255147207,0.011673029075881023,1.0752290767705417,0.18132590649986116,14,9.12069844262,275.4785604557423,3.72579377764676,0.022763366860772898,0.08456005899578045,-0.0009990009990008901,None,None,0.000042067060420214495,0.010600899225894052,0.048714505433439914,0.0031068903398656644,0.12503424107366695,-0.9997322653835387,3863,0.04970230390887911,0.0016432767193758071,1.491069117266373,2.982138234532746,0.12608489252283078,0 days 23:59:59.999999999,false
Median Max Drawdown [%],6,10,14,0,3863,3864 days 00:00:00,1000.0,1012.4226616418956,1.2422661641895616,18195.071700965313,100.0,451.13992360142424,39.06034652969707,1255 days 00:00:00,202,202,0,0.0,44.05940594059406,23.71215089955733,-8.873358071829648,2.6333415007269636,-1.9561237458780605,1 days 00:00:00,1 days 00:00:00,1.0048709215609772,0.061498324959869066,0.08177621831938583,0.0029874723461555497,1.0579957815961154,0.14117384694622712,14,8.20987684442411,252.42262091574503,3.5380289040472257,0.024661893396976928,0.06596737762613336,-0.0009990009990009027,None,None,0.000034538276658019756,0.00870364571782098,0.012422661641893873,0.0008055068672609966,0.1280915094647011,-0.9999317251294962,3863,0.052290965570799895,0.0010460660936805295,1.5687289671239968,3.1374579342479936,0.10348493616732284,0 days 23:59:59.999999999,false
Most Total Fees Paid,2,4,4,0,3863,3864 days 00:00:00,1000.0,1007.2491590262125,0.724915902621251,18195.071700965313,100.0,2361.0954551964687,78.0197299684536,2663 days 00:00:00,581,581,0,0.0,46.815834767641995,25.021922258204178,-37.33236902155695,2.5992917102712347,-2.1473724708262645,1 days 00:00:00,1 days 00:00:00,1.0004806371226975,0.012477037910830546,0.14762333062764477,0.0008748179742991154,1.0629498871094123,0.21203423780576663,14,-2.231325881294015,153.34078775256376,3.225757643519559,0.08053691275167786,0.07481798917118776,-0.008217059717141251,None,None,0.00011264827553442607,0.02838736543467537,0.007249159026208929,0.0004711768495007096,0.23142818580103947,-0.9999601586674384,3863,0.1504012425575977,0.002003061848028981,4.5120372767279315,9.024074553455863,0.3375815561102259,0 days 23:59:59.999999999,false
Mean Worst Trade [%],14,34,18,0,3863,3864 days 00:00:00,1000.0,997.5988577238891,-0.24011422761109316,18195.071700965313,100.0,178.53871412681661,21.80986807045763,2561 days 00:00:00,91,91,0,0.0,45.05494505494506,18.527727292763394,-10.093998695017564,2.4860404685319293,-1.9374484356823711,1 days 00:00:00,1 days 00:00:00,0.9975192353457883,-0.026386178858365028,0.04691268544636679,-0.0010411018436771978,1.0501600758502125,0.08242140980618037,14,11.893492316415117,492.72668171957895,3.6115261145092674,0.010724561862411719,0.05555205962297283,0.0,None,None,0.00001310643978980714,0.003302822827031399,-0.0024011422761117673,-0.0001567722517592518,0.08473076844379344,-1.0000131966628962,3863,0.02355682112347916,0.0003373754018074417,0.7067046337043748,1.4134092674087495,0.0392588979473766,0 days 23:59:59.999999999,false
Least Avg Winning Trade [%],14,34,16,0,3863,3864 days 00:00:00,1000.0,923.2776710473436,-7.672232895265643,18195.071700965313,100.0,179.20709863132336,23.40547401054639,2561 days 00:00:00,93,93,0,0.0,45.16129032258064,6.8681927109084455,-6.257032309172556,1.7923898784516463,-1.586206327555749,1 days 00:00:00,1 days 00:00:00,0.9023228535342391,-0.8249712790608239,-0.07872178084494742,-0.032095360810803886,0.9341805386101019,-0.12290866592021969,14,3.9637675642186996,170.83726794692586,3.0148553746053297,0.011518324607329843,0.0001,0.0,None,None,-0.000014510499744004616,-0.003656645935489163,-0.07672232895265652,-0.005192467142983603,0.05590287741641667,-1.0004216654389364,3863,0.024074553455863318,-8.411737368456815e-7,0.7222366036758995,1.444473207351799,0.00007222366036758995,0 days 23:59:59.999999999,false
Median Avg Winning Trade [%],4,22,8,0,3863,3864 days 00:00:00,1000.0,915.5809000053855,-8.44190999946145,18195.071700965313,100.0,447.7923166308747,38.01004533277156,1255 days 00:00:00,236,236,0,0.0,43.64406779661017,12.116179576641043,-8.873358071829667,2.468080318419047,-1.8937033410435784,1 days 00:00:00,1 days 00:00:00,0.9657646137376124,-0.3577080508246411,0.015303071665349607,-0.021827355641870414,1.0090483063477185,0.02439409459544481,14,3.3261674543749398,88.18008270249926,3.4008665139867578,0.028753993610223644,0.009956476433754302,-0.0009990009990009177,None,None,6.1420933280085885e-6,0.0015478075186581644,-0.08441909999461461,-0.005735438240150104,0.1217263225181169,-1.0004639668443305,3863,0.06109241522133057,0.000025727655298954998,1.832772456639917,3.665544913279834,0.018247955772969313,0 days 23:59:59.999999999,false
Median Omega Ratio,12,30,16,0,3863,3864 days 00:00:00,1000.0,889.4451943534032,-11.055480564659684,18195.071700965313,100.0,196.115292157275,41.11302643882678,2491 days 00:00:00,102,102,0,0.0,37.254901960784316,13.00274138979573,-9.790329198430332,2.7667199857019367,-1.746164272090699,1 days 00:00:00,1 days 00:00:00,0.9009286429799993,-1.0838706435940857,-0.06306301253528726,-0.0267697953748606,0.9428366110438408,-0.10094459413133135,14,5.337316880741836,240.0043549327308,3.7483504292718535,0.010724561862411719,0.0001,0.0,None,None,-0.0000171039444796622,-0.004310194008874875,-0.1105548056465977,-0.007611583262635113,0.08225612897491758,-1.0006076085187439,3863,0.02640434895159203,-5.148326634247736e-7,0.7921304685477607,1.5842609370955214,0.00007921304685477607,0 days 23:59:59.999999999,false
Mean Total Return [%],8,20,8,0,3863,3864 days 00:00:00,1000.0,860.0376542268492,-13.996234577315079,18195.071700965313,100.0,307.1982822589899,35.71736648991979,2509 days 00:00:00,181,181,0,0.0,41.988950276243095,11.521559323485455,-8.059534666832887,2.6215174289916954,-1.9517610776319254,1 days 00:00:00,1 days 00:00:00,0.9215923509313833,-0.7732726285809424,-0.03991968250104136,-0.03959390692787921,0.9732907602274122,-0.0647192381482009,14,4.328609920291945,110.88541485441952,3.430849929801627,0.021141649048625793,0.0001,-0.0009990009990008843,None,None,-0.00001470369210637015,-0.0037053304108052776,-0.1399623457731528,-0.009785230015061153,0.1117084495743008,-1.0007692321749178,3863,0.04685477608076624,-6.05522653382887e-7,1.4056432824229872,2.8112865648459744,0.00014056432824229872,0 days 23:59:59.999999999,false
Mean Profit Factor,8,24,18,0,3863,3864 days 00:00:00,1000.0,853.4914739105378,-14.650852608946218,18195.071700965313,100.0,250.27894086816596,34.257860033339725,1475 days 00:00:00,121,121,0,0.0,39.66942148760331,11.737425878863524,-11.251098556239189,2.8281376124495496,-1.9892579125385932,1 days 00:00:00,1 days 00:00:00,0.9051214898628265,-1.2108142652021652,-0.081243225407354,-0.04335700817835596,0.9370315007981389,-0.11852926400298502,14,0.8816612550739806,160.7455800240468,3.5092748363224398,0.013375295043273014,0.0001,0.0,None,None,-0.000024464633296198345,-0.006165087590641983,-0.14650852608946308,-0.010278532387063555,0.09132680327082096,-1.0008052099408966,3863,0.03132280610924152,-8.168741988291052e-7,0.9396841832772456,1.8793683665544911,0.00009396841832772456,0 days 23:59:59.999999999,false
Mean Calmar Ratio,6,34,6,0,3863,3864 days 00:00:00,1000.0,851.735504549682,-14.8264495450318,18195.071700965313,100.0,439.3564420329127,43.76232252658381,1255 days 00:00:00,214,214,0,0.0,39.719626168224295,23.71215089955734,-8.873358071829655,2.772366882559994,-1.8558720287789,1 days 00:00:00,1 days 00:00:00,0.9418286443110147,-0.6928247450949545,-0.022703042414197367,-0.0343784774236984,0.9849520939372857,-0.038838065856389936,14,8.055530127139106,245.40076300261742,3.597216343075309,0.024390243902439025,0.0001,-0.0009990009990009233,None,None,-9.665962923137233e-6,-0.0024358226566305826,-0.14826449545032294,-0.010411459060189032,0.1291242366355169,-1.0008148607374954,3863,0.05539735956510484,-3.3229812897063434e-7,1.6619207869531452,3.3238415739062903,0.00016619207869531452,0 days 23:59:59.999999999,false
Median Sharpe Ratio,10,30,12,0,3863,3864 days 00:00:00,1000.0,851.6304953494943,-14.836950465050574,18195.071700965313,100.0,249.61928859710923,32.293198705227425,2827 days 00:00:00,123,123,0,0.0,39.83739837398374,11.737425878863537,-11.251098556239194,2.772619453601924,-1.9692795134029697,1 days 00:00:00,1 days 00:00:00,0.9023914461306937,-1.2062561353699603,-0.08584494699864036,-0.04662372339428538,0.9346136451005277,-0.12720482423033735,14,1.5494689999473923,158.18764939289989,3.4868278297981186,0.013641133263378805,0.0001,-0.0007874428239062406,None,None,-0.000025507357797716807,-0.006427854165024636,-0.14836950465050602,-0.010419416359738753,0.09011507322857608,-1.0008154378674015,3863,0.03184053844162568,-8.960066054520493e-7,0.9552161532487703,1.9104323064975406,0.00009552161532487704,0 days 23:59:59.999999999,false
Median Sortino Ratio,10,26,14,0,3863,3864 days 00:00:00,1000.0,847.5250533250789,-15.247494667492106,18195.071700965313,100.0,244.92606235548308,34.713163698155306,1475 days 00:00:00,118,118,0,0.0,39.83050847457627,11.737425878863519,-11.251098556239201,2.8117589792276756,-2.0050776389063434,1 days 00:00:00,1 days 00:00:00,0.8993808378217993,-1.2921605650417067,-0.0879362380714338,-0.04466832122484481,0.9307191274854675,-0.1275597233036368,14,0.7594397068197547,163.86475001700916,3.462275154245935,0.013109596224436288,0.0001,0.0,None,None,-0.00002638729846496219,-0.006649599213170472,-0.15247494667492123,-0.010731236226826701,0.09100678022339521,-1.0008380013510298,3863,0.030546207610665285,-8.588088633698329e-7,0.9163862283199585,1.832772456639917,0.00009163862283199586,0 days 23:59:59.999999999,false
Mean Sharpe Ratio,10,32,16,0,3863,3864 days 00:00:00,1000.0,841.8483142402472,-15.81516857597528,18195.071700965313,100.0,239.68554111098678,46.994303045544285,2491 days 00:00:00,110,110,0,0.0,39.09090909090909,13.002741389795721,-11.251098556239196,2.466601316191414,-1.7593098622775578,1 days 00:00:00,1 days 00:00:00,0.8786411436550529,-1.4377425978159284,-0.10974630128629255,-0.03432454400629426,0.9035513412787765,-0.16487147998685905,14,3.2301378828764102,274.0432621714461,3.3258379157708133,0.012313335079905684,0.0001,0.0,None,None,-0.00003053549473441152,-0.007694944673071702,-0.15815168575975336,-0.011164734596438741,0.0843843231073011,-1.0008692006734514,3863,0.028475278281128655,-9.737038986867792e-7,0.8542583484338596,1.7085166968677192,0.00008542583484338597,0 days 23:59:59.999999999,false
Median Total Return [%],2,26,2,0,3863,3864 days 00:00:00,1000.0,825.8105797254423,-17.41894202745577,18195.071700965313,100.0,1567.788690738784,60.91408070952807,2639 days 00:00:00,568,568,0,0.0,42.95774647887324,17.138657560469714,-13.559872067489732,2.551466468262122,-1.8957392274914608,1 days 00:00:00,1 days 00:00:00,0.9805270150744896,-0.3066715145678831,0.03453841768500863,-0.029412847486879654,1.013129921368774,0.05527807262877906,14,2.0012503760618063,41.067587610199,3.413468504304044,0.07214206437291898,0.014680120684374076,-0.009271706406011397,None,None,0.00002172632454831315,0.005475033786174914,-0.17418942027456052,-0.012404370611259874,0.19077898245738611,-1.0009573439618011,3863,0.1470359823971007,0.00008454991311958147,4.411079471913021,8.822158943826041,0.06475517899604821,0 days 23:59:59.999999999,false
Mean Total Trades,4,20,14,0,3863,3864 days 00:00:00,1000.0,816.3990088038423,-18.360099119615768,18195.071700965313,100.0,399.18268378680375,41.29600664075828,1255 days 00:00:00,204,204,0,0.0,38.72549019607843,23.71215089955735,-8.873358071829667,2.972271535341664,-1.9370627749618823,1 days 00:00:00,1 days 00:00:00,0.9251219181840203,-0.900004858804687,-0.04323980744466087,-0.04595924013586016,0.9708153617202346,-0.07389934592287342,14,7.776806808710467,228.93491055438207,3.7445735380637672,0.02222222222222222,0.0001,-0.0009990009990009097,None,None,-0.00001890014481848932,-0.004762836494259308,-0.18360099119615758,-0.013142357342475042,0.13256475795991376,-1.001009069896583,3863,0.05280869790318406,-5.903662412621572e-7,1.5842609370955214,3.168521874191043,0.00015842609370955214,0 days 23:59:59.999999999,false
